OID_,DEM_Large_S3_Regm2,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
8038,-13,-4.212791051150472,20.029015447536480,-13.2072296,1.8647335,23.9104328,2.9003098
8039,-13,-4.205334411150472,20.029015447536480,-13.2049389,1.9930975,24.2869873,2.9537835
8040,-13,-4.197877771150472,20.029015447536480,-13.2026405,2.0845709,24.5713806,3.0348153
8041,-13,-4.190421131150472,20.029015447536480,-13.2003450,2.1380177,24.7856407,3.1351879
8042,-13,-4.182964491150472,20.029015447536480,-13.1980562,2.1577706,24.9511051,3.2447720
8043,-13,-4.175507851150472,20.029015447536480,-13.1957750,2.1531346,25.0830956,3.3540008
8044,-13,-4.168051211150472,20.029015447536480,-13.1934986,2.1271417,25.1969357,3.4557984
8045,-13,-4.160594571150471,20.029015447536480,-13.1912231,2.0845931,25.3050194,3.5464113
8046,-13,-4.153137931150471,20.029015447536480,-13.1889429,2.0244107,25.4240170,3.6244698
8047,-13,-4.145681291150471,20.029015447536480,-13.1866474,1.9466287,25.5696449,3.6904166
8048,-13,-4.138224651150471,20.029015447536480,-13.1843252,1.8549803,25.7604942,3.7456288
8049,-13,-4.130768011150471,20.029015447536480,-13.1819630,1.7634848,26.0090046,3.7911479
8050,-13,-4.123311371150471,20.029015447536480,-13.1795454,1.6899316,26.3150101,3.8275359
8051,-13,-4.115854731150471,20.029015447536480,-13.1770611,1.6427379,26.6653996,3.8544369
8052,-13,-4.108398091150471,20.029015447536480,-13.1745014,1.6253830,27.0487442,3.8710666
8053,-13,-4.100941451150471,20.029015447536480,-13.1718626,1.6374509,27.4516506,3.8772643
8054,-13,-4.093484811150471,20.029015447536480,-13.1691427,1.6773123,27.8497581,3.8740492
8055,-13,-4.086028171150471,20.029015447536480,-13.1663475,1.7347732,28.2260017,3.8637142
8056,-13,-4.078571531150471,20.029015447536480,-13.1634836,1.8011844,28.5640087,3.8499017
8057,-13,-4.071114891150471,20.029015447536480,-13.1605587,1.8662636,28.8553371,3.8365772
8058,-13,-4.063658251150471,20.029015447536480,-13.1575832,1.9251741,29.0934486,3.8270035
8059,-13,-4.056201611150471,20.029015447536480,-13.1545658,1.9750786,29.2744617,3.8234780
8060,-13,-4.048744971150471,20.029015447536480,-13.1515150,2.0119314,29.3933811,3.8259284
8061,-13,-4.041288331150471,20.029015447536480,-13.1484413,2.0267186,29.4551964,3.8321171
8062,-13,-4.033831691150471,20.029015447536480,-13.1453495,2.0196710,29.4675026,3.8385797
8063,-13,-4.026375051150471,20.029015447536480,-13.1422472,1.9941684,29.4315033,3.8411841
8064,-13,-4.018918411150471,20.029015447536480,-13.1391363,1.9457767,29.3476410,3.8364110
8065,-13,-4.011461771150471,20.029015447536480,-13.1360216,1.8723046,29.2308769,3.8217475
8066,-13,-4.004005131150471,20.029015447536480,-13.1329012,1.7777998,29.0884285,3.7960684
8067,-13,-3.996548491150471,20.029015447536480,-13.1297750,1.6725779,28.9294834,3.7596405
8068,-13,-3.989091851150471,20.029015447536480,-13.1266403,1.5646566,28.7589760,3.7138472
8069,-13,-3.981635211150471,20.029015447536480,-13.1234951,1.4620268,28.5732594,3.6603732
8070,-13,-3.974178571150471,20.029015447536480,-13.1203394,1.3685280,28.3728199,3.6011858
8071,-13,-3.966721931150471,20.029015447536480,-13.1171741,1.2892842,28.1510048,3.5390985
8072,-13,-3.959265291150471,20.029015447536480,-13.1140022,1.2265648,27.8972645,3.4770224
8073,-13,-3.951808651150471,20.029015447536480,-13.1108303,1.1716211,27.6025314,3.4181044
8074,-13,-3.944352011150471,20.029015447536480,-13.1076641,1.1239952,27.2728271,3.3649418
8075,-13,-3.936895371150472,20.029015447536480,-13.1045084,1.0824118,26.9078712,3.3180330
8076,-13,-3.929438731150471,20.029015447536480,-13.1013699,1.0522310,26.5059814,3.2760923
8077,-13,-3.921982091150471,20.029015447536480,-13.0982542,1.0308124,26.0690594,3.2360601
8078,-13,-3.914525451150471,20.029015447536480,-13.0951691,1.0116806,25.5902748,3.1931260
8079,-13,-4.421576971150471,20.021558807536479,-13.2515974,-1.1030205,7.0789948,2.3854461
8080,-13,-4.414120331150471,20.021558807536479,-13.2506895,-0.9924027,7.8840199,2.3220596
8081,-13,-4.406663691150471,20.021558807536479,-13.2496710,-0.8747562,8.6200027,2.1980343
8082,-13,-4.399207051150471,20.021558807536479,-13.2485542,-0.7614306,9.2821264,2.0368929
8083,-13,-4.391750411150471,20.021558807536479,-13.2473507,-0.6516277,9.8781738,1.8621814
8084,-13,-4.384293771150471,20.021558807536479,-13.2460699,-0.5419709,10.4069796,1.6965841
8085,-13,-4.376837131150471,20.021558807536479,-13.2447243,-0.4260171,10.8693457,1.5583982
8086,-13,-4.369380491150471,20.021558807536479,-13.2433252,-0.3050153,11.2647572,1.4594322
8087,-13,-4.361923851150471,20.021558807536479,-13.2418833,-0.1885919,11.5923920,1.4050130
8088,-13,-4.354467211150471,20.021558807536479,-13.2404099,-0.0938512,11.8783197,1.3950630
8089,-13,-4.347010571150471,20.021558807536479,-13.2389126,-0.0140158,12.1622829,1.4270198
8090,-13,-4.339553931150471,20.021558807536479,-13.2373924,0.0609838,12.4604931,1.4982630
8091,-13,-4.332097291150471,20.021558807536479,-13.2358522,0.1328155,12.7835293,1.6058810
8092,-13,-4.324640651150471,20.021558807536479,-13.2342911,0.1986252,13.1556664,1.7450672
8093,-13,-4.317184011150471,20.021558807536479,-13.2327061,0.2612737,13.5872860,1.9077710
8094,-13,-4.309727371150471,20.021558807536479,-13.2310934,0.3185382,14.0877180,2.0820146
8095,-13,-4.302270731150471,20.021558807536479,-13.2294464,0.3696323,14.6674948,2.2545593
8096,-13,-4.294814091150471,20.021558807536479,-13.2277555,0.4211101,15.3302116,2.4135427
8097,-13,-4.287357451150471,20.021558807536479,-13.2260122,0.4798545,16.0661316,2.5490530
8098,-13,-4.279900811150471,20.021558807536479,-13.2242069,0.5596530,16.8637218,2.6540980
8099,-13,-4.272444171150471,20.021558807536479,-13.2223330,0.6646978,17.6902447,2.7245054
8100,-13,-4.264987531150471,20.021558807536479,-13.2203865,0.7865396,18.5176945,2.7586737
8101,-13,-4.257530891150472,20.021558807536479,-13.2183685,0.9135991,19.3344898,2.7585540
8102,-13,-4.250074251150471,20.021558807536479,-13.2162800,1.0449560,20.1258717,2.7305562
8103,-13,-4.242617611150472,20.021558807536479,-13.2141237,1.1824262,20.8750191,2.6863189
8104,-13,-4.235160971150472,20.021558807536479,-13.2119045,1.3301795,21.5667362,2.6417990
8105,-13,-4.227704331150472,20.021558807536479,-13.2096300,1.4939549,22.1772175,2.6128986
8106,-13,-4.220247691150472,20.021558807536479,-13.2073126,1.6677916,22.6869087,2.6114669
8107,-13,-4.212791051150472,20.021558807536479,-13.2049675,1.8318068,23.0836277,2.6443057
8108,-13,-4.205334411150472,20.021558807536479,-13.2026110,1.9705378,23.3779583,2.7112813
8109,-13,-4.197877771150472,20.021558807536479,-13.2002563,2.0699568,23.5846863,2.8059680
8110,-13,-4.190421131150472,20.021558807536479,-13.1979132,2.1280918,23.7295399,2.9184053
8111,-13,-4.182964491150472,20.021558807536479,-13.1955833,2.1479418,23.8347454,3.0373497
8112,-13,-4.175507851150472,20.021558807536479,-13.1932697,2.1409264,23.9151134,3.1529708
8113,-13,-4.168051211150472,20.021558807536479,-13.1909676,2.1083696,23.9875641,3.2587657
8114,-13,-4.160594571150471,20.021558807536479,-13.1886721,2.0564184,24.0661068,3.3517692
8115,-13,-4.153137931150471,20.021558807536479,-13.1863747,1.9849629,24.1640778,3.4313202
8116,-13,-4.145681291150471,20.021558807536479,-13.1840668,1.8948835,24.2984104,3.4982827
8117,-13,-4.138224651150471,20.021558807536479,-13.1817331,1.7899116,24.4861813,3.5540800
8118,-13,-4.130768011150471,20.021558807536479,-13.1793613,1.6860186,24.7379513,3.5994208
8119,-13,-4.123311371150471,20.021558807536479,-13.1769333,1.5989598,25.0519638,3.6342385
8120,-13,-4.115854731150471,20.021558807536479,-13.1744385,1.5416880,25.4162865,3.6575084
8121,-13,-4.108398091150471,20.021558807536479,-13.1718674,1.5144868,25.8145294,3.6678746
8122,-13,-4.100941451150471,20.021558807536479,-13.1692152,1.5205823,26.2296391,3.6650612
8123,-13,-4.093484811150471,20.021558807536479,-13.1664820,1.5583723,26.6390991,3.6504557
8124,-13,-4.086028171150471,20.021558807536479,-13.1636724,1.6200640,27.0180645,3.6270401
8125,-13,-4.078571531150471,20.021558807536479,-13.1607952,1.6901155,27.3542309,3.5994349
8126,-13,-4.071114891150471,20.021558807536479,-13.1578588,1.7611431,27.6391296,3.5726590
8127,-13,-4.063658251150471,20.021558807536479,-13.1548748,1.8292314,27.8686161,3.5509005
8128,-13,-4.056201611150471,20.021558807536479,-13.1518517,1.8883508,28.0371666,3.5370343
8129,-13,-4.048744971150471,20.021558807536479,-13.1488008,1.9335036,28.1465149,3.5311999
8130,-13,-4.041288331150471,20.021558807536479,-13.1457319,1.9579136,28.1990185,3.5311484
8131,-13,-4.033831691150471,20.021558807536479,-13.1426516,1.9631177,28.2041550,3.5332592
8132,-13,-4.026375051150471,20.021558807536479,-13.1395645,1.9495708,28.1657009,3.5332091
8133,-13,-4.018918411150471,20.021558807536479,-13.1364784,1.9125547,28.0834389,3.5273347
8134,-13,-4.011461771150471,20.021558807536479,-13.1333933,1.8479902,27.9745159,3.5131102
8135,-13,-4.004005131150471,20.021558807536479,-13.1303110,1.7612526,27.8477707,3.4894660
8136,-13,-3.996548491150471,20.021558807536479,-13.1272287,1.6619095,27.7113419,3.4566863
8137,-13,-3.989091851150471,20.021558807536479,-13.1241436,1.5598142,27.5726509,3.4162328
8138,-13,-3.981635211150471,20.021558807536479,-13.1210527,1.4641536,27.4229965,3.3698382
8139,-13,-3.974178571150471,20.021558807536479,-13.1179571,1.3766731,27.2590370,3.3194513
8140,-13,-3.966721931150471,20.021558807536479,-13.1148558,1.3053006,27.0766964,3.2678547
8141,-13,-3.959265291150471,20.021558807536479,-13.1117525,1.2515819,26.8587704,3.2178767
8142,-13,-3.951808651150471,20.021558807536479,-13.1086531,1.2023331,26.5959969,3.1723888
8143,-13,-3.944352011150471,20.021558807536479,-13.1055632,1.1561589,26.3000355,3.1335962
8144,-13,-3.936895371150472,20.021558807536479,-13.1024866,1.1171342,25.9670982,3.1014335
8145,-13,-3.929438731150471,20.021558807536479,-13.0994310,1.0865290,25.5936985,3.0739172
8146,-13,-3.921982091150471,20.021558807536479,-13.0964003,1.0628463,25.1862736,3.0473731
8147,-13,-4.414120331150471,20.014102167536478,-13.2503223,-1.0200796,7.8608479,2.3288453
8148,-13,-4.406663691150471,20.014102167536478,-13.2493067,-0.9124734,8.6089725,2.2358663
8149,-13,-4.399207051150471,20.014102167536478,-13.2481890,-0.8089000,9.2975063,2.1013396
8150,-13,-4.391750411150471,20.014102167536478,-13.2469797,-0.7100176,9.9286957,1.9455397
8151,-13,-4.384293771150471,20.014102167536478,-13.2456884,-0.6083694,10.5027809,1.7889102
8152,-13,-4.376837131150471,20.014102167536478,-13.2443256,-0.4997000,11.0141401,1.6486319
8153,-13,-4.369380491150471,20.014102167536478,-13.2429008,-0.3827001,11.4589415,1.5372884
8154,-13,-4.361923851150471,20.014102167536478,-13.2414265,-0.2727058,11.8348722,1.4625379
8155,-13,-4.354467211150471,20.014102167536478,-13.2399139,-0.1828817,12.1642036,1.4274499
8156,-13,-4.347010571150471,20.014102167536478,-13.2383680,-0.1092902,12.4857225,1.4319834
8157,-13,-4.339553931150471,20.014102167536478,-13.2367926,-0.0395398,12.8108511,1.4745563
8158,-13,-4.332097291150471,20.014102167536478,-13.2351894,0.0254221,13.1492443,1.5523643
8159,-13,-4.324640651150471,20.014102167536478,-13.2335587,0.0859819,13.5236712,1.6608818
8160,-13,-4.317184011150471,20.014102167536478,-13.2318983,0.1430989,13.9406357,1.7930086
8161,-13,-4.309727371150471,20.014102167536478,-13.2302036,0.1957372,14.4101324,1.9381924
8162,-13,-4.302270731150471,20.014102167536478,-13.2284708,0.2423791,14.9452868,2.0845025
8163,-13,-4.294814091150471,20.014102167536478,-13.2266903,0.2909940,15.5494013,2.2208073
8164,-13,-4.287357451150471,20.014102167536478,-13.2248545,0.3455211,16.2158031,2.3372161
8165,-13,-4.279900811150471,20.014102167536478,-13.2229557,0.4220479,16.9355640,2.4262955
8166,-13,-4.272444171150471,20.014102167536478,-13.2209864,0.5243905,17.6816120,2.4830794
8167,-13,-4.264987531150471,20.014102167536478,-13.2189455,0.6466691,18.4251366,2.5049300
8168,-13,-4.257530891150472,20.014102167536478,-13.2168350,0.7769894,19.1562309,2.4929659
8169,-13,-4.250074251150471,20.014102167536478,-13.2146540,0.9133015,19.8578835,2.4532633
8170,-13,-4.242617611150472,20.014102167536478,-13.2124100,1.0580552,20.5190411,2.3979244
8171,-13,-4.235160971150472,20.014102167536478,-13.2101059,1.2157396,21.1228752,2.3441210
8172,-13,-4.227704331150472,20.014102167536478,-13.2077532,1.3884188,21.6452312,2.3092561
8173,-13,-4.220247691150472,20.014102167536478,-13.2053633,1.5708250,22.0692692,2.3062716
8174,-13,-4.212791051150472,20.014102167536478,-13.2029533,1.7444719,22.3812389,2.3419530
8175,-13,-4.205334411150472,20.014102167536478,-13.2005377,1.8924985,22.5940189,2.4147813
8176,-13,-4.197877771150472,20.014102167536478,-13.1981316,1.9988139,22.7236519,2.5162995
8177,-13,-4.190421131150472,20.014102167536478,-13.1957436,2.0627413,22.7953262,2.6347146
8178,-13,-4.182964491150472,20.014102167536478,-13.1933775,2.0843503,22.8366146,2.7576334
8179,-13,-4.175507851150472,20.014102167536478,-13.1910334,2.0746601,22.8607101,2.8751054
8180,-13,-4.168051211150472,20.014102167536478,-13.1887074,2.0386353,22.8892326,2.9813614
8181,-13,-4.160594571150471,20.014102167536478,-13.1863928,1.9799182,22.9335098,3.0744057
8182,-13,-4.153137931150471,20.014102167536478,-13.1840811,1.8991036,23.0077915,3.1544361
8183,-13,-4.145681291150471,20.014102167536478,-13.1817608,1.7966959,23.1286144,3.2227776
8184,-13,-4.138224651150471,20.014102167536478,-13.1794186,1.6810849,23.3117027,3.2807405
8185,-13,-4.130768011150471,20.014102167536478,-13.1770372,1.5651433,23.5671616,3.3284101
8186,-13,-4.123311371150471,20.014102167536478,-13.1746016,1.4665378,23.8913727,3.3647268
8187,-13,-4.115854731150471,20.014102167536478,-13.1720991,1.3978250,24.2712040,3.3875387
8188,-13,-4.108398091150471,20.014102167536478,-13.1695194,1.3627386,24.6879501,3.3945894
8189,-13,-4.100941451150471,20.014102167536478,-13.1668577,1.3633513,25.1197872,3.3852162
8190,-13,-4.093484811150471,20.014102167536478,-13.1641150,1.3989590,25.5427284,3.3609579
8191,-13,-4.086028171150471,20.014102167536478,-13.1612959,1.4606093,25.9307404,3.3254688
8192,-13,-4.078571531150471,20.014102167536478,-13.1584082,1.5341916,26.2709637,3.2844195
8193,-13,-4.071114891150471,20.014102167536478,-13.1554632,1.6103960,26.5557175,3.2441125
8194,-13,-4.063658251150471,20.014102167536478,-13.1524715,1.6841251,26.7800331,3.2099152
8195,-13,-4.056201611150471,20.014102167536478,-13.1494446,1.7504212,26.9434376,3.1855276
8196,-13,-4.048744971150471,20.014102167536478,-13.1463928,1.8040222,27.0461407,3.1715806
8197,-13,-4.041288331150471,20.014102167536478,-13.1433258,1.8386005,27.0923862,3.1659372
8198,-13,-4.033831691150471,20.014102167536478,-13.1402521,1.8540460,27.0945015,3.1648784
8199,-13,-4.026375051150471,20.014102167536478,-13.1371775,1.8518664,27.0536366,3.1639674
8200,-13,-4.018918411150471,20.014102167536478,-13.1341066,1.8260144,26.9727058,3.1593904
8201,-13,-4.011461771150471,20.014102167536478,-13.1310444,1.7730706,26.8693810,3.1485691
8202,-13,-4.004005131150471,20.014102167536478,-13.1279888,1.6961932,26.7550125,3.1304145
8203,-13,-3.996548491150471,20.014102167536478,-13.1249390,1.6055219,26.6378021,3.1052341
8204,-13,-3.989091851150471,20.014102167536478,-13.1218910,1.5128455,26.5244656,3.0745134
8205,-13,-3.981635211150471,20.014102167536478,-13.1188431,1.4279672,26.4036007,3.0398865
8206,-13,-3.974178571150471,20.014102167536478,-13.1157932,1.3517528,26.2698536,3.0032613
8207,-13,-3.966721931150471,20.014102167536478,-13.1127424,1.2922964,26.1179943,2.9672782
8208,-13,-3.959265291150471,20.014102167536478,-13.1096945,1.2495265,25.9274044,2.9344966
8209,-13,-3.951808651150471,20.014102167536478,-13.1066532,1.2093678,25.6901855,2.9073889
8210,-13,-3.944352011150471,20.014102167536478,-13.1036272,1.1707134,25.4199409,2.8875158
8211,-13,-3.936895371150472,20.014102167536478,-13.1006174,1.1371573,25.1097126,2.8740802
8212,-13,-3.929438731150471,20.014102167536478,-13.0976324,1.1102742,24.7583351,2.8643231
8213,-13,-3.921982091150471,20.014102167536478,-13.0946751,1.0893245,24.3727188,2.8538904
8214,-13,-4.406663691150471,20.006645527536477,-13.2489414,-0.9571897,8.5931015,2.2731926
8215,-13,-4.399207051150471,20.006645527536477,-13.2478247,-0.8619043,9.3082037,2.1659510
8216,-13,-4.391750411150471,20.006645527536477,-13.2466116,-0.7683989,9.9772406,2.0296955
8217,-13,-4.384293771150471,20.006645527536477,-13.2453098,-0.6699914,10.5944386,1.8828660
8218,-13,-4.376837131150471,20.006645527536477,-13.2439299,-0.5624652,11.1521397,1.7416420
8219,-13,-4.369380491150471,20.006645527536477,-13.2424812,-0.4471188,11.6437092,1.6191494
8220,-13,-4.361923851150471,20.006645527536477,-13.2409763,-0.3360498,12.0630054,1.5248891
8221,-13,-4.354467211150471,20.006645527536477,-13.2394257,-0.2461851,12.4294329,1.4647168
8222,-13,-4.347010571150471,20.006645527536477,-13.2378368,-0.1750090,12.7812281,1.4414277
8223,-13,-4.339553931150471,20.006645527536477,-13.2362108,-0.1092355,13.1304417,1.4554129
8224,-13,-4.332097291150471,20.006645527536477,-13.2345524,-0.0486747,13.4805975,1.5046893
8225,-13,-4.324640651150471,20.006645527536477,-13.2328615,0.0056839,13.8546429,1.5849330
8226,-13,-4.317184011150471,20.006645527536477,-13.2311354,0.0559160,14.2609062,1.6894172
8227,-13,-4.309727371150471,20.006645527536477,-13.2293720,0.1010183,14.7060900,1.8083979
8228,-13,-4.302270731150471,20.006645527536477,-13.2275658,0.1396487,15.2052422,1.9307948
8229,-13,-4.294814091150471,20.006645527536477,-13.2257109,0.1796745,15.7610617,2.0460258
8230,-13,-4.287357451150471,20.006645527536477,-13.2237978,0.2253086,16.3707905,2.1441278
8231,-13,-4.279900811150471,20.006645527536477,-13.2218208,0.2906328,17.0301170,2.2172387
8232,-13,-4.272444171150471,20.006645527536477,-13.2197723,0.3847928,17.7134609,2.2596178
8233,-13,-4.264987531150471,20.006645527536477,-13.2176533,0.5018195,18.3896008,2.2674739
8234,-13,-4.257530891150472,20.006645527536477,-13.2154627,0.6292349,19.0487595,2.2409348
8235,-13,-4.250074251150471,20.006645527536477,-13.2132053,0.7657495,19.6785374,2.1855342
8236,-13,-4.242617611150472,20.006645527536477,-13.2108850,0.9131259,20.2632847,2.1136217
8237,-13,-4.235160971150472,20.006645527536477,-13.2085104,1.0750644,20.7885990,2.0435398
8238,-13,-4.227704331150472,20.006645527536477,-13.2060900,1.2537078,21.2335796,1.9946100
8239,-13,-4.220247691150472,20.006645527536477,-13.2036371,1.4426955,21.5778847,1.9817430
8240,-13,-4.212791051150472,20.006645527536477,-13.2011690,1.6221815,21.8119259,2.0124614
8241,-13,-4.205334411150472,20.006645527536477,-13.1987028,1.7775226,21.9480114,2.0841861
8242,-13,-4.197877771150472,20.006645527536477,-13.1962500,1.8901861,22.0023232,2.1863313
8243,-13,-4.190421131150472,20.006645527536477,-13.1938229,1.9583083,22.0029030,2.3049452
8244,-13,-4.182964491150472,20.006645527536477,-13.1914234,1.9813545,21.9786758,2.4265039
8245,-13,-4.175507851150472,20.006645527536477,-13.1890516,1.9700660,21.9472408,2.5410919
8246,-13,-4.168051211150472,20.006645527536477,-13.1867037,1.9273155,21.9301929,2.6438830
8247,-13,-4.160594571150471,20.006645527536477,-13.1843719,1.8623542,21.9406414,2.7341909
8248,-13,-4.153137931150471,20.006645527536477,-13.1820459,1.7731835,21.9903793,2.8133988
8249,-13,-4.145681291150471,20.006645527536477,-13.1797152,1.6612414,22.0956116,2.8833930
8250,-13,-4.138224651150471,20.006645527536477,-13.1773643,1.5330206,22.2739410,2.9452090
8251,-13,-4.130768011150471,20.006645527536477,-13.1749763,1.4063689,22.5328999,2.9980202
8252,-13,-4.123311371150471,20.006645527536477,-13.1725349,1.2974081,22.8688164,3.0392659
8253,-13,-4.115854731150471,20.006645527536477,-13.1700258,1.2191217,23.2648907,3.0651977
8254,-13,-4.108398091150471,20.006645527536477,-13.1674395,1.1753308,23.6998386,3.0723770
8255,-13,-4.100941451150471,20.006645527536477,-13.1647720,1.1709380,24.1515884,3.0593979
8256,-13,-4.093484811150471,20.006645527536477,-13.1620216,1.2042059,24.5919132,3.0277498
8257,-13,-4.086028171150471,20.006645527536477,-13.1591940,1.2654043,24.9935207,2.9817317
8258,-13,-4.078571531150471,20.006645527536477,-13.1562996,1.3402084,25.3417778,2.9281561
8259,-13,-4.071114891150471,20.006645527536477,-13.1533480,1.4206071,25.6317730,2.8747809
8260,-13,-4.063658251150471,20.006645527536477,-13.1503506,1.4992545,25.8570862,2.8283739
8261,-13,-4.056201611150471,20.006645527536477,-13.1473188,1.5717813,26.0185871,2.7937570
8262,-13,-4.048744971150471,20.006645527536477,-13.1442652,1.6336268,26.1193218,2.7722738
8263,-13,-4.041288331150471,20.006645527536477,-13.1411982,1.6755596,26.1610451,2.7620628
8264,-13,-4.033831691150471,20.006645527536477,-13.1381283,1.7015812,26.1605339,2.7593691
8265,-13,-4.026375051150471,20.006645527536477,-13.1350594,1.7111934,26.1185246,2.7595987
8266,-13,-4.018918411150471,20.006645527536477,-13.1319990,1.6981343,26.0361309,2.7586672
8267,-13,-4.011461771150471,20.006645527536477,-13.1289511,1.6558144,25.9376736,2.7538893
8268,-13,-4.004005131150471,20.006645527536477,-13.1259146,1.5911862,25.8298912,2.7441621
8269,-13,-3.996548491150471,20.006645527536477,-13.1228876,1.5124539,25.7270298,2.7297482
8270,-13,-3.989091851150471,20.006645527536477,-13.1198664,1.4329524,25.6309013,2.7120643
8271,-13,-3.981635211150471,20.006645527536477,-13.1168480,1.3618703,25.5285530,2.6926594
8272,-13,-3.974178571150471,20.006645527536477,-13.1138334,1.3019340,25.4169655,2.6734438
8273,-13,-3.966721931150471,20.006645527536477,-13.1108217,1.2581021,25.2835426,2.6567912
8274,-13,-3.959265291150471,20.006645527536477,-13.1078157,1.2302011,25.1102657,2.6447794
8275,-13,-3.951808651150471,20.006645527536477,-13.1048231,1.2028656,24.8894825,2.6393442
8276,-13,-3.944352011150471,20.006645527536477,-13.1018486,1.1765025,24.6323891,2.6412222
8277,-13,-3.936895371150472,20.006645527536477,-13.0988951,1.1514709,24.3360901,2.6487732
8278,-13,-3.929438731150471,20.006645527536477,-13.0959692,1.1310906,23.9971943,2.6583862
8279,-13,-4.399207051150471,19.999188887536480,-13.2474604,-0.9204440,9.3125162,2.2287300
8280,-13,-4.391750411150471,19.999188887536480,-13.2462435,-0.8301362,10.0205402,2.1121902
8281,-13,-4.384293771150471,19.999188887536480,-13.2449331,-0.7318376,10.6812525,1.9755316
8282,-13,-4.376837131150471,19.999188887536480,-13.2435369,-0.6223427,11.2830706,1.8342199
8283,-13,-4.369380491150471,19.999188887536480,-13.2420664,-0.5032330,11.8169928,1.7018251
8284,-13,-4.361923851150471,19.999188887536480,-13.2405319,-0.3880272,12.2739220,1.5893821
8285,-13,-4.354467211150471,19.999188887536480,-13.2389469,-0.2948097,12.6731415,1.5051024
8286,-13,-4.347010571150471,19.999188887536480,-13.2373171,-0.2211423,13.0495987,1.4545432
8287,-13,-4.339553931150471,19.999188887536480,-13.2356472,-0.1553472,13.4142046,1.4405953
8288,-13,-4.332097291150471,19.999188887536480,-13.2339392,-0.0969981,13.7730637,1.4626817
8289,-13,-4.324640651150471,19.999188887536480,-13.2321949,-0.0477492,14.1449308,1.5169349
8290,-13,-4.317184011150471,19.999188887536480,-13.2304125,-0.0034775,14.5406923,1.5968468
8291,-13,-4.309727371150471,19.999188887536480,-13.2285910,0.0334844,14.9646473,1.6930404
8292,-13,-4.302270731150471,19.999188887536480,-13.2267237,0.0618376,15.4319353,1.7948656
8293,-13,-4.294814091150471,19.999188887536480,-13.2248058,0.0892719,15.9504690,1.8919358
8294,-13,-4.287357451150471,19.999188887536480,-13.2228298,0.1202964,16.5146465,1.9739952
8295,-13,-4.279900811150471,19.999188887536480,-13.2207890,0.1714132,17.1293449,2.0327175
8296,-13,-4.272444171150471,19.999188887536480,-13.2186756,0.2541271,17.7651596,2.0616009
8297,-13,-4.264987531150471,19.999188887536480,-13.2164907,0.3621849,18.3882065,2.0556684
8298,-13,-4.257530891150472,19.999188887536480,-13.2142353,0.4821645,18.9930325,2.0139198
8299,-13,-4.250074251150471,19.999188887536480,-13.2119141,0.6153817,19.5643234,1.9410620
8300,-13,-4.242617611150472,19.999188887536480,-13.2095318,0.7619330,20.0868225,1.8492714
8301,-13,-4.235160971150472,19.999188887536480,-13.2070961,0.9238892,20.5489712,1.7578280
8302,-13,-4.227704331150472,19.999188887536480,-13.2046185,1.1054406,20.9278183,1.6883119
8303,-13,-4.220247691150472,19.999188887536480,-13.2021132,1.2966794,21.2041435,1.6584992
8304,-13,-4.212791051150472,19.999188887536480,-13.1995955,1.4795436,21.3698196,1.6776296
8305,-13,-4.205334411150472,19.999188887536480,-13.1970844,1.6384507,21.4377384,1.7424490
8306,-13,-4.197877771150472,19.999188887536480,-13.1945915,1.7560085,21.4234791,1.8399245
8307,-13,-4.190421131150472,19.999188887536480,-13.1921291,1.8260897,21.3586578,1.9535716
8308,-13,-4.182964491150472,19.999188887536480,-13.1897001,1.8491341,21.2737350,2.0686963
8309,-13,-4.175507851150472,19.999188887536480,-13.1873035,1.8335800,21.1898575,2.1755767
8310,-13,-4.168051211150472,19.999188887536480,-13.1849356,1.7861657,21.1300049,2.2707305
8311,-13,-4.160594571150471,19.999188887536480,-13.1825867,1.7146076,21.1068707,2.3552926
8312,-13,-4.153137931150471,19.999188887536480,-13.1802492,1.6175796,21.1310673,2.4322274
8313,-13,-4.145681291150471,19.999188887536480,-13.1779079,1.4945530,21.2211342,2.5041163
8314,-13,-4.138224651150471,19.999188887536480,-13.1755495,1.3560817,21.3952293,2.5716343
8315,-13,-4.130768011150471,19.999188887536480,-13.1731548,1.2188919,21.6585388,2.6326487
8316,-13,-4.123311371150471,19.999188887536480,-13.1707087,1.1006265,22.0054989,2.6825185
8317,-13,-4.115854731150471,19.999188887536480,-13.1681948,1.0126704,22.4185028,2.7154658
8318,-13,-4.108398091150471,19.999188887536480,-13.1656036,0.9621480,22.8724308,2.7264755
8319,-13,-4.100941451150471,19.999188887536480,-13.1629305,0.9532551,23.3433075,2.7130499
8320,-13,-4.093484811150471,19.999188887536480,-13.1601753,0.9840409,23.8011494,2.6765037
8321,-13,-4.086028171150471,19.999188887536480,-13.1573420,1.0448424,24.2180119,2.6217518
8322,-13,-4.078571531150471,19.999188887536480,-13.1544409,1.1210382,24.5775757,2.5567727
8323,-13,-4.071114891150471,19.999188887536480,-13.1514835,1.2050061,24.8749352,2.4909086
8324,-13,-4.063658251150471,19.999188887536480,-13.1484804,1.2886536,25.1056080,2.4326124
8325,-13,-4.056201611150471,19.999188887536480,-13.1454449,1.3679458,25.2687435,2.3881593
8326,-13,-4.048744971150471,19.999188887536480,-13.1423874,1.4363697,25.3688431,2.3598621
