OID_,DEM_Large_S3_Regm1b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
1976,-13,-3.146491531150471,19.514507287536482,-13.0185013,-0.0200569,8.3931255,0.4013888
1977,-13,-3.139034891150471,19.514507287536482,-13.0195999,-0.1108859,8.4586182,0.3920628
1978,-13,-3.131578251150471,19.514507287536482,-13.0207014,-0.2083194,8.4481096,0.4703707
1979,-13,-3.124121611150471,19.514507287536482,-13.0217943,-0.3114595,8.3583879,0.6167542
1980,-13,-3.116664971150471,19.514507287536482,-13.0228682,-0.4174375,8.1938753,0.7926456
1981,-13,-3.109208331150471,19.514507287536482,-13.0239115,-0.5263239,7.9458013,0.9696470
1982,-13,-3.101751691150471,19.514507287536482,-13.0249128,-0.6301439,7.6205363,1.1294243
1983,-13,-3.094295051150472,19.514507287536482,-13.0258608,-0.7249764,7.2270274,1.2591916
1984,-13,-3.086838411150472,19.514507287536482,-13.0267458,-0.8012946,6.7776761,1.3506070
1985,-13,-3.079381771150472,19.514507287536482,-13.0275602,-0.8528842,6.3014784,1.3997061
1986,-13,-3.071925131150472,19.514507287536482,-13.0282984,-0.8815234,5.8251333,1.4060781
1987,-13,-3.064468491150472,19.514507287536482,-13.0289593,-0.8934538,5.3703132,1.3735106
1988,-13,-3.057011851150472,19.514507287536482,-13.0295420,-0.8932586,4.9576073,1.3101289
1989,-13,-3.049555211150472,19.514507287536482,-13.0300493,-0.8897101,4.5971594,1.2272767
1990,-13,-3.042098571150472,19.514507287536482,-13.0304832,-0.8894242,4.2932825,1.1382985
1991,-13,-3.034641931150472,19.514507287536482,-13.0308437,-0.8900076,4.0451808,1.0526946
1992,-13,-3.027185291150472,19.514507287536482,-13.0311346,-0.8941733,3.8591237,0.9764091
1993,-13,-3.019728651150472,19.514507287536482,-13.0313568,-0.9063385,3.7324426,0.9208719
1994,-13,-3.012272011150471,19.514507287536482,-13.0315113,-0.9257892,3.6600766,0.8994922
1995,-13,-3.004815371150471,19.514507287536482,-13.0315981,-0.9471723,3.6417587,0.9206716
1996,-13,-2.997358731150472,19.514507287536482,-13.0316181,-0.9733986,3.6765952,0.9829033
1997,-13,-2.989902091150472,19.514507287536482,-13.0315714,-1.0056624,3.7645829,1.0753603
1998,-13,-2.982445451150472,19.514507287536482,-13.0314569,-1.0449078,3.9028621,1.1824716
1999,-13,-2.974988811150472,19.514507287536482,-13.0312729,-1.0874321,4.0955472,1.2886311
2000,-13,-2.967532171150472,19.514507287536482,-13.0310163,-1.1275743,4.3433576,1.3810335
2001,-13,-2.960075531150472,19.514507287536482,-13.0306873,-1.1623592,4.6442847,1.4515023
2002,-13,-2.952618891150472,19.514507287536482,-13.0302820,-1.1880918,4.9937558,1.5006040
2003,-13,-2.945162251150472,19.514507287536482,-13.0298023,-1.2008657,5.3822961,1.5357541
2004,-13,-2.937705611150472,19.514507287536482,-13.0292463,-1.2058212,5.7932086,1.5613683
2005,-13,-2.930248971150472,19.514507287536482,-13.0286169,-1.2085317,6.2240868,1.5785213
2006,-13,-2.922792331150472,19.514507287536482,-13.0279140,-1.2150791,6.6689773,1.5860033
2007,-13,-2.915335691150472,19.514507287536482,-13.0271406,-1.2217751,7.1348257,1.5818598
2008,-13,-2.907879051150472,19.514507287536482,-13.0262928,-1.2237957,7.6190300,1.5641663
2009,-13,-2.900422411150472,19.514507287536482,-13.0253735,-1.2122918,8.1117039,1.5300732
2010,-13,-2.892965771150472,19.514507287536482,-13.0243816,-1.1840361,8.6057215,1.4764298
2011,-13,-2.885509131150472,19.514507287536482,-13.0233202,-1.1388154,9.0774317,1.4003491
2012,-13,-2.878052491150472,19.514507287536482,-13.0221949,-1.0814334,9.5174341,1.2996908
2013,-13,-2.870595851150472,19.514507287536482,-13.0210104,-1.0139643,9.9180288,1.1753277
2014,-13,-2.863139211150472,19.514507287536482,-13.0197725,-0.9358322,10.2671309,1.0312052
2015,-13,-2.855682571150472,19.514507287536482,-13.0184889,-0.8516591,10.5563984,0.8732927
2016,-13,-2.848225931150472,19.514507287536482,-13.0171690,-0.7607244,10.7804155,0.7110534
2017,-13,-2.840769291150472,19.514507287536482,-13.0158215,-0.6672941,10.9307470,0.5576439
2018,-13,-2.833312651150472,19.514507287536482,-13.0144548,-0.5765250,11.0037355,0.4345644
2019,-13,-2.825856011150472,19.514507287536482,-13.0130806,-0.4906203,11.0050220,0.3733358
2020,-13,-2.818399371150472,19.514507287536482,-13.0117054,-0.4163446,10.9321718,0.3914506
2021,-13,-2.810942731150472,19.514507287536482,-13.0103397,-0.3587595,10.8000546,0.4625884
2022,-13,-2.803486091150472,19.514507287536482,-13.0089884,-0.3177796,10.6238232,0.5488589
2023,-13,-2.796029451150472,19.514507287536482,-13.0076571,-0.2893006,10.4130278,0.6295635
2024,-13,-2.788572811150472,19.514507287536482,-13.0063486,-0.2745469,10.1834135,0.6975077
2025,-13,-2.781116171150472,19.514507287536482,-13.0050650,-0.2680485,9.9449015,0.7524083
2026,-13,-2.773659531150472,19.514507287536482,-13.0038061,-0.2660528,9.7044039,0.7973092
2027,-13,-2.766202891150472,19.514507287536482,-13.0025740,-0.2626056,9.4680090,0.8367326
2028,-13,-2.758746251150472,19.514507287536482,-13.0013676,-0.2519394,9.2357864,0.8757904
2029,-13,-3.228514571150471,19.507050647536481,-13.0079479,0.0727912,6.3124914,0.3857225
2030,-13,-3.221057931150471,19.507050647536481,-13.0087786,0.0911701,6.4354234,0.4440170
2031,-13,-3.213601291150471,19.507050647536481,-13.0096264,0.1078161,6.5788913,0.5021840
2032,-13,-3.206144651150471,19.507050647536481,-13.0104952,0.1224845,6.7473516,0.5568184
2033,-13,-3.198688011150471,19.507050647536481,-13.0113859,0.1356546,6.9272165,0.6027597
2034,-13,-3.191231371150471,19.507050647536481,-13.0123014,0.1504887,7.1232967,0.6332851
2035,-13,-3.183774731150471,19.507050647536481,-13.0132437,0.1662542,7.3367229,0.6425473
2036,-13,-3.176318091150471,19.507050647536481,-13.0142145,0.1761772,7.5618830,0.6276879
2037,-13,-3.168861451150471,19.507050647536481,-13.0152149,0.1719863,7.7974205,0.5880135
2038,-13,-3.161404811150471,19.507050647536481,-13.0162468,0.1411164,8.0203123,0.5274912
2039,-13,-3.153948171150471,19.507050647536481,-13.0173035,0.0799607,8.2044544,0.4574908
2040,-13,-3.146491531150471,19.507050647536481,-13.0183811,0.0035579,8.3245640,0.4044401
2041,-13,-3.139034891150471,19.507050647536481,-13.0194683,-0.0861617,8.3805952,0.4112809
2042,-13,-3.131578251150471,19.507050647536481,-13.0205574,-0.1829322,8.3621960,0.5011055
2043,-13,-3.124121611150471,19.507050647536481,-13.0216360,-0.2849141,8.2600260,0.6509982
2044,-13,-3.116664971150471,19.507050647536481,-13.0226936,-0.3887506,8.0848875,0.8252931
2045,-13,-3.109208331150471,19.507050647536481,-13.0237188,-0.4952079,7.8255353,0.9974454
2046,-13,-3.101751691150471,19.507050647536481,-13.0247002,-0.5953653,7.4905181,1.1496481
2047,-13,-3.094295051150472,19.507050647536481,-13.0256271,-0.6830950,7.0916729,1.2692121
2048,-13,-3.086838411150472,19.507050647536481,-13.0264883,-0.7524793,6.6399083,1.3477554
2049,-13,-3.079381771150472,19.507050647536481,-13.0272779,-0.7948930,6.1663976,1.3812451
2050,-13,-3.071925131150472,19.507050647536481,-13.0279913,-0.8133528,5.7003837,1.3691733
2051,-13,-3.064468491150472,19.507050647536481,-13.0286255,-0.8150792,5.2648826,1.3151219
2052,-13,-3.057011851150472,19.507050647536481,-13.0291843,-0.8039445,4.8778286,1.2267668
2053,-13,-3.049555211150472,19.507050647536481,-13.0296669,-0.7899440,4.5526261,1.1150938
2054,-13,-3.042098571150472,19.507050647536481,-13.0300770,-0.7804328,4.2909236,0.9942508
2055,-13,-3.034641931150472,19.507050647536481,-13.0304174,-0.7722891,4.0901284,0.8790476
2056,-13,-3.027185291150472,19.507050647536481,-13.0306883,-0.7699392,3.9548171,0.7844832
2057,-13,-3.019728651150472,19.507050647536481,-13.0308943,-0.7756011,3.8766828,0.7260925
2058,-13,-3.012272011150471,19.507050647536481,-13.0310345,-0.7907553,3.8503270,0.7158455
2059,-13,-3.004815371150471,19.507050647536481,-13.0311098,-0.8088306,3.8743100,0.7555748
2060,-13,-2.997358731150472,19.507050647536481,-13.0311213,-0.8346959,3.9429426,0.8355232
2061,-13,-2.989902091150472,19.507050647536481,-13.0310678,-0.8661430,4.0532436,0.9403399
2062,-13,-2.982445451150472,19.507050647536481,-13.0309486,-0.9084959,4.2044482,1.0548679
2063,-13,-2.974988811150472,19.507050647536481,-13.0307627,-0.9556149,4.4016423,1.1667340
2064,-13,-2.967532171150472,19.507050647536481,-13.0305071,-1.0033158,4.6470041,1.2671074
2065,-13,-2.960075531150472,19.507050647536481,-13.0301790,-1.0435181,4.9395566,1.3510113
2066,-13,-2.952618891150472,19.507050647536481,-13.0297775,-1.0756869,5.2787557,1.4180261
2067,-13,-2.945162251150472,19.507050647536481,-13.0292997,-1.0951912,5.6540751,1.4703487
2068,-13,-2.937705611150472,19.507050647536481,-13.0287466,-1.1073802,6.0541635,1.5097785
2069,-13,-2.930248971150472,19.507050647536481,-13.0281200,-1.1146830,6.4748273,1.5369744
2070,-13,-2.922792331150472,19.507050647536481,-13.0274200,-1.1243634,6.9127593,1.5509056
2071,-13,-2.915335691150472,19.507050647536481,-13.0266466,-1.1334964,7.3715367,1.5499854
2072,-13,-2.907879051150472,19.507050647536481,-13.0257988,-1.1350732,7.8525915,1.5326636
2073,-13,-2.900422411150472,19.507050647536481,-13.0248775,-1.1193526,8.3420534,1.4965848
2074,-13,-2.892965771150472,19.507050647536481,-13.0238829,-1.0848302,8.8283987,1.4391111
2075,-13,-2.885509131150472,19.507050647536481,-13.0228176,-1.0329465,9.2921381,1.3578781
2076,-13,-2.878052491150472,19.507050647536481,-13.0216885,-0.9649361,9.7202196,1.2513158
2077,-13,-2.870595851150472,19.507050647536481,-13.0205002,-0.8878558,10.1032896,1.1209164
2078,-13,-2.863139211150472,19.507050647536481,-13.0192604,-0.8013246,10.4321671,0.9715772
2079,-13,-2.855682571150472,19.507050647536481,-13.0179777,-0.7089857,10.6983166,0.8103831
2080,-13,-2.848225931150472,19.507050647536481,-13.0166597,-0.6100832,10.8946810,0.6484193
2081,-13,-2.840769291150472,19.507050647536481,-13.0153170,-0.5116570,11.0146465,0.5018239
2082,-13,-2.833312651150472,19.507050647536481,-13.0139599,-0.4180975,11.0557337,0.3971505
2083,-13,-2.825856011150472,19.507050647536481,-13.0125971,-0.3335246,11.0230255,0.3669210
2084,-13,-2.818399371150472,19.507050647536481,-13.0112400,-0.2644568,10.9170618,0.4121231
2085,-13,-2.810942731150472,19.507050647536481,-13.0098944,-0.2148248,10.7550488,0.4943880
2086,-13,-2.803486091150472,19.507050647536481,-13.0085678,-0.1864771,10.5510092,0.5802606
2087,-13,-2.796029451150472,19.507050647536481,-13.0072641,-0.1746667,10.3178177,0.6544774
2088,-13,-2.788572811150472,19.507050647536481,-13.0059853,-0.1765864,10.0729265,0.7128590
2089,-13,-2.781116171150472,19.507050647536481,-13.0047321,-0.1870363,9.8222256,0.7567790
2090,-13,-2.773659531150472,19.507050647536481,-13.0035048,-0.2044001,9.5748692,0.7904794
2091,-13,-2.766202891150472,19.507050647536481,-13.0023031,-0.2193820,9.3388100,0.8194262
2092,-13,-2.758746251150472,19.507050647536481,-13.0011263,-0.2223761,9.1110048,0.8494750
2093,-13,-3.228514571150471,19.499594007536480,-13.0078812,0.0632475,6.3173184,0.3600516
2094,-13,-3.221057931150471,19.499594007536480,-13.0087109,0.0857073,6.4304724,0.4183013
2095,-13,-3.213601291150471,19.499594007536480,-13.0095568,0.1057078,6.5652003,0.4769750
2096,-13,-3.206144651150471,19.499594007536480,-13.0104218,0.1256631,6.7217588,0.5324484
2097,-13,-3.198688011150471,19.499594007536480,-13.0113087,0.1460569,6.8939228,0.5792783
2098,-13,-3.191231371150471,19.499594007536480,-13.0122185,0.1676224,7.0845723,0.6106058
2099,-13,-3.183774731150471,19.499594007536480,-13.0131540,0.1891194,7.2923837,0.6205830
2100,-13,-3.176318091150471,19.499594007536480,-13.0141182,0.2047403,7.5142474,0.6065314
2101,-13,-3.168861451150471,19.499594007536480,-13.0151110,0.2023707,7.7463551,0.5682735
2102,-13,-3.161404811150471,19.499594007536480,-13.0161343,0.1721015,7.9648337,0.5108297
2103,-13,-3.153948171150471,19.499594007536480,-13.0171833,0.1125139,8.1407194,0.4476638
2104,-13,-3.146491531150471,19.499594007536480,-13.0182505,0.0353118,8.2529125,0.4078993
2105,-13,-3.139034891150471,19.499594007536480,-13.0193262,-0.0547157,8.2973671,0.4318176
2106,-13,-3.131578251150471,19.499594007536480,-13.0204020,-0.1522634,8.2673321,0.5329416
2107,-13,-3.124121611150471,19.499594007536480,-13.0214663,-0.2547365,8.1549368,0.6861759
2108,-13,-3.116664971150471,19.499594007536480,-13.0225077,-0.3590304,7.9663858,0.8589222
2109,-13,-3.109208331150471,19.499594007536480,-13.0235147,-0.4639851,7.6970139,1.0264825
2110,-13,-3.101751691150471,19.499594007536480,-13.0244751,-0.5628359,7.3516202,1.1716757
2111,-13,-3.094295051150472,19.499594007536480,-13.0253801,-0.6473072,6.9437752,1.2821051
2112,-13,-3.086838411150472,19.499594007536480,-13.0262184,-0.7109765,6.4882436,1.3494210
2113,-13,-3.079381771150472,19.499594007536480,-13.0269823,-0.7466617,6.0147204,1.3696250
2114,-13,-3.071925131150472,19.499594007536480,-13.0276699,-0.7566746,5.5556951,1.3422670
2115,-13,-3.064468491150472,19.499594007536480,-13.0282793,-0.7494589,5.1333323,1.2707959
2116,-13,-3.057011851150472,19.499594007536480,-13.0288115,-0.7286550,4.7651753,1.1626049
2117,-13,-3.049555211150472,19.499594007536480,-13.0292692,-0.7049933,4.4677167,1.0285195
2118,-13,-3.042098571150472,19.499594007536480,-13.0296555,-0.6863204,4.2397757,0.8831110
2119,-13,-3.034641931150472,19.499594007536480,-13.0299730,-0.6702473,4.0748844,0.7434318
2120,-13,-3.027185291150472,19.499594007536480,-13.0302238,-0.6607100,3.9787745,0.6293634
2121,-13,-3.019728651150472,19.499594007536480,-13.0304108,-0.6608969,3.9413059,0.5631946
2122,-13,-3.012272011150471,19.499594007536480,-13.0305347,-0.6708273,3.9534905,0.5605184
2123,-13,-3.004815371150471,19.499594007536480,-13.0305958,-0.6849098,4.0128241,0.6169713
2124,-13,-2.997358731150472,19.499594007536480,-13.0305958,-0.7072753,4.1121612,0.7127771
2125,-13,-2.989902091150472,19.499594007536480,-13.0305328,-0.7388895,4.2474785,0.8279929
2126,-13,-2.982445451150472,19.499594007536480,-13.0304070,-0.7823920,4.4187579,0.9482433
2127,-13,-2.974988811150472,19.499594007536480,-13.0302172,-0.8319002,4.6281610,1.0639358
2128,-13,-2.967532171150472,19.499594007536480,-13.0299578,-0.8822556,4.8820224,1.1689358
2129,-13,-2.960075531150472,19.499594007536480,-13.0296288,-0.9273369,5.1790357,1.2599875
2130,-13,-2.952618891150472,19.499594007536480,-13.0292263,-0.9637035,5.5182061,1.3365327
2131,-13,-2.945162251150472,19.499594007536480,-13.0287485,-0.9886841,5.8890352,1.3990884
2132,-13,-2.937705611150472,19.499594007536480,-13.0281963,-1.0051777,6.2849669,1.4477061
2133,-13,-2.930248971150472,19.499594007536480,-13.0275707,-1.0170672,6.6978779,1.4819698
2134,-13,-2.922792331150472,19.499594007536480,-13.0268707,-1.0308700,7.1306005,1.5004317
2135,-13,-2.915335691150472,19.499594007536480,-13.0260973,-1.0412546,7.5857830,1.5016022
2136,-13,-2.907879051150472,19.499594007536480,-13.0252485,-1.0412705,8.0603304,1.4841524
2137,-13,-2.900422411150472,19.499594007536480,-13.0243254,-1.0226436,8.5421858,1.4461889
2138,-13,-2.892965771150472,19.499594007536480,-13.0233278,-0.9812077,9.0204134,1.3855700
2139,-13,-2.885509131150472,19.499594007536480,-13.0222607,-0.9203991,9.4691744,1.3004222
2140,-13,-2.878052491150472,19.499594007536480,-13.0211296,-0.8444595,9.8820829,1.1897599
2141,-13,-2.870595851150472,19.499594007536480,-13.0199394,-0.7594903,10.2469959,1.0557023
2142,-13,-2.863139211150472,19.499594007536480,-13.0186996,-0.6641089,10.5531931,0.9039891
2143,-13,-2.855682571150472,19.499594007536480,-13.0174179,-0.5640185,10.7955904,0.7428225
2144,-13,-2.848225931150472,19.499594007536480,-13.0161047,-0.4581726,10.9659719,0.5851780
2145,-13,-2.840769291150472,19.499594007536480,-13.0147686,-0.3550662,11.0581179,0.4508221
2146,-13,-2.833312651150472,19.499594007536480,-13.0134211,-0.2590319,11.0703592,0.3711014
2147,-13,-2.825856011150472,19.499594007536480,-13.0120726,-0.1756005,11.0081730,0.3728837
2148,-13,-2.818399371150472,19.499594007536480,-13.0107317,-0.1106154,10.8757153,0.4382393
2149,-13,-2.810942731150472,19.499594007536480,-13.0094080,-0.0687925,10.6901731,0.5256153
2150,-13,-2.803486091150472,19.499594007536480,-13.0081043,-0.0503702,10.4678555,0.6080961
2151,-13,-2.796029451150472,19.499594007536480,-13.0068264,-0.0516148,10.2200642,0.6747180
2152,-13,-2.788572811150472,19.499594007536480,-13.0055752,-0.0678365,9.9660683,0.7235432
2153,-13,-2.781116171150472,19.499594007536480,-13.0043507,-0.0933512,9.7096710,0.7572172
2154,-13,-2.773659531150472,19.499594007536480,-13.0031538,-0.1251263,9.4589825,0.7809477
2155,-13,-2.766202891150472,19.499594007536480,-13.0019808,-0.1564669,9.2247810,0.8010457
2156,-13,-2.758746251150472,19.499594007536480,-13.0008316,-0.1755800,9.0015154,0.8238988
2157,-13,-3.235971211150471,19.492137367536483,-13.0069914,0.0365855,6.2385669,0.2815320
2158,-13,-3.228514571150471,19.492137367536483,-13.0078077,0.0607125,6.3153186,0.3360963
2159,-13,-3.221057931150471,19.492137367536483,-13.0086365,0.0884580,6.4202924,0.3943306
2160,-13,-3.213601291150471,19.492137367536483,-13.0094795,0.1144606,6.5463877,0.4532196
2161,-13,-3.206144651150471,19.492137367536483,-13.0103407,0.1413822,6.6943545,0.5089060
2162,-13,-3.198688011150471,19.492137367536483,-13.0112228,0.1694656,6.8608971,0.5557495
2163,-13,-3.191231371150471,19.492137367536483,-13.0121269,0.1977399,7.0466318,0.5869568
2164,-13,-3.183774731150471,19.492137367536483,-13.0130577,0.2230324,7.2521391,0.5968361
2165,-13,-3.176318091150471,19.492137367536483,-13.0140152,0.2409779,7.4694152,0.5829645
2166,-13,-3.168861451150471,19.492137367536483,-13.0150013,0.2387512,7.6961408,0.5458980
2167,-13,-3.161404811150471,19.492137367536483,-13.0160170,0.2078936,7.9077530,0.4920596
2168,-13,-3.153948171150471,19.492137367536483,-13.0170574,0.1470170,8.0734100,0.4373080
2169,-13,-3.146491531150471,19.492137367536483,-13.0181150,0.0682973,8.1761522,0.4128766
2170,-13,-3.139034891150471,19.492137367536483,-13.0191793,-0.0234591,8.2081661,0.4544781
2171,-13,-3.131578251150471,19.492137367536483,-13.0202427,-0.1224816,8.1645441,0.5663635
2172,-13,-3.124121611150471,19.492137367536483,-13.0212908,-0.2254229,8.0391979,0.7225060
2173,-13,-3.116664971150471,19.492137367536483,-13.0223150,-0.3308828,7.8382945,0.8935009
2174,-13,-3.109208331150471,19.492137367536483,-13.0233040,-0.4338505,7.5567565,1.0565619
2175,-13,-3.101751691150471,19.492137367536483,-13.0242443,-0.5311542,7.2019696,1.1952345
2176,-13,-3.094295051150472,19.492137367536483,-13.0251265,-0.6135598,6.7873960,1.2975702
2177,-13,-3.086838411150472,19.492137367536483,-13.0259409,-0.6727238,6.3252921,1.3553897
2178,-13,-3.079381771150472,19.492137367536483,-13.0266809,-0.7031435,5.8525877,1.3648494
2179,-13,-3.071925131150472,19.492137367536483,-13.0273428,-0.7066759,5.3955173,1.3256831
2180,-13,-3.064468491150472,19.492137367536483,-13.0279264,-0.6929854,4.9811459,1.2414310
2181,-13,-3.057011851150472,19.492137367536483,-13.0284328,-0.6642479,4.6266670,1.1195192
2182,-13,-3.049555211150472,19.492137367536483,-13.0288649,-0.6324328,4.3460746,0.9707909
2183,-13,-3.042098571150472,19.492137367536483,-13.0292273,-0.6046425,4.1429300,0.8100234
2184,-13,-3.034641931150472,19.492137367536483,-13.0295219,-0.5831248,4.0052361,0.6551453
2185,-13,-3.027185291150472,19.492137367536483,-13.0297508,-0.5666879,3.9389911,0.5286094
2186,-13,-3.019728651150472,19.492137367536483,-13.0299187,-0.5607179,3.9321811,0.4585882
2187,-13,-3.012272011150471,19.492137367536483,-13.0300236,-0.5654647,3.9773412,0.4648091
2188,-13,-3.004815371150471,19.492137367536483,-13.0300694,-0.5758298,4.0676990,0.5353469
2189,-13,-2.997358731150472,19.492137367536483,-13.0300541,-0.5942357,4.1986375,0.6412140
2190,-13,-2.989902091150472,19.492137367536483,-13.0299797,-0.6240874,4.3621402,0.7605898
2191,-13,-2.982445451150472,19.492137367536483,-13.0298443,-0.6675357,4.5552568,0.8809910
2192,-13,-2.974988811150472,19.492137367536483,-13.0296459,-0.7206405,4.7839832,0.9952372
2193,-13,-2.967532171150472,19.492137367536483,-13.0293808,-0.7721714,5.0536637,1.0991453
2194,-13,-2.960075531150472,19.492137367536483,-13.0290461,-0.8196810,5.3611484,1.1905698
2195,-13,-2.952618891150472,19.492137367536483,-13.0286398,-0.8582874,5.7057076,1.2691017
2196,-13,-2.945162251150472,19.492137367536483,-13.0281601,-0.8855498,6.0806808,1.3346736
2197,-13,-2.937705611150472,19.492137367536483,-13.0276070,-0.9034239,6.4744582,1.3864359
2198,-13,-2.930248971150472,19.492137367536483,-13.0269794,-0.9193915,6.8875918,1.4231713
2199,-13,-2.922792331150472,19.492137367536483,-13.0262785,-0.9332252,7.3177557,1.4429494
2200,-13,-2.915335691150472,19.492137367536483,-13.0255041,-0.9434850,7.7658396,1.4441732
2201,-13,-2.907879051150472,19.492137367536483,-13.0246544,-0.9415373,8.2319365,1.4256293
2202,-13,-2.900422411150472,19.492137367536483,-13.0237293,-0.9198165,8.7046223,1.3857541
2203,-13,-2.892965771150472,19.492137367536483,-13.0227308,-0.8727625,9.1674671,1.3227893
2204,-13,-2.885509131150472,19.492137367536483,-13.0216627,-0.8068902,9.6000576,1.2352926
2205,-13,-2.878052491150472,19.492137367536483,-13.0205307,-0.7256523,9.9925652,1.1228209
2206,-13,-2.870595851150472,19.492137367536483,-13.0193415,-0.6344168,10.3352909,0.9880383
2207,-13,-2.863139211150472,19.492137367536483,-13.0181046,-0.5329536,10.6176300,0.8374291
2208,-13,-2.855682571150472,19.492137367536483,-13.0168266,-0.4288028,10.8355484,0.6803712
2209,-13,-2.848225931150472,19.492137367536483,-13.0155191,-0.3184906,10.9824867,0.5319491
2210,-13,-2.840769291150472,19.492137367536483,-13.0141916,-0.2112286,11.0486946,0.4155143
2211,-13,-2.833312651150472,19.492137367536483,-13.0128565,-0.1127474,11.0368338,0.3639268
2212,-13,-2.825856011150472,19.492137367536483,-13.0115213,-0.0321869,10.9531374,0.3912316
2213,-13,-2.818399371150472,19.492137367536483,-13.0101976,0.0297848,10.8027782,0.4668856
2214,-13,-2.810942731150472,19.492137367536483,-13.0088930,0.0660145,10.6032286,0.5534937
2215,-13,-2.803486091150472,19.492137367536483,-13.0076113,0.0769145,10.3682938,0.6300321
2216,-13,-2.796029451150472,19.492137367536483,-13.0063572,0.0657113,10.1165104,0.6884608
2217,-13,-2.788572811150472,19.492137367536483,-13.0051308,0.0413821,9.8598843,0.7283250
2218,-13,-2.781116171150472,19.492137367536483,-13.0039320,0.0043340,9.6014080,0.7531453
2219,-13,-2.773659531150472,19.492137367536483,-13.0027609,-0.0400017,9.3537283,0.7688373
2220,-13,-2.766202891150472,19.492137367536483,-13.0016155,-0.0832178,9.1248245,0.7823117
2221,-13,-3.235971211150471,19.484680727536482,-13.0069132,0.0408178,6.2428722,0.2606598
2222,-13,-3.228514571150471,19.484680727536482,-13.0077286,0.0692752,6.3123007,0.3145061
2223,-13,-3.221057931150471,19.484680727536482,-13.0085554,0.1027954,6.4093890,0.3724456
2224,-13,-3.213601291150471,19.484680727536482,-13.0093966,0.1360126,6.5290213,0.4310132
2225,-13,-3.206144651150471,19.484680727536482,-13.0102549,0.1679629,6.6706209,0.4860922
2226,-13,-3.198688011150471,19.484680727536482,-13.0111322,0.2025239,6.8304615,0.5319821
2227,-13,-3.191231371150471,19.484680727536482,-13.0120325,0.2362867,7.0136509,0.5620856
2228,-13,-3.183774731150471,19.484680727536482,-13.0129576,0.2639244,7.2165408,0.5710280
2229,-13,-3.176318091150471,19.484680727536482,-13.0139103,0.2803398,7.4286661,0.5568408
2230,-13,-3.168861451150471,19.484680727536482,-13.0148916,0.2777779,7.6476517,0.5210690
2231,-13,-3.161404811150471,19.484680727536482,-13.0159006,0.2434533,7.8495278,0.4718222
2232,-13,-3.153948171150471,19.484680727536482,-13.0169325,0.1793911,8.0035391,0.4276298
2233,-13,-3.146491531150471,19.484680727536482,-13.0179796,0.0979752,8.0937090,0.4207507
2234,-13,-3.139034891150471,19.484680727536482,-13.0190334,0.0042829,8.1131878,0.4800898
2235,-13,-3.131578251150471,19.484680727536482,-13.0200825,-0.0971455,8.0531225,0.6017181
2236,-13,-3.124121611150471,19.484680727536482,-13.0211163,-0.2017547,7.9130349,0.7600102
2237,-13,-3.116664971150471,19.484680727536482,-13.0221224,-0.3071879,7.6985259,0.9287659
2238,-13,-3.109208331150471,19.484680727536482,-13.0230913,-0.4084047,7.4044437,1.0871874
2239,-13,-3.101751691150471,19.484680727536482,-13.0240107,-0.5024794,7.0411506,1.2196721
2240,-13,-3.094295051150472,19.484680727536482,-13.0248699,-0.5830657,6.6198325,1.3148074
2241,-13,-3.086838411150472,19.484680727536482,-13.0256615,-0.6401532,6.1538205,1.3646708
2242,-13,-3.079381771150472,19.484680727536482,-13.0263767,-0.6658252,5.6776962,1.3656477
2243,-13,-3.071925131150472,19.484680727536482,-13.0270138,-0.6655685,5.2228808,1.3177683
2244,-13,-3.064468491150472,19.484680727536482,-13.0275726,-0.6466466,4.8126926,1.2248360
2245,-13,-3.057011851150472,19.484680727536482,-13.0280542,-0.6124511,4.4643660,1.0945451
2246,-13,-3.049555211150472,19.484680727536482,-13.0284615,-0.5734869,4.1966510,0.9381612
2247,-13,-3.042098571150472,19.484680727536482,-13.0288000,-0.5405228,4.0080695,0.7711790
2248,-13,-3.034641931150472,19.484680727536482,-13.0290718,-0.5131050,3.8907421,0.6127524
2249,-13,-3.027185291150472,19.484680727536482,-13.0292788,-0.4929782,3.8450511,0.4876074
2250,-13,-3.019728651150472,19.484680727536482,-13.0294256,-0.4823453,3.8635700,0.4262142
2251,-13,-3.012272011150471,19.484680727536482,-13.0295115,-0.4826761,3.9344172,0.4449111
2252,-13,-3.004815371150471,19.484680727536482,-13.0295391,-0.4876423,4.0548944,0.5233304
2253,-13,-2.997358731150472,19.484680727536482,-13.0295076,-0.5018749,4.2131686,0.6300846
2254,-13,-2.989902091150472,19.484680727536482,-13.0294180,-0.5270568,4.4039130,0.7454056
2255,-13,-2.982445451150472,19.484680727536482,-13.0292702,-0.5697252,4.6223836,0.8591121
2256,-13,-2.974988811150472,19.484680727536482,-13.0290604,-0.6215603,4.8756080,0.9658141
2257,-13,-2.967532171150472,19.484680727536482,-13.0287867,-0.6735474,5.1639915,1.0626179
2258,-13,-2.960075531150472,19.484680727536482,-13.0284443,-0.7198346,5.4878464,1.1481394
2259,-13,-2.952618891150472,19.484680727536482,-13.0280313,-0.7584669,5.8457899,1.2222203
2260,-13,-2.945162251150472,19.484680727536482,-13.0275459,-0.7848516,6.2270360,1.2845186
