OID_,DEM_Large_S3_Clip,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
20127,-12,-2.371000971150472,19.096935447536481,-12.9790840,-0.1362070,1.0173613,0.3998561
20128,-12,-2.363544331150472,19.096935447536481,-12.9790697,-0.1408712,0.9087614,0.3631442
20129,-12,-2.356087691150472,19.096935447536481,-12.9790516,-0.1504310,0.8184766,0.3278854
20130,-12,-2.348631051150472,19.096935447536481,-12.9790287,-0.1634185,0.7475134,0.2952730
20131,-12,-2.341174411150472,19.096935447536481,-12.9790001,-0.1719950,0.6981037,0.2663857
20132,-12,-2.333717771150472,19.096935447536481,-12.9789648,-0.1700355,0.6692650,0.2423752
20133,-12,-2.326261131150472,19.096935447536481,-12.9789238,-0.1563151,0.6515641,0.2236027
20134,-12,-2.318804491150471,19.096935447536481,-12.9788780,-0.1342642,0.6427131,0.2075093
20135,-12,-2.311347851150471,19.096935447536481,-12.9788284,-0.1043734,0.6338854,0.1886021
20136,-12,-2.303891211150471,19.096935447536481,-12.9787788,-0.0678679,0.6209251,0.1687799
20137,-12,-2.296434571150471,19.096935447536481,-12.9787312,-0.0178878,0.6017658,0.1894593
20138,-12,-2.288977931150471,19.096935447536481,-12.9786882,0.0556123,0.5688393,0.3036422
20139,-12,-2.281521291150471,19.096935447536481,-12.9786568,0.1541031,0.5221660,0.5026636
20140,-12,-2.274064651150471,19.096935447536481,-12.9786453,0.2758693,0.4991520,0.7707123
20141,-12,-2.266608011150471,19.096935447536481,-12.9786644,0.4186963,0.5924425,1.1021639
20142,-12,-2.259151371150471,19.096935447536481,-12.9787283,0.5778963,0.8750735,1.4936150
20143,-12,-2.251694731150471,19.096935447536481,-12.9788513,0.7487401,1.3332696,1.9406961
20144,-12,-2.244238091150471,19.096935447536481,-12.9790497,0.9403923,1.9477384,2.4351623
20145,-12,-2.236781451150472,19.096935447536481,-12.9793415,1.1523347,2.7298043,2.9654341
20146,-12,-2.229324811150472,19.096935447536481,-12.9797487,1.3809314,3.6902437,3.5218651
20147,-12,-2.221868171150472,19.096935447536481,-12.9802942,1.6237801,4.8362179,4.0997863
20148,-12,-2.214411531150472,19.096935447536481,-12.9810038,1.8759161,6.1884737,4.6976886
20149,-12,-2.206954891150472,19.096935447536481,-12.9819050,2.1286733,7.7452779,5.3108101
20150,-12,-2.199498251150472,19.096935447536481,-12.9830256,2.3813353,9.5020256,5.9290123
20151,-12,-2.371000971150472,19.089478807536480,-12.9789457,-0.1626431,1.1017373,0.4057336
20152,-12,-2.363544331150472,19.089478807536480,-12.9789467,-0.1665781,0.9983903,0.3695272
20153,-12,-2.356087691150472,19.089478807536480,-12.9789410,-0.1761420,0.9103147,0.3350466
20154,-12,-2.348631051150472,19.089478807536480,-12.9789276,-0.1857028,0.8404742,0.3033158
20155,-12,-2.341174411150472,19.089478807536480,-12.9789076,-0.1913417,0.7882621,0.2751200
20156,-12,-2.333717771150472,19.089478807536480,-12.9788799,-0.1844848,0.7533672,0.2512391
20157,-12,-2.326261131150472,19.089478807536480,-12.9788437,-0.1692966,0.7305131,0.2320888
20158,-12,-2.318804491150471,19.089478807536480,-12.9788027,-0.1423479,0.7148173,0.2164019
20159,-12,-2.311347851150471,19.089478807536480,-12.9787569,-0.1107438,0.6979744,0.1983888
20160,-12,-2.303891211150471,19.089478807536480,-12.9787102,-0.0712998,0.6764700,0.1747484
20161,-12,-2.296434571150471,19.089478807536480,-12.9786634,-0.0198507,0.6490147,0.1804105
20162,-12,-2.288977931150471,19.089478807536480,-12.9786215,0.0560986,0.6074070,0.2798311
20163,-12,-2.281521291150471,19.089478807536480,-12.9785910,0.1548349,0.5489723,0.4706858
20164,-12,-2.274064651150471,19.089478807536480,-12.9785795,0.2766035,0.5092359,0.7330531
20165,-12,-2.266608011150471,19.089478807536480,-12.9785986,0.4164960,0.5813338,1.0595845
20166,-12,-2.259151371150471,19.089478807536480,-12.9786615,0.5695822,0.8485541,1.4465638
20167,-12,-2.251694731150471,19.089478807536480,-12.9787827,0.7362837,1.2942129,1.8897097
20168,-12,-2.244238091150471,19.089478807536480,-12.9789782,0.9206309,1.9002783,2.3808331
20169,-12,-2.236781451150472,19.089478807536480,-12.9792662,1.1236037,2.6700747,2.9078979
20170,-12,-2.229324811150472,19.089478807536480,-12.9796677,1.3430796,3.6123831,3.4608591
20171,-12,-2.221868171150472,19.089478807536480,-12.9802046,1.5801229,4.7392645,4.0357757
20172,-12,-2.214411531150472,19.089478807536480,-12.9809017,1.8252252,6.0680394,4.6320724
20173,-12,-2.206954891150472,19.089478807536480,-12.9817877,2.0724638,7.6008344,5.2453418
20174,-12,-2.199498251150472,19.089478807536480,-12.9828892,2.3224144,9.3304987,5.8657942
20175,-12,-2.371000971150472,19.082022167536479,-12.9787970,-0.1741316,1.2006176,0.4117067
20176,-12,-2.363544331150472,19.082022167536479,-12.9788103,-0.1780713,1.0995555,0.3764687
20177,-12,-2.356087691150472,19.082022167536479,-12.9788151,-0.1869039,1.0130510,0.3428997
20178,-12,-2.348631051150472,19.082022167536479,-12.9788122,-0.1940181,0.9427299,0.3119340
20179,-12,-2.341174411150472,19.082022167536479,-12.9788008,-0.1952502,0.8870452,0.2842682
20180,-12,-2.333717771150472,19.082022167536479,-12.9787798,-0.1866815,0.8441749,0.2605444
20181,-12,-2.326261131150472,19.082022167536479,-12.9787502,-0.1683115,0.8132892,0.2412629
20182,-12,-2.318804491150471,19.082022167536479,-12.9787140,-0.1384259,0.7876365,0.2255306
20183,-12,-2.311347851150471,19.082022167536479,-12.9786730,-0.1046192,0.7587495,0.2072885
20184,-12,-2.303891211150471,19.082022167536479,-12.9786301,-0.0646868,0.7260961,0.1806636
20185,-12,-2.296434571150471,19.082022167536479,-12.9785881,-0.0120137,0.6876308,0.1759010
20186,-12,-2.288977931150471,19.082022167536479,-12.9785500,0.0654053,0.6338145,0.2638043
20187,-12,-2.281521291150471,19.082022167536479,-12.9785213,0.1641429,0.5639272,0.4479090
20188,-12,-2.274064651150471,19.082022167536479,-12.9785128,0.2832194,0.5118695,0.7050125
20189,-12,-2.266608011150471,19.082022167536479,-12.9785347,0.4177261,0.5747894,1.0261545
20190,-12,-2.259151371150471,19.082022167536479,-12.9785995,0.5654287,0.8364232,1.4072974
20191,-12,-2.251694731150471,19.082022167536479,-12.9787226,0.7245484,1.2773899,1.8444048
20192,-12,-2.244238091150471,19.082022167536479,-12.9789181,0.8998635,1.8737392,2.3294883
20193,-12,-2.236781451150472,19.082022167536479,-12.9792032,1.0931114,2.6300449,2.8506596
20194,-12,-2.229324811150472,19.082022167536479,-12.9796000,1.3044119,3.5534136,3.3980672
20195,-12,-2.221868171150472,19.082022167536479,-12.9801292,1.5341511,4.6571474,3.9685314
20196,-12,-2.214411531150472,19.082022167536479,-12.9808159,1.7753085,5.9607306,4.5622168
20197,-12,-2.206954891150472,19.082022167536479,-12.9816875,2.0178981,7.4661875,5.1749206
20198,-12,-2.199498251150472,19.082022167536479,-12.9827709,2.2657249,9.1661806,5.7971711
20199,-12,-2.371000971150472,19.074565527536482,-12.9786358,-0.1728811,1.2962569,0.4132363
20200,-12,-2.363544331150472,19.074565527536482,-12.9786615,-0.1773137,1.1986339,0.3791333
20201,-12,-2.356087691150472,19.074565527536482,-12.9786768,-0.1829645,1.1146271,0.3466021
20202,-12,-2.348631051150472,19.074565527536482,-12.9786835,-0.1859171,1.0416691,0.3165761
20203,-12,-2.341174411150472,19.074565527536482,-12.9786797,-0.1847024,0.9814153,0.2898709
20204,-12,-2.333717771150472,19.074565527536482,-12.9786663,-0.1729521,0.9326704,0.2671055
20205,-12,-2.326261131150472,19.074565527536482,-12.9786434,-0.1499311,0.8908978,0.2486316
20206,-12,-2.318804491150471,19.074565527536482,-12.9786139,-0.1190690,0.8492467,0.2330832
20207,-12,-2.311347851150471,19.074565527536482,-12.9785786,-0.0842844,0.8079332,0.2140477
20208,-12,-2.303891211150471,19.074565527536482,-12.9785423,-0.0436185,0.7623121,0.1853421
20209,-12,-2.296434571150471,19.074565527536482,-12.9785051,0.0102790,0.7097327,0.1749497
20210,-12,-2.288977931150471,19.074565527536482,-12.9784727,0.0857387,0.6424924,0.2555232
20211,-12,-2.281521291150471,19.074565527536482,-12.9784498,0.1825183,0.5636826,0.4341268
20212,-12,-2.274064651150471,19.074565527536482,-12.9784470,0.2979225,0.5081427,0.6859094
20213,-12,-2.266608011150471,19.074565527536482,-12.9784737,0.4270411,0.5764498,1.0008527
20214,-12,-2.259151371150471,19.074565527536482,-12.9785433,0.5661700,0.8408493,1.3746853
20215,-12,-2.251694731150471,19.074565527536482,-12.9786692,0.7169641,1.2780817,1.8037072
20216,-12,-2.244238091150471,19.074565527536482,-12.9788656,0.8842108,1.8641441,2.2803516
20217,-12,-2.236781451150472,19.074565527536482,-12.9791517,1.0701561,2.6039507,2.7933450
20218,-12,-2.229324811150472,19.074565527536482,-12.9795446,1.2744606,3.5062015,3.3336089
20219,-12,-2.221868171150472,19.074565527536482,-12.9800673,1.4982854,4.5856290,3.8986928
20220,-12,-2.214411531150472,19.074565527536482,-12.9807444,1.7351465,5.8623719,4.4891944
20221,-12,-2.206954891150472,19.074565527536482,-12.9816017,1.9755921,7.3379951,5.1009564
20222,-12,-2.199498251150472,19.074565527536482,-12.9826670,2.2215486,9.0073547,5.7248135
20223,-12,-2.371000971150472,19.067108887536481,-12.9784651,-0.1662431,1.3816047,0.4095246
20224,-12,-2.363544331150472,19.067108887536481,-12.9785013,-0.1674935,1.2859411,0.3766949
20225,-12,-2.356087691150472,19.067108887536481,-12.9785271,-0.1692275,1.2002155,0.3455350
20226,-12,-2.348631051150472,19.067108887536481,-12.9785423,-0.1689976,1.1262308,0.3170329
20227,-12,-2.341174411150472,19.067108887536481,-12.9785461,-0.1633762,1.0609454,0.2920926
20228,-12,-2.333717771150472,19.067108887536481,-12.9785404,-0.1477094,1.0022101,0.2712536
20229,-12,-2.326261131150472,19.067108887536481,-12.9785261,-0.1227319,0.9465401,0.2542652
20230,-12,-2.318804491150471,19.067108887536481,-12.9785032,-0.0908923,0.8927715,0.2388736
20231,-12,-2.311347851150471,19.067108887536481,-12.9784765,-0.0546396,0.8344087,0.2187104
20232,-12,-2.303891211150471,19.067108887536481,-12.9784479,-0.0142190,0.7724849,0.1888459
20233,-12,-2.296434571150471,19.067108887536481,-12.9784184,0.0382090,0.7046525,0.1772296
20234,-12,-2.288977931150471,19.067108887536481,-12.9783936,0.1136703,0.6269289,0.2546597
20235,-12,-2.281521291150471,19.067108887536481,-12.9783783,0.2087378,0.5398645,0.4287013
20236,-12,-2.274064651150471,19.067108887536481,-12.9783831,0.3189991,0.4900316,0.6746415
20237,-12,-2.266608011150471,19.067108887536481,-12.9784174,0.4422373,0.5759510,0.9822109
20238,-12,-2.259151371150471,19.067108887536481,-12.9784927,0.5752373,0.8534552,1.3472319
20239,-12,-2.251694731150471,19.067108887536481,-12.9786234,0.7186767,1.2896835,1.7663251
20240,-12,-2.244238091150471,19.067108887536481,-12.9788237,0.8771066,1.8651028,2.2326207
20241,-12,-2.236781451150472,19.067108887536481,-12.9791098,1.0567056,2.5872982,2.7358074
20242,-12,-2.229324811150472,19.067108887536481,-12.9795008,1.2554439,3.4665301,3.2678542
20243,-12,-2.221868171150472,19.067108887536481,-12.9800177,1.4745079,4.5222425,3.8270979
20244,-12,-2.214411531150472,19.067108887536481,-12.9806852,1.7067363,5.7698212,4.4142833
20245,-12,-2.206954891150472,19.067108887536481,-12.9815302,1.9453902,7.2143717,5.0250983
20246,-12,-2.199498251150472,19.067108887536481,-12.9825783,2.1921580,8.8522806,5.6506004
20247,-12,-2.371000971150472,19.059652247536480,-12.9782867,-0.1554453,1.4514699,0.4032966
20248,-12,-2.363544331150472,19.059652247536480,-12.9783335,-0.1520431,1.3556718,0.3721182
20249,-12,-2.356087691150472,19.059652247536480,-12.9783678,-0.1520636,1.2680219,0.3428344
20250,-12,-2.348631051150472,19.059652247536480,-12.9783916,-0.1464468,1.1890217,0.3164712
20251,-12,-2.341174411150472,19.059652247536480,-12.9784050,-0.1356835,1.1171615,0.2938290
20252,-12,-2.333717771150472,19.059652247536480,-12.9784069,-0.1160996,1.0481151,0.2751319
20253,-12,-2.326261131150472,19.059652247536480,-12.9784012,-0.0898992,0.9804934,0.2592904
20254,-12,-2.318804491150471,19.059652247536480,-12.9783878,-0.0570809,0.9105601,0.2433628
20255,-12,-2.311347851150471,19.059652247536480,-12.9783707,-0.0227884,0.8363814,0.2216499
20256,-12,-2.303891211150471,19.059652247536480,-12.9783506,0.0173877,0.7587387,0.1915911
20257,-12,-2.296434571150471,19.059652247536480,-12.9783316,0.0693269,0.6761042,0.1826091
20258,-12,-2.288977931150471,19.059652247536480,-12.9783163,0.1425858,0.5838767,0.2603054
20259,-12,-2.281521291150471,19.059652247536480,-12.9783115,0.2327557,0.4949046,0.4302713
20260,-12,-2.274064651150471,19.059652247536480,-12.9783249,0.3398325,0.4626095,0.6695612
20261,-12,-2.266608011150471,19.059652247536480,-12.9783678,0.4566976,0.5800540,0.9684541
20262,-12,-2.259151371150471,19.059652247536480,-12.9784517,0.5820953,0.8759964,1.3232510
20263,-12,-2.251694731150471,19.059652247536480,-12.9785891,0.7176874,1.3101969,1.7309597
20264,-12,-2.244238091150471,19.059652247536480,-12.9787931,0.8704799,1.8745024,2.1856027
20265,-12,-2.236781451150472,19.059652247536480,-12.9790802,1.0432391,2.5774841,2.6780801
20266,-12,-2.229324811150472,19.059652247536480,-12.9794693,1.2371351,3.4332097,3.2014935
20267,-12,-2.221868171150472,19.059652247536480,-12.9799814,1.4528894,4.4623923,3.7549460
20268,-12,-2.214411531150472,19.059652247536480,-12.9806404,1.6838534,5.6810913,4.3391032
20269,-12,-2.206954891150472,19.059652247536480,-12.9814720,1.9213784,7.0958323,4.9492998
20270,-12,-2.199498251150472,19.059652247536480,-12.9825029,2.1691084,8.7026510,5.5766621
20271,-12,-2.371000971150472,19.052195607536479,-12.9781027,-0.1402422,1.5090150,0.3991224
20272,-12,-2.363544331150472,19.052195607536479,-12.9781590,-0.1339018,1.4103359,0.3702531
20273,-12,-2.356087691150472,19.052195607536479,-12.9782028,-0.1282895,1.3211429,0.3432609
20274,-12,-2.348631051150472,19.052195607536479,-12.9782352,-0.1189997,1.2363368,0.3190901
20275,-12,-2.341174411150472,19.052195607536479,-12.9782572,-0.1026042,1.1552043,0.2982954
20276,-12,-2.333717771150472,19.052195607536479,-12.9782686,-0.0810616,1.0766797,0.2806245
20277,-12,-2.326261131150472,19.052195607536479,-12.9782724,-0.0531471,0.9963903,0.2644424
20278,-12,-2.318804491150471,19.052195607536479,-12.9782696,-0.0217986,0.9101502,0.2467779
20279,-12,-2.311347851150471,19.052195607536479,-12.9782629,0.0102899,0.8197792,0.2231790
20280,-12,-2.303891211150471,19.052195607536479,-12.9782553,0.0467920,0.7257147,0.1941563
20281,-12,-2.296434571150471,19.052195607536479,-12.9782476,0.0960380,0.6275165,0.1910101
20282,-12,-2.288977931150471,19.052195607536479,-12.9782438,0.1651338,0.5273136,0.2711869
20283,-12,-2.281521291150471,19.052195607536479,-12.9782505,0.2506495,0.4441656,0.4370546
20284,-12,-2.274064651150471,19.052195607536479,-12.9782763,0.3508643,0.4442178,0.6687195
20285,-12,-2.266608011150471,19.052195607536479,-12.9783297,0.4598834,0.6016533,0.9577617
20286,-12,-2.259151371150471,19.052195607536479,-12.9784222,0.5784125,0.9132947,1.3012339
20287,-12,-2.251694731150471,19.052195607536479,-12.9785671,0.7061573,1.3458375,1.6966944
20288,-12,-2.244238091150471,19.052195607536479,-12.9787760,0.8518516,1.8926177,2.1391249
20289,-12,-2.236781451150472,19.052195607536479,-12.9790659,1.0199841,2.5744264,2.6206992
20290,-12,-2.229324811150472,19.052195607536479,-12.9794531,1.2119837,3.4058867,3.1357150
20291,-12,-2.221868171150472,19.052195607536479,-12.9799604,1.4266379,4.4063325,3.6839519
20292,-12,-2.214411531150472,19.052195607536479,-12.9806108,1.6582918,5.5971832,4.2657304
