OID_,DEM_Large_S3_Regm7,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
5999,-13,-6.762961931150471,19.014912407536478,-13.0723448,-0.5921887,38.5032349,0.9968402
6000,-13,-6.755505291150471,19.014912407536478,-13.0779486,-0.6156799,38.1795654,1.1156367
6001,-13,-6.748048651150471,19.014912407536478,-13.0834837,-0.6224798,37.8438873,1.2203962
6002,-13,-6.740592011150471,19.014912407536478,-13.0889540,-0.6389800,37.5018425,1.3057995
6003,-13,-6.733135371150471,19.014912407536478,-13.0943584,-0.6688575,37.1317329,1.3696355
6004,-13,-6.725678731150471,19.014912407536478,-13.0996923,-0.6901131,36.7373199,1.4140791
6005,-13,-6.718222091150471,19.014912407536478,-13.1049576,-0.6987494,36.3423538,1.4426769
6006,-13,-6.710765451150471,19.014912407536478,-13.1101551,-0.6953407,35.9482307,1.4599785
6007,-13,-6.703308811150471,19.014912407536478,-13.1152868,-0.6730366,35.5660858,1.4709791
6008,-13,-6.695852171150471,19.014912407536478,-13.1203594,-0.6372339,35.2199020,1.4799335
6009,-13,-6.688395531150471,19.014912407536478,-13.1253796,-0.6018960,34.9018707,1.4915451
6010,-13,-6.680938891150471,19.014912407536478,-13.1303539,-0.5844818,34.6097298,1.5117797
6011,-13,-6.673482251150471,19.014912407536478,-13.1352863,-0.5983044,34.3207855,1.5466950
6012,-13,-6.666025611150471,19.014912407536478,-13.1401730,-0.6304923,33.9919891,1.6009456
6013,-13,-6.658568971150471,19.014912407536478,-13.1450062,-0.6444790,33.6285782,1.6782383
6014,-13,-6.651112331150471,19.014912407536478,-13.1497831,-0.6436379,33.2576485,1.7803960
6015,-13,-6.643655691150471,19.014912407536478,-13.1545038,-0.6531349,32.8730240,1.9075843
6016,-13,-6.636199051150471,19.014912407536478,-13.1591635,-0.6807792,32.4496880,2.0591543
6017,-13,-6.628742411150471,19.014912407536478,-13.1637554,-0.7316638,31.9818382,2.2321537
6018,-13,-6.621285771150471,19.014912407536478,-13.1682711,-0.8065507,31.4435234,2.4222550
6019,-13,-6.613829131150471,19.014912407536478,-13.1726961,-0.8994529,30.8161926,2.6251419
6020,-13,-6.606372491150471,19.014912407536478,-13.1770153,-1.0015137,30.1015072,2.8352437
6021,-13,-6.598915851150471,19.014912407536478,-13.1812143,-1.0925006,29.2829075,3.0472479
6022,-13,-6.591459211150471,19.014912407536478,-13.1852770,-1.1554159,28.3887806,3.2569489
6023,-13,-6.584002571150471,19.014912407536478,-13.1891947,-1.2023720,27.4538574,3.4599023
6024,-13,-6.576545931150471,19.014912407536478,-13.1929636,-1.2618527,26.4687634,3.6515346
6025,-13,-6.569089291150471,19.014912407536478,-13.1965742,-1.3378530,25.4232426,3.8285210
6026,-13,-6.561632651150471,19.014912407536478,-13.2000198,-1.4244081,24.3055592,3.9885516
6027,-13,-6.554176011150471,19.014912407536478,-13.2032881,-1.5127199,23.1150780,4.1306157
6028,-13,-6.546719371150471,19.014912407536478,-13.2063732,-1.5888693,21.8591824,4.2541385
6029,-13,-6.539262731150471,19.014912407536478,-13.2092657,-1.6536964,20.5603580,4.3561468
6030,-13,-6.531806091150471,19.014912407536478,-13.2119646,-1.7120620,19.2339134,4.4319797
6031,-13,-6.524349451150471,19.014912407536478,-13.2144680,-1.7707146,17.8842735,4.4760137
6032,-13,-6.516892811150471,19.014912407536478,-13.2167749,-1.8406659,16.5285397,4.4812150
6033,-13,-6.509436171150471,19.014912407536478,-13.2188854,-1.9324288,15.1523800,4.4388838
6034,-13,-6.501979531150472,19.014912407536478,-13.2207937,-2.0314281,13.7388592,4.3411589
6035,-13,-6.494522891150471,19.014912407536478,-13.2224951,-2.1122375,12.3121138,4.1816835
6036,-13,-6.487066251150472,19.014912407536478,-13.2239885,-2.1622498,10.9082994,3.9561136
6037,-13,-6.479609611150472,19.014912407536478,-13.2252741,-2.1704352,9.5679827,3.6643739
6038,-13,-6.472152971150472,19.014912407536478,-13.2263575,-2.1400383,8.3545189,3.3099647
6039,-13,-6.464696331150471,19.014912407536478,-13.2272501,-2.0836022,7.3124304,2.9045756
6040,-13,-6.457239691150471,19.014912407536478,-13.2279615,-2.0025802,6.4680457,2.4714301
6041,-13,-6.449783051150471,19.014912407536478,-13.2285032,-1.8941495,5.8603663,2.0418901
6042,-13,-6.442326411150471,19.014912407536478,-13.2288914,-1.7597717,5.4957824,1.6523113
6043,-13,-6.434869771150471,19.014912407536478,-13.2291403,-1.5973126,5.3462791,1.3384775
6044,-13,-6.427413131150471,19.014912407536478,-13.2292671,-1.4055799,5.3560519,1.1245030
6045,-13,-6.419956491150471,19.014912407536478,-13.2292938,-1.1970618,5.4501457,1.0095021
6046,-13,-6.412499851150471,19.014912407536478,-13.2292404,-0.9852558,5.5627885,0.9612696
6047,-13,-6.405043211150471,19.014912407536478,-13.2291269,-0.7829792,5.6506271,0.9342716
6048,-13,-6.397586571150471,19.014912407536478,-13.2289724,-0.6007419,5.6903310,0.8962620
6049,-13,-6.390129931150471,19.014912407536478,-13.2287931,-0.4429869,5.6779089,0.8368585
6050,-13,-6.382673291150471,19.014912407536478,-13.2285995,-0.3062215,5.6176467,0.7635681
6051,-13,-6.375216651150471,19.014912407536478,-13.2284012,-0.1908668,5.5154891,0.6924684
6052,-13,-6.367760011150471,19.014912407536478,-13.2282057,-0.0903705,5.3815451,0.6382849
6053,-13,-6.360303371150471,19.014912407536478,-13.2280159,-0.0030639,5.2237816,0.6087103
6054,-13,-6.352846731150471,19.014912407536478,-13.2278366,0.0717489,5.0478601,0.6039872
6055,-13,-6.345390091150471,19.014912407536478,-13.2276707,0.1291844,4.8618269,0.6196452
6056,-13,-6.337933451150471,19.014912407536478,-13.2275181,0.1662687,4.6711926,0.6494813
6057,-13,-6.330476811150471,19.014912407536478,-13.2273779,0.1870617,4.4845076,0.6875851
6058,-13,-6.323020171150471,19.014912407536478,-13.2272472,0.1976043,4.3066125,0.7289571
6059,-13,-6.315563531150471,19.014912407536478,-13.2271233,0.2095496,4.1385674,0.7694956
6060,-13,-6.308106891150471,19.014912407536478,-13.2270021,0.2219309,3.9794300,0.8059980
6061,-13,-6.300650251150471,19.014912407536478,-13.2268829,0.2401193,3.8302274,0.8357435
6062,-13,-6.293193611150471,19.014912407536478,-13.2267656,0.2573074,3.6885221,0.8565385
6063,-13,-6.285736971150471,19.014912407536478,-13.2266493,0.2715579,3.5520089,0.8667932
6064,-13,-6.278280331150471,19.014912407536478,-13.2265358,0.2738436,3.4218099,0.8653592
6065,-13,-6.270823691150471,19.014912407536478,-13.2264233,0.2653788,3.2996211,0.8513604
6066,-13,-6.263367051150471,19.014912407536478,-13.2263117,0.2488328,3.1906595,0.8243421
6067,-13,-6.255910411150471,19.014912407536478,-13.2261982,0.2325034,3.0960853,0.7847748
6068,-13,-6.248453771150471,19.014912407536478,-13.2260828,0.2168861,3.0148211,0.7343639
6069,-13,-6.240997131150471,19.014912407536478,-13.2259655,0.1966169,2.9455433,0.6768292
6070,-13,-6.233540491150471,19.014912407536478,-13.2258453,0.1673009,2.8928752,0.6188347
6071,-13,-6.226083851150471,19.014912407536478,-13.2257242,0.1289390,2.8578885,0.5703237
6072,-13,-6.218627211150471,19.014912407536478,-13.2256002,0.0742072,2.8447039,0.5440233
6073,-13,-6.211170571150472,19.014912407536478,-13.2254725,0.0045755,2.8640525,0.5520827
6074,-13,-6.203713931150471,19.014912407536478,-13.2253361,-0.0762750,2.9180675,0.5997846
6075,-13,-6.196257291150472,19.014912407536478,-13.2251892,-0.1602645,3.0103195,0.6825853
6076,-13,-6.188800651150471,19.014912407536478,-13.2250271,-0.2476130,3.1400514,0.7901478
6077,-13,-6.181344011150472,19.014912407536478,-13.2248459,-0.3329217,3.3046122,0.9118805
6078,-13,-6.173887371150472,19.014912407536478,-13.2246418,-0.4217740,3.5011594,1.0394121
6079,-13,-6.166430731150472,19.014912407536478,-13.2244129,-0.5085113,3.7334611,1.1660627
6080,-13,-6.158974091150472,19.014912407536478,-13.2241526,-0.5911441,4.0014882,1.2870550
6081,-13,-6.151517451150472,19.014912407536478,-13.2238588,-0.6647717,4.2997861,1.3992275
6082,-13,-6.144060811150472,19.014912407536478,-13.2235279,-0.7286361,4.6289153,1.5005143
6083,-13,-6.136604171150472,19.014912407536478,-13.2231560,-0.7739845,4.9830565,1.5898846
6084,-13,-6.129147531150472,19.014912407536478,-13.2227421,-0.8003661,5.3529429,1.6664056
6085,-13,-6.121690891150472,19.014912407536478,-13.2222862,-0.8107447,5.7316489,1.7291919
6086,-13,-6.114234251150472,19.014912407536478,-13.2217875,-0.8065754,6.1203089,1.7777178
6087,-13,-6.106777611150472,19.014912407536478,-13.2212486,-0.7898478,6.5153084,1.8114514
6088,-13,-6.099320971150472,19.014912407536478,-13.2206717,-0.7588952,6.9187818,1.8299396
6089,-13,-6.091864331150472,19.014912407536478,-13.2200565,-0.7118629,7.3290768,1.8327343
6090,-13,-6.084407691150472,19.014912407536478,-13.2194080,-0.6467528,7.7390318,1.8191071
6091,-13,-6.076951051150472,19.014912407536478,-13.2187300,-0.5682836,8.1470671,1.7879319
6092,-13,-6.069494411150472,19.014912407536478,-13.2180290,-0.4781183,8.5478983,1.7376963
6093,-13,-6.062037771150472,19.014912407536478,-13.2173090,-0.3793108,8.9393101,1.6669447
6094,-13,-6.054581131150472,19.014912407536478,-13.2165785,-0.2765782,9.3164539,1.5756192
6095,-13,-6.047124491150472,19.014912407536478,-13.2158422,-0.1684041,9.6787825,1.4649819
6096,-13,-6.039667851150472,19.014912407536478,-13.2151070,-0.0554474,10.0190802,1.3381371
6097,-13,-6.032211211150472,19.014912407536478,-13.2143803,0.0675843,10.3297548,1.2007459
6098,-13,-6.024754571150472,19.014912407536478,-13.2136688,0.1949320,10.6003323,1.0612164
6099,-13,-6.017297931150472,19.014912407536478,-13.2129812,0.3241015,10.8203745,0.9315948
6100,-13,-6.009841291150471,19.014912407536478,-13.2123260,0.4417904,10.9893818,0.8285851
6101,-13,-6.002384651150471,19.014912407536478,-13.2117119,0.5418438,11.1060600,0.7719441
6102,-13,-5.994928011150471,19.014912407536478,-13.2111416,0.6239871,11.1748371,0.7753717
6103,-13,-5.987471371150471,19.014912407536478,-13.2106199,0.6969519,11.1941700,0.8362399
6104,-13,-5.980014731150471,19.014912407536478,-13.2101469,0.7614381,11.1635885,0.9376647
6105,-13,-5.972558091150471,19.014912407536478,-13.2097244,0.8170422,11.0871315,1.0605863
6106,-13,-5.965101451150471,19.014912407536478,-13.2093534,0.8666021,10.9676943,1.1907085
6107,-13,-5.957644811150471,19.014912407536478,-13.2090321,0.9098314,10.8094711,1.3186671
6108,-13,-5.950188171150471,19.014912407536478,-13.2087612,0.9400628,10.6188221,1.4385053
6109,-13,-5.942731531150471,19.014912407536478,-13.2085381,0.9531523,10.4019356,1.5466024
6110,-13,-5.935274891150471,19.014912407536478,-13.2083597,0.9551347,10.1636677,1.6411042
6111,-13,-5.927818251150471,19.014912407536478,-13.2082205,0.9566176,9.9092884,1.7216117
6112,-13,-5.920361611150471,19.014912407536478,-13.2081175,0.9626711,9.6426611,1.7888896
6113,-13,-5.912904971150471,19.014912407536478,-13.2080460,0.9685587,9.3671713,1.8446678
6114,-13,-5.905448331150472,19.014912407536478,-13.2080040,0.9659737,9.0885735,1.8910484
6115,-13,-5.897991691150471,19.014912407536478,-13.2079897,0.9467935,8.8128691,1.9298782
6116,-13,-5.890535051150472,19.014912407536478,-13.2079983,0.9047204,8.5403175,1.9623159
6117,-13,-5.883078411150471,19.014912407536478,-13.2080231,0.8405801,8.2704763,1.9886457
6118,-13,-6.792788491150471,19.007455767536477,-13.0475740,-0.1575032,39.0489883,0.7011674
6119,-13,-6.785331851150471,19.007455767536477,-13.0533457,-0.2584788,39.0490265,0.6554347
6120,-13,-6.777875211150471,19.007455767536477,-13.0590982,-0.3641789,38.9645653,0.6796660
6121,-13,-6.770418571150471,19.007455767536477,-13.0648155,-0.4540153,38.7970314,0.7568582
6122,-13,-6.762961931150471,19.007455767536477,-13.0704832,-0.5130348,38.5656586,0.8631665
6123,-13,-6.755505291150471,19.007455767536477,-13.0760956,-0.5375577,38.2972794,0.9777871
6124,-13,-6.748048651150471,19.007455767536477,-13.0816498,-0.5490984,38.0154305,1.0872484
6125,-13,-6.740592011150471,19.007455767536477,-13.0871477,-0.5731549,37.7205086,1.1832260
6126,-13,-6.733135371150471,19.007455767536477,-13.0925875,-0.6120780,37.3909416,1.2612485
6127,-13,-6.725678731150471,19.007455767536477,-13.0979633,-0.6433685,37.0289154,1.3216915
6128,-13,-6.718222091150471,19.007455767536477,-13.1032743,-0.6609087,36.6567268,1.3666617
6129,-13,-6.710765451150471,19.007455767536477,-13.1085196,-0.6623338,36.2788315,1.3996208
6130,-13,-6.703308811150471,19.007455767536477,-13.1137018,-0.6419284,35.9083595,1.4249084
6131,-13,-6.695852171150471,19.007455767536477,-13.1188250,-0.6058700,35.5700531,1.4463823
6132,-13,-6.688395531150471,19.007455767536477,-13.1238976,-0.5662469,35.2586746,1.4684107
6133,-13,-6.680938891150471,19.007455767536477,-13.1289244,-0.5445940,34.9756165,1.4967406
6134,-13,-6.673482251150471,19.007455767536477,-13.1339121,-0.5548644,34.6952362,1.5373595
6135,-13,-6.666025611150471,19.007455767536477,-13.1388569,-0.5825036,34.3741379,1.5950888
6136,-13,-6.658568971150471,19.007455767536477,-13.1437502,-0.5901477,34.0213051,1.6739967
6137,-13,-6.651112331150471,19.007455767536477,-13.1485901,-0.5835701,33.6629105,1.7764214
6138,-13,-6.643655691150471,19.007455767536477,-13.1533766,-0.5858841,33.2937012,1.9032985
6139,-13,-6.636199051150471,19.007455767536477,-13.1581078,-0.6103194,32.8925171,2.0549343
6140,-13,-6.628742411150471,19.007455767536477,-13.1627750,-0.6637610,32.4457436,2.2291448
6141,-13,-6.621285771150471,19.007455767536477,-13.1673717,-0.7463076,31.9246998,2.4218144
6142,-13,-6.613829131150471,19.007455767536477,-13.1718798,-0.8484882,31.3112984,2.6285131
6143,-13,-6.606372491150471,19.007455767536477,-13.1762848,-0.9616961,30.6031780,2.8434777
6144,-13,-6.598915851150471,19.007455767536477,-13.1805696,-1.0631137,29.7851009,3.0609512
6145,-13,-6.591459211150471,19.007455767536477,-13.1847162,-1.1339232,28.8850346,3.2761171
6146,-13,-6.584002571150471,19.007455767536477,-13.1887169,-1.1861187,27.9431763,3.4838555
6147,-13,-6.576545931150471,19.007455767536477,-13.1925659,-1.2495325,26.9498596,3.6789639
6148,-13,-6.569089291150471,19.007455767536477,-13.1962547,-1.3294685,25.8923950,3.8577030
6149,-13,-6.561632651150471,19.007455767536477,-13.1997738,-1.4185350,24.7614574,4.0178261
6150,-13,-6.554176011150471,19.007455767536477,-13.2031136,-1.5074987,23.5552750,4.1588397
6151,-13,-6.546719371150471,19.007455767536477,-13.2062635,-1.5801053,22.2836838,4.2811351
6152,-13,-6.539262731150471,19.007455767536477,-13.2092199,-1.6392164,20.9735870,4.3830500
6153,-13,-6.531806091150471,19.007455767536477,-13.2119799,-1.6922896,19.6389751,4.4613695
6154,-13,-6.524349451150471,19.007455767536477,-13.2145414,-1.7466556,18.2823677,4.5119658
6155,-13,-6.516892811150471,19.007455767536477,-13.2169046,-1.8141464,16.9208336,4.5291438
6156,-13,-6.509436171150471,19.007455767536477,-13.2190704,-1.9065552,15.5361624,4.5049152
6157,-13,-6.501979531150472,19.007455767536477,-13.2210340,-2.0093861,14.1086416,4.4309893
6158,-13,-6.494522891150471,19.007455767536477,-13.2227907,-2.0966768,12.6580248,4.2994671
6159,-13,-6.487066251150472,19.007455767536477,-13.2243366,-2.1556566,11.2156019,4.1032791
6160,-13,-6.479609611150472,19.007455767536477,-13.2256746,-2.1756735,9.8208141,3.8390028
6161,-13,-6.472152971150472,19.007455767536477,-13.2268085,-2.1591451,8.5294619,3.5064535
6162,-13,-6.464696331150471,19.007455767536477,-13.2277470,-2.1172454,7.3840165,3.1136448
6163,-13,-6.457239691150471,19.007455767536477,-13.2285013,-2.0487957,6.4141874,2.6807864
6164,-13,-6.449783051150471,19.007455767536477,-13.2290821,-1.9522318,5.6716967,2.2376332
6165,-13,-6.442326411150471,19.007455767536477,-13.2295036,-1.8276900,5.1834421,1.8206964
6166,-13,-6.434869771150471,19.007455767536477,-13.2297812,-1.6724961,4.9419785,1.4682329
6167,-13,-6.427413131150471,19.007455767536477,-13.2299318,-1.4852146,4.9065533,1.2113374
6168,-13,-6.419956491150471,19.007455767536477,-13.2299757,-1.2791636,4.9986849,1.0616130
6169,-13,-6.412499851150471,19.007455767536477,-13.2299337,-1.0665307,5.1395493,0.9967613
6170,-13,-6.405043211150471,19.007455767536477,-13.2298269,-0.8605238,5.2713566,0.9687797
6171,-13,-6.397586571150471,19.007455767536477,-13.2296743,-0.6715053,5.3645482,0.9353283
6172,-13,-6.390129931150471,19.007455767536477,-13.2294912,-0.5056502,5.4096227,0.8765504
6173,-13,-6.382673291150471,19.007455767536477,-13.2292900,-0.3587319,5.4069285,0.7945663
6174,-13,-6.375216651150471,19.007455767536477,-13.2290812,-0.2323571,5.3622708,0.7054050
6175,-13,-6.367760011150471,19.007455767536477,-13.2288723,-0.1213999,5.2854667,0.6283710
6176,-13,-6.360303371150471,19.007455767536477,-13.2286673,-0.0229495,5.1834950,0.5782295
6177,-13,-6.352846731150471,19.007455767536477,-13.2284708,0.0632297,5.0589399,0.5617051
6178,-13,-6.345390091150471,19.007455767536477,-13.2282858,0.1300802,4.9205823,0.5767962
6179,-13,-6.337933451150471,19.007455767536477,-13.2281141,0.1773151,4.7732778,0.6153557
6180,-13,-6.330476811150471,19.007455767536477,-13.2279539,0.2097471,4.6228127,0.6678177
6181,-13,-6.323020171150471,19.007455767536477,-13.2278032,0.2290343,4.4755759,0.7260236
6182,-13,-6.315563531150471,19.007455767536477,-13.2276592,0.2463316,4.3364406,0.7837283
6183,-13,-6.308106891150471,19.007455767536477,-13.2275190,0.2640712,4.2022429,0.8364818
6184,-13,-6.300650251150471,19.007455767536477,-13.2273817,0.2844501,4.0727720,0.8810200
6185,-13,-6.293193611150471,19.007455767536477,-13.2272463,0.3028529,3.9461884,0.9150031
6186,-13,-6.285736971150471,19.007455767536477,-13.2271137,0.3173421,3.8202193,0.9368793
6187,-13,-6.278280331150471,19.007455767536477,-13.2269831,0.3215802,3.6944177,0.9456550
6188,-13,-6.270823691150471,19.007455767536477,-13.2268543,0.3145883,3.5729971,0.9406224
6189,-13,-6.263367051150471,19.007455767536477,-13.2267275,0.2992788,3.4581039,0.9212554
6190,-13,-6.255910411150471,19.007455767536477,-13.2265997,0.2832072,3.3523102,0.8876274
6191,-13,-6.248453771150471,19.007455767536477,-13.2264719,0.2683362,3.2550652,0.8405489
6192,-13,-6.240997131150471,19.007455767536477,-13.2263432,0.2488130,3.1667063,0.7820053
6193,-13,-6.233540491150471,19.007455767536477,-13.2262144,0.2204873,3.0871305,0.7158946
6194,-13,-6.226083851150471,19.007455767536477,-13.2260857,0.1853138,3.0201173,0.6484029
6195,-13,-6.218627211150471,19.007455767536477,-13.2259569,0.1352355,2.9694266,0.5887268
6196,-13,-6.211170571150472,19.007455767536477,-13.2258263,0.0668294,2.9428194,0.5493712
6197,-13,-6.203713931150471,19.007455767536477,-13.2256918,-0.0133029,2.9480541,0.5438372
6198,-13,-6.196257291150472,19.007455767536477,-13.2255497,-0.0963529,2.9866481,0.5798418
6199,-13,-6.188800651150471,19.007455767536477,-13.2253942,-0.1837650,3.0616448,0.6540920
6200,-13,-6.181344011150472,19.007455767536477,-13.2252245,-0.2713659,3.1724176,0.7559376
6201,-13,-6.173887371150472,19.007455767536477,-13.2250338,-0.3583902,3.3174653,0.8738934
6202,-13,-6.166430731150472,19.007455767536477,-13.2248201,-0.4435870,3.4985387,0.9983820
6203,-13,-6.158974091150472,19.007455767536477,-13.2245789,-0.5249624,3.7185531,1.1224840
6204,-13,-6.151517451150472,19.007455767536477,-13.2243061,-0.5978503,3.9753027,1.2415159
6205,-13,-6.144060811150472,19.007455767536477,-13.2239981,-0.6595396,4.2678061,1.3522450
6206,-13,-6.136604171150472,19.007455767536477,-13.2236519,-0.7044212,4.5919333,1.4528716
6207,-13,-6.129147531150472,19.007455767536477,-13.2232647,-0.7291070,4.9393506,1.5421081
6208,-13,-6.121690891150472,19.007455767536477,-13.2228374,-0.7343715,5.3010535,1.6187420
6209,-13,-6.114234251150472,19.007455767536477,-13.2223711,-0.7248628,5.6719427,1.6820781
6210,-13,-6.106777611150472,19.007455767536477,-13.2218666,-0.7052143,6.0522285,1.7315838
6211,-13,-6.099320971150472,19.007455767536477,-13.2213268,-0.6720439,6.4447689,1.7669559
6212,-13,-6.091864331150472,19.007455767536477,-13.2207537,-0.6259223,6.8446183,1.7880260
6213,-13,-6.084407691150472,19.007455767536477,-13.2201509,-0.5647894,7.2505708,1.7941841
6214,-13,-6.076951051150472,19.007455767536477,-13.2195234,-0.4950383,7.6595044,1.7843249
6215,-13,-6.069494411150472,19.007455767536477,-13.2188759,-0.4158886,8.0690289,1.7568150
6216,-13,-6.062037771150472,19.007455767536477,-13.2182140,-0.3334798,8.4782705,1.7096633
6217,-13,-6.054581131150472,19.007455767536477,-13.2175426,-0.2479722,8.8823252,1.6418347
6218,-13,-6.047124491150472,19.007455767536477,-13.2168674,-0.1607258,9.2824173,1.5533487
6219,-13,-6.039667851150472,19.007455767536477,-13.2161942,-0.0704633,9.6683445,1.4456043
6220,-13,-6.032211211150472,19.007455767536477,-13.2155275,0.0273898,10.0357132,1.3219395
6221,-13,-6.024754571150472,19.007455767536477,-13.2148733,0.1317653,10.3705139,1.1876241
6222,-13,-6.017297931150472,19.007455767536477,-13.2142391,0.2381532,10.6622114,1.0502142
6223,-13,-6.009841291150471,19.007455767536477,-13.2136316,0.3331801,10.9057217,0.9206825
6224,-13,-6.002384651150471,19.007455767536477,-13.2130585,0.4163184,11.0996752,0.8145967
6225,-13,-5.994928011150471,19.007455767536477,-13.2125216,0.4863207,11.2444248,0.7503302
6226,-13,-5.987471371150471,19.007455767536477,-13.2120237,0.5490676,11.3386364,0.7419804
6227,-13,-5.980014731150471,19.007455767536477,-13.2115669,0.6076004,11.3803291,0.7891228
6228,-13,-5.972558091150471,19.007455767536477,-13.2111521,0.6634652,11.3687286,0.8773503
6229,-13,-5.965101451150471,19.007455767536477,-13.2107801,0.7167159,11.3087616,0.9888624
6230,-13,-5.957644811150471,19.007455767536477,-13.2104521,0.7643244,11.2041893,1.1094863
6231,-13,-5.950188171150471,19.007455767536477,-13.2101669,0.8009232,11.0599689,1.2296933
6232,-13,-5.942731531150471,19.007455767536477,-13.2099247,0.8223923,10.8848658,1.3435061
6233,-13,-5.935274891150471,19.007455767536477,-13.2097216,0.8359882,10.6839685,1.4474788
6234,-13,-5.927818251150471,19.007455767536477,-13.2095547,0.8492186,10.4616518,1.5400620
6235,-13,-5.920361611150471,19.007455767536477,-13.2094193,0.8676180,10.2221622,1.6211193
6236,-13,-5.912904971150471,19.007455767536477,-13.2093143,0.8866761,9.9702568,1.6916144
6237,-13,-5.905448331150472,19.007455767536477,-13.2092381,0.8981391,9.7109909,1.7529596
6238,-13,-5.897991691150471,19.007455767536477,-13.2091885,0.8903436,9.4495525,1.8063816
6239,-13,-5.890535051150472,19.007455767536477,-13.2091618,0.8596104,9.1885099,1.8525095
6240,-13,-5.883078411150471,19.007455767536477,-13.2091513,0.8071699,8.9293299,1.8912448
6241,-13,-6.792788491150471,18.999999127536480,-13.0457706,-0.0939810,38.8776741,0.7627841
6242,-13,-6.785331851150471,18.999999127536480,-13.0515041,-0.1895297,38.9266243,0.6687007
6243,-13,-6.777875211150471,18.999999127536480,-13.0572290,-0.2921738,38.8949661,0.6355668
6244,-13,-6.770418571150471,18.999999127536480,-13.0629292,-0.3799049,38.7804108,0.6650345
6245,-13,-6.762961931150471,18.999999127536480,-13.0685911,-0.4376041,38.6026382,0.7423590
6246,-13,-6.755505291150471,18.999999127536480,-13.0742064,-0.4613010,38.3885498,0.8447360
6247,-13,-6.748048651150471,18.999999127536480,-13.0797739,-0.4756866,38.1593781,0.9536920
6248,-13,-6.740592011150471,18.999999127536480,-13.0852947,-0.5055312,37.9131775,1.0567271
6249,-13,-6.733135371150471,18.999999127536480,-13.0907650,-0.5513727,37.6245613,1.1463909
6250,-13,-6.725678731150471,18.999999127536480,-13.0961790,-0.5896548,37.2970390,1.2209234
6251,-13,-6.718222091150471,18.999999127536480,-13.1015310,-0.6127284,36.9500809,1.2808893
6252,-13,-6.710765451150471,18.999999127536480,-13.1068230,-0.6170055,36.5912628,1.3286209
6253,-13,-6.703308811150471,18.999999127536480,-13.1120520,-0.5965287,36.2369308,1.3677835
6254,-13,-6.695852171150471,18.999999127536480,-13.1172247,-0.5568807,35.9096756,1.4017577
6255,-13,-6.688395531150471,18.999999127536480,-13.1223497,-0.5115590,35.6105080,1.4345713
6256,-13,-6.680938891150471,18.999999127536480,-13.1274309,-0.4840520,35.3396454,1.4717032
6257,-13,-6.673482251150471,18.999999127536480,-13.1324759,-0.4900357,35.0720177,1.5189942
6258,-13,-6.666025611150471,18.999999127536480,-13.1374807,-0.5128648,34.7646027,1.5813735
6259,-13,-6.658568971150471,18.999999127536480,-13.1424379,-0.5153993,34.4244576,1.6631461
6260,-13,-6.651112331150471,18.999999127536480,-13.1473446,-0.5018309,34.0828476,1.7671387
6261,-13,-6.643655691150471,18.999999127536480,-13.1522036,-0.5000275,33.7341957,1.8950125
6262,-13,-6.636199051150471,18.999999127536480,-13.1570110,-0.5246677,33.3551521,2.0479872
6263,-13,-6.628742411150471,18.999999127536480,-13.1617613,-0.5825815,32.9304886,2.2247012
6264,-13,-6.621285771150471,18.999999127536480,-13.1664438,-0.6744143,32.4295235,2.4213381
6265,-13,-6.613829131150471,18.999999127536480,-13.1710415,-0.7901498,31.8301411,2.6333945
6266,-13,-6.606372491150471,18.999999127536480,-13.1755390,-0.9178724,31.1283875,2.8549073
6267,-13,-6.598915851150471,18.999999127536480,-13.1799154,-1.0344714,30.3102360,3.0797322
6268,-13,-6.591459211150471,18.999999127536480,-13.1841516,-1.1174022,29.4023476,3.3024011
6269,-13,-6.584002571150471,18.999999127536480,-13.1882401,-1.1792552,28.4500027,3.5169401
6270,-13,-6.576545931150471,18.999999127536480,-13.1921730,-1.2505850,27.4434319,3.7173464
6271,-13,-6.569089291150471,18.999999127536480,-13.1959419,-1.3396081,26.3682404,3.8993070
6272,-13,-6.561632651150471,18.999999127536480,-13.1995363,-1.4336114,25.2159672,4.0604711
6273,-13,-6.554176011150471,18.999999127536480,-13.2029457,-1.5244743,23.9868889,4.2006717
6274,-13,-6.546719371150471,18.999999127536480,-13.2061615,-1.5952513,22.6936378,4.3209610
6275,-13,-6.539262731150471,18.999999127536480,-13.2091780,-1.6496547,21.3629379,4.4208379
6276,-13,-6.531806091150471,18.999999127536480,-13.2119942,-1.6965754,20.0136700,4.4984488
6277,-13,-6.524349451150471,18.999999127536480,-13.2146101,-1.7458053,18.6435204,4.5512218
6278,-13,-6.516892811150471,18.999999127536480,-13.2170248,-1.8086129,17.2688980,4.5750923
6279,-13,-6.509436171150471,18.999999127536480,-13.2192402,-1.8966058,15.8726244,4.5633183
6280,-13,-6.501979531150472,18.999999127536480,-13.2212515,-1.9974879,14.4305649,4.5078926
6281,-13,-6.494522891150471,18.999999127536480,-13.2230549,-2.0859106,12.9610081,4.3999743
6282,-13,-6.487066251150472,18.999999127536480,-13.2246475,-2.1489916,11.4892330,4.2302413
6283,-13,-6.479609611150472,18.999999127536480,-13.2260303,-2.1754353,10.0500107,3.9922001
