OID_,DEM_Large_S3_Clip6b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
8473,-13,-4.764582411150471,18.217051927536481,-13.3045511,-1.1899211,19.0189610,1.2962295
8474,-13,-4.757125771150471,18.217051927536481,-13.3020639,-1.0338470,19.1732769,1.3018547
8475,-13,-4.749669131150471,18.217051927536481,-13.2995348,-0.8974081,19.2881584,1.3187032
8476,-13,-4.742212491150472,18.217051927536481,-13.2969713,-0.7785152,19.3608551,1.3369387
8477,-13,-4.734755851150471,18.217051927536481,-13.2943850,-0.6775696,19.4038868,1.3487884
8478,-13,-4.727299211150472,18.217051927536481,-13.2917805,-0.5993578,19.4269619,1.3491937
8479,-13,-4.719842571150471,18.217051927536481,-13.2891645,-0.5436660,19.4417877,1.3357419
8480,-13,-4.712385931150472,18.217051927536481,-13.2865381,-0.5136340,19.4658508,1.3078014
8481,-13,-4.704929291150471,18.217051927536481,-13.2839031,-0.5040431,19.5107365,1.2658011
8482,-13,-4.697472651150472,18.217051927536481,-13.2812567,-0.5074330,19.5928020,1.2111231
8483,-13,-4.690016011150472,18.217051927536481,-13.2785940,-0.5133343,19.7090073,1.1451513
8484,-13,-4.682559371150472,18.217051927536481,-13.2759132,-0.5139003,19.8520241,1.0690120
8485,-13,-4.675102731150472,18.217051927536481,-13.2732115,-0.5032845,20.0151215,0.9845643
8486,-13,-4.667646091150472,18.217051927536481,-13.2704868,-0.4797792,20.1796761,0.8939989
8487,-13,-4.660189451150472,18.217051927536481,-13.2677402,-0.4438760,20.3349361,0.8013148
8488,-13,-4.652732811150472,18.217051927536481,-13.2649727,-0.4002950,20.4687328,0.7156532
8489,-13,-4.645276171150472,18.217051927536481,-13.2621889,-0.3513942,20.5733395,0.6532153
8490,-13,-4.637819531150472,18.217051927536481,-13.2593918,-0.2943362,20.6518936,0.6360470
8491,-13,-4.630362891150472,18.217051927536481,-13.2565851,-0.2265725,20.6897125,0.6810272
8492,-13,-4.622906251150471,18.217051927536481,-13.2537756,-0.1450177,20.6807156,0.7852001
8493,-13,-4.615449611150471,18.217051927536481,-13.2509689,-0.0496276,20.6152534,0.9302199
8494,-13,-4.607992971150471,18.217051927536481,-13.2481756,0.0536013,20.4756298,1.0966022
8495,-13,-4.600536331150471,18.217051927536481,-13.2454071,0.1530508,20.2687874,1.2700586
8496,-13,-4.593079691150471,18.217051927536481,-13.2426729,0.2424662,20.0015259,1.4398483
8497,-13,-4.585623051150471,18.217051927536481,-13.2399817,0.3207632,19.6845608,1.5978374
8498,-13,-4.578166411150471,18.217051927536481,-13.2373409,0.3853630,19.3291588,1.7379001
8499,-13,-4.570709771150471,18.217051927536481,-13.2347584,0.4464227,18.9456921,1.8543954
8500,-13,-4.563253131150471,18.217051927536481,-13.2322397,0.5014479,18.5330276,1.9431856
8501,-13,-4.555796491150471,18.217051927536481,-13.2297907,0.5462251,18.0933647,2.0016835
8502,-13,-4.548339851150471,18.217051927536481,-13.2274189,0.5714814,17.6401787,2.0285752
8503,-13,-4.540883211150471,18.217051927536481,-13.2251272,0.5721527,17.1807804,2.0240233
8504,-13,-4.533426571150471,18.217051927536481,-13.2229204,0.5430012,16.7388020,1.9898474
8505,-13,-4.525969931150471,18.217051927536481,-13.2207956,0.4884743,16.3315792,1.9282296
8506,-13,-4.518513291150471,18.217051927536481,-13.2187510,0.4124354,15.9640217,1.8427724
8507,-13,-4.511056651150471,18.217051927536481,-13.2167826,0.3185453,15.6429815,1.7390525
8508,-13,-4.503600011150471,18.217051927536481,-13.2148829,0.2130191,15.3696194,1.6226716
8509,-13,-4.496143371150471,18.217051927536481,-13.2130451,0.0967554,15.1344156,1.4997026
8510,-13,-4.488686731150471,18.217051927536481,-13.2112637,-0.0360707,14.9392986,1.3759620
8511,-13,-4.481230091150471,18.217051927536481,-13.2095280,-0.1799666,14.7960205,1.2567686
8512,-13,-4.473773451150471,18.217051927536481,-13.2078266,-0.3278079,14.6991663,1.1475763
8513,-13,-4.466316811150471,18.217051927536481,-13.2061491,-0.4745319,14.6479721,1.0529971
8514,-13,-4.458860171150471,18.217051927536481,-13.2044830,-0.6133591,14.6453962,0.9764566
8515,-13,-4.451403531150471,18.217051927536481,-13.2028170,-0.7365164,14.6818781,0.9193092
8516,-13,-5.398396811150471,18.209595287536480,-13.1884727,-0.0801773,12.9622879,0.2631582
8517,-13,-5.390940171150471,18.209595287536480,-13.1900282,-0.0214831,12.9592218,0.3621389
8518,-13,-5.383483531150471,18.209595287536480,-13.1915855,0.0431694,13.0166883,0.5061085
8519,-13,-5.376026891150471,18.209595287536480,-13.1931534,0.1139561,13.1363239,0.6765553
8520,-13,-5.368570251150471,18.209595287536480,-13.1947403,0.1962971,13.3183079,0.8598942
8521,-13,-5.361113611150471,18.209595287536480,-13.1963549,0.2881947,13.5809727,1.0448325
8522,-13,-5.353656971150471,18.209595287536480,-13.1980095,0.3741454,13.9319344,1.2216203
8523,-13,-5.346200331150471,18.209595287536480,-13.1997156,0.4402800,14.3557558,1.3822563
8524,-13,-5.338743691150471,18.209595287536480,-13.2014809,0.4853549,14.8362474,1.5214378
8525,-13,-5.331287051150471,18.209595287536480,-13.2033119,0.5078435,15.3657618,1.6363540
8526,-13,-5.323830411150471,18.209595287536480,-13.2052155,0.5021511,15.9271727,1.7255808
8527,-13,-5.316373771150471,18.209595287536480,-13.2071924,0.4712162,16.4962215,1.7897338
8528,-13,-5.308917131150471,18.209595287536480,-13.2092419,0.4282959,17.0607910,1.8322194
8529,-13,-5.301460491150471,18.209595287536480,-13.2113619,0.3844866,17.6226158,1.8571844
8530,-13,-5.294003851150471,18.209595287536480,-13.2135525,0.3418351,18.1841564,1.8679121
8531,-13,-5.286547211150471,18.209595287536480,-13.2158117,0.2956766,18.7492886,1.8676988
8532,-13,-5.279090571150471,18.209595287536480,-13.2181396,0.2460453,19.3082638,1.8587574
8533,-13,-5.271633931150471,18.209595287536480,-13.2205324,0.1970799,19.8595753,1.8421774
8534,-13,-5.264177291150471,18.209595287536480,-13.2229900,0.1509262,20.4071274,1.8187575
8535,-13,-5.256720651150471,18.209595287536480,-13.2255096,0.1077794,20.9433002,1.7890702
8536,-13,-5.249264011150471,18.209595287536480,-13.2280884,0.0661965,21.4685860,1.7522081
8537,-13,-5.241807371150471,18.209595287536480,-13.2307253,0.0363765,21.9756050,1.7064304
8538,-13,-5.234350731150471,18.209595287536480,-13.2334166,0.0236391,22.4719467,1.6487842
8539,-13,-5.226894091150471,18.209595287536480,-13.2361641,0.0238764,22.9727535,1.5752333
8540,-13,-5.219437451150471,18.209595287536480,-13.2389679,0.0143790,23.4698620,1.4832118
8541,-13,-5.211980811150471,18.209595287536480,-13.2418299,-0.0088868,23.9430962,1.3708344
8542,-13,-5.204524171150471,18.209595287536480,-13.2447453,-0.0473863,24.3780212,1.2367774
8543,-13,-5.197067531150471,18.209595287536480,-13.2477093,-0.1035514,24.7649345,1.0815879
8544,-13,-5.189610891150471,18.209595287536480,-13.2507162,-0.1755242,25.0820408,0.9092888
8545,-13,-5.182154251150471,18.209595287536480,-13.2537546,-0.2573705,25.3244495,0.7312229
8546,-13,-5.174697611150471,18.209595287536480,-13.2568130,-0.3494497,25.4911041,0.5740922
8547,-13,-5.167240971150471,18.209595287536480,-13.2598810,-0.4517809,25.5716400,0.4898190
8548,-13,-5.159784331150471,18.209595287536480,-13.2629442,-0.5642737,25.5689030,0.5300834
8549,-13,-5.152327691150471,18.209595287536480,-13.2659893,-0.6934507,25.4804573,0.6707630
8550,-13,-5.144871051150471,18.209595287536480,-13.2690001,-0.8366050,25.2885227,0.8504779
8551,-13,-5.137414411150471,18.209595287536480,-13.2719574,-0.9743114,24.9953136,1.0306989
8552,-13,-5.129957771150471,18.209595287536480,-13.2748442,-1.0920453,24.6199188,1.1910733
8553,-13,-5.122501131150471,18.209595287536480,-13.2776470,-1.1849247,24.1833191,1.3193387
8554,-13,-5.115044491150471,18.209595287536480,-13.2803545,-1.2477126,23.7055550,1.4080378
8555,-13,-5.107587851150471,18.209595287536480,-13.2829599,-1.2820103,23.2146187,1.4530666
8556,-13,-5.100131211150471,18.209595287536480,-13.2854605,-1.2903889,22.7281227,1.4544382
8557,-13,-5.092674571150471,18.209595287536480,-13.2878542,-1.2739968,22.2592278,1.4165633
8558,-13,-5.085217931150471,18.209595287536480,-13.2901430,-1.2348244,21.8272781,1.3464813
8559,-13,-5.077761291150471,18.209595287536480,-13.2923317,-1.1748247,21.4367561,1.2530226
8560,-13,-5.070304651150471,18.209595287536480,-13.2944250,-1.0953252,21.0978222,1.1467272
8561,-13,-5.062848011150471,18.209595287536480,-13.2964334,-1.0023472,20.8228741,1.0382695
8562,-13,-5.055391371150471,18.209595287536480,-13.2983646,-0.9054750,20.6088905,0.9387751
8563,-13,-5.047934731150471,18.209595287536480,-13.3002300,-0.8130457,20.4527760,0.8598812
8564,-13,-5.040478091150471,18.209595287536480,-13.3020382,-0.7367073,20.3457909,0.8122331
8565,-13,-5.033021451150471,18.209595287536480,-13.3037996,-0.6818553,20.2707806,0.8047078
8566,-13,-5.025564811150471,18.209595287536480,-13.3055172,-0.6497039,20.2166405,0.8409714
8567,-13,-5.018108171150471,18.209595287536480,-13.3071976,-0.6411684,20.1744480,0.9189786
8568,-13,-5.010651531150471,18.209595287536480,-13.3088408,-0.6581724,20.1301842,1.0339139
8569,-13,-5.003194891150471,18.209595287536480,-13.3104486,-0.7000043,20.0778770,1.1805969
8570,-13,-4.995738251150471,18.209595287536480,-13.3120184,-0.7671880,20.0071507,1.3548914
8571,-13,-4.988281611150471,18.209595287536480,-13.3135471,-0.8538220,19.9117298,1.5535105
8572,-13,-4.980824971150471,18.209595287536480,-13.3150301,-0.9604834,19.7883224,1.7734042
8573,-13,-4.973368331150471,18.209595287536480,-13.3164625,-1.0907559,19.6310406,2.0114026
8574,-13,-4.965911691150471,18.209595287536480,-13.3178377,-1.2443161,19.4330540,2.2633796
8575,-13,-4.958455051150471,18.209595287536480,-13.3191452,-1.4162585,19.1905708,2.5240188
8576,-13,-4.950998411150471,18.209595287536480,-13.3203764,-1.6020013,18.9038868,2.7867026
8577,-13,-4.943541771150471,18.209595287536480,-13.3215189,-1.7936174,18.5738621,3.0433199
8578,-13,-4.936085131150471,18.209595287536480,-13.3225603,-1.9837917,18.2070999,3.2842114
8579,-13,-4.928628491150471,18.209595287536480,-13.3234892,-2.1672797,17.8098507,3.4984095
8580,-13,-4.921171851150471,18.209595287536480,-13.3242950,-2.3431647,17.3933372,3.6747181
8581,-13,-4.913715211150471,18.209595287536480,-13.3249664,-2.5082829,16.9670696,3.8034639
8582,-13,-4.906258571150471,18.209595287536480,-13.3254938,-2.6626859,16.5444622,3.8785470
8583,-13,-4.898801931150471,18.209595287536480,-13.3258677,-2.8030348,16.1425037,3.8984063
8584,-13,-4.891345291150471,18.209595287536480,-13.3260775,-2.9256196,15.7797661,3.8655784
8585,-13,-4.883888651150471,18.209595287536480,-13.3261137,-3.0185540,15.4765406,3.7850862
8586,-13,-4.876432011150471,18.209595287536480,-13.3259706,-3.0759001,15.2508421,3.6632030
8587,-13,-4.868975371150471,18.209595287536480,-13.3256416,-3.0965886,15.1119595,3.5063732
8588,-13,-4.861518731150471,18.209595287536480,-13.3251276,-3.0839853,15.0654383,3.3204257
8589,-13,-4.854062091150471,18.209595287536480,-13.3244267,-3.0450902,15.1113214,3.1102390
8590,-13,-4.846605451150471,18.209595287536480,-13.3235426,-2.9818156,15.2489071,2.8803945
8591,-13,-4.839148811150471,18.209595287536480,-13.3224773,-2.8948634,15.4716444,2.6364636
8592,-13,-4.831692171150471,18.209595287536480,-13.3212366,-2.7815344,15.7669716,2.3860726
8593,-13,-4.824235531150471,18.209595287536480,-13.3198261,-2.6454496,16.1163692,2.1387527
8594,-13,-4.816778891150471,18.209595287536480,-13.3182545,-2.4884038,16.4994678,1.9047148
8595,-13,-4.809322251150471,18.209595287536480,-13.3165321,-2.3142185,16.8944035,1.6935039
8596,-13,-4.801865611150471,18.209595287536480,-13.3146706,-2.1250947,17.2811470,1.5141773
8597,-13,-4.794408971150471,18.209595287536480,-13.3126831,-1.9296106,17.6390247,1.3745733
8598,-13,-4.786952331150471,18.209595287536480,-13.3105850,-1.7316988,17.9576225,1.2803732
8599,-13,-4.779495691150471,18.209595287536480,-13.3083897,-1.5383891,18.2284698,1.2316366
8600,-13,-4.772039051150471,18.209595287536480,-13.3061142,-1.3553330,18.4444695,1.2221354
8601,-13,-4.764582411150471,18.209595287536480,-13.3037710,-1.1894022,18.6114693,1.2405539
8602,-13,-4.757125771150471,18.209595287536480,-13.3013735,-1.0445197,18.7309799,1.2733846
8603,-13,-4.749669131150471,18.209595287536480,-13.2989330,-0.9182170,18.8166695,1.3089237
8604,-13,-4.742212491150472,18.209595287536480,-13.2964582,-0.8120961,18.8725014,1.3388307
8605,-13,-4.734755851150471,18.209595287536480,-13.2939568,-0.7240066,18.9055691,1.3575934
8606,-13,-4.727299211150472,18.209595287536480,-13.2914362,-0.6595789,18.9288731,1.3625556
8607,-13,-4.719842571150471,18.209595287536480,-13.2888994,-0.6169205,18.9522724,1.3533279
8608,-13,-4.712385931150472,18.209595287536480,-13.2863493,-0.5980642,18.9932728,1.3308049
8609,-13,-4.704929291150471,18.209595287536480,-13.2837849,-0.6001479,19.0621758,1.2963581
8610,-13,-4.697472651150472,18.209595287536480,-13.2812033,-0.6139211,19.1750813,1.2517303
8611,-13,-4.690016011150472,18.209595287536480,-13.2785997,-0.6292546,19.3291759,1.1979241
8612,-13,-4.682559371150472,18.209595287536480,-13.2759714,-0.6369895,19.5167141,1.1351532
8613,-13,-4.675102731150472,18.209595287536480,-13.2733135,-0.6320423,19.7312145,1.0639282
8614,-13,-4.667646091150472,18.209595287536480,-13.2706242,-0.6129023,19.9504509,0.9842955
8615,-13,-4.660189451150472,18.209595287536480,-13.2679052,-0.5791948,20.1657143,0.8974141
8616,-13,-4.652732811150472,18.209595287536480,-13.2651558,-0.5351154,20.3630733,0.8085065
8617,-13,-4.645276171150472,18.209595287536480,-13.2623806,-0.4836974,20.5319824,0.7284840
8618,-13,-4.637819531150472,18.209595287536480,-13.2595825,-0.4226399,20.6767445,0.6760616
8619,-13,-4.630362891150472,18.209595287536480,-13.2567644,-0.3477974,20.7804108,0.6743042
8620,-13,-4.622906251150471,18.209595287536480,-13.2539349,-0.2567080,20.8346233,0.7352165
8621,-13,-4.615449611150471,18.209595287536480,-13.2510996,-0.1529925,20.8291283,0.8503379
8622,-13,-4.607992971150471,18.209595287536480,-13.2482691,-0.0393561,20.7499828,1.0003629
8623,-13,-4.600536331150471,18.209595287536480,-13.2454557,0.0724583,20.5998573,1.1676464
8624,-13,-4.593079691150471,18.209595287536480,-13.2426682,0.1746656,20.3840084,1.3388180
8625,-13,-4.585623051150471,18.209595287536480,-13.2399168,0.2674573,20.1168919,1.5037385
8626,-13,-4.578166411150471,18.209595287536480,-13.2372103,0.3517884,19.8036766,1.6548239
8627,-13,-4.570709771150471,18.209595287536480,-13.2345562,0.4316057,19.4532070,1.7854024
8628,-13,-4.563253131150471,18.209595287536480,-13.2319613,0.5071388,19.0687828,1.8903455
8629,-13,-4.555796491150471,18.209595287536480,-13.2294350,0.5725922,18.6449509,1.9662485
8630,-13,-4.548339851150471,18.209595287536480,-13.2269840,0.6203399,18.2004528,2.0108554
8631,-13,-4.540883211150471,18.209595287536480,-13.2246132,0.6405929,17.7431526,2.0234466
8632,-13,-4.533426571150471,18.209595287536480,-13.2223282,0.6327478,17.2944431,2.0051262
8633,-13,-4.525969931150471,18.209595287536480,-13.2201281,0.5981619,16.8757706,1.9573478
8634,-13,-4.518513291150471,18.209595287536480,-13.2180119,0.5414705,16.4864178,1.8831096
8635,-13,-4.511056651150471,18.209595287536480,-13.2159767,0.4618374,16.1396866,1.7874490
8636,-13,-4.503600011150471,18.209595287536480,-13.2140179,0.3671032,15.8381691,1.6756947
8637,-13,-4.496143371150471,18.209595287536480,-13.2121296,0.2570488,15.5740576,1.5539039
8638,-13,-4.488686731150471,18.209595287536480,-13.2103052,0.1246800,15.3516436,1.4281272
8639,-13,-4.481230091150471,18.209595287536480,-13.2085342,-0.0216997,15.1841688,1.3042178
8640,-13,-4.473773451150471,18.209595287536480,-13.2068062,-0.1738412,15.0652142,1.1884125
8641,-13,-4.466316811150471,18.209595287536480,-13.2051096,-0.3282014,14.9917336,1.0862527
8642,-13,-4.458860171150471,18.209595287536480,-13.2034321,-0.4766828,14.9691153,1.0019757
8643,-13,-4.451403531150471,18.209595287536480,-13.2017622,-0.6130928,14.9849024,0.9376076
8644,-13,-5.398396811150471,18.202138647536479,-13.1877460,-0.0923677,12.9757729,0.2425233
8645,-13,-5.390940171150471,18.202138647536479,-13.1892986,-0.0381763,12.9595251,0.3262778
8646,-13,-5.383483531150471,18.202138647536479,-13.1908512,0.0212391,13.0005808,0.4613406
8647,-13,-5.376026891150471,18.202138647536479,-13.1924124,0.0861061,13.1017408,0.6272535
8648,-13,-5.368570251150471,18.202138647536479,-13.1939898,0.1627250,13.2643137,0.8089891
8649,-13,-5.361113611150471,18.202138647536479,-13.1955910,0.2498015,13.5053711,0.9947094
8650,-13,-5.353656971150471,18.202138647536479,-13.1972294,0.3304720,13.8353376,1.1743147
8651,-13,-5.346200331150471,18.202138647536479,-13.1989155,0.3922034,14.2373610,1.3393720
8652,-13,-5.338743691150471,18.202138647536479,-13.2006569,0.4344371,14.6988049,1.4842039
8653,-13,-5.331287051150471,18.202138647536479,-13.2024612,0.4552504,15.2126637,1.6056068
8654,-13,-5.323830411150471,18.202138647536479,-13.2043343,0.4476020,15.7593231,1.7018086
8655,-13,-5.316373771150471,18.202138647536479,-13.2062769,0.4164991,16.3153019,1.7731203
8656,-13,-5.308917131150471,18.202138647536479,-13.2082882,0.3737946,16.8712234,1.8224959
8657,-13,-5.301460491150471,18.202138647536479,-13.2103682,0.3314765,17.4250793,1.8538465
8658,-13,-5.294003851150471,18.202138647536479,-13.2125139,0.2920277,17.9805508,1.8704584
8659,-13,-5.286547211150471,18.202138647536479,-13.2147255,0.2504096,18.5405006,1.8756772
8660,-13,-5.279090571150471,18.202138647536479,-13.2170019,0.2057616,19.0975151,1.8718858
8661,-13,-5.271633931150471,18.202138647536479,-13.2193413,0.1649148,19.6471291,1.8605188
8662,-13,-5.264177291150471,18.202138647536479,-13.2217426,0.1297216,20.1950855,1.8427246
8663,-13,-5.256720651150471,18.202138647536479,-13.2242041,0.0971734,20.7367954,1.8192645
8664,-13,-5.249264011150471,18.202138647536479,-13.2267246,0.0677017,21.2692413,1.7893687
8665,-13,-5.241807371150471,18.202138647536479,-13.2293024,0.0508665,21.7881889,1.7512023
8666,-13,-5.234350731150471,18.202138647536479,-13.2319355,0.0499218,22.3002319,1.7015420
8667,-13,-5.226894091150471,18.202138647536479,-13.2346258,0.0600518,22.8166409,1.6358896
8668,-13,-5.219437451150471,18.202138647536479,-13.2373762,0.0607734,23.3349895,1.5511818
8669,-13,-5.211980811150471,18.202138647536479,-13.2401867,0.0460165,23.8329239,1.4450291
8670,-13,-5.204524171150471,18.202138647536479,-13.2430553,0.0125132,24.2952194,1.3154529
8671,-13,-5.197067531150471,18.202138647536479,-13.2459784,-0.0415821,24.7121754,1.1623544
8672,-13,-5.189610891150471,18.202138647536479,-13.2489481,-0.1154757,25.0594540,0.9888530
8673,-13,-5.182154251150471,18.202138647536479,-13.2519541,-0.2006823,25.3314896,0.8043888
8674,-13,-5.174697611150471,18.202138647536479,-13.2549868,-0.2997339,25.5277462,0.6311921
8675,-13,-5.167240971150471,18.202138647536479,-13.2580318,-0.4112678,25.6354809,0.5148610
8676,-13,-5.159784331150471,18.202138647536479,-13.2610769,-0.5331520,25.6555214,0.5170072
8677,-13,-5.152327691150471,18.202138647536479,-13.2641058,-0.6701360,25.5882530,0.6372951
8678,-13,-5.144871051150471,18.202138647536479,-13.2671032,-0.8215101,25.4169388,0.8128875
