OID_,DEM_Large_S3_Regm8c,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
288,-13,-5.144871051150471,20.468957207536477,-13.2251177,-1.1825913,29.0711250,1.9225568
289,-13,-5.137414411150471,20.468957207536477,-13.2243299,-1.1637912,29.2861557,1.9194984
290,-13,-5.129957771150471,20.468957207536477,-13.2234716,-1.1318139,29.4886265,1.9052011
291,-13,-5.122501131150471,20.468957207536477,-13.2225456,-1.0900993,29.6732426,1.8798057
292,-13,-5.115044491150471,20.468957207536477,-13.2215586,-1.0456042,29.8398952,1.8439234
293,-13,-5.107587851150472,20.468957207536477,-13.2205172,-1.0020918,29.9867172,1.7987123
294,-13,-5.100131211150471,20.468957207536477,-13.2194242,-0.9608342,30.1165085,1.7457479
295,-13,-5.092674571150472,20.468957207536477,-13.2182846,-0.9195658,30.2263222,1.6868577
296,-13,-5.085217931150471,20.468957207536477,-13.2171011,-0.8773278,30.3193340,1.6238861
297,-13,-5.077761291150471,20.468957207536477,-13.2158775,-0.8336453,30.3912182,1.5587997
298,-13,-5.070304651150471,20.468957207536477,-13.2146177,-0.7894562,30.4419231,1.4936476
299,-13,-5.062848011150471,20.468957207536477,-13.2133245,-0.7494493,30.4697609,1.4304681
300,-13,-5.055391371150471,20.468957207536477,-13.2120028,-0.7144036,30.4773064,1.3714707
301,-13,-5.047934731150471,20.468957207536477,-13.2106562,-0.6877081,30.4642334,1.3187976
302,-13,-5.040478091150471,20.468957207536477,-13.2092867,-0.6707216,30.4317436,1.2744137
303,-13,-5.033021451150471,20.468957207536477,-13.2078962,-0.6605507,30.3841152,1.2398899
304,-13,-5.025564811150471,20.468957207536477,-13.2064848,-0.6490534,30.3203468,1.2160729
305,-13,-5.018108171150471,20.468957207536477,-13.2050543,-0.6386340,30.2372894,1.2031821
306,-13,-5.010651531150471,20.468957207536477,-13.2036095,-0.6322870,30.1379490,1.2007018
307,-13,-5.368570251150471,20.461500567536476,-13.2260389,-0.7977307,18.6953564,1.3840903
308,-13,-5.361113611150471,20.461500567536476,-13.2267790,-0.7941893,19.0978909,1.4590373
309,-13,-5.353656971150471,20.461500567536476,-13.2274809,-0.7989077,19.5204811,1.5222207
310,-13,-5.346200331150471,20.461500567536476,-13.2281418,-0.8029827,19.9551601,1.5737023
311,-13,-5.338743691150471,20.461500567536476,-13.2287617,-0.8027708,20.3991852,1.6144880
312,-13,-5.331287051150471,20.461500567536476,-13.2293377,-0.7972596,20.8496933,1.6460978
313,-13,-5.323830411150471,20.461500567536476,-13.2298727,-0.7968538,21.3027210,1.6700207
314,-13,-5.316373771150471,20.461500567536476,-13.2303648,-0.8036943,21.7524319,1.6871268
315,-13,-5.308917131150471,20.461500567536476,-13.2308140,-0.8127833,22.1946468,1.6979778
316,-13,-5.301460491150471,20.461500567536476,-13.2312174,-0.8220090,22.6264191,1.7031882
317,-13,-5.294003851150471,20.461500567536476,-13.2315750,-0.8238048,23.0472832,1.7035969
318,-13,-5.286547211150471,20.461500567536476,-13.2318840,-0.8181286,23.4548187,1.7004077
319,-13,-5.279090571150471,20.461500567536476,-13.2321482,-0.8061785,23.8469963,1.6949570
320,-13,-5.271633931150471,20.461500567536476,-13.2323685,-0.7965402,24.2211418,1.6887724
321,-13,-5.264177291150471,20.461500567536476,-13.2325478,-0.7922265,24.5760155,1.6834061
322,-13,-5.256720651150471,20.461500567536476,-13.2326870,-0.7934559,24.9108562,1.6804975
323,-13,-5.249264011150471,20.461500567536476,-13.2327871,-0.7965224,25.2244701,1.6818755
324,-13,-5.241807371150471,20.461500567536476,-13.2328482,-0.8023478,25.5182228,1.6893202
325,-13,-5.234350731150471,20.461500567536476,-13.2328720,-0.8149849,25.7919044,1.7043115
326,-13,-5.226894091150471,20.461500567536476,-13.2328587,-0.8397602,26.0493698,1.7276736
327,-13,-5.219437451150471,20.461500567536476,-13.2328081,-0.8813174,26.2907104,1.7594090
328,-13,-5.211980811150471,20.461500567536476,-13.2327166,-0.9381720,26.5187931,1.7988400
329,-13,-5.204524171150471,20.461500567536476,-13.2325773,-1.0036429,26.7384796,1.8447013
330,-13,-5.197067531150471,20.461500567536476,-13.2323856,-1.0698199,26.9532948,1.8952535
331,-13,-5.189610891150471,20.461500567536476,-13.2321339,-1.1311575,27.1646843,1.9483606
332,-13,-5.182154251150471,20.461500567536476,-13.2318163,-1.1819465,27.3749275,2.0015235
333,-13,-5.174697611150471,20.461500567536476,-13.2314291,-1.2244922,27.5846424,2.0520587
334,-13,-5.167240971150471,20.461500567536476,-13.2309713,-1.2634664,27.7945938,2.0973597
335,-13,-5.159784331150471,20.461500567536476,-13.2304392,-1.2986093,28.0068913,2.1351571
336,-13,-5.152327691150471,20.461500567536476,-13.2298307,-1.3203902,28.2238750,2.1635330
337,-13,-5.144871051150471,20.461500567536476,-13.2291441,-1.3242291,28.4408779,2.1810360
338,-13,-5.137414411150471,20.461500567536476,-13.2283792,-1.3093024,28.6551800,2.1867464
339,-13,-5.129957771150471,20.461500567536476,-13.2275410,-1.2805185,28.8605843,2.1801195
340,-13,-5.122501131150471,20.461500567536476,-13.2266340,-1.2393394,29.0554218,2.1609712
341,-13,-5.115044491150471,20.461500567536476,-13.2256641,-1.1952572,29.2346497,2.1296041
342,-13,-5.107587851150472,20.461500567536476,-13.2246361,-1.1508741,29.3992405,2.0869234
343,-13,-5.100131211150471,20.461500567536476,-13.2235556,-1.1097198,29.5490761,2.0343390
344,-13,-5.092674571150472,20.461500567536476,-13.2224245,-1.0664839,29.6841049,1.9736069
345,-13,-5.085217931150471,20.461500567536476,-13.2212477,-1.0228646,29.8016682,1.9066108
346,-13,-5.077761291150471,20.461500567536476,-13.2200279,-0.9767247,29.9001274,1.8353611
347,-13,-5.070304651150471,20.461500567536476,-13.2187681,-0.9306695,29.9762154,1.7620128
348,-13,-5.062848011150471,20.461500567536476,-13.2174730,-0.8858114,30.0286694,1.6887794
349,-13,-5.055391371150471,20.461500567536476,-13.2161455,-0.8474464,30.0584602,1.6181068
350,-13,-5.047934731150471,20.461500567536476,-13.2147894,-0.8179542,30.0654716,1.5524690
351,-13,-5.040478091150471,20.461500567536476,-13.2134075,-0.7979269,30.0503349,1.4942273
352,-13,-5.033021451150471,20.461500567536476,-13.2120018,-0.7829503,30.0141068,1.4454399
353,-13,-5.025564811150471,20.461500567536476,-13.2105713,-0.7665042,29.9595089,1.4074291
354,-13,-5.018108171150471,20.461500567536476,-13.2091208,-0.7513140,29.8822365,1.3808038
355,-13,-5.010651531150471,20.461500567536476,-13.2076521,-0.7396932,29.7844543,1.3653657
356,-13,-5.003194891150471,20.461500567536476,-13.2061682,-0.7315713,29.6683578,1.3605925
357,-13,-5.376026891150471,20.454043927536478,-13.2275677,-0.8774077,18.0868511,1.3362733
358,-13,-5.368570251150471,20.454043927536478,-13.2284164,-0.8665084,18.4628448,1.4185128
359,-13,-5.361113611150471,20.454043927536478,-13.2292299,-0.8691025,18.8624401,1.4909395
360,-13,-5.353656971150471,20.454043927536478,-13.2300062,-0.8800794,19.2774696,1.5529728
361,-13,-5.346200331150471,20.454043927536478,-13.2307444,-0.8898755,19.7033710,1.6048512
362,-13,-5.338743691150471,20.454043927536478,-13.2314405,-0.8956700,20.1354351,1.6477567
363,-13,-5.331287051150471,20.454043927536478,-13.2320948,-0.8957372,20.5742722,1.6832850
364,-13,-5.323830411150471,20.454043927536478,-13.2327061,-0.8987052,21.0124378,1.7128693
365,-13,-5.316373771150471,20.454043927536478,-13.2332735,-0.9080038,21.4474430,1.7372458
366,-13,-5.308917131150471,20.454043927536478,-13.2337971,-0.9203698,21.8729687,1.7567642
367,-13,-5.301460491150471,20.454043927536478,-13.2342720,-0.9305062,22.2894440,1.7717496
368,-13,-5.294003851150471,20.454043927536478,-13.2346992,-0.9342468,22.6953030,1.7827399
369,-13,-5.286547211150471,20.454043927536478,-13.2350760,-0.9298934,23.0884800,1.7906238
370,-13,-5.279090571150471,20.454043927536478,-13.2354040,-0.9190435,23.4668179,1.7965014
371,-13,-5.271633931150471,20.454043927536478,-13.2356853,-0.9093482,23.8280563,1.8016846
372,-13,-5.264177291150471,20.454043927536478,-13.2359219,-0.9035428,24.1699333,1.8074666
373,-13,-5.256720651150471,20.454043927536478,-13.2361145,-0.9048881,24.4914055,1.8152795
374,-13,-5.249264011150471,20.454043927536478,-13.2362642,-0.9079813,24.7923965,1.8267982
375,-13,-5.241807371150471,20.454043927536478,-13.2363720,-0.9133506,25.0724735,1.8437339
376,-13,-5.234350731150471,20.454043927536478,-13.2364397,-0.9244462,25.3319359,1.8675056
377,-13,-5.226894091150471,20.454043927536478,-13.2364664,-0.9504251,25.5713387,1.8989302
378,-13,-5.219437451150471,20.454043927536478,-13.2364521,-0.9919811,25.7924480,1.9381208
379,-13,-5.211980811150471,20.454043927536478,-13.2363949,-1.0494494,25.9984550,1.9845214
380,-13,-5.204524171150471,20.454043927536478,-13.2362881,-1.1168505,26.1922741,2.0370309
381,-13,-5.197067531150471,20.454043927536478,-13.2361259,-1.1863682,26.3793545,2.0941060
382,-13,-5.189610891150471,20.454043927536478,-13.2359018,-1.2504041,26.5639038,2.1537855
383,-13,-5.182154251150471,20.454043927536478,-13.2356119,-1.3050308,26.7474289,2.2137067
384,-13,-5.174697611150471,20.454043927536478,-13.2352505,-1.3520366,26.9310360,2.2712777
385,-13,-5.167240971150471,20.454043927536478,-13.2348166,-1.3944229,27.1172447,2.3239403
386,-13,-5.159784331150471,20.454043927536478,-13.2343082,-1.4312087,27.3091679,2.3693874
387,-13,-5.152327691150471,20.454043927536478,-13.2337227,-1.4591992,27.5083447,2.4055934
388,-13,-5.144871051150471,20.454043927536478,-13.2330580,-1.4678084,27.7147007,2.4309773
389,-13,-5.137414411150471,20.454043927536478,-13.2323151,-1.4561672,27.9225006,2.4444158
390,-13,-5.129957771150471,20.454043927536478,-13.2314978,-1.4284626,28.1286259,2.4450858
391,-13,-5.122501131150471,20.454043927536478,-13.2306099,-1.3905783,28.3304596,2.4325163
392,-13,-5.115044491150471,20.454043927536478,-13.2296562,-1.3460056,28.5209904,2.4066982
393,-13,-5.107587851150472,20.454043927536478,-13.2286453,-1.3022796,28.7010555,2.3681898
394,-13,-5.100131211150471,20.454043927536478,-13.2275782,-1.2593615,28.8710938,2.3181436
395,-13,-5.092674571150472,20.454043927536478,-13.2264605,-1.2162549,29.0300903,2.2581542
396,-13,-5.085217931150471,20.454043927536478,-13.2252941,-1.1724569,29.1750927,2.1899734
397,-13,-5.077761291150471,20.454043927536478,-13.2240810,-1.1255999,29.3024845,2.1154935
398,-13,-5.070304651150471,20.454043927536478,-13.2228251,-1.0762677,29.4066887,2.0368602
399,-13,-5.062848011150471,20.454043927536478,-13.2215300,-1.0284679,29.4879570,1.9563141
400,-13,-5.055391371150471,20.454043927536478,-13.2202005,-0.9881415,29.5447311,1.8763145
401,-13,-5.047934731150471,20.454043927536478,-13.2188387,-0.9545990,29.5753117,1.7995050
402,-13,-5.040478091150471,20.454043927536478,-13.2174463,-0.9305707,29.5816135,1.7285135
403,-13,-5.033021451150471,20.454043927536478,-13.2160263,-0.9102653,29.5636864,1.6657497
404,-13,-5.025564811150471,20.454043927536478,-13.2145786,-0.8891540,29.5232201,1.6130089
405,-13,-5.018108171150471,20.454043927536478,-13.2131062,-0.8674510,29.4548492,1.5712942
406,-13,-5.010651531150471,20.454043927536478,-13.2116137,-0.8507029,29.3635674,1.5407662
407,-13,-5.003194891150471,20.454043927536478,-13.2101030,-0.8364919,29.2503452,1.5212502
408,-13,-4.995738251150471,20.454043927536478,-13.2085772,-0.8235809,29.1149712,1.5122397
409,-13,-4.988281611150471,20.454043927536478,-13.2070417,-0.8157844,28.9581699,1.5126624
410,-13,-4.980824971150471,20.454043927536478,-13.2054977,-0.8133906,28.7859516,1.5211949
411,-13,-5.376026891150471,20.446587287536477,-13.2298098,-0.9423845,17.8079166,1.3699167
412,-13,-5.368570251150471,20.446587287536477,-13.2307281,-0.9389079,18.1824074,1.4496336
413,-13,-5.361113611150471,20.446587287536477,-13.2316160,-0.9504615,18.5774040,1.5206083
414,-13,-5.353656971150471,20.446587287536477,-13.2324677,-0.9696190,18.9844780,1.5825874
415,-13,-5.346200331150471,20.446587287536477,-13.2332830,-0.9877572,19.3990364,1.6360068
416,-13,-5.338743691150471,20.446587287536477,-13.2340565,-0.9990591,19.8181171,1.6822132
417,-13,-5.331287051150471,20.446587287536477,-13.2347870,-1.0068526,20.2415886,1.7228726
418,-13,-5.323830411150471,20.446587287536477,-13.2354746,-1.0133548,20.6645966,1.7593323
419,-13,-5.316373771150471,20.446587287536477,-13.2361174,-1.0261971,21.0822029,1.7922004
420,-13,-5.308917131150471,20.446587287536477,-13.2367134,-1.0400299,21.4929123,1.8215845
421,-13,-5.301460491150471,20.446587287536477,-13.2372599,-1.0537100,21.8933735,1.8474563
422,-13,-5.294003851150471,20.446587287536477,-13.2377558,-1.0585181,22.2826328,1.8700393
423,-13,-5.286547211150471,20.446587287536477,-13.2381992,-1.0563333,22.6603508,1.8899491
424,-13,-5.279090571150471,20.446587287536477,-13.2385902,-1.0464530,23.0245476,1.9080182
425,-13,-5.271633931150471,20.446587287536477,-13.2389307,-1.0373110,23.3718719,1.9252837
426,-13,-5.264177291150471,20.446587287536477,-13.2392235,-1.0314279,23.7005501,1.9427978
427,-13,-5.256720651150471,20.446587287536477,-13.2394686,-1.0314173,24.0084915,1.9617542
428,-13,-5.249264011150471,20.446587287536477,-13.2396669,-1.0332116,24.2947006,1.9836245
429,-13,-5.241807371150471,20.446587287536477,-13.2398195,-1.0392574,24.5595055,2.0099771
430,-13,-5.234350731150471,20.446587287536477,-13.2399273,-1.0503026,24.8015461,2.0420740
431,-13,-5.226894091150471,20.446587287536477,-13.2399912,-1.0738255,25.0198879,2.0807190
432,-13,-5.219437451150471,20.446587287536477,-13.2400112,-1.1154171,25.2183495,2.1261134
433,-13,-5.211980811150471,20.446587287536477,-13.2399836,-1.1723132,25.3993397,2.1777732
434,-13,-5.204524171150471,20.446587287536477,-13.2399044,-1.2386106,25.5673637,2.2347760
435,-13,-5.197067531150471,20.446587287536477,-13.2397680,-1.3080101,25.7260857,2.2958374
436,-13,-5.189610891150471,20.446587287536477,-13.2395678,-1.3744714,25.8801994,2.3592517
437,-13,-5.182154251150471,20.446587287536477,-13.2392998,-1.4296539,26.0335636,2.4229250
438,-13,-5.174697611150471,20.446587287536477,-13.2389593,-1.4774128,26.1891212,2.4844887
439,-13,-5.167240971150471,20.446587287536477,-13.2385454,-1.5206150,26.3489742,2.5415468
440,-13,-5.159784331150471,20.446587287536477,-13.2380571,-1.5596685,26.5173054,2.5918999
441,-13,-5.152327691150471,20.446587287536477,-13.2374907,-1.5884211,26.6964035,2.6335826
442,-13,-5.144871051150471,20.446587287536477,-13.2368450,-1.5997800,26.8876820,2.6650198
443,-13,-5.137414411150471,20.446587287536477,-13.2361221,-1.5902066,27.0874672,2.6849778
444,-13,-5.129957771150471,20.446587287536477,-13.2353239,-1.5641243,27.2917671,2.6924195
445,-13,-5.122501131150471,20.446587287536477,-13.2344551,-1.5274048,27.4958076,2.6866045
446,-13,-5.115044491150471,20.446587287536477,-13.2335205,-1.4839119,27.6981106,2.6672168
447,-13,-5.107587851150472,20.446587287536477,-13.2325268,-1.4405680,27.8944530,2.6344321
448,-13,-5.100131211150471,20.446587287536477,-13.2314768,-1.3986409,28.0855408,2.5890250
449,-13,-5.092674571150472,20.446587287536477,-13.2303743,-1.3577021,28.2688370,2.5323093
450,-13,-5.085217931150471,20.446587287536477,-13.2292213,-1.3150872,28.4415665,2.4657977
451,-13,-5.077761291150471,20.446587287536477,-13.2280197,-1.2690934,28.6005249,2.3911152
452,-13,-5.070304651150471,20.446587287536477,-13.2267723,-1.2192814,28.7384701,2.3101952
453,-13,-5.062848011150471,20.446587287536477,-13.2254820,-1.1706254,28.8512325,2.2251329
454,-13,-5.055391371150471,20.446587287536477,-13.2241526,-1.1292076,28.9374580,2.1382425
455,-13,-5.047934731150471,20.446587287536477,-13.2227879,-1.0932233,28.9979248,2.0521960
456,-13,-5.040478091150471,20.446587287536477,-13.2213879,-1.0668778,29.0300884,1.9697900
457,-13,-5.033021451150471,20.446587287536477,-13.2199554,-1.0415590,29.0363541,1.8936256
458,-13,-5.025564811150471,20.446587287536477,-13.2184916,-1.0149455,29.0157623,1.8258953
459,-13,-5.018108171150471,20.446587287536477,-13.2169991,-0.9871584,28.9635201,1.7680461
460,-13,-5.010651531150471,20.446587287536477,-13.2154827,-0.9642135,28.8832188,1.7206699
461,-13,-5.003194891150471,20.446587287536477,-13.2139444,-0.9421115,28.7772255,1.6840023
462,-13,-4.995738251150471,20.446587287536477,-13.2123890,-0.9237543,28.6450405,1.6579465
463,-13,-4.988281611150471,20.446587287536477,-13.2108202,-0.9092251,28.4903717,1.6417863
464,-13,-4.980824971150471,20.446587287536477,-13.2092419,-0.9016216,28.3159294,1.6343952
465,-13,-4.973368331150471,20.446587287536477,-13.2076559,-0.8931009,28.1252537,1.6344440
466,-13,-4.965911691150471,20.446587287536477,-13.2060652,-0.8798386,27.9175072,1.6404786
467,-13,-4.958455051150471,20.446587287536477,-13.2044725,-0.8579522,27.6889629,1.6509113
468,-13,-5.383483531150471,20.439130647536476,-13.2309542,-1.0064604,17.1532669,1.3090312
469,-13,-5.376026891150471,20.439130647536476,-13.2319746,-0.9950202,17.4902477,1.3946791
470,-13,-5.368570251150471,20.439130647536476,-13.2329655,-1.0024831,17.8587265,1.4730457
471,-13,-5.361113611150471,20.439130647536476,-13.2339268,-1.0245018,18.2439938,1.5436560
472,-13,-5.353656971150471,20.439130647536476,-13.2348547,-1.0549778,18.6385117,1.6066715
473,-13,-5.346200331150471,20.439130647536476,-13.2357454,-1.0817310,19.0373554,1.6628281
474,-13,-5.338743691150471,20.439130647536476,-13.2365961,-1.1031731,19.4399796,1.7136453
475,-13,-5.331287051150471,20.439130647536476,-13.2374039,-1.1179121,19.8445091,1.7607856
476,-13,-5.323830411150471,20.439130647536476,-13.2381668,-1.1308507,20.2482548,1.8054535
477,-13,-5.316373771150471,20.439130647536476,-13.2388840,-1.1474082,20.6484299,1.8480492
478,-13,-5.308917131150471,20.439130647536476,-13.2395525,-1.1666869,21.0416832,1.8884268
479,-13,-5.301460491150471,20.439130647536476,-13.2401695,-1.1839517,21.4245300,1.9262384
480,-13,-5.294003851150471,20.439130647536476,-13.2407331,-1.1919655,21.7975998,1.9613781
481,-13,-5.286547211150471,20.439130647536476,-13.2412424,-1.1921916,22.1579151,1.9941876
482,-13,-5.279090571150471,20.439130647536476,-13.2416954,-1.1852573,22.5066204,2.0252337
483,-13,-5.271633931150471,20.439130647536476,-13.2420950,-1.1768314,22.8392029,2.0552666
484,-13,-5.264177291150471,20.439130647536476,-13.2424421,-1.1716747,23.1536789,2.0850549
485,-13,-5.256720651150471,20.439130647536476,-13.2427378,-1.1722322,23.4483795,2.1154850
486,-13,-5.249264011150471,20.439130647536476,-13.2429838,-1.1743277,23.7214088,2.1477866
487,-13,-5.241807371150471,20.439130647536476,-13.2431784,-1.1785297,23.9694347,2.1833229
488,-13,-5.234350731150471,20.439130647536476,-13.2433243,-1.1885340,24.1929493,2.2231855
489,-13,-5.226894091150471,20.439130647536476,-13.2434225,-1.2094741,24.3924294,2.2681253
490,-13,-5.219437451150471,20.439130647536476,-13.2434721,-1.2465678,24.5680847,2.3183675
491,-13,-5.211980811150471,20.439130647536476,-13.2434711,-1.2997882,24.7228661,2.3735235
492,-13,-5.204524171150471,20.439130647536476,-13.2434158,-1.3638321,24.8622971,2.4328413
493,-13,-5.197067531150471,20.439130647536476,-13.2432995,-1.4302452,24.9920120,2.4953277
494,-13,-5.189610891150471,20.439130647536476,-13.2431183,-1.4932785,25.1150303,2.5596189
495,-13,-5.182154251150471,20.439130647536476,-13.2428665,-1.5465496,25.2369537,2.6239948
