OID_,DEM_Large_S3_Clip5,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
5313,-13,-4.995738251150472,17.120925847536480,-13.0108337,-1.2966870,22.0640717,2.4418499
5314,-13,-4.988281611150472,17.120925847536480,-13.0110197,-1.3144549,22.0374603,2.4493508
5315,-13,-4.980824971150472,17.120925847536480,-13.0111637,-1.3385680,22.0244007,2.4525280
5316,-13,-4.973368331150472,17.120925847536480,-13.0112610,-1.3594717,22.0245075,2.4510808
5317,-13,-4.965911691150472,17.120925847536480,-13.0113077,-1.3698385,22.0380287,2.4447403
5318,-13,-4.958455051150472,17.120925847536480,-13.0113029,-1.3658936,22.0631790,2.4332330
5319,-13,-4.950998411150472,17.120925847536480,-13.0112467,-1.3511593,22.0973358,2.4163289
5320,-13,-4.943541771150472,17.120925847536480,-13.0111389,-1.3258935,22.1354446,2.3938060
5321,-13,-4.936085131150472,17.120925847536480,-13.0109816,-1.2974497,22.1745949,2.3656447
5322,-13,-4.928628491150472,17.120925847536480,-13.0107784,-1.2661406,22.2118702,2.3322260
5323,-13,-4.921171851150472,17.120925847536480,-13.0105305,-1.2348139,22.2420025,2.2944088
5324,-13,-4.913715211150472,17.120925847536480,-13.0102406,-1.2023489,22.2590122,2.2534001
5325,-13,-4.906258571150472,17.120925847536480,-13.0099096,-1.1710569,22.2573013,2.2105069
5326,-13,-4.898801931150473,17.120925847536480,-13.0095425,-1.1392674,22.2342625,2.1669533
5327,-13,-4.891345291150473,17.120925847536480,-13.0091391,-1.1155787,22.1867123,2.1236577
5328,-13,-4.883888651150473,17.120925847536480,-13.0087042,-1.1066881,22.1154938,2.0811384
5329,-13,-4.876432011150473,17.120925847536480,-13.0082350,-1.1154650,22.0242195,2.0395963
5330,-13,-4.868975371150473,17.120925847536480,-13.0077314,-1.1345992,21.9181747,1.9990433
5331,-13,-4.861518731150473,17.120925847536480,-13.0071888,-1.1572839,21.8008976,1.9592495
5332,-13,-4.854062091150473,17.120925847536480,-13.0066023,-1.1763995,21.6752644,1.9197183
5333,-13,-4.846605451150473,17.120925847536480,-13.0059710,-1.1877493,21.5414143,1.8798051
5334,-13,-4.839148811150473,17.120925847536480,-13.0052910,-1.1954249,21.3975525,1.8388062
5335,-13,-4.831692171150473,17.120925847536480,-13.0045624,-1.2010794,21.2457237,1.7959946
5336,-13,-4.824235531150473,17.120925847536480,-13.0037851,-1.2091308,21.0900784,1.7508250
5337,-13,-4.816778891150473,17.120925847536480,-13.0029564,-1.2114018,20.9370308,1.7029730
5338,-13,-4.809322251150473,17.120925847536480,-13.0020761,-1.2074060,20.7871838,1.6522405
5339,-13,-4.801865611150473,17.120925847536480,-13.0011444,-1.1927545,20.6399975,1.5986438
5340,-13,-4.794408971150473,17.120925847536480,-13.0001602,-1.1692145,20.4965134,1.5423205
5341,-12,-4.786952331150473,17.120925847536480,-12.9991283,-1.1386342,20.3532524,1.4835300
5342,-12,-4.779495691150473,17.120925847536480,-12.9980497,-1.1105763,20.2123909,1.4227332
5343,-12,-4.772039051150473,17.120925847536480,-12.9969263,-1.0859910,20.0763779,1.3605887
5344,-12,-4.764582411150473,17.120925847536480,-12.9957600,-1.0625069,19.9506989,1.2979209
5345,-12,-4.757125771150473,17.120925847536480,-12.9945517,-1.0358133,19.8394032,1.2357317
5346,-12,-4.749669131150473,17.120925847536480,-12.9933004,-0.9977331,19.7431011,1.1753968
5347,-12,-4.742212491150473,17.120925847536480,-12.9920082,-0.9418328,19.6574345,1.1183934
5348,-12,-4.734755851150473,17.120925847536480,-12.9906788,-0.8729552,19.5722828,1.0663420
5349,-12,-4.727299211150473,17.120925847536480,-12.9893188,-0.7907453,19.4841938,1.0208158
5350,-12,-4.719842571150473,17.120925847536480,-12.9879332,-0.6982808,19.3864594,0.9830965
5351,-12,-4.712385931150473,17.120925847536480,-12.9865313,-0.5954797,19.2739220,0.9542187
5352,-12,-4.704929291150473,17.120925847536480,-12.9851208,-0.4834704,19.1452637,0.9345337
5353,-12,-4.697472651150473,17.120925847536480,-12.9837103,-0.3582646,18.9933643,0.9231246
5354,-12,-4.690016011150473,17.120925847536480,-12.9823122,-0.2249155,18.8151894,0.9174998
5355,-12,-5.256720651150472,17.113469207536479,-12.9748220,-1.0720383,22.0961838,1.0300951
5356,-12,-5.249264011150472,17.113469207536479,-12.9765797,-1.0434911,21.9427929,1.0430189
5357,-12,-5.241807371150472,17.113469207536479,-12.9782763,-1.0233321,21.8136292,1.0549512
5358,-12,-5.234350731150472,17.113469207536479,-12.9799166,-1.0097979,21.7054996,1.0673386
5359,-12,-5.226894091150472,17.113469207536479,-12.9815035,-0.9990402,21.6168137,1.0807014
5360,-12,-5.219437451150472,17.113469207536479,-12.9830399,-0.9880776,21.5508327,1.0952715
5361,-12,-5.211980811150472,17.113469207536479,-12.9845276,-0.9799712,21.5058422,1.1113547
5362,-12,-5.204524171150472,17.113469207536479,-12.9859676,-0.9765190,21.4836445,1.1296704
5363,-12,-5.197067531150472,17.113469207536479,-12.9873629,-0.9747360,21.4817505,1.1514248
5364,-12,-5.189610891150472,17.113469207536479,-12.9887133,-0.9791476,21.5001888,1.1778347
5365,-12,-5.182154251150472,17.113469207536479,-12.9900188,-0.9915175,21.5384083,1.2098224
5366,-12,-5.174697611150472,17.113469207536479,-12.9912815,-1.0152814,21.5904274,1.2478597
5367,-12,-5.167240971150472,17.113469207536479,-12.9924965,-1.0439610,21.6546059,1.2920243
5368,-12,-5.159784331150472,17.113469207536479,-12.9936638,-1.0701134,21.7277470,1.3420095
5369,-12,-5.152327691150472,17.113469207536479,-12.9947796,-1.0865495,21.8141823,1.3971883
5370,-12,-5.144871051150472,17.113469207536479,-12.9958448,-1.0998514,21.9138699,1.4568154
5371,-12,-5.137414411150472,17.113469207536479,-12.9968605,-1.1142535,22.0234413,1.5199847
5372,-12,-5.129957771150472,17.113469207536479,-12.9978266,-1.1302689,22.1370888,1.5856105
5373,-12,-5.122501131150472,17.113469207536479,-12.9987440,-1.1474861,22.2545795,1.6524098
5374,-12,-5.115044491150472,17.113469207536479,-12.9996138,-1.1691327,22.3722343,1.7189455
5375,-13,-5.107587851150472,17.113469207536479,-13.0004339,-1.1868277,22.4860554,1.7839625
5376,-13,-5.100131211150472,17.113469207536479,-13.0012064,-1.1990008,22.5960560,1.8465512
5377,-13,-5.092674571150472,17.113469207536479,-13.0019302,-1.2026118,22.6998463,1.9060469
5378,-13,-5.085217931150472,17.113469207536479,-13.0026073,-1.2011131,22.7937241,1.9620188
5379,-13,-5.077761291150472,17.113469207536479,-13.0032425,-1.1971284,22.8759403,2.0142739
5380,-13,-5.070304651150472,17.113469207536479,-13.0038357,-1.1981897,22.9415932,2.0627728
5381,-13,-5.062848011150472,17.113469207536479,-13.0043898,-1.1984409,22.9889965,2.1075618
5382,-13,-5.055391371150472,17.113469207536479,-13.0049057,-1.1969087,23.0178738,2.1487017
5383,-13,-5.047934731150472,17.113469207536479,-13.0053854,-1.1976504,23.0327091,2.1862528
5384,-13,-5.040478091150472,17.113469207536479,-13.0058289,-1.1991771,23.0331383,2.2202723
5385,-13,-5.033021451150472,17.113469207536479,-13.0062380,-1.2010398,23.0213623,2.2507873
5386,-13,-5.025564811150472,17.113469207536479,-13.0066128,-1.2069178,22.9982452,2.2777941
5387,-13,-5.018108171150472,17.113469207536479,-13.0069542,-1.2184950,22.9657955,2.3012650
5388,-13,-5.010651531150472,17.113469207536479,-13.0072594,-1.2346827,22.9283867,2.3210678
5389,-13,-5.003194891150472,17.113469207536479,-13.0075293,-1.2544292,22.8891869,2.3369136
5390,-13,-4.995738251150472,17.113469207536479,-13.0077581,-1.2742916,22.8538303,2.3484073
5391,-13,-4.988281611150472,17.113469207536479,-13.0079460,-1.2926836,22.8281822,2.3551049
5392,-13,-4.980824971150472,17.113469207536479,-13.0080891,-1.3137429,22.8150711,2.3565907
5393,-13,-4.973368331150472,17.113469207536479,-13.0081854,-1.3304459,22.8123856,2.3525994
5394,-13,-4.965911691150472,17.113469207536479,-13.0082293,-1.3337284,22.8235703,2.3429818
5395,-13,-4.958455051150472,17.113469207536479,-13.0082216,-1.3229147,22.8432789,2.3276587
5396,-13,-4.950998411150472,17.113469207536479,-13.0081615,-1.3015985,22.8691807,2.3067067
5397,-13,-4.943541771150472,17.113469207536479,-13.0080500,-1.2718216,22.8966503,2.2802970
5398,-13,-4.936085131150472,17.113469207536479,-13.0078907,-1.2368151,22.9244347,2.2488120
5399,-13,-4.928628491150472,17.113469207536479,-13.0076857,-1.2003074,22.9460945,2.2130361
5400,-13,-4.921171851150472,17.113469207536479,-13.0074377,-1.1639340,22.9591179,2.1741686
5401,-13,-4.913715211150472,17.113469207536479,-13.0071497,-1.1280121,22.9589539,2.1336524
5402,-13,-4.906258571150472,17.113469207536479,-13.0068254,-1.0941775,22.9406567,2.0929470
5403,-13,-4.898801931150473,17.113469207536479,-13.0064659,-1.0623084,22.9007034,2.0533104
5404,-13,-4.891345291150473,17.113469207536479,-13.0060759,-1.0415024,22.8378010,2.0155921
5405,-13,-4.883888651150473,17.113469207536479,-13.0056572,-1.0369335,22.7535553,1.9801817
5406,-13,-4.876432011150473,17.113469207536479,-13.0052080,-1.0510527,22.6521358,1.9471329
5407,-13,-4.868975371150473,17.113469207536479,-13.0047274,-1.0756757,22.5365524,1.9162382
5408,-13,-4.861518731150473,17.113469207536479,-13.0042105,-1.1038408,22.4120235,1.8869745
5409,-13,-4.854062091150473,17.113469207536479,-13.0036526,-1.1269728,22.2789803,1.8585469
5410,-13,-4.846605451150473,17.113469207536479,-13.0030518,-1.1425341,22.1357841,1.8300283
5411,-13,-4.839148811150473,17.113469207536479,-13.0024052,-1.1549991,21.9822063,1.8004160
5412,-13,-4.831692171150473,17.113469207536479,-13.0017138,-1.1672944,21.8184853,1.7687088
5413,-13,-4.824235531150473,17.113469207536479,-13.0009747,-1.1818218,21.6507607,1.7341461
5414,-13,-4.816778891150473,17.113469207536479,-13.0001860,-1.1905612,21.4827747,1.6961833
5415,-12,-4.809322251150473,17.113469207536479,-12.9993467,-1.1906286,21.3158131,1.6544405
5416,-12,-4.801865611150473,17.113469207536479,-12.9984560,-1.1799477,21.1513462,1.6087226
5417,-12,-4.794408971150473,17.113469207536479,-12.9975147,-1.1602528,20.9895229,1.5589309
5418,-12,-4.786952331150473,17.113469207536479,-12.9965248,-1.1329871,20.8259792,1.5052201
5419,-12,-4.779495691150473,17.113469207536479,-12.9954891,-1.1072732,20.6632061,1.4480351
5420,-12,-4.772039051150473,17.113469207536479,-12.9944086,-1.0866266,20.5059032,1.3880986
5421,-12,-4.764582411150473,17.113469207536479,-12.9932852,-1.0690405,20.3577003,1.3264216
5422,-12,-4.757125771150473,17.113469207536479,-12.9921169,-1.0471741,20.2250557,1.2643305
5423,-12,-4.749669131150473,17.113469207536479,-12.9909048,-1.0117644,20.1080418,1.2035245
5424,-12,-4.742212491150473,17.113469207536479,-12.9896507,-0.9595001,20.0005684,1.1457863
5425,-12,-4.734755851150473,17.113469207536479,-12.9883575,-0.8941079,19.8945122,1.0931331
5426,-12,-4.727299211150473,17.113469207536479,-12.9870310,-0.8149576,19.7867413,1.0474316
5427,-12,-4.719842571150473,17.113469207536479,-12.9856777,-0.7261444,19.6687622,1.0102676
5428,-12,-4.712385931150473,17.113469207536479,-12.9843054,-0.6300795,19.5364895,0.9829146
5429,-12,-4.704929291150473,17.113469207536479,-12.9829216,-0.5238603,19.3914814,0.9656966
5430,-12,-4.697472651150473,17.113469207536479,-12.9815359,-0.4059481,19.2226696,0.9574973
5431,-12,-4.690016011150473,17.113469207536479,-12.9801598,-0.2801889,19.0286350,0.9555041
5432,-12,-5.249264011150472,17.106012567536478,-12.9740858,-0.9803763,22.2493210,0.9267577
5433,-12,-5.241807371150472,17.106012567536478,-12.9757662,-0.9679756,22.1355457,0.9483599
5434,-12,-5.234350731150472,17.106012567536478,-12.9773893,-0.9634546,22.0382080,0.9702870
5435,-12,-5.226894091150472,17.106012567536478,-12.9789591,-0.9602400,21.9562149,0.9926184
5436,-12,-5.219437451150472,17.106012567536478,-12.9804764,-0.9565283,21.8947620,1.0152922
5437,-12,-5.211980811150472,17.106012567536478,-12.9819431,-0.9549238,21.8554554,1.0384834
5438,-12,-5.204524171150472,17.106012567536478,-12.9833612,-0.9559189,21.8363190,1.0627986
5439,-12,-5.197067531150472,17.106012567536478,-12.9847317,-0.9573866,21.8393230,1.0893514
5440,-12,-5.189610891150472,17.106012567536478,-12.9860554,-0.9639542,21.8637333,1.1192551
5441,-12,-5.182154251150472,17.106012567536478,-12.9873333,-0.9782258,21.9078503,1.1533642
5442,-12,-5.174697611150472,17.106012567536478,-12.9885645,-1.0023134,21.9688663,1.1921096
5443,-12,-5.167240971150472,17.106012567536478,-12.9897470,-1.0289701,22.0433216,1.2355523
5444,-12,-5.159784331150472,17.106012567536478,-12.9908800,-1.0494170,22.1339474,1.2834170
5445,-12,-5.152327691150472,17.106012567536478,-12.9919596,-1.0604446,22.2383461,1.3351012
5446,-12,-5.144871051150472,17.106012567536478,-12.9929886,-1.0674131,22.3595715,1.3900081
5447,-12,-5.137414411150472,17.106012567536478,-12.9939680,-1.0735008,22.4911289,1.4474114
5448,-12,-5.129957771150472,17.106012567536478,-12.9948978,-1.0830480,22.6307564,1.5064049
5449,-12,-5.122501131150472,17.106012567536478,-12.9957800,-1.0946985,22.7729092,1.5659788
5450,-12,-5.115044491150472,17.106012567536478,-12.9966154,-1.1091138,22.9159184,1.6250075
5451,-12,-5.107587851150472,17.106012567536478,-12.9974031,-1.1200526,23.0550346,1.6825843
5452,-12,-5.100131211150472,17.106012567536478,-12.9981432,-1.1261064,23.1898193,1.7381293
5453,-12,-5.092674571150472,17.106012567536478,-12.9988384,-1.1230860,23.3170147,1.7912691
5454,-12,-5.085217931150472,17.106012567536478,-12.9994907,-1.1172971,23.4330978,1.8418455
5455,-13,-5.077761291150472,17.106012567536478,-13.0001020,-1.1112344,23.5348148,1.8898391
5456,-13,-5.070304651150472,17.106012567536478,-13.0006771,-1.1098599,23.6190300,1.9353261
5457,-13,-5.062848011150472,17.106012567536478,-13.0012159,-1.1112611,23.6831684,1.9784033
5458,-13,-5.055391371150472,17.106012567536478,-13.0017204,-1.1154031,23.7264900,2.0191250
5459,-13,-5.047934731150472,17.106012567536478,-13.0021915,-1.1189300,23.7528801,2.0574656
5460,-13,-5.040478091150472,17.106012567536478,-13.0026302,-1.1237979,23.7636166,2.0932798
