OID_,ClipsFinal_DEM_Large_S3_RegN,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
5873,-12,-2.974988811150471,22.541903127536479,-12.7903528,-0.0048760,0.0000000,0.1455189,-0.4225508,4.0000000,-0.3499670,1.0077298,7.1012926,-0.4951347,0.4344923
5874,-12,-2.967532171150471,22.541903127536479,-12.7909403,-0.0041322,0.0000000,0.1444047,-0.4202591,4.0000000,-0.3595506,1.0074565,6.9751706,-0.4809676,0.4287373
5875,-12,-2.960075531150471,22.541903127536479,-12.7914944,-0.0034711,0.0000000,0.1420924,-0.4165112,4.0000000,-0.3671607,1.0072023,6.8555460,-0.4658616,0.4204952
5876,-12,-2.952618891150470,22.541903127536479,-12.7920170,-0.0028099,0.0000000,0.1382526,-0.4103289,4.0000000,-0.3721698,1.0069731,6.7466893,-0.4484880,0.4073015
5877,-12,-2.945162251150471,22.541903127536479,-12.7925081,-0.0022314,0.0000000,0.1349162,-0.4048516,4.0000000,-0.3784203,1.0067639,6.6460848,-0.4312829,0.3957713
5878,-12,-2.937705611150471,22.541903127536479,-12.7929678,-0.0017355,0.0000000,0.1304322,-0.3976697,4.0000000,-0.3823713,1.0065787,6.5540891,-0.4129681,0.3812784
5879,-12,-2.930248971150471,22.541903127536479,-12.7933979,-0.0013223,0.0000000,0.1272669,-0.3923990,4.0000000,-0.3892989,1.0064136,6.4711227,-0.3954991,0.3706944
5880,-12,-2.922792331150471,22.541903127536479,-12.7937975,-0.0009917,0.0000000,0.1232415,-0.3856691,4.0000000,-0.3938708,1.0062611,6.3958578,-0.3774674,0.3574779
5881,-12,-2.915335691150471,22.541903127536479,-12.7941675,-0.0007438,0.0000000,0.1181998,-0.3769936,4.0000000,-0.3960689,1.0061285,6.3271260,-0.3579182,0.3406951
5882,-12,-2.907879051150471,22.541903127536479,-12.7945089,-0.0004959,0.0000000,0.1123388,-0.3670979,4.0000000,-0.3954840,1.0060149,6.2693210,-0.3387118,0.3225321
5883,-12,-2.900422411150471,22.541903127536479,-12.7948227,-0.0003306,0.0000000,0.1067467,-0.3576730,4.0000000,-0.3954877,1.0059174,6.2183375,-0.3198583,0.3060217
5884,-12,-2.892965771150471,22.541903127536479,-12.7951088,-0.0001653,0.0000000,0.1009020,-0.3472692,4.0000000,-0.3939828,1.0058364,6.1749735,-0.3005556,0.2879768
5885,-12,-2.885509131150471,22.541903127536479,-12.7953682,0.0000000,0.8264463,0.0951515,-0.3370938,4.0000000,-0.3928708,1.0057672,6.1392241,-0.2813168,0.2712763
5886,-12,-2.878052491150471,22.541903127536479,-12.7956028,0.0001653,1.6528926,0.0905357,-0.3281291,4.0000000,-0.3915277,1.0057080,6.1086984,-0.2647305,0.2563382
5887,-12,-2.870595851150471,22.541903127536479,-12.7958117,0.0002479,2.4793389,0.0847986,-0.3169899,4.0000000,-0.3853764,1.0056616,6.0838356,-0.2486033,0.2386573
5888,-12,-2.863139211150471,22.541903127536479,-12.7959967,0.0003306,3.3057852,0.0793187,-0.3056056,4.0000000,-0.3775027,1.0056293,6.0663228,-0.2337084,0.2208465
5889,-12,-2.855682571150471,22.541903127536479,-12.7961588,0.0004132,4.1322312,0.0747176,-0.2961461,4.0000000,-0.3728760,1.0056058,6.0527773,-0.2194161,0.2069797
5890,-12,-2.848225931150471,22.541903127536479,-12.7962980,0.0004959,4.9586778,0.0694771,-0.2852365,4.0000000,-0.3652972,1.0055848,6.0423574,-0.2051759,0.1917396
5891,-12,-2.840769291150471,22.541903127536479,-12.7964153,0.0005785,5.7851238,0.0636640,-0.2723964,4.0000000,-0.3534692,1.0055695,6.0355487,-0.1913237,0.1742959
5892,-12,-2.833312651150471,22.541903127536479,-12.7965117,0.0006612,6.6115704,0.0579563,-0.2597930,4.0000000,-0.3418490,1.0055646,6.0333328,-0.1777370,0.1584960
5893,-12,-2.825856011150471,22.541903127536479,-12.7965889,0.0007438,7.4380164,0.0531969,-0.2491201,4.0000000,-0.3334859,1.0055645,6.0316076,-0.1647543,0.1459976
5894,-12,-2.818399371150471,22.541903127536479,-12.7966461,0.0008264,8.2644625,0.0486624,-0.2382154,4.0000000,-0.3227114,1.0055630,6.0312691,-0.1537193,0.1334945
5895,-12,-2.810942731150471,22.541903127536479,-12.7966852,0.0009091,9.0909090,0.0438333,-0.2258686,4.0000000,-0.3080942,1.0055621,6.0323639,-0.1436431,0.1198651
5896,-12,-2.803486091150471,22.541903127536479,-12.7967072,0.0009091,9.0909090,0.0389750,-0.2132793,4.0000000,-0.2931775,1.0055654,6.0341811,-0.1333810,0.1071204
5897,-12,-2.796029451150471,22.541903127536479,-12.7967119,0.0009091,9.0909090,0.0347331,-0.2019018,5.0000000,-0.2795463,1.0055704,6.0354199,-0.1242573,0.0964141
5898,-12,-2.788572811150471,22.541903127536479,-12.7967014,0.0009091,9.0909090,0.0307131,-0.1907694,4.0000000,-0.2657805,1.0055716,6.0360799,-0.1157582,0.0866939
5899,-12,-2.781116171150471,22.541903127536479,-12.7966757,0.0009091,9.0909090,0.0268172,-0.1801165,4.0000000,-0.2534005,1.0055697,6.0369134,-0.1068325,0.0784511
5900,-12,-2.773659531150471,22.541903127536479,-12.7966356,0.0009091,9.0909090,0.0226547,-0.1672985,4.0000000,-0.2361795,1.0055697,6.0366540,-0.0984175,0.0686730
5901,-12,-2.766202891150471,22.541903127536479,-12.7965813,0.0008264,8.2644625,0.0188791,-0.1554477,4.0000000,-0.2204118,1.0055686,6.0354486,-0.0904836,0.0606846
5902,-12,-2.758746251150471,22.541903127536479,-12.7965155,0.0007438,7.4380164,0.0152809,-0.1440806,4.0000000,-0.2056294,1.0055629,6.0312529,-0.0825318,0.0540589
5903,-12,-2.751289611150471,22.541903127536479,-12.7964373,0.0006612,6.6115704,0.0119941,-0.1334339,4.0000000,-0.1926765,1.0055529,6.0269809,-0.0741913,0.0486501
5904,-12,-2.743832971150471,22.541903127536479,-12.7963467,0.0005785,5.7851238,0.0085397,-0.1201386,4.0000000,-0.1741042,1.0055404,6.0210519,-0.0661730,0.0418588
5905,-12,-2.736376331150471,22.541903127536479,-12.7962465,0.0004959,4.9586778,0.0056901,-0.1090156,4.0000000,-0.1593786,1.0055264,6.0127969,-0.0586525,0.0372136
5906,-12,-2.728919691150471,22.541903127536479,-12.7961369,0.0004132,4.1322312,0.0030822,-0.0988619,4.0000000,-0.1456282,1.0055088,6.0026102,-0.0520956,0.0338719
5907,-12,-2.721463051150470,22.541903127536479,-12.7960176,0.0003306,3.3057852,0.0005119,-0.0875009,4.0000000,-0.1298075,1.0054865,5.9909101,-0.0451943,0.0304244
5908,-12,-2.714006411150470,22.541903127536479,-12.7958899,0.0002479,2.4793389,-0.0016993,-0.0742146,4.0000000,-0.1095458,1.0054590,5.9758849,-0.0388834,0.0261079
5909,-12,-2.706549771150470,22.541903127536479,-12.7957544,0.0001653,1.6528926,-0.0037713,-0.0628458,4.0000000,-0.0950139,1.0054252,5.9575620,-0.0306778,0.0239422
5910,-12,-2.699093131150470,22.541903127536479,-12.7956123,0.0000826,0.8264463,-0.0052933,-0.0519634,4.0000000,-0.0804254,1.0053900,5.9377689,-0.0235014,0.0219180
5911,-12,-2.691636491150470,22.541903127536479,-12.7954636,0.0000000,0.0000000,-0.0067272,-0.0393867,4.0000000,-0.0633129,1.0053520,5.9171472,-0.0154606,0.0201256
5912,-12,-2.684179851150471,22.541903127536479,-12.7953100,0.0000000,0.0000000,-0.0075830,-0.0260831,4.0000000,-0.0450662,1.0053084,5.8929334,-0.0071001,0.0182920
5913,-12,-2.676723211150471,22.541903127536479,-12.7951517,0.0000000,0.0000000,-0.0081289,-0.0147079,4.0000000,-0.0304006,1.0052629,5.8668094,0.0009847,0.0174966
5914,-12,-2.669266571150471,22.541903127536479,-12.7949896,0.0000000,0.0000000,-0.0082965,-0.0035719,4.0000000,-0.0161300,1.0052145,5.8406644,0.0089861,0.0169961
5915,-12,-2.661809931150471,22.541903127536479,-12.7948256,0.0000000,0.0000000,-0.0081026,0.0090210,4.0000000,-0.0003127,1.0051651,5.8140693,0.0183548,0.0168717
5916,-12,-3.303080971150471,22.534446487536481,-12.7377062,0.0030579,36.3636360,-0.0155479,-0.0047230,4.0000000,0.0706567,1.0224870,12.0423374,-0.0801027,0.0340311
5917,-12,-3.295624331150471,22.534446487536481,-12.7392273,0.0043802,45.4545441,-0.0143419,-0.0247357,4.0000000,0.0549731,1.0225074,12.0465517,-0.1044445,0.0336624
5918,-12,-3.288167691150471,22.534446487536481,-12.7407465,-0.0043802,1.6528926,-0.0125576,-0.0449991,4.0000000,0.0398209,1.0224906,12.0425406,-0.1298191,0.0355839
5919,-12,-3.280711051150471,22.534446487536481,-12.7422619,-0.0030579,5.7851238,-0.0101778,-0.0638461,4.0000000,0.0254907,1.0224262,12.0259924,-0.1531830,0.0389829
5920,-12,-3.273254411150471,22.534446487536481,-12.7437725,-0.0014876,12.3966942,-0.0070279,-0.0833886,4.0000000,0.0098240,1.0223315,12.0001154,-0.1766012,0.0442714
5921,-12,-3.265797771150471,22.534446487536481,-12.7452765,0.0002479,20.6611576,-0.0037580,-0.1001125,4.0000000,-0.0037375,1.0222002,11.9651575,-0.1964876,0.0501670
5922,-12,-3.258341131150471,22.534446487536481,-12.7467728,0.0019835,29.7520657,-0.0001939,-0.1166136,4.0000000,-0.0171393,1.0220309,11.9195757,-0.2160880,0.0576146
5923,-12,-3.250884491150471,22.534446487536481,-12.7482595,0.0034711,38.8429756,0.0032318,-0.1297943,4.0000000,-0.0294797,1.0218387,11.8691063,-0.2301088,0.0640232
5924,-12,-3.243427851150471,22.534446487536481,-12.7497368,0.0047107,47.9338837,0.0073593,-0.1453867,4.0000000,-0.0418083,1.0216302,11.8135681,-0.2489651,0.0733270
5925,-12,-3.235971211150471,22.534446487536481,-12.7512035,-0.0041322,1.6528926,0.0114574,-0.1583742,4.0000000,-0.0534463,1.0213914,11.7485313,-0.2633021,0.0812626
5926,-12,-3.228514571150471,22.534446487536481,-12.7526579,-0.0028099,5.7851238,0.0159359,-0.1718665,4.0000000,-0.0646849,1.0211331,11.6780767,-0.2790481,0.0905356
5927,-12,-3.221057931150471,22.534446487536481,-12.7540998,-0.0013223,11.5702477,0.0198567,-0.1830003,4.0000000,-0.0747765,1.0208517,11.6024570,-0.2912240,0.0988861
5928,-12,-3.213601291150471,22.534446487536481,-12.7555275,0.0004132,19.8347111,0.0236052,-0.1934655,4.0000000,-0.0832378,1.0205579,11.5203810,-0.3036931,0.1075205
5929,-12,-3.206144651150471,22.534446487536481,-12.7569418,0.0020661,28.9256191,0.0272127,-0.2034797,4.0000000,-0.0907633,1.0202602,11.4387779,-0.3161961,0.1165860
5930,-12,-3.198688011150471,22.534446487536481,-12.7583418,0.0034711,38.0165291,0.0315469,-0.2144530,4.0000000,-0.0993494,1.0199357,11.3484173,-0.3295565,0.1266789
5931,-12,-3.191231371150471,22.534446487536481,-12.7597246,0.0046281,47.1074371,0.0357705,-0.2242447,4.0000000,-0.1077051,1.0196059,11.2549763,-0.3407843,0.1357852
5932,-12,-3.183774731150470,22.534446487536481,-12.7610922,-0.0042975,0.8264463,0.0397517,-0.2333464,4.0000000,-0.1151823,1.0192640,11.1590853,-0.3515106,0.1448336
5933,-12,-3.176318091150470,22.534446487536481,-12.7624426,-0.0030579,4.1322312,0.0450447,-0.2455656,4.0000000,-0.1240705,1.0189103,11.0569201,-0.3670607,0.1581742
5934,-12,-3.168861451150470,22.534446487536481,-12.7637758,-0.0016529,9.0909090,0.0493367,-0.2549561,4.0000000,-0.1309839,1.0185419,10.9491539,-0.3789284,0.1687556
5935,-12,-3.161404811150470,22.534446487536481,-12.7650900,-0.0000826,15.7024794,0.0529186,-0.2629502,4.0000000,-0.1362444,1.0181521,10.8365545,-0.3896561,0.1784391
5936,-12,-3.153948171150470,22.534446487536481,-12.7663841,0.0014050,23.1404953,0.0575239,-0.2728532,4.0000000,-0.1429959,1.0177654,10.7231045,-0.4027105,0.1908521
5937,-12,-3.146491531150470,22.534446487536481,-12.7676592,0.0028099,32.2314034,0.0617914,-0.2825632,4.0000000,-0.1482136,1.0173686,10.6026230,-0.4169129,0.2042671
5938,-12,-3.139034891150470,22.534446487536481,-12.7689133,0.0040496,41.3223152,0.0658920,-0.2915669,4.0000000,-0.1534175,1.0169555,10.4777803,-0.4297163,0.2170801
5939,-12,-3.131578251150470,22.534446487536481,-12.7701454,-0.0049587,0.0000000,0.0708599,-0.3007791,4.0000000,-0.1613640,1.0165381,10.3503265,-0.4401941,0.2293328
5940,-12,-3.124121611150471,22.534446487536481,-12.7713556,-0.0039669,0.8264463,0.0766042,-0.3119371,4.0000000,-0.1695971,1.0161072,10.2165623,-0.4542771,0.2456667
5941,-12,-3.116664971150471,22.534446487536481,-12.7725420,-0.0028926,2.4793389,0.0815622,-0.3214463,4.0000000,-0.1766646,1.0156685,10.0778656,-0.4662281,0.2602078
5942,-12,-3.109208331150471,22.534446487536481,-12.7737045,-0.0016529,5.7851238,0.0864979,-0.3312219,4.0000000,-0.1832397,1.0152246,9.9353075,-0.4792042,0.2762316
5943,-12,-3.101751691150471,22.534446487536481,-12.7748413,-0.0003306,10.7438021,0.0920298,-0.3417219,4.0000000,-0.1909312,1.0147691,9.7893105,-0.4925126,0.2938530
5944,-12,-3.094295051150471,22.534446487536481,-12.7759523,0.0008264,16.5289249,0.0967896,-0.3503142,4.0000000,-0.1983891,1.0143155,9.6378193,-0.5022394,0.3084127
5945,-12,-3.086838411150471,22.534446487536481,-12.7770367,0.0019008,23.1404953,0.1023161,-0.3603519,4.0000000,-0.2070243,1.0138611,9.4855623,-0.5136796,0.3262948
5946,-12,-3.079381771150471,22.534446487536481,-12.7780933,0.0029752,31.4049587,0.1070109,-0.3687210,4.0000000,-0.2156595,1.0133952,9.3266048,-0.5217825,0.3416114
5947,-12,-3.071925131150471,22.534446487536481,-12.7791214,0.0040496,40.4958687,0.1126115,-0.3778149,4.0000000,-0.2256224,1.0129275,9.1644783,-0.5300073,0.3578787
5948,-12,-3.064468491150471,22.534446487536481,-12.7801199,-0.0050413,0.0000000,0.1156114,-0.3835759,4.0000000,-0.2321367,1.0124702,9.0026035,-0.5350151,0.3695171
5949,-12,-3.057011851150471,22.534446487536481,-12.7810888,-0.0041322,0.0000000,0.1192430,-0.3902993,4.0000000,-0.2401315,1.0120156,8.8372498,-0.5404671,0.3832238
5950,-12,-3.049555211150471,22.534446487536481,-12.7820263,-0.0032231,0.0000000,0.1222220,-0.3960537,4.0000000,-0.2482603,1.0115694,8.6755161,-0.5438471,0.3954875
5951,-12,-3.042098571150471,22.534446487536481,-12.7829332,-0.0023140,0.8264463,0.1256231,-0.4010689,4.0000000,-0.2585905,1.0111339,8.5104551,-0.5435473,0.4047401
5952,-12,-3.034641931150471,22.534446487536481,-12.7838087,-0.0014050,2.4793389,0.1281928,-0.4058511,4.0000000,-0.2683502,1.0107087,8.3478699,-0.5433521,0.4151178
5953,-12,-3.027185291150471,22.534446487536481,-12.7846527,-0.0005785,4.9586778,0.1299894,-0.4084657,4.0000000,-0.2773844,1.0102918,8.1845551,-0.5395471,0.4199393
5954,-12,-3.019728651150471,22.534446487536481,-12.7854633,0.0001653,8.2644625,0.1323089,-0.4125168,4.0000000,-0.2881569,1.0098870,8.0246201,-0.5368767,0.4286396
5955,-12,-3.012272011150471,22.534446487536481,-12.7862415,0.0009091,12.3966942,0.1333408,-0.4136652,4.0000000,-0.2979028,1.0095018,7.8680267,-0.5294276,0.4302089
5956,-12,-3.004815371150471,22.534446487536481,-12.7869873,0.0016529,17.3553715,0.1344671,-0.4155261,4.0000000,-0.3093286,1.0091329,7.7133174,-0.5217236,0.4340630
5957,-12,-2.997358731150471,22.534446487536481,-12.7876997,0.0023140,23.1404953,0.1331894,-0.4137750,5.0000000,-0.3164787,1.0087806,7.5647106,-0.5110713,0.4304920
5958,-12,-2.989902091150471,22.534446487536481,-12.7883787,0.0028926,28.9256191,0.1325034,-0.4129651,4.0000000,-0.3259427,1.0084480,7.4217987,-0.4999875,0.4289817
5959,-12,-2.982445451150471,22.534446487536481,-12.7890253,0.0035537,35.5371895,0.1308805,-0.4099731,4.0000000,-0.3333732,1.0081410,7.2861152,-0.4865730,0.4220264
5960,-12,-2.974988811150471,22.534446487536481,-12.7896395,0.0042149,42.1487617,0.1292476,-0.4076732,4.0000000,-0.3437528,1.0078557,7.1578836,-0.4715935,0.4175708
5961,-12,-2.967532171150471,22.534446487536481,-12.7902212,-0.0050413,0.0000000,0.1276302,-0.4048753,4.0000000,-0.3544538,1.0075868,7.0356040,-0.4552968,0.4114938
5962,-12,-2.960075531150471,22.534446487536481,-12.7907705,-0.0043802,0.0000000,0.1256191,-0.4011053,4.0000000,-0.3637191,1.0073364,6.9196196,-0.4384915,0.4030773
5963,-12,-2.952618891150470,22.534446487536481,-12.7912874,-0.0037190,0.0000000,0.1225602,-0.3951544,4.0000000,-0.3697540,1.0071111,6.8121238,-0.4205547,0.3898220
5964,-12,-2.945162251150471,22.534446487536481,-12.7917738,-0.0031405,0.0000000,0.1186518,-0.3889467,4.0000000,-0.3752219,1.0069053,6.7138076,-0.4026714,0.3778064
5965,-12,-2.937705611150471,22.534446487536481,-12.7922287,-0.0025620,0.0000000,0.1150230,-0.3819951,4.0000000,-0.3803695,1.0067184,6.6239686,-0.3836207,0.3632301
5966,-12,-2.930248971150471,22.534446487536481,-12.7926531,-0.0020661,0.0000000,0.1114292,-0.3757447,4.0000000,-0.3872899,1.0065556,6.5437770,-0.3641995,0.3511919
5967,-12,-2.922792331150471,22.534446487536481,-12.7930489,-0.0016529,0.0000000,0.1077724,-0.3692464,4.0000000,-0.3934433,1.0064077,6.4689107,-0.3450494,0.3388534
5968,-12,-2.915335691150471,22.534446487536481,-12.7934141,-0.0013223,0.0000000,0.1032885,-0.3608036,4.0000000,-0.3967350,1.0062753,6.4027114,-0.3248721,0.3227878
5969,-12,-2.907879051150471,22.534446487536481,-12.7937517,-0.0009917,0.0000000,0.0977639,-0.3504269,4.0000000,-0.3951683,1.0061631,6.3454914,-0.3056856,0.3038358
5970,-12,-2.900422411150471,22.534446487536481,-12.7940607,-0.0007438,0.0000000,0.0925508,-0.3407579,4.0000000,-0.3952557,1.0060643,6.2949839,-0.2862601,0.2871409
5971,-12,-2.892965771150471,22.534446487536481,-12.7943430,-0.0004959,0.0000000,0.0884151,-0.3320545,4.0000000,-0.3947104,1.0059806,6.2515845,-0.2693987,0.2716232
5972,-12,-2.885509131150471,22.534446487536481,-12.7945995,-0.0003306,0.0000000,0.0835511,-0.3221328,4.0000000,-0.3922183,1.0059108,6.2153850,-0.2520474,0.2549989
5973,-12,-2.878052491150471,22.534446487536481,-12.7948303,-0.0001653,0.0000000,0.0784219,-0.3117214,4.0000000,-0.3886624,1.0058515,6.1842422,-0.2347804,0.2384738
5974,-12,-2.870595851150471,22.534446487536481,-12.7950363,-0.0000826,0.0000000,0.0734525,-0.3015501,4.0000000,-0.3840648,1.0058028,6.1590033,-0.2190354,0.2230966
5975,-12,-2.863139211150471,22.534446487536481,-12.7952185,0.0000000,0.0000000,0.0684930,-0.2904130,4.0000000,-0.3765222,1.0057657,6.1390600,-0.2043038,0.2062257
5976,-12,-2.855682571150471,22.534446487536481,-12.7953768,0.0000000,0.0000000,0.0635716,-0.2797474,4.0000000,-0.3701975,1.0057385,6.1251297,-0.1892972,0.1913946
5977,-12,-2.848225931150471,22.534446487536481,-12.7955141,0.0000000,0.0000000,0.0585876,-0.2685993,4.0000000,-0.3625406,1.0057154,6.1127133,-0.1746581,0.1765497
5978,-12,-2.840769291150471,22.534446487536481,-12.7956295,0.0000000,0.0000000,0.0535244,-0.2564942,4.0000000,-0.3512120,1.0056964,6.1025271,-0.1617764,0.1608372
5979,-12,-2.833312651150471,22.534446487536481,-12.7957239,0.0000000,0.0000000,0.0482341,-0.2431827,4.0000000,-0.3369384,1.0056843,6.0960684,-0.1494270,0.1443639
5980,-12,-2.825856011150471,22.534446487536481,-12.7957993,0.0000000,0.0000000,0.0441362,-0.2330079,4.0000000,-0.3275328,1.0056753,6.0917463,-0.1384830,0.1328802
5981,-12,-2.818399371150471,22.534446487536481,-12.7958555,0.0000000,0.0000000,0.0397003,-0.2221065,4.0000000,-0.3173024,1.0056666,6.0874944,-0.1269106,0.1216084
5982,-12,-2.810942731150471,22.534446487536481,-12.7958946,0.0000000,0.0000000,0.0350270,-0.2095222,4.0000000,-0.3028818,1.0056611,6.0840602,-0.1161625,0.1088670
5983,-12,-2.803486091150471,22.534446487536481,-12.7959156,0.0000000,0.0000000,0.0305575,-0.1969415,4.0000000,-0.2876027,1.0056579,6.0816798,-0.1062802,0.0970065
5984,-12,-2.796029451150471,22.534446487536481,-12.7959204,0.0000000,0.0000000,0.0268414,-0.1858169,5.0000000,-0.2731459,1.0056529,6.0802059,-0.0984879,0.0871102
5985,-12,-2.788572811150471,22.534446487536481,-12.7959099,0.0000000,0.0000000,0.0227182,-0.1739604,4.0000000,-0.2590081,1.0056471,6.0775933,-0.0889127,0.0780238
5986,-12,-2.781116171150471,22.534446487536481,-12.7958851,0.0000000,0.0000000,0.0187520,-0.1623458,4.0000000,-0.2452904,1.0056417,6.0739007,-0.0794012,0.0700919
5987,-12,-2.773659531150471,22.534446487536481,-12.7958460,0.0000000,0.0000000,0.0152289,-0.1507422,4.0000000,-0.2296590,1.0056343,6.0693297,-0.0718254,0.0623602
5988,-12,-2.766202891150471,22.534446487536481,-12.7957935,0.0000000,0.0000000,0.0118831,-0.1388995,4.0000000,-0.2132042,1.0056224,6.0641761,-0.0645949,0.0550954
5989,-12,-2.758746251150471,22.534446487536481,-12.7957287,0.0000000,0.0000000,0.0085922,-0.1277784,4.0000000,-0.1986830,1.0056074,6.0558710,-0.0568738,0.0496317
5990,-12,-2.751289611150471,22.534446487536481,-12.7956524,0.0000000,0.0000000,0.0055843,-0.1168993,4.0000000,-0.1844658,1.0055894,6.0458336,-0.0493328,0.0448371
5991,-12,-2.743832971150471,22.534446487536481,-12.7955656,0.0000000,0.0000000,0.0028572,-0.1048248,4.0000000,-0.1660932,1.0055678,6.0345306,-0.0435564,0.0393918
5992,-12,-2.736376331150471,22.534446487536481,-12.7954674,0.0000000,0.0000000,0.0002304,-0.0937059,4.0000000,-0.1510732,1.0055430,6.0213432,-0.0363386,0.0356827
5993,-12,-2.728919691150471,22.534446487536481,-12.7953606,0.0000000,0.0000000,-0.0022645,-0.0833084,4.0000000,-0.1376956,1.0055157,6.0064216,-0.0289211,0.0332142
5994,-12,-2.721463051150470,22.534446487536481,-12.7952442,0.0000000,0.0000000,-0.0046130,-0.0721914,4.0000000,-0.1220679,1.0054858,5.9898772,-0.0223150,0.0309004
5995,-12,-2.714006411150470,22.534446487536481,-12.7951202,0.0000000,0.0000000,-0.0064859,-0.0584221,4.0000000,-0.1011195,1.0054501,5.9705329,-0.0157247,0.0273216
5996,-12,-2.706549771150470,22.534446487536481,-12.7949886,0.0000000,0.0000000,-0.0082708,-0.0487478,4.0000000,-0.0887120,1.0054088,5.9478250,-0.0087835,0.0267020
5997,-12,-3.303080971150471,22.526989847536480,-12.7372437,0.0025620,33.0578499,-0.0190852,-0.0092172,4.0000000,0.0686238,1.0222834,11.9889622,-0.0870581,0.0419366
5998,-12,-3.295624331150471,22.526989847536480,-12.7387571,0.0039669,42.1487617,-0.0173688,-0.0290038,4.0000000,0.0532191,1.0223162,11.9950180,-0.1112268,0.0411761
5999,-12,-3.288167691150471,22.526989847536480,-12.7402697,-0.0047934,0.8264463,-0.0152698,-0.0480971,4.0000000,0.0390120,1.0223143,11.9959583,-0.1352061,0.0426796
6000,-12,-3.280711051150471,22.526989847536480,-12.7417784,-0.0035537,4.1322312,-0.0126195,-0.0678984,4.0000000,0.0242270,1.0222610,11.9818945,-0.1600237,0.0465267
6001,-12,-3.273254411150471,22.526989847536480,-12.7432814,-0.0020661,9.9173555,-0.0093122,-0.0862864,4.0000000,0.0102593,1.0221734,11.9576864,-0.1828320,0.0512839
6002,-12,-3.265797771150471,22.526989847536480,-12.7447786,-0.0004132,17.3553715,-0.0057703,-0.1034887,4.0000000,-0.0035040,1.0220517,11.9272270,-0.2034733,0.0574120
6003,-12,-3.258341131150471,22.526989847536480,-12.7462673,0.0014050,26.4462814,-0.0016757,-0.1202325,4.0000000,-0.0169163,1.0218985,11.8846273,-0.2235487,0.0644161
6004,-12,-3.250884491150471,22.526989847536480,-12.7477484,0.0029752,35.5371895,0.0020149,-0.1336596,4.0000000,-0.0290884,1.0217185,11.8359566,-0.2382307,0.0709210
6005,-12,-3.243427851150471,22.526989847536480,-12.7492189,0.0042975,44.6280975,0.0059209,-0.1473643,4.0000000,-0.0400923,1.0215162,11.7828102,-0.2546362,0.0788262
6006,-12,-3.235971211150471,22.526989847536480,-12.7506790,-0.0045455,0.8264463,0.0102611,-0.1605844,4.0000000,-0.0520962,1.0212880,11.7204971,-0.2690726,0.0867699
6007,-12,-3.228514571150471,22.526989847536480,-12.7521267,-0.0033058,4.1322312,0.0151144,-0.1750331,4.0000000,-0.0634312,1.0210422,11.6547489,-0.2866350,0.0968820
6008,-12,-3.221057931150471,22.526989847536480,-12.7535629,-0.0019008,9.0909090,0.0193322,-0.1859253,4.0000000,-0.0736875,1.0207736,11.5793839,-0.2981631,0.1045061
6009,-12,-3.213601291150471,22.526989847536480,-12.7549849,-0.0002479,16.5289249,0.0231550,-0.1959097,4.0000000,-0.0821143,1.0204848,11.5004997,-0.3097051,0.1124404
6010,-12,-3.206144651150471,22.526989847536480,-12.7563934,0.0014876,25.6198349,0.0271854,-0.2063852,4.0000000,-0.0905466,1.0201924,11.4208345,-0.3222239,0.1216227
6011,-12,-3.198688011150471,22.526989847536480,-12.7577858,0.0029752,34.7107430,0.0315231,-0.2173708,4.0000000,-0.0986022,1.0198767,11.3307171,-0.3361395,0.1319750
6012,-12,-3.191231371150471,22.526989847536480,-12.7591639,0.0042149,43.8016510,0.0348111,-0.2248028,4.0000000,-0.1046886,1.0195560,11.2397900,-0.3449169,0.1387808
6013,-12,-3.183774731150470,22.526989847536480,-12.7605257,-0.0047107,0.0000000,0.0391430,-0.2348582,4.0000000,-0.1123662,1.0192193,11.1471310,-0.3573501,0.1489943
6014,-12,-3.176318091150470,22.526989847536480,-12.7618694,-0.0035537,2.4793389,0.0439092,-0.2459052,4.0000000,-0.1196434,1.0188708,11.0453978,-0.3721671,0.1611324
6015,-12,-3.168861451150470,22.526989847536480,-12.7631969,-0.0022314,6.6115704,0.0484689,-0.2555183,4.0000000,-0.1272961,1.0185088,10.9400415,-0.3837404,0.1716653
6016,-12,-3.161404811150470,22.526989847536480,-12.7645044,-0.0007438,12.3966942,0.0522946,-0.2634905,4.0000000,-0.1334527,1.0181339,10.8307447,-0.3935283,0.1808495
6017,-12,-3.153948171150470,22.526989847536480,-12.7657938,0.0007438,19.0082645,0.0569196,-0.2731481,4.0000000,-0.1404004,1.0177543,10.7176304,-0.4058958,0.1927075
6018,-12,-3.146491531150470,22.526989847536480,-12.7670631,0.0021488,27.2727280,0.0609927,-0.2823750,4.0000000,-0.1454731,1.0173525,10.5993738,-0.4192770,0.2054155
6019,-12,-3.139034891150470,22.526989847536480,-12.7683105,0.0034711,36.3636360,0.0657261,-0.2920720,4.0000000,-0.1522619,1.0169467,10.4753981,-0.4318821,0.2186131
6020,-12,-3.131578251150470,22.526989847536480,-12.7695370,0.0045455,45.4545441,0.0699593,-0.3005876,4.0000000,-0.1583871,1.0165406,10.3503895,-0.4427881,0.2306516
