OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
6610,-12,-4.652732811150472,16.927053207536481,-12.9066648,0.0015702,38.8429756,-0.0348478,-0.1626984,4.0000000,-0.1991753,1.0763160,21.7066250,-0.1262215,0.2411476
6611,-12,-4.645276171150472,16.927053207536481,-12.9060783,0.0009917,37.1900826,-0.0276351,-0.1456088,4.0000000,-0.1696083,1.0758703,21.6474419,-0.1216093,0.1910582
6612,-12,-4.637819531150472,16.927053207536481,-12.9054747,0.0004132,35.5371895,-0.0216720,-0.1268509,4.0000000,-0.1402283,1.0754844,21.5951729,-0.1134734,0.1458933
6613,-12,-4.630362891150472,16.927053207536481,-12.9048557,-0.0001653,33.8842964,-0.0169830,-0.1050582,4.0000000,-0.1082203,1.0751349,21.5480881,-0.1018962,0.1049438
6614,-12,-4.622906251150471,16.927053207536481,-12.9042244,-0.0008264,31.4049587,-0.0133099,-0.0808827,4.0000000,-0.0740177,1.0748211,21.5055809,-0.0877476,0.0702054
6615,-12,-4.615449611150471,16.927053207536481,-12.9035845,-0.0014876,28.9256191,-0.0097282,-0.0578775,4.0000000,-0.0447767,1.0745412,21.4674568,-0.0709784,0.0433174
6616,-12,-4.607992971150471,16.927053207536481,-12.9029388,-0.0021488,27.2727280,-0.0067313,-0.0320786,4.0000000,-0.0128831,1.0742985,21.4355278,-0.0512741,0.0229821
6617,-12,-4.600536331150472,16.927053207536481,-12.9022884,-0.0028099,25.6198349,-0.0041058,-0.0045800,4.0000000,0.0210075,1.0740939,21.4071598,-0.0301674,0.0109704
6618,-12,-4.593079691150471,16.927053207536481,-12.9016380,-0.0034711,23.1404953,-0.0013333,0.0237221,4.0000000,0.0536685,1.0739148,21.3822575,-0.0062244,0.0071212
6619,-12,-4.585623051150472,16.927053207536481,-12.9009905,-0.0041322,20.6611576,0.0012753,0.0489602,4.0000000,0.0818559,1.0737712,21.3633709,0.0160646,0.0106735
6620,-12,-4.801865611150472,16.919596567536480,-12.9095392,0.0036364,45.4545441,-0.1613953,0.1866044,4.0000000,-0.1760803,1.0925967,23.7679520,0.5492890,0.5973917
6621,-12,-4.794408971150472,16.919596567536480,-12.9094877,0.0036364,45.4545441,-0.1791660,0.1470455,4.0000000,-0.2085563,1.0917033,23.6595192,0.5026473,0.5860378
6622,-12,-4.786952331150472,16.919596567536480,-12.9094210,0.0036364,45.4545441,-0.1926027,0.1076842,4.0000000,-0.2398632,1.0907756,23.5467014,0.4552316,0.5797174
6623,-12,-4.779495691150472,16.919596567536480,-12.9093361,0.0036364,45.4545441,-0.2024576,0.0705828,4.0000000,-0.2680282,1.0898098,23.4301033,0.4091938,0.5810846
6624,-12,-4.772039051150472,16.919596567536480,-12.9092312,0.0036364,45.4545441,-0.2072964,0.0352417,4.0000000,-0.2923679,1.0888216,23.3104725,0.3628514,0.5831432
6625,-12,-4.764582411150472,16.919596567536480,-12.9091024,0.0036364,45.4545441,-0.2090985,0.0017400,4.0000000,-0.3135857,1.0878317,23.1875896,0.3170657,0.5891941
6626,-12,-4.757125771150472,16.919596567536480,-12.9089499,0.0036364,45.4545441,-0.2072287,-0.0312577,4.0000000,-0.3341536,1.0868363,23.0631008,0.2716381,0.5962460
6627,-12,-4.749669131150472,16.919596567536480,-12.9087715,0.0035537,45.4545441,-0.2028040,-0.0612433,4.0000000,-0.3516862,1.0858382,22.9399033,0.2291996,0.6045033
6628,-12,-4.742212491150472,16.919596567536480,-12.9085646,0.0034711,45.4545441,-0.1957377,-0.0887075,4.0000000,-0.3655080,1.0848644,22.8178158,0.1880930,0.6113282
6629,-12,-4.734755851150472,16.919596567536480,-12.9083281,0.0033058,44.6280975,-0.1854001,-0.1110761,4.0000000,-0.3711551,1.0839211,22.6979523,0.1490029,0.6087266
6630,-12,-4.727299211150472,16.919596567536480,-12.9080620,0.0031405,43.8016510,-0.1734870,-0.1309862,4.0000000,-0.3742705,1.0829997,22.5802879,0.1122981,0.6025488
6631,-12,-4.719842571150472,16.919596567536480,-12.9077654,0.0028926,42.9752083,-0.1609582,-0.1473415,4.0000000,-0.3741020,1.0821154,22.4676437,0.0794190,0.5920847
6632,-12,-4.712385931150472,16.919596567536480,-12.9074373,0.0026446,42.1487617,-0.1468926,-0.1620912,4.0000000,-0.3714950,1.0812796,22.3596840,0.0473125,0.5767661
6633,-12,-4.704929291150472,16.919596567536480,-12.9070787,0.0023140,41.3223152,-0.1325989,-0.1726714,4.0000000,-0.3644355,1.0804819,22.2563133,0.0190926,0.5542654
6634,-12,-4.697472651150472,16.919596567536480,-12.9066887,0.0019008,40.4958687,-0.1181662,-0.1789690,4.0000000,-0.3512601,1.0797296,22.1581745,-0.0066779,0.5231656
6635,-12,-4.690016011150472,16.919596567536480,-12.9062681,0.0014050,38.8429756,-0.1033450,-0.1820715,4.0000000,-0.3349873,1.0790253,22.0661201,-0.0291558,0.4847944
6636,-12,-4.682559371150472,16.919596567536480,-12.9058189,0.0009091,37.1900826,-0.0897814,-0.1833054,4.0000000,-0.3187518,1.0783672,21.9796658,-0.0478589,0.4465400
6637,-12,-4.675102731150472,16.919596567536480,-12.9053411,0.0003306,35.5371895,-0.0776983,-0.1790425,4.0000000,-0.2967303,1.0777656,21.9003334,-0.0613547,0.4011928
6638,-12,-4.667646091150472,16.919596567536480,-12.9048357,-0.0001653,33.8842964,-0.0658313,-0.1714367,4.0000000,-0.2703244,1.0772095,21.8260422,-0.0725490,0.3503910
6639,-12,-4.660189451150472,16.919596567536480,-12.9043055,-0.0008264,31.4049587,-0.0552721,-0.1615195,4.0000000,-0.2435995,1.0766938,21.7572289,-0.0794395,0.3003489
6640,-12,-4.652732811150472,16.919596567536480,-12.9037533,-0.0014050,29.7520657,-0.0463937,-0.1491713,4.0000000,-0.2180427,1.0762213,21.6950970,-0.0803000,0.2528149
6641,-12,-4.645276171150472,16.919596567536480,-12.9031792,-0.0019835,28.0991745,-0.0384581,-0.1324429,4.0000000,-0.1866927,1.0757991,21.6385250,-0.0781931,0.2032510
6642,-12,-4.637819531150472,16.919596567536480,-12.9025860,-0.0025620,26.4462814,-0.0311373,-0.1146787,4.0000000,-0.1562540,1.0754218,21.5862026,-0.0731034,0.1578052
6643,-12,-4.630362891150472,16.919596567536480,-12.9019775,-0.0031405,24.7933884,-0.0250751,-0.0940122,4.0000000,-0.1244055,1.0750680,21.5389156,-0.0636188,0.1167107
6644,-12,-4.622906251150471,16.919596567536480,-12.9013557,-0.0038017,22.3140488,-0.0198969,-0.0705244,4.0000000,-0.0901296,1.0747446,21.4965687,-0.0509192,0.0808580
6645,-12,-4.615449611150471,16.919596567536480,-12.9007235,-0.0043802,19.8347111,-0.0149440,-0.0476505,4.0000000,-0.0591816,1.0744603,21.4577656,-0.0361195,0.0524305
6646,-12,-4.607992971150471,16.919596567536480,-12.9000835,-0.0049587,18.1818180,-0.0106154,-0.0226008,4.0000000,-0.0264235,1.0742140,21.4230824,-0.0187780,0.0310720
6647,-12,-4.600536331150472,16.919596567536480,-12.8994389,0.0044628,47.9338837,-0.0062987,0.0041654,4.0000000,0.0081523,1.0739950,21.3936596,0.0001785,0.0168670
6648,-12,-4.593079691150471,16.919596567536480,-12.8987923,0.0038017,46.2809906,-0.0019793,0.0313311,4.0000000,0.0408360,1.0737947,21.3666039,0.0218263,0.0107390
6649,-12,-4.585623051150472,16.919596567536480,-12.8981476,0.0031405,44.6280975,0.0023623,0.0580256,4.0000000,0.0709798,1.0736327,21.3448162,0.0450713,0.0122823
6650,-12,-4.794408971150472,16.912139927536479,-12.9062386,0.0009091,36.3636360,-0.1758507,0.2081341,4.0000000,-0.2005251,1.0898510,23.4364395,0.6167933,0.6665634
6651,-12,-4.786952331150472,16.912139927536479,-12.9061880,0.0009091,36.3636360,-0.1925827,0.1661522,4.0000000,-0.2332615,1.0890591,23.3414059,0.5655659,0.6409508
6652,-12,-4.779495691150472,16.912139927536479,-12.9061203,0.0009091,36.3636360,-0.2058832,0.1252743,4.0000000,-0.2647342,1.0882465,23.2394581,0.5152828,0.6258255
6653,-12,-4.772039051150472,16.912139927536479,-12.9060326,0.0009091,36.3636360,-0.2129630,0.0882168,4.0000000,-0.2900842,1.0874094,23.1353989,0.4665178,0.6136619
6654,-12,-4.764582411150472,16.912139927536479,-12.9059229,0.0008264,36.3636360,-0.2165583,0.0509386,4.0000000,-0.3142329,1.0865437,23.0288601,0.4161100,0.6061725
6655,-12,-4.757125771150472,16.912139927536479,-12.9057894,0.0007438,36.3636360,-0.2173673,0.0156650,4.0000000,-0.3367864,1.0856700,22.9209328,0.3681165,0.6050773
6656,-12,-4.749669131150472,16.912139927536479,-12.9056301,0.0005785,36.3636360,-0.2156997,-0.0176311,4.0000000,-0.3573875,1.0848049,22.8102818,0.3221253,0.6089227
6657,-12,-4.742212491150472,16.912139927536479,-12.9054432,0.0004132,36.3636360,-0.2101198,-0.0476370,4.0000000,-0.3726752,1.0839438,22.7010880,0.2774012,0.6104600
6658,-12,-4.734755851150472,16.912139927536479,-12.9052267,0.0001653,35.5371895,-0.1999216,-0.0734192,4.0000000,-0.3800872,1.0830871,22.5928421,0.2332487,0.6033469
6659,-12,-4.727299211150472,16.912139927536479,-12.9049797,-0.0000826,34.7107430,-0.1892267,-0.0951681,4.0000000,-0.3848901,1.0822519,22.4862690,0.1945539,0.5961875
6660,-12,-4.719842571150472,16.912139927536479,-12.9047031,-0.0004132,33.8842964,-0.1768618,-0.1149447,4.0000000,-0.3865264,1.0814542,22.3830280,0.1566371,0.5859710
6661,-12,-4.712385931150472,16.912139927536479,-12.9043941,-0.0007438,33.0578499,-0.1631747,-0.1318297,4.0000000,-0.3849188,1.0806917,22.2840137,0.1212594,0.5710507
6662,-12,-4.704929291150472,16.912139927536479,-12.9040537,-0.0010744,32.2314034,-0.1493871,-0.1447667,4.0000000,-0.3789579,1.0799603,22.1888866,0.0894245,0.5514359
6663,-12,-4.697472651150472,16.912139927536479,-12.9036827,-0.0014876,31.4049587,-0.1350352,-0.1527381,4.0000000,-0.3669042,1.0792702,22.0991306,0.0614279,0.5224769
6664,-12,-4.690016011150472,16.912139927536479,-12.9032793,-0.0019835,29.7520657,-0.1198399,-0.1573706,4.0000000,-0.3508320,1.0786231,22.0143871,0.0360908,0.4855339
6665,-12,-4.682559371150472,16.912139927536479,-12.9028473,-0.0023967,28.0991745,-0.1067228,-0.1599109,4.0000000,-0.3348277,1.0780226,21.9346886,0.0150059,0.4509507
6666,-12,-4.675102731150472,16.912139927536479,-12.9023857,-0.0028926,26.4462814,-0.0938201,-0.1582217,4.0000000,-0.3143468,1.0774671,21.8601818,-0.0020966,0.4093045
6667,-12,-4.667646091150472,16.912139927536479,-12.9018955,-0.0033058,24.7933884,-0.0810234,-0.1519657,4.0000000,-0.2877933,1.0769343,21.7902870,-0.0161380,0.3600008
6668,-12,-4.660189451150472,16.912139927536479,-12.9013805,-0.0038843,22.3140488,-0.0693631,-0.1430115,4.0000000,-0.2601234,1.0764401,21.7252636,-0.0258995,0.3104250
6669,-12,-4.652732811150472,16.912139927536479,-12.9008408,-0.0043802,20.6611576,-0.0597153,-0.1318476,4.0000000,-0.2337751,1.0760018,21.6656494,-0.0299201,0.2647112
6670,-12,-4.645276171150472,16.912139927536479,-12.9002800,-0.0048760,19.0082645,-0.0505545,-0.1173305,4.0000000,-0.2031253,1.0755963,21.6094532,-0.0315357,0.2175155
6671,-12,-4.637819531150472,16.912139927536479,-12.8996983,0.0046281,48.7603302,-0.0426245,-0.1005325,4.0000000,-0.1717984,1.0752091,21.5595284,-0.0292666,0.1739824
6672,-12,-4.630362891150472,16.912139927536479,-12.8991003,0.0041322,47.1074371,-0.0354185,-0.0801812,4.0000000,-0.1386975,1.0748581,21.5125027,-0.0216650,0.1327907
6673,-12,-4.622906251150471,16.912139927536479,-12.8984880,0.0034711,45.4545441,-0.0282822,-0.0578066,4.0000000,-0.1046513,1.0745522,21.4688473,-0.0109618,0.0954734
6674,-12,-4.615449611150471,16.912139927536479,-12.8978634,0.0028926,43.8016510,-0.0218560,-0.0361180,4.0000000,-0.0729828,1.0742680,21.4304638,0.0007468,0.0662610
6675,-12,-4.607992971150471,16.912139927536479,-12.8972311,0.0023140,41.3223152,-0.0158206,-0.0115964,4.0000000,-0.0391381,1.0740111,21.3970490,0.0159454,0.0430868
6676,-12,-4.600536331150472,16.912139927536479,-12.8965912,0.0016529,38.8429756,-0.0098867,0.0152722,4.0000000,-0.0027674,1.0737820,21.3659325,0.0333117,0.0273350
6677,-12,-4.593079691150471,16.912139927536479,-12.8959494,0.0009917,37.1900826,-0.0041138,0.0406715,4.0000000,0.0293184,1.0735720,21.3358879,0.0520247,0.0194178
6678,-12,-4.585623051150472,16.912139927536479,-12.8953075,0.0003306,35.5371895,0.0017640,0.0662807,4.0000000,0.0589179,1.0733960,21.3119774,0.0736435,0.0183954
6679,-12,-4.794408971150472,16.904683287536479,-12.9030256,-0.0027273,27.2727280,-0.1723129,0.2717656,4.0000000,-0.1904535,1.0876813,23.1718998,0.7339846,0.7885755
6680,-12,-4.786952331150472,16.904683287536479,-12.9029894,-0.0027273,27.2727280,-0.1922238,0.2273345,4.0000000,-0.2246595,1.0870566,23.0937386,0.6793284,0.7393442
6681,-12,-4.779495691150472,16.904683287536479,-12.9029360,-0.0027273,27.2727280,-0.2090034,0.1832393,4.0000000,-0.2587597,1.0863907,23.0122929,0.6252384,0.7031426
6682,-12,-4.772039051150472,16.904683287536479,-12.9028635,-0.0027273,27.2727280,-0.2189726,0.1429555,4.0000000,-0.2862852,1.0856984,22.9254704,0.5721963,0.6735743
6683,-12,-4.764582411150472,16.904683287536479,-12.9027700,-0.0028099,27.2727280,-0.2256933,0.1038154,4.0000000,-0.3125987,1.0849819,22.8347359,0.5202295,0.6529162
6684,-12,-4.757125771150472,16.904683287536479,-12.9026527,-0.0028926,27.2727280,-0.2294673,0.0662389,4.0000000,-0.3372836,1.0842501,22.7417583,0.4697614,0.6406743
6685,-12,-4.749669131150472,16.904683287536479,-12.9025106,-0.0029752,27.2727280,-0.2295239,0.0291439,4.0000000,-0.3607732,1.0835125,22.6484547,0.4190610,0.6328259
6686,-12,-4.742212491150472,16.904683287536479,-12.9023399,-0.0030579,27.2727280,-0.2253766,-0.0032205,4.0000000,-0.3772249,1.0827707,22.5538177,0.3707839,0.6256562
6687,-12,-4.734755851150472,16.904683287536479,-12.9021416,-0.0032231,26.4462814,-0.2167599,-0.0310987,4.0000000,-0.3860494,1.0820321,22.4592361,0.3238521,0.6135755
6688,-12,-4.727299211150472,16.904683287536479,-12.9019127,-0.0033884,25.6198349,-0.2067326,-0.0568563,4.0000000,-0.3937007,1.0813088,22.3658218,0.2799881,0.6033663
6689,-12,-4.719842571150472,16.904683287536479,-12.9016533,-0.0036364,24.7933884,-0.1947072,-0.0793950,4.0000000,-0.3969197,1.0806096,22.2742271,0.2381297,0.5903649
6690,-12,-4.712385931150472,16.904683287536479,-12.9013615,-0.0038843,23.9669418,-0.1813089,-0.0983997,4.0000000,-0.3964888,1.0799261,22.1856117,0.1996894,0.5737630
6691,-12,-4.704929291150472,16.904683287536479,-12.9010391,-0.0041322,23.1404953,-0.1671127,-0.1139263,4.0000000,-0.3915255,1.0792689,22.1000366,0.1636730,0.5531294
6692,-12,-4.697472651150472,16.904683287536479,-12.9006844,-0.0044628,22.3140488,-0.1522477,-0.1244723,4.0000000,-0.3807043,1.0786523,22.0183620,0.1317597,0.5249191
6693,-12,-4.690016011150472,16.904683287536479,-12.9002981,-0.0048760,20.6611576,-0.1372167,-0.1306440,4.0000000,-0.3647108,1.0780618,21.9404316,0.1034228,0.4900820
6694,-12,-4.682559371150472,16.904683287536479,-12.8998814,0.0047934,49.5867767,-0.1242051,-0.1347430,4.0000000,-0.3486031,1.0775079,21.8671093,0.0791170,0.4579923
6695,-12,-4.675102731150472,16.904683287536479,-12.8994350,0.0043802,47.9338837,-0.1109060,-0.1354307,4.0000000,-0.3292131,1.0769905,21.7979088,0.0583517,0.4198443
6696,-12,-4.667646091150472,16.904683287536479,-12.8989601,0.0039669,46.2809906,-0.0980312,-0.1300017,4.0000000,-0.3032592,1.0764984,21.7324429,0.0432559,0.3733848
6697,-12,-4.660189451150472,16.904683287536479,-12.8984594,0.0033884,44.6280975,-0.0858732,-0.1219135,4.0000000,-0.2757141,1.0760494,21.6722107,0.0318870,0.3258926
6698,-12,-4.652732811150472,16.904683287536479,-12.8979330,0.0028926,42.9752083,-0.0748557,-0.1124013,4.0000000,-0.2482705,1.0756388,21.6165257,0.0234678,0.2809288
6699,-12,-4.645276171150472,16.904683287536479,-12.8973837,0.0023967,41.3223152,-0.0645508,-0.0998852,4.0000000,-0.2178965,1.0752459,21.5640717,0.0181261,0.2357797
6700,-12,-4.637819531150472,16.904683287536479,-12.8968143,0.0018182,39.6694221,-0.0552109,-0.0838296,4.0000000,-0.1855908,1.0748765,21.5141506,0.0179316,0.1920163
6701,-12,-4.630362891150472,16.904683287536479,-12.8962269,0.0012397,38.0165291,-0.0463234,-0.0649125,4.0000000,-0.1513504,1.0745420,21.4687786,0.0215255,0.1506351
6702,-12,-4.622906251150471,16.904683287536479,-12.8956232,0.0005785,36.3636360,-0.0376045,-0.0451527,4.0000000,-0.1186088,1.0742331,21.4269142,0.0283033,0.1137617
6703,-12,-4.615449611150471,16.904683287536479,-12.8950071,0.0000000,34.7107430,-0.0302409,-0.0229032,4.0000000,-0.0851122,1.0739489,21.3888969,0.0393058,0.0844582
6704,-12,-4.607992971150471,16.904683287536479,-12.8943815,-0.0005785,32.2314034,-0.0226827,0.0017533,4.0000000,-0.0498163,1.0736972,21.3534565,0.0533230,0.0603129
6705,-12,-4.600536331150472,16.904683287536479,-12.8937483,-0.0012397,29.7520657,-0.0148357,0.0288335,4.0000000,-0.0129447,1.0734555,21.3205814,0.0706116,0.0429743
6706,-12,-4.593079691150471,16.904683287536479,-12.8931112,-0.0019008,28.0991745,-0.0076731,0.0534129,4.0000000,0.0181842,1.0732244,21.2897263,0.0886416,0.0341934
6707,-12,-4.585623051150472,16.904683287536479,-12.8924732,-0.0025620,26.4462814,-0.0000219,0.0794529,4.0000000,0.0484237,1.0730276,21.2622929,0.1104821,0.0318777
6708,-12,-4.786952331150472,16.897226647536481,-12.8998318,0.0045455,45.4545441,-0.1943825,0.2941081,4.0000000,-0.2148665,1.0847011,22.8021278,0.8030827,0.8946052
6709,-12,-4.779495691150472,16.897226647536481,-12.8997898,0.0045455,45.4545441,-0.2149729,0.2466587,4.0000000,-0.2508461,1.0842184,22.7399654,0.7441635,0.8315517
6710,-12,-4.772039051150472,16.897226647536481,-12.8997297,0.0045455,45.4545441,-0.2271391,0.2026161,4.0000000,-0.2802606,1.0836952,22.6729889,0.6854929,0.7757976
6711,-12,-4.764582411150472,16.897226647536481,-12.8996487,0.0044628,45.4545441,-0.2365639,0.1604507,4.0000000,-0.3088284,1.0831339,22.6021061,0.6297298,0.7352139
6712,-12,-4.757125771150472,16.897226647536481,-12.8995457,0.0043802,45.4545441,-0.2423919,0.1194116,4.0000000,-0.3357359,1.0825503,22.5271244,0.5745590,0.7043534
6713,-12,-4.749669131150472,16.897226647536481,-12.8994169,0.0042975,45.4545441,-0.2447554,0.0807598,4.0000000,-0.3597744,1.0819523,22.4503345,0.5212939,0.6826604
6714,-12,-4.742212491150472,16.897226647536481,-12.8992624,0.0042149,45.4545441,-0.2426877,0.0450253,4.0000000,-0.3790810,1.0813427,22.3717480,0.4691316,0.6645399
6715,-12,-4.734755851150472,16.897226647536481,-12.8990784,0.0040496,45.4545441,-0.2359716,0.0145014,4.0000000,-0.3910732,1.0807352,22.2922726,0.4200759,0.6454973
6716,-12,-4.727299211150472,16.897226647536481,-12.8988647,0.0038843,45.4545441,-0.2271426,-0.0136000,4.0000000,-0.4000776,1.0801300,22.2127037,0.3728775,0.6287121
6717,-12,-4.719842571150472,16.897226647536481,-12.8986206,0.0036364,44.6280975,-0.2157038,-0.0382796,4.0000000,-0.4042163,1.0795294,22.1353874,0.3276571,0.6099687
6718,-12,-4.712385931150472,16.897226647536481,-12.8983450,0.0033884,43.8016510,-0.2028338,-0.0604486,4.0000000,-0.4061089,1.0789436,22.0582924,0.2852116,0.5907848
6719,-12,-4.704929291150472,16.897226647536481,-12.8980379,0.0031405,42.9752083,-0.1890696,-0.0776929,4.0000000,-0.4016530,1.0783855,21.9845638,0.2462672,0.5681691
6720,-12,-4.697472651150472,16.897226647536481,-12.8976984,0.0028099,42.1487617,-0.1736794,-0.0906035,4.0000000,-0.3917480,1.0778540,21.9135628,0.2105410,0.5383878
6721,-12,-4.690016011150472,16.897226647536481,-12.8973274,0.0023967,41.3223152,-0.1585326,-0.0987192,4.0000000,-0.3762645,1.0773365,21.8453445,0.1788260,0.5043744
6722,-12,-4.682559371150472,16.897226647536481,-12.8969259,0.0020661,40.4958687,-0.1445592,-0.1056506,4.0000000,-0.3611622,1.0768402,21.7782516,0.1498610,0.4726680
6723,-12,-4.675102731150472,16.897226647536481,-12.8964939,0.0015702,38.8429756,-0.1300969,-0.1076998,4.0000000,-0.3412016,1.0763667,21.7163315,0.1258020,0.4334534
6724,-12,-4.667646091150472,16.897226647536481,-12.8960333,0.0010744,37.1900826,-0.1166678,-0.1052857,4.0000000,-0.3168306,1.0759226,21.6567249,0.1062592,0.3912899
6725,-12,-4.660189451150472,16.897226647536481,-12.8955450,0.0004959,35.5371895,-0.1034595,-0.0989669,4.0000000,-0.2894610,1.0755173,21.6005745,0.0915272,0.3453625
6726,-12,-4.652732811150472,16.897226647536481,-12.8950310,0.0000000,33.8842964,-0.0909204,-0.0911000,4.0000000,-0.2609250,1.0751307,21.5486088,0.0787251,0.3004006
6727,-12,-4.645276171150472,16.897226647536481,-12.8944941,-0.0004959,32.2314034,-0.0799461,-0.0784022,4.0000000,-0.2295016,1.0747575,21.4997215,0.0726972,0.2561274
6728,-12,-4.637819531150472,16.897226647536481,-12.8939362,-0.0010744,30.5785122,-0.0694129,-0.0642620,4.0000000,-0.1985224,1.0744178,21.4530830,0.0699984,0.2142627
6729,-12,-4.630362891150472,16.897226647536481,-12.8933582,-0.0016529,28.9256191,-0.0591346,-0.0473511,4.0000000,-0.1645247,1.0741022,21.4083385,0.0698224,0.1740341
6730,-12,-4.622906251150471,16.897226647536481,-12.8927650,-0.0023140,27.2727280,-0.0491479,-0.0276593,4.0000000,-0.1305484,1.0737921,21.3673172,0.0752298,0.1372288
6731,-12,-4.615449611150471,16.897226647536481,-12.8921576,-0.0028926,25.6198349,-0.0402868,-0.0053119,4.0000000,-0.0949931,1.0735036,21.3290482,0.0843692,0.1077425
6732,-12,-4.607992971150471,16.897226647536481,-12.8915386,-0.0034711,23.1404953,-0.0309880,0.0177893,4.0000000,-0.0598894,1.0732387,21.2910881,0.0954681,0.0830380
6733,-12,-4.600536331150472,16.897226647536481,-12.8909121,-0.0041322,20.6611576,-0.0213347,0.0430912,4.0000000,-0.0232395,1.0729821,21.2560158,0.1094219,0.0644276
6734,-12,-4.593079691150471,16.897226647536481,-12.8902807,-0.0047107,19.0082645,-0.0125673,0.0676383,4.0000000,0.0087033,1.0727415,21.2230263,0.1265733,0.0547571
6735,-12,-4.585623051150472,16.897226647536481,-12.8896475,0.0047107,47.9338837,-0.0032097,0.0922946,4.0000000,0.0395195,1.0725284,21.1940651,0.1450697,0.0502550
6736,-12,-4.786952331150472,16.889770007536480,-12.8967228,0.0018182,36.3636360,-0.1966875,0.3637556,4.0000000,-0.2024636,1.0820111,22.4605179,0.9299748,1.1015028
6737,-12,-4.779495691150472,16.889770007536480,-12.8966885,0.0018182,36.3636360,-0.2213638,0.3142073,4.0000000,-0.2400154,1.0817091,22.4216671,0.8684300,1.0102988
6738,-12,-4.772039051150472,16.889770007536480,-12.8966370,0.0018182,36.3636360,-0.2380762,0.2668880,4.0000000,-0.2724687,1.0813597,22.3763371,0.8062447,0.9292784
6739,-12,-4.764582411150472,16.889770007536480,-12.8965664,0.0017355,36.3636360,-0.2510730,0.2220892,4.0000000,-0.3033032,1.0809771,22.3261204,0.7474815,0.8663168
6740,-12,-4.757125771150472,16.889770007536480,-12.8964739,0.0016529,36.3636360,-0.2595189,0.1777689,4.0000000,-0.3325137,1.0805646,22.2725487,0.6880514,0.8127068
6741,-12,-4.749669131150472,16.889770007536480,-12.8963566,0.0015702,36.3636360,-0.2633522,0.1368568,4.0000000,-0.3571968,1.0801243,22.2150440,0.6309103,0.7705570
6742,-12,-4.742212491150472,16.889770007536480,-12.8962135,0.0014876,36.3636360,-0.2626249,0.0989197,4.0000000,-0.3774943,1.0796651,22.1548576,0.5753337,0.7351766
6743,-12,-4.734755851150472,16.889770007536480,-12.8960419,0.0013223,36.3636360,-0.2577278,0.0648178,4.0000000,-0.3927339,1.0791886,22.0919075,0.5223696,0.7041993
6744,-12,-4.727299211150472,16.889770007536480,-12.8958416,0.0010744,36.3636360,-0.2499000,0.0328695,4.0000000,-0.4043215,1.0787071,22.0290623,0.4700605,0.6768450
6745,-12,-4.719842571150472,16.889770007536480,-12.8956108,0.0007438,35.5371895,-0.2387837,0.0066941,4.0000000,-0.4092059,1.0782291,21.9649868,0.4225941,0.6488567
6746,-12,-4.712385931150472,16.889770007536480,-12.8953485,0.0004132,34.7107430,-0.2271480,-0.0173812,4.0000000,-0.4122120,1.0777539,21.9026413,0.3774496,0.6249785
6747,-12,-4.704929291150472,16.889770007536480,-12.8950548,0.0000826,33.8842964,-0.2136503,-0.0369566,4.0000000,-0.4091993,1.0772946,21.8410301,0.3352861,0.5982473
6748,-12,-4.697472651150472,16.889770007536480,-12.8947287,-0.0003306,33.0578499,-0.1984165,-0.0517859,4.0000000,-0.4001245,1.0768480,21.7818203,0.2965526,0.5662093
6749,-12,-4.690016011150472,16.889770007536480,-12.8943710,-0.0007438,32.2314034,-0.1829729,-0.0624567,4.0000000,-0.3861167,1.0764098,21.7224731,0.2612033,0.5315078
6750,-12,-4.682559371150472,16.889770007536480,-12.8939829,-0.0010744,31.4049587,-0.1680901,-0.0706879,4.0000000,-0.3710442,1.0759869,21.6664238,0.2296685,0.4969509
6751,-12,-4.675102731150472,16.889770007536480,-12.8935642,-0.0015702,29.7520657,-0.1527015,-0.0749229,4.0000000,-0.3515853,1.0755817,21.6112556,0.2017396,0.4574157
6752,-12,-4.667646091150472,16.889770007536480,-12.8931170,-0.0020661,28.0991745,-0.1380279,-0.0748994,4.0000000,-0.3279777,1.0751960,21.5586395,0.1781788,0.4156718
6753,-12,-4.660189451150472,16.889770007536480,-12.8926411,-0.0026446,26.4462814,-0.1238936,-0.0712093,4.0000000,-0.3013174,1.0748196,21.5081005,0.1588987,0.3720834
6754,-12,-4.652732811150472,16.889770007536480,-12.8921394,-0.0031405,24.7933884,-0.1101075,-0.0636291,4.0000000,-0.2714519,1.0744572,21.4600849,0.1441937,0.3265896
6755,-12,-4.645276171150472,16.889770007536480,-12.8916140,-0.0035537,23.1404953,-0.0977989,-0.0529125,4.0000000,-0.2404406,1.0741225,21.4125500,0.1346156,0.2839093
6756,-12,-4.637819531150472,16.889770007536480,-12.8910666,-0.0040496,21.4876041,-0.0859474,-0.0401349,4.0000000,-0.2089895,1.0738038,21.3693409,0.1287197,0.2430910
6757,-12,-4.630362891150472,16.889770007536480,-12.8904991,-0.0045455,19.8347111,-0.0740765,-0.0249714,4.0000000,-0.1754582,1.0734936,21.3279552,0.1255155,0.2035454
