OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
5764,-13,-4.451403531150471,17.277515287536485,-13.0316782,-0.0034711,18.1818180,-0.0537972,-0.2797479,4.0000000,0.0492029,1.0588140,19.1912689,-0.6086987,0.4787650
5765,-13,-4.443946891150471,17.277515287536485,-13.0326385,-0.0025620,21.4876041,0.0047697,-0.3319557,4.0000000,-0.0424912,1.0590689,19.2302341,-0.6214202,0.4901414
5766,-13,-4.436490251150471,17.277515287536485,-13.0335970,-0.0016529,25.6198349,0.0656534,-0.3837095,4.0000000,-0.1339514,1.0591736,19.2478065,-0.6334676,0.5238801
5767,-13,-4.429033611150471,17.277515287536485,-13.0345497,-0.0007438,28.9256191,0.1268978,-0.4342844,4.0000000,-0.2231707,1.0591309,19.2403851,-0.6453980,0.5807267
5768,-13,-4.421576971150471,17.277515287536485,-13.0354891,0.0001653,32.2314034,0.1863208,-0.4815797,4.0000000,-0.3076570,1.0589441,19.2096367,-0.6555024,0.6539311
5769,-13,-4.414120331150471,17.277515287536485,-13.0364113,0.0009917,35.5371895,0.2476932,-0.5295280,4.0000000,-0.3919785,1.0586119,19.1580791,-0.6670774,0.7496006
5770,-13,-4.406663691150471,17.277515287536485,-13.0373106,0.0019008,38.8429756,0.3090281,-0.5759816,4.0000000,-0.4742468,1.0581418,19.0856228,-0.6777165,0.8610624
5771,-13,-4.399207051150471,17.277515287536485,-13.0381823,0.0026446,42.1487617,0.3683732,-0.6201848,4.0000000,-0.5521741,1.0575641,18.9937134,-0.6881954,0.9854367
5772,-13,-4.391750411150471,17.277515287536485,-13.0390215,0.0034711,45.4545441,0.4256456,-0.6621072,4.0000000,-0.6265120,1.0568763,18.8844452,-0.6977023,1.1194403
5773,-13,-4.384293771150471,17.277515287536485,-13.0398226,0.0043802,48.7603302,0.4792829,-0.7009430,4.0000000,-0.6954502,1.0560900,18.7583237,-0.7064357,1.2575341
5774,-13,-4.376837131150471,17.277515287536485,-13.0405827,-0.0048760,12.3966942,0.5319628,-0.7383973,4.0000000,-0.7609901,1.0552299,18.6203003,-0.7158045,1.4017472
5775,-13,-4.369380491150471,17.277515287536485,-13.0412979,-0.0041322,14.8760328,0.5823459,-0.7739422,4.0000000,-0.8244092,1.0543023,18.4700489,-0.7234752,1.5500884
5776,-13,-4.361923851150471,17.277515287536485,-13.0419636,-0.0033884,17.3553715,0.6293453,-0.8070403,4.0000000,-0.8824822,1.0533260,18.3095379,-0.7315983,1.6975456
5777,-13,-4.354467211150471,17.277515287536485,-13.0425768,-0.0027273,19.8347111,0.6673505,-0.8346153,4.0000000,-0.9309997,1.0523177,18.1414146,-0.7382310,1.8293542
5778,-13,-4.347010571150471,17.277515287536485,-13.0431347,-0.0021488,21.4876041,0.7034602,-0.8609340,4.0000000,-0.9763625,1.0512769,17.9670429,-0.7455055,1.9606450
5779,-13,-4.339553931150471,17.277515287536485,-13.0436344,-0.0015702,23.1404953,0.7361692,-0.8850898,4.0000000,-1.0170604,1.0502217,17.7898045,-0.7531191,2.0860186
5780,-13,-4.332097291150472,17.277515287536485,-13.0440731,-0.0011570,24.7933884,0.7628555,-0.9058132,4.0000000,-1.0499438,1.0491800,17.6100140,-0.7616826,2.1982276
5781,-13,-4.324640651150472,17.277515287536485,-13.0444489,-0.0008264,25.6198349,0.7835207,-0.9231914,4.0000000,-1.0761796,1.0481573,17.4319839,-0.7702031,2.2967846
5782,-13,-4.317184011150472,17.277515287536485,-13.0447598,-0.0004959,26.4462814,0.7993363,-0.9380675,4.0000000,-1.0967871,1.0471525,17.2564697,-0.7793479,2.3851550
5783,-13,-4.309727371150472,17.277515287536485,-13.0450048,-0.0003306,27.2727280,0.8125156,-0.9519216,4.0000000,-1.1140610,1.0461857,17.0854607,-0.7897823,2.4712007
5784,-13,-4.302270731150472,17.277515287536485,-13.0451813,-0.0002479,27.2727280,0.8197898,-0.9624045,4.0000000,-1.1225884,1.0452696,16.9194775,-0.8022206,2.5393488
5785,-13,-4.294814091150472,17.277515287536485,-13.0452890,-0.0001653,27.2727280,0.8203264,-0.9694142,4.0000000,-1.1230102,1.0443970,16.7617016,-0.8158182,2.5904250
5786,-13,-4.287357451150472,17.277515287536485,-13.0453262,-0.0000826,27.2727280,0.8179333,-0.9746839,5.0000000,-1.1179811,1.0435809,16.6119518,-0.8313867,2.6314998
5787,-13,-4.279900811150472,17.277515287536485,-13.0452929,-0.0000826,27.2727280,0.8151971,-0.9796620,4.0000000,-1.1108299,1.0428344,16.4733162,-0.8484941,2.6708233
5788,-13,-4.272444171150472,17.277515287536485,-13.0451889,-0.0002479,26.4462814,0.8061354,-0.9813263,4.0000000,-1.0949724,1.0421573,16.3469315,-0.8676803,2.6930001
5789,-13,-4.264987531150472,17.277515287536485,-13.0450115,-0.0004132,25.6198349,0.7894101,-0.9786907,4.0000000,-1.0704641,1.0415541,16.2350140,-0.8869172,2.6926885
5790,-13,-4.257530891150472,17.277515287536485,-13.0447636,-0.0005785,24.7933884,0.7712301,-0.9751000,4.0000000,-1.0422543,1.0410340,16.1344242,-0.9079456,2.6870522
5791,-13,-4.250074251150472,17.277515287536485,-13.0444431,-0.0009091,23.1404953,0.7491318,-0.9692751,4.0000000,-1.0114655,1.0405949,16.0505505,-0.9270847,2.6715243
5792,-13,-4.242617611150472,17.277515287536485,-13.0440512,-0.0012397,21.4876041,0.7232187,-0.9607333,4.0000000,-0.9733543,1.0402313,15.9812822,-0.9481122,2.6402731
5793,-13,-4.235160971150472,17.277515287536485,-13.0435867,-0.0017355,19.0082645,0.6950658,-0.9502288,4.0000000,-0.9326586,1.0399454,15.9264174,-0.9677988,2.5984962
5794,-13,-4.227704331150472,17.277515287536485,-13.0430527,-0.0023140,16.5289249,0.6619322,-0.9364569,4.0000000,-0.8868256,1.0397384,15.8863935,-0.9860882,2.5413573
5795,-13,-4.220247691150472,17.277515287536485,-13.0424480,-0.0028926,14.0495872,0.6258308,-0.9198439,4.0000000,-0.8370504,1.0396099,15.8620319,-1.0026373,2.4694338
5796,-13,-4.212791051150472,17.277515287536485,-13.0417747,-0.0036364,11.5702477,0.5888342,-0.9019681,4.0000000,-0.7860436,1.0395527,15.8507690,-1.0178926,2.3927159
5797,-13,-4.205334411150472,17.277515287536485,-13.0410337,-0.0043802,9.0909090,0.5502678,-0.8825862,4.0000000,-0.7342581,1.0395652,15.8530865,-1.0309143,2.3115878
5798,-13,-4.197877771150472,17.277515287536485,-13.0402260,-0.0052066,6.6115704,0.5074220,-0.8589950,4.0000000,-0.6790305,1.0396390,15.8687372,-1.0389595,2.2115335
5799,-13,-4.190421131150472,17.277515287536485,-13.0393543,0.0039669,45.4545441,0.4642738,-0.8330226,4.0000000,-0.6228835,1.0397723,15.8942204,-1.0431617,2.1002250
5800,-13,-4.182964491150472,17.277515287536485,-13.0384188,0.0029752,40.4958687,0.4182827,-0.8041908,4.0000000,-0.5661361,1.0399561,15.9306517,-1.0422454,1.9819834
5801,-13,-4.175507851150472,17.277515287536485,-13.0374231,0.0019008,35.5371895,0.3719007,-0.7727956,4.0000000,-0.5084560,1.0401808,15.9734879,-1.0371352,1.8551131
5802,-13,-4.168051211150472,17.277515287536485,-13.0363684,0.0009091,30.5785122,0.3232924,-0.7381175,4.0000000,-0.4506975,1.0404261,16.0210094,-1.0255374,1.7216041
5803,-13,-4.160594571150471,17.277515287536485,-13.0352583,-0.0001653,25.6198349,0.2759524,-0.7013494,4.0000000,-0.3927757,1.0406870,16.0726986,-1.0099230,1.5837735
5804,-13,-4.153137931150471,17.277515287536485,-13.0340948,-0.0012397,20.6611576,0.2305408,-0.6633068,4.0000000,-0.3383885,1.0409589,16.1246872,-0.9882252,1.4477980
5805,-13,-4.145681291150471,17.277515287536485,-13.0328817,-0.0023967,16.5289249,0.1857028,-0.6234270,4.0000000,-0.2841060,1.0412346,16.1769218,-0.9627482,1.3141840
5806,-13,-4.138224651150471,17.277515287536485,-13.0316210,-0.0037190,12.3966942,0.1401411,-0.5787503,4.0000000,-0.2277011,1.0415034,16.2288876,-0.9297993,1.1723815
5807,-13,-4.130768011150471,17.277515287536485,-13.0303164,-0.0049587,9.0909090,0.0971865,-0.5324990,4.0000000,-0.1717393,1.0417267,16.2715130,-0.8932586,1.0359989
5808,-13,-4.123311371150471,17.277515287536485,-13.0289726,0.0036364,41.3223152,0.0572830,-0.4850318,4.0000000,-0.1183306,1.0419134,16.3070698,-0.8517331,0.9079897
5809,-13,-4.115854731150471,17.277515287536485,-13.0275927,0.0023140,34.7107430,0.0217956,-0.4363679,4.0000000,-0.0668533,1.0420598,16.3338299,-0.8058825,0.7866018
5810,-13,-4.108398091150471,17.277515287536485,-13.0261793,0.0009917,28.0991745,-0.0106032,-0.3854206,4.0000000,-0.0150355,1.0421308,16.3489761,-0.7558057,0.6725101
5811,-13,-4.100941451150472,17.277515287536485,-13.0247393,-0.0003306,22.3140488,-0.0389693,-0.3335140,4.0000000,0.0355223,1.0421388,16.3518200,-0.7025503,0.5707422
5812,-13,-4.093484811150471,17.277515287536485,-13.0232744,-0.0017355,17.3553715,-0.0637720,-0.2811339,4.0000000,0.0855787,1.0420772,16.3386517,-0.6478465,0.4847994
5813,-13,-4.481230091150471,17.270058647536484,-13.0255489,0.0004959,33.0578499,-0.2848743,-0.0681816,4.0000000,0.4478081,1.0574424,18.9757271,-0.5841714,0.7202234
5814,-13,-4.473773451150471,17.270058647536484,-13.0264454,0.0014050,36.3636360,-0.2352817,-0.1186445,4.0000000,0.3563531,1.0583444,19.1180038,-0.5936420,0.6328009
5815,-13,-4.466316811150471,17.270058647536484,-13.0273638,0.0022314,39.6694221,-0.1845733,-0.1686708,4.0000000,0.2662859,1.0591139,19.2371483,-0.6036275,0.5688219
5816,-13,-4.458860171150471,17.270058647536484,-13.0283003,0.0032231,43.8016510,-0.1310117,-0.2193588,4.0000000,0.1755916,1.0597521,19.3361015,-0.6143093,0.5259143
5817,-13,-4.451403531150471,17.270058647536484,-13.0292482,0.0041322,47.1074371,-0.0729548,-0.2717996,4.0000000,0.0823176,1.0602397,19.4116611,-0.6259168,0.5042142
5818,-13,-4.443946891150471,17.270058647536484,-13.0302019,-0.0049587,13.2231407,-0.0130276,-0.3239517,4.0000000,-0.0102771,1.0605742,19.4622841,-0.6376263,0.5070405
5819,-13,-4.436490251150471,17.270058647536484,-13.0311565,-0.0040496,16.5289249,0.0487557,-0.3759120,4.0000000,-0.1017752,1.0607544,19.4895687,-0.6500487,0.5343213
5820,-13,-4.429033611150471,17.270058647536484,-13.0321054,-0.0031405,19.8347111,0.1101073,-0.4260502,4.0000000,-0.1898386,1.0607799,19.4932213,-0.6622618,0.5844519
5821,-13,-4.421576971150471,17.270058647536484,-13.0330429,-0.0022314,23.1404953,0.1718103,-0.4755049,4.0000000,-0.2757384,1.0606580,19.4743595,-0.6752715,0.6577013
5822,-13,-4.414120331150471,17.270058647536484,-13.0339651,-0.0014050,26.4462814,0.2339028,-0.5231173,4.0000000,-0.3603639,1.0603919,19.4346161,-0.6858706,0.7471681
5823,-13,-4.406663691150471,17.270058647536484,-13.0348663,-0.0004959,29.7520657,0.2970737,-0.5705853,4.0000000,-0.4434971,1.0599886,19.3720512,-0.6976736,0.8571184
5824,-13,-4.399207051150471,17.270058647536484,-13.0357399,0.0002479,33.0578499,0.3589516,-0.6160293,4.0000000,-0.5222387,1.0594721,19.2909679,-0.7098199,0.9809220
5825,-13,-4.391750411150471,17.270058647536484,-13.0365829,0.0010744,36.3636360,0.4182914,-0.6585147,4.0000000,-0.5971054,1.0588431,19.1926270,-0.7199240,1.1126764
5826,-13,-4.384293771150471,17.270058647536484,-13.0373907,0.0019835,39.6694221,0.4732790,-0.6974508,4.0000000,-0.6666073,1.0581027,19.0779610,-0.7282944,1.2481147
5827,-13,-4.376837131150471,17.270058647536484,-13.0381575,0.0026446,42.1487617,0.5277798,-0.7354597,4.0000000,-0.7333663,1.0572817,18.9484558,-0.7375532,1.3921903
5828,-13,-4.369380491150471,17.270058647536484,-13.0388813,0.0033058,44.6280975,0.5796090,-0.7713636,4.0000000,-0.7977583,1.0563867,18.8052444,-0.7449690,1.5404210
5829,-13,-4.361923851150471,17.270058647536484,-13.0395565,0.0039669,47.1074371,0.6272588,-0.8042016,4.0000000,-0.8557421,1.0554293,18.6518784,-0.7526610,1.6850014
5830,-13,-4.354467211150471,17.270058647536484,-13.0401802,-0.0053719,10.7438021,0.6675096,-0.8326662,4.0000000,-0.9049253,1.0544329,18.4910526,-0.7604071,1.8193331
5831,-13,-4.347010571150471,17.270058647536484,-13.0407505,-0.0047107,12.3966942,0.7063482,-0.8602707,4.0000000,-0.9528345,1.0534091,18.3221207,-0.7677069,1.9564549
5832,-13,-4.339553931150471,17.270058647536484,-13.0412636,-0.0040496,14.0495872,0.7391155,-0.8842512,4.0000000,-0.9936966,1.0523611,18.1489658,-0.7748059,2.0815547
5833,-13,-4.332097291150472,17.270058647536484,-13.0417166,-0.0035537,15.7024794,0.7684819,-0.9063638,4.0000000,-1.0288461,1.0513053,17.9719162,-0.7838815,2.2010417
5834,-13,-4.324640651150472,17.270058647536484,-13.0421076,-0.0031405,16.5289249,0.7906727,-0.9243498,4.0000000,-1.0551791,1.0502627,17.7959538,-0.7935205,2.3022583
5835,-13,-4.317184011150472,17.270058647536484,-13.0424356,-0.0027273,17.3553715,0.8091504,-0.9406712,4.0000000,-1.0789180,1.0492382,17.6195660,-0.8024244,2.3990512
5836,-13,-4.309727371150472,17.270058647536484,-13.0426979,-0.0024793,18.1818180,0.8230744,-0.9547542,4.0000000,-1.0960780,1.0482417,17.4472027,-0.8134305,2.4861615
5837,-13,-4.302270731150472,17.270058647536484,-13.0428925,-0.0023140,18.1818180,0.8337628,-0.9670472,4.0000000,-1.1066624,1.0472792,17.2780609,-0.8274320,2.5636394
5838,-13,-4.294814091150472,17.270058647536484,-13.0430193,-0.0021488,18.1818180,0.8358385,-0.9747965,4.0000000,-1.1080073,1.0463616,17.1157246,-0.8415858,2.6182144
5839,-13,-4.287357451150472,17.270058647536484,-13.0430775,-0.0019835,18.1818180,0.8369523,-0.9821129,5.0000000,-1.1064836,1.0454973,16.9608860,-0.8577422,2.6707709
5840,-13,-4.279900811150472,17.270058647536484,-13.0430651,-0.0019008,18.1818180,0.8366258,-0.9885525,4.0000000,-1.1006880,1.0446954,16.8162651,-0.8764170,2.7180011
5841,-13,-4.272444171150472,17.270058647536484,-13.0429821,-0.0020661,17.3553715,0.8281153,-0.9910145,4.0000000,-1.0862536,1.0439645,16.6820221,-0.8957754,2.7459569
5842,-13,-4.264987531150472,17.270058647536484,-13.0428276,-0.0023140,16.5289249,0.8109707,-0.9885653,4.0000000,-1.0623332,1.0432968,16.5589428,-0.9147973,2.7470384
5843,-13,-4.257530891150472,17.270058647536484,-13.0426016,-0.0025620,15.7024794,0.7963359,-0.9873436,4.0000000,-1.0382075,1.0426979,16.4484653,-0.9364797,2.7543073
5844,-13,-4.250074251150472,17.270058647536484,-13.0423040,-0.0029752,14.0495872,0.7763017,-0.9831030,4.0000000,-1.0091015,1.0421774,16.3502541,-0.9571046,2.7464592
5845,-13,-4.242617611150472,17.270058647536484,-13.0419359,-0.0033884,12.3966942,0.7501025,-0.9750106,4.0000000,-0.9717994,1.0417318,16.2667961,-0.9782218,2.7173994
5846,-13,-4.235160971150472,17.270058647536484,-13.0414963,-0.0038843,10.7438021,0.7223144,-0.9656447,4.0000000,-0.9325404,1.0413563,16.1961517,-0.9987491,2.6821122
5847,-13,-4.227704331150472,17.270058647536484,-13.0409870,-0.0044628,9.0909090,0.6908619,-0.9539284,4.0000000,-0.8884249,1.0410646,16.1414452,-1.0194318,2.6356573
5848,-13,-4.220247691150472,17.270058647536484,-13.0404072,-0.0050413,7.4380164,0.6536421,-0.9377930,4.0000000,-0.8391953,1.0408520,16.0996265,-1.0363907,2.5660994
5849,-13,-4.212791051150472,17.270058647536484,-13.0397587,0.0042149,47.1074371,0.6158979,-0.9206188,4.0000000,-0.7885820,1.0407027,16.0713425,-1.0526557,2.4924412
5850,-13,-4.205334411150472,17.270058647536484,-13.0390434,0.0034711,43.8016510,0.5771252,-0.9021203,4.0000000,-0.7379604,1.0406238,16.0574989,-1.0662801,2.4144893
5851,-13,-4.197877771150472,17.270058647536484,-13.0382614,0.0026446,40.4958687,0.5339410,-0.8796895,4.0000000,-0.6831268,1.0406108,16.0548477,-1.0762521,2.3187125
5852,-13,-4.190421131150472,17.270058647536484,-13.0374146,0.0018182,36.3636360,0.4896911,-0.8548566,4.0000000,-0.6274077,1.0406525,16.0626335,-1.0823053,2.2124860
5853,-13,-4.182964491150472,17.270058647536484,-13.0365047,0.0009091,31.4049587,0.4415959,-0.8265343,4.0000000,-0.5689704,1.0407431,16.0808697,-1.0840982,2.0953760
5854,-13,-4.175507851150472,17.270058647536484,-13.0355339,-0.0000826,26.4462814,0.3936415,-0.7958210,4.0000000,-0.5107636,1.0408707,16.1055393,-1.0808784,1.9693197
5855,-13,-4.168051211150472,17.270058647536484,-13.0345049,-0.0009917,22.3140488,0.3450321,-0.7631950,4.0000000,-0.4529659,1.0410236,16.1358128,-1.0734241,1.8414510
5856,-13,-4.160594571150471,17.270058647536484,-13.0334206,-0.0019835,18.1818180,0.2946875,-0.7268575,4.0000000,-0.3939708,1.0412049,16.1704540,-1.0597442,1.7039202
5857,-13,-4.153137931150471,17.270058647536484,-13.0322819,-0.0030579,14.0495872,0.2470150,-0.6892402,4.0000000,-0.3381647,1.0413932,16.2058640,-1.0403155,1.5659916
5858,-13,-4.145681291150471,17.270058647536484,-13.0310936,-0.0042149,10.7438021,0.1995263,-0.6504685,4.0000000,-0.2825558,1.0415808,16.2423420,-1.0183812,1.4347295
5859,-13,-4.138224651150471,17.270058647536484,-13.0298576,0.0044628,46.2809906,0.1518472,-0.6066098,4.0000000,-0.2259561,1.0417597,16.2769890,-0.9872635,1.2908343
5860,-13,-4.130768011150471,17.270058647536484,-13.0285778,0.0032231,39.6694221,0.1045442,-0.5598167,4.0000000,-0.1680328,1.0419014,16.3041973,-0.9516006,1.1496047
5861,-13,-4.123311371150471,17.270058647536484,-13.0272579,0.0019008,33.0578499,0.0623744,-0.5135982,4.0000000,-0.1144046,1.0420098,16.3245182,-0.9127918,1.0205698
5862,-13,-4.115854731150471,17.270058647536484,-13.0259018,0.0006612,27.2727280,0.0246340,-0.4661382,4.0000000,-0.0632547,1.0420769,16.3380985,-0.8690216,0.8967651
5863,-13,-4.108398091150471,17.270058647536484,-13.0245132,-0.0006612,21.4876041,-0.0128650,-0.4141486,4.0000000,-0.0090012,1.0420840,16.3403149,-0.8192959,0.7767855
5864,-13,-4.100941451150472,17.270058647536484,-13.0230961,-0.0019835,16.5289249,-0.0439091,-0.3624862,4.0000000,0.0413643,1.0420313,16.3291969,-0.7663368,0.6686626
5865,-13,-4.093484811150471,17.270058647536484,-13.0216541,-0.0033884,12.3966942,-0.0714587,-0.3107978,4.0000000,0.0910528,1.0418942,16.3037663,-0.7126483,0.5774067
5866,-13,-4.086028171150472,17.270058647536484,-13.0201931,-0.0048760,8.2644625,-0.0947998,-0.2583584,4.0000000,0.1401712,1.0416728,16.2645493,-0.6568879,0.4997469
5867,-13,-4.473773451150471,17.262602007536483,-13.0240088,-0.0010744,27.2727280,-0.2548001,-0.1095923,4.0000000,0.3878005,1.0595692,19.3077126,-0.6069852,0.6754318
5868,-13,-4.466316811150471,17.262602007536483,-13.0249157,-0.0002479,30.5785122,-0.2036302,-0.1603951,4.0000000,0.2974654,1.0604120,19.4379730,-0.6182556,0.6055540
5869,-13,-4.458860171150471,17.262602007536483,-13.0258408,0.0007438,34.7107430,-0.1504502,-0.2103212,4.0000000,0.2082759,1.0611283,19.5470982,-0.6289182,0.5566913
5870,-13,-4.451403531150471,17.262602007536483,-13.0267801,0.0016529,38.0165291,-0.0928882,-0.2637605,4.0000000,0.1156804,1.0616955,19.6331921,-0.6432014,0.5324975
5871,-13,-4.443946891150471,17.262602007536483,-13.0277262,0.0025620,41.3223152,-0.0322931,-0.3161543,4.0000000,0.0232351,1.0621035,19.6953430,-0.6555438,0.5290055
5872,-13,-4.436490251150471,17.262602007536483,-13.0286751,0.0034711,44.6280975,0.0304972,-0.3687416,4.0000000,-0.0688571,1.0623605,19.7339039,-0.6686261,0.5510053
5873,-13,-4.429033611150471,17.262602007536483,-13.0296192,0.0043802,47.9338837,0.0923290,-0.4186154,4.0000000,-0.1567339,1.0624593,19.7486439,-0.6804969,0.5946205
5874,-13,-4.421576971150471,17.262602007536483,-13.0305548,-0.0047107,14.0495872,0.1544664,-0.4675656,4.0000000,-0.2421619,1.0624169,19.7422905,-0.6929693,0.6604080
5875,-13,-4.414120331150471,17.262602007536483,-13.0314760,-0.0038017,17.3553715,0.2181755,-0.5155036,4.0000000,-0.3275594,1.0622351,19.7135506,-0.7034478,0.7437118
5876,-13,-4.406663691150471,17.262602007536483,-13.0323772,-0.0028926,20.6611576,0.2830918,-0.5635153,4.0000000,-0.4113788,1.0619010,19.6620121,-0.7156518,0.8489878
5877,-13,-4.399207051150471,17.262602007536483,-13.0332527,-0.0021488,23.9669418,0.3449562,-0.6081482,4.0000000,-0.4901307,1.0614312,19.5929832,-0.7261657,0.9655465
5878,-13,-4.391750411150471,17.262602007536483,-13.0340996,-0.0013223,27.2727280,0.4053344,-0.6509468,4.0000000,-0.5657097,1.0608529,19.5044727,-0.7361839,1.0943900
5879,-13,-4.384293771150471,17.262602007536483,-13.0349112,-0.0004132,30.5785122,0.4621909,-0.6906993,4.0000000,-0.6356071,1.0601733,19.3982067,-0.7457915,1.2287544
5880,-13,-4.376837131150471,17.262602007536483,-13.0356846,0.0002479,33.0578499,0.5174064,-0.7287635,4.0000000,-0.7035748,1.0593998,19.2791615,-0.7539523,1.3707371
5881,-13,-4.369380491150471,17.262602007536483,-13.0364161,0.0009091,35.5371895,0.5711806,-0.7654670,4.0000000,-0.7685274,1.0585392,19.1457157,-0.7624066,1.5193410
5882,-13,-4.361923851150471,17.262602007536483,-13.0370998,0.0015702,38.0165291,0.6217279,-0.7997591,4.0000000,-0.8286366,1.0576113,18.9989471,-0.7708815,1.6683065
5883,-13,-4.354467211150471,17.262602007536483,-13.0377350,0.0021488,40.4958687,0.6627372,-0.8282438,4.0000000,-0.8774974,1.0566320,18.8438244,-0.7789903,1.8010302
5884,-13,-4.347010571150471,17.262602007536483,-13.0383158,0.0027273,42.9752083,0.7023489,-0.8558300,4.0000000,-0.9254588,1.0556208,18.6824932,-0.7862013,1.9366215
5885,-13,-4.339553931150471,17.262602007536483,-13.0388422,0.0033058,45.4545441,0.7375118,-0.8811526,4.0000000,-0.9680948,1.0545838,18.5137100,-0.7942106,2.0682271
5886,-13,-4.332097291150472,17.262602007536483,-13.0393095,0.0037190,47.1074371,0.7697005,-0.9047985,4.0000000,-1.0063387,1.0535223,18.3406754,-0.8032582,2.1959896
5887,-13,-4.324640651150472,17.262602007536483,-13.0397158,0.0041322,48.7603302,0.7921330,-0.9229190,4.0000000,-1.0329612,1.0524645,18.1656094,-0.8128768,2.2986271
5888,-13,-4.317184011150472,17.262602007536483,-13.0400600,-0.0054545,8.2644625,0.8145422,-0.9411386,4.0000000,-1.0589187,1.0514250,17.9911022,-0.8233584,2.4043286
5889,-13,-4.309727371150472,17.262602007536483,-13.0403395,-0.0052066,9.0909090,0.8297307,-0.9556757,4.0000000,-1.0758834,1.0504011,17.8178635,-0.8354681,2.4930170
5890,-13,-4.302270731150472,17.262602007536483,-13.0405531,-0.0050413,9.0909090,0.8413854,-0.9687808,4.0000000,-1.0886527,1.0494021,17.6485596,-0.8489089,2.5770779
5891,-13,-4.294814091150472,17.262602007536483,-13.0407000,-0.0048760,9.0909090,0.8468041,-0.9783457,4.0000000,-1.0922519,1.0484483,17.4831295,-0.8644395,2.6411955
5892,-13,-4.287357451150472,17.262602007536483,-13.0407772,-0.0047107,9.0909090,0.8507712,-0.9872357,4.0000000,-1.0936993,1.0475444,17.3240471,-0.8807720,2.7026298
5893,-13,-4.279900811150472,17.262602007536483,-13.0407867,-0.0046281,9.0909090,0.8507677,-0.9939845,5.0000000,-1.0885701,1.0466912,17.1739597,-0.8993989,2.7521169
5894,-13,-4.272444171150472,17.262602007536483,-13.0407248,-0.0047934,8.2644625,0.8430761,-0.9970091,4.0000000,-1.0752639,1.0458961,17.0327415,-0.9187543,2.7831492
5895,-13,-4.264987531150472,17.262602007536483,-13.0405931,-0.0050413,7.4380164,0.8315533,-0.9978778,4.0000000,-1.0551271,1.0451617,16.8992271,-0.9406285,2.8013539
5896,-13,-4.257530891150472,17.262602007536483,-13.0403910,-0.0052893,6.6115704,0.8158237,-0.9965886,4.0000000,-1.0320812,1.0444853,16.7772102,-0.9610961,2.8096566
5897,-13,-4.250074251150472,17.262602007536483,-13.0401182,-0.0056198,5.7851238,0.7991622,-0.9948315,4.0000000,-1.0046153,1.0438832,16.6684628,-0.9850478,2.8152685
5898,-13,-4.242617611150472,17.262602007536483,-13.0397739,0.0040496,47.9338837,0.7743776,-0.9881087,4.0000000,-0.9687383,1.0433613,16.5710697,-1.0074792,2.7931254
5899,-13,-4.235160971150472,17.262602007536483,-13.0393600,0.0036364,46.2809906,0.7484468,-0.9807757,4.0000000,-0.9315453,1.0429094,16.4871826,-1.0300062,2.7695220
5900,-13,-4.227704331150472,17.262602007536483,-13.0388756,0.0031405,43.8016510,0.7165213,-0.9697490,4.0000000,-0.8884480,1.0425348,16.4171085,-1.0510501,2.7271779
5901,-13,-4.220247691150472,17.262602007536483,-13.0383215,0.0026446,41.3223152,0.6827384,-0.9561265,4.0000000,-0.8415441,1.0422264,16.3599701,-1.0707090,2.6678419
5902,-13,-4.212791051150472,17.262602007536483,-13.0376997,0.0019835,38.0165291,0.6462626,-0.9407882,4.0000000,-0.7927297,1.0419813,16.3145523,-1.0888466,2.6026309
5903,-13,-4.205334411150472,17.262602007536483,-13.0370102,0.0013223,34.7107430,0.6060452,-0.9223344,4.0000000,-0.7415358,1.0418122,16.2830601,-1.1031330,2.5230696
5904,-13,-4.197877771150472,17.262602007536483,-13.0362549,0.0005785,31.4049587,0.5636178,-0.9015515,4.0000000,-0.6870714,1.0417050,16.2621689,-1.1160316,2.4330754
5905,-13,-4.190421131150472,17.262602007536483,-13.0354347,-0.0001653,27.2727280,0.5175514,-0.8778825,4.0000000,-0.6316203,1.0416454,16.2520809,-1.1241447,2.3337991
5906,-13,-4.182964491150472,17.262602007536483,-13.0345526,-0.0009917,23.1404953,0.4686047,-0.8509746,4.0000000,-0.5729873,1.0416404,16.2513695,-1.1289619,2.2218969
5907,-13,-4.175507851150472,17.262602007536483,-13.0336084,-0.0019008,19.0082645,0.4174421,-0.8202748,4.0000000,-0.5139773,1.0416681,16.2567730,-1.1265723,2.0950172
5908,-13,-4.168051211150472,17.262602007536483,-13.0326071,-0.0028099,15.7024794,0.3660669,-0.7878857,4.0000000,-0.4549935,1.0417283,16.2692375,-1.1207780,1.9665387
5909,-13,-4.160594571150471,17.262602007536483,-13.0315485,-0.0038017,12.3966942,0.3149058,-0.7530870,4.0000000,-0.3971843,1.0418189,16.2849846,-1.1089897,1.8323388
5910,-13,-4.153137931150471,17.262602007536483,-13.0304375,-0.0048760,9.0909090,0.2642981,-0.7161679,4.0000000,-0.3395407,1.0419080,16.3029785,-1.0927951,1.6954232
