OID_,ClipsFinal_DEM_Large_S3_RegE,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4868,-13,-6.390129931150471,18.888149527536477,-13.2372026,0.0008264,8.2644625,-0.2597557,-0.6061926,5.0000000,0.1530008,1.0038241,4.9914460,-1.3653860,2.0057073
4869,-13,-6.382673291150471,18.888149527536477,-13.2376604,0.0011570,11.5702477,-0.2302895,-0.5903944,5.0000000,0.0997140,1.0037609,4.9545836,-1.2805028,1.8704858
4870,-13,-6.375216651150471,18.888149527536477,-13.2380724,0.0015702,15.7024794,-0.1826287,-0.5895780,4.0000000,0.0158557,1.0037795,4.9697175,-1.1950116,1.7714391
4871,-13,-6.367760011150471,18.888149527536477,-13.2384386,0.0019835,19.8347111,-0.1203167,-0.6003324,4.0000000,-0.0956585,1.0038530,5.0193806,-1.1050063,1.6988630
4872,-13,-6.360303371150471,18.888149527536477,-13.2387609,0.0023967,23.9669418,-0.0451257,-0.6199812,4.0000000,-0.2275700,1.0039675,5.0968909,-1.0123924,1.6459600
4873,-13,-6.352846731150471,18.888149527536477,-13.2390385,0.0028099,28.0991745,0.0409759,-0.6475402,4.0000000,-0.3785520,1.0041093,5.1903625,-0.9165283,1.6159300
4874,-13,-6.345390091150471,18.888149527536477,-13.2392683,0.0032231,32.2314034,0.1328571,-0.6798647,4.0000000,-0.5386580,1.0042747,5.2933421,-0.8210714,1.6071428
4875,-13,-6.337933451150471,18.888149527536477,-13.2394485,0.0036364,36.3636360,0.2251808,-0.7118546,4.0000000,-0.6982661,1.0044590,5.4065933,-0.7254431,1.6046470
4876,-13,-6.330476811150471,18.888149527536477,-13.2395763,0.0039669,39.6694221,0.3109883,-0.7403955,4.0000000,-0.8443191,1.0046585,5.5271239,-0.6364720,1.6032921
4877,-13,-6.323020171150471,18.888149527536477,-13.2396488,0.0041322,41.3223152,0.3815812,-0.7609280,4.0000000,-0.9618433,1.0048754,5.6550207,-0.5600126,1.5896293
4878,-13,-6.315563531150472,18.888149527536477,-13.2396641,0.0042149,42.1487617,0.4334923,-0.7722810,5.0000000,-1.0445093,1.0051136,5.7902589,-0.5000527,1.5589334
4879,-13,-6.308106891150471,18.888149527536477,-13.2396202,0.0042149,42.1487617,0.4617335,-0.7730262,4.0000000,-1.0889621,1.0053724,5.9354062,-0.4570903,1.5095040
4880,-13,-6.300650251150472,18.888149527536477,-13.2395163,0.0041322,41.3223152,0.4641378,-0.7588900,4.0000000,-1.0834318,1.0056497,6.0869112,-0.4343481,1.4183232
4881,-13,-6.293193611150471,18.888149527536477,-13.2393522,0.0039669,39.6694221,0.4405324,-0.7294325,4.0000000,-1.0312939,1.0059389,6.2409124,-0.4275711,1.2880443
4882,-13,-6.285736971150472,18.888149527536477,-13.2391310,0.0037190,37.1900826,0.3953146,-0.6868556,4.0000000,-0.9425002,1.0062304,6.3924055,-0.4312109,1.1332184
4883,-13,-6.278280331150472,18.888149527536477,-13.2388554,0.0033884,33.8842964,0.3330699,-0.6314246,4.0000000,-0.8232207,1.0065124,6.5357966,-0.4396285,0.9597472
4884,-13,-6.270823691150472,18.888149527536477,-13.2385283,0.0029752,29.7520657,0.2619638,-0.5665336,4.0000000,-0.6836734,1.0067694,6.6622071,-0.4493939,0.7845498
4885,-13,-6.263367051150472,18.888149527536477,-13.2381554,0.0025620,25.6198349,0.1841697,-0.4906969,4.0000000,-0.5295368,1.0069851,6.7686334,-0.4518570,0.6128153
4886,-13,-6.255910411150472,18.888149527536477,-13.2377424,0.0021488,21.4876041,0.1089671,-0.4096809,4.0000000,-0.3717190,1.0071452,6.8468304,-0.4476429,0.4657075
4887,-13,-6.248453771150472,18.888149527536477,-13.2372961,0.0017355,17.3553715,0.0393369,-0.3248837,4.0000000,-0.2148908,1.0072403,6.8902998,-0.4348765,0.3515221
4888,-13,-6.240997131150472,18.888149527536477,-13.2368231,0.0014050,14.0495872,-0.0191770,-0.2420322,4.0000000,-0.0670473,1.0072646,6.9006076,-0.4170172,0.2782019
4889,-13,-6.233540491150472,18.888149527536477,-13.2363291,0.0010744,10.7438021,-0.0676212,-0.1596410,4.0000000,0.0749238,1.0072070,6.8732328,-0.3942057,0.2419190
4890,-13,-6.598915851150471,18.880692887536480,-13.1694860,0.0037190,48.7603302,-0.9525231,-1.1063645,4.0000000,0.2505095,1.2284397,35.5302734,-2.4632385,10.9071751
4891,-13,-6.591459211150471,18.880692887536480,-13.1747055,-0.0014876,40.4958687,-0.8932072,-1.2947782,4.0000000,0.2030244,1.2140361,34.5632210,-2.7925808,13.0505753
4892,-13,-6.584002571150471,18.880692887536480,-13.1797295,0.0038843,49.5867767,-0.8024148,-1.4682112,4.0000000,0.1586210,1.1986555,33.4764519,-3.0950434,15.1300621
4893,-13,-6.576545931150472,18.880692887536480,-13.1845417,-0.0015702,38.0165291,-0.6885656,-1.6221067,4.0000000,0.1172264,1.1825877,32.2751770,-3.3614397,16.9965744
4894,-13,-6.569089291150471,18.880692887536480,-13.1891270,0.0027273,47.1074371,-0.5553660,-1.7542253,4.0000000,0.0777890,1.1661834,30.9705334,-3.5862393,18.5315590
4895,-13,-6.561632651150472,18.880692887536480,-13.1934738,-0.0027273,36.3636360,-0.4158067,-1.8615521,4.0000000,0.0418320,1.1498004,29.5770168,-3.7649362,19.6476822
4896,-13,-6.554176011150472,18.880692887536480,-13.1975756,0.0014876,45.4545441,-0.2742752,-1.9427561,4.0000000,0.0086871,1.1337223,28.1066589,-3.8941991,20.2852764
4897,-13,-6.546719371150472,18.880692887536480,-13.2014265,-0.0048760,27.2727280,-0.1409829,-1.9951524,4.0000000,-0.0212173,1.1182604,26.5805817,-3.9690874,20.4024086
4898,-13,-6.539262731150472,18.880692887536480,-13.2050276,-0.0016529,36.3636360,-0.0215028,-2.0204031,4.0000000,-0.0481681,1.1036537,25.0183640,-3.9926381,20.0516586
4899,-13,-6.531806091150472,18.880692887536480,-13.2083788,0.0019835,45.4545441,0.0768420,-2.0213244,4.0000000,-0.0712452,1.0900631,23.4380245,-3.9714036,19.3265476
4900,-13,-6.524349451150472,18.880692887536480,-13.2114868,-0.0045455,18.1818180,0.1536597,-1.9993576,4.0000000,-0.0912164,1.0776101,21.8575706,-3.9074988,18.2849922
4901,-13,-6.516892811150472,18.880692887536480,-13.2143574,-0.0018182,27.2727280,0.2072054,-1.9575925,4.0000000,-0.1073992,1.0663444,20.2945671,-3.8077857,17.0204144
4902,-13,-6.509436171150472,18.880692887536480,-13.2169991,0.0009091,36.3636360,0.2373878,-1.8987743,4.0000000,-0.1197502,1.0562963,18.7644539,-3.6777983,15.6125011
4903,-13,-6.501979531150472,18.880692887536480,-13.2194233,0.0027273,45.4545441,0.2462574,-1.8281012,4.0000000,-0.1282050,1.0474302,17.2808189,-3.5279975,14.1688013
4904,-13,-6.494522891150472,18.880692887536480,-13.2216396,-0.0049587,4.9586778,0.2393544,-1.7464131,4.0000000,-0.1334646,1.0396825,15.8520851,-3.3593616,12.7058458
4905,-13,-6.487066251150472,18.880692887536480,-13.2236605,-0.0022314,14.0495872,0.2170382,-1.6556571,4.0000000,-0.1349918,1.0329949,14.4898148,-3.1763222,11.2668724
4906,-13,-6.479609611150472,18.880692887536480,-13.2254972,-0.0004132,23.1404953,0.1831236,-1.5595633,4.0000000,-0.1325085,1.0272857,13.2052746,-2.9866180,9.9049969
4907,-13,-6.472152971150472,18.880692887536480,-13.2271633,0.0014050,32.2314034,0.1432758,-1.4613218,4.0000000,-0.1260072,1.0224535,11.9995422,-2.7966366,8.6495237
4908,-13,-6.464696331150471,18.880692887536480,-13.2286711,0.0032231,41.3223152,0.0994597,-1.3622069,4.0000000,-0.1148718,1.0184118,10.8813248,-2.6095421,7.5068221
4909,-13,-6.457239691150471,18.880692887536480,-13.2300329,-0.0049587,0.0000000,0.0508417,-1.2618428,4.0000000,-0.0975748,1.0150659,9.8539877,-2.4261107,6.4685583
4910,-13,-6.449783051150471,18.880692887536480,-13.2312613,-0.0040496,0.0000000,0.0060870,-1.1653233,4.0000000,-0.0756577,1.0123309,8.9235134,-2.2549887,5.5619626
4911,-13,-6.442326411150471,18.880692887536480,-13.2323685,-0.0031405,0.0000000,-0.0379547,-1.0712661,4.0000000,-0.0482900,1.0101279,8.0924063,-2.0942419,4.7665262
4912,-13,-6.434869771150471,18.880692887536480,-13.2333660,-0.0022314,0.0000000,-0.0766770,-0.9823396,4.0000000,-0.0166132,1.0083768,7.3634996,-1.9480660,4.0840540
4913,-13,-6.427413131150471,18.880692887536480,-13.2342653,-0.0013223,0.0000000,-0.1093541,-0.8982653,4.0000000,0.0175903,1.0070156,6.7430267,-1.8141209,3.4966109
4914,-13,-6.419956491150471,18.880692887536480,-13.2350779,-0.0003306,0.8264463,-0.1338801,-0.8265305,4.0000000,0.0509600,1.0059813,6.2297397,-1.7040210,3.0373206
4915,-13,-6.412499851150471,18.880692887536480,-13.2358122,0.0002479,2.4793389,-0.1510382,-0.7643815,4.0000000,0.0804923,1.0052109,5.8167038,-1.6092553,2.6671691
4916,-13,-6.405043211150471,18.880692887536480,-13.2364779,0.0004959,4.9586778,-0.1579801,-0.7133821,4.0000000,0.1004225,1.0046581,5.5029030,-1.5271865,2.3737185
4917,-13,-6.397586571150471,18.880692887536480,-13.2370815,0.0008264,8.2644625,-0.1527570,-0.6762930,4.0000000,0.1046385,1.0042826,5.2815332,-1.4572246,2.1534421
4918,-13,-6.390129931150471,18.880692887536480,-13.2376308,0.0012397,12.3966942,-0.1325358,-0.6534172,4.0000000,0.0871349,1.0040402,5.1326628,-1.3939693,1.9891093
4919,-13,-6.382673291150471,18.880692887536480,-13.2381287,0.0016529,16.5289249,-0.0971698,-0.6452705,5.0000000,0.0447369,1.0039046,5.0492182,-1.3352779,1.8749752
4920,-13,-6.375216651150471,18.880692887536480,-13.2385798,0.0021488,21.4876041,-0.0464711,-0.6506481,5.0000000,-0.0247733,1.0038477,5.0154204,-1.2765228,1.8012934
4921,-13,-6.367760011150471,18.880692887536480,-13.2389841,0.0026446,26.4462814,0.0205392,-0.6676009,4.0000000,-0.1231733,1.0038437,5.0142646,-1.2120285,1.7573274
4922,-13,-6.360303371150471,18.880692887536480,-13.2393417,0.0031405,31.4049587,0.1007108,-0.6932086,4.0000000,-0.2453487,1.0038811,5.0417738,-1.1410685,1.7378839
4923,-13,-6.352846731150471,18.880692887536480,-13.2396517,0.0036364,36.3636360,0.1927106,-0.7267358,4.0000000,-0.3906911,1.0039493,5.0868797,-1.0627805,1.7468469
4924,-13,-6.345390091150471,18.880692887536480,-13.2399130,0.0041322,41.3223152,0.2889555,-0.7625950,4.0000000,-0.5487034,1.0040420,5.1471872,-0.9764866,1.7714632
4925,-13,-6.337933451150471,18.880692887536480,-13.2401218,-0.0054545,0.0000000,0.3857433,-0.7986057,4.0000000,-0.7114037,1.0041599,5.2217150,-0.8858078,1.8071377
4926,-13,-6.330476811150471,18.880692887536480,-13.2402754,-0.0051240,0.0000000,0.4757242,-0.8306596,4.0000000,-0.8656830,1.0043037,5.3103108,-0.7956361,1.8409879
4927,-13,-6.323020171150471,18.880692887536480,-13.2403698,-0.0049587,0.0000000,0.5478729,-0.8529642,4.0000000,-0.9935818,1.0044755,5.4155197,-0.7123467,1.8516375
4928,-13,-6.315563531150472,18.880692887536480,-13.2404041,-0.0048760,0.0000000,0.5991320,-0.8653054,5.0000000,-1.0876311,1.0046810,5.5395889,-0.6429797,1.8381226
4929,-13,-6.308106891150471,18.880692887536480,-13.2403765,-0.0048760,0.0000000,0.6278041,-0.8677128,4.0000000,-1.1452361,1.0049236,5.6810040,-0.5901895,1.8007786
4930,-13,-6.300650251150472,18.880692887536480,-13.2402849,-0.0049587,0.0000000,0.6276019,-0.8541922,4.0000000,-1.1510381,1.0052031,5.8407874,-0.5573463,1.7092394
4931,-13,-6.293193611150471,18.880692887536480,-13.2401304,-0.0051240,0.0000000,0.5984946,-0.8243213,4.0000000,-1.1079460,1.0055109,6.0111465,-0.5406964,1.5655886
4932,-13,-6.285736971150472,18.880692887536480,-13.2399158,0.0046281,46.2809906,0.5450925,-0.7803174,4.0000000,-1.0268096,1.0058347,6.1848812,-0.5338251,1.3864691
4933,-13,-6.278280331150472,18.880692887536480,-13.2396421,0.0042975,42.9752083,0.4742277,-0.7239137,4.0000000,-0.9148692,1.0061598,6.3566294,-0.5329581,1.1834911
4934,-13,-6.270823691150472,18.880692887536480,-13.2393150,0.0038843,38.8429756,0.3889636,-0.6548865,4.0000000,-0.7807711,1.0064703,6.5161524,-0.5290018,0.9666653
4935,-13,-6.263367051150472,18.880692887536480,-13.2389393,0.0033884,33.8842964,0.2992626,-0.5773600,4.0000000,-0.6330430,1.0067534,6.6558108,-0.5216771,0.7568523
4936,-13,-6.255910411150472,18.880692887536480,-13.2385197,0.0028926,28.9256191,0.2094572,-0.4920435,4.0000000,-0.4766463,1.0069842,6.7682257,-0.5074407,0.5647146
4937,-13,-6.248453771150472,18.880692887536480,-13.2380648,0.0023967,23.9669418,0.1272811,-0.4046794,4.0000000,-0.3227584,1.0071473,6.8483090,-0.4866004,0.4102178
4938,-13,-6.240997131150472,18.880692887536480,-13.2375803,0.0019835,19.8347111,0.0549206,-0.3178911,4.0000000,-0.1728197,1.0072429,6.8922453,-0.4629624,0.3003147
4939,-13,-6.233540491150472,18.880692887536480,-13.2370720,0.0015702,15.7024794,-0.0059592,-0.2345201,4.0000000,-0.0300014,1.0072575,6.8993959,-0.4390388,0.2359081
4940,-13,-6.226083851150472,18.880692887536480,-13.2365484,0.0011570,11.5702477,-0.0567564,-0.1540207,4.0000000,0.1048243,1.0071874,6.8643107,-0.4128656,0.2121441
4941,-13,-6.598915851150471,18.873236247536479,-13.1691198,0.0032231,47.9338837,-0.8774247,-1.1217263,4.0000000,0.2569525,1.2307026,35.6784210,-2.5004051,10.7841654
4942,-13,-6.591459211150471,18.873236247536479,-13.1743698,-0.0019008,39.6694221,-0.8165684,-1.3134551,4.0000000,0.2055022,1.2161585,34.7085953,-2.8324125,13.0353765
4943,-13,-6.584002571150471,18.873236247536479,-13.1794233,0.0035537,48.7603302,-0.7239158,-1.4886658,4.0000000,0.1575016,1.2005924,33.6162338,-3.1348331,15.2020483
4944,-13,-6.576545931150472,18.873236247536479,-13.1842613,-0.0019008,37.1900826,-0.6107997,-1.6418790,4.0000000,0.1139790,1.1843349,32.4090996,-3.3977368,17.1132812
4945,-13,-6.569089291150471,18.873236247536479,-13.1888704,0.0024793,46.2809906,-0.4822829,-1.7728807,4.0000000,0.0736952,1.1677642,31.0994110,-3.6194565,18.6831436
4946,-13,-6.561632651150472,18.873236247536479,-13.1932402,-0.0029752,36.3636360,-0.3453920,-1.8795247,4.0000000,0.0363426,1.1512059,29.7005100,-3.7953918,19.8236885
4947,-13,-6.554176011150472,18.873236247536479,-13.1973619,0.0013223,45.4545441,-0.2107730,-1.9581409,4.0000000,0.0027825,1.1349764,28.2240124,-3.9190643,20.4470158
4948,-13,-6.546719371150472,18.873236247536479,-13.2012329,-0.0050413,27.2727280,-0.0877035,-2.0060434,4.0000000,-0.0265171,1.1193825,26.6941471,-3.9855695,20.5093327
4949,-13,-6.539262731150472,18.873236247536479,-13.2048512,-0.0017355,36.3636360,0.0208099,-2.0268760,4.0000000,-0.0526095,1.1046659,25.1307278,-4.0011425,20.1015873
4950,-13,-6.531806091150472,18.873236247536479,-13.2082205,0.0019008,45.4545441,0.1124318,-2.0242476,4.0000000,-0.0757436,1.0910065,23.5513401,-3.9727516,19.3247871
4951,-13,-6.524349451150472,18.873236247536479,-13.2113457,-0.0045455,18.1818180,0.1763072,-1.9969531,4.0000000,-0.0939400,1.0785016,21.9741154,-3.8999662,18.2139149
4952,-13,-6.516892811150472,18.873236247536479,-13.2142344,-0.0018182,27.2727280,0.2242310,-1.9515947,4.0000000,-0.1101228,1.0672048,20.4185982,-3.7930665,16.9007053
4953,-13,-6.509436171150472,18.873236247536479,-13.2168951,0.0009091,36.3636360,0.2522168,-1.8897746,4.0000000,-0.1232172,1.0571312,18.8971462,-3.6563318,15.4515438
4954,-13,-6.501979531150472,18.873236247536479,-13.2193384,0.0027273,45.4545441,0.2620807,-1.8167291,4.0000000,-0.1332473,1.0482486,17.4237213,-3.5002108,13.9747772
4955,-13,-6.494522891150472,18.873236247536479,-13.2215757,-0.0048760,5.7851238,0.2541898,-1.7321906,4.0000000,-0.1397072,1.0404917,16.0091000,-3.3246741,12.4808197
4956,-13,-6.487066251150472,18.873236247536479,-13.2236185,-0.0021488,14.8760328,0.2380553,-1.6413722,4.0000000,-0.1441786,1.0337992,14.6616707,-3.1385660,11.0398741
4957,-13,-6.479609611150472,18.873236247536479,-13.2254810,-0.0003306,23.9669418,0.2124877,-1.5457273,4.0000000,-0.1452304,1.0280813,13.3930387,-2.9462242,9.6782589
4958,-13,-6.472152971150472,18.873236247536479,-13.2271738,0.0014876,33.0578499,0.1830879,-1.4486729,4.0000000,-0.1437641,1.0232321,12.2034025,-2.7535818,8.4268541
4959,-13,-6.464696331150471,18.873236247536479,-13.2287102,0.0033058,42.1487617,0.1492615,-1.3515160,4.0000000,-0.1381485,1.0191697,11.1013327,-2.5648835,7.2956214
4960,-13,-6.457239691150471,18.873236247536479,-13.2301035,-0.0048760,0.0000000,0.1171133,-1.2560015,4.0000000,-0.1301350,1.0157918,10.0890951,-2.3818679,6.2820134
4961,-13,-6.449783051150471,18.873236247536479,-13.2313643,-0.0039669,0.0000000,0.0864746,-1.1646460,4.0000000,-0.1179553,1.0130224,9.1700325,-2.2113366,5.3996086
4962,-13,-6.442326411150471,18.873236247536479,-13.2325068,-0.0030579,0.0000000,0.0540952,-1.0748367,4.0000000,-0.1002883,1.0107750,8.3466415,-2.0493851,4.6171546
4963,-13,-6.434869771150471,18.873236247536479,-13.2335405,-0.0021488,0.0000000,0.0277322,-0.9925886,4.0000000,-0.0803692,1.0089692,7.6227450,-1.9048079,3.9598653
4964,-13,-6.427413131150471,18.873236247536479,-13.2344770,-0.0012397,0.0000000,0.0051464,-0.9157050,4.0000000,-0.0582606,1.0075539,6.9981642,-1.7731495,3.3972616
4965,-13,-6.419956491150471,18.873236247536479,-13.2353277,-0.0001653,1.6528926,-0.0123263,-0.8506857,4.0000000,-0.0349771,1.0064588,6.4745665,-1.6663942,2.9587893
4966,-13,-6.412499851150471,18.873236247536479,-13.2361021,0.0004132,4.1322312,-0.0223453,-0.7947569,4.0000000,-0.0141772,1.0056225,6.0453033,-1.5753367,2.6011009
4967,-13,-6.405043211150471,18.873236247536479,-13.2368069,0.0007438,7.4380164,-0.0232369,-0.7514395,4.0000000,0.0003876,1.0050014,5.7036676,-1.5032666,2.3285704
4968,-13,-6.397586571150471,18.873236247536479,-13.2374506,0.0011570,11.5702477,-0.0135203,-0.7210524,4.0000000,0.0046109,1.0045539,5.4475346,-1.4467157,2.1259925
4969,-13,-6.390129931150471,18.873236247536479,-13.2380381,0.0016529,16.5289249,0.0101048,-0.7046341,4.0000000,-0.0072545,1.0042365,5.2565207,-1.4020138,1.9824690
4970,-13,-6.382673291150471,18.873236247536479,-13.2385740,0.0021488,21.4876041,0.0471017,-0.7014839,4.0000000,-0.0381461,1.0040238,5.1265979,-1.3648218,1.8893040
4971,-13,-6.375216651150471,18.873236247536479,-13.2390614,0.0027273,27.2727280,0.0994616,-0.7113792,5.0000000,-0.0924023,1.0038861,5.0404015,-1.3303561,1.8400201
4972,-13,-6.367760011150471,18.873236247536479,-13.2395010,0.0033058,33.0578499,0.1694958,-0.7335894,4.0000000,-0.1745309,1.0037997,4.9871783,-1.2926478,1.8287625
4973,-13,-6.360303371150471,18.873236247536479,-13.2398920,0.0038843,38.8429756,0.2523345,-0.7632468,4.0000000,-0.2814547,1.0037587,4.9619179,-1.2450389,1.8419713
4974,-13,-6.352846731150471,18.873236247536479,-13.2402344,-0.0055372,0.0000000,0.3477037,-0.7998642,4.0000000,-0.4137612,1.0037509,4.9557748,-1.1859672,1.8825066
4975,-13,-6.345390091150471,18.873236247536479,-13.2405243,-0.0049587,0.0000000,0.4490951,-0.8393064,4.0000000,-0.5640857,1.0037682,4.9684124,-1.1145271,1.9416567
4976,-13,-6.337933451150471,18.873236247536479,-13.2407598,-0.0045455,0.0000000,0.5488707,-0.8781732,4.0000000,-0.7229692,1.0038158,5.0003285,-1.0333773,2.0133758
4977,-13,-6.330476811150471,18.873236247536479,-13.2409382,-0.0042149,0.0000000,0.6405032,-0.9123343,4.0000000,-0.8794514,1.0038977,5.0529966,-0.9452171,2.0796659
4978,-13,-6.323020171150471,18.873236247536479,-13.2410545,-0.0040496,0.0000000,0.7139130,-0.9367034,4.0000000,-1.0149263,1.0040212,5.1319094,-0.8584805,2.1179960
4979,-13,-6.315563531150472,18.873236247536479,-13.2411079,-0.0039669,0.0000000,0.7677309,-0.9517798,5.0000000,-1.1214494,1.0041913,5.2398658,-0.7821104,2.1289172
4980,-13,-6.308106891150471,18.873236247536479,-13.2410965,-0.0039669,0.0000000,0.7969882,-0.9554067,4.0000000,-1.1901165,1.0044106,5.3758235,-0.7206970,2.1019528
4981,-13,-6.300650251150472,18.873236247536479,-13.2410192,-0.0040496,0.0000000,0.7931932,-0.9423031,4.0000000,-1.2076852,1.0046813,5.5375919,-0.6769210,2.0120950
4982,-13,-6.293193611150471,18.873236247536479,-13.2408762,-0.0042149,0.0000000,0.7601236,-0.9134901,4.0000000,-1.1771468,1.0049949,5.7211995,-0.6498335,1.8641889
4983,-13,-6.285736971150472,18.873236247536479,-13.2406693,-0.0044628,0.0000000,0.7007100,-0.8699906,4.0000000,-1.1069756,1.0053396,5.9178452,-0.6330058,1.6703446
4984,-13,-6.278280331150472,18.873236247536479,-13.2404013,-0.0047934,0.0000000,0.6208491,-0.8130811,4.0000000,-1.0047860,1.0057042,6.1166711,-0.6213763,1.4424852
4985,-13,-6.270823691150472,18.873236247536479,-13.2400761,-0.0052066,0.0000000,0.5234850,-0.7423134,4.0000000,-0.8786181,1.0060669,6.3080149,-0.6060087,1.1907219
4986,-13,-6.263367051150472,18.873236247536479,-13.2397003,0.0042975,42.9752083,0.4219556,-0.6637655,4.0000000,-0.7391696,1.0064093,6.4852333,-0.5883616,0.9450297
4987,-13,-6.255910411150472,18.873236247536479,-13.2392778,0.0037190,37.1900826,0.3192605,-0.5772262,4.0000000,-0.5882168,1.0067104,6.6358895,-0.5662355,0.7135713
4988,-13,-6.248453771150472,18.873236247536479,-13.2388172,0.0031405,31.4049587,0.2242185,-0.4889380,4.0000000,-0.4381822,1.0069474,6.7527161,-0.5396937,0.5207700
4989,-13,-6.240997131150472,18.873236247536479,-13.2383242,0.0026446,26.4462814,0.1387165,-0.4008046,4.0000000,-0.2896381,1.0071149,6.8331962,-0.5119711,0.3731277
4990,-13,-6.233540491150472,18.873236247536479,-13.2378063,0.0021488,21.4876041,0.0648590,-0.3154199,4.0000000,-0.1471380,1.0072037,6.8748937,-0.4837018,0.2729696
4991,-13,-6.226083851150472,18.873236247536479,-13.2372694,0.0016529,16.5289249,0.0014236,-0.2334597,4.0000000,-0.0104428,1.0072038,6.8747897,-0.4564767,0.2183962
4992,-13,-6.598915851150471,18.865779607536478,-13.1687841,0.0028099,47.1074371,-0.7872893,-1.1364762,4.0000000,0.2523931,1.2324616,35.7932701,-2.5253453,10.6092768
4993,-13,-6.591459211150471,18.865779607536478,-13.1740589,-0.0022314,38.8429756,-0.7206693,-1.3313887,4.0000000,0.1969693,1.2178404,34.8225784,-2.8597467,12.9551001
4994,-13,-6.584002571150471,18.865779607536478,-13.1791344,0.0031405,47.9338837,-0.6260248,-1.5075268,4.0000000,0.1468950,1.2021515,33.7284508,-3.1619484,15.1948862
4995,-13,-6.576545931150472,18.865779607536478,-13.1839943,-0.0023140,36.3636360,-0.5071694,-1.6617359,4.0000000,0.1004651,1.1857730,32.5188713,-3.4239368,17.1619473
4996,-13,-6.569089291150471,18.865779607536478,-13.1886234,0.0021488,45.4545441,-0.3764377,-1.7931541,4.0000000,0.0584593,1.1690845,31.2063389,-3.6447675,18.7784176
4997,-13,-6.561632651150472,18.865779607536478,-13.1930122,-0.0033058,35.5371895,-0.2436789,-1.8970280,4.0000000,0.0209616,1.1524075,29.8034382,-3.8150177,19.9079266
4998,-13,-6.554176011150472,18.865779607536478,-13.1971521,0.0010744,44.6280975,-0.1151163,-1.9726049,4.0000000,-0.0125428,1.1360586,28.3254013,-3.9326668,20.5073986
4999,-13,-6.546719371150472,18.865779607536478,-13.2010393,-0.0052893,27.2727280,0.0059036,-2.0187361,4.0000000,-0.0430151,1.1203752,26.7958069,-3.9944570,20.5518723
5000,-13,-6.539262731150472,18.865779607536478,-13.2046738,-0.0019008,36.3636360,0.1026772,-2.0358541,4.0000000,-0.0679711,1.1055955,25.2312431,-4.0037370,20.1040707
5001,-13,-6.531806091150472,18.865779607536478,-13.2080593,0.0017355,45.4545441,0.1785745,-2.0278146,4.0000000,-0.0887722,1.0918851,23.6559372,-3.9668567,19.2620201
5002,-13,-6.524349451150472,18.865779607536478,-13.2112007,-0.0046281,18.1818180,0.2378984,-1.9978138,4.0000000,-0.1073973,1.0793390,22.0856380,-3.8882301,18.1131840
5003,-13,-6.516892811150472,18.865779607536478,-13.2141056,-0.0019008,27.2727280,0.2798823,-1.9497529,4.0000000,-0.1234548,1.0680315,20.5360069,-3.7760510,16.7664890
5004,-13,-6.509436171150472,18.865779607536478,-13.2167845,0.0008264,36.3636360,0.3029579,-1.8846279,4.0000000,-0.1366822,1.0579474,19.0255699,-3.6325736,15.2754211
5005,-13,-6.501979531150472,18.865779607536478,-13.2192469,0.0027273,45.4545441,0.3137484,-1.8093112,4.0000000,-0.1484249,1.0490557,17.5638924,-3.4701974,13.7654505
5006,-13,-6.494522891150472,18.865779607536478,-13.2215052,-0.0047934,6.6115704,0.3111491,-1.7238476,4.0000000,-0.1579659,1.0413014,16.1624184,-3.2897294,12.2531328
5007,-13,-6.487066251150472,18.865779607536478,-13.2235708,-0.0020661,15.7024794,0.2968994,-1.6328493,4.0000000,-0.1647892,1.0345984,14.8315916,-3.1009095,10.8135128
5008,-13,-6.479609611150472,18.865779607536478,-13.2254562,-0.0002479,24.7933884,0.2809818,-1.5393864,4.0000000,-0.1706041,1.0288702,13.5773535,-2.9081688,9.4672232
5009,-13,-6.472152971150472,18.865779607536478,-13.2271757,0.0015702,33.8842964,0.2620908,-1.4443150,5.0000000,-0.1747661,1.0240076,12.4026699,-2.7138638,8.2228794
5010,-13,-6.464696331150471,18.865779607536478,-13.2287407,0.0033884,42.9752083,0.2394857,-1.3493994,4.0000000,-0.1765021,1.0199217,11.3153925,-2.5222967,7.0967741
5011,-13,-6.457239691150471,18.865779607536478,-13.2301636,-0.0047934,0.0000000,0.2197054,-1.2578433,4.0000000,-0.1771517,1.0165149,10.3166876,-2.3385348,6.0999184
5012,-13,-6.449783051150471,18.865779607536478,-13.2314568,-0.0038843,0.0000000,0.2006545,-1.1721752,4.0000000,-0.1748522,1.0137069,9.4083519,-2.1694982,5.2463794
5013,-13,-6.442326411150471,18.865779607536478,-13.2326326,-0.0029752,0.0000000,0.1812334,-1.0890439,4.0000000,-0.1698293,1.0114105,8.5907564,-2.0082586,4.4904218
5014,-13,-6.434869771150471,18.865779607536478,-13.2337008,-0.0020661,0.0000000,0.1609409,-1.0111011,4.0000000,-0.1606017,1.0095563,7.8675499,-1.8616004,3.8457437
5015,-13,-6.427413131150471,18.865779607536478,-13.2346745,-0.0011570,0.0000000,0.1439752,-0.9404550,4.0000000,-0.1504529,1.0080825,7.2404270,-1.7304571,3.3068933
