OID_,ClipsFinal_DEM_Large_S3_RegM,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3812,-12,-3.057011851150472,21.050575127536479,-12.8556042,0.0007438,25.6198349,0.0002502,-0.1619550,4.0000000,-0.0854432,1.0206000,11.5344391,-0.2384668,0.1111588
3813,-12,-3.049555211150472,21.050575127536479,-12.8540754,-0.0010744,16.5289249,0.0018278,-0.1445400,4.0000000,-0.0535193,1.0209706,11.6368570,-0.2355606,0.0845125
3814,-12,-3.042098571150472,21.050575127536479,-12.8525333,-0.0028926,7.4380164,0.0002427,-0.1219552,4.0000000,-0.0183506,1.0213379,11.7374067,-0.2255598,0.0619361
3815,-12,-3.034641931150472,21.050575127536479,-12.8509779,-0.0045455,0.0000000,-0.0043223,-0.0946725,4.0000000,0.0192547,1.0216877,11.8320847,-0.2085997,0.0465117
3816,-12,-3.720652811150472,21.043118487536479,-12.8987103,0.0032231,32.2314034,-0.0346772,0.0555981,4.0000000,-0.1095648,1.0040488,5.1538758,0.2207610,0.0827536
3817,-12,-3.713196171150472,21.043118487536479,-12.8993721,0.0041322,41.3223152,-0.0143327,-0.0039787,4.0000000,-0.0988982,1.0041633,5.2245178,0.0909407,0.0292246
3818,-12,-3.705739531150472,21.043118487536479,-12.9000387,-0.0049587,0.0000000,-0.0000635,-0.0496976,4.0000000,-0.0768331,1.0041915,5.2405972,-0.0225621,0.0102217
3819,-12,-3.698282891150472,21.043118487536479,-12.9007034,-0.0040496,0.0000000,0.0049591,-0.0786288,4.0000000,-0.0452739,1.0041480,5.2104216,-0.1119837,0.0149712
3820,-12,-3.690826251150472,21.043118487536479,-12.9013615,-0.0031405,0.0000000,-0.0000475,-0.0910171,4.0000000,-0.0024424,1.0040509,5.1465931,-0.1795917,0.0335090
3821,-12,-3.683369611150472,21.043118487536479,-12.9020090,-0.0022314,0.0000000,-0.0136318,-0.0853731,4.0000000,0.0487921,1.0039117,5.0543790,-0.2195383,0.0569429
3822,-12,-3.675912971150472,21.043118487536479,-12.9026423,-0.0013223,0.0000000,-0.0331498,-0.0638799,4.0000000,0.1094103,1.0037513,4.9477572,-0.2371700,0.0835316
3823,-12,-3.668456331150472,21.043118487536479,-12.9032612,-0.0004959,0.0000000,-0.0536078,-0.0274865,4.0000000,0.1758841,1.0035855,4.8356695,-0.2308572,0.1116616
3824,-12,-3.660999691150472,21.043118487536479,-12.9038639,-0.0000826,0.0000000,-0.0713530,0.0201557,4.0000000,0.2474871,1.0034248,4.7242675,-0.2071757,0.1464381
3825,-12,-3.653543051150472,21.043118487536479,-12.9044533,0.0000000,0.0000000,-0.0793933,0.0805135,4.0000000,0.3238370,1.0032852,4.6244192,-0.1628100,0.1876618
3826,-12,-3.646086411150472,21.043118487536479,-12.9050303,0.0000000,0.0000000,-0.0758811,0.1487014,4.0000000,0.4036297,1.0031703,4.5416389,-0.1062268,0.2442207
3827,-12,-3.638629771150472,21.043118487536479,-12.9055977,0.0000000,0.0000000,-0.0568993,0.2215427,4.0000000,0.4827638,1.0030876,4.4826770,-0.0396785,0.3153874
3828,-12,-3.631173131150472,21.043118487536479,-12.9061594,0.0000826,0.8264463,-0.0269589,0.2934039,4.0000000,0.5601669,1.0030456,4.4511275,0.0266408,0.4050227
3829,-12,-3.623716491150472,21.043118487536479,-12.9067202,0.0003306,3.3057852,0.0124295,0.3623185,4.0000000,0.6352877,1.0030378,4.4449105,0.0893493,0.5087233
3830,-12,-3.616259851150472,21.043118487536479,-12.9072819,0.0012397,12.3966942,0.0531623,0.4224204,4.0000000,0.7042683,1.0030609,4.4641194,0.1405724,0.6177977
3831,-12,-3.608803211150472,21.043118487536479,-12.9078484,0.0021488,21.4876041,0.0906310,0.4707883,4.0000000,0.7620257,1.0031145,4.5046115,0.1795509,0.7175345
3832,-12,-3.601346571150472,21.043118487536479,-12.9084225,0.0030579,30.5785122,0.1151932,0.5052235,4.0000000,0.8111830,1.0031885,4.5585546,0.1992639,0.8046825
3833,-12,-3.593889931150472,21.043118487536479,-12.9090052,0.0039669,39.6694221,0.1215399,0.5223337,4.0000000,0.8466652,1.0032701,4.6202011,0.1980021,0.8638507
3834,-12,-3.586433291150472,21.043118487536479,-12.9095964,0.0048760,48.7603302,0.1032242,0.5197077,4.0000000,0.8680094,1.0033484,4.6776695,0.1714061,0.8905912
3835,-12,-3.578976651150472,21.043118487536479,-12.9101963,-0.0042149,0.0000000,0.0610274,0.4971347,4.0000000,0.8730242,1.0034084,4.7225423,0.1212451,0.8835562
3836,-12,-3.571520011150472,21.043118487536479,-12.9108000,-0.0033058,0.0000000,-0.0021317,0.4573157,4.0000000,0.8655054,1.0034342,4.7436419,0.0491261,0.8576466
3837,-12,-3.564063371150472,21.043118487536479,-12.9114056,-0.0023967,0.0000000,-0.0873689,0.3946688,4.0000000,0.8396177,1.0034117,4.7322693,-0.0502800,0.8136435
3838,-12,-3.556606731150472,21.043118487536479,-12.9120064,-0.0014876,0.0000000,-0.1817425,0.3155330,4.0000000,0.8007571,1.0033252,4.6742940,-0.1696912,0.7760983
3839,-12,-3.549150091150472,21.043118487536479,-12.9125967,-0.0006612,0.0000000,-0.2752005,0.2206225,4.0000000,0.7460741,1.0031685,4.5651727,-0.3048290,0.7576272
3840,-12,-3.541693451150472,21.043118487536479,-12.9131680,0.0000000,0.0000000,-0.3569721,0.1147657,4.0000000,0.6793008,1.0029409,4.4014587,-0.4497695,0.7773004
3841,-12,-3.534236811150472,21.043118487536479,-12.9137135,0.0000000,0.0000000,-0.4159373,-0.0015880,4.0000000,0.5963045,1.0026447,4.1741233,-0.5994806,0.8407598
3842,-12,-3.526780171150472,21.043118487536479,-12.9142227,0.0000000,0.0000000,-0.4449031,-0.1209469,4.0000000,0.5018974,1.0022945,3.8889723,-0.7437913,0.9557104
3843,-12,-3.519323531150472,21.043118487536479,-12.9146891,0.0000000,0.0000000,-0.4386397,-0.2426222,4.0000000,0.3922659,1.0019100,3.5480764,-0.8775104,1.1189384
3844,-12,-3.511866891150472,21.043118487536479,-12.9151020,0.0000000,0.0000000,-0.3965378,-0.3627366,4.0000000,0.2636537,1.0015155,3.1592109,-0.9891268,1.3246613
3845,-12,-3.504410251150472,21.043118487536479,-12.9154558,0.0000000,0.0000000,-0.3206143,-0.4773778,4.0000000,0.1037846,1.0011438,2.7379677,-1.0585402,1.5573539
3846,-12,-3.496953611150472,21.043118487536479,-12.9157429,0.0000000,0.0000000,-0.2159908,-0.5847998,4.0000000,-0.1192857,1.0008181,2.3085704,-1.0503139,1.8040278
3847,-12,-3.489496971150472,21.043118487536479,-12.9159565,0.0000000,0.0000000,-0.0881192,-0.6817614,5.0000000,-0.4668670,1.0005695,1.9142392,-0.8966557,2.0393276
3848,-12,-3.482040331150472,21.043118487536479,-12.9160919,0.0000000,0.0000000,0.0564764,-0.7667146,4.0000000,-0.9806132,1.0004240,1.6363060,-0.5528160,2.2426436
3849,-12,-3.474583691150472,21.043118487536479,-12.9161463,0.0000000,0.0000000,0.2046868,-0.8403097,5.0000000,-1.4578934,1.0003996,1.5772831,-0.2227259,2.4203477
3850,-12,-3.467127051150472,21.043118487536479,-12.9161177,0.0000000,0.0000000,0.3552577,-0.9024673,4.0000000,-1.5666445,1.0005085,1.7825488,-0.2382899,2.5545363
3851,-12,-3.459670411150472,21.043118487536479,-12.9160023,0.0000000,0.0000000,0.4963282,-0.9521479,4.0000000,-1.4445045,1.0007534,2.1857057,-0.4597913,2.6441042
3852,-12,-3.452213771150472,21.043118487536479,-12.9158030,0.0000000,0.0000000,0.6243370,-0.9893169,5.0000000,-1.3137150,1.0011348,2.6971004,-0.6649187,2.6810284
3853,-12,-3.444757131150472,21.043118487536479,-12.9155188,0.0000000,0.0000000,0.7302200,-1.0151929,4.0000000,-1.2273992,1.0016440,3.2572155,-0.8029864,2.6821132
3854,-12,-3.437300491150472,21.043118487536479,-12.9151516,-0.0000826,0.0000000,0.8157027,-1.0302835,4.0000000,-1.1759179,1.0022687,3.8348668,-0.8846490,2.6408155
3855,-12,-3.429843851150472,21.043118487536479,-12.9147034,-0.0002479,0.0000000,0.8809117,-1.0378182,4.0000000,-1.1449279,1.0029891,4.4080882,-0.9307086,2.5795026
3856,-12,-3.422387211150472,21.043118487536479,-12.9141788,-0.0005785,0.0000000,0.9274932,-1.0383364,4.0000000,-1.1236562,1.0037904,4.9684129,-0.9530167,2.4976406
3857,-12,-3.414930571150472,21.043118487536479,-12.9135790,-0.0011570,0.0000000,0.9501780,-1.0297127,4.0000000,-1.1044023,1.0046569,5.5096755,-0.9550229,2.3876357
3858,-12,-3.407473931150472,21.043118487536479,-12.9129086,-0.0020661,0.0000000,0.9566744,-1.0164145,4.0000000,-1.0872902,1.0055609,6.0218267,-0.9455388,2.2720971
3859,-12,-3.400017291150472,21.043118487536479,-12.9121714,-0.0029752,0.0000000,0.9437715,-0.9963194,4.0000000,-1.0660784,1.0064934,6.5073743,-0.9265602,2.1414833
3860,-12,-3.392560651150472,21.043118487536479,-12.9113703,-0.0038843,0.0000000,0.9142873,-0.9709609,4.0000000,-1.0418451,1.0074285,6.9606671,-0.9000767,2.0052335
3861,-12,-3.385104011150472,21.043118487536479,-12.9105110,-0.0047934,0.0000000,0.8669559,-0.9387351,4.0000000,-1.0123193,1.0083438,7.3756418,-0.8651507,1.8565044
3862,-12,-3.377647371150472,21.043118487536479,-12.9095974,0.0042975,42.9752083,0.8073369,-0.9025736,4.0000000,-0.9799455,1.0092279,7.7560201,-0.8252017,1.7110534
3863,-12,-3.370190731150472,21.043118487536479,-12.9086342,0.0033884,33.8842964,0.7321752,-0.8601210,4.0000000,-0.9444968,1.0100551,8.0945864,-0.7757452,1.5623335
3864,-12,-3.362734091150472,21.043118487536479,-12.9076271,0.0023967,24.7933884,0.6468459,-0.8135772,4.0000000,-0.9065762,1.0108129,8.3931952,-0.7205784,1.4206616
3865,-12,-3.355277451150472,21.043118487536479,-12.9065800,0.0013223,16.5289249,0.5545212,-0.7641546,4.0000000,-0.8687744,1.0114899,8.6487293,-0.6595347,1.2920876
3866,-12,-3.347820811150472,21.043118487536479,-12.9054985,0.0000826,9.0909090,0.4524984,-0.7094469,4.0000000,-0.8298407,1.0120637,8.8611174,-0.5890532,1.1717128
3867,-12,-3.340364171150472,21.043118487536479,-12.9043894,-0.0014050,3.3057852,0.3466104,-0.6521080,4.0000000,-0.7909859,1.0125214,9.0278912,-0.5132299,1.0690645
3868,-12,-3.332907531150472,21.043118487536479,-12.9032583,-0.0026446,0.0000000,0.2420953,-0.5947512,4.0000000,-0.7550943,1.0128621,9.1467466,-0.4344080,0.9901466
3869,-12,-3.325450891150472,21.043118487536479,-12.9021111,-0.0035537,0.0000000,0.1453039,-0.5411667,4.0000000,-0.7243305,1.0130805,9.2230453,-0.3580030,0.9390033
3870,-12,-3.317994251150472,21.043118487536479,-12.9009523,-0.0044628,0.0000000,0.0555264,-0.4896626,4.0000000,-0.6956161,1.0131845,9.2592058,-0.2837092,0.9050575
3871,-12,-3.310537611150472,21.043118487536479,-12.8997879,0.0046281,46.2809906,-0.0195277,-0.4452302,4.0000000,-0.6727637,1.0131892,9.2581463,-0.2176967,0.8881567
3872,-12,-3.303080971150472,21.043118487536479,-12.8986216,0.0037190,37.1900826,-0.0818080,-0.4075721,4.0000000,-0.6564006,1.0131058,9.2281904,-0.1587436,0.8836684
3873,-12,-3.295624331150472,21.043118487536479,-12.8974581,0.0027273,28.0991745,-0.1226215,-0.3810217,4.0000000,-0.6465893,1.0129495,9.1723633,-0.1154540,0.8807033
3874,-12,-3.288167691150472,21.043118487536479,-12.8962994,0.0015702,19.0082645,-0.1480784,-0.3624140,4.0000000,-0.6417340,1.0127598,9.1042233,-0.0830940,0.8752120
3875,-12,-3.280711051150472,21.043118487536479,-12.8951464,-0.0000826,10.7438021,-0.1511066,-0.3565667,4.0000000,-0.6424886,1.0125566,9.0302505,-0.0706447,0.8630757
3876,-12,-3.273254411150472,21.043118487536479,-12.8940001,-0.0016529,4.1322312,-0.1393434,-0.3596007,4.0000000,-0.6484058,1.0123644,8.9584007,-0.0707956,0.8468338
3877,-12,-3.265797771150472,21.043118487536479,-12.8928585,-0.0029752,0.0000000,-0.1081647,-0.3722666,4.0000000,-0.6552066,1.0122017,8.9014215,-0.0893267,0.8197849
3878,-12,-3.258341131150472,21.043118487536479,-12.8917217,-0.0038843,0.0000000,-0.0664615,-0.3902059,4.0000000,-0.6630788,1.0120922,8.8598461,-0.1173330,0.7893261
3879,-12,-3.250884491150472,21.043118487536479,-12.8905849,-0.0047934,0.0000000,-0.0119959,-0.4160567,4.0000000,-0.6714843,1.0120546,8.8440390,-0.1606292,0.7623238
3880,-12,-3.243427851150472,21.043118487536479,-12.8894463,0.0042975,42.9752083,0.0463384,-0.4440167,4.0000000,-0.6779152,1.0120885,8.8592901,-0.2101181,0.7407676
3881,-12,-3.235971211150472,21.043118487536479,-12.8883018,0.0033884,33.8842964,0.1037345,-0.4709587,4.0000000,-0.6799573,1.0122192,8.9056940,-0.2619601,0.7237205
3882,-12,-3.228514571150472,21.043118487536479,-12.8871460,0.0023967,24.7933884,0.1565303,-0.4970838,4.0000000,-0.6806378,1.0124340,8.9821310,-0.3135299,0.7191176
3883,-12,-3.221057931150472,21.043118487536479,-12.8859768,0.0009091,15.7024794,0.2001220,-0.5178325,4.0000000,-0.6764565,1.0127239,9.0883303,-0.3592084,0.7161379
3884,-12,-3.213601291150472,21.043118487536479,-12.8847904,-0.0008264,7.4380164,0.2314562,-0.5310639,4.0000000,-0.6663619,1.0130904,9.2182512,-0.3957659,0.7087908
3885,-12,-3.206144651150472,21.043118487536479,-12.8835840,-0.0023967,0.8264463,0.2518884,-0.5382355,4.0000000,-0.6521317,1.0135182,9.3660555,-0.4243392,0.6983132
3886,-12,-3.198688011150472,21.043118487536479,-12.8823557,-0.0033884,0.0000000,0.2610520,-0.5386376,4.0000000,-0.6339848,1.0139955,9.5297117,-0.4432904,0.6811897
3887,-12,-3.191231371150472,21.043118487536479,-12.8811035,-0.0042975,0.0000000,0.2554158,-0.5289674,4.0000000,-0.6096784,1.0145013,9.7005157,-0.4482564,0.6499329
3888,-12,-3.183774731150472,21.043118487536479,-12.8798275,0.0047934,47.9338837,0.2401860,-0.5121225,4.0000000,-0.5829558,1.0150143,9.8694353,-0.4412892,0.6085002
3889,-12,-3.176318091150472,21.043118487536479,-12.8785286,0.0038843,38.8429756,0.2173670,-0.4890870,4.0000000,-0.5537920,1.0155263,10.0355558,-0.4243819,0.5597019
3890,-12,-3.168861451150472,21.043118487536479,-12.8772068,0.0027273,29.7520657,0.1897891,-0.4618074,4.0000000,-0.5233178,1.0160195,10.1920385,-0.4002970,0.5086762
3891,-12,-3.161404811150472,21.043118487536479,-12.8758640,0.0009091,20.6611576,0.1600415,-0.4317518,4.0000000,-0.4911778,1.0164793,10.3355999,-0.3723259,0.4581369
3892,-12,-3.153948171150472,21.043118487536479,-12.8745022,-0.0009091,11.5702477,0.1306438,-0.4017672,4.0000000,-0.4598736,1.0169073,10.4674110,-0.3436607,0.4146185
3893,-12,-3.146491531150472,21.043118487536479,-12.8731222,-0.0026446,3.3057852,0.1013277,-0.3704372,4.0000000,-0.4277500,1.0172943,10.5853109,-0.3131243,0.3741462
3894,-12,-3.139034891150472,21.043118487536479,-12.8717270,-0.0038843,0.0000000,0.0744718,-0.3410692,4.0000000,-0.3980804,1.0176469,10.6898432,-0.2840579,0.3423961
3895,-12,-3.131578251150472,21.043118487536479,-12.8703165,-0.0047934,0.0000000,0.0501326,-0.3129767,4.0000000,-0.3679304,1.0179613,10.7838669,-0.2580231,0.3158611
3896,-12,-3.124121611150472,21.043118487536479,-12.8688946,0.0042975,42.9752083,0.0310957,-0.2892156,4.0000000,-0.3409384,1.0182493,10.8672886,-0.2374928,0.2952896
3897,-12,-3.116664971150472,21.043118487536479,-12.8674593,0.0033058,33.8842964,0.0166883,-0.2686095,4.0000000,-0.3145100,1.0185204,10.9454899,-0.2227090,0.2767332
3898,-12,-3.109208331150472,21.043118487536479,-12.8660145,0.0014876,24.7933884,0.0070706,-0.2520696,4.0000000,-0.2907905,1.0187777,11.0212345,-0.2133486,0.2602331
3899,-12,-3.101751691150472,21.043118487536479,-12.8645582,-0.0003306,15.7024794,-0.0002686,-0.2353455,4.0000000,-0.2652203,1.0190428,11.0967875,-0.2054707,0.2407342
3900,-12,-3.094295051150472,21.043118487536479,-12.8630915,-0.0021488,6.6115704,-0.0035004,-0.2207790,4.0000000,-0.2409408,1.0193130,11.1737251,-0.2006173,0.2188566
3901,-12,-3.086838411150472,21.043118487536479,-12.8616133,-0.0037190,0.0000000,-0.0035532,-0.2069673,4.0000000,-0.2160049,1.0195885,11.2504206,-0.1979297,0.1932335
3902,-12,-3.079381771150472,21.043118487536479,-12.8601246,-0.0046281,0.0000000,-0.0008247,-0.1953638,4.0000000,-0.1895765,1.0198660,11.3303289,-0.2011512,0.1668287
3903,-12,-3.071925131150472,21.043118487536479,-12.8586254,0.0044628,44.6280975,0.0027667,-0.1818999,5.0000000,-0.1609285,1.0201670,11.4146509,-0.2028712,0.1367642
3904,-12,-3.064468491150472,21.043118487536479,-12.8571138,0.0026446,35.5371895,0.0061301,-0.1680002,4.0000000,-0.1312235,1.0204816,11.5013342,-0.2047769,0.1081069
3905,-12,-3.057011851150472,21.043118487536479,-12.8555908,0.0008264,26.4462814,0.0080226,-0.1496079,4.0000000,-0.0994898,1.0207995,11.5900106,-0.1997259,0.0785002
3906,-12,-3.049555211150472,21.043118487536479,-12.8540554,-0.0009917,17.3553715,0.0077744,-0.1291610,4.0000000,-0.0644756,1.0211103,11.6749868,-0.1938464,0.0541655
3907,-12,-3.042098571150472,21.043118487536479,-12.8525095,-0.0028099,8.2644625,0.0042264,-0.1035278,4.0000000,-0.0269559,1.0214065,11.7559443,-0.1800998,0.0360337
3908,-12,-3.720652811150472,21.035661847536478,-12.8988562,0.0034711,34.7107430,-0.0220710,0.0885637,4.0000000,-0.0546424,1.0040482,5.1550012,0.2317699,0.0763343
3909,-12,-3.713196171150472,21.035661847536478,-12.8995190,0.0043802,43.8016510,-0.0104053,0.0255568,4.0000000,-0.0429534,1.0041720,5.2307858,0.0940669,0.0237584
3910,-12,-3.705739531150472,21.035661847536478,-12.9001875,-0.0047107,0.0000000,-0.0033198,-0.0231008,4.0000000,-0.0187201,1.0042114,5.2525496,-0.0274815,0.0089198
3911,-12,-3.698282891150472,21.035661847536478,-12.9008560,-0.0038017,0.0000000,-0.0034792,-0.0561806,4.0000000,0.0139988,1.0041761,5.2281656,-0.1263600,0.0197797
3912,-12,-3.690826251150472,21.035661847536478,-12.9015169,-0.0028926,0.0000000,-0.0119507,-0.0722243,4.0000000,0.0574427,1.0040848,5.1683812,-0.2018914,0.0451935
3913,-12,-3.683369611150472,21.035661847536478,-12.9021673,-0.0019835,0.0000000,-0.0274363,-0.0699923,4.0000000,0.1097022,1.0039546,5.0822001,-0.2496868,0.0752506
3914,-12,-3.675912971150472,21.035661847536478,-12.9028034,-0.0010744,0.0000000,-0.0473412,-0.0519044,4.0000000,0.1692137,1.0038021,4.9820738,-0.2730225,0.1067177
3915,-12,-3.668456331150472,21.035661847536478,-12.9034243,-0.0003306,0.0000000,-0.0674147,-0.0194050,4.0000000,0.2336225,1.0036458,4.8765202,-0.2724325,0.1381866
3916,-12,-3.660999691150472,21.035661847536478,-12.9040298,0.0000000,0.0000000,-0.0833723,0.0270258,4.0000000,0.3027548,1.0034950,4.7716031,-0.2487032,0.1722524
3917,-12,-3.653543051150472,21.035661847536478,-12.9046202,0.0000000,0.0000000,-0.0898474,0.0854386,4.0000000,0.3749639,1.0033621,4.6798306,-0.2040867,0.2123767
3918,-12,-3.646086411150472,21.035661847536478,-12.9051981,0.0000000,0.0000000,-0.0842736,0.1521674,4.0000000,0.4491839,1.0032583,4.6057310,-0.1448492,0.2657571
3919,-12,-3.638629771150472,21.035661847536478,-12.9057665,0.0000826,0.8264463,-0.0644253,0.2245180,4.0000000,0.5236498,1.0031878,4.5544767,-0.0746137,0.3364181
3920,-12,-3.631173131150472,21.035661847536478,-12.9063282,0.0002479,2.4793389,-0.0331339,0.2968618,4.0000000,0.5960314,1.0031538,4.5304995,-0.0023079,0.4263092
3921,-12,-3.623716491150472,21.035661847536478,-12.9068880,0.0005785,5.7851238,0.0084884,0.3667537,4.0000000,0.6635547,1.0031530,4.5300784,0.0699528,0.5303864
3922,-12,-3.616259851150472,21.035661847536478,-12.9074488,0.0014876,14.8760328,0.0519959,0.4288082,4.0000000,0.7252033,1.0031852,4.5542741,0.1324131,0.6428208
3923,-12,-3.608803211150472,21.035661847536478,-12.9080143,0.0023967,23.9669418,0.0912222,0.4801006,4.0000000,0.7781816,1.0032449,4.5979486,0.1820195,0.7528908
3924,-12,-3.601346571150472,21.035661847536478,-12.9085865,0.0033058,33.0578499,0.1162750,0.5160089,4.0000000,0.8205252,1.0033190,4.6517797,0.2114925,0.8477894
3925,-12,-3.593889931150472,21.035661847536478,-12.9091673,0.0042149,42.1487617,0.1247599,0.5365468,4.0000000,0.8504005,1.0034022,4.7128959,0.2226932,0.9189561
3926,-12,-3.586433291150472,21.035661847536478,-12.9097567,0.0051240,51.2396698,0.1075770,0.5380841,4.0000000,0.8673276,1.0034801,4.7688479,0.2088407,0.9611586
3927,-12,-3.578976651150472,21.035661847536478,-12.9103527,-0.0039669,0.0000000,0.0647786,0.5199184,4.0000000,0.8700265,1.0035369,4.8113880,0.1698104,0.9704704
3928,-12,-3.571520011150472,21.035661847536478,-12.9109545,-0.0030579,0.0000000,-0.0012049,0.4825697,4.0000000,0.8573637,1.0035615,4.8297138,0.1077757,0.9525260
3929,-12,-3.564063371150472,21.035661847536478,-12.9115582,-0.0021488,0.0000000,-0.0889097,0.4257982,4.0000000,0.8319130,1.0035363,4.8155150,0.0196835,0.9208786
3930,-12,-3.556606731150472,21.035661847536478,-12.9121571,-0.0013223,0.0000000,-0.1890566,0.3503518,4.0000000,0.7899939,1.0034454,4.7586780,-0.0892902,0.8855155
3931,-12,-3.549150091150472,21.035661847536478,-12.9127455,-0.0005785,0.0000000,-0.2885510,0.2596277,4.0000000,0.7325509,1.0032876,4.6491556,-0.2132955,0.8612574
3932,-12,-3.541693451150472,21.035661847536478,-12.9133167,0.0000000,0.0000000,-0.3775563,0.1565007,4.0000000,0.6610070,1.0030591,4.4868307,-0.3480057,0.8655941
3933,-12,-3.534236811150472,21.035661847536478,-12.9138622,0.0000000,0.0000000,-0.4448654,0.0448276,4.0000000,0.5755712,1.0027592,4.2628126,-0.4859160,0.9083144
3934,-12,-3.526780171150472,21.035661847536478,-12.9143734,0.0000000,0.0000000,-0.4822049,-0.0737452,4.0000000,0.4738614,1.0024042,3.9809816,-0.6213518,0.9949580
3935,-12,-3.519323531150472,21.035661847536478,-12.9148417,0.0000000,0.0000000,-0.4831018,-0.1936587,4.0000000,0.3562712,1.0020139,3.6439281,-0.7435886,1.1235582
3936,-12,-3.511866891150472,21.035661847536478,-12.9152594,0.0000000,0.0000000,-0.4468363,-0.3127461,4.0000000,0.2166819,1.0016125,3.2576473,-0.8421741,1.2910999
3937,-12,-3.504410251150472,21.035661847536478,-12.9156189,0.0000000,0.0000000,-0.3737570,-0.4278399,4.0000000,0.0458960,1.0012262,2.8382952,-0.9015758,1.4849875
3938,-12,-3.496953611150472,21.035661847536478,-12.9159126,0.0000000,0.0000000,-0.2685238,-0.5374480,4.0000000,-0.1830357,1.0008819,2.4013956,-0.8918602,1.6970650
3939,-12,-3.489496971150472,21.035661847536478,-12.9161348,0.0000000,0.0000000,-0.1352123,-0.6383420,5.0000000,-0.5115110,1.0006094,1.9855138,-0.7651729,1.9045277
3940,-12,-3.482040331150472,21.035661847536478,-12.9162807,0.0000000,0.0000000,0.0152277,-0.7265319,4.0000000,-0.9713933,1.0004330,1.6577456,-0.4816705,2.0850234
3941,-12,-3.474583691150472,21.035661847536478,-12.9163465,0.0000000,0.0000000,0.1742500,-0.8053601,5.0000000,-1.4142069,1.0003700,1.5204512,-0.1965133,2.2504690
3942,-12,-3.467127051150472,21.035661847536478,-12.9163303,0.0000000,0.0000000,0.3333873,-0.8725448,4.0000000,-1.5020165,1.0004338,1.6455247,-0.2430730,2.3843064
3943,-12,-3.459670411150472,21.035661847536478,-12.9162292,0.0000000,0.0000000,0.4868774,-0.9287509,4.0000000,-1.3366201,1.0006305,1.9954399,-0.5208818,2.4844189
3944,-12,-3.452213771150472,21.035661847536478,-12.9160442,0.0000000,0.0000000,0.6232100,-0.9712386,5.0000000,-1.1814750,1.0009593,2.4756145,-0.7610022,2.5377872
3945,-12,-3.444757131150472,21.035661847536478,-12.9157743,0.0000000,0.0000000,0.7424605,-1.0043851,4.0000000,-1.0967861,1.0014150,3.0198085,-0.9119840,2.5654967
3946,-12,-3.437300491150472,21.035661847536478,-12.9154224,0.0000000,0.0000000,0.8397470,-1.0267318,4.0000000,-1.0584644,1.0019878,3.5877643,-0.9949992,2.5577393
3947,-12,-3.429843851150472,21.035661847536478,-12.9149895,-0.0000826,0.0000000,0.9158253,-1.0407506,4.0000000,-1.0461253,1.0026631,4.1582270,-1.0353760,2.5276549
3948,-12,-3.422387211150472,21.035661847536478,-12.9144783,-0.0003306,0.0000000,0.9681855,-1.0464916,4.0000000,-1.0434641,1.0034229,4.7196326,-1.0495191,2.4776051
3949,-12,-3.414930571150472,21.035661847536478,-12.9138927,-0.0008264,0.0000000,0.9986638,-1.0440053,4.0000000,-1.0445802,1.0042566,5.2657762,-1.0434302,2.4028659
3950,-12,-3.407473931150472,21.035661847536478,-12.9132338,-0.0017355,0.0000000,1.0093229,-1.0353349,4.0000000,-1.0445296,1.0051348,5.7854667,-1.0261403,2.3163645
3951,-12,-3.400017291150472,21.035661847536478,-12.9125080,-0.0026446,0.0000000,0.9986465,-1.0188309,4.0000000,-1.0400554,1.0060489,6.2813420,-0.9976064,2.2085235
3952,-12,-3.392560651150472,21.035661847536478,-12.9117165,-0.0035537,0.0000000,0.9690508,-0.9958002,4.0000000,-1.0303353,1.0069816,6.7470503,-0.9612650,2.0877099
3953,-12,-3.385104011150472,21.035661847536478,-12.9108648,-0.0044628,0.0000000,0.9232109,-0.9665648,4.0000000,-1.0156510,1.0079032,7.1778283,-0.9174787,1.9543338
3954,-12,-3.377647371150472,21.035661847536478,-12.9099569,0.0046281,46.2809906,0.8610237,-0.9309473,4.0000000,-0.9934901,1.0088046,7.5767612,-0.8684044,1.8113934
3955,-12,-3.370190731150472,21.035661847536478,-12.9089975,0.0037190,37.1900826,0.7824500,-0.8880545,4.0000000,-0.9660160,1.0096622,7.9348526,-0.8100932,1.6578729
3956,-12,-3.362734091150472,21.035661847536478,-12.9079905,0.0028099,28.0991745,0.6931428,-0.8401039,4.0000000,-0.9342558,1.0104543,8.2524490,-0.7459520,1.5050865
3957,-12,-3.355277451150472,21.035661847536478,-12.9069433,0.0017355,19.0082645,0.5963736,-0.7880796,4.0000000,-0.8993626,1.0111679,8.5296679,-0.6767966,1.3587747
3958,-12,-3.347820811150472,21.035661847536478,-12.9058599,0.0004959,10.7438021,0.4898350,-0.7300691,4.0000000,-0.8620733,1.0117919,8.7620316,-0.5980650,1.2175381
3959,-12,-3.340364171150472,21.035661847536478,-12.9047461,-0.0010744,4.1322312,0.3825790,-0.6708892,4.0000000,-0.8252265,1.0123013,8.9476919,-0.5165519,1.0981245
