OID_,ClipsFinal_DEM_Large_S3_RegP,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1735,-13,-4.175507851150472,18.999999127536480,-13.1791325,0.0030579,45.4545441,-0.4608601,-2.0597069,4.0000000,-0.1059036,1.1410056,28.6775608,-4.0135102,23.9427490
1736,-13,-4.168051211150472,18.999999127536480,-13.1749592,-0.0007438,36.3636360,-0.4349231,-1.5022805,4.0000000,-0.1422159,1.1608996,30.6248226,-2.8623450,14.1851139
1737,-13,-4.160594571150472,18.999999127536480,-13.1703653,-0.0052066,27.2727280,-0.5271153,-0.7234723,4.0000000,-0.1691153,1.1711763,31.5416336,-1.2778293,5.1401067
1738,-13,-4.153137931150472,18.999999127536480,-13.1659002,0.0000826,42.1487617,-0.7025552,0.0228361,4.0000000,-0.1965990,1.1697180,31.1953468,0.2422712,2.6252964
1739,-13,-4.145681291150472,18.999999127536480,-13.1613531,-0.0042149,33.0578499,-0.6400959,-0.2904773,4.0000000,-0.2428586,1.1729705,31.5106583,-0.3380960,3.0450478
1740,-13,-4.138224651150472,18.999999127536480,-13.1568069,0.0010744,42.9752083,-0.7152464,-0.1946921,4.0000000,-0.2982708,1.1748554,31.6482277,-0.0911134,3.0725694
1741,-13,-4.130768011150472,18.999999127536480,-13.1522121,-0.0030579,33.8842964,-0.6785526,-0.2262687,4.0000000,-0.3296948,1.1771759,31.8553009,-0.1228426,3.0733495
1742,-13,-4.123311371150472,18.999999127536480,-13.1476126,0.0022314,44.6280975,-0.9083216,-0.2352591,4.0000000,-0.4076673,1.1789725,31.9527359,-0.0628509,4.0547957
1743,-13,-4.399207051150472,18.992542487536479,-13.2254105,0.0000826,7.4380164,0.1426815,-0.4251402,4.0000000,-0.6164519,1.0094982,7.8862324,-0.2338285,0.4610722
1744,-13,-4.391750411150472,18.992542487536479,-13.2260571,0.0006612,10.7438021,0.0028375,-0.2974473,4.0000000,-0.5638437,1.0090165,7.6763039,-0.0310509,0.3669612
1745,-13,-4.384293771150472,18.992542487536479,-13.2267122,0.0012397,14.8760328,-0.1919742,-0.1108831,4.0000000,-0.4813572,1.0087434,7.5680571,0.2595911,0.4515800
1746,-13,-4.376837131150472,18.992542487536479,-13.2273655,0.0018182,19.0082645,-0.3358608,0.0117230,4.0000000,-0.4670979,1.0084260,7.4074154,0.4905438,0.6948667
1747,-13,-4.369380491150472,18.992542487536479,-13.2280378,0.0023140,23.1404953,-0.2910072,-0.1603599,3.0000000,-0.7193458,1.0083256,7.4094887,0.3986260,0.7145534
1748,-13,-4.361923851150472,18.992542487536479,-13.2287493,0.0027273,27.2727280,0.0542755,-0.8428458,4.0000000,-1.3479180,1.0076002,7.1312847,-0.3377736,2.8467562
1749,-13,-4.354467211150472,18.992542487536479,-13.2293653,0.0030579,30.5785122,0.6857969,-1.7735276,4.0000000,-2.4150107,1.0058174,6.1650887,-1.1320444,11.5276489
1750,-13,-4.347010571150472,18.992542487536479,-13.2298040,0.0032231,32.2314034,1.4169452,-2.4185853,4.0000000,-3.8587277,1.0038725,4.9015589,-0.9784427,20.9719448
1751,-13,-4.339553931150472,18.992542487536479,-13.2299662,0.0031405,31.4049587,1.8854772,-2.4450467,5.0000000,-4.4644885,1.0028176,4.0950899,-0.4256046,20.4513569
1752,-13,-4.332097291150472,18.992542487536479,-13.2298470,0.0029752,29.7520657,2.4795392,-2.4487653,4.0000000,-3.8031855,1.0029908,4.2991242,-1.0943452,19.3182487
1753,-13,-4.324640651150472,18.992542487536479,-13.2295542,0.0027273,27.2727280,3.0119295,-2.5160327,5.0000000,-2.9961796,1.0045321,5.2377844,-2.0358858,19.6651249
1754,-13,-4.317184011150472,18.992542487536479,-13.2289696,0.0023140,24.7933884,3.5073924,-2.6515191,4.0000000,-2.4035063,1.0073210,6.8414721,-2.8995316,21.6822662
1755,-13,-4.309727371150472,18.992542487536479,-13.2281466,0.0015702,21.4876041,3.6673291,-2.6950662,4.0000000,-2.0623639,1.0111382,8.3795147,-3.3277686,22.5224400
1756,-13,-4.302270731150472,18.992542487536479,-13.2270708,0.0003306,17.3553715,3.6525354,-2.7307680,4.0000000,-1.6877978,1.0168984,10.3863068,-3.7737379,23.6697731
1757,-13,-4.294814091150472,18.992542487536479,-13.2256746,-0.0009917,13.2231407,3.3163617,-2.7741487,4.0000000,-1.3539752,1.0233572,12.2075081,-4.1943221,25.6966305
1758,-13,-4.287357451150472,18.992542487536479,-13.2240639,-0.0023140,9.0909090,2.5783942,-2.5157812,4.0000000,-1.0026360,1.0315560,14.1694126,-4.0289264,21.7836685
1759,-13,-4.279900811150472,18.992542487536479,-13.2221127,-0.0040496,4.9586778,1.9403533,-2.3371615,4.0000000,-0.6980684,1.0396349,15.9156160,-3.9762547,19.6657143
1760,-13,-4.272444171150472,18.992542487536479,-13.2200108,-0.0061983,1.6528926,1.0066030,-1.7172395,4.0000000,-0.3760876,1.0475492,17.3920231,-3.0583913,10.8051319
1761,-13,-4.264987531150472,18.992542487536479,-13.2176313,0.0018182,40.4958687,0.2562618,-1.1603484,4.0000000,-0.1235749,1.0538275,18.4878998,-2.1971219,5.4257078
1762,-13,-4.257530891150472,18.992542487536479,-13.2151871,-0.0000826,31.4049587,-0.2653666,-0.7796892,4.0000000,0.0007050,1.0559525,18.6894951,-1.5600833,3.3687866
1763,-13,-4.250074251150472,18.992542487536479,-13.2126884,-0.0028099,22.3140488,-0.5860560,-1.2248075,4.0000000,0.0919854,1.0587271,19.0987453,-2.5416005,8.1296940
1764,-13,-4.242617611150472,18.992542487536479,-13.2101030,-0.0055372,13.2231407,-1.0611982,-1.6775075,4.0000000,0.1421163,1.0662082,20.2227459,-3.4971313,15.3745861
1765,-13,-4.235160971150473,18.992542487536479,-13.2072468,0.0019008,41.3223152,-1.3560301,-1.7196982,4.0000000,0.0998155,1.0762041,21.6800957,-3.5392118,17.2106743
1766,-13,-4.227704331150473,18.992542487536479,-13.2042074,-0.0013223,32.2314034,-1.3845348,-1.3352841,4.0000000,-0.0170110,1.0840682,22.7529736,-2.6535573,12.2340527
1767,-13,-4.220247691150472,18.992542487536479,-13.2010279,-0.0041322,23.1404953,-0.9446852,-1.3073369,4.0000000,-0.1353893,1.0899177,23.4005337,-2.4792845,10.9382782
1768,-13,-4.212791051150472,18.992542487536479,-13.1977596,0.0022314,44.6280975,-0.4572311,-1.2636228,4.0000000,-0.2838565,1.0981666,24.4048615,-2.2433891,9.3918304
1769,-13,-4.205334411150472,18.992542487536479,-13.1942749,-0.0014050,35.5371895,-0.0946798,-1.1274041,5.0000000,-0.4002572,1.1059015,25.3301048,-1.8545511,7.0118604
1770,-13,-4.197877771150472,18.992542487536479,-13.1907263,-0.0048760,26.4462814,0.0786296,-0.8884085,4.0000000,-0.4697005,1.1109176,25.8006363,-1.3071165,4.1516800
1771,-13,-4.190421131150472,18.992542487536479,-13.1870623,0.0014876,45.4545441,0.5103259,-1.2378777,4.0000000,-0.4972329,1.1164303,26.3162575,-1.9785225,6.8156180
1772,-13,-4.182964491150472,18.992542487536479,-13.1833200,-0.0023140,36.3636360,0.7162791,-1.4947777,4.0000000,-0.4915088,1.1254798,27.2804050,-2.4980466,10.0295753
1773,-13,-4.175507851150472,18.992542487536479,-13.1793642,0.0032231,45.4545441,0.8391729,-2.1292927,4.0000000,-0.4469951,1.1371640,28.3497334,-3.8115904,22.0704403
1774,-13,-4.168051211150472,18.992542487536479,-13.1752586,-0.0004959,36.3636360,0.3467231,-1.6690631,4.0000000,-0.4181593,1.1567416,30.2464619,-2.9199669,14.9856653
1775,-13,-4.160594571150472,18.992542487536479,-13.1707096,-0.0048760,27.2727280,-0.1818743,-0.8588778,4.0000000,-0.4286208,1.1676401,31.2393684,-1.2891349,5.4920454
1776,-13,-4.153137931150472,18.992542487536479,-13.1662865,0.0004959,42.9752083,-0.7304626,-0.0806826,4.0000000,-0.4360031,1.1654174,30.8962593,0.2746379,2.8314025
1777,-13,-4.145681291150472,18.992542487536479,-13.1618233,-0.0037190,33.8842964,-0.5177487,-0.3603263,4.0000000,-0.4470293,1.1677823,31.0797901,-0.2736233,2.9877305
1778,-13,-4.138224651150472,18.992542487536479,-13.1573324,0.0016529,43.8016510,-0.5919946,-0.3323807,4.0000000,-0.5017228,1.1706271,31.3088913,-0.1630385,3.2126451
1779,-13,-4.130768011150472,18.992542487536479,-13.1528015,-0.0023967,34.7107430,-0.5925621,-0.3041241,4.0000000,-0.5343803,1.1728989,31.5350513,-0.0738678,3.1476879
1780,-13,-4.123311371150472,18.992542487536479,-13.1482630,0.0030579,46.2809906,-0.8461506,-0.2262541,4.0000000,-0.5840482,1.1739738,31.5707073,0.1315400,3.8357165
1781,-13,-4.399207051150472,18.985085847536478,-13.2246180,-0.0006612,4.1322312,-0.0030384,-0.2395356,4.0000000,-0.4716250,1.0096893,7.9469299,-0.0074462,0.2493613
1782,-13,-4.391750411150472,18.985085847536478,-13.2252817,-0.0000826,6.6115704,-0.0725804,-0.1526243,4.0000000,-0.4543751,1.0092677,7.7568736,0.1491266,0.2508182
1783,-13,-4.384293771150472,18.985085847536478,-13.2259598,0.0004959,9.9173555,-0.2134511,-0.0191128,4.0000000,-0.4061815,1.0091103,7.6996064,0.3679560,0.4447732
1784,-13,-4.376837131150472,18.985085847536478,-13.2266464,0.0010744,13.2231407,-0.3508804,0.0269933,3.0000000,-0.4395975,1.0089316,7.6070991,0.4935842,0.7291858
1785,-13,-4.369380491150472,18.985085847536478,-13.2273540,0.0015702,16.5289249,-0.2377838,-0.2429153,3.0000000,-0.7684985,1.0089242,7.6674285,0.2826679,0.7472482
1786,-13,-4.361923851150472,18.985085847536478,-13.2280979,0.0019835,19.8347111,0.6309275,-1.0300585,4.0000000,-1.4584436,1.0082198,7.4097610,-0.6016734,3.1149342
1787,-13,-4.354467211150472,18.985085847536478,-13.2287521,0.0022314,22.3140488,2.4876332,-2.0718362,5.0000000,-2.5471656,1.0063734,6.4704719,-1.5965070,12.5628958
1788,-13,-4.347010571150472,18.985085847536478,-13.2292194,0.0023140,23.1404953,4.4090114,-2.7902172,4.0000000,-3.9649029,1.0043911,5.2295628,-1.6155314,22.8106709
1789,-13,-4.339553931150472,18.985085847536478,-13.2294226,0.0023140,23.1404953,5.2130537,-2.8679471,5.0000000,-4.6024947,1.0033541,4.4735398,-1.1333997,22.8736935
1790,-13,-4.332097291150472,18.985085847536478,-13.2293015,0.0022314,22.3140488,5.7696800,-2.8806233,4.0000000,-4.1561360,1.0035955,4.7362266,-1.6051108,22.0532856
1791,-13,-4.324640651150472,18.985085847536478,-13.2290010,0.0019835,20.6611576,6.0907812,-2.9234469,5.0000000,-3.5408552,1.0053351,5.7278357,-2.3060384,22.5242519
1792,-13,-4.317184011150472,18.985085847536478,-13.2283945,0.0015702,19.0082645,6.2367949,-2.9839556,5.0000000,-3.0082107,1.0084130,7.3340683,-2.9597006,23.9228592
1793,-13,-4.309727371150472,18.985085847536478,-13.2275429,0.0008264,16.5289249,5.9848266,-2.9365337,4.0000000,-2.5722809,1.0123338,8.8552990,-3.3007863,23.5275497
1794,-13,-4.302270731150472,18.985085847536478,-13.2264500,-0.0004132,13.2231407,5.7526875,-2.9090035,4.0000000,-2.1237698,1.0179824,10.7330399,-3.6942370,23.6442051
1795,-13,-4.294814091150472,18.985085847536478,-13.2250471,-0.0016529,9.9173555,5.4855838,-2.9455404,4.0000000,-1.7567854,1.0241834,12.4283838,-4.1342950,25.3894215
1796,-13,-4.287357451150472,18.985085847536478,-13.2234354,-0.0029752,6.6115704,4.5571790,-2.6986561,4.0000000,-1.3905600,1.0320710,14.3115692,-4.0067520,21.7367783
1797,-13,-4.279900811150472,18.985085847536478,-13.2214928,-0.0047107,3.3057852,3.4989390,-2.4399059,4.0000000,-1.0385106,1.0400705,16.0232582,-3.8413012,18.4895344
1798,-13,-4.272444171150472,18.985085847536478,-13.2193813,0.0032231,46.2809906,1.8165610,-1.7479690,4.0000000,-0.6428325,1.0473542,17.3682022,-2.8531058,9.5254984
1799,-13,-4.264987531150472,18.985085847536478,-13.2170372,0.0013223,37.1900826,0.6259354,-1.2016280,4.0000000,-0.3574455,1.0526109,18.2675247,-2.0458102,5.0746870
1800,-13,-4.257530891150472,18.985085847536478,-13.2146339,-0.0006612,28.0991745,-0.0659968,-0.8800558,4.0000000,-0.2177710,1.0541050,18.4002914,-1.5423406,3.6985202
1801,-13,-4.250074251150472,18.985085847536478,-13.2121935,-0.0033884,19.0082645,0.0275824,-1.2974831,4.0000000,-0.1906713,1.0565740,18.7665215,-2.4042950,7.5705929
1802,-13,-4.242617611150472,18.985085847536478,-13.2096558,0.0039669,48.7603302,0.1924775,-1.7634772,4.0000000,-0.2365907,1.0628123,19.7142143,-3.2903638,13.7893333
1803,-13,-4.235160971150473,18.985085847536478,-13.2069073,0.0014876,39.6694221,0.3106818,-1.9214715,4.0000000,-0.3637616,1.0715326,21.0445156,-3.4791813,16.6139870
1804,-13,-4.227704331150473,18.985085847536478,-13.2039690,-0.0016529,30.5785122,0.2779230,-1.6804576,4.0000000,-0.5516781,1.0797757,22.1755257,-2.8092370,13.1446867
1805,-13,-4.220247691150472,18.985085847536478,-13.2008638,-0.0043802,21.4876041,0.8268265,-1.6859373,4.0000000,-0.7023365,1.0861126,22.9369335,-2.6695380,12.1253510
1806,-13,-4.212791051150472,18.985085847536478,-13.1976671,0.0019835,43.8016510,1.1214914,-1.6128294,4.0000000,-0.8199002,1.0947567,24.0088215,-2.4057586,10.5371647
1807,-13,-4.205334411150472,18.985085847536478,-13.1942310,-0.0015702,34.7107430,1.1274371,-1.4729960,4.0000000,-0.8868174,1.1026120,24.9466496,-2.0591745,8.6406574
1808,-13,-4.197877771150472,18.985085847536478,-13.1907396,-0.0048760,25.6198349,0.9999158,-1.2644811,5.0000000,-0.9452212,1.1078305,25.4716129,-1.5837411,6.2240896
1809,-13,-4.190421131150472,18.985085847536478,-13.1871233,0.0014876,45.4545441,1.5270642,-1.5042360,4.0000000,-0.9459289,1.1141652,26.1185131,-2.0625429,8.2889099
1810,-13,-4.182964491150472,18.985085847536478,-13.1834183,-0.0022314,36.3636360,1.8906078,-1.6891240,4.0000000,-0.9718531,1.1226617,26.9943333,-2.4063950,10.6019344
1811,-13,-4.175507851150472,18.985085847536478,-13.1795225,0.0033884,45.4545441,2.5617261,-2.2607777,4.0000000,-0.9260274,1.1331910,27.9815350,-3.5955281,20.9099865
1812,-13,-4.168051211150472,18.985085847536478,-13.1754770,-0.0002479,36.3636360,1.6648234,-1.9135368,4.0000000,-0.8566216,1.1516869,29.8119488,-2.9704518,16.5446320
1813,-13,-4.160594571150472,18.985085847536478,-13.1710138,-0.0045455,27.2727280,0.3669062,-1.0794784,4.0000000,-0.8200047,1.1635120,30.8762913,-1.3389522,6.8102951
1814,-13,-4.153137931150472,18.985085847536478,-13.1666145,0.0009091,43.8016510,-0.7958370,-0.2824033,4.0000000,-0.8030170,1.1616663,30.6022205,0.2382103,3.8654547
1815,-13,-4.145681291150472,18.985085847536478,-13.1622219,-0.0032231,34.7107430,-0.4242232,-0.4836453,4.0000000,-0.7412283,1.1625310,30.6533108,-0.2260622,3.5855868
1816,-13,-4.138224651150472,18.985085847536478,-13.1578112,0.0022314,44.6280975,-0.5027367,-0.4929360,4.0000000,-0.7405931,1.1658740,30.9200802,-0.2452789,3.9847066
1817,-13,-4.130768011150472,18.985085847536478,-13.1533270,-0.0017355,35.5371895,-0.6064477,-0.4088188,4.0000000,-0.7554809,1.1683221,31.1670341,-0.0621567,3.8973379
1818,-13,-4.123311371150472,18.985085847536478,-13.1488600,0.0038843,47.9338837,-0.9024159,-0.2442020,4.0000000,-0.7665350,1.1685796,31.1602650,0.2781310,4.1728096
1819,-13,-4.399207051150472,18.977629207536481,-13.2238445,-0.0014050,1.6528926,0.0664313,-0.3091461,4.0000000,-0.4616247,1.0099318,8.0170460,-0.1566676,0.2633166
1820,-13,-4.391750411150472,18.977629207536481,-13.2245245,-0.0008264,3.3057852,-0.0541035,-0.2467369,4.0000000,-0.4676949,1.0095878,7.8758636,-0.0257789,0.3696478
1821,-13,-4.384293771150472,18.977629207536481,-13.2252188,-0.0002479,5.7851238,-0.2604758,-0.1554362,4.0000000,-0.4491880,1.0095441,7.8581605,0.1383157,0.6449661
1822,-13,-4.376837131150472,18.977629207536481,-13.2259321,0.0003306,8.2644625,-0.4085279,-0.1559976,4.0000000,-0.4971796,1.0095228,7.8284826,0.1851844,0.9534844
1823,-13,-4.369380491150472,18.977629207536481,-13.2266645,0.0008264,10.7438021,-0.0469215,-0.4832604,4.0000000,-0.8610378,1.0096575,7.9497089,-0.1054831,1.0832965
1824,-13,-4.361923851150472,18.977629207536481,-13.2274408,0.0012397,13.2231407,1.6254302,-1.3248296,5.0000000,-1.5872700,1.0090349,7.7418518,-1.0623891,3.9375260
1825,-13,-4.354467211150472,18.977629207536481,-13.2281199,0.0014876,14.8760328,4.6926398,-2.4133956,5.0000000,-2.6932788,1.0071855,6.8688102,-2.1335125,14.3606558
1826,-13,-4.347010571150472,18.977629207536481,-13.2286034,0.0014876,14.8760328,7.4788895,-3.1487219,4.0000000,-4.1115580,1.0052675,5.7321305,-2.1858861,25.3254433
1827,-13,-4.339553931150472,18.977629207536481,-13.2287960,0.0014876,14.8760328,8.3114805,-3.2359128,5.0000000,-4.6950126,1.0043862,5.1312337,-1.7768128,25.8255596
1828,-13,-4.332097291150472,18.977629207536481,-13.2286768,0.0014050,14.8760328,8.4440794,-3.2118547,4.0000000,-4.3986092,1.0047238,5.4363661,-2.0251000,24.9603672
1829,-13,-4.324640651150472,18.977629207536481,-13.2283602,0.0011570,14.0495872,8.3306608,-3.2010171,4.0000000,-3.8732948,1.0065862,6.4021668,-2.5287392,25.0532322
1830,-13,-4.317184011150472,18.977629207536481,-13.2277203,0.0007438,13.2231407,7.8280387,-3.1561925,5.0000000,-3.3018122,1.0097749,7.9405651,-3.0105731,25.1812210
1831,-13,-4.309727371150472,18.977629207536481,-13.2268457,0.0000000,11.5702477,6.9364471,-3.0039113,4.0000000,-2.7290854,1.0137298,9.3996830,-3.2787371,23.3684120
1832,-13,-4.302270731150472,18.977629207536481,-13.2257385,-0.0011570,9.0909090,6.1951265,-2.9060812,4.0000000,-2.2134740,1.0191857,11.1070271,-3.5986881,22.7569256
1833,-13,-4.294814091150472,18.977629207536481,-13.2243385,-0.0023140,6.6115704,5.6142068,-2.9014432,4.0000000,-1.7869314,1.0251334,12.7116699,-4.0159550,24.1043892
1834,-13,-4.287357451150472,18.977629207536481,-13.2227345,-0.0036364,4.1322312,4.2335911,-2.6180577,4.0000000,-1.3062997,1.0327911,14.5076437,-3.9298158,20.5990887
1835,-13,-4.279900811150472,18.977629207536481,-13.2207985,-0.0053719,1.6528926,2.7505419,-2.2644403,4.0000000,-0.8483270,1.0406396,16.1446438,-3.6805537,16.4711876
1836,-13,-4.272444171150472,18.977629207536481,-13.2186918,0.0026446,42.9752083,0.9065186,-1.5130957,4.0000000,-0.3371251,1.0470433,17.3296070,-2.6890662,8.0853930
1837,-13,-4.264987531150472,18.977629207536481,-13.2163849,0.0008264,33.8842964,-0.1490069,-0.9753515,4.0000000,-0.0037186,1.0508832,17.9889526,-1.9469844,4.5723052
1838,-13,-4.257530891150472,18.977629207536481,-13.2140484,-0.0012397,24.7933884,-0.6710615,-0.6795627,4.0000000,0.2037842,1.0520052,18.0948162,-1.5629097,3.6235175
1839,-13,-4.250074251150472,18.977629207536481,-13.2116623,-0.0038843,16.5289249,-0.7364216,-1.0379472,4.0000000,0.1960971,1.0547032,18.4691601,-2.2719915,6.5094132
1840,-13,-4.242617611150472,18.977629207536481,-13.2091713,0.0035537,47.1074371,-0.6711655,-1.4686377,4.0000000,0.1117128,1.0598050,19.2706699,-3.0489881,11.2829065
1841,-13,-4.235160971150473,18.977629207536481,-13.2065334,0.0011570,38.0165291,-0.4794007,-1.7213085,4.0000000,-0.0236122,1.0673716,20.4780941,-3.4190047,14.7752209
1842,-13,-4.227704331150473,18.977629207536481,-13.2036848,-0.0019008,28.9256191,-0.1882709,-1.5899794,4.0000000,-0.1991938,1.0760074,21.6610184,-2.9807651,12.4443827
1843,-13,-4.220247691150472,18.977629207536481,-13.2006521,-0.0046281,19.8347111,0.3050737,-1.5993114,4.0000000,-0.3627953,1.0830057,22.5560093,-2.8358274,11.6315489
1844,-13,-4.212791051150472,18.977629207536481,-13.1975079,0.0017355,42.9752083,0.5740913,-1.5042362,4.0000000,-0.4741723,1.0917648,23.6431713,-2.5343001,9.8165598
1845,-13,-4.205334411150472,18.977629207536481,-13.1941319,-0.0017355,33.8842964,0.6235833,-1.3733970,4.0000000,-0.5360118,1.0994900,24.5900593,-2.2107823,8.0617571
1846,-13,-4.197877771150472,18.977629207536481,-13.1906986,-0.0048760,24.7933884,0.6428398,-1.2092893,4.0000000,-0.5931752,1.1049588,25.1642971,-1.8254036,6.0187478
1847,-13,-4.190421131150472,18.977629207536481,-13.1871281,0.0014876,45.4545441,0.9253294,-1.3618597,5.0000000,-0.6107856,1.1120313,25.9089546,-2.1129336,7.3381782
1848,-13,-4.182964491150472,18.977629207536481,-13.1834459,-0.0021488,36.3636360,1.0725816,-1.4722389,5.0000000,-0.6484507,1.1200881,26.7498779,-2.2960272,8.7496634
1849,-13,-4.175507851150472,18.977629207536481,-13.1796045,0.0036364,45.4545441,1.3290067,-1.9752508,4.0000000,-0.6340657,1.1296078,27.6206970,-3.3164358,17.3521309
1850,-13,-4.168051211150472,18.977629207536481,-13.1756163,0.0000000,36.3636360,0.6420480,-1.7718089,4.0000000,-0.5699991,1.1461688,29.3263130,-2.9736185,16.0175571
1851,-13,-4.160594571150472,18.977629207536481,-13.1712666,-0.0042149,27.2727280,-0.2067905,-0.9827899,4.0000000,-0.5147984,1.1583570,30.4524784,-1.4507813,6.9318137
1852,-13,-4.153137931150472,18.977629207536481,-13.1668997,0.0012397,44.6280975,-0.8623048,-0.1754552,4.0000000,-0.4870900,1.1581435,30.2896118,0.1361795,3.4608035
1853,-13,-4.145681291150472,18.977629207536481,-13.1625652,-0.0028099,35.5371895,-0.6023387,-0.2958964,4.0000000,-0.4257948,1.1576490,30.2491531,-0.1659980,2.8904669
1854,-13,-4.138224651150472,18.977629207536481,-13.1582260,0.0027273,46.2809906,-0.6822039,-0.3255763,4.0000000,-0.3948809,1.1608325,30.5088310,-0.2562718,3.3135028
1855,-13,-4.130768011150472,18.977629207536481,-13.1538010,-0.0011570,37.1900826,-0.7723238,-0.2344931,4.0000000,-0.4174404,1.1637162,30.7640991,-0.0515458,3.3487062
1856,-13,-4.123311371150472,18.977629207536481,-13.1493874,0.0045455,48.7603302,-0.9594094,-0.0347414,4.0000000,-0.4512324,1.1635412,30.7442112,0.3817496,3.5877697
1857,-13,-4.399207051150472,18.970172567536480,-13.2230396,-0.0022314,0.0000000,0.0630510,-0.3275895,4.0000000,-0.3124908,1.0106226,8.3273010,-0.3426881,0.3158993
1858,-13,-4.391750411150472,18.970172567536480,-13.2237329,-0.0016529,0.8264463,-0.0797116,-0.3101091,4.0000000,-0.3711744,1.0104364,8.2595949,-0.2490437,0.5689585
1859,-13,-4.384293771150472,18.970172567536480,-13.2244453,-0.0010744,2.4793389,-0.2975446,-0.2914953,4.0000000,-0.4109818,1.0104520,8.2639217,-0.1720089,0.9779073
1860,-13,-4.376837131150472,18.970172567536480,-13.2251692,-0.0004959,4.1322312,-0.4231853,-0.3505694,4.0000000,-0.4639454,1.0105208,8.2726240,-0.2371934,1.3986638
1861,-13,-4.369380491150472,18.970172567536480,-13.2259216,0.0000000,5.7851238,0.1705939,-0.7217133,4.0000000,-0.8253326,1.0107939,8.4301281,-0.6180941,1.8267213
1862,-13,-4.361923851150472,18.970172567536480,-13.2267132,0.0004132,7.4380164,2.5752983,-1.6050376,5.0000000,-1.6117885,1.0103372,8.2854080,-1.5982867,5.3770308
1863,-13,-4.354467211150472,18.970172567536480,-13.2274084,0.0006612,8.2644625,6.3911266,-2.6717174,4.0000000,-2.7876101,1.0085914,7.4951329,-2.5558248,16.3448925
1864,-13,-4.347010571150472,18.970172567536480,-13.2278833,0.0007438,8.2644625,9.4193678,-3.3559582,4.0000000,-4.2111354,1.0067368,6.5461268,-2.5007811,27.0621891
1865,-13,-4.339553931150472,18.970172567536480,-13.2280560,0.0008264,8.2644625,9.8321848,-3.3968971,5.0000000,-4.6884451,1.0059612,6.1138577,-2.1053491,27.3092251
1866,-13,-4.332097291150472,18.970172567536480,-13.2279415,0.0006612,8.2644625,9.4044514,-3.3261585,4.0000000,-4.4679008,1.0063920,6.3974209,-2.1844163,26.2847500
1867,-13,-4.324640651150472,18.970172567536480,-13.2276192,0.0004132,8.2644625,8.5340223,-3.2261605,4.0000000,-3.9015141,1.0082963,7.2424493,-2.5508072,25.5112896
1868,-13,-4.317184011150472,18.970172567536480,-13.2269669,0.0000000,8.2644625,7.4480300,-3.0990129,5.0000000,-3.2278621,1.0113946,8.6031990,-2.9701638,24.6514664
1869,-13,-4.309727371150472,18.970172567536480,-13.2260771,-0.0007438,7.4380164,6.0239892,-2.8625462,4.0000000,-2.5294116,1.0152297,9.9041338,-3.1956809,21.8981342
1870,-13,-4.302270731150472,18.970172567536480,-13.2249413,-0.0018182,5.7851238,4.8319812,-2.7045777,4.0000000,-1.9531031,1.0202395,11.4388580,-3.4560523,20.8925438
1871,-13,-4.294814091150472,18.970172567536480,-13.2235518,-0.0028926,4.1322312,3.7537508,-2.6257312,4.0000000,-1.4333937,1.0258467,12.9155941,-3.8180687,21.5495186
1872,-13,-4.287357451150472,18.970172567536480,-13.2219448,-0.0042149,2.4793389,2.2650905,-2.3421984,4.0000000,-0.8435717,1.0330536,14.5591393,-3.8408251,18.8343258
1873,-13,-4.279900811150472,18.970172567536480,-13.2200346,-0.0059504,0.8264463,0.7485420,-1.9258845,4.0000000,-0.2926695,1.0402199,16.0689888,-3.5590994,14.5145149
1874,-13,-4.272444171150472,18.970172567536480,-13.2179461,0.0021488,39.6694221,-0.5738853,-1.1815244,4.0000000,0.2173225,1.0455257,17.0479794,-2.5803714,7.3776455
1875,-13,-4.264987531150472,18.970172567536480,-13.2157106,0.0003306,30.5785122,-1.0879860,-0.7167606,4.0000000,0.4708191,1.0480889,17.4922848,-1.9043404,4.7437768
1876,-13,-4.257530891150472,18.970172567536480,-13.2134523,-0.0018182,21.4876041,-1.2936646,-0.5250413,4.0000000,0.5980058,1.0493866,17.6475945,-1.6480886,4.2158861
1877,-13,-4.250074251150472,18.970172567536480,-13.2111130,-0.0043802,14.0495872,-1.3954194,-0.8122167,4.0000000,0.5422601,1.0524832,18.1010647,-2.1666934,6.1351666
1878,-13,-4.242617611150472,18.970172567536480,-13.2086678,0.0031405,45.4545441,-1.3931365,-1.2050835,4.0000000,0.4181839,1.0569464,18.8080387,-2.8283510,9.6945667
1879,-13,-4.235160971150473,18.970172567536480,-13.2060966,0.0007438,36.3636360,-1.3617308,-1.5099493,4.0000000,0.3101826,1.0638727,19.9486828,-3.3300812,13.5320673
1880,-13,-4.227704331150473,18.970172567536480,-13.2033281,-0.0022314,27.2727280,-1.0413595,-1.4568393,4.0000000,0.1896096,1.0725175,21.2068214,-3.1032882,12.3342342
1881,-13,-4.220247691150472,18.970172567536480,-13.2003679,-0.0049587,18.1818180,-0.7304002,-1.4293075,4.0000000,0.0672557,1.0801404,22.1859913,-2.9258707,11.4433327
