OID_,ClipsFinal_DEM_Large_S3_RegK,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3590,-12,-3.400017291150471,18.172312087536479,-12.9848299,-0.0005785,8.2644625,0.1657570,-0.4664568,4.0000000,-0.2896981,1.0147771,9.8232441,-0.6432154,0.5614992
3591,-12,-3.392560651150471,18.172312087536479,-12.9838114,-0.0015702,4.9586778,0.1166534,-0.4121262,4.0000000,-0.1931106,1.0149449,9.8269157,-0.6311418,0.4621316
3592,-12,-3.385104011150471,18.172312087536479,-12.9827938,-0.0026446,2.4793389,0.1270712,-0.4161648,4.0000000,-0.2089324,1.0153791,9.9877405,-0.6233973,0.4552718
3593,-12,-3.377647371150471,18.172312087536479,-12.9817114,-0.0037190,0.8264463,0.1482646,-0.4378150,4.0000000,-0.2334457,1.0159057,10.1821718,-0.6421844,0.4891648
3594,-12,-3.370190731150471,18.172312087536479,-12.9806252,-0.0047107,0.0000000,0.1181870,-0.4072993,4.0000000,-0.1911041,1.0162075,10.2282076,-0.6234944,0.4436656
3595,-12,-3.362734091150471,18.172312087536479,-12.9795027,0.0042975,43.8016510,0.3159903,-0.7237000,4.0000000,-0.2955104,1.0167356,10.3617449,-1.1518897,1.5197185
3596,-12,-3.355277451150471,18.172312087536479,-12.9783440,0.0030579,34.7107430,0.3865564,-0.9771938,4.0000000,-0.2553217,1.0180335,10.7822657,-1.6990659,3.1655474
3597,-12,-3.347820811150471,18.172312087536479,-12.9770699,0.0016529,26.4462814,0.3097243,-1.1347201,4.0000000,-0.1533422,1.0198711,11.3386917,-2.1160979,4.7163353
3598,-12,-3.340364171150471,18.172312087536479,-12.9757023,0.0000000,19.0082645,0.0281557,-1.0455815,4.0000000,-0.0308565,1.0216272,11.7924862,-2.0603065,4.5081100
3599,-12,-3.332907531150471,18.172312087536479,-12.9742317,-0.0015702,12.3966942,0.0864053,-1.0978507,4.0000000,-0.0827580,1.0231338,12.1938925,-2.1129434,4.8746896
3600,-12,-3.325450891150471,18.172312087536479,-12.9727058,-0.0029752,7.4380164,0.1136900,-1.0123405,4.0000000,-0.1447678,1.0251919,12.7247133,-1.8799133,4.0886788
3601,-12,-3.317994251150471,18.172312087536479,-12.9710464,-0.0042975,3.3057852,0.0337924,-0.8216856,4.0000000,-0.2057867,1.0272033,13.2462225,-1.4375845,2.8147318
3602,-12,-3.310537611150471,18.172312087536479,-12.9693413,0.0042149,44.6280975,-0.1930417,-0.5136724,4.0000000,-0.1929264,1.0278505,13.3983431,-0.8344185,1.5703584
3603,-12,-3.303080971150471,18.172312087536479,-12.9676161,0.0024793,35.5371895,-0.2129448,-0.3938614,4.0000000,-0.1404595,1.0283899,13.4918175,-0.6472633,1.1461017
3604,-12,-3.295624331150471,18.172312087536479,-12.9658499,0.0006612,26.4462814,-0.2768463,-0.1532661,4.0000000,-0.0431995,1.0289263,13.6402225,-0.2633326,0.7219781
3605,-12,-3.288167691150471,18.172312087536479,-12.9640703,-0.0011570,17.3553715,-0.2097873,-0.0494759,4.0000000,0.0550802,1.0282936,13.4709501,-0.1540321,0.4788094
3606,-12,-3.280711051150471,18.172312087536479,-12.9623346,-0.0028926,9.0909090,-0.1171389,0.2474070,4.0000000,0.1742087,1.0279925,13.4383917,0.3206052,0.5311220
3607,-12,-3.273254411150471,18.172312087536479,-12.9605665,-0.0043802,3.3057852,0.0375498,0.3851458,4.0000000,0.2262718,1.0267981,13.1451817,0.5440199,0.5624057
3608,-12,-3.265797771150471,18.172312087536479,-12.9589109,0.0041322,43.8016510,0.1201947,0.4276249,4.0000000,0.2618518,1.0250462,12.6317730,0.5933980,0.5268533
3609,-12,-3.258341131150471,18.172312087536479,-12.9572563,0.0026446,34.7107430,0.0653785,0.2559175,4.0000000,0.2540539,1.0247788,12.6280632,0.2577811,0.1447916
3610,-12,-3.250884491150471,18.172312087536479,-12.9556170,0.0008264,25.6198349,0.1468545,0.4370838,4.0000000,0.2323383,1.0241939,12.5009775,0.6418293,0.4995247
3611,-12,-3.243427851150471,18.172312087536479,-12.9540062,-0.0009917,16.5289249,0.1063473,0.4692400,4.0000000,0.1609096,1.0228353,12.1007004,0.7775704,0.7031088
3612,-12,-3.235971211150471,18.172312087536479,-12.9524736,-0.0028099,7.4380164,-0.0670551,0.3416191,4.0000000,0.0185117,1.0217351,11.8021994,0.6647265,0.6344257
3613,-12,-3.228514571150471,18.172312087536479,-12.9509573,-0.0042975,1.6528926,-0.1876404,0.3246108,4.0000000,-0.1576747,1.0214844,11.7806702,0.8068963,0.8392165
3614,-12,-3.221057931150471,18.172312087536479,-12.9494486,0.0046281,46.2809906,-0.3456636,0.2404498,4.0000000,-0.3802330,1.0201521,11.3516808,0.8611325,0.9736724
3615,-12,-3.213601291150471,18.172312087536479,-12.9480515,0.0034711,37.1900826,-0.3121229,-0.0539156,4.0000000,-0.6112859,1.0192153,11.0837498,0.5034547,0.6909755
3616,-12,-3.206144651150471,18.172312087536479,-12.9466333,0.0019835,28.0991745,-0.2580441,-0.2299788,4.0000000,-0.7768520,1.0195469,11.2552633,0.3168944,0.8081234
3617,-12,-3.198688011150471,18.172312087536479,-12.9452162,0.0001653,19.0082645,-0.1612925,-0.4196477,4.0000000,-0.8991464,1.0188695,10.9829216,0.0598510,1.1384661
3618,-12,-3.191231371150471,18.172312087536479,-12.9438591,-0.0016529,9.9173555,0.0075759,-0.6325136,4.0000000,-0.9942869,1.0188991,11.0082636,-0.2707404,1.7447988
3619,-12,-3.183774731150471,18.172312087536479,-12.9424362,-0.0032231,3.3057852,0.1189631,-0.7975268,4.0000000,-1.0819055,1.0191853,11.1545238,-0.5131481,2.5275745
3620,-12,-3.176318091150471,18.172312087536479,-12.9410458,-0.0044628,0.0000000,0.6506195,-1.0812064,4.0000000,-1.2199982,1.0188833,10.9401169,-0.9424148,3.6571095
3621,-12,-3.168861451150471,18.172312087536479,-12.9396286,0.0046281,46.2809906,2.0695176,-1.5804632,4.0000000,-1.3762151,1.0205188,11.4353714,-1.7847111,6.2894435
3622,-12,-3.161404811150471,18.172312087536479,-12.9380903,0.0028099,37.1900826,2.4108114,-1.7530510,4.0000000,-1.4470943,1.0232921,12.2569351,-2.0590079,8.0918455
3623,-12,-3.153948171150471,18.172312087536479,-12.9364481,0.0009917,28.0991745,1.5389587,-1.5903517,4.0000000,-1.4494492,1.0257585,12.8675928,-1.7312542,7.7495532
3624,-12,-3.146491531150471,18.172312087536479,-12.9347200,-0.0008264,19.0082645,1.1214405,-1.5504518,4.0000000,-1.4584582,1.0278587,13.3564806,-1.6424453,8.2005692
3625,-12,-3.139034891150471,18.172312087536479,-12.9329262,-0.0026446,9.9173555,0.0724605,-1.2845544,4.0000000,-1.4404358,1.0303339,13.9753809,-1.1286731,7.3409543
3626,-12,-3.131578251150471,18.172312087536479,-12.9310312,-0.0042149,3.3057852,-0.8424764,-0.9630833,4.0000000,-1.4152702,1.0315412,14.2613449,-0.5108963,6.2434196
3627,-12,-3.124121611150471,18.172312087536479,-12.9291544,0.0038017,45.4545441,-0.1623303,-1.1122475,4.0000000,-1.3375623,1.0316052,14.1246052,-0.8869326,6.0371065
3628,-12,-3.116664971150471,18.172312087536479,-12.9272547,0.0019835,36.3636360,0.1465968,-1.0402950,4.0000000,-1.1685501,1.0352205,15.0513411,-0.9120399,4.6894612
3629,-12,-3.109208331150471,18.172312087536479,-12.9251709,0.0001653,27.2727280,-0.3002127,-0.5603656,4.0000000,-0.9323902,1.0371368,15.4966259,-0.1883410,2.2274249
3630,-12,-3.101751691150471,18.172312087536479,-12.9231596,-0.0016529,18.1818180,-0.5833705,0.0027581,4.0000000,-0.6654274,1.0358537,15.1182251,0.6709436,1.3452601
3631,-12,-3.094295051150471,18.172312087536479,-12.9211464,-0.0034711,9.0909090,-0.3409207,0.2156977,4.0000000,-0.3702499,1.0350791,15.0503731,0.8016453,0.9595631
3632,-13,-3.720652811150471,18.164855447536478,-13.0219975,-0.0028926,0.8264463,-0.1025284,0.2930022,4.0000000,0.1852047,1.0147815,9.8097410,0.4007997,0.5778832
3633,-13,-3.713196171150471,18.164855447536478,-13.0211067,-0.0037190,0.0000000,-0.0311613,0.1918787,4.0000000,0.2409730,1.0139489,9.5113325,0.1427844,0.2226592
3634,-13,-3.705739531150471,18.164855447536478,-13.0202942,-0.0045455,0.0000000,-0.0080746,0.0142962,4.0000000,0.1047657,1.0135542,9.3470001,-0.0761734,0.0180509
3635,-13,-3.698282891150471,18.164855447536478,-13.0194407,0.0045455,45.4545441,-0.0433441,-0.1799394,4.0000000,-0.0780975,1.0138023,9.4685888,-0.2817814,0.2263049
3636,-13,-3.690826251150471,18.164855447536478,-13.0185823,0.0037190,37.1900826,-0.0779548,-0.1644057,5.0000000,0.0064003,1.0140129,9.5386009,-0.3352118,0.2758860
3637,-13,-3.683369611150471,18.164855447536478,-13.0176888,0.0028926,29.7520657,-0.1902699,-0.1421871,4.0000000,0.1941856,1.0143197,9.6462898,-0.4785598,0.4827990
3638,-13,-3.675912971150471,18.164855447536478,-13.0167646,0.0020661,23.1404953,-0.2447228,0.1644102,4.0000000,0.6849197,1.0144103,9.6865721,-0.3560994,0.6435706
3639,-13,-3.668456331150471,18.164855447536478,-13.0158081,0.0012397,17.3553715,-0.2279505,0.4475474,4.0000000,1.0716892,1.0133237,9.2854748,-0.1765944,1.3567091
3640,-13,-3.660999691150471,18.164855447536478,-13.0149469,0.0003306,12.3966942,-0.1600623,0.5281712,4.0000000,1.1611165,1.0117728,8.7119961,-0.1047740,1.5371104
3641,-13,-3.653543051150471,18.164855447536478,-13.0141058,-0.0005785,8.2644625,-0.1647098,0.3058863,4.0000000,0.8086665,1.0109553,8.3766289,-0.1968938,0.7484738
3642,-13,-3.646086411150471,18.164855447536478,-13.0132875,-0.0014876,4.9586778,-0.1537628,0.1110782,4.0000000,0.4141929,1.0106623,8.2458239,-0.1920365,0.3749915
3643,-13,-3.638629771150471,18.164855447536478,-13.0124502,-0.0023967,2.4793389,-0.2444212,-0.1285025,4.0000000,0.0241662,1.0109278,8.3633680,-0.2811713,0.5774066
3644,-13,-3.631173131150471,18.164855447536478,-13.0115891,-0.0033884,0.8264463,-0.1410845,-0.0650176,4.0000000,-0.0529911,1.0116762,8.7017460,-0.0770440,0.3131807
3645,-13,-3.623716491150471,18.164855447536478,-13.0106649,-0.0043802,0.0000000,-0.0590791,-0.0062717,4.0000000,-0.0623908,1.0120119,8.8146601,0.0498474,0.1241111
3646,-13,-3.616259851150471,18.164855447536478,-13.0097733,0.0047107,47.1074371,-0.0264863,-0.0483709,4.0000000,-0.0448362,1.0121349,8.8189878,-0.0519055,0.0653528
3647,-13,-3.608803211150471,18.164855447536478,-13.0088434,0.0038017,38.0165291,-0.0153041,-0.0998770,4.0000000,0.0143237,1.0125976,9.0480213,-0.2140777,0.0729451
3648,-13,-3.601346571150471,18.164855447536478,-13.0078926,0.0028926,29.7520657,-0.0429258,0.0663500,4.0000000,0.2088969,1.0124794,9.0039473,-0.0761969,0.1097234
3649,-13,-3.593889931150471,18.164855447536478,-13.0069637,0.0019835,22.3140488,-0.0668566,-0.0399304,4.0000000,0.1617561,1.0118746,8.7288523,-0.2416169,0.1460112
3650,-13,-3.586433291150471,18.164855447536478,-13.0060692,0.0009917,15.7024794,-0.0618117,-0.1609417,4.0000000,0.0938547,1.0119129,8.7870102,-0.4157380,0.2342131
3651,-13,-3.578976651150471,18.164855447536478,-13.0051184,0.0000826,10.7438021,-0.0268556,-0.2952282,4.0000000,0.0235826,1.0119842,8.7798929,-0.6140391,0.4125798
3652,-13,-3.571520011150471,18.164855447536478,-13.0041866,-0.0009091,6.6115704,0.0510617,-0.4601701,4.0000000,-0.0600445,1.0119697,8.7357492,-0.8602957,0.7626961
3653,-13,-3.564063371150471,18.164855447536478,-13.0032024,-0.0020661,3.3057852,0.0788975,-0.5763637,4.0000000,-0.0730769,1.0127060,9.0875664,-1.0796504,1.2012283
3654,-13,-3.556606731150471,18.164855447536478,-13.0021591,-0.0032231,0.8264463,-0.1383768,-0.3109382,4.0000000,0.0850814,1.0130577,9.2331257,-0.7069579,0.6856581
3655,-13,-3.549150091150471,18.164855447536478,-13.0011063,-0.0042149,0.0000000,-0.2231382,-0.2331871,4.0000000,0.1256445,1.0125400,8.9775143,-0.5920187,0.6887766
3656,-12,-3.541693451150471,18.164855447536478,-13.0000820,-0.0051240,0.0000000,-0.2084962,-0.1982074,4.0000000,0.0566859,1.0123976,8.9604321,-0.4531008,0.5978931
3657,-12,-3.534236811150471,18.164855447536478,-12.9990139,0.0039669,39.6694221,-0.1631238,-0.1437240,4.0000000,-0.1049027,1.0121696,8.8918648,-0.1825453,0.4285819
3658,-12,-3.526780171150471,18.164855447536478,-12.9979925,0.0029752,30.5785122,-0.3202875,0.0012814,4.0000000,-0.2590877,1.0115553,8.6204109,0.2616505,0.6703692
3659,-12,-3.519323531150471,18.164855447536478,-12.9969788,0.0019835,22.3140488,-0.3936263,-0.0382731,4.0000000,-0.4863960,1.0110185,8.4398804,0.4098498,0.8300797
3660,-12,-3.511866891150471,18.164855447536478,-12.9960194,0.0009917,14.8760328,-0.6405234,0.0321446,4.0000000,-0.5928088,1.0104401,8.2271624,0.6570979,1.3379172
3661,-12,-3.504410251150471,18.164855447536478,-12.9950886,0.0000826,9.0909090,-0.7630142,0.0070439,4.0000000,-0.6880114,1.0099587,8.0037804,0.7020991,1.5869663
3662,-12,-3.496953611150471,18.164855447536478,-12.9942055,-0.0008264,4.1322312,-1.0700929,0.1012923,4.0000000,-0.6764781,1.0094125,7.8182120,0.8790627,2.2583601
3663,-12,-3.489496971150471,18.164855447536478,-12.9933720,-0.0016529,0.8264463,-1.2823601,0.1834030,4.0000000,-0.5843789,1.0087043,7.5279675,0.9511850,2.7844646
3664,-12,-3.482040331150471,18.164855447536478,-12.9926300,-0.0023140,0.0000000,-1.1955458,0.0923222,4.0000000,-0.5804297,1.0079782,7.1391869,0.7650741,2.4979994
3665,-12,-3.474583691150471,18.164855447536478,-12.9919500,-0.0029752,0.0000000,-0.7678990,-0.1739810,4.0000000,-0.7631701,1.0078802,7.1140971,0.4152080,1.7155247
3666,-12,-3.467127051150471,18.164855447536478,-12.9912796,-0.0037190,0.0000000,-0.4010093,-0.3678163,4.0000000,-0.8925204,1.0081481,7.2559395,0.1568879,1.4000044
3667,-12,-3.459670411150471,18.164855447536478,-12.9906235,-0.0045455,0.0000000,0.1674185,-0.6498103,4.0000000,-1.0961996,1.0085007,7.3814731,-0.2034208,1.4201553
3668,-12,-3.452213771150471,18.164855447536478,-12.9899559,0.0045455,45.4545441,0.4679557,-0.7835655,5.0000000,-1.1648496,1.0093999,7.8131423,-0.4022813,1.6011792
3669,-12,-3.444757131150471,18.164855447536478,-12.9892025,0.0037190,37.1900826,0.3884037,-0.7072777,5.0000000,-1.0416886,1.0102969,8.2037830,-0.3728669,1.2961283
3670,-12,-3.437300491150471,18.164855447536478,-12.9884310,0.0028926,29.7520657,0.2368845,-0.5758327,5.0000000,-0.8785897,1.0108994,8.3954973,-0.2730756,0.9060042
3671,-12,-3.429843851150471,18.164855447536478,-12.9876251,0.0020661,23.1404953,0.2343757,-0.5593000,4.0000000,-0.8362103,1.0116624,8.7262897,-0.2823896,0.8351566
3672,-12,-3.422387211150471,18.164855447536478,-12.9867811,0.0012397,17.3553715,0.2116097,-0.5239660,4.0000000,-0.7426504,1.0123761,8.9635639,-0.3052816,0.7209813
3673,-12,-3.414930571150471,18.164855447536478,-12.9859123,0.0004132,12.3966942,0.2480041,-0.5670245,4.0000000,-0.6693478,1.0132005,9.2287769,-0.4647013,0.8389337
3674,-12,-3.407473931150471,18.164855447536478,-12.9849939,-0.0004959,8.2644625,0.2534102,-0.5832810,4.0000000,-0.5396351,1.0141368,9.5838804,-0.6269270,0.9006955
3675,-12,-3.400017291150471,18.164855447536478,-12.9840183,-0.0014050,4.9586778,0.1323053,-0.4114199,4.0000000,-0.2568558,1.0147636,9.8227692,-0.5659840,0.4297613
3676,-12,-3.392560651150471,18.164855447536478,-12.9830151,-0.0023967,2.4793389,0.1194242,-0.4095297,4.0000000,-0.2078023,1.0148848,9.8067360,-0.6112570,0.4480818
3677,-12,-3.385104011150471,18.164855447536478,-12.9820070,-0.0034711,0.8264463,0.1448531,-0.4300563,4.0000000,-0.2473708,1.0154319,9.9836426,-0.6127419,0.4684348
3678,-12,-3.377647371150471,18.164855447536478,-12.9809275,-0.0044628,0.0000000,0.1582014,-0.4331149,4.0000000,-0.2684719,1.0160460,10.1979332,-0.5977579,0.4530403
3679,-12,-3.370190731150471,18.164855447536478,-12.9798412,0.0045455,46.2809906,0.1221433,-0.3849814,4.0000000,-0.2284123,1.0162410,10.2325401,-0.5415504,0.3635866
3680,-12,-3.362734091150471,18.164855447536478,-12.9787331,0.0034711,37.1900826,0.3006630,-0.6588377,4.0000000,-0.3146559,1.0166341,10.3445377,-1.0030195,1.1807171
3681,-12,-3.355277451150471,18.164855447536478,-12.9775963,0.0022314,28.9256191,0.3704106,-0.8700276,4.0000000,-0.2653770,1.0177376,10.6851807,-1.4746782,2.3752203
3682,-12,-3.347820811150471,18.164855447536478,-12.9763584,0.0008264,21.4876041,0.4414723,-1.0720346,4.0000000,-0.2341469,1.0191312,11.0839577,-1.9099225,3.8615358
3683,-12,-3.340364171150471,18.164855447536478,-12.9750500,-0.0007438,14.8760328,0.3545844,-1.0897298,4.0000000,-0.1927599,1.0205692,11.4950209,-1.9866997,4.2137008
3684,-12,-3.332907531150471,18.164855447536478,-12.9736385,-0.0022314,9.0909090,0.5760529,-1.2264187,4.0000000,-0.2973057,1.0221120,11.9134312,-2.1555316,5.0952511
3685,-12,-3.325450891150471,18.164855447536478,-12.9721565,-0.0035537,4.9586778,0.6664501,-1.1887997,4.0000000,-0.4155557,1.0242395,12.4554787,-1.9620438,4.5641861
3686,-12,-3.317994251150471,18.164855447536478,-12.9705477,-0.0048760,1.6528926,0.4933841,-1.0291179,4.0000000,-0.5111083,1.0262517,13.0175610,-1.5471276,3.4869449
3687,-12,-3.310537611150471,18.164855447536478,-12.9688892,0.0036364,41.3223152,0.0161876,-0.7514712,4.0000000,-0.5341244,1.0269798,13.1694946,-0.9688178,2.4401042
3688,-12,-3.303080971150471,18.164855447536478,-12.9672022,0.0019008,32.2314034,-0.1118317,-0.6692885,4.0000000,-0.5461123,1.0274842,13.2657328,-0.7924647,2.2273493
3689,-12,-3.295624331150471,18.164855447536478,-12.9654846,0.0000826,23.1404953,-0.4118226,-0.4607533,4.0000000,-0.5097457,1.0279284,13.4155998,-0.4117610,1.8748939
3690,-12,-3.288167691150471,18.164855447536478,-12.9637442,-0.0016529,14.8760328,-0.3761056,-0.3788557,4.0000000,-0.4438424,1.0273831,13.2466564,-0.3138691,1.4838117
3691,-12,-3.280711051150471,18.164855447536478,-12.9620428,-0.0033058,7.4380164,-0.4679338,-0.1046671,4.0000000,-0.3527017,1.0273075,13.2687521,0.1433676,1.0981773
3692,-12,-3.273254411150471,18.164855447536478,-12.9602919,-0.0047107,2.4793389,-0.3066782,0.0213503,4.0000000,-0.2712678,1.0263587,13.0317707,0.3139683,0.6816677
3693,-12,-3.265797771150471,18.164855447536478,-12.9586449,0.0038017,41.3223152,-0.1906255,0.1171385,4.0000000,-0.1899972,1.0249053,12.6069822,0.4242742,0.4733965
3694,-12,-3.258341131150471,18.164855447536478,-12.9569893,0.0022314,32.2314034,-0.0314328,0.0014920,4.0000000,-0.1166262,1.0246634,12.6273260,0.1196103,0.0693427
3695,-12,-3.250884491150471,18.164855447536478,-12.9553623,0.0004132,23.1404953,-0.0278628,0.2277840,4.0000000,-0.0510619,1.0242295,12.5179777,0.5066298,0.2767279
3696,-12,-3.243427851150471,18.164855447536478,-12.9537325,-0.0014050,14.0495872,-0.0054129,0.3027800,4.0000000,0.0056491,1.0233083,12.2412720,0.5999109,0.3961709
3697,-12,-3.235971211150471,18.164855447536478,-12.9521685,-0.0031405,5.7851238,-0.1025471,0.2558231,4.0000000,-0.0147107,1.0224947,12.0013523,0.5263569,0.4969511
3698,-12,-3.228514571150471,18.164855447536478,-12.9506083,-0.0045455,0.8264463,-0.1989052,0.3538973,4.0000000,-0.0616229,1.0224023,12.0509024,0.7694176,0.9545549
3699,-12,-3.221057931150471,18.164855447536478,-12.9490757,0.0043802,44.6280975,-0.3024772,0.3993546,4.0000000,-0.1707486,1.0210617,11.6526766,0.9694579,1.3105357
3700,-12,-3.213601291150471,18.164855447536478,-12.9476433,0.0031405,35.5371895,-0.3538342,0.2141006,4.0000000,-0.3122239,1.0201626,11.3657322,0.7404251,0.9457020
3701,-12,-3.206144651150471,18.164855447536478,-12.9462023,0.0015702,26.4462814,-0.2942548,0.1107162,4.0000000,-0.4166995,1.0204821,11.5387278,0.6381320,0.6819678
3702,-12,-3.198688011150471,18.164855447536478,-12.9447651,-0.0002479,17.3553715,-0.2314884,-0.0175829,4.0000000,-0.4895063,1.0195504,11.1903267,0.4543405,0.5029912
3703,-12,-3.191231371150471,18.164855447536478,-12.9434090,-0.0020661,8.2644625,-0.1222427,-0.2471899,4.0000000,-0.5753891,1.0191594,11.0908957,0.0810092,0.5406488
3704,-12,-3.183774731150471,18.164855447536478,-12.9420052,-0.0035537,2.4793389,0.0182984,-0.4783475,4.0000000,-0.6743098,1.0192916,11.1934824,-0.2823852,0.9648145
3705,-12,-3.176318091150471,18.164855447536478,-12.9406338,-0.0047107,0.0000000,0.4096192,-0.7946953,4.0000000,-0.8255989,1.0189444,10.9645052,-0.7637917,1.8422869
3706,-12,-3.168861451150471,18.164855447536478,-12.9392462,0.0043802,43.8016510,1.4467438,-1.3051112,4.0000000,-0.9970554,1.0203445,11.4012089,-1.6131669,4.1787090
3707,-12,-3.161404811150471,18.164855447536478,-12.9377527,0.0025620,34.7107430,1.6461844,-1.4778717,4.0000000,-1.0558096,1.0227764,12.1306210,-1.8999337,5.8405890
3708,-12,-3.153948171150471,18.164855447536478,-12.9361610,0.0007438,25.6198349,0.8202274,-1.3362027,4.0000000,-1.0377989,1.0246254,12.5935059,-1.6346065,5.9833899
3709,-12,-3.146491531150471,18.164855447536478,-12.9345074,-0.0010744,16.5289249,0.3565090,-1.3458576,4.0000000,-1.0433065,1.0261378,12.9373474,-1.6484089,7.1526270
3710,-12,-3.139034891150471,18.164855447536478,-12.9327812,-0.0028099,8.2644625,-0.5251724,-1.1536475,4.0000000,-1.0651555,1.0282702,13.4790554,-1.2421396,7.1065426
3711,-12,-3.131578251150471,18.164855447536478,-12.9309607,-0.0042975,2.4793389,-1.3300545,-0.8777475,4.0000000,-1.0908897,1.0291917,13.7191057,-0.6646052,6.4984107
3712,-12,-3.124121611150471,18.164855447536478,-12.9291620,0.0038843,45.4545441,-0.6048453,-1.1025624,5.0000000,-1.0720723,1.0291359,13.5431528,-1.1330526,6.7931848
3713,-12,-3.116664971150471,18.164855447536478,-12.9273357,0.0020661,36.3636360,-0.2071545,-1.1105640,5.0000000,-0.9758479,1.0328381,14.5221272,-1.2452800,6.0511451
3714,-12,-3.109208331150471,18.164855447536478,-12.9253073,0.0002479,27.2727280,-0.5783778,-0.6400962,4.0000000,-0.8222812,1.0352995,15.1229725,-0.4579112,3.2593508
3715,-12,-3.101751691150471,18.164855447536478,-12.9233322,-0.0015702,18.1818180,-0.7363592,-0.0611017,4.0000000,-0.6023510,1.0344514,14.8232098,0.4801476,1.7151483
3716,-12,-3.094295051150471,18.164855447536478,-12.9213619,-0.0033884,9.0909090,-0.4582429,0.1682976,4.0000000,-0.3542412,1.0341889,14.8521738,0.6908363,1.1538975
3717,-13,-3.720652811150471,18.157398807536481,-13.0210743,-0.0037190,0.0000000,-0.1811984,0.3713277,4.0000000,0.3430718,1.0147978,9.7904129,0.3995835,0.9679915
3718,-13,-3.713196171150471,18.157398807536481,-13.0201979,-0.0045455,0.0000000,-0.0980931,0.1829905,4.0000000,0.3309227,1.0138232,9.4414272,0.0350584,0.3518019
3719,-13,-3.705739531150471,18.157398807536481,-13.0193911,0.0045455,45.4545441,-0.0247836,-0.0507669,4.0000000,0.1071527,1.0134585,9.3084488,-0.2086864,0.0622605
3720,-13,-3.698282891150471,18.157398807536481,-13.0185461,0.0037190,37.1900826,-0.0034898,-0.2226755,4.0000000,-0.0661075,1.0136893,9.4309139,-0.3792435,0.2128526
3721,-13,-3.690826251150471,18.157398807536481,-13.0176954,0.0028926,29.7520657,-0.0575028,-0.1712789,5.0000000,0.0642264,1.0138460,9.4870167,-0.4067842,0.2408815
3722,-13,-3.683369611150471,18.157398807536481,-13.0168095,0.0020661,23.1404953,-0.1740640,-0.1244911,5.0000000,0.2773583,1.0140051,9.5321598,-0.5263405,0.4278358
3723,-13,-3.675912971150471,18.157398807536481,-13.0159082,0.0012397,17.3553715,-0.3246630,0.1544966,4.0000000,0.7255525,1.0137162,9.4698772,-0.4165594,0.7973355
3724,-13,-3.668456331150471,18.157398807536481,-13.0150137,0.0004132,12.3966942,-0.4476966,0.3454736,4.0000000,1.0145061,1.0124041,8.9943800,-0.3235588,1.4668564
3725,-13,-3.660999691150471,18.157398807536481,-13.0142059,-0.0004959,8.2644625,-0.4372241,0.2948822,5.0000000,0.9537196,1.0110854,8.4431887,-0.3639552,1.2946773
3726,-13,-3.653543051150471,18.157398807536481,-13.0133963,-0.0014050,4.9586778,-0.2511043,-0.0094720,4.0000000,0.4910758,1.0105187,8.2063293,-0.5100198,0.5233935
3727,-13,-3.646086411150471,18.157398807536481,-13.0125914,-0.0023140,2.4793389,-0.0675816,-0.2199607,4.0000000,0.0689255,1.0104202,8.1883926,-0.5088468,0.3370768
3728,-13,-3.638629771150471,18.157398807536481,-13.0117598,-0.0032231,0.8264463,-0.0117873,-0.4150482,4.0000000,-0.3055120,1.0109346,8.4012060,-0.5245844,0.7400537
3729,-13,-3.631173131150471,18.157398807536481,-13.0108843,-0.0042149,0.0000000,-0.0208890,-0.2696331,4.0000000,-0.3302163,1.0118917,8.8194723,-0.2090500,0.3504674
3730,-13,-3.623716491150471,18.157398807536481,-13.0099468,0.0048760,48.7603302,-0.0283983,-0.1185907,4.0000000,-0.2737638,1.0123084,8.9542894,0.0365825,0.1206551
3731,-13,-3.616259851150471,18.157398807536481,-13.0090418,0.0039669,39.6694221,-0.0035174,-0.1032912,4.0000000,-0.2193646,1.0123976,8.9542770,0.0127822,0.0534607
3732,-13,-3.608803211150471,18.157398807536481,-13.0081120,0.0030579,31.4049587,0.0194717,-0.1450796,4.0000000,-0.1549315,1.0127497,9.1407862,-0.1352276,0.0477906
3733,-13,-3.601346571150471,18.157398807536481,-13.0071726,0.0021488,23.9669418,-0.0865524,0.0158342,4.0000000,0.0484685,1.0125828,9.0798807,-0.0168002,0.1831706
3734,-13,-3.593889931150471,18.157398807536481,-13.0062523,0.0012397,17.3553715,-0.0584212,-0.1072951,4.0000000,0.0025538,1.0120548,8.8180237,-0.2171440,0.1696639
3735,-13,-3.586433291150471,18.157398807536481,-13.0053616,0.0002479,11.5702477,-0.0235176,-0.2188459,4.0000000,-0.0600852,1.0121565,8.8765068,-0.3776065,0.2469207
3736,-13,-3.578976651150471,18.157398807536481,-13.0044174,-0.0006612,7.4380164,0.0484070,-0.3531611,4.0000000,-0.1272106,1.0120647,8.8418465,-0.5791116,0.4138704
3737,-13,-3.571520011150471,18.157398807536481,-13.0035238,-0.0016529,4.1322312,0.1706671,-0.5274130,4.0000000,-0.2078946,1.0118921,8.7530823,-0.8469313,0.7919941
