OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4361,-13,-4.071114891150472,17.471387927536483,-13.0629416,-0.0023140,21.4876041,0.0658556,-0.3243553,4.0000000,-0.1326979,1.0667354,20.3793182,-0.5160127,0.3357471
4362,-13,-4.063658251150472,17.471387927536483,-13.0611305,-0.0039669,16.5289249,-0.0865055,0.0129161,4.0000000,0.1648550,1.0660911,20.2523003,-0.1390228,0.2259710
4363,-13,-4.056201611150472,17.471387927536483,-13.0593357,0.0042975,47.1074371,-0.1963936,0.2207907,4.0000000,0.3194602,1.0648696,20.0710659,0.1221211,0.7704414
4364,-13,-4.048744971150472,17.471387927536483,-13.0575809,0.0025620,39.6694221,-0.2836132,0.2225084,4.0000000,0.2959451,1.0629598,19.7779293,0.1490716,0.9871612
4365,-13,-4.041288331150472,17.471387927536483,-13.0559320,0.0008264,33.0578499,-0.0825387,-0.1340200,4.0000000,-0.1405053,1.0617387,19.5766525,-0.1275347,0.3014902
4366,-13,-4.033831691150472,17.471387927536483,-13.0542955,-0.0009917,26.4462814,0.2984584,-0.5520020,4.0000000,-0.6149521,1.0631188,19.7933025,-0.4890518,0.8209409
4367,-13,-4.026375051150472,17.471387927536483,-13.0525732,-0.0028099,20.6611576,0.4535785,-0.7062455,4.0000000,-0.7077209,1.0656977,20.2111073,-0.7047700,1.4139613
4368,-13,-4.018918411150472,17.471387927536483,-13.0507851,-0.0046281,15.7024794,0.3236893,-0.6225468,4.0000000,-0.4742221,1.0674344,20.4731579,-0.7708714,1.1184455
4369,-13,-4.011461771150472,17.471387927536483,-13.0489502,0.0037190,43.8016510,0.0710485,-0.4140980,4.0000000,-0.1211982,1.0681791,20.6142178,-0.7069978,0.6305677
4370,-13,-4.004005131150472,17.471387927536483,-13.0470657,0.0020661,36.3636360,-0.1184880,-0.0724727,4.0000000,0.2575194,1.0677198,20.5507298,-0.4024647,0.3217581
4371,-13,-3.996548491150472,17.471387927536483,-13.0451975,0.0003306,29.7520657,-0.1765604,0.2963261,4.0000000,0.5712332,1.0659671,20.2816029,0.0214190,0.9673671
4372,-13,-4.563253131150471,17.463931287536482,-13.0667496,0.0010744,31.4049587,1.0505581,-1.2972735,4.0000000,-0.5626585,1.0503488,17.8452129,-2.0318885,5.2078652
4373,-13,-4.555796491150471,17.463931287536482,-13.0682583,0.0025620,38.0165291,0.8088454,-1.1434355,4.0000000,-0.4405252,1.0488633,17.5586643,-1.8463458,4.0196338
4374,-13,-4.548339851150471,17.463931287536482,-13.0697346,0.0041322,45.4545441,0.1126979,-0.8508385,4.0000000,-0.1355249,1.0494910,17.7196751,-1.5661520,2.9696741
4375,-13,-4.540883211150471,17.463931287536482,-13.0712061,-0.0043802,12.3966942,0.2540742,-0.8835371,4.0000000,-0.2519473,1.0498668,17.7710171,-1.5151269,2.9270079
4376,-13,-4.533426571150471,17.463931287536482,-13.0726404,-0.0028926,16.5289249,0.5806497,-0.9573678,4.0000000,-0.4954140,1.0497910,17.7708588,-1.4193217,2.8484368
4377,-13,-4.525969931150471,17.463931287536482,-13.0740509,-0.0014050,21.4876041,0.9996368,-1.0668569,4.0000000,-0.8039882,1.0490307,17.6204147,-1.3297254,2.9772789
4378,-13,-4.518513291150471,17.463931287536482,-13.0754128,0.0000000,27.2727280,0.6093135,-0.8906171,4.0000000,-0.6452259,1.0473405,17.2534142,-1.1360081,2.2611234
4379,-13,-4.511056651150471,17.463931287536482,-13.0766945,0.0013223,33.0578499,-0.1365363,-0.5511894,4.0000000,-0.2122002,1.0469637,17.1868401,-0.8901785,1.7088071
4380,-13,-4.503600011150471,17.463931287536482,-13.0780201,0.0027273,39.6694221,-0.2225406,-0.4470685,4.0000000,-0.1084830,1.0479804,17.4120655,-0.7856539,1.4361304
4381,-13,-4.496143371150471,17.463931287536482,-13.0793781,0.0039669,45.4545441,0.4691261,-0.7277811,4.0000000,-0.5664596,1.0481391,17.4436359,-0.8891026,1.3774972
4382,-13,-4.488686731150471,17.463931287536482,-13.0807028,-0.0047107,9.9173555,0.7838402,-0.8870647,4.0000000,-0.9341551,1.0469679,17.2010670,-0.8399743,1.9235053
4383,-13,-4.481230091150471,17.463931287536482,-13.0819550,-0.0034711,13.2231407,0.6354502,-0.8145624,4.0000000,-0.9820237,1.0451491,16.8601646,-0.6471011,1.7124941
4384,-13,-4.473773451150471,17.463931287536482,-13.0831385,-0.0022314,17.3553715,0.1774233,-0.5039911,4.0000000,-0.6755916,1.0436903,16.5939102,-0.3323906,0.8211918
4385,-13,-4.466316811150471,17.463931287536482,-13.0842991,-0.0010744,21.4876041,0.0528305,-0.3861742,4.0000000,-0.6060356,1.0430152,16.5042820,-0.1663128,0.6163424
4386,-13,-4.458860171150471,17.463931287536482,-13.0854664,0.0001653,26.4462814,0.1686546,-0.5295368,4.0000000,-0.8623195,1.0420820,16.3490200,-0.1967542,0.9969828
4387,-13,-4.451403531150471,17.463931287536482,-13.0865831,0.0012397,31.4049587,0.1720965,-0.6324090,4.0000000,-1.0536970,1.0403242,15.9767904,-0.2111211,1.5724416
4388,-13,-4.443946891150471,17.463931287536482,-13.0876188,0.0023140,37.1900826,0.0516204,-0.4631840,4.0000000,-0.8380578,1.0388451,15.7019653,-0.0883102,0.9429173
4389,-13,-4.436490251150471,17.463931287536482,-13.0886078,0.0032231,42.1487617,0.0324416,-0.5518135,4.0000000,-1.0109317,1.0379950,15.5959892,-0.0926953,1.4315902
4390,-13,-4.429033611150471,17.463931287536482,-13.0895834,0.0042149,47.1074371,0.0071687,-0.7463922,4.0000000,-1.3880832,1.0363396,15.2381363,-0.1047012,2.7189698
4391,-13,-4.421576971150471,17.463931287536482,-13.0904255,-0.0048760,4.9586778,-0.0858546,-0.6645547,4.0000000,-1.3479649,1.0341601,14.7562504,0.0188554,2.3606374
4392,-13,-4.414120331150471,17.463931287536482,-13.0911856,-0.0040496,6.6115704,-0.1405254,-0.2645788,4.0000000,-0.7204984,1.0327303,14.4559374,0.1913408,0.6747555
4393,-13,-4.406663691150471,17.463931287536482,-13.0919094,-0.0032231,9.0909090,-0.1238845,0.0370097,4.0000000,-0.2414961,1.0317703,14.2602739,0.3155155,0.2844462
4394,-13,-4.399207051150471,17.463931287536482,-13.0926285,-0.0024793,11.5702477,-0.0780808,0.2113390,4.0000000,0.0038227,1.0312246,14.1476755,0.4188554,0.3668631
4395,-13,-4.391750411150471,17.463931287536482,-13.0933809,-0.0017355,14.0495872,-0.0990238,0.0900865,4.0000000,-0.2194960,1.0308543,14.0789785,0.3996690,0.2531632
4396,-13,-4.384293771150471,17.463931287536482,-13.0941553,-0.0009917,17.3553715,-0.2020327,-0.1409356,4.0000000,-0.5958145,1.0300122,13.8832769,0.3139432,0.5624266
4397,-13,-4.376837131150471,17.463931287536482,-13.0948706,-0.0002479,20.6611576,-0.2756592,-0.2796983,4.0000000,-0.8310390,1.0289308,13.6218824,0.2716423,1.0095980
4398,-13,-4.369380491150471,17.463931287536482,-13.0955410,0.0004959,23.9669418,-0.3263397,-0.3496759,4.0000000,-0.9691580,1.0280218,13.4242373,0.2698063,1.3309633
4399,-13,-4.361923851150471,17.463931287536482,-13.0961609,0.0010744,26.4462814,-0.4479711,-0.4341559,4.0000000,-1.1872708,1.0268936,13.1372881,0.3189591,1.9140869
4400,-13,-4.354467211150471,17.463931287536482,-13.0966892,0.0017355,29.7520657,-0.4835330,-0.3837627,4.0000000,-1.1532229,1.0256581,12.8119841,0.3856975,1.7892714
4401,-13,-4.347010571150471,17.463931287536482,-13.0971422,0.0022314,32.2314034,-0.4425564,-0.2724369,4.0000000,-0.9699401,1.0246711,12.5705938,0.4250662,1.3445851
4402,-13,-4.339553931150471,17.463931287536482,-13.0975552,0.0026446,33.8842964,-0.4599353,-0.2939045,4.0000000,-1.0013342,1.0239152,12.3883448,0.4135253,1.4349444
4403,-13,-4.332097291150472,17.463931287536482,-13.0979109,0.0030579,35.5371895,-0.5143836,-0.4218538,4.0000000,-1.2162478,1.0232996,12.2318888,0.3725403,1.9774461
4404,-13,-4.324640651150472,17.463931287536482,-13.0982065,0.0033058,36.3636360,-0.6190983,-0.6875078,4.0000000,-1.7011635,1.0227348,12.0807247,0.3261479,3.5619845
4405,-13,-4.317184011150472,17.463931287536482,-13.0984135,0.0033884,36.3636360,-0.7747089,-1.0775090,4.0000000,-2.4646862,1.0221951,11.9293489,0.3096681,7.0501566
4406,-13,-4.309727371150472,17.463931287536482,-13.0984545,0.0033884,36.3636360,-0.8304945,-1.3154958,5.0000000,-2.8730483,1.0219011,11.8441420,0.2420565,9.7476625
4407,-13,-4.302270731150472,17.463931287536482,-13.0982952,0.0033058,35.5371895,-0.8365219,-1.1887195,4.0000000,-2.4201109,1.0218173,11.8473387,0.0426718,8.2649708
4408,-13,-4.294814091150472,17.463931287536482,-13.0979824,0.0029752,33.8842964,-0.9068972,-0.9603024,4.0000000,-1.7872477,1.0216454,11.7915010,-0.1333570,6.1433473
4409,-13,-4.287357451150472,17.463931287536482,-13.0975609,0.0024793,31.4049587,-0.8425685,-0.7706038,4.0000000,-1.2803677,1.0216321,11.7583818,-0.2608397,4.4941816
4410,-13,-4.279900811150472,17.463931287536482,-13.0970116,0.0019835,28.9256191,-0.5917440,-0.5468286,4.0000000,-0.8348110,1.0217922,11.8077507,-0.2588462,2.6222281
4411,-13,-4.272444171150472,17.463931287536482,-13.0963945,0.0012397,24.7933884,-0.4176126,-0.4234011,4.0000000,-0.6702138,1.0218512,11.8431473,-0.1765884,1.7119144
4412,-13,-4.264987531150472,17.463931287536482,-13.0957317,0.0004132,20.6611576,-0.4512100,-0.4874781,4.0000000,-0.7616498,1.0223389,11.9644880,-0.2133064,2.0494189
4413,-13,-4.257530891150472,17.463931287536482,-13.0949726,-0.0004132,17.3553715,-0.5693641,-0.6239083,4.0000000,-0.9101487,1.0232481,12.2027264,-0.3376678,2.9906857
4414,-13,-4.250074251150472,17.463931287536482,-13.0941277,-0.0013223,14.0495872,-0.6729345,-0.6525586,4.0000000,-0.8479919,1.0243897,12.5010738,-0.4571253,3.3844807
4415,-13,-4.242617611150472,17.463931287536482,-13.0931721,-0.0023140,10.7438021,-0.7937629,-0.7066291,4.0000000,-0.8258404,1.0258029,12.8540182,-0.5874179,3.9882629
4416,-13,-4.235160971150472,17.463931287536482,-13.0921240,-0.0032231,8.2644625,-0.9044680,-0.6859555,4.0000000,-0.7917905,1.0275488,13.2839565,-0.5801204,4.1331739
4417,-13,-4.227704331150472,17.463931287536482,-13.0909634,-0.0042975,5.7851238,-0.8773659,-0.4845808,4.0000000,-0.6520184,1.0298541,13.8419743,-0.3171432,3.0536227
4418,-13,-4.220247691150472,17.463931287536482,-13.0896845,0.0044628,46.2809906,-0.7986439,-0.1770227,4.0000000,-0.5472504,1.0318543,14.2701168,0.1932051,1.9721078
4419,-13,-4.212791051150472,17.463931287536482,-13.0883675,0.0033058,39.6694221,-0.5057124,0.2467608,4.0000000,-0.2973767,1.0336312,14.6830492,0.7908983,1.3942752
4420,-13,-4.205334411150472,17.463931287536482,-13.0869942,0.0021488,33.0578499,-0.1785739,0.5743352,4.0000000,-0.0869270,1.0344685,14.8447008,1.2355975,1.8062488
4421,-13,-4.197877771150472,17.463931287536482,-13.0856771,0.0009091,26.4462814,-0.3023761,0.5866765,4.0000000,-0.1719146,1.0343419,14.7796936,1.3452678,2.1345794
4422,-13,-4.190421131150472,17.463931287536482,-13.0843925,-0.0003306,20.6611576,-0.6462716,0.4884585,4.0000000,-0.3687588,1.0356811,15.0816612,1.3456757,2.4554029
4423,-13,-4.182964491150472,17.463931287536482,-13.0830545,-0.0015702,15.7024794,-0.8106360,0.5391414,4.0000000,-0.4624648,1.0373087,15.3909988,1.5407476,3.0471115
4424,-13,-4.175507851150472,17.463931287536482,-13.0817471,-0.0028926,11.5702477,-0.9517039,0.6053156,4.0000000,-0.5320922,1.0385052,15.6104202,1.7427235,3.6856635
4425,-13,-4.168051211150472,17.463931287536482,-13.0804482,-0.0042149,8.2644625,-1.4159919,0.5267001,4.0000000,-0.7629892,1.0403868,16.0001354,1.8163893,4.3789577
4426,-13,-4.160594571150471,17.463931287536482,-13.0791502,0.0044628,50.4132233,-1.5248539,0.5621451,4.0000000,-0.7927967,1.0427995,16.4589138,1.9170867,4.8156905
4427,-13,-4.153137931150471,17.463931287536482,-13.0778456,0.0030579,42.9752083,-1.4195659,0.5305739,4.0000000,-0.7736625,1.0451437,16.8732319,1.8348104,4.4557619
4428,-13,-4.145681291150471,17.463931287536482,-13.0765543,0.0015702,35.5371895,-1.4116888,0.2829946,4.0000000,-0.9289184,1.0472325,17.2487793,1.4949075,3.6428459
4429,-13,-4.138224651150471,17.463931287536482,-13.0752621,0.0000826,28.9256191,-1.4755970,-0.0859075,4.0000000,-1.2128706,1.0500914,17.7386932,1.0410554,3.6825972
4430,-13,-4.130768011150471,17.463931287536482,-13.0738897,-0.0014050,23.1404953,-1.2296832,-0.3331321,4.0000000,-1.3121665,1.0535980,18.3335400,0.6459023,3.7578843
4431,-13,-4.123311371150471,17.463931287536482,-13.0724421,-0.0028926,18.1818180,-0.7920874,-0.3848026,4.0000000,-1.1832808,1.0568930,18.8976078,0.4136757,2.8988669
4432,-13,-4.115854731150471,17.463931287536482,-13.0709209,-0.0043802,14.0495872,-0.3774096,-0.3613442,4.0000000,-0.9582956,1.0599970,19.3854427,0.2356072,1.7487913
4433,-13,-4.108398091150471,17.463931287536482,-13.0693274,0.0041322,46.2809906,-0.1068818,-0.3704364,4.0000000,-0.7855754,1.0624033,19.7257957,0.0447027,1.0721277
4434,-13,-4.100941451150472,17.463931287536482,-13.0677099,0.0024793,38.8429756,0.0614824,-0.3448772,4.0000000,-0.5608426,1.0642366,20.0294952,-0.1289119,0.5039502
4435,-13,-4.093484811150471,17.463931287536482,-13.0660315,0.0008264,32.2314034,0.0942092,-0.3088741,4.0000000,-0.3399465,1.0652962,20.1879444,-0.2778016,0.2572533
4436,-13,-4.086028171150472,17.463931287536482,-13.0643492,-0.0009091,26.4462814,0.1831612,-0.4413871,4.0000000,-0.3446251,1.0656933,20.2054443,-0.5381491,0.5086178
4437,-13,-4.078571531150472,17.463931287536482,-13.0626364,-0.0026446,20.6611576,0.2705415,-0.5723692,4.0000000,-0.3770816,1.0668254,20.3729000,-0.7676568,0.9290851
4438,-13,-4.071114891150472,17.463931287536482,-13.0608511,-0.0043802,15.7024794,0.1324226,-0.4405407,4.0000000,-0.1937045,1.0675633,20.5277653,-0.6873770,0.5962368
4439,-13,-4.063658251150472,17.463931287536482,-13.0590487,0.0039669,45.4545441,-0.1101942,-0.1635550,4.0000000,0.0371763,1.0670204,20.4100266,-0.3642864,0.4036536
4440,-13,-4.056201611150472,17.463931287536482,-13.0572624,0.0022314,38.0165291,-0.3260194,0.0595642,4.0000000,0.1643685,1.0660071,20.2827473,-0.0452401,0.8650967
4441,-13,-4.048744971150472,17.463931287536482,-13.0555210,0.0004959,31.4049587,-0.4170907,0.1010817,4.0000000,0.1170635,1.0645525,20.0475502,0.0851000,1.1248606
4442,-13,-4.041288331150472,17.463931287536482,-13.0538425,-0.0012397,25.6198349,-0.1160690,-0.1971001,4.0000000,-0.2807482,1.0637414,19.8781147,-0.1134520,0.5067484
4443,-13,-4.033831691150472,17.463931287536482,-13.0521841,-0.0030579,19.8347111,0.3033029,-0.5593802,4.0000000,-0.6570647,1.0651882,20.1217136,-0.4616958,0.8719080
4444,-13,-4.026375051150472,17.463931287536482,-13.0504446,-0.0048760,14.8760328,0.3885515,-0.6408181,4.0000000,-0.5945336,1.0671600,20.4439964,-0.6871026,1.1117307
4445,-13,-4.018918411150472,17.463931287536482,-13.0486546,0.0033058,42.1487617,0.2255024,-0.5470742,4.0000000,-0.2997870,1.0678113,20.5405788,-0.7943614,0.8857564
4446,-13,-4.011461771150472,17.463931287536482,-13.0468407,0.0015702,34.7107430,0.0489900,-0.4363451,4.0000000,-0.0628211,1.0678654,20.5461254,-0.8098692,0.7587879
4447,-13,-4.004005131150472,17.463931287536482,-13.0450020,-0.0000826,28.0991745,-0.1260050,-0.2022159,4.0000000,0.1644101,1.0673138,20.4574451,-0.5688419,0.4928701
4448,-13,-4.563253131150471,17.456474647536481,-13.0649405,-0.0007438,24.7933884,0.9280284,-1.2998390,4.0000000,-0.4586680,1.0498270,17.6649780,-2.1410100,5.4609098
4449,-13,-4.555796491150471,17.456474647536481,-13.0663967,0.0007438,30.5785122,0.6603079,-1.1063977,4.0000000,-0.3583979,1.0489206,17.4788742,-1.8543975,3.9607472
4450,-13,-4.548339851150471,17.456474647536481,-13.0678415,0.0023140,37.1900826,0.0136949,-0.7824872,4.0000000,-0.0655411,1.0499231,17.7270985,-1.4994333,2.6892877
4451,-13,-4.540883211150471,17.456474647536481,-13.0692654,0.0037190,43.8016510,0.0877282,-0.7699844,4.0000000,-0.1523447,1.0509543,17.8840733,-1.3876240,2.4587607
4452,-13,-4.533426571150471,17.456474647536481,-13.0706720,-0.0047934,10.7438021,0.2741685,-0.7940003,4.0000000,-0.3411638,1.0518361,18.0521774,-1.2468368,2.2473865
4453,-13,-4.525969931150471,17.456474647536481,-13.0720892,-0.0033058,14.8760328,0.7344092,-0.9380932,4.0000000,-0.7151097,1.0518124,18.0806580,-1.1610767,2.4195759
4454,-13,-4.518513291150471,17.456474647536481,-13.0734577,-0.0019835,19.8347111,0.5700386,-0.8640971,4.0000000,-0.7116907,1.0504329,17.7985535,-1.0165035,2.1928747
4455,-13,-4.511056651150471,17.456474647536481,-13.0747480,-0.0006612,24.7933884,-0.0768431,-0.5777028,4.0000000,-0.3639740,1.0497701,17.6889477,-0.7914316,1.7530506
4456,-13,-4.503600011150471,17.456474647536481,-13.0760822,0.0007438,30.5785122,-0.2280284,-0.4461995,4.0000000,-0.2201677,1.0503678,17.8468437,-0.6722312,1.4799724
4457,-13,-4.496143371150471,17.456474647536481,-13.0774336,0.0020661,36.3636360,0.3578669,-0.6666577,4.0000000,-0.5950882,1.0503899,17.8612843,-0.7382273,1.2763467
4458,-13,-4.488686731150471,17.456474647536481,-13.0787573,0.0033884,42.9752083,0.6317847,-0.8076866,4.0000000,-0.9338495,1.0492985,17.6592236,-0.6815237,1.6878585
4459,-13,-4.481230091150471,17.456474647536481,-13.0800180,-0.0053719,8.2644625,0.4805526,-0.7428627,4.0000000,-0.9990282,1.0475506,17.3333530,-0.4866973,1.5926577
4460,-13,-4.473773451150471,17.456474647536481,-13.0812283,-0.0041322,11.5702477,0.0751070,-0.4678071,4.0000000,-0.7321725,1.0458927,17.0179958,-0.2034417,0.9232221
4461,-13,-4.466316811150471,17.456474647536481,-13.0824022,-0.0029752,14.8760328,-0.0363978,-0.3612356,4.0000000,-0.6607955,1.0448711,16.8645229,-0.0616758,0.7565578
4462,-13,-4.458860171150471,17.456474647536481,-13.0836000,-0.0017355,19.0082645,0.1365199,-0.5462458,4.0000000,-0.9485468,1.0434849,16.6341248,-0.1439447,1.1854277
4463,-13,-4.451403531150471,17.456474647536481,-13.0847359,-0.0005785,23.1404953,0.1670144,-0.6681416,4.0000000,-1.1579397,1.0411613,16.1473942,-0.1783436,1.8343434
4464,-13,-4.443946891150471,17.456474647536481,-13.0857849,0.0004959,28.0991745,0.0221532,-0.4726250,4.0000000,-0.9050454,1.0392270,15.7586308,-0.0402046,1.0657125
4465,-13,-4.436490251150471,17.456474647536481,-13.0867872,0.0014876,33.0578499,-0.0506523,-0.4948862,4.0000000,-0.9889210,1.0380406,15.5912704,-0.0008513,1.3443097
4466,-13,-4.429033611150471,17.456474647536481,-13.0877762,0.0024793,38.0165291,-0.1895707,-0.6605466,4.0000000,-1.3480543,1.0362604,15.2012014,0.0269612,2.6043532
4467,-13,-4.421576971150471,17.456474647536481,-13.0886326,0.0033884,42.9752083,-0.3344472,-0.5730707,4.0000000,-1.3338991,1.0340635,14.7096691,0.1877577,2.4027386
4468,-13,-4.414120331150471,17.456474647536481,-13.0894098,0.0042149,47.1074371,-0.3115893,-0.1725141,4.0000000,-0.7566358,1.0326089,14.4009447,0.4116076,0.8743045
4469,-13,-4.406663691150471,17.456474647536481,-13.0901632,-0.0049587,4.1322312,-0.2106476,0.1259786,4.0000000,-0.3071516,1.0315764,14.1867151,0.5591087,0.5342866
4470,-13,-4.399207051150471,17.456474647536481,-13.0909166,-0.0042149,5.7851238,-0.0980267,0.2881137,4.0000000,-0.0541385,1.0309044,14.0573721,0.6303660,0.5701185
4471,-13,-4.391750411150471,17.456474647536481,-13.0916977,-0.0034711,7.4380164,-0.1533915,0.1399258,4.0000000,-0.2719696,1.0305319,13.9953413,0.5518211,0.4195240
4472,-13,-4.384293771150471,17.456474647536481,-13.0924950,-0.0027273,9.9173555,-0.3141999,-0.0960249,4.0000000,-0.6346484,1.0297019,13.8002644,0.4425986,0.7627719
4473,-13,-4.376837131150471,17.456474647536481,-13.0932217,-0.0019835,12.3966942,-0.4252729,-0.1999776,4.0000000,-0.8262007,1.0285938,13.5378895,0.4262455,1.1642247
4474,-13,-4.369380491150471,17.456474647536481,-13.0939054,-0.0013223,14.8760328,-0.5243532,-0.2252566,4.0000000,-0.9266612,1.0276591,13.3364220,0.4761480,1.4366809
4475,-13,-4.361923851150471,17.456474647536481,-13.0945387,-0.0007438,17.3553715,-0.7345926,-0.3066048,4.0000000,-1.1630081,1.0264453,13.0363512,0.5497985,2.1117752
4476,-13,-4.354467211150471,17.456474647536481,-13.0950928,-0.0000826,20.6611576,-0.8082205,-0.2948368,4.0000000,-1.2041843,1.0250800,12.6854429,0.6145107,2.2292342
4477,-13,-4.347010571150471,17.456474647536481,-13.0955782,0.0004132,23.1404953,-0.7426392,-0.2248548,4.0000000,-1.0817026,1.0239516,12.4072685,0.6319931,1.8967955
4478,-13,-4.339553931150471,17.456474647536481,-13.0960121,0.0008264,24.7933884,-0.7070405,-0.2557848,4.0000000,-1.0851542,1.0231224,12.2034140,0.5735845,1.8804550
4479,-13,-4.332097291150472,17.456474647536481,-13.0963717,0.0012397,26.4462814,-0.6949248,-0.3781566,4.0000000,-1.2249271,1.0225984,12.0667315,0.4686139,2.2097538
4480,-13,-4.324640651150472,17.456474647536481,-13.0966654,0.0014876,27.2727280,-0.7509166,-0.6528684,4.0000000,-1.6725060,1.0223083,11.9832840,0.3667692,3.6335227
4481,-13,-4.317184011150472,17.456474647536481,-13.0968704,0.0015702,27.2727280,-0.7993180,-1.0316035,4.0000000,-2.3811810,1.0220295,11.8975773,0.3179741,6.6566873
4482,-13,-4.309727371150472,17.456474647536481,-13.0969172,0.0015702,27.2727280,-0.6779416,-1.2262390,5.0000000,-2.6752944,1.0217550,11.8333721,0.2228164,8.3719425
4483,-13,-4.302270731150472,17.456474647536481,-13.0967827,0.0014876,26.4462814,-0.5747763,-1.1081775,4.0000000,-2.2253737,1.0214744,11.7666016,0.0090186,6.8331642
4484,-13,-4.294814091150472,17.456474647536481,-13.0965080,0.0011570,24.7933884,-0.6001757,-0.9926106,4.0000000,-1.7900079,1.0210743,11.6325111,-0.1952132,5.7323270
4485,-13,-4.287357451150472,17.456474647536481,-13.0961237,0.0006612,22.3140488,-0.5048822,-0.9185794,4.0000000,-1.4569010,1.0209367,11.5749655,-0.3802579,4.8508677
4486,-13,-4.279900811150472,17.456474647536481,-13.0956030,0.0001653,19.8347111,-0.2805141,-0.7416391,4.0000000,-1.0456393,1.0211301,11.6489429,-0.4376389,3.0428579
4487,-13,-4.272444171150472,17.456474647536481,-13.0950031,-0.0004959,16.5289249,-0.1462829,-0.5928872,4.0000000,-0.8043045,1.0213963,11.7049227,-0.3814699,1.8712658
4488,-13,-4.264987531150472,17.456474647536481,-13.0943451,-0.0012397,13.2231407,-0.0914471,-0.6334943,4.0000000,-0.8315155,1.0220149,11.8490801,-0.4354730,1.9734997
4489,-13,-4.257530891150472,17.456474647536481,-13.0935907,-0.0019835,10.7438021,-0.1057771,-0.7560759,4.0000000,-0.9383602,1.0227745,12.0713692,-0.5737916,2.7601845
4490,-13,-4.250074251150472,17.456474647536481,-13.0927687,-0.0028099,8.2644625,-0.1851024,-0.7973949,4.0000000,-0.8894762,1.0237665,12.3333559,-0.7053136,3.2153940
4491,-13,-4.242617611150472,17.456474647536481,-13.0918236,-0.0038017,5.7851238,-0.3125286,-0.8593598,4.0000000,-0.8869248,1.0250548,12.6540346,-0.8317948,3.9560900
4492,-13,-4.235160971150472,17.456474647536481,-13.0907869,-0.0047107,4.1322312,-0.4572196,-0.8813488,4.0000000,-0.8821942,1.0267360,13.0638018,-0.8805035,4.4688129
4493,-13,-4.227704331150472,17.456474647536481,-13.0896206,0.0042149,44.6280975,-0.6061239,-0.7287478,4.0000000,-0.7647973,1.0291289,13.6391764,-0.6926983,3.7497089
4494,-13,-4.220247691150472,17.456474647536481,-13.0883265,0.0029752,37.1900826,-0.6479737,-0.4304949,4.0000000,-0.6232753,1.0313150,14.1372004,-0.2377145,2.3279951
4495,-13,-4.212791051150472,17.456474647536481,-13.0869722,0.0018182,30.5785122,-0.3990326,0.0680002,3.0000000,-0.2994889,1.0332091,14.5863409,0.4354893,0.9241087
4496,-13,-4.205334411150472,17.456474647536481,-13.0855684,0.0007438,24.7933884,-0.1699218,0.4348762,3.0000000,-0.1163784,1.0338459,14.7061100,0.9861308,1.1820179
4497,-13,-4.197877771150472,17.456474647536481,-13.0842276,-0.0004959,19.0082645,-0.3574291,0.4337333,4.0000000,-0.2536315,1.0337887,14.6282644,1.1210982,1.5876366
4498,-13,-4.190421131150472,17.456474647536481,-13.0829000,-0.0018182,14.0495872,-0.7174566,0.3198681,4.0000000,-0.4845891,1.0354289,14.9965420,1.1243252,2.0404885
4499,-13,-4.182964491150472,17.456474647536481,-13.0815105,-0.0031405,9.9173555,-0.8861312,0.3793544,4.0000000,-0.5743694,1.0369751,15.3301096,1.3330783,2.5991220
4500,-13,-4.175507851150472,17.456474647536481,-13.0801611,-0.0045455,6.6115704,-1.0448537,0.4542843,4.0000000,-0.6367124,1.0381883,15.5546923,1.5452809,3.2215636
4501,-13,-4.168051211150472,17.456474647536481,-13.0787935,0.0040496,48.7603302,-1.4546537,0.4029808,4.0000000,-0.8311753,1.0403469,15.9851475,1.6371369,3.9953325
4502,-13,-4.160594571150471,17.456474647536481,-13.0774164,0.0027273,41.3223152,-1.4610223,0.5155820,4.0000000,-0.7866846,1.0428239,16.4569511,1.8178486,4.4615254
4503,-13,-4.153137931150471,17.456474647536481,-13.0760260,0.0012397,33.8842964,-1.3382894,0.5726702,4.0000000,-0.7159665,1.0449207,16.8456211,1.8613069,4.4624825
4504,-13,-4.145681291150471,17.456474647536481,-13.0746737,-0.0002479,27.2727280,-1.4062240,0.4061655,4.0000000,-0.8329039,1.0468651,17.1798954,1.6452349,3.9639890
4505,-13,-4.138224651150471,17.456474647536481,-13.0733194,-0.0017355,21.4876041,-1.6819712,0.0561713,4.0000000,-1.1456904,1.0497581,17.6896877,1.2580329,4.0831604
4506,-13,-4.130768011150471,17.456474647536481,-13.0719061,-0.0032231,16.5289249,-1.6408199,-0.1749988,4.0000000,-1.2842112,1.0534704,18.3449993,0.9342135,4.3107629
4507,-13,-4.123311371150471,17.456474647536481,-13.0704041,-0.0047934,12.3966942,-1.2486433,-0.1785337,4.0000000,-1.1164358,1.0573039,18.9928265,0.7593683,3.3918214
4508,-13,-4.115854731150471,17.456474647536481,-13.0688305,0.0037190,44.6280975,-0.7664782,-0.0745879,4.0000000,-0.8144005,1.0607806,19.5356236,0.6652247,2.0145721
