OID_,ClipsFinal_DEM_Large_S3_RegN,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
6178,-12,-3.101751691150471,22.512076567536479,-12.7756147,0.0005785,15.7024794,-0.4766909,-0.2025844,4.0000000,0.1944797,1.0163776,10.3558350,-0.5996484,1.1823665
6179,-12,-3.094295051150471,22.512076567536479,-12.7767344,0.0016529,21.4876041,-1.2102348,-0.4802316,4.0000000,0.0458309,1.0150665,9.9659672,-1.0062941,3.5204160
6180,-12,-3.086838411150471,22.512076567536479,-12.7777500,0.0026446,28.0991745,-1.9004713,-0.5678483,4.0000000,-0.1339100,1.0130174,9.2066689,-1.0017865,5.3351822
6181,-12,-3.079381771150471,22.512076567536479,-12.7786322,0.0035537,35.5371895,-1.8176613,-0.2917639,4.0000000,-0.0242102,1.0111452,8.4772797,-0.5593176,4.1473422
6182,-12,-3.071925131150471,22.512076567536479,-12.7794256,0.0044628,44.6280975,-1.2178694,0.1250345,4.0000000,0.3701196,1.0101898,8.1229057,-0.1200505,2.6037037
6183,-12,-3.064468491150471,22.512076567536479,-12.7801771,-0.0046281,0.0000000,-0.2721325,0.5820178,4.0000000,0.9218282,1.0098715,7.9887052,0.2422075,1.9910169
6184,-12,-3.057011851150471,22.512076567536479,-12.7808876,-0.0037190,0.0000000,0.6119409,0.9357553,3.0000000,1.2969459,1.0105371,8.2866945,0.5745648,2.4064310
6185,-12,-3.049555211150471,22.512076567536479,-12.7816820,-0.0028099,0.8264463,0.8758035,0.9922350,3.0000000,1.1978593,1.0116526,8.7601480,0.7866108,2.3122549
6186,-12,-3.042098571150471,22.512076567536479,-12.7825165,-0.0019835,2.4793389,0.4625166,0.7949809,3.0000000,0.8069152,1.0120946,8.9076614,0.7830465,1.6840235
6187,-12,-3.034641931150471,22.512076567536479,-12.7833691,-0.0011570,4.9586778,0.0848724,0.6025687,4.0000000,0.5019073,1.0121824,8.9334955,0.7032302,1.3407964
6188,-12,-3.027185291150471,22.512076567536479,-12.7842360,-0.0003306,8.2644625,0.0507410,0.5303025,4.0000000,0.4321698,1.0119990,8.8530140,0.6284353,1.0685987
6189,-12,-3.019728651150471,22.512076567536479,-12.7850866,0.0004132,11.5702477,0.1665268,0.5277539,4.0000000,0.4700295,1.0119903,8.8204880,0.5854782,0.8162357
6190,-12,-3.012272011150471,22.512076567536479,-12.7859697,0.0011570,15.7024794,0.0529797,0.3944427,4.0000000,0.3721325,1.0123141,8.9843922,0.4167528,0.5417064
6191,-12,-3.004815371150471,22.512076567536479,-12.7868700,0.0019008,20.6611576,-0.2918838,0.0326972,4.0000000,0.0381483,1.0120698,8.8987455,0.0272461,0.6172483
6192,-12,-2.997358731150471,22.512076567536479,-12.7877254,0.0026446,26.4462814,-0.4366916,-0.2388526,4.0000000,-0.2858786,1.0111746,8.5350494,-0.1918267,1.1528432
6193,-12,-2.989902091150471,22.512076567536479,-12.7885199,0.0032231,32.2314034,-0.3098243,-0.2343553,5.0000000,-0.3518619,1.0101863,8.1374054,-0.1168487,0.8763611
6194,-12,-2.982445451150471,22.512076567536479,-12.7892542,0.0038843,38.8429756,-0.2707512,-0.3478315,4.0000000,-0.4486877,1.0095633,7.9051819,-0.2469754,1.0682067
6195,-12,-2.974988811150471,22.512076567536479,-12.7899742,0.0045455,45.4545441,-0.2614445,-0.5980790,4.0000000,-0.6058391,1.0087402,7.5402374,-0.5903190,2.0231898
6196,-12,-2.967532171150471,22.512076567536479,-12.7905846,-0.0048760,0.0000000,-0.3281089,-0.8235354,4.0000000,-0.7491653,1.0077163,7.0394406,-0.8979055,3.4689274
6197,-12,-2.960075531150471,22.512076567536479,-12.7911034,-0.0043802,0.0000000,-0.5307606,-0.8010207,4.0000000,-0.6602193,1.0071784,6.7562671,-0.9418222,3.7242777
6198,-12,-2.952618891150470,22.512076567536479,-12.7915144,-0.0038843,0.0000000,-0.7848254,-0.4525586,4.0000000,-0.1884032,1.0070487,6.6982784,-0.7167140,2.4485617
6199,-12,-2.945162251150471,22.512076567536479,-12.7918320,-0.0034711,0.0000000,-0.7403873,-0.0104782,4.0000000,0.5140051,1.0076373,7.0335531,-0.5349615,1.5263746
6200,-12,-2.937705611150471,22.512076567536479,-12.7921934,-0.0030579,0.0000000,-0.5505452,0.0945911,4.0000000,0.6588984,1.0086370,7.5166678,-0.4697162,1.1807278
6201,-12,-2.930248971150471,22.512076567536479,-12.7925758,-0.0027273,0.0000000,-0.3510970,-0.0341013,4.0000000,0.3496558,1.0093091,7.7873282,-0.4178585,0.7325789
6202,-12,-2.922792331150471,22.512076567536479,-12.7929296,-0.0023967,0.0000000,-0.2248738,-0.0466637,4.0000000,0.3277396,1.0098358,7.9913712,-0.4210670,0.4753449
6203,-12,-2.915335691150471,22.512076567536479,-12.7933016,-0.0021488,0.0000000,-0.2302634,-0.0875444,4.0000000,0.3700107,1.0104337,8.2435436,-0.5450995,0.5086467
6204,-12,-2.907879051150471,22.512076567536479,-12.7936935,-0.0018182,0.8264463,-0.1176267,-0.3196839,4.0000000,0.1087759,1.0108955,8.4277878,-0.7481437,0.6603458
6205,-12,-2.900422411150471,22.512076567536479,-12.7940788,-0.0015702,1.6528926,0.0283372,-0.5155425,4.0000000,-0.0712627,1.0112123,8.5524616,-0.9598222,1.0313150
6206,-12,-2.892965771150471,22.512076567536479,-12.7944384,-0.0013223,2.4793389,0.0122082,-0.5726213,4.0000000,-0.0219250,1.0115469,8.6656437,-1.1233176,1.3176763
6207,-12,-2.885509131150471,22.512076567536479,-12.7947845,-0.0009917,4.1322312,-0.0374270,-0.6105189,4.0000000,0.0290764,1.0119476,8.8200159,-1.2501142,1.6035812
6208,-12,-2.878052491150471,22.512076567536479,-12.7951279,-0.0006612,5.7851238,0.2340985,-0.7780009,4.0000000,-0.1893149,1.0122483,8.9512033,-1.3666869,2.0044949
6209,-12,-2.870595851150471,22.512076567536479,-12.7954607,-0.0004132,7.4380164,1.3122677,-1.1992611,4.0000000,-0.8653398,1.0122811,8.9480209,-1.5331824,3.2451870
6210,-12,-2.863139211150471,22.512076567536479,-12.7957697,-0.0002479,8.2644625,2.6579020,-1.6335413,4.0000000,-1.5347095,1.0119165,8.7689610,-1.7323731,5.6016712
6211,-12,-2.855682571150471,22.512076567536479,-12.7959614,-0.0000826,9.0909090,3.0846901,-1.7646259,4.0000000,-1.6287664,1.0115342,8.6130342,-1.9004854,6.5569158
6212,-12,-2.848225931150471,22.512076567536479,-12.7960339,0.0000826,9.9173555,2.5062780,-1.6393429,4.0000000,-1.2500894,1.0115751,8.6462040,-2.0285962,5.9460793
6213,-12,-2.840769291150471,22.512076567536479,-12.7960558,0.0001653,10.7438021,1.8990378,-1.5032945,5.0000000,-0.9290317,1.0118159,8.7544212,-2.0775571,5.4097099
6214,-12,-2.833312651150471,22.512076567536479,-12.7960196,0.0001653,10.7438021,1.8067045,-1.4700296,4.0000000,-0.8798159,1.0119896,8.8211098,-2.0602431,5.1906199
6215,-12,-2.825856011150471,22.512076567536479,-12.7959290,0.0000826,9.9173555,1.4878949,-1.3706745,4.0000000,-0.7460778,1.0120187,8.8206453,-1.9952712,4.6763277
6216,-12,-2.818399371150471,22.512076567536479,-12.7957754,0.0000000,9.0909090,0.8603294,-1.1619464,4.0000000,-0.4667884,1.0118667,8.7626820,-1.8571045,3.7782948
6217,-12,-2.810942731150471,22.512076567536479,-12.7955837,-0.0000826,8.2644625,0.5258461,-0.9841140,4.0000000,-0.3292715,1.0115244,8.6313047,-1.6389564,2.8930795
6218,-12,-2.803486091150471,22.512076567536479,-12.7953901,-0.0003306,6.6115704,0.6209435,-0.9309493,4.0000000,-0.4583969,1.0111946,8.5211515,-1.4035016,2.2855055
6219,-12,-2.796029451150471,22.512076567536479,-12.7951584,-0.0005785,4.9586778,0.6003197,-0.8535085,4.0000000,-0.5266095,1.0110389,8.4823933,-1.1804075,1.7650930
6220,-12,-2.788572811150471,22.512076567536479,-12.7948933,-0.0008264,3.3057852,0.3570346,-0.6737490,4.0000000,-0.3950714,1.0109594,8.4632730,-0.9524267,1.1340870
6221,-12,-2.781116171150471,22.512076567536479,-12.7946081,-0.0009917,2.4793389,0.0705624,-0.4375842,4.0000000,-0.1211813,1.0109245,8.4549389,-0.7539870,0.6402106
6222,-12,-2.773659531150471,22.512076567536479,-12.7942858,-0.0011570,1.6528926,-0.1535489,-0.1507680,4.0000000,0.2444602,1.0107281,8.3871593,-0.5459961,0.4102491
6223,-12,-2.766202891150471,22.512076567536479,-12.7939787,-0.0013223,0.8264463,-0.1847972,0.1097499,4.0000000,0.5233834,1.0102708,8.2087765,-0.3038836,0.4393223
6224,-12,-3.317994251150471,22.504619927536481,-12.7337093,-0.0016529,14.8760328,0.1826801,-0.4504991,4.0000000,-0.3290527,1.0259489,12.8777351,-0.5719455,0.4826007
6225,-12,-3.310537611150471,22.504619927536481,-12.7353992,0.0001653,23.9669418,-0.0604776,-0.2193113,4.0000000,-0.4418575,1.0259928,12.9221830,0.0032348,0.3585911
6226,-12,-3.303080971150471,22.504619927536481,-12.7370663,0.0019835,33.0578499,-0.3188305,-0.0683924,4.0000000,-0.5725520,1.0260124,12.8808212,0.4357671,0.7353473
6227,-12,-3.295624331150471,22.504619927536481,-12.7387533,0.0038017,42.1487617,-0.1222977,-0.2707716,4.0000000,-0.6732922,1.0275364,13.3914642,0.1317491,0.6282151
6228,-12,-3.288167691150471,22.504619927536481,-12.7405205,-0.0048760,0.0000000,0.1203490,-0.4643309,4.0000000,-0.7222139,1.0269961,13.1666059,-0.2064478,0.7209162
6229,-12,-3.280711051150471,22.504619927536481,-12.7421741,-0.0034711,4.9586778,0.0719053,-0.4659019,4.0000000,-0.7560360,1.0262030,12.9151096,-0.1757676,0.8342261
6230,-12,-3.273254411150471,22.504619927536481,-12.7438889,-0.0018182,12.3966942,0.2364681,-0.5984303,4.0000000,-0.8093680,1.0273690,13.3609934,-0.3874926,1.1031475
6231,-12,-3.265797771150471,22.504619927536481,-12.7456198,0.0000000,21.4876041,1.3229530,-1.1624105,4.0000000,-0.9944695,1.0257149,12.8992987,-1.3303514,3.0156374
6232,-12,-3.258341131150471,22.504619927536481,-12.7472162,0.0018182,30.5785122,1.5138272,-1.2330886,4.0000000,-1.1752352,1.0227790,12.0611629,-1.2909421,3.3290305
6233,-12,-3.250884491150471,22.504619927536481,-12.7487402,0.0035537,39.6694221,1.3033279,-1.1530701,4.0000000,-1.3141270,1.0214059,11.7476597,-0.9920132,2.9881184
6234,-12,-3.243427851150471,22.504619927536481,-12.7502413,-0.0052066,0.0000000,1.2575877,-1.1468087,4.0000000,-1.3781706,1.0197690,11.2907848,-0.9154469,3.0158761
6235,-12,-3.235971211150471,22.504619927536481,-12.7516432,-0.0040496,1.6528926,0.1100228,-0.7798269,4.0000000,-1.3612688,1.0182534,10.7378912,-0.1983850,2.4445193
6236,-12,-3.228514571150471,22.504619927536481,-12.7530289,-0.0027273,5.7851238,-0.8786875,-0.5001622,4.0000000,-1.3341249,1.0195351,11.2115593,0.3338004,3.0499861
6237,-12,-3.221057931150471,22.504619927536481,-12.7545261,-0.0012397,11.5702477,0.2302346,-0.9247470,4.0000000,-1.3688562,1.0205778,11.6312265,-0.4806380,3.2923722
6238,-12,-3.213601291150471,22.504619927536481,-12.7559824,0.0004132,19.0082645,1.2244492,-1.2917941,4.0000000,-1.4194082,1.0190631,11.0459242,-1.1641800,4.5833797
6239,-12,-3.206144651150471,22.504619927536481,-12.7573433,0.0021488,27.2727280,1.3066095,-1.3565718,4.0000000,-1.4530731,1.0182923,10.8480959,-1.2600706,5.1259284
6240,-12,-3.198688011150471,22.504619927536481,-12.7587156,0.0034711,36.3636360,1.2740544,-1.3713837,4.0000000,-1.4224685,1.0174942,10.6400890,-1.3202988,5.3448706
6241,-12,-3.191231371150471,22.504619927536481,-12.7599850,0.0045455,45.4545441,1.5163960,-1.4369532,4.0000000,-1.3589929,1.0160276,10.1235523,-1.5149134,5.5523043
6242,-12,-3.183774731150470,22.504619927536481,-12.7612028,-0.0043802,1.6528926,0.3642035,-1.1196363,4.0000000,-1.0993817,1.0154240,9.9397688,-1.1398909,4.5515242
6243,-12,-3.176318091150470,22.504619927536481,-12.7623863,-0.0031405,4.9586778,-1.4192960,-0.5620774,4.0000000,-0.6100623,1.0155646,9.8935137,-0.5140925,4.3594275
6244,-12,-3.168861451150470,22.504619927536481,-12.7635813,-0.0017355,9.9173555,-2.6445947,0.0080981,4.0000000,-0.1748396,1.0175430,10.5626736,0.1910357,5.6635141
6245,-12,-3.161404811150470,22.504619927536481,-12.7648897,-0.0001653,16.5289249,-2.0061526,0.0587007,4.0000000,-0.0864518,1.0205212,11.5477352,0.2038532,4.3677883
6246,-12,-3.153948171150470,22.504619927536481,-12.7662840,0.0014050,24.7933884,-0.3056920,-0.3964378,4.0000000,-0.2737034,1.0221639,12.0120382,-0.5191721,1.3458095
6247,-12,-3.146491531150470,22.504619927536481,-12.7676840,0.0028099,33.8842964,0.5410328,-0.7850084,4.0000000,-0.5600076,1.0214130,11.8064032,-1.0100092,1.4747777
6248,-12,-3.139034891150470,22.504619927536481,-12.7689953,0.0040496,42.9752083,0.1917884,-0.7599492,4.0000000,-0.6720935,1.0192053,11.1285238,-0.8478049,2.0684588
6249,-12,-3.131578251150470,22.504619927536481,-12.7702112,-0.0048760,0.0000000,-0.3232291,-0.3317312,4.0000000,-0.4160884,1.0174353,10.5416222,-0.2473740,1.1674291
6250,-12,-3.124121611150471,22.504619927536481,-12.7713919,-0.0037190,1.6528926,-0.2702273,0.1781267,4.0000000,0.0739214,1.0166097,10.3193007,0.2823320,0.7098181
6251,-12,-3.116664971150471,22.504619927536481,-12.7725563,-0.0025620,4.1322312,-0.1425561,0.4326340,4.0000000,0.4702842,1.0164783,10.3177414,0.3949838,1.1059439
6252,-12,-3.109208331150471,22.504619927536481,-12.7737379,-0.0013223,7.4380164,-0.4263651,0.4570749,4.0000000,0.6989164,1.0163797,10.3111572,0.2152334,1.8176918
6253,-12,-3.101751691150471,22.504619927536481,-12.7749043,-0.0001653,11.5702477,-1.4714546,0.2512892,4.0000000,0.7757229,1.0156922,10.1209841,-0.2731444,3.4203439
6254,-12,-3.094295051150471,22.504619927536481,-12.7760296,0.0009091,16.5289249,-2.8549051,-0.0344554,4.0000000,0.6502683,1.0141129,9.6147614,-0.7191790,6.0448203
6255,-12,-3.086838411150471,22.504619927536481,-12.7770424,0.0019008,22.3140488,-3.5973411,-0.1343146,4.0000000,0.4786654,1.0119356,8.8006468,-0.7472947,7.6114311
6256,-12,-3.079381771150471,22.504619927536481,-12.7779312,0.0028099,28.9256191,-3.1555719,0.0685430,4.0000000,0.5158731,1.0101315,8.0850859,-0.3787870,6.5906229
6257,-12,-3.071925131150471,22.504619927536481,-12.7787275,0.0037190,37.1900826,-2.2715154,0.3596810,4.0000000,0.7310386,1.0089884,7.6262131,-0.0116765,5.2535100
6258,-12,-3.064468491150471,22.504619927536481,-12.7794580,0.0046281,46.2809906,-0.6438428,0.8089465,4.0000000,1.1956924,1.0084637,7.3642945,0.4222008,4.0584784
6259,-12,-3.057011851150471,22.504619927536481,-12.7801466,-0.0044628,0.0000000,1.0474753,1.2510067,3.0000000,1.6734493,1.0090258,7.6299033,0.8285641,4.3554831
6260,-12,-3.049555211150471,22.504619927536481,-12.7809153,-0.0035537,0.0000000,1.5574987,1.3451444,4.0000000,1.6936539,1.0102805,8.2320080,0.9966349,4.3383908
6261,-12,-3.042098571150471,22.504619927536481,-12.7817488,-0.0027273,0.8264463,0.9066409,1.0887653,4.0000000,1.3093539,1.0110484,8.5333424,0.8681766,3.0847027
6262,-12,-3.034641931150471,22.504619927536481,-12.7826099,-0.0019008,2.4793389,0.2123856,0.7799078,4.0000000,0.9135351,1.0113387,8.6397905,0.6462806,2.1123579
6263,-12,-3.027185291150471,22.504619927536481,-12.7834873,-0.0010744,4.9586778,0.0495164,0.6225885,4.0000000,0.7509993,1.0112505,8.5848484,0.4941777,1.5260987
6264,-12,-3.019728651150471,22.504619927536481,-12.7843409,-0.0003306,7.4380164,0.1500763,0.5811354,4.0000000,0.7179594,1.0112709,8.5603666,0.4443113,1.1065168
6265,-12,-3.012272011150471,22.504619927536481,-12.7852154,0.0004132,10.7438021,0.0637906,0.4612567,4.0000000,0.6153671,1.0116881,8.7721233,0.3071463,0.7654645
6266,-12,-3.004815371150471,22.504619927536481,-12.7861071,0.0011570,14.8760328,-0.3184350,0.0952205,4.0000000,0.2597674,1.0116656,8.7766457,-0.0693263,0.7071796
6267,-12,-2.997358731150471,22.504619927536481,-12.7869692,0.0019008,19.8347111,-0.4476963,-0.2093772,4.0000000,-0.1103759,1.0109919,8.4769974,-0.3083785,1.1169688
6268,-12,-2.989902091150471,22.504619927536481,-12.7877712,0.0024793,24.7933884,-0.2568718,-0.2671505,4.0000000,-0.2301374,1.0101432,8.1231546,-0.3041635,0.8313178
6269,-12,-2.982445451150471,22.504619927536481,-12.7885141,0.0030579,30.5785122,-0.1306223,-0.4378694,3.0000000,-0.3924475,1.0095702,7.9347315,-0.4832913,1.0669824
6270,-12,-2.974988811150471,22.504619927536481,-12.7892380,0.0036364,36.3636360,-0.0033673,-0.7877414,4.0000000,-0.6771128,1.0087550,7.5850973,-0.8983699,2.5717871
6271,-12,-2.967532171150471,22.504619927536481,-12.7898464,0.0042149,42.1487617,0.0994897,-1.0953401,4.0000000,-1.0077116,1.0076360,7.0494595,-1.1829685,4.7361460
6272,-12,-2.960075531150471,22.504619927536481,-12.7903271,-0.0052893,0.0000000,-0.0127581,-1.0775492,4.0000000,-1.0494406,1.0070157,6.7191482,-1.1056579,4.7990103
6273,-12,-2.952618891150470,22.504619927536481,-12.7906895,-0.0047934,0.0000000,-0.4501070,-0.6358766,4.0000000,-0.4673301,1.0069613,6.6772013,-0.8044230,2.5811365
6274,-12,-2.945162251150471,22.504619927536481,-12.7909622,-0.0043802,0.0000000,-0.6760455,-0.0729869,4.0000000,0.4557194,1.0075399,6.9952698,-0.6016932,1.4127539
6275,-12,-2.937705611150471,22.504619927536481,-12.7912626,-0.0039669,0.0000000,-0.6124249,0.0990515,4.0000000,0.7418817,1.0085012,7.4754677,-0.5437787,1.3126261
6276,-12,-2.930248971150471,22.504619927536481,-12.7916012,-0.0036364,0.0000000,-0.4495529,-0.0073192,4.0000000,0.4727044,1.0092132,7.7746987,-0.4873428,0.9329739
6277,-12,-2.922792331150471,22.504619927536481,-12.7919178,-0.0033058,0.0000000,-0.3584831,-0.0220567,4.0000000,0.4144585,1.0097959,8.0079584,-0.4585718,0.7469419
6278,-12,-2.915335691150471,22.504619927536481,-12.7922611,-0.0030579,0.0000000,-0.3720289,-0.0458349,4.0000000,0.4551817,1.0105054,8.3141356,-0.5468515,0.7830361
6279,-12,-2.907879051150471,22.504619927536481,-12.7926226,-0.0028099,0.0000000,-0.3075380,-0.2563372,4.0000000,0.1915102,1.0112098,8.5823698,-0.7041846,0.9076812
6280,-12,-2.900422411150471,22.504619927536481,-12.7929754,-0.0026446,0.0000000,-0.2247752,-0.4239895,4.0000000,0.0217724,1.0118660,8.8209000,-0.8697515,1.2069370
6281,-12,-2.892965771150471,22.504619927536481,-12.7933006,-0.0024793,0.0000000,-0.2398391,-0.4420048,4.0000000,0.1084184,1.0125257,9.0630674,-0.9924279,1.3007624
6282,-12,-2.885509131150471,22.504619927536481,-12.7936125,-0.0022314,0.8264463,-0.3004776,-0.4361921,4.0000000,0.2332784,1.0132346,9.3225899,-1.1056626,1.4041220
6283,-12,-2.878052491150471,22.504619927536481,-12.7939396,-0.0019835,1.6528926,-0.1095891,-0.5683416,4.0000000,0.0863740,1.0138009,9.5439520,-1.2230573,1.5546161
6284,-12,-2.870595851150471,22.504619927536481,-12.7942677,-0.0018182,2.4793389,0.8894868,-1.0182664,4.0000000,-0.6458910,1.0140772,9.6493149,-1.3906419,2.4626536
6285,-12,-2.863139211150471,22.504619927536481,-12.7945747,-0.0017355,2.4793389,2.2421641,-1.5168022,4.0000000,-1.4858499,1.0140039,9.5943346,-1.5477545,4.9882541
6286,-12,-2.855682571150471,22.504619927536481,-12.7947693,-0.0016529,2.4793389,2.6629159,-1.6515112,4.0000000,-1.6844995,1.0139014,9.5385256,-1.6185229,5.9125695
6287,-12,-2.848225931150471,22.504619927536481,-12.7948294,-0.0015702,2.4793389,2.0258539,-1.4598476,4.0000000,-1.2440135,1.0141690,9.6547003,-1.6756815,4.6993589
6288,-12,-2.840769291150471,22.504619927536481,-12.7948380,-0.0015702,2.4793389,1.2820597,-1.2307875,5.0000000,-0.7820946,1.0146075,9.8097105,-1.6794804,3.6398919
6289,-12,-2.833312651150471,22.504619927536481,-12.7947836,-0.0015702,2.4793389,1.0591539,-1.1371349,4.0000000,-0.6534874,1.0148389,9.8904629,-1.6207825,3.1739988
6290,-12,-2.825856011150471,22.504619927536481,-12.7946997,-0.0015702,2.4793389,0.7514701,-1.0271660,4.0000000,-0.5196016,1.0146611,9.8399601,-1.5347306,2.8189244
6291,-12,-2.818399371150471,22.504619927536481,-12.7945690,-0.0015702,2.4793389,0.3067714,-0.8710681,4.0000000,-0.3140613,1.0141326,9.6640482,-1.4280748,2.5061436
6292,-12,-2.810942731150471,22.504619927536481,-12.7944117,-0.0015702,2.4793389,0.1264029,-0.7580187,4.0000000,-0.2721291,1.0133840,9.3893700,-1.2439083,2.1176300
6293,-12,-2.803486091150471,22.504619927536481,-12.7942553,-0.0017355,1.6528926,0.2068204,-0.7279544,4.0000000,-0.4256359,1.0126975,9.1487408,-1.0302728,1.7723740
6294,-12,-2.796029451150471,22.504619927536481,-12.7940426,-0.0019008,0.8264463,0.1682815,-0.6415738,4.0000000,-0.4652590,1.0122412,8.9905891,-0.8178886,1.3648344
6295,-12,-2.788572811150471,22.504619927536481,-12.7937889,-0.0020661,0.0000000,-0.0345826,-0.4295695,4.0000000,-0.2732127,1.0118799,8.8566360,-0.5859263,0.8403262
6296,-12,-2.781116171150471,22.504619927536481,-12.7935114,-0.0021488,0.0000000,-0.2137105,-0.1762084,4.0000000,0.0314586,1.0115073,8.7089186,-0.3838754,0.5742944
6297,-12,-3.317994251150471,22.497163287536480,-12.7333651,-0.0020661,12.3966942,0.2838982,-0.5907930,4.0000000,-0.4798287,1.0256287,12.7783508,-0.7017573,0.9022146
6298,-12,-3.310537611150471,22.497163287536480,-12.7350426,-0.0002479,21.4876041,-0.1469821,-0.2781197,4.0000000,-0.5276250,1.0258577,12.8731422,-0.0286143,0.6840925
6299,-12,-3.303080971150471,22.497163287536480,-12.7367067,0.0015702,30.5785122,-0.4999122,-0.0352670,4.0000000,-0.6065165,1.0261043,12.8775558,0.5359825,1.1180682
6300,-12,-3.295624331150471,22.497163287536480,-12.7383919,0.0033884,39.6694221,-0.1697703,-0.2615753,4.0000000,-0.6874279,1.0279980,13.4991207,0.1642773,0.7147623
6301,-12,-3.288167691150471,22.497163287536480,-12.7401733,-0.0052066,0.0000000,0.1940370,-0.5084058,4.0000000,-0.7206594,1.0273333,13.2769547,-0.2961521,0.7468252
6302,-12,-3.280711051150471,22.497163287536480,-12.7418098,-0.0038017,4.1322312,0.1807625,-0.5108418,4.0000000,-0.6872674,1.0261868,12.8866110,-0.3344162,0.7768285
6303,-12,-3.273254411150471,22.497163287536480,-12.7435150,-0.0022314,10.7438021,0.1680675,-0.5274790,4.0000000,-0.6480246,1.0273801,13.3474092,-0.4069334,0.8832514
6304,-12,-3.265797771150471,22.497163287536480,-12.7452297,-0.0004959,19.0082645,0.9857721,-1.0255353,4.0000000,-0.7799958,1.0258628,12.9510584,-1.2710749,2.4237399
6305,-12,-3.258341131150471,22.497163287536480,-12.7468204,0.0013223,28.0991745,1.1866754,-1.1014107,4.0000000,-0.9433632,1.0233790,12.2309837,-1.2594583,2.6853335
6306,-12,-3.250884491150471,22.497163287536480,-12.7483568,0.0031405,37.1900826,1.0891988,-1.0459009,4.0000000,-1.0862252,1.0222584,11.9930372,-1.0055768,2.4104862
6307,-12,-3.243427851150471,22.497163287536480,-12.7498646,0.0044628,46.2809906,1.1864189,-1.0947876,4.0000000,-1.1700907,1.0206003,11.5461273,-1.0194845,2.6445541
6308,-12,-3.235971211150471,22.497163287536480,-12.7512655,-0.0043802,0.8264463,0.2898188,-0.7756292,4.0000000,-1.1330761,1.0188903,10.9742680,-0.4181823,2.0118833
6309,-12,-3.228514571150471,22.497163287536480,-12.7526274,-0.0031405,4.1322312,-0.5966100,-0.5042295,4.0000000,-1.0651426,1.0198947,11.3410711,0.0566837,2.4408526
6310,-12,-3.221057931150471,22.497163287536480,-12.7541008,-0.0017355,9.0909090,0.3715211,-0.9334664,4.0000000,-1.0639007,1.0209067,11.7466373,-0.8030321,3.0088546
6311,-12,-3.213601291150471,22.497163287536480,-12.7555361,-0.0001653,15.7024794,1.1467960,-1.2803966,4.0000000,-1.0715712,1.0192432,11.1318970,-1.4892220,4.5594349
6312,-12,-3.206144651150471,22.497163287536480,-12.7568541,0.0014876,23.1404953,1.0340279,-1.2882441,4.0000000,-1.0811671,1.0185065,10.9161873,-1.4953210,4.8770580
6313,-12,-3.198688011150471,22.497163287536480,-12.7581987,0.0028926,32.2314034,0.9118432,-1.2552733,4.0000000,-1.0700997,1.0181010,10.8528824,-1.4404469,4.7806492
6314,-12,-3.191231371150471,22.497163287536480,-12.7594414,0.0040496,41.3223152,1.4252018,-1.3675057,4.0000000,-1.1282140,1.0167091,10.3975554,-1.6067973,4.9028339
6315,-12,-3.183774731150470,22.497163287536480,-12.7606287,-0.0048760,0.8264463,0.5452615,-1.0760053,4.0000000,-0.9311576,1.0159711,10.1483631,-1.2208530,3.7514510
6316,-12,-3.176318091150470,22.497163287536480,-12.7617702,-0.0037190,3.3057852,-0.9295457,-0.5307367,4.0000000,-0.4614672,1.0159539,10.0640869,-0.6000063,3.1723223
6317,-12,-3.168861451150470,22.497163287536480,-12.7629204,-0.0023967,7.4380164,-2.0026217,0.0654218,4.0000000,-0.0086373,1.0175606,10.5938654,0.1394810,4.3080025
6318,-12,-3.161404811150470,22.497163287536480,-12.7641735,-0.0009091,13.2231407,-1.6623210,0.2180108,4.0000000,0.0592308,1.0202724,11.4827986,0.3767908,3.8048766
6319,-12,-3.153948171150470,22.497163287536480,-12.7655296,0.0006612,20.6611576,-0.4116118,-0.1101917,4.0000000,-0.2135490,1.0222398,12.0219316,-0.0068343,0.9549156
6320,-12,-3.146491531150470,22.497163287536480,-12.7669344,0.0021488,29.7520657,0.2348376,-0.5148250,4.0000000,-0.6030658,1.0219922,11.9515333,-0.4265842,0.6538742
6321,-12,-3.139034891150470,22.497163287536480,-12.7682695,0.0034711,38.8429756,-0.1199738,-0.5960047,4.0000000,-0.8186927,1.0199190,11.3234243,-0.3733166,1.8199587
6322,-12,-3.131578251150470,22.497163287536480,-12.7695227,0.0046281,47.9338837,-0.6598222,-0.3182009,4.0000000,-0.6833587,1.0179204,10.6805153,0.0469569,1.8672569
6323,-12,-3.124121611150471,22.497163287536480,-12.7707300,-0.0042149,0.8264463,-0.6804258,0.0801669,4.0000000,-0.2407774,1.0166693,10.3180637,0.4011113,1.4765370
6324,-12,-3.116664971150471,22.497163287536480,-12.7719193,-0.0031405,2.4793389,-0.5279324,0.3058917,4.0000000,0.1799158,1.0159861,10.1191320,0.4318676,1.5176690
6325,-12,-3.109208331150471,22.497163287536480,-12.7731104,-0.0019835,4.9586778,-0.6317949,0.3575425,4.0000000,0.5160234,1.0155779,10.0048437,0.1990616,1.8946739
