OID_,ClipsFinal_DEM_Large_S3_RegO,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
148,-13,-4.369380491150471,20.550980247536479,-13.1766653,0.0004959,44.6280975,0.8239375,-0.9506314,4.0000000,-1.0107008,1.4621116,46.8683434,-0.8905618,12.3971243
149,-13,-4.361923851150471,20.550980247536479,-13.1771088,0.0009917,45.4545441,0.8625007,-0.9596023,4.0000000,-1.0111325,1.4635077,46.9192352,-0.9080721,12.3480844
150,-13,-4.354467211150471,20.550980247536479,-13.1773720,0.0011570,45.4545441,0.8851194,-0.9629453,4.0000000,-1.0048631,1.4651459,46.9784584,-0.9210275,12.2057877
151,-13,-4.347010571150471,20.550980247536479,-13.1774578,0.0012397,45.4545441,0.8938733,-0.9611800,5.0000000,-0.9928493,1.4670275,47.0461235,-0.9295107,11.9770308
152,-13,-4.339553931150471,20.550980247536479,-13.1773682,0.0011570,45.4545441,0.8908960,-0.9548804,4.0000000,-0.9775555,1.4691461,47.1234474,-0.9322053,11.6970196
153,-13,-4.332097291150471,20.550980247536479,-13.1771059,0.0009091,45.4545441,0.8796241,-0.9453402,4.0000000,-0.9615775,1.4715171,47.2093582,-0.9291028,11.4084139
154,-13,-4.324640651150471,20.550980247536479,-13.1766748,0.0004959,45.4545441,0.8620424,-0.9330793,4.0000000,-0.9452645,1.4741248,47.3035355,-0.9208941,11.1135530
155,-13,-4.317184011150471,20.550980247536479,-13.1760759,-0.0001653,44.6280975,0.8384154,-0.9180178,4.0000000,-0.9286913,1.4769394,47.4045448,-0.9073443,10.8099995
156,-13,-4.309727371150471,20.550980247536479,-13.1753120,-0.0009091,43.8016510,0.8112974,-0.9014978,4.0000000,-0.9123390,1.4799253,47.5107803,-0.8906567,10.5159731
157,-13,-4.302270731150471,20.550980247536479,-13.1743851,-0.0018182,42.9752083,0.7813524,-0.8840384,4.0000000,-0.8968940,1.4830151,47.6208763,-0.8711828,10.2487583
158,-13,-4.294814091150471,20.550980247536479,-13.1732960,-0.0028926,42.1487617,0.7479773,-0.8657219,4.0000000,-0.8803500,1.4861556,47.7319145,-0.8510938,9.9845419
159,-13,-4.287357451150471,20.550980247536479,-13.1720467,-0.0041322,40.4958687,0.7109288,-0.8470039,4.0000000,-0.8620017,1.4892750,47.8413734,-0.8320061,9.7259121
160,-13,-4.279900811150471,20.550980247536479,-13.1706371,-0.0055372,38.8429756,0.6698353,-0.8285372,4.0000000,-0.8413305,1.4922794,47.9470787,-0.8157439,9.4847374
161,-13,-4.272444171150471,20.550980247536479,-13.1690693,0.0029752,47.9338837,0.6216950,-0.8092781,4.0000000,-0.8164024,1.4951261,48.0460091,-0.8021538,9.2376270
162,-13,-4.264987531150471,20.550980247536479,-13.1673431,0.0013223,46.2809906,0.5645690,-0.7887681,4.0000000,-0.7843518,1.4977217,48.1355286,-0.7931844,8.9563389
163,-13,-4.257530891150471,20.550980247536479,-13.1654606,-0.0004959,43.8016510,0.4971754,-0.7668253,4.0000000,-0.7440473,1.4999371,48.2123985,-0.7896033,8.6429644
164,-13,-4.250074251150471,20.550980247536479,-13.1634245,-0.0025620,41.3223152,0.4193596,-0.7438731,4.0000000,-0.6966864,1.5016905,48.2735138,-0.7910597,8.3387642
165,-13,-4.242617611150471,20.550980247536479,-13.1612387,-0.0047934,38.8429756,0.3287342,-0.7182375,4.0000000,-0.6389514,1.5029063,48.3149376,-0.7975236,8.0063810
166,-13,-4.235160971150471,20.550980247536479,-13.1589069,0.0029752,47.9338837,0.2265075,-0.6891118,4.0000000,-0.5703388,1.5034488,48.3335037,-0.8078848,7.6438355
167,-13,-4.227704331150471,20.550980247536479,-13.1564369,0.0004959,44.6280975,0.1128804,-0.6559570,4.0000000,-0.4915187,1.5031974,48.3256340,-0.8203952,7.2898855
168,-13,-4.220247691150471,20.550980247536479,-13.1538363,-0.0020661,42.1487617,-0.0096948,-0.6183543,4.0000000,-0.4039740,1.5020829,48.2878036,-0.8327345,6.9778886
169,-13,-4.212791051150471,20.550980247536479,-13.1511145,-0.0047107,38.8429756,-0.1388979,-0.5749511,4.0000000,-0.3069694,1.5000094,48.2172241,-0.8429327,6.7121325
170,-13,-4.205334411150471,20.550980247536479,-13.1482830,0.0025620,47.1074371,-0.2699229,-0.5256683,4.0000000,-0.2018639,1.4969121,48.1110344,-0.8494727,6.5204153
171,-13,-4.197877771150471,20.550980247536479,-13.1453552,-0.0003306,43.8016510,-0.3993850,-0.4697399,4.0000000,-0.0900703,1.4927447,47.9668198,-0.8494096,6.4350305
172,-13,-4.190421131150471,20.550980247536479,-13.1423464,-0.0032231,39.6694221,-0.5219546,-0.4084163,4.0000000,0.0253641,1.4874690,47.7823524,-0.8421968,6.4889150
173,-13,-4.182964491150471,20.550980247536479,-13.1392727,0.0037190,48.7603302,-0.6338957,-0.3416086,4.0000000,0.1426796,1.4810972,47.5570297,-0.8258967,6.6892529
174,-13,-4.175507851150471,20.550980247536479,-13.1361485,0.0007438,45.4545441,-0.7309715,-0.2688352,4.0000000,0.2612944,1.4736524,47.2904816,-0.7989649,7.0230074
175,-13,-4.168051211150471,20.550980247536479,-13.1329908,-0.0021488,41.3223152,-0.8084296,-0.1921872,4.0000000,0.3771615,1.4651742,46.9822083,-0.7615359,7.4689293
176,-13,-4.160594571150471,20.550980247536479,-13.1298170,0.0048760,48.7603302,-0.8638397,-0.1117851,4.0000000,0.4888268,1.4557750,46.6346245,-0.7123969,7.9950495
177,-13,-4.153137931150471,20.550980247536479,-13.1266432,0.0018182,45.4545441,-0.8958533,-0.0300594,4.0000000,0.5938451,1.4456199,46.2510986,-0.6539637,8.5590239
178,-13,-4.145681291150471,20.550980247536479,-13.1234818,-0.0011570,41.3223152,-0.9033010,0.0528248,4.0000000,0.6917883,1.4348203,45.8340454,-0.5861387,9.1160126
179,-13,-4.473773451150471,20.543523607536478,-13.1607246,-0.0045455,38.0165291,-0.7991461,-0.4149382,4.0000000,0.1825143,1.4199591,45.2630196,-1.0123906,7.3493009
180,-13,-4.466316811150471,20.543523607536478,-13.1632109,-0.0022314,41.3223152,-0.6146725,-0.5040845,4.0000000,0.0221608,1.4273968,45.5580406,-1.0303298,7.0941982
181,-13,-4.458860171150471,20.543523607536478,-13.1656380,0.0000000,43.8016510,-0.4212061,-0.5903893,4.0000000,-0.1323783,1.4336153,45.8017006,-1.0484002,7.1557856
182,-13,-4.451403531150471,20.543523607536478,-13.1679869,0.0023140,47.1074371,-0.2237496,-0.6713066,4.0000000,-0.2778949,1.4386832,45.9977188,-1.0647182,7.4985375
183,-13,-4.443946891150471,20.543523607536478,-13.1702385,-0.0055372,36.3636360,-0.0251280,-0.7473312,4.0000000,-0.4139318,1.4426978,46.1511459,-1.0807306,8.0866795
184,-13,-4.436490251150471,20.543523607536478,-13.1723757,-0.0035537,39.6694221,0.1717315,-0.8179489,4.0000000,-0.5383825,1.4457661,46.2666283,-1.0975153,8.8466358
185,-13,-4.429033611150471,20.543523607536478,-13.1743832,-0.0016529,42.1487617,0.3635016,-0.8832736,4.0000000,-0.6502135,1.4480096,46.3510742,-1.1163337,9.7179785
186,-13,-4.421576971150471,20.543523607536478,-13.1762476,0.0001653,44.6280975,0.5441576,-0.9419995,4.0000000,-0.7484885,1.4495879,46.4093704,-1.1355104,10.6316500
187,-13,-4.414120331150471,20.543523607536478,-13.1779575,0.0018182,46.2809906,0.7122194,-0.9952359,4.0000000,-0.8325791,1.4506460,46.4474945,-1.1578927,11.5369596
188,-13,-4.406663691150471,20.543523607536478,-13.1795025,0.0033884,47.9338837,0.8634718,-1.0422090,4.0000000,-0.9018145,1.4513196,46.4712868,-1.1826037,12.3736715
189,-13,-4.399207051150471,20.543523607536478,-13.1808758,-0.0052893,38.0165291,0.9964550,-1.0830151,4.0000000,-0.9562318,1.4517714,46.4877586,-1.2097983,13.0985346
190,-13,-4.391750411150471,20.543523607536478,-13.1820717,-0.0040496,39.6694221,1.1072530,-1.1163026,4.0000000,-0.9961446,1.4521592,46.5009956,-1.2364606,13.6639128
191,-13,-4.384293771150471,20.543523607536478,-13.1830864,-0.0030579,41.3223152,1.1971904,-1.1432173,4.0000000,-1.0226312,1.4525905,46.5157394,-1.2638035,14.0692739
192,-13,-4.376837131150471,20.543523607536478,-13.1839180,-0.0022314,42.1487617,1.2638571,-1.1627178,4.0000000,-1.0368714,1.4531418,46.5353355,-1.2885642,14.2991943
193,-13,-4.369380491150471,20.543523607536478,-13.1845665,-0.0015702,42.9752083,1.3111093,-1.1766169,4.0000000,-1.0419222,1.4538957,46.5627365,-1.3113117,14.4067783
194,-13,-4.361923851150471,20.543523607536478,-13.1850319,-0.0009917,43.8016510,1.3388605,-1.1843016,4.0000000,-1.0389680,1.4549114,46.5999718,-1.3296353,14.3866882
195,-13,-4.354467211150471,20.543523607536478,-13.1853170,-0.0007438,44.6280975,1.3496543,-1.1863265,4.0000000,-1.0302259,1.4562281,46.6484489,-1.3424270,14.2665129
196,-13,-4.347010571150471,20.543523607536478,-13.1854229,-0.0005785,45.4545441,1.3432615,-1.1821270,5.0000000,-1.0160761,1.4578660,46.7091942,-1.3481780,14.0383263
197,-13,-4.339553931150471,20.543523607536478,-13.1853523,-0.0006612,45.4545441,1.3286089,-1.1748224,4.0000000,-1.0006467,1.4598415,46.7821732,-1.3489983,13.7855835
198,-13,-4.332097291150471,20.543523607536478,-13.1851091,-0.0009917,44.6280975,1.3054421,-1.1637566,4.0000000,-0.9852861,1.4621463,46.8664551,-1.3422270,13.5144424
199,-13,-4.324640651150471,20.543523607536478,-13.1846952,-0.0014876,43.8016510,1.2773131,-1.1501491,4.0000000,-0.9703107,1.4647418,46.9616165,-1.3299874,13.2355938
200,-13,-4.317184011150471,20.543523607536478,-13.1841125,-0.0021488,42.9752083,1.2464573,-1.1348268,4.0000000,-0.9562364,1.4675982,47.0662498,-1.3134172,12.9612875
201,-13,-4.309727371150471,20.543523607536478,-13.1833649,-0.0028926,42.1487617,1.2153474,-1.1188591,4.0000000,-0.9436843,1.4706849,47.1790619,-1.2940338,12.7094727
202,-13,-4.302270731150471,20.543523607536478,-13.1824512,-0.0038017,41.3223152,1.1824614,-1.1017444,4.0000000,-0.9319153,1.4739496,47.2965851,-1.2715734,12.4639750
203,-13,-4.294814091150471,20.543523607536478,-13.1813745,-0.0048760,39.6694221,1.1476454,-1.0839180,4.0000000,-0.9199941,1.4773297,47.4181175,-1.2478418,12.2232456
204,-13,-4.287357451150471,20.543523607536478,-13.1801338,-0.0061983,38.0165291,1.1107786,-1.0660521,4.0000000,-0.9068512,1.4807634,47.5409546,-1.2252527,11.9873314
205,-13,-4.279900811150471,20.543523607536478,-13.1787291,0.0023140,47.9338837,1.0698667,-1.0479345,4.0000000,-0.8915910,1.4841665,47.6619987,-1.2042780,11.7518768
206,-13,-4.272444171150471,20.543523607536478,-13.1771622,0.0008264,46.2809906,1.0206939,-1.0285071,4.0000000,-0.8711963,1.4874681,47.7783585,-1.1858180,11.4769888
207,-13,-4.264987531150471,20.543523607536478,-13.1754313,-0.0008264,44.6280975,0.9605151,-1.0071187,4.0000000,-0.8438359,1.4905909,47.8884850,-1.1704016,11.1456871
208,-13,-4.257530891150471,20.543523607536478,-13.1735382,-0.0027273,42.1487617,0.8897982,-0.9848030,4.0000000,-0.8084821,1.4934425,47.9879723,-1.1611238,10.7699022
209,-13,-4.250074251150471,20.543523607536478,-13.1714849,-0.0047934,39.6694221,0.8059242,-0.9605877,4.0000000,-0.7650564,1.4959112,48.0734596,-1.1561190,10.3593006
210,-13,-4.242617611150471,20.543523607536478,-13.1692743,0.0030579,47.9338837,0.7053428,-0.9324744,4.0000000,-0.7099898,1.4978801,48.1421204,-1.1549591,9.8624668
211,-13,-4.235160971150471,20.543523607536478,-13.1669102,0.0008264,44.6280975,0.5892695,-0.9001837,4.0000000,-0.6433126,1.4992514,48.1894608,-1.1570548,9.2962608
212,-13,-4.227704331150471,20.543523607536478,-13.1643982,-0.0017355,42.1487617,0.4590468,-0.8631302,4.0000000,-0.5662244,1.4999034,48.2121964,-1.1600360,8.6982288
213,-13,-4.220247691150471,20.543523607536478,-13.1617479,-0.0043802,38.8429756,0.3171373,-0.8210391,4.0000000,-0.4796329,1.4997500,48.2074928,-1.1624454,8.1058865
214,-13,-4.212791051150471,20.543523607536478,-13.1589670,0.0029752,47.9338837,0.1656295,-0.7721889,4.0000000,-0.3828580,1.4987040,48.1718025,-1.1615198,7.5211921
215,-13,-4.205334411150471,20.543523607536478,-13.1560688,0.0002479,44.6280975,0.0093499,-0.7166157,4.0000000,-0.2770118,1.4966648,48.1018791,-1.1562196,6.9895282
216,-13,-4.197877771150471,20.543523607536478,-13.1530666,-0.0026446,40.4958687,-0.1470194,-0.6540716,4.0000000,-0.1644349,1.4935489,47.9935837,-1.1437083,6.5631924
217,-13,-4.190421131150471,20.543523607536478,-13.1499758,0.0042975,48.7603302,-0.2968203,-0.5855463,4.0000000,-0.0477805,1.4892972,47.8457527,-1.1233121,6.2817721
218,-13,-4.182964491150471,20.543523607536478,-13.1468115,0.0011570,45.4545441,-0.4356740,-0.5107121,4.0000000,0.0708382,1.4839034,47.6567879,-1.0922625,6.1646585
219,-13,-4.175507851150471,20.543523607536478,-13.1435919,-0.0018182,41.3223152,-0.5583041,-0.4298452,4.0000000,0.1905624,1.4774278,47.4265404,-1.0502527,6.2081008
220,-13,-4.168051211150471,20.543523607536478,-13.1403332,-0.0047934,37.1900826,-0.6608557,-0.3441652,4.0000000,0.3086172,1.4698974,47.1537361,-0.9969476,6.4152837
221,-13,-4.160594571150471,20.543523607536478,-13.1370544,0.0020661,46.2809906,-0.7392623,-0.2557931,4.0000000,0.4224345,1.4613569,46.8409157,-0.9340207,6.7557054
222,-13,-4.153137931150471,20.543523607536478,-13.1337709,-0.0010744,42.1487617,-0.7926359,-0.1661236,4.0000000,0.5298683,1.4519339,46.4902077,-0.8621154,7.1937175
223,-13,-4.145681291150471,20.543523607536478,-13.1304998,-0.0041322,38.0165291,-0.8191833,-0.0759047,4.0000000,0.6302988,1.4417963,46.1046295,-0.7821081,7.6717196
224,-13,-4.138224651150471,20.543523607536478,-13.1272535,0.0028099,46.2809906,-0.8189998,0.0125326,4.0000000,0.7197347,1.4310826,45.6875038,-0.6946695,8.1254606
225,-13,-4.130768011150471,20.543523607536478,-13.1240454,-0.0003306,42.1487617,-0.7963716,0.0963462,4.0000000,0.7965399,1.4199650,45.2456551,-0.6038475,8.5111198
226,-13,-4.488686731150471,20.536066967536478,-13.1625290,-0.0026446,39.6694221,-1.0012401,-0.4428013,4.0000000,0.4386978,1.4038353,44.6063957,-1.3243004,8.2095613
227,-13,-4.481230091150471,20.536066967536478,-13.1651802,-0.0000826,43.8016510,-0.7834610,-0.5428770,4.0000000,0.2680680,1.4128397,44.9761276,-1.3538220,7.5948219
228,-13,-4.473773451150471,20.536066967536478,-13.1678076,0.0023140,47.1074371,-0.5543861,-0.6394204,4.0000000,0.1010950,1.4205592,45.2874565,-1.3799359,7.3179946
229,-13,-4.466316811150471,20.536066967536478,-13.1703901,-0.0052893,36.3636360,-0.3168935,-0.7312528,4.0000000,-0.0604444,1.4269716,45.5428276,-1.4020613,7.3768673
230,-13,-4.458860171150471,20.536066967536478,-13.1729050,-0.0029752,39.6694221,-0.0750785,-0.8189820,4.0000000,-0.2147433,1.4321343,45.7449608,-1.4232208,7.7689409
231,-13,-4.451403531150471,20.536066967536478,-13.1753330,-0.0004959,42.9752083,0.1664325,-0.9016582,4.0000000,-0.3594446,1.4361304,45.8995132,-1.4438719,8.4483395
232,-13,-4.443946891150471,20.536066967536478,-13.1776571,0.0017355,45.4545441,0.4038068,-0.9789508,4.0000000,-0.4939540,1.4390489,46.0109901,-1.4639475,9.3618660
233,-13,-4.436490251150471,20.536066967536478,-13.1798582,0.0038017,48.7603302,0.6335393,-1.0509692,4.0000000,-0.6161606,1.4410390,46.0868034,-1.4857780,10.4367599
234,-13,-4.429033611150471,20.536066967536478,-13.1819220,-0.0042975,38.0165291,0.8516225,-1.1168109,4.0000000,-0.7245790,1.4422554,46.1316147,-1.5090427,11.5781507
235,-13,-4.421576971150471,20.536066967536478,-13.1838350,-0.0024793,40.4958687,1.0545911,-1.1764024,4.0000000,-0.8191755,1.4428458,46.1530037,-1.5336293,12.7254305
236,-13,-4.414120331150471,20.536066967536478,-13.1855879,-0.0008264,42.9752083,1.2368588,-1.2288071,4.0000000,-0.8983949,1.4429700,46.1564980,-1.5592194,13.7972336
237,-13,-4.406663691150471,20.536066967536478,-13.1871700,0.0007438,45.4545441,1.3978534,-1.2751756,4.0000000,-0.9625365,1.4428097,46.1490326,-1.5878146,14.7657766
238,-13,-4.399207051150471,20.536066967536478,-13.1885757,0.0020661,47.1074371,1.5341388,-1.3145646,4.0000000,-1.0115221,1.4425299,46.1363678,-1.6176072,15.5770016
239,-13,-4.391750411150471,20.536066967536478,-13.1898003,0.0033058,48.7603302,1.6449043,-1.3469064,4.0000000,-1.0465730,1.4422503,46.1244316,-1.6472398,16.2141953
240,-13,-4.384293771150471,20.536066967536478,-13.1908407,-0.0057025,38.8429756,1.7282314,-1.3717545,4.0000000,-1.0676297,1.4420816,46.1168633,-1.6758794,16.6469727
241,-13,-4.376837131150471,20.536066967536478,-13.1916952,-0.0048760,40.4958687,1.7851506,-1.3893956,4.0000000,-1.0766869,1.4421239,46.1175575,-1.7021044,16.8903751
242,-13,-4.369380491150471,20.536066967536478,-13.1923647,-0.0042975,41.3223152,1.8195708,-1.4007998,4.0000000,-1.0771954,1.4424559,46.1291580,-1.7244041,16.9927921
243,-13,-4.361923851150471,20.536066967536478,-13.1928501,-0.0037190,42.1487617,1.8331239,-1.4059989,4.0000000,-1.0709399,1.4431319,46.1542358,-1.7410581,16.9698544
244,-13,-4.354467211150471,20.536066967536478,-13.1931534,-0.0034711,42.1487617,1.8294673,-1.4058282,4.0000000,-1.0597365,1.4441758,46.1938210,-1.7519200,16.8490849
245,-13,-4.347010571150471,20.536066967536478,-13.1932774,-0.0033058,42.1487617,1.8084875,-1.3999149,5.0000000,-1.0436869,1.4456176,46.2483177,-1.7561430,16.6221466
246,-13,-4.339553931150471,20.536066967536478,-13.1932249,-0.0033884,42.1487617,1.7796440,-1.3906600,4.0000000,-1.0274807,1.4474713,46.3179359,-1.7538395,16.3722267
247,-13,-4.332097291150471,20.536066967536478,-13.1929998,-0.0037190,42.1487617,1.7459350,-1.3786846,4.0000000,-1.0125557,1.4496949,46.4023590,-1.7448137,16.1202469
248,-13,-4.324640651150471,20.536066967536478,-13.1926041,-0.0041322,41.3223152,1.7101213,-1.3647975,4.0000000,-0.9992566,1.4522712,46.4997101,-1.7303383,15.8731098
249,-13,-4.317184011150471,20.536066967536478,-13.1920395,-0.0047107,40.4958687,1.6722858,-1.3488775,4.0000000,-0.9874361,1.4551859,46.6081772,-1.7103189,15.6222343
250,-13,-4.309727371150471,20.536066967536478,-13.1913080,-0.0053719,39.6694221,1.6364802,-1.3322655,4.0000000,-0.9787354,1.4583764,46.7266045,-1.6857955,15.4034815
251,-13,-4.302270731150471,20.536066967536478,-13.1904106,-0.0061983,38.0165291,1.6026813,-1.3155136,4.0000000,-0.9714163,1.4617829,46.8534355,-1.6596110,15.2014866
252,-13,-4.294814091150471,20.536066967536478,-13.1893473,0.0027273,48.7603302,1.5683136,-1.2979994,4.0000000,-0.9646052,1.4653577,46.9854202,-1.6313937,15.0000458
253,-13,-4.287357451150471,20.536066967536478,-13.1881180,0.0014050,47.1074371,1.5320855,-1.2799815,4.0000000,-0.9566262,1.4690760,47.1208344,-1.6033367,14.7870951
254,-13,-4.279900811150471,20.536066967536478,-13.1867218,0.0000000,45.4545441,1.4928666,-1.2618133,4.0000000,-0.9466974,1.4728465,47.2569504,-1.5769291,14.5670938
255,-13,-4.272444171150471,20.536066967536478,-13.1851587,-0.0014050,43.8016510,1.4445554,-1.2421240,4.0000000,-0.9312652,1.4765712,47.3919334,-1.5529828,14.2877550
256,-13,-4.264987531150471,20.536066967536478,-13.1834269,-0.0030579,41.3223152,1.3857332,-1.2211596,4.0000000,-0.9091932,1.4802045,47.5220833,-1.5331259,13.9485579
257,-13,-4.257530891150471,20.536066967536478,-13.1815281,-0.0049587,38.8429756,1.3121045,-1.1977420,4.0000000,-0.8783413,1.4836577,47.6445389,-1.5171427,13.5188570
258,-13,-4.250074251150471,20.536066967536478,-13.1794624,0.0030579,48.7603302,1.2219893,-1.1713943,4.0000000,-0.8382452,1.4868151,47.7559128,-1.5045435,13.0023022
259,-13,-4.242617611150471,20.536066967536478,-13.1772318,0.0009091,45.4545441,1.1111808,-1.1403619,4.0000000,-0.7859034,1.4895585,47.8526306,-1.4948205,12.3543434
260,-13,-4.235160971150471,20.536066967536478,-13.1748400,-0.0014050,42.9752083,0.9814773,-1.1046475,4.0000000,-0.7220652,1.4917909,47.9314194,-1.4872298,11.6066637
261,-13,-4.227704331150471,20.536066967536478,-13.1722937,-0.0040496,39.6694221,0.8323561,-1.0624224,4.0000000,-0.6463379,1.4934032,47.9878311,-1.4785069,10.7562733
262,-13,-4.220247691150471,20.536066967536478,-13.1695995,0.0033058,47.9338837,0.6683140,-1.0142932,4.0000000,-0.5598832,1.4942752,48.0180626,-1.4687033,9.8593874
263,-13,-4.212791051150471,20.536066967536478,-13.1667681,0.0006612,44.6280975,0.4929574,-0.9593877,4.0000000,-0.4632018,1.4943010,48.0190277,-1.4555737,8.9423485
264,-13,-4.205334411150471,20.536066967536478,-13.1638107,-0.0020661,40.4958687,0.3105282,-0.8973047,4.0000000,-0.3573405,1.4933587,47.9867210,-1.4372687,8.0556784
265,-13,-4.197877771150471,20.536066967536478,-13.1607409,-0.0051240,37.1900826,0.1247254,-0.8268576,4.0000000,-0.2434190,1.4913423,47.9173508,-1.4102963,7.2485352
266,-13,-4.190421131150471,20.536066967536478,-13.1575747,0.0017355,46.2809906,-0.0545581,-0.7502658,4.0000000,-0.1254749,1.4882134,47.8077965,-1.3750567,6.5955186
267,-13,-4.182964491150471,20.536066967536478,-13.1543283,-0.0014050,42.1487617,-0.2215504,-0.6670747,4.0000000,-0.0055265,1.4839404,47.6571617,-1.3286229,6.1152182
268,-13,-4.175507851150471,20.536066967536478,-13.1510210,-0.0044628,38.0165291,-0.3718152,-0.5783916,4.0000000,0.1153585,1.4785323,47.4651184,-1.2721416,5.8354144
269,-13,-4.168051211150471,20.536066967536478,-13.1476698,0.0023967,46.2809906,-0.5012686,-0.4841084,4.0000000,0.2356328,1.4720135,47.2311821,-1.2038498,5.7563591
270,-13,-4.160594571150471,20.536066967536478,-13.1442938,-0.0008264,42.1487617,-0.6046813,-0.3880810,4.0000000,0.3517211,1.4644519,46.9548721,-1.1278832,5.8698730
271,-13,-4.153137931150471,20.536066967536478,-13.1409092,-0.0040496,38.0165291,-0.6804446,-0.2904547,4.0000000,0.4616590,1.4559330,46.6388931,-1.0425683,6.1323071
272,-13,-4.145681291150471,20.536066967536478,-13.1375351,0.0028099,47.1074371,-0.7258025,-0.1925568,4.0000000,0.5640297,1.4465907,46.2873611,-0.9491432,6.4781647
273,-13,-4.138224651150471,20.536066967536478,-13.1341839,-0.0004132,42.9752083,-0.7427298,-0.0969075,4.0000000,0.6564826,1.4365904,45.9029236,-0.8502976,6.8622603
