OID_,DEM_Large_S3_RegL2,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1912,-13,-3.303080971150471,18.806126487536478,-13.0143862,-0.0007438,0.0000000,33.5397263,-6.8043885,5.0000000,-9.9606981,1.0389954,13.3645334,-3.6480789,137.2865143
1913,-13,-3.295624331150471,18.806126487536478,-13.0139837,-0.0010744,0.0000000,-1.7161988,-1.9451483,3.0000000,-4.2474685,1.0593487,17.3801060,0.3571717,24.4999504
1914,-13,-3.288167691150471,18.806126487536478,-13.0135136,-0.0014050,0.0000000,-10.1028347,1.9486661,3.0000000,-0.5527228,1.0502379,16.4593105,4.4500551,39.9955864
1915,-13,-3.280711051150471,18.806126487536478,-13.0129814,-0.0018182,0.0000000,-3.5066533,2.7803700,3.0000000,3.1420135,1.0328914,14.5972595,2.4187264,43.5952072
1916,-13,-3.273254411150471,18.806126487536478,-13.0123911,-0.0023140,0.0000000,2.9244637,1.7530984,5.0000000,1.3834468,1.0301895,13.3713627,2.1227500,7.0450549
1917,-13,-3.265797771150471,18.806126487536478,-13.0117502,-0.0028926,0.0000000,-3.4387183,1.2592978,5.0000000,2.8384507,1.0368453,12.5319490,-0.3198550,14.9925413
1918,-13,-3.258341131150471,18.806126487536478,-13.0110664,-0.0035537,0.0000000,-12.5466995,-0.2212698,3.0000000,2.6923497,1.0275590,11.6391678,-3.1348891,27.3803062
1919,-13,-3.250884491150471,18.806126487536478,-13.0103493,-0.0042975,0.0000000,-4.2406902,-0.5558499,5.0000000,-0.0160365,1.0191629,9.7860956,-1.0956633,10.2672539
1920,-13,-3.243427851150471,18.806126487536478,-13.0096054,-0.0051240,0.0000000,-5.1710043,-1.5814278,4.0000000,-2.6311851,1.0311403,9.5712757,-0.5316706,21.7190361
1921,-13,-3.235971211150471,18.806126487536478,-13.0088396,0.0041322,41.3223152,-4.1525693,-1.0959767,3.0000000,-3.3318560,1.0307733,12.7389278,1.1399025,15.0411634
1922,-13,-3.228514571150471,18.806126487536478,-13.0080585,0.0033884,35.5371895,-1.4755760,0.4481944,4.0000000,-0.8266202,1.0254261,13.3915205,1.7230091,4.0577979
1923,-13,-3.221057931150471,18.806126487536478,-13.0072641,0.0025620,29.7520657,1.4541142,1.3333272,3.0000000,1.1953446,1.0284719,12.2504463,1.4713098,4.5754395
1924,-13,-3.213601291150471,18.806126487536478,-13.0064621,0.0017355,23.9669418,1.9250431,1.4470761,4.0000000,1.4310267,1.0240058,12.2452068,1.4631255,4.9626331
1925,-13,-3.206144651150471,18.806126487536478,-13.0056543,0.0008264,18.1818180,7.3072596,2.9884331,4.0000000,3.9894547,1.0201291,11.8221254,1.9874113,23.5776577
1926,-13,-3.198688011150471,18.806126487536478,-13.0048456,0.0000000,13.2231407,3.2057672,1.8417780,4.0000000,1.6387556,1.0181178,9.8414106,2.0448005,7.5504327
1927,-13,-3.191231371150471,18.806126487536478,-13.0040379,-0.0008264,9.0909090,1.2259334,1.4913083,4.0000000,0.7342842,1.0198128,10.4909582,2.2483325,6.7341499
1928,-13,-3.183774731150470,18.806126487536478,-13.0032320,-0.0016529,5.7851238,-1.3209058,1.2981989,4.0000000,-0.1135572,1.0222473,11.3892574,2.7099550,9.8505144
1929,-13,-3.176318091150470,18.806126487536478,-13.0024252,-0.0023967,3.3057852,-1.4074113,0.3842832,4.0000000,0.1782815,1.0230123,11.7538309,0.5902848,3.6925306
1930,-13,-3.168861451150471,18.806126487536478,-13.0016184,-0.0031405,1.6528926,-2.8325570,-1.6326594,3.0000000,-3.2095623,1.0226332,12.0315228,-0.0557567,18.3557301
1931,-13,-3.161404811150471,18.806126487536478,-13.0008097,-0.0038843,0.8264463,-4.5118556,-0.1127814,5.0000000,-0.7670503,1.0240363,12.5493116,0.5414876,10.0130234
1932,-12,-3.153948171150471,18.806126487536478,-12.9999990,-0.0047934,0.0000000,-9.4203186,-0.6375999,3.0000000,0.2792342,1.0289727,12.1952286,-1.5544341,22.3092098
1933,-12,-3.146491531150471,18.806126487536478,-12.9991884,0.0044628,46.2809906,-6.7864552,-0.1202071,4.0000000,1.4375825,1.0286039,12.5786743,-1.6779968,14.9880610
1934,-12,-3.139034891150471,18.806126487536478,-12.9983788,0.0037190,39.6694221,-1.8429564,0.3250948,4.0000000,0.8410109,1.0263573,11.9642782,-0.1908214,4.5189004
1935,-12,-3.131578251150471,18.806126487536478,-12.9975691,0.0029752,33.0578499,-1.6838702,1.1721292,3.0000000,2.5781808,1.0235343,10.5969915,-0.2339225,9.7418833
1936,-12,-3.124121611150471,18.806126487536478,-12.9967623,0.0022314,27.2727280,-6.0516701,-0.3124995,3.0000000,-0.3207661,1.0206727,10.5058231,-0.3042328,13.3685560
1937,-12,-3.116664971150471,18.806126487536478,-12.9959564,0.0014050,21.4876041,-9.5071230,0.5548370,4.0000000,2.5493643,1.0192842,10.8681250,-1.4396904,21.9440269
1938,-12,-3.109208331150471,18.806126487536478,-12.9951553,0.0005785,16.5289249,-15.2163286,-0.3257323,4.0000000,3.3790054,1.0178993,9.9311085,-4.0304699,32.6364937
1939,-12,-3.101751691150471,18.806126487536478,-12.9943628,-0.0002479,12.3966942,-3.1933844,-0.8600411,5.0000000,1.1217932,1.0156165,7.9350543,-2.8418756,9.5775623
1940,-12,-3.094295051150471,18.806126487536478,-12.9935827,-0.0011570,8.2644625,26.3937874,-5.6949692,4.0000000,-6.2121534,1.0108522,6.2389765,-5.1777854,78.9413605
1941,-12,-3.534236811150471,18.798669847536480,-12.9829197,-0.0021488,23.9669418,4.0844507,-3.2252643,4.0000000,-5.7314425,1.1291615,25.7379398,-0.7190862,62.2370949
1942,-12,-3.526780171150471,18.798669847536480,-12.9851141,0.0000826,33.0578499,24.5638676,-5.3420038,3.0000000,-6.3909807,1.1135491,23.0065556,-4.2930274,96.9161606
1943,-12,-3.519323531150471,18.798669847536480,-12.9872990,0.0021488,42.1487617,98.4144058,-10.6079035,3.0000000,-7.6088042,1.0403806,14.7233944,-13.6070032,280.3704529
1944,-12,-3.511866891150471,18.798669847536480,-12.9894638,-0.0051240,11.5702477,-6.3650866,-2.0592804,3.0000000,-4.0687265,1.0532193,14.3922377,-0.0498345,34.9702148
1945,-12,-3.504410251150471,18.798669847536480,-12.9915943,-0.0023967,20.6611576,8.1554871,-3.8999090,4.0000000,-3.7099507,1.0369833,13.3325586,-4.0898676,49.5382881
1946,-12,-3.496953611150471,18.798669847536480,-12.9936762,-0.0000826,29.7520657,-23.8786888,0.7425585,4.0000000,-1.1634767,1.0222098,10.6795082,2.6485937,53.3730812
1947,-12,-3.489496971150471,18.798669847536480,-12.9956961,0.0017355,38.8429756,-7.7211342,1.7001752,4.0000000,3.1113727,1.0406981,11.3771677,0.2889776,29.6565800
1948,-12,-3.482040331150471,18.798669847536480,-12.9976387,0.0040496,47.9338837,27.7128925,5.3001375,4.0000000,5.0661254,1.0476410,17.9577293,5.5341496,69.2677612
1949,-12,-3.474583691150471,18.798669847536480,-12.9994946,-0.0033884,12.3966942,-11.0774288,0.9424996,4.0000000,3.9224312,1.0469022,17.2839603,-2.0374322,32.2783508
1950,-13,-3.467127051150471,18.798669847536480,-13.0012512,-0.0013223,20.6611576,12.4708395,4.6148043,3.0000000,1.8885919,1.0549318,17.0839977,7.3410163,66.9946518
1951,-13,-3.459670411150471,18.798669847536480,-13.0029030,0.0004132,28.9256191,-20.2383270,0.8072938,4.0000000,0.6091580,1.0841299,21.9733467,1.0054295,58.1437798
1952,-13,-3.452213771150471,18.798669847536480,-13.0044422,0.0021488,37.1900826,-25.5672531,-3.2923276,4.0000000,-0.4093067,1.0739940,20.3355179,-6.1753483,116.3053589
1953,-13,-3.444757131150471,18.798669847536480,-13.0058670,-0.0060331,0.0000000,-2.0794685,-7.0541778,4.0000000,0.1276594,1.0226125,11.1617870,-14.2360153,211.1383820
1954,-13,-3.437300491150471,18.798669847536480,-13.0071735,-0.0044628,0.0000000,14.7396927,-4.3924866,4.0000000,-2.6213787,1.0167239,10.4095860,-6.1635952,49.8925056
1955,-13,-3.429843851150471,18.798669847536480,-13.0083618,-0.0035537,0.0000000,13.8307409,-4.2308664,5.0000000,-4.4587054,1.0090754,6.6726151,-4.0030274,45.2076759
1956,-13,-3.422387211150471,18.798669847536480,-13.0094328,-0.0026446,0.0000000,7.0342317,-2.8587692,4.0000000,-3.8424296,1.0061392,5.1648965,-1.8751087,19.0209599
1957,-13,-3.414930571150471,18.798669847536480,-13.0103912,-0.0017355,0.0000000,-0.3862354,-0.5970222,4.0000000,-0.3826533,1.0035343,4.1353993,-0.8113912,2.2185695
1958,-13,-3.407473931150471,18.798669847536480,-13.0112419,-0.0008264,0.0000000,-2.2919321,-0.8806692,3.0000000,-0.7138610,1.0034257,4.5746670,-1.0474774,7.7811422
1959,-13,-3.400017291150471,18.798669847536480,-13.0119905,-0.0004132,0.0000000,-6.4895740,0.1355954,3.0000000,0.5323881,1.0074255,5.9003968,-0.2611972,13.3353577
1960,-13,-3.392560651150471,18.798669847536480,-13.0126400,-0.0002479,0.0000000,-3.7420480,-0.6041185,4.0000000,-0.3880608,1.0110718,7.6434793,-0.8201761,9.2594700
1961,-13,-3.385104011150471,18.798669847536480,-13.0131960,-0.0001653,0.0000000,4.0755100,-2.3160427,3.0000000,-2.3910842,1.0145246,9.1644278,-2.2410011,14.0293226
1962,-13,-3.377647371150471,18.798669847536480,-13.0136623,-0.0000826,0.0000000,18.8660507,-4.3859978,4.0000000,-4.1306634,1.0129412,6.9411855,-4.6413326,40.3233070
1963,-13,-3.370190731150471,18.798669847536480,-13.0140419,0.0000000,0.0000000,15.8603563,-4.0383172,6.0000000,-3.7781553,1.0074224,6.2562637,-4.2984796,34.2726326
1964,-13,-3.362734091150471,18.798669847536480,-13.0143375,0.0000000,0.0000000,10.1965685,-3.4046924,3.0000000,-3.3040442,1.0041907,4.7819600,-3.5053406,26.3302860
1965,-13,-3.355277451150471,18.798669847536480,-13.0145493,0.0000000,0.0000000,1.8817285,-2.3038826,4.0000000,-0.8439601,1.0021815,3.4595559,-3.7638052,17.5466175
1966,-13,-3.347820811150471,18.798669847536480,-13.0146790,0.0000000,0.0000000,-1.9193835,-1.2488899,5.0000000,0.2436810,1.0013444,1.8209910,-2.7414608,10.0905104
1967,-13,-3.340364171150471,18.798669847536480,-13.0147247,0.0000000,0.0000000,-2.6091826,-0.0184489,5.0000000,-1.3523604,1.0003918,0.9107066,1.3154625,5.2223902
1968,-13,-3.332907531150471,18.798669847536480,-13.0146866,-0.0000826,0.0000000,-5.9054270,0.4075071,1.0000000,-0.5539877,1.0013741,1.0694607,1.3690019,12.4832516
1969,-13,-3.325450891150471,18.798669847536480,-13.0145645,-0.0001653,0.0000000,-10.0267935,-1.2909667,5.0000000,1.9106184,1.0033746,4.1259131,-4.4925518,26.9123917
1970,-13,-3.317994251150471,18.798669847536480,-13.0143604,-0.0003306,0.0000000,-2.1568389,-4.1491919,3.0000000,-6.7490501,1.0091736,6.6314392,-1.5493333,75.7679291
1971,-13,-3.310537611150471,18.798669847536480,-13.0140772,-0.0007438,0.0000000,-13.5011873,-4.1316371,5.0000000,-8.1747017,1.0262702,10.0267859,-0.0885728,103.5561066
1972,-13,-3.303080971150471,18.798669847536480,-13.0137177,-0.0011570,0.0000000,-42.0046234,-3.3786993,4.0000000,-3.8660150,1.0446366,13.0525589,-2.8913836,144.4037781
1973,-13,-3.295624331150471,18.798669847536480,-13.0132856,-0.0015702,0.0000000,-14.3515673,0.5466979,4.0000000,1.8484961,1.0461688,17.0529041,-0.7551003,36.1158066
1974,-13,-3.288167691150471,18.798669847536480,-13.0127859,-0.0019835,0.0000000,31.6907501,5.7745433,3.0000000,4.9126072,1.0271213,15.3980865,6.6364789,79.5464172
1975,-13,-3.280711051150471,18.798669847536480,-13.0122242,-0.0024793,0.0000000,63.7199707,8.1954422,3.0000000,6.6309896,1.0246973,11.1857042,9.7598953,150.4676056
1976,-13,-3.273254411150471,18.798669847536480,-13.0116053,-0.0030579,0.0000000,17.0643101,4.5393033,3.0000000,3.6724021,1.0346547,10.6325064,5.4062042,51.1994781
1977,-13,-3.265797771150471,18.798669847536480,-13.0109367,-0.0037190,0.0000000,13.0624151,3.8191843,4.0000000,4.0582867,1.0267345,12.3472519,3.5800817,35.6046143
1978,-13,-3.258341131150471,18.798669847536480,-13.0102272,-0.0044628,0.0000000,-2.2539082,3.6014459,3.0000000,2.7157822,1.0155654,9.7056799,4.4871092,59.3591919
1979,-13,-3.250884491150471,18.798669847536480,-13.0094852,-0.0052066,0.0000000,-34.4629440,1.1077710,4.0000000,-2.4482353,1.0147860,6.1338897,4.6637774,75.3665543
1980,-13,-3.243427851150471,18.798669847536480,-13.0087185,0.0039669,39.6694221,-38.9229774,-1.8244598,4.0000000,-1.5217854,1.0205359,9.7244740,-2.1271341,96.5289993
1981,-13,-3.235971211150471,18.798669847536480,-13.0079317,0.0032231,32.2314034,-9.0707779,1.7244555,3.0000000,1.2319405,1.0217556,13.3169689,2.2169704,33.3006401
1982,-13,-3.228514571150471,18.798669847536480,-13.0071306,0.0024793,27.2727280,1.2198206,2.8280056,4.0000000,0.9335614,1.0303668,10.6229744,4.7224498,30.8872280
1983,-13,-3.221057931150471,18.798669847536480,-13.0063181,0.0016529,22.3140488,3.4749310,2.1337483,3.0000000,1.4146458,1.0288080,11.3780451,2.8528507,11.9370451
1984,-13,-3.213601291150471,18.798669847536480,-13.0054989,0.0008264,17.3553715,5.1599584,2.2743242,3.0000000,2.3473599,1.0173907,11.9660826,2.2012882,11.3656263
1985,-13,-3.206144651150471,18.798669847536480,-13.0046759,-0.0000826,12.3966942,10.9160709,3.6922791,3.0000000,3.8944659,1.0153856,9.0171852,3.4900923,34.4542084
1986,-13,-3.198688011150471,18.798669847536480,-13.0038519,-0.0009091,8.2644625,-1.4917786,0.0851654,3.0000000,-1.0949827,1.0115193,7.1352191,1.2653135,3.1016254
1987,-13,-3.191231371150471,18.798669847536480,-13.0030308,-0.0017355,4.9586778,-3.1174626,0.5305355,4.0000000,-1.1532781,1.0179474,9.6818933,2.2143493,7.6896596
1988,-13,-3.183774731150470,18.798669847536480,-13.0022125,-0.0025620,2.4793389,-1.4633931,1.0426321,3.0000000,-0.2515415,1.0227220,9.8384256,2.3368058,7.5521398
1989,-13,-3.176318091150470,18.798669847536480,-13.0013962,-0.0033058,0.8264463,-2.1425216,1.3500249,4.0000000,2.5845971,1.0179451,10.4860620,0.1154527,12.6262951
1990,-13,-3.168861451150471,18.798669847536480,-13.0005798,-0.0040496,0.0000000,-3.9702322,-0.7975904,3.0000000,-1.3378443,1.0183876,10.8349705,-0.2573367,11.3352375
1991,-12,-3.161404811150471,18.798669847536480,-12.9997644,-0.0048760,0.0000000,-8.5964556,-0.1826432,4.0000000,-0.3579797,1.0229548,10.2828016,-0.0073066,18.4901543
1992,-12,-3.153948171150471,18.798669847536480,-12.9989491,0.0041322,43.8016510,-12.8946705,-0.2838841,4.0000000,1.5635839,1.0221108,10.3254280,-2.1313519,27.8047562
1993,-12,-3.146491531150471,18.798669847536480,-12.9981356,0.0033058,37.1900826,-9.7762470,1.1996205,3.0000000,3.7678170,1.0124820,9.8289690,-1.3685759,27.2451591
1994,-12,-3.139034891150471,18.798669847536480,-12.9973269,0.0025620,31.4049587,-14.7932320,-0.5338324,5.0000000,-0.5389270,1.0134125,7.5306792,-0.5287379,31.8099957
1995,-12,-3.131578251150471,18.798669847536480,-12.9965210,0.0018182,25.6198349,-5.6044297,-0.3126394,3.0000000,-2.4156408,1.0239023,10.0209627,1.7903620,12.4260864
1996,-12,-3.124121611150471,18.798669847536480,-12.9957199,0.0010744,20.6611576,-17.4499168,0.7248703,3.0000000,-2.1039753,1.0231303,11.6584454,3.5537159,39.8635330
1997,-12,-3.116664971150471,18.798669847536480,-12.9949236,0.0002479,15.7024794,-15.5076532,3.2617624,4.0000000,6.9054232,1.0242682,12.2161045,-0.3818986,83.0728149
1998,-12,-3.109208331150471,18.798669847536480,-12.9941349,-0.0005785,11.5702477,-28.0208130,-0.2162562,4.0000000,4.8571692,1.0246159,8.6445208,-5.2896814,58.7671089
1999,-12,-3.101751691150471,18.798669847536480,-12.9933567,-0.0014050,8.2644625,-3.2005663,-3.0306728,4.0000000,-0.7407309,1.0137295,6.0836716,-5.3206148,43.8078766
2000,-12,-3.094295051150471,18.798669847536480,-12.9925938,-0.0023140,4.9586778,21.9164791,-6.2001095,4.0000000,-7.1983948,1.0081135,6.5692182,-5.2018247,113.2095261
2001,-12,-3.534236811150471,18.791213207536480,-12.9831715,-0.0019835,23.9669418,-4.3254375,1.7672299,4.0000000,-0.9235132,1.1846360,27.4310837,4.4579730,27.6437893
2002,-12,-3.526780171150471,18.791213207536480,-12.9853086,0.0001653,33.0578499,-3.7373421,-3.2811093,5.0000000,-0.5556386,1.1768157,27.9425945,-6.0065804,70.1111221
2003,-12,-3.519323531150471,18.791213207536480,-12.9874372,0.0022314,42.1487617,-13.2333755,-8.7210121,5.0000000,-0.8904538,1.0291504,11.8927774,-16.5515709,348.0244751
2004,-12,-3.511866891150471,18.791213207536480,-12.9895468,-0.0051240,10.7438021,-8.5590191,1.5575373,4.0000000,-1.7564603,1.0370070,12.7707796,4.8715348,28.5417614
2005,-12,-3.504410251150471,18.791213207536480,-12.9916220,-0.0023967,19.8347111,-15.7548275,-0.5521662,4.0000000,-0.1177848,1.0623206,17.6294270,-0.9865475,39.5669022
2006,-12,-3.496953611150471,18.791213207536480,-12.9936514,-0.0001653,28.9256191,-33.8524055,0.4243313,4.0000000,1.4800272,1.0561519,14.0726938,-0.6313647,77.4235458
2007,-12,-3.489496971150471,18.791213207536480,-12.9956207,0.0016529,38.0165291,-18.8753166,0.5602119,4.0000000,3.2990198,1.0429481,14.3789043,-2.1785960,44.7815704
2008,-12,-3.482040331150471,18.791213207536480,-12.9975147,0.0038843,47.1074371,-3.6505384,2.0571294,4.0000000,0.3101690,1.0520287,19.1802692,3.8040898,28.4979115
2009,-12,-3.474583691150471,18.791213207536480,-12.9993229,-0.0036364,10.7438021,4.2845964,-2.1707721,4.0000000,-1.7010999,1.0549386,17.5918255,-2.6404443,12.0315132
2010,-13,-3.467127051150471,18.791213207536480,-13.0010357,-0.0016529,18.1818180,-21.2404137,-0.2596449,4.0000000,-4.7835989,1.0569887,17.7296429,4.2643089,52.7294884
2011,-13,-3.459670411150471,18.791213207536480,-13.0026455,0.0000000,25.6198349,-27.8795300,-2.4360695,4.0000000,-4.1245685,1.0570869,17.8917465,-0.7475703,99.0282059
2012,-13,-3.452213771150471,18.791213207536480,-13.0041466,0.0016529,33.0578499,-15.6461048,-3.9224670,4.0000000,-1.2699190,1.0461502,15.6069374,-6.5750146,104.3977737
2013,-13,-3.444757131150471,18.791213207536480,-13.0055361,0.0033884,41.3223152,11.4434566,-5.6324244,4.0000000,-1.1542552,1.0206884,11.6247282,-10.1105928,108.5517120
2014,-13,-3.437300491150471,18.791213207536480,-13.0068102,-0.0051240,0.0000000,10.2611284,-3.6708844,4.0000000,-3.0865476,1.0199398,10.4604445,-4.2552214,35.4026680
2015,-13,-3.429843851150471,18.791213207536480,-13.0079689,-0.0042149,0.0000000,6.1197667,-3.5843744,4.0000000,-3.3948061,1.0116085,8.4692974,-3.7739427,40.8510094
2016,-13,-3.422387211150471,18.791213207536480,-13.0090151,-0.0033884,0.0000000,6.2559695,-2.7217407,4.0000000,-3.0337911,1.0081500,6.8357182,-2.4096904,17.6665516
2017,-13,-3.414930571150471,18.791213207536480,-13.0099506,-0.0024793,0.0000000,3.6555765,-2.0743501,4.0000000,-1.5072156,1.0068983,5.1857953,-2.6414847,10.0254087
2018,-13,-3.407473931150471,18.791213207536480,-13.0107813,-0.0015702,0.0000000,-4.0186992,-1.5694607,3.0000000,0.1709779,1.0046800,5.2220373,-3.3098993,18.0983219
2019,-13,-3.400017291150471,18.791213207536480,-13.0115108,-0.0010744,0.0000000,-18.1156693,-0.6202680,4.0000000,1.3412654,1.0065862,4.7907157,-2.5818014,38.2683945
2020,-13,-3.392560651150471,18.791213207536480,-13.0121431,-0.0008264,0.0000000,-15.1021633,-0.0446903,4.0000000,1.0241102,1.0101155,7.3328724,-1.1134907,31.2183170
2021,-13,-3.385104011150471,18.791213207536480,-13.0126829,-0.0006612,0.0000000,0.9933687,-1.3829384,5.0000000,-1.6759725,1.0114200,8.7951260,-1.0899042,5.9791079
2022,-13,-3.377647371150471,18.791213207536480,-13.0131340,-0.0004959,0.0000000,7.1584897,-3.2720268,5.0000000,-4.7411666,1.0101495,7.2883167,-1.8028872,29.7736835
2023,-13,-3.370190731150471,18.791213207536480,-13.0134983,-0.0003306,0.0000000,4.3926167,-2.9491765,4.0000000,-4.8674269,1.0097903,5.7996454,-1.0309262,26.7830753
2024,-13,-3.362734091150471,18.791213207536480,-13.0137777,-0.0002479,0.0000000,3.1181791,-2.0881803,4.0000000,-3.0850823,1.0083236,6.5093851,-1.0912783,11.6107578
2025,-13,-3.355277451150471,18.791213207536480,-13.0139732,-0.0001653,0.0000000,-2.6942248,-1.5038888,5.0000000,-1.1623068,1.0050640,5.1010256,-1.8454709,14.6497250
2026,-13,-3.347820811150471,18.791213207536480,-13.0140858,-0.0000826,0.0000000,-3.5457838,-2.0142245,3.0000000,-1.6446805,1.0025855,3.2184281,-2.3837683,23.4582577
2027,-13,-3.340364171150471,18.791213207536480,-13.0141134,-0.0000826,0.0000000,-0.3600903,-2.2075398,6.0000000,-0.3340452,1.0008882,1.8926275,-4.0810347,20.2391930
2028,-13,-3.332907531150471,18.791213207536480,-13.0140543,-0.0002479,0.0000000,-2.0686605,-1.7958925,3.0000000,-1.2249498,1.0035776,2.4906359,-2.3668351,17.0950050
2029,-13,-3.325450891150471,18.791213207536480,-13.0139103,-0.0004132,0.0000000,-7.5589814,-1.3589507,6.0000000,-1.2522628,1.0073397,4.5585604,-1.4656388,22.7883396
2030,-13,-3.317994251150471,18.791213207536480,-13.0136833,-0.0006612,0.0000000,-15.5903101,-1.3976117,4.0000000,-5.4339452,1.0125585,6.6454291,2.6387217,40.3756523
2031,-13,-3.310537611150471,18.791213207536480,-13.0133762,-0.0011570,0.0000000,-30.1638508,-3.6058445,4.0000000,-4.9188404,1.0189414,6.8400483,-2.2928486,115.8735809
2032,-13,-3.303080971150471,18.791213207536480,-13.0129919,-0.0016529,0.0000000,-53.9368782,-3.5238183,4.0000000,1.9811567,1.0188452,10.5530586,-9.0287933,165.8866577
2033,-13,-3.295624331150471,18.791213207536480,-13.0125351,-0.0021488,0.0000000,-6.2538061,1.5404191,4.0000000,4.3427744,1.0319228,15.8371449,-1.2619363,27.3154106
2034,-13,-3.288167691150471,18.791213207536480,-13.0120106,-0.0026446,0.0000000,49.7720146,7.0847659,3.0000000,6.5427470,1.0290848,11.6700211,7.6267853,109.4510498
2035,-13,-3.280711051150471,18.791213207536480,-13.0114231,-0.0032231,0.0000000,37.6528625,6.2815800,5.0000000,5.0761743,1.0179691,7.9420018,7.4869862,85.1799469
2036,-13,-3.273254411150471,18.791213207536480,-13.0107794,0.0061157,61.1570244,15.3947954,4.2467008,3.0000000,4.3368993,1.0170631,8.8860989,4.1565027,43.4443398
2037,-13,-3.265797771150471,18.791213207536480,-13.0100870,0.0053719,53.7190094,42.9418411,6.5711908,2.0000000,7.0538454,1.0081097,6.7126231,6.0885358,89.4488754
2038,-13,-3.258341131150471,18.791213207536480,-13.0093546,0.0046281,46.2809906,9.9343967,4.7583780,4.0000000,1.2866256,1.0047268,3.7954507,8.2301311,71.0314636
2039,-13,-3.250884491150471,18.791213207536480,-13.0085907,0.0038017,38.8429756,-26.9406357,-3.5711567,5.0000000,-8.7264185,1.0044024,1.9303560,1.5841047,105.2162018
2040,-13,-3.243427851150471,18.791213207536480,-13.0078030,0.0029752,31.4049587,-19.1561165,-4.2982798,3.0000000,-0.1051202,1.0111316,10.4622049,-8.4914389,117.4539795
2041,-13,-3.235971211150471,18.791213207536480,-13.0069971,0.0022314,24.7933884,0.5298362,1.7273386,3.0000000,1.5639075,1.0278163,12.9729347,1.8907697,12.0041981
2042,-13,-3.228514571150471,18.791213207536480,-13.0061769,0.0014876,20.6611576,-3.2719138,1.9042555,3.0000000,-0.7050710,1.0301105,8.7796679,4.5135818,21.5796032
2043,-13,-3.221057931150471,18.791213207536480,-13.0053473,0.0006612,16.5289249,0.0965958,0.5750877,4.0000000,0.1497263,1.0232656,12.1245489,1.0004492,1.1892018
2044,-13,-3.213601291150471,18.791213207536480,-13.0045109,-0.0001653,12.3966942,6.8686061,2.8745801,3.0000000,4.0500093,1.0215801,11.4615211,1.6991513,21.5436630
2045,-13,-3.206144651150471,18.791213207536480,-13.0036716,-0.0010744,8.2644625,4.2845621,2.8235865,4.0000000,2.6038690,1.0156250,7.7300200,3.0433040,24.1445312
2046,-13,-3.198688011150471,18.791213207536480,-13.0028324,-0.0019008,4.9586778,-3.4360335,-1.5802521,4.0000000,-3.8438184,1.0130863,8.3983507,0.6833143,17.9297333
2047,-13,-3.191231371150471,18.791213207536480,-13.0019979,-0.0027273,2.4793389,-10.2612867,0.6181167,5.0000000,-2.4897449,1.0241764,11.5569439,3.7259784,23.6100655
2048,-13,-3.183774731150470,18.791213207536480,-13.0011663,-0.0035537,0.8264463,-7.2216182,1.3826338,4.0000000,0.6768621,1.0270088,12.1336317,2.0884054,23.9915295
2049,-13,-3.176318091150470,18.791213207536480,-13.0003386,-0.0042975,0.0000000,-6.9461527,1.3069261,4.0000000,3.6575358,1.0190231,10.4076071,-1.0436835,22.5906811
2050,-12,-3.168861451150471,18.791213207536480,-12.9995127,0.0049587,50.4132233,-2.6849837,-0.5937031,4.0000000,0.1829740,1.0195400,10.4588251,-1.3703802,7.1848793
2051,-12,-3.161404811150471,18.791213207536480,-12.9986887,0.0040496,42.9752083,-7.6761951,-1.2374142,4.0000000,-0.5325695,1.0174278,9.3523569,-1.9422590,22.5610943
2052,-12,-3.153948171150471,18.791213207536480,-12.9978676,0.0029752,34.7107430,-3.5761607,-2.0259264,5.0000000,-0.2200510,1.0136336,9.1306486,-3.8318017,24.4154987
2053,-12,-3.146491531150471,18.791213207536480,-12.9970512,0.0021488,28.9256191,-4.6844606,-1.7247277,4.0000000,1.0427638,1.0109849,7.7479091,-4.4922194,21.7027473
2054,-12,-3.139034891150471,18.791213207536480,-12.9962416,0.0014050,23.9669418,7.4686513,-4.3682442,5.0000000,-6.3484082,1.0116180,7.4234800,-2.3880799,64.1001205
2055,-12,-3.131578251150471,18.791213207536480,-12.9954386,0.0006612,19.0082645,-9.1603842,-1.1728221,5.0000000,-4.2593369,1.0436136,15.9380856,1.9136928,29.2746296
2056,-12,-3.124121611150471,18.791213207536480,-12.9946442,-0.0000826,14.8760328,-6.7907825,2.8227057,3.0000000,0.6465954,1.0569293,16.1314678,4.9988160,51.1506844
2057,-12,-3.116664971150471,18.791213207536480,-12.9938574,-0.0009091,10.7438021,-10.4459400,4.9212503,4.0000000,9.3128605,1.0419208,12.4344921,0.5296398,134.1185913
2058,-12,-3.109208331150471,18.791213207536480,-12.9930801,-0.0017355,7.4380164,-7.5573254,0.1973039,3.0000000,1.9915373,1.0310558,10.5026741,-1.5969296,16.3932266
2059,-12,-3.101751691150471,18.791213207536480,-12.9923172,-0.0025620,4.9586778,7.8014612,-3.0756021,4.0000000,-2.7903976,1.0133510,8.6995287,-3.3608062,23.2080193
2060,-12,-3.526780171150471,18.783756567536479,-12.9854908,0.0003306,33.8842964,10.7582569,-5.1620731,4.0000000,-1.7878121,1.2018192,30.9965057,-8.5363340,123.9072876
