OID_,DEM_Large_S3_RegL1,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
150,-12,-2.863139211150471,19.917165847536481,-12.9682941,0.0038843,48.7603302,-44.1008263,-1.5164928,3.0000000,5.1954384,1.0213943,11.8161287,-8.2284241,104.3070679
151,-12,-2.855682571150471,19.917165847536481,-12.9681339,0.0037190,47.9338837,-27.0770855,1.1914440,3.0000000,6.2477007,1.0236124,9.5420637,-3.8648124,63.9936218
152,-12,-2.848225931150471,19.917165847536481,-12.9679775,0.0035537,47.1074371,-16.5763969,-0.6164690,4.0000000,1.2433720,1.0287960,11.4307137,-2.4763100,37.3734207
153,-12,-2.840769291150471,19.917165847536481,-12.9678221,0.0033884,46.2809906,-19.8896236,-1.8283718,4.0000000,-0.3683816,1.0323982,13.9635763,-3.2883618,59.2262268
154,-12,-2.833312651150471,19.917165847536481,-12.9676647,0.0033058,46.2809906,-11.4034967,-2.5165873,4.0000000,-5.1900640,1.0392503,14.8699436,0.1568894,57.3411713
155,-12,-2.825856011150471,19.917165847536481,-12.9675016,0.0033058,47.1074371,0.0228191,-2.2555201,3.0000000,-3.5385511,1.0511510,15.3426981,-0.9724890,24.4891090
156,-12,-2.818399371150471,19.917165847536481,-12.9673271,0.0033884,47.9338837,-2.7550287,-2.0054669,4.0000000,0.3849722,1.0611291,18.2966366,-4.3959060,24.2546520
157,-12,-2.810942731150471,19.917165847536481,-12.9671345,0.0033058,47.9338837,-41.5046425,-1.7947783,3.0000000,4.8754902,1.0658281,18.8063049,-8.4650469,113.5856781
158,-12,-2.803486091150471,19.917165847536481,-12.9669209,0.0032231,47.9338837,-69.2354736,-1.9902253,4.0000000,4.5594616,1.0625528,18.3881798,-8.5399122,184.1884766
159,-12,-2.796029451150471,19.917165847536481,-12.9666805,-0.0069421,0.0000000,18.8657665,-7.0002627,4.0000000,-3.7668948,1.0535491,18.1233501,-10.2336311,183.4545441
160,-12,-2.788572811150471,19.917165847536481,-12.9664125,-0.0071074,0.0000000,88.1307373,-9.6937599,5.0000000,-7.3983293,1.0504904,17.2231483,-11.9891911,231.0013123
161,-12,-2.781116171150471,19.917165847536481,-12.9661131,-0.0071901,0.0000000,69.7024078,-8.7569361,4.0000000,-6.4317288,1.0542868,17.6440353,-11.0821438,194.2926331
162,-12,-2.773659531150471,19.917165847536481,-12.9657822,0.0026446,44.6280975,-2.8110137,-4.8249936,4.0000000,-0.8553982,1.0496546,18.0300846,-8.7945890,111.8086090
163,-12,-2.766202891150471,19.917165847536481,-12.9654198,0.0023967,42.9752083,-34.7011414,-1.8056856,4.0000000,3.6148891,1.0420921,16.7121925,-7.2262602,94.2468109
164,-12,-2.758746251150471,19.917165847536481,-12.9650288,0.0020661,41.3223152,-20.6541157,-1.3020195,3.0000000,3.4249752,1.0391045,15.5870533,-6.0290141,53.8767090
165,-12,-2.751289611150471,19.917165847536481,-12.9646149,0.0016529,38.0165291,13.2204418,-3.7580774,3.0000000,-3.4431484,1.0366782,16.4463406,-4.0730066,35.1666985
166,-12,-3.042098571150471,19.909709207536480,-12.9751606,0.0000826,25.6198349,-30.6300678,0.8003159,3.0000000,6.3288331,1.0256010,11.0430193,-4.7282014,69.5364304
167,-12,-3.034641931150471,19.909709207536480,-12.9749317,-0.0003306,23.9669418,-24.3015747,-2.7977526,5.0000000,2.7963197,1.0234387,10.6030741,-8.3918247,83.3510818
168,-12,-3.027185291150471,19.909709207536480,-12.9746933,-0.0006612,22.3140488,5.7069259,-5.4714212,3.0000000,-1.2348987,1.0287942,12.7091246,-9.7079439,114.6806183
169,-12,-3.019728651150471,19.909709207536480,-12.9744530,-0.0009091,20.6611576,16.3978462,-5.6171470,4.0000000,-3.5509360,1.0404391,13.9853497,-7.6833577,102.3550186
170,-12,-3.012272011150471,19.909709207536480,-12.9742155,-0.0011570,19.0082645,-23.4838562,-1.6912545,4.0000000,3.0750985,1.0399907,15.3010950,-6.4576073,64.9430695
171,-12,-3.004815371150471,19.909709207536480,-12.9739876,-0.0013223,18.1818180,-9.1155529,-1.1676586,3.0000000,2.0653188,1.0354995,14.9663353,-4.4006362,26.0579643
172,-12,-2.997358731150471,19.909709207536480,-12.9737711,-0.0012397,19.0082645,-4.8631463,1.1722525,4.0000000,3.6632569,1.0363871,14.1828327,-1.3187518,18.0814724
173,-12,-2.989902091150471,19.909709207536480,-12.9735680,-0.0010744,19.8347111,-0.9335527,1.0871522,3.0000000,2.1066165,1.0395577,13.2834520,0.0676879,7.6257377
174,-12,-2.982445451150471,19.909709207536480,-12.9733753,-0.0010744,20.6611576,-0.7215184,-0.3206475,4.0000000,-0.7373551,1.0393994,12.3806953,0.0960601,2.0656176
175,-12,-2.974988811150471,19.909709207536480,-12.9731913,-0.0010744,21.4876041,3.2382255,-1.9377900,4.0000000,-2.5347333,1.0283065,11.0680866,-1.3408469,9.4036169
176,-12,-2.967532171150471,19.909709207536480,-12.9730110,-0.0011570,21.4876041,5.4200969,-2.9365766,4.0000000,-2.1172693,1.0186685,10.5618582,-3.7558842,24.9864044
177,-12,-2.960075531150471,19.909709207536480,-12.9728317,-0.0012397,20.6611576,36.5329857,-6.1344433,4.0000000,-5.2823806,1.0216020,9.8015013,-6.9865060,81.5351334
178,-12,-2.952618891150471,19.909709207536480,-12.9726524,-0.0013223,19.8347111,31.1011486,-6.1757865,4.0000000,-8.5893002,1.0347626,12.7275867,-3.7622724,103.2121887
179,-12,-2.945162251150471,19.909709207536480,-12.9724703,-0.0014876,19.0082645,16.8258228,-5.5410485,4.0000000,-9.1948023,1.0639976,16.0202408,-1.8872945,112.3173447
180,-12,-2.937705611150471,19.909709207536480,-12.9722853,-0.0017355,17.3553715,-7.5108557,-1.9416901,4.0000000,-1.9172382,1.0800407,18.8751488,-1.9661419,37.5822906
181,-12,-2.930248971150471,19.909709207536480,-12.9720955,-0.0019008,16.5289249,-41.4547615,1.5066491,4.0000000,6.0846925,1.0591298,16.6869984,-3.0713942,112.2925568
182,-12,-2.922792331150471,19.909709207536480,-12.9719009,-0.0020661,15.7024794,-58.0373535,1.0826124,3.0000000,7.4287896,1.0345304,15.5625896,-5.2635651,142.8775330
183,-12,-2.915335691150471,19.909709207536480,-12.9717026,-0.0023140,14.0495872,-40.1492195,-3.9816103,5.0000000,0.5516006,1.0258886,12.8153181,-8.5148211,155.0404968
184,-12,-2.907879051150471,19.909709207536480,-12.9715023,-0.0026446,12.3966942,13.3945208,-6.7543292,3.0000000,-2.6583920,1.0253124,11.9531832,-10.8502665,164.7963562
185,-12,-2.900422411150471,19.909709207536480,-12.9713030,-0.0028926,10.7438021,31.5455799,-7.2111197,5.0000000,-4.2572603,1.0276446,9.3880358,-10.1649780,150.5616455
186,-12,-2.892965771150471,19.909709207536480,-12.9711075,-0.0030579,9.0909090,61.7448196,-8.7192488,4.0000000,-5.0227499,1.0237002,10.5858459,-12.4157476,188.8201752
187,-12,-2.885509131150471,19.909709207536480,-12.9709187,-0.0031405,8.2644625,29.9145546,-6.6940608,4.0000000,-3.6682801,1.0203413,11.9715796,-9.7198420,126.6137314
188,-12,-2.878052491150471,19.909709207536480,-12.9707355,-0.0033058,7.4380164,12.3187637,-4.5287466,4.0000000,-2.3945022,1.0322702,11.5132790,-6.6629915,60.6023178
189,-12,-2.870595851150471,19.909709207536480,-12.9705582,-0.0034711,6.6115704,-19.3909149,0.5565393,4.0000000,0.8460025,1.0340019,11.0346594,0.2670761,43.1489944
190,-12,-2.863139211150471,19.909709207536480,-12.9703856,-0.0036364,6.6115704,-5.4134927,2.5467079,3.0000000,4.4977827,1.0164644,7.0158482,0.5956330,38.2023506
191,-12,-2.855682571150471,19.909709207536480,-12.9702168,-0.0037190,7.4380164,4.3122287,4.3394971,5.0000000,7.8232279,1.0104252,8.2382412,0.8557662,70.8478088
192,-12,-2.848225931150471,19.909709207536480,-12.9700499,-0.0038843,7.4380164,-11.1291990,1.3732806,3.0000000,2.9310222,1.0359379,12.1981401,-0.1844609,33.0906334
193,-12,-2.840769291150471,19.909709207536480,-12.9698830,-0.0041322,6.6115704,-6.0313015,-0.2286432,4.0000000,0.0088144,1.0610433,16.5907879,-0.4661008,14.5260668
194,-12,-2.833312651150471,19.909709207536480,-12.9697123,-0.0042975,5.7851238,5.4097362,-3.1048093,4.0000000,-5.1323700,1.0658798,18.9043808,-1.0772486,38.3324852
195,-12,-2.825856011150471,19.909709207536480,-12.9695349,-0.0043802,4.9586778,8.5072308,-2.9198003,4.0000000,-2.9929581,1.0662307,18.7912750,-2.8466427,21.5162334
196,-12,-2.818399371150471,19.909709207536480,-12.9693432,-0.0043802,4.1322312,5.0839043,-2.6533158,5.0000000,-1.3734034,1.0610720,17.6570911,-3.9332280,20.3288975
197,-12,-2.810942731150471,19.909709207536480,-12.9691324,-0.0045455,3.3057852,-14.4036808,-0.8836550,3.0000000,3.0077808,1.0480343,16.4016800,-4.7750907,36.4822617
198,-12,-2.803486091150471,19.909709207536480,-12.9688969,-0.0047107,2.4793389,-40.3731461,-1.8762361,4.0000000,2.9929163,1.0296526,13.8963909,-6.7453885,104.4534302
199,-12,-2.796029451150471,19.909709207536480,-12.9686346,-0.0048760,2.4793389,-14.7893343,-5.3314281,3.0000000,-5.5015130,1.0179726,9.4343433,-5.1613431,151.4228973
200,-12,-2.788572811150471,19.909709207536480,-12.9683418,-0.0050413,2.4793389,62.4275131,-8.5958662,5.0000000,-6.2733731,1.0136347,6.6342859,-10.9183588,174.2627869
201,-12,-2.781116171150471,19.909709207536480,-12.9680176,-0.0052066,1.6528926,58.9173279,-8.2649527,4.0000000,-6.4238634,1.0198901,8.4229546,-10.1060419,160.9491882
202,-12,-2.773659531150471,19.909709207536480,-12.9676600,-0.0054545,0.8264463,-10.2566023,-5.5395541,4.0000000,-5.5780487,1.0273523,11.9229069,-5.5010595,156.4233093
203,-12,-2.766202891150471,19.909709207536480,-12.9672699,-0.0057851,0.0000000,-47.4457626,-2.2926097,4.0000000,1.7421782,1.0246114,11.6467953,-6.3273978,124.3415451
204,-12,-2.758746251150471,19.909709207536480,-12.9668512,0.0038843,50.4132233,-24.2525806,-1.9221842,4.0000000,3.2173314,1.0218351,11.5065460,-7.0616999,66.9512177
205,-12,-2.751289611150471,19.909709207536480,-12.9664078,0.0034711,47.1074371,28.7432632,-6.0331926,4.0000000,-3.8438869,1.0207393,11.6181717,-8.2224979,93.4175186
206,-12,-3.049555211150471,19.902252567536483,-12.9772615,0.0023140,36.3636360,-26.5598545,0.0800894,5.0000000,3.1148670,1.0498921,15.3273144,-2.9546881,61.5672874
207,-12,-3.042098571150471,19.902252567536483,-12.9770565,0.0019008,34.7107430,-8.0131941,3.1578581,4.0000000,7.3188205,1.0289549,11.4465160,-1.0031041,62.9303551
208,-12,-3.034641931150471,19.902252567536483,-12.9768372,0.0014876,33.0578499,-7.0860939,1.1312944,3.0000000,2.8705087,1.0126597,7.5196543,-0.6079200,20.1117077
209,-12,-3.027185291150471,19.902252567536483,-12.9766102,0.0011570,31.4049587,4.7770553,-2.7790220,4.0000000,-1.4591500,1.0109568,7.9186778,-4.0988936,21.8828373
210,-12,-3.019728651150471,19.902252567536483,-12.9763832,0.0009091,29.7520657,5.6690264,-3.5549741,4.0000000,-2.3585782,1.0161706,9.5980682,-4.7513700,40.9923210
211,-12,-3.012272011150471,19.902252567536483,-12.9761600,0.0006612,28.0991745,-18.9015141,-2.0147400,4.0000000,2.7501976,1.0199378,10.0144100,-6.7796779,56.2353096
212,-12,-3.004815371150471,19.902252567536483,-12.9759474,0.0004959,27.2727280,-26.6990395,-1.6367218,4.0000000,2.4832201,1.0201298,10.9794979,-5.7566638,67.9863510
213,-12,-2.997358731150471,19.902252567536483,-12.9757471,0.0005785,28.0991745,-16.8988228,0.3067549,3.0000000,3.8477533,1.0274146,14.3540611,-3.2342436,39.1672287
214,-12,-2.989902091150471,19.902252567536483,-12.9755592,0.0007438,28.9256191,-2.3333044,-0.3345468,3.0000000,1.2277369,1.0441550,16.6590996,-1.8968306,5.8803997
215,-12,-2.982445451150471,19.902252567536483,-12.9753828,0.0007438,29.7520657,-2.9202688,-1.5134784,4.0000000,-2.7901933,1.0505121,17.1719646,-0.2367635,18.8914070
216,-12,-2.974988811150471,19.902252567536483,-12.9752121,0.0007438,30.5785122,-11.1372347,0.7760627,3.0000000,-0.2546844,1.0367621,12.9853992,1.8068097,27.1995163
217,-12,-2.967532171150471,19.902252567536483,-12.9750452,0.0006612,30.5785122,-1.1681913,0.4092797,4.0000000,-0.5331088,1.0212122,10.8743887,1.3516682,3.1737826
218,-12,-2.960075531150471,19.902252567536483,-12.9748783,0.0005785,29.7520657,-2.5941205,-2.3337972,4.0000000,-3.2430904,1.0138284,9.8135996,-1.4245043,28.8842735
219,-12,-2.952618891150471,19.902252567536483,-12.9747095,0.0004959,28.9256191,-16.6147366,-4.9266262,5.0000000,-9.8938093,1.0201106,10.0667439,0.0405565,141.9421844
220,-12,-2.945162251150471,19.902252567536483,-12.9745350,0.0003306,28.0991745,-18.0195847,-2.6701648,4.0000000,-7.3859019,1.0400549,12.7153358,2.0455720,74.1430206
221,-12,-2.937705611150471,19.902252567536483,-12.9743547,0.0000826,26.4462814,-4.0776415,-0.1132955,4.0000000,-1.9266204,1.0533121,15.9732752,1.7000294,9.7063246
222,-12,-2.930248971150471,19.902252567536483,-12.9741678,-0.0000826,25.6198349,-5.5060339,2.1645849,4.0000000,5.2749209,1.0470648,16.5141907,-0.9457511,38.0237350
223,-12,-2.922792331150471,19.902252567536483,-12.9739752,-0.0002479,24.7933884,-23.5179138,2.0677948,3.0000000,5.9847984,1.0342351,12.3923941,-1.8492091,72.2087631
224,-12,-2.915335691150471,19.902252567536483,-12.9737759,-0.0004959,23.1404953,-18.0982761,1.9695925,3.0000000,3.4535420,1.0287906,9.6312723,0.4856429,55.0916367
225,-12,-2.907879051150471,19.902252567536483,-12.9735727,-0.0008264,21.4876041,-7.7348762,-0.0841083,3.0000000,-1.1681926,1.0221330,7.7513566,0.9999760,16.0850296
226,-12,-2.900422411150471,19.902252567536483,-12.9733686,-0.0010744,19.8347111,-1.2060364,-0.9360638,5.0000000,-1.4421573,1.0139078,7.5155845,-0.4299704,6.1588969
227,-12,-2.892965771150471,19.902252567536483,-12.9731674,-0.0012397,18.1818180,-2.7432413,-1.7786945,4.0000000,-3.2289848,1.0115881,5.9651794,-0.3284041,18.6549492
228,-12,-2.885509131150471,19.902252567536483,-12.9729700,-0.0013223,17.3553715,-2.8884478,-1.3640933,4.0000000,-3.1423132,1.0109372,6.5564027,0.4141267,13.7030687
229,-12,-2.878052491150471,19.902252567536483,-12.9727793,-0.0014876,16.5289249,-14.2673082,0.8680802,4.0000000,-1.0787865,1.0164696,9.6721430,2.8149469,33.2072525
230,-12,-2.870595851150471,19.902252567536483,-12.9725924,-0.0016529,15.7024794,27.8335838,5.6129017,4.0000000,3.6973462,1.0317433,11.9699869,7.5284572,74.8268127
231,-12,-2.863139211150471,19.902252567536483,-12.9724092,-0.0017355,15.7024794,45.3655472,6.9800262,3.0000000,6.3104954,1.0442502,12.0054359,7.6495571,112.9865112
232,-12,-2.855682571150471,19.902252567536483,-12.9722290,-0.0017355,16.5289249,37.1712685,6.2309875,4.0000000,7.3570747,1.0507354,14.5239191,5.1049004,94.4599762
233,-12,-2.848225931150471,19.902252567536483,-12.9720497,-0.0018182,16.5289249,1.1439290,2.4797964,4.0000000,2.6628387,1.0726706,16.3722057,2.2967539,26.5547123
234,-12,-2.840769291150471,19.902252567536483,-12.9718676,-0.0019835,15.7024794,-1.9737327,-1.4929236,5.0000000,-0.9813755,1.0720125,16.5033283,-2.0044715,14.9364243
235,-12,-2.833312651150471,19.902252567536483,-12.9716816,-0.0020661,14.8760328,32.7447128,-5.9203310,4.0000000,-7.3792496,1.0442003,14.6338282,-4.4614129,88.0332031
236,-12,-2.825856011150471,19.902252567536483,-12.9714861,-0.0020661,14.0495872,14.9395084,-4.7290950,4.0000000,-2.0258870,1.0265712,12.9653654,-7.4323030,63.2198105
237,-12,-2.818399371150471,19.902252567536483,-12.9712744,-0.0021488,12.3966942,-3.0898688,-2.9769979,4.0000000,0.4725100,1.0212407,11.3957024,-6.4265060,43.3447952
238,-12,-2.810942731150471,19.902252567536483,-12.9710426,-0.0023140,10.7438021,-12.1605234,-0.6093220,4.0000000,2.9285848,1.0284259,10.6292791,-4.1472287,27.3526211
239,-12,-2.803486091150471,19.902252567536483,-12.9707842,-0.0024793,9.0909090,-13.3964491,-1.2866153,3.0000000,0.9877350,1.0286170,10.8270617,-3.5609655,35.4610481
240,-12,-2.796029451150471,19.902252567536483,-12.9704971,-0.0026446,8.2644625,-27.7050972,-0.4162838,3.0000000,0.2743056,1.0227454,7.6569080,-1.1068732,58.1285782
241,-12,-2.788572811150471,19.902252567536483,-12.9701777,-0.0028099,7.4380164,-9.9794912,-1.5312577,5.0000000,-1.4546582,1.0114716,4.4949722,-1.6078575,29.6988907
242,-12,-2.781116171150471,19.902252567536483,-12.9698248,-0.0030579,5.7851238,-1.2718192,-0.8220417,4.0000000,-0.9975041,1.0052428,3.6490617,-0.6465793,5.2917862
243,-12,-2.773659531150471,19.902252567536483,-12.9694376,-0.0033884,4.1322312,-11.3126822,0.0018000,4.0000000,-3.1504245,1.0108273,7.0615377,3.1540246,23.3270969
244,-12,-2.766202891150471,19.902252567536483,-12.9690180,-0.0038017,2.4793389,-11.1815653,1.4636955,4.0000000,2.1764247,1.0134465,8.1093721,0.7509665,32.2899780
245,-12,-2.758746251150471,19.902252567536483,-12.9685678,-0.0042149,1.6528926,-3.7483830,0.4400046,3.0000000,2.1758599,1.0155377,9.4150095,-1.2958509,8.8222685
246,-12,-2.751289611150471,19.902252567536483,-12.9680929,-0.0047107,0.8264463,10.4910421,-3.2645471,4.0000000,-3.4915433,1.0187200,9.6696024,-3.0375507,23.0212574
247,-12,-3.064468491150471,19.894795927536482,-12.9794655,-0.0047934,6.6115704,-1.4023854,-1.1060236,3.0000000,0.0285478,1.0741422,18.9043217,-2.2405949,8.9517145
248,-12,-3.057011851150471,19.894795927536482,-12.9793224,-0.0051240,6.6115704,-18.9135609,-2.9704587,4.0000000,-4.3291769,1.0586549,17.7483482,-1.6117405,90.9111252
249,-12,-3.049555211150471,19.894795927536482,-12.9791479,0.0044628,45.4545441,-16.4661636,1.6783748,4.0000000,4.7737875,1.0570478,16.9824810,-1.4170382,55.1650734
250,-12,-3.042098571150471,19.894795927536482,-12.9789505,0.0040496,43.8016510,36.0002060,6.8115187,3.0000000,10.0059977,1.0402123,13.1267986,3.6170399,131.5798187
251,-12,-3.034641931150471,19.894795927536482,-12.9787388,0.0036364,42.1487617,54.1004944,7.9801393,3.0000000,6.0838656,1.0224426,8.8357372,9.8764124,152.2206116
252,-12,-3.027185291150471,19.894795927536482,-12.9785213,0.0033058,40.4958687,-16.3282146,3.0809438,4.0000000,-2.0000350,1.0238718,8.0952339,8.1619225,72.2210846
253,-12,-3.019728651150471,19.894795927536482,-12.9783049,0.0029752,38.8429756,-8.5409985,3.5586600,5.0000000,-0.8127729,1.0181613,7.9586749,7.9300933,69.1723328
254,-12,-3.012272011150471,19.894795927536482,-12.9780941,0.0026446,37.1900826,16.5551624,4.7347174,4.0000000,2.3229420,1.0120929,7.8935289,7.1464930,57.8623848
255,-12,-3.004815371150471,19.894795927536482,-12.9778938,0.0023967,36.3636360,11.4943266,4.4194798,3.0000000,4.5445833,1.0121608,8.4552126,4.2943769,57.6625786
256,-12,-2.997358731150471,19.894795927536482,-12.9777060,0.0023967,37.1900826,-2.1712968,2.7197800,3.0000000,4.6902556,1.0261489,10.3402557,0.7493044,36.9907913
257,-12,-2.989902091150471,19.894795927536482,-12.9775295,0.0025620,38.0165291,-2.1078141,-0.1935960,4.0000000,-0.8852772,1.0393902,14.0459166,0.4980853,4.9680095
258,-12,-2.982445451150471,19.894795927536482,-12.9773645,0.0025620,38.8429756,-8.1159801,-0.0732362,4.0000000,-2.4530833,1.0340105,12.5423174,2.3066108,17.9537621
259,-12,-2.974988811150471,19.894795927536482,-12.9772053,0.0025620,39.6694221,-10.3699579,1.1497899,4.0000000,2.2165022,1.0255095,12.2857447,0.0830778,28.8106003
260,-12,-2.967532171150471,19.894795927536482,-12.9770479,0.0024793,39.6694221,-4.0266895,1.9506865,3.0000000,0.4907150,1.0275558,10.9532671,3.4106579,24.6079063
261,-12,-2.960075531150471,19.894795927536482,-12.9768896,0.0023967,38.8429756,-7.1084628,-0.9658858,3.0000000,-3.0060332,1.0309740,11.7281733,1.0742615,19.9010086
262,-12,-2.952618891150471,19.894795927536482,-12.9767275,0.0023140,38.0165291,-7.5660648,-2.2040489,4.0000000,-5.3629937,1.0291244,13.5679226,0.9548962,40.5264893
263,-12,-2.945162251150471,19.894795927536482,-12.9765577,0.0021488,37.1900826,1.8172123,-3.0650942,4.0000000,-4.8262148,1.0389088,16.6238937,-1.3039738,42.5642815
264,-12,-2.937705611150471,19.894795927536482,-12.9763803,0.0019008,35.5371895,2.3469851,-2.4670215,4.0000000,-3.9008183,1.0577862,19.0022316,-1.0332247,26.7043171
265,-12,-2.930248971150471,19.894795927536482,-12.9761944,0.0017355,34.7107430,-4.7310462,-0.8732297,4.0000000,1.1866901,1.0726213,19.9425850,-2.9331493,14.9792109
266,-12,-2.922792331150471,19.894795927536482,-12.9760008,0.0015702,33.8842964,-8.5019026,0.9635383,3.0000000,4.0215020,1.0684716,18.6646652,-2.0944252,27.4479542
267,-12,-2.915335691150471,19.894795927536482,-12.9757977,0.0013223,32.2314034,-7.1866727,2.7810490,5.0000000,6.0021667,1.0479544,14.6199484,-0.4400690,54.4684677
268,-12,-2.907879051150471,19.894795927536482,-12.9755898,0.0009917,30.5785122,1.4514871,2.4118531,3.0000000,1.6689813,1.0302352,11.8388262,3.1547246,21.8710365
269,-12,-2.900422411150471,19.894795927536482,-12.9753790,0.0007438,28.9256191,-1.9936029,2.1514027,4.0000000,-0.4117350,1.0227942,10.6544218,4.7145405,23.3142014
270,-12,-2.892965771150471,19.894795927536482,-12.9751692,0.0005785,27.2727280,-31.4773636,2.5254366,4.0000000,-3.2612050,1.0231403,11.2638655,8.3120785,93.2302017
271,-12,-2.885509131150471,19.894795927536482,-12.9749622,0.0004959,26.4462814,-30.5557213,3.8012795,4.0000000,-2.8934238,1.0290173,11.1179571,10.4959831,124.2020950
272,-12,-2.878052491150471,19.894795927536482,-12.9747591,0.0003306,25.6198349,-45.4024086,4.3559055,3.0000000,-3.6026835,1.0313987,13.5581360,12.3144951,178.1663361
