OID_,RegN,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1940,-13,-4.115854731150471,19.864969367536482,-13.1488667,0.0036364,46.2809906,0.2452467,-0.5154026,4.0000000,-0.6217684,1.0777217,21.8993816,-0.4090368,0.8247725
1941,-13,-4.108398091150470,19.864969367536482,-13.1460943,0.0008264,37.1900826,0.2099654,-0.4773223,4.0000000,-0.5386534,1.0787768,22.0410309,-0.4159912,0.6971285
1942,-13,-4.100941451150470,19.864969367536482,-13.1433010,-0.0019008,28.0991745,0.1570840,-0.4290679,4.0000000,-0.4523838,1.0796587,22.1568909,-0.4057519,0.5881670
1943,-13,-4.093484811150470,19.864969367536482,-13.1404886,-0.0047107,19.0082645,0.0885139,-0.3730154,4.0000000,-0.3646973,1.0802578,22.2351494,-0.3813336,0.5189085
1944,-13,-4.086028171150470,19.864969367536482,-13.1376638,0.0025620,41.3223152,0.0021665,-0.3092278,4.0000000,-0.2767275,1.0804776,22.2667503,-0.3417280,0.5102225
1945,-13,-4.078571531150471,19.864969367536482,-13.1348333,-0.0002479,32.2314034,-0.1025553,-0.2389371,4.0000000,-0.1911388,1.0802882,22.2417278,-0.2867354,0.5828556
1946,-13,-4.518513291150471,19.857512727536481,-13.2361231,0.0011570,14.8760328,-0.1430283,-0.4859342,4.0000000,-0.6445429,1.0125648,9.0526123,-0.3273255,1.3021530
1947,-13,-4.511056651150471,19.857512727536481,-13.2365608,0.0016529,18.1818180,-0.0303586,-0.5665063,4.0000000,-0.7766546,1.0124117,8.9950285,-0.3563580,1.4252747
1948,-13,-4.503600011150471,19.857512727536481,-13.2369356,0.0020661,21.4876041,0.0850191,-0.6362541,4.0000000,-0.8834158,1.0123022,8.9541216,-0.3890923,1.5385877
1949,-13,-4.496143371150471,19.857512727536481,-13.2372456,0.0024793,24.7933884,0.1980968,-0.6941589,4.0000000,-0.9632119,1.0122615,8.9371023,-0.4251058,1.6274191
1950,-13,-4.488686731150471,19.857512727536481,-13.2374887,0.0027273,27.2727280,0.3057532,-0.7432193,4.0000000,-1.0228099,1.0123022,8.9503489,-0.4636287,1.7000417
1951,-13,-4.481230091150471,19.857512727536481,-13.2376661,0.0028926,28.9256191,0.4126821,-0.7949526,4.0000000,-1.0874053,1.0124218,8.9939823,-0.5024998,1.8134404
1952,-13,-4.473773451150471,19.857512727536481,-13.2377758,0.0029752,29.7520657,0.5280117,-0.8540371,4.0000000,-1.1688286,1.0126210,9.0636396,-0.5392457,1.9864105
1953,-13,-4.466316811150471,19.857512727536481,-13.2378159,0.0030579,30.5785122,0.6589887,-0.9248831,5.0000000,-1.2775232,1.0128998,9.1593838,-0.5722431,2.2503889
1954,-13,-4.458860171150471,19.857512727536481,-13.2377825,0.0028926,29.7520657,0.8076157,-1.0048281,4.0000000,-1.4059436,1.0132636,9.2845392,-0.6037126,2.6004434
1955,-13,-4.451403531150471,19.857512727536481,-13.2376680,0.0027273,28.9256191,0.9738441,-1.0914668,4.0000000,-1.5439252,1.0137306,9.4431458,-0.6390083,3.0335810
1956,-13,-4.443946891150471,19.857512727536481,-13.2374678,0.0023967,27.2727280,1.1543906,-1.1810760,4.0000000,-1.6715252,1.0143209,9.6393576,-0.6906267,3.5335784
1957,-13,-4.436490251150471,19.857512727536481,-13.2371712,0.0019835,24.7933884,1.3351068,-1.2675309,4.0000000,-1.7688322,1.0150564,9.8795357,-0.7662296,4.0700483
1958,-13,-4.429033611150471,19.857512727536481,-13.2367725,0.0014050,21.4876041,1.5007634,-1.3433915,4.0000000,-1.8126855,1.0159661,10.1687460,-0.8740975,4.5802479
1959,-13,-4.421576971150471,19.857512727536481,-13.2362623,0.0007438,18.1818180,1.6373968,-1.4040467,4.0000000,-1.7942705,1.0170681,10.5080185,-1.0138227,5.0152349
1960,-13,-4.414120331150471,19.857512727536481,-13.2356367,0.0000000,14.8760328,1.7432756,-1.4503080,4.0000000,-1.7209963,1.0183654,10.8930330,-1.1796197,5.3632412
1961,-13,-4.406663691150471,19.857512727536481,-13.2348909,-0.0008264,11.5702477,1.8094507,-1.4801027,4.0000000,-1.6032627,1.0198500,11.3180037,-1.3569427,5.5989542
1962,-13,-4.399207051150471,19.857512727536481,-13.2340240,-0.0016529,9.0909090,1.8343474,-1.4908776,4.0000000,-1.4535739,1.0215150,11.7756062,-1.5281814,5.6800027
1963,-13,-4.391750411150471,19.857512727536481,-13.2330351,-0.0027273,6.6115704,1.8148375,-1.4814228,4.0000000,-1.2917106,1.0233179,12.2510462,-1.6711349,5.5941348
1964,-13,-4.384293771150471,19.857512727536481,-13.2319279,-0.0040496,4.1322312,1.7718880,-1.4603615,5.0000000,-1.1412396,1.0252144,12.7296276,-1.7794834,5.4123936
1965,-13,-4.376837131150471,19.857512727536481,-13.2307062,-0.0052893,2.4793389,1.7154974,-1.4319240,5.0000000,-1.0179199,1.0271760,13.2026758,-1.8459280,5.1758137
1966,-13,-4.369380491150471,19.857512727536481,-13.2293768,0.0033884,41.3223152,1.6495432,-1.3956406,4.0000000,-0.9280970,1.0291586,13.6655722,-1.8631843,4.8787479
1967,-13,-4.361923851150471,19.857512727536481,-13.2279453,0.0020661,33.8842964,1.5891905,-1.3581744,4.0000000,-0.8783883,1.0311302,14.1064787,-1.8379605,4.5756941
1968,-13,-4.354467211150471,19.857512727536481,-13.2264194,0.0006612,26.4462814,1.5496255,-1.3270501,4.0000000,-0.8698513,1.0330857,14.5293970,-1.7842488,4.3224244
1969,-13,-4.347010571150471,19.857512727536481,-13.2248058,-0.0009917,19.8347111,1.5381031,-1.3066279,4.0000000,-0.8969885,1.0350456,14.9397945,-1.7162673,4.1473851
1970,-13,-4.339553931150471,19.857512727536481,-13.2231092,-0.0027273,14.0495872,1.5610788,-1.3003830,4.0000000,-0.9529775,1.0370381,15.3424711,-1.6477884,4.0700178
1971,-13,-4.332097291150471,19.857512727536481,-13.2213335,-0.0044628,9.0909090,1.6105851,-1.3056749,4.0000000,-1.0274521,1.0391130,15.7536087,-1.5838978,4.0757904
1972,-13,-4.324640651150471,19.857512727536481,-13.2194805,0.0037190,43.8016510,1.6712431,-1.3167622,4.0000000,-1.1104816,1.0413172,16.1764469,-1.5230428,4.1334291
1973,-13,-4.317184011150471,19.857512727536481,-13.2175503,0.0017355,34.7107430,1.7467661,-1.3355632,4.0000000,-1.1972717,1.0436690,16.6122017,-1.4738547,4.2592258
1974,-13,-4.309727371150471,19.857512727536481,-13.2155437,-0.0003306,26.4462814,1.8301815,-1.3593849,4.0000000,-1.2827609,1.0462183,17.0742359,-1.4360088,4.4415965
1975,-13,-4.302270731150471,19.857512727536481,-13.2134590,-0.0023140,19.0082645,1.8839244,-1.3751283,4.0000000,-1.3547688,1.0489947,17.5629139,-1.3954877,4.6026287
1976,-13,-4.294814091150471,19.857512727536481,-13.2112942,-0.0043802,12.3966942,1.8980883,-1.3792399,4.0000000,-1.4115233,1.0519369,18.0636864,-1.3469565,4.7132931
1977,-13,-4.287357451150471,19.857512727536481,-13.2090511,0.0033058,44.6280975,1.8757485,-1.3723568,4.0000000,-1.4505968,1.0550200,18.5716076,-1.2941167,4.7678103
1978,-13,-4.279900811150471,19.857512727536481,-13.2067289,0.0009091,35.5371895,1.8097624,-1.3509988,4.0000000,-1.4708639,1.0581845,19.0784340,-1.2311337,4.7360487
1979,-13,-4.272444171150471,19.857512727536481,-13.2043314,-0.0014876,26.4462814,1.6972609,-1.3135123,4.0000000,-1.4761444,1.0613269,19.5660591,-1.1508801,4.6093779
1980,-13,-4.264987531150471,19.857512727536481,-13.2018623,-0.0038017,18.1818180,1.5533501,-1.2642295,4.0000000,-1.4679770,1.0643688,20.0244675,-1.0604821,4.4155354
1981,-13,-4.257530891150471,19.857512727536481,-13.1993284,0.0037190,46.2809906,1.3809764,-1.2042207,4.0000000,-1.4531275,1.0672532,20.4472675,-0.9553139,4.1784377
1982,-13,-4.250074251150471,19.857512727536481,-13.1967335,0.0010744,37.1900826,1.1877002,-1.1356544,4.0000000,-1.4318806,1.0698978,20.8247643,-0.8394283,3.9190443
1983,-13,-4.242617611150471,19.857512727536481,-13.1940870,-0.0015702,28.0991745,0.9821159,-1.0612500,4.0000000,-1.4044393,1.0722209,21.1515522,-0.7180606,3.6599197
1984,-13,-4.235160971150471,19.857512727536481,-13.1913977,-0.0042149,19.0082645,0.7589508,-0.9788132,4.0000000,-1.3710387,1.0741963,21.4249725,-0.5865877,3.4062917
1985,-13,-4.227704331150471,19.857512727536481,-13.1886730,0.0030579,43.8016510,0.5112599,-0.8856000,4.0000000,-1.3312124,1.0757389,21.6358261,-0.4399876,3.1705711
1986,-13,-4.220247691150471,19.857512727536481,-13.1859245,0.0003306,34.7107430,0.2715745,-0.7932097,4.0000000,-1.2896687,1.0767705,21.7728024,-0.2967508,2.9940062
1987,-13,-4.212791051150471,19.857512727536481,-13.1831636,-0.0023967,25.6198349,0.0675955,-0.7111418,4.0000000,-1.2484738,1.0773329,21.8463688,-0.1738098,2.8751795
1988,-13,-4.205334411150471,19.857512727536481,-13.1803989,-0.0051240,17.3553715,-0.0831482,-0.6447091,4.0000000,-1.2076328,1.0775054,21.8695679,-0.0817854,2.7811649
1989,-13,-4.197877771150471,19.857512727536481,-13.1776381,0.0021488,40.4958687,-0.1838486,-0.5932663,4.0000000,-1.1687087,1.0774095,21.8539352,-0.0178240,2.6887109
1990,-13,-4.190421131150471,19.857512727536481,-13.1748838,-0.0005785,31.4049587,-0.2302111,-0.5584123,4.0000000,-1.1303585,1.0771464,21.8178062,0.0135340,2.5745947
1991,-13,-4.182964491150471,19.857512727536481,-13.1721411,-0.0033058,22.3140488,-0.2423673,-0.5314347,4.0000000,-1.0882725,1.0767998,21.7730980,0.0254032,2.4245882
1992,-13,-4.175507851150471,19.857512727536481,-13.1694088,0.0040496,46.2809906,-0.2389596,-0.5051811,4.0000000,-1.0395354,1.0764498,21.7268257,0.0291732,2.2427988
1993,-13,-4.168051211150471,19.857512727536481,-13.1666870,0.0013223,37.1900826,-0.2125741,-0.4854267,4.0000000,-0.9894743,1.0760711,21.6740799,0.0186209,2.0411539
1994,-13,-4.160594571150471,19.857512727536481,-13.1639767,-0.0014050,28.0991745,-0.1488033,-0.4790587,4.0000000,-0.9382123,1.0757393,21.6288528,-0.0199051,1.8131340
1995,-13,-4.153137931150471,19.857512727536481,-13.1612749,-0.0040496,19.0082645,-0.0554712,-0.4864726,4.0000000,-0.8871534,1.0755968,21.6095524,-0.0857918,1.5794485
1996,-13,-4.145681291150471,19.857512727536481,-13.1585760,0.0033058,44.6280975,0.0526367,-0.5059952,4.0000000,-0.8371399,1.0756990,21.6208076,-0.1748505,1.3720530
1997,-13,-4.138224651150471,19.857512727536481,-13.1558733,0.0005785,35.5371895,0.1538158,-0.5296848,4.0000000,-0.7861708,1.0761106,21.6772137,-0.2731989,1.2096779
1998,-13,-4.130768011150471,19.857512727536481,-13.1531601,-0.0021488,26.4462814,0.2203822,-0.5421484,4.0000000,-0.7281259,1.0768288,21.7769947,-0.3561708,1.0785595
1999,-13,-4.123311371150471,19.857512727536481,-13.1504288,-0.0047934,18.1818180,0.2413140,-0.5348951,4.0000000,-0.6621087,1.0777283,21.8975792,-0.4076816,0.9573208
2000,-13,-4.115854731150471,19.857512727536481,-13.1476774,0.0024793,42.1487617,0.2232923,-0.5068331,4.0000000,-0.5875199,1.0786712,22.0262928,-0.4261462,0.8285724
2001,-13,-4.108398091150470,19.857512727536481,-13.1449051,-0.0003306,33.0578499,0.1775191,-0.4617988,4.0000000,-0.5054586,1.0795170,22.1386871,-0.4181390,0.7002140
2002,-13,-4.100941451150470,19.857512727536481,-13.1421146,-0.0030579,23.9669418,0.1152933,-0.4067112,4.0000000,-0.4213963,1.0801432,22.2196541,-0.3920260,0.5973551
2003,-13,-4.093484811150470,19.857512727536481,-13.1393108,0.0041322,46.2809906,0.0399045,-0.3452998,4.0000000,-0.3361694,1.0804596,22.2645626,-0.3544303,0.5426407
2004,-13,-4.086028171150470,19.857512727536481,-13.1364994,0.0014050,37.1900826,-0.0510336,-0.2762928,4.0000000,-0.2507346,1.0804130,22.2588253,-0.3018511,0.5518871
2005,-13,-4.078571531150471,19.857512727536481,-13.1336861,-0.0014050,28.0991745,-0.1585437,-0.2029313,4.0000000,-0.1676671,1.0799401,22.1963615,-0.2381954,0.6509385
2006,-13,-4.503600011150471,19.850056087536480,-13.2358093,0.0009917,13.2231407,-0.2108998,-0.5340900,4.0000000,-0.8321598,1.0122515,8.9365368,-0.2360202,1.6576210
2007,-13,-4.496143371150471,19.850056087536480,-13.2361002,0.0014050,15.7024794,-0.0966650,-0.5939680,4.0000000,-0.9306613,1.0123463,8.9700489,-0.2572747,1.7064545
2008,-13,-4.488686731150471,19.850056087536480,-13.2363253,0.0016529,18.1818180,0.0168068,-0.6433748,4.0000000,-1.0017182,1.0125244,9.0329208,-0.2850313,1.7296891
2009,-13,-4.481230091150471,19.850056087536480,-13.2364836,0.0018182,19.8347111,0.1319591,-0.6959704,4.0000000,-1.0736263,1.0127836,9.1238708,-0.3183146,1.7896304
2010,-13,-4.473773451150471,19.850056087536480,-13.2365761,0.0018182,20.6611576,0.2546622,-0.7568970,4.0000000,-1.1587186,1.0131127,9.2387066,-0.3550754,1.9118066
2011,-13,-4.466316811150471,19.850056087536480,-13.2365980,0.0018182,21.4876041,0.3926238,-0.8317454,5.0000000,-1.2692409,1.0135106,9.3750429,-0.3942502,2.1334643
2012,-13,-4.458860171150471,19.850056087536480,-13.2365484,0.0015702,20.6611576,0.5473564,-0.9150134,4.0000000,-1.3936454,1.0139868,9.5351124,-0.4363814,2.4357002
2013,-13,-4.451403531150471,19.850056087536480,-13.2364197,0.0013223,19.8347111,0.7213039,-1.0057375,4.0000000,-1.5241500,1.0145546,9.7216291,-0.4873250,2.8235631
2014,-13,-4.443946891150471,19.850056087536480,-13.2362051,0.0009091,18.1818180,0.9077764,-1.0968448,4.0000000,-1.6396641,1.0152313,9.9414425,-0.5540256,3.2616987
2015,-13,-4.436490251150471,19.850056087536480,-13.2358990,0.0004959,16.5289249,1.1002560,-1.1867373,4.0000000,-1.7299913,1.0160389,10.1956711,-0.6434833,3.7478869
2016,-13,-4.429033611150471,19.850056087536480,-13.2354918,-0.0000826,14.0495872,1.2811307,-1.2663112,4.0000000,-1.7721754,1.0170008,10.4910479,-0.7604469,4.2153096
2017,-13,-4.421576971150471,19.850056087536480,-13.2349777,-0.0007438,11.5702477,1.4427810,-1.3329219,4.0000000,-1.7587026,1.0181258,10.8245239,-0.9071411,4.6257577
2018,-13,-4.414120331150471,19.850056087536480,-13.2343512,-0.0014876,9.0909090,1.5736011,-1.3844411,4.0000000,-1.6963208,1.0194122,11.1961489,-1.0725615,4.9554858
2019,-13,-4.406663691150471,19.850056087536480,-13.2336102,-0.0022314,6.6115704,1.6767559,-1.4230628,4.0000000,-1.5956535,1.0208703,11.6019402,-1.2504721,5.2033925
2020,-13,-4.399207051150471,19.850056087536480,-13.2327509,-0.0030579,4.9586778,1.7456080,-1.4445379,4.0000000,-1.4668535,1.0224950,12.0350714,-1.4222224,5.3177438
2021,-13,-4.391750411150471,19.850056087536480,-13.2317743,-0.0041322,3.3057852,1.7784191,-1.4488012,4.0000000,-1.3270030,1.0242441,12.4854240,-1.5705993,5.2935705
2022,-13,-4.384293771150471,19.850056087536480,-13.2306833,-0.0053719,1.6528926,1.7837921,-1.4413593,4.0000000,-1.1970290,1.0260863,12.9396610,-1.6856897,5.1823187
2023,-13,-4.376837131150471,19.850056087536480,-13.2294807,0.0034711,42.1487617,1.7836906,-1.4303372,5.0000000,-1.0963496,1.0279940,13.3926287,-1.7643248,5.0439005
2024,-13,-4.369380491150471,19.850056087536480,-13.2281723,0.0022314,34.7107430,1.7736475,-1.4139066,4.0000000,-1.0274320,1.0299435,13.8403950,-1.8003811,4.8691497
2025,-13,-4.361923851150471,19.850056087536480,-13.2267637,0.0009917,28.0991745,1.7630513,-1.3958337,4.0000000,-0.9965712,1.0319214,14.2757215,-1.7950964,4.6885076
2026,-13,-4.354467211150471,19.850056087536480,-13.2252598,-0.0004959,21.4876041,1.7661991,-1.3829678,4.0000000,-1.0042596,1.0339189,14.7014074,-1.7616760,4.5554371
2027,-13,-4.347010571150471,19.850056087536480,-13.2236671,-0.0021488,15.7024794,1.7915628,-1.3798916,4.0000000,-1.0459601,1.0359476,15.1215343,-1.7138232,4.5056539
2028,-13,-4.339553931150471,19.850056087536480,-13.2219896,-0.0038843,10.7438021,1.8417332,-1.3877839,4.0000000,-1.1131549,1.0380414,15.5401669,-1.6624130,4.5470972
2029,-13,-4.332097291150471,19.850056087536480,-13.2202301,-0.0056198,6.6115704,1.9134291,-1.4051598,4.0000000,-1.1968253,1.0402547,15.9709578,-1.6134944,4.6718855
2030,-13,-4.324640651150471,19.850056087536480,-13.2183895,0.0025620,38.0165291,1.9936482,-1.4269737,4.0000000,-1.2881398,1.0426096,16.4149532,-1.5658076,4.8495631
2031,-13,-4.317184011150471,19.850056087536480,-13.2164688,0.0005785,29.7520657,2.0832198,-1.4533508,4.0000000,-1.3799875,1.0451171,16.8743286,-1.5267142,5.0815582
2032,-13,-4.309727371150471,19.850056087536480,-13.2144680,-0.0014050,22.3140488,2.1710753,-1.4801186,4.0000000,-1.4649935,1.0478427,17.3600845,-1.4952438,5.3400626
2033,-13,-4.302270731150471,19.850056087536480,-13.2123842,-0.0033884,15.7024794,2.2222695,-1.4964126,4.0000000,-1.5363384,1.0508015,17.8689041,-1.4564868,5.5548010
2034,-13,-4.294814091150471,19.850056087536480,-13.2102175,-0.0054545,9.9173555,2.2238863,-1.4980618,4.0000000,-1.5875952,1.0538988,18.3873825,-1.4085283,5.6851683
2035,-13,-4.287357451150471,19.850056087536480,-13.2079697,0.0021488,39.6694221,2.1760335,-1.4848121,4.0000000,-1.6181656,1.0571253,18.9089527,-1.3514588,5.7204618
2036,-13,-4.279900811150471,19.850056087536480,-13.2056398,-0.0002479,30.5785122,2.0767140,-1.4553671,4.0000000,-1.6282603,1.0604079,19.4224110,-1.2824738,5.6463518
2037,-13,-4.272444171150471,19.850056087536480,-13.2032337,-0.0025620,22.3140488,1.9268751,-1.4095140,4.0000000,-1.6212267,1.0636282,19.9129734,-1.1978012,5.4663053
2038,-13,-4.264987531150471,19.850056087536480,-13.2007542,-0.0048760,14.8760328,1.7486683,-1.3529087,4.0000000,-1.6002253,1.0667394,20.3702469,-1.1055921,5.2165866
2039,-13,-4.257530891150471,19.850056087536480,-13.1982079,0.0025620,42.1487617,1.5408912,-1.2850842,4.0000000,-1.5698017,1.0696697,20.7919617,-1.0003667,4.9134121
2040,-13,-4.250074251150471,19.850056087536480,-13.1956015,-0.0000826,33.0578499,1.3106278,-1.2075105,4.0000000,-1.5312753,1.0723395,21.1671867,-0.8837457,4.5764103
2041,-13,-4.242617611150471,19.850056087536480,-13.1929436,-0.0027273,23.9669418,1.0633386,-1.1215271,4.0000000,-1.4853673,1.0746800,21.4895840,-0.7576868,4.2282610
2042,-13,-4.235160971150471,19.850056087536480,-13.1902418,-0.0053719,15.7024794,0.8077826,-1.0294341,4.0000000,-1.4334401,1.0766383,21.7550030,-0.6254282,3.8929679
2043,-13,-4.227704331150471,19.850056087536480,-13.1875067,0.0019008,39.6694221,0.5331609,-0.9274750,4.0000000,-1.3751111,1.0781491,21.9575901,-0.4798389,3.5810585
2044,-13,-4.220247691150471,19.850056087536480,-13.1847477,-0.0008264,30.5785122,0.2755669,-0.8278131,4.0000000,-1.3153477,1.0791365,22.0870495,-0.3402785,3.3348353
2045,-13,-4.212791051150471,19.850056087536480,-13.1819773,-0.0035537,21.4876041,0.0590020,-0.7388875,4.0000000,-1.2574739,1.0796362,22.1515198,-0.2203010,3.1540711
2046,-13,-4.205334411150471,19.850056087536480,-13.1792040,0.0037190,46.2809906,-0.0930529,-0.6681574,4.0000000,-1.2018763,1.0797518,22.1657467,-0.1344386,3.0031314
2047,-13,-4.197877771150471,19.850056087536480,-13.1764355,0.0009917,37.1900826,-0.1936237,-0.6118764,4.0000000,-1.1483874,1.0795959,22.1436329,-0.0753652,2.8564041
2048,-13,-4.190421131150471,19.850056087536480,-13.1736746,-0.0017355,28.0991745,-0.2387626,-0.5722576,4.0000000,-1.0969710,1.0792680,22.0995407,-0.0475443,2.6942248
2049,-13,-4.182964491150471,19.850056087536480,-13.1709251,-0.0044628,19.0082645,-0.2507412,-0.5410655,4.0000000,-1.0434898,1.0788394,22.0440521,-0.0386412,2.5074890
2050,-13,-4.175507851150471,19.850056087536480,-13.1681871,0.0028926,42.1487617,-0.2453613,-0.5124280,4.0000000,-0.9861994,1.0783851,21.9843464,-0.0386567,2.2984195
2051,-13,-4.168051211150471,19.850056087536480,-13.1654606,0.0001653,33.0578499,-0.2180978,-0.4897647,4.0000000,-0.9279082,1.0778891,21.9185467,-0.0516212,2.0718839
2052,-13,-4.160594571150471,19.850056087536480,-13.1627464,-0.0025620,23.9669418,-0.1542432,-0.4817661,4.0000000,-0.8719864,1.0774477,21.8584976,-0.0915459,1.8303537
2053,-13,-4.153137931150471,19.850056087536480,-13.1600409,-0.0052066,15.7024794,-0.0600702,-0.4887989,4.0000000,-0.8205149,1.0771834,21.8215237,-0.1570829,1.5891948
2054,-13,-4.145681291150471,19.850056087536480,-13.1573391,0.0020661,40.4958687,0.0455796,-0.5062692,4.0000000,-0.7706382,1.0771469,21.8165150,-0.2419001,1.3746520
2055,-13,-4.138224651150471,19.850056087536480,-13.1546354,-0.0006612,31.4049587,0.1416285,-0.5263138,4.0000000,-0.7202262,1.0774243,21.8540630,-0.3324014,1.2032523
2056,-13,-4.130768011150471,19.850056087536480,-13.1519203,-0.0033884,22.3140488,0.2019179,-0.5356627,4.0000000,-0.6654763,1.0779929,21.9314938,-0.4058489,1.0705770
2057,-13,-4.123311371150471,19.850056087536480,-13.1491899,0.0039669,47.1074371,0.2163029,-0.5244846,4.0000000,-0.6017998,1.0787163,22.0299358,-0.4471694,0.9464875
2058,-13,-4.115854731150471,19.850056087536480,-13.1464405,0.0012397,38.0165291,0.1894851,-0.4903083,4.0000000,-0.5290367,1.0794750,22.1328373,-0.4515799,0.8149197
2059,-13,-4.108398091150470,19.850056087536480,-13.1436729,-0.0015702,28.9256191,0.1365880,-0.4401022,4.0000000,-0.4509924,1.0801146,22.2167435,-0.4292121,0.6932243
2060,-13,-4.100941451150470,19.850056087536480,-13.1408901,-0.0042975,19.8347111,0.0678080,-0.3787541,4.0000000,-0.3695594,1.0804981,22.2693748,-0.3879489,0.5992516
2061,-13,-4.093484811150470,19.850056087536480,-13.1380978,0.0028926,42.1487617,-0.0113084,-0.3110411,4.0000000,-0.2866862,1.0805863,22.2819729,-0.3353960,0.5554637
2062,-13,-4.086028171150470,19.850056087536480,-13.1353006,0.0001653,33.0578499,-0.1026983,-0.2382217,4.0000000,-0.2050594,1.0803032,22.2431469,-0.2713839,0.5843374
2063,-13,-4.488686731150471,19.842599447536479,-13.2351532,-0.0000826,9.9173555,-0.3178974,-0.5315782,4.0000000,-0.9867030,1.0124871,9.0202303,-0.0764535,1.8818667
2064,-13,-4.481230091150471,19.842599447536479,-13.2352877,0.0000000,10.7438021,-0.1927736,-0.5846221,4.0000000,-1.0640757,1.0128920,9.1627693,-0.1051685,1.8757799
2065,-13,-4.473773451150471,19.842599447536479,-13.2353563,0.0000000,11.5702477,-0.0615502,-0.6476863,4.0000000,-1.1520283,1.0133684,9.3273621,-0.1433442,1.9367687
2066,-13,-4.466316811150471,19.842599447536479,-13.2353573,0.0000000,12.3966942,0.0842098,-0.7253988,5.0000000,-1.2612292,1.0139084,9.5116701,-0.1895684,2.0928056
2067,-13,-4.458860171150471,19.842599447536479,-13.2352867,-0.0002479,11.5702477,0.2483414,-0.8134536,4.0000000,-1.3823928,1.0145226,9.7141075,-0.2445144,2.3355386
2068,-13,-4.451403531150471,19.842599447536479,-13.2351389,-0.0004959,10.7438021,0.4317934,-0.9080129,4.0000000,-1.5052220,1.0152192,9.9401426,-0.3108037,2.6570570
2069,-13,-4.443946891150471,19.842599447536479,-13.2349081,-0.0008264,9.9173555,0.6314840,-1.0032401,4.0000000,-1.6122524,1.0160123,10.1898003,-0.3942278,3.0287240
2070,-13,-4.436490251150471,19.842599447536479,-13.2345877,-0.0011570,9.0909090,0.8428297,-1.0984374,4.0000000,-1.6968955,1.0169207,10.4684010,-0.4999794,3.4550011
2071,-13,-4.429033611150471,19.842599447536479,-13.2341700,-0.0016529,7.4380164,1.0504133,-1.1845752,4.0000000,-1.7378166,1.0179548,10.7761583,-0.6313339,3.8736129
2072,-13,-4.421576971150471,19.842599447536479,-13.2336493,-0.0022314,5.7851238,1.2432300,-1.2582089,4.0000000,-1.7289925,1.0191258,11.1171646,-0.7874252,4.2482915
2073,-13,-4.414120331150471,19.842599447536479,-13.2330208,-0.0028926,4.1322312,1.4155629,-1.3205659,4.0000000,-1.6809807,1.0204418,11.4835577,-0.9601513,4.5804329
2074,-13,-4.406663691150471,19.842599447536479,-13.2322817,-0.0036364,2.4793389,1.5644182,-1.3706373,4.0000000,-1.6001946,1.0219188,11.8820057,-1.1410800,4.8460865
2075,-13,-4.399207051150471,19.842599447536479,-13.2314281,-0.0044628,1.6528926,1.6796787,-1.4039539,4.0000000,-1.4941183,1.0235422,12.3056507,-1.3137896,4.9964094
2076,-13,-4.391750411150471,19.842599447536479,-13.2304611,-0.0055372,0.8264463,1.7627107,-1.4216627,4.0000000,-1.3776807,1.0252848,12.7436829,-1.4656446,5.0291600
2077,-13,-4.384293771150471,19.842599447536479,-13.2293825,0.0033058,41.3223152,1.8279861,-1.4322116,4.0000000,-1.2746146,1.0271230,13.1857424,-1.5898086,5.0149198
2078,-13,-4.376837131150471,19.842599447536479,-13.2281961,0.0022314,34.7107430,1.8784114,-1.4369179,5.0000000,-1.1962991,1.0290333,13.6314554,-1.6775368,4.9663386
2079,-13,-4.369380491150471,19.842599447536479,-13.2269049,0.0010744,28.0991745,1.9217141,-1.4390831,5.0000000,-1.1498926,1.0310119,14.0754042,-1.7282735,4.9105692
2080,-13,-4.361923851150471,19.842599447536479,-13.2255135,-0.0002479,22.3140488,1.9635493,-1.4410179,4.0000000,-1.1400900,1.0330421,14.5147943,-1.7419456,4.8678961
2081,-13,-4.354467211150471,19.842599447536479,-13.2240276,-0.0018182,16.5289249,2.0065477,-1.4452119,4.0000000,-1.1629153,1.0351276,14.9517622,-1.7275084,4.8654380
2082,-13,-4.347010571150471,19.842599447536479,-13.2224503,-0.0034711,11.5702477,2.0575192,-1.4548719,4.0000000,-1.2145096,1.0372726,15.3871632,-1.6952343,4.9308262
2083,-13,-4.339553931150471,19.842599447536479,-13.2207870,-0.0052066,7.4380164,2.1293430,-1.4744165,4.0000000,-1.2887827,1.0395020,15.8251257,-1.6600502,5.0950627
2084,-13,-4.332097291150471,19.842599447536479,-13.2190390,0.0030579,40.4958687,2.2193484,-1.5019293,4.0000000,-1.3766142,1.0418769,16.2760830,-1.6272445,5.3446865
2085,-13,-4.324640651150471,19.842599447536479,-13.2172060,0.0012397,32.2314034,2.3106027,-1.5309753,4.0000000,-1.4687366,1.0443935,16.7427635,-1.5932140,5.6354375
2086,-13,-4.317184011150471,19.842599447536479,-13.2152910,-0.0007438,24.7933884,2.4024391,-1.5606287,4.0000000,-1.5573106,1.0470767,17.2243214,-1.5639467,5.9544163
2087,-13,-4.309727371150471,19.842599447536479,-13.2132921,-0.0026446,18.1818180,2.4953210,-1.5904200,4.0000000,-1.6384075,1.0499887,17.7272053,-1.5424325,6.2937393
