OID_,RegA,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
6707,-12,-4.891345291150471,16.979249687536480,-12.9390650,0.0036364,45.4545441,-0.0203423,-0.2952315,4.0000000,-0.1056685,1.1441525,29.0803661,-0.4847945,0.5781577
6708,-12,-4.883888651150471,16.979249687536480,-12.9390316,0.0036364,45.4545441,-0.0520312,-0.2958883,4.0000000,-0.0979045,1.1427710,28.9563484,-0.4938720,0.6824606
6709,-12,-4.876432011150471,16.979249687536480,-12.9389887,0.0036364,45.4545441,-0.0971344,-0.2887262,4.0000000,-0.0840330,1.1411496,28.8105469,-0.4934193,0.8029723
6710,-12,-4.868975371150471,16.979249687536480,-12.9389372,0.0036364,45.4545441,-0.1577334,-0.2725615,4.0000000,-0.0628628,1.1392754,28.6378555,-0.4822603,0.9444212
6711,-12,-4.861518731150471,16.979249687536480,-12.9388790,0.0035537,45.4545441,-0.2258649,-0.2526166,4.0000000,-0.0434306,1.1371224,28.4376907,-0.4618025,1.1025218
6712,-12,-4.854062091150471,16.979249687536480,-12.9388151,0.0034711,45.4545441,-0.2993371,-0.2280982,4.0000000,-0.0234514,1.1346874,28.2092285,-0.4327450,1.2687293
6713,-12,-4.846605451150471,16.979249687536480,-12.9387484,0.0033884,45.4545441,-0.3704130,-0.2018452,4.0000000,-0.0083198,1.1320219,27.9556179,-0.3953707,1.4282178
6714,-12,-4.839148811150471,16.979249687536480,-12.9386787,0.0033884,45.4545441,-0.4376404,-0.1746451,4.0000000,0.0013621,1.1291553,27.6793785,-0.3506523,1.5784655
6715,-12,-4.831692171150471,16.979249687536480,-12.9386082,0.0033884,45.4545441,-0.5013739,-0.1498961,4.0000000,0.0015448,1.1261232,27.3840275,-0.3013371,1.7267345
6716,-12,-4.824235531150471,16.979249687536480,-12.9385347,0.0033884,45.4545441,-0.5636308,-0.1264444,4.0000000,-0.0041369,1.1229618,27.0693970,-0.2487519,1.8743237
6717,-12,-4.816778891150471,16.979249687536480,-12.9384594,0.0033884,45.4545441,-0.6244880,-0.1087621,4.0000000,-0.0241115,1.1196771,26.7374630,-0.1934127,2.0260594
6718,-12,-4.809322251150471,16.979249687536480,-12.9383812,0.0033884,45.4545441,-0.6852356,-0.0980830,4.0000000,-0.0573113,1.1162844,26.3895397,-0.1388548,2.1834335
6719,-12,-4.801865611150471,16.979249687536480,-12.9382954,0.0033884,45.4545441,-0.7413951,-0.0992589,4.0000000,-0.1130265,1.1128124,26.0256405,-0.0854912,2.3371010
6720,-12,-4.794408971150471,16.979249687536480,-12.9381990,0.0033884,45.4545441,-0.7919407,-0.1099099,4.0000000,-0.1827633,1.1093059,25.6505718,-0.0370564,2.4830322
6721,-12,-4.786952331150471,16.979249687536480,-12.9380846,0.0033058,45.4545441,-0.8349489,-0.1260565,4.0000000,-0.2587416,1.1058148,25.2698441,0.0066287,2.6143806
6722,-12,-4.779495691150471,16.979249687536480,-12.9379482,0.0032231,44.6280975,-0.8695971,-0.1456964,4.0000000,-0.3335706,1.1023887,24.8886547,0.0421778,2.7287738
6723,-12,-4.772039051150471,16.979249687536480,-12.9377804,0.0031405,43.8016510,-0.8992103,-0.1702807,4.0000000,-0.4101146,1.0990651,24.5114002,0.0695533,2.8429873
6724,-12,-4.764582411150471,16.979249687536480,-12.9375772,0.0029752,42.9752083,-0.9239449,-0.1995631,4.0000000,-0.4862499,1.0958799,24.1439228,0.0871236,2.9614747
6725,-12,-4.757125771150471,16.979249687536480,-12.9373302,0.0027273,42.1487617,-0.9415722,-0.2313640,4.0000000,-0.5563545,1.0928799,23.7887421,0.0936265,3.0752974
6726,-12,-4.749669131150471,16.979249687536480,-12.9370327,0.0023140,41.3223152,-0.9456468,-0.2616915,4.0000000,-0.6136757,1.0900795,23.4501228,0.0902925,3.1549292
6727,-12,-4.742212491150471,16.979249687536480,-12.9366798,0.0018182,39.6694221,-0.9272748,-0.2853252,4.0000000,-0.6485643,1.0874984,23.1345730,0.0779139,3.1548572
6728,-12,-4.734755851150471,16.979249687536480,-12.9362659,0.0013223,38.0165291,-0.8817199,-0.2972825,4.0000000,-0.6549602,1.0851831,22.8470535,0.0603952,3.0400701
6729,-12,-4.727299211150471,16.979249687536480,-12.9357901,0.0007438,36.3636360,-0.8101850,-0.2956095,4.0000000,-0.6306525,1.0831594,22.5911446,0.0394335,2.8054593
6730,-12,-4.719842571150471,16.979249687536480,-12.9352512,0.0001653,34.7107430,-0.7224680,-0.2822292,4.0000000,-0.5846398,1.0814142,22.3677082,0.0201814,2.4904695
6731,-12,-4.712385931150471,16.979249687536480,-12.9346533,-0.0005785,32.2314034,-0.6199123,-0.2580292,4.0000000,-0.5185471,1.0799234,22.1752377,0.0024887,2.1088777
6732,-12,-4.704929291150471,16.979249687536480,-12.9339991,-0.0012397,29.7520657,-0.5126800,-0.2226463,4.0000000,-0.4362614,1.0786575,22.0105858,-0.0090311,1.6983151
6733,-12,-4.697472651150471,16.979249687536480,-12.9332962,-0.0019008,28.0991745,-0.4079857,-0.1833439,4.0000000,-0.3520954,1.0775794,21.8690758,-0.0145924,1.3082083
6734,-12,-4.690016011150471,16.979249687536480,-12.9325514,-0.0026446,25.6198349,-0.3127078,-0.1444582,4.0000000,-0.2724583,1.0766658,21.7484837,-0.0164582,0.9682966
6735,-12,-4.682559371150471,16.979249687536480,-12.9317703,-0.0033884,23.1404953,-0.2285127,-0.1049019,4.0000000,-0.1949493,1.0758847,21.6450062,-0.0148545,0.6792552
6736,-12,-4.675102731150471,16.979249687536480,-12.9309607,-0.0042149,20.6611576,-0.1558028,-0.0640288,4.0000000,-0.1198728,1.0752101,21.5549145,-0.0081848,0.4413384
6737,-12,-4.667646091150471,16.979249687536480,-12.9301300,-0.0049587,17.3553715,-0.0986267,-0.0309078,4.0000000,-0.0602432,1.0746319,21.4765244,-0.0015723,0.2688909
6738,-12,-4.660189451150471,16.979249687536480,-12.9292850,0.0042975,47.9338837,-0.0581766,-0.0100357,4.0000000,-0.0237587,1.0741466,21.4104252,0.0036873,0.1555308
6739,-12,-4.652732811150471,16.979249687536480,-12.9284315,0.0034711,44.6280975,-0.0321947,-0.0061331,4.0000000,-0.0182738,1.0737674,21.3596382,0.0060077,0.0858533
6740,-12,-4.645276171150471,16.979249687536480,-12.9275703,0.0026446,42.1487617,-0.0159122,-0.0124190,4.0000000,-0.0287203,1.0735221,21.3269539,0.0038823,0.0432496
6741,-12,-4.637819531150471,16.979249687536480,-12.9267025,0.0017355,39.6694221,-0.0061138,-0.0226220,4.0000000,-0.0446945,1.0734125,21.3115501,-0.0005496,0.0193538
6742,-12,-4.630362891150471,16.979249687536480,-12.9258299,0.0009091,36.3636360,-0.0008558,-0.0333135,4.0000000,-0.0601788,1.0734117,21.3121548,-0.0064482,0.0088899
6743,-12,-4.622906251150471,16.979249687536480,-12.9249516,0.0000000,33.0578499,0.0012601,-0.0456887,4.0000000,-0.0743695,1.0735037,21.3259697,-0.0170079,0.0088109
6744,-12,-4.615449611150471,16.979249687536480,-12.9240685,-0.0009091,30.5785122,0.0007501,-0.0525890,4.0000000,-0.0763448,1.0736781,21.3509007,-0.0288332,0.0137452
6745,-12,-4.607992971150471,16.979249687536480,-12.9231815,-0.0018182,27.2727280,-0.0030102,-0.0510935,4.0000000,-0.0597291,1.0738983,21.3820457,-0.0424579,0.0223057
6746,-12,-4.600536331150471,16.979249687536480,-12.9222927,-0.0027273,23.9669418,-0.0112599,-0.0405225,4.0000000,-0.0247923,1.0741209,21.4137878,-0.0562527,0.0382881
6747,-12,-4.593079691150471,16.979249687536480,-12.9214067,-0.0035537,21.4876041,-0.0257973,-0.0221849,4.0000000,0.0274215,1.0743357,21.4424610,-0.0717914,0.0705994
6748,-12,-5.301460491150471,16.971793047536480,-12.9170198,0.0023140,37.1900826,-2.9013140,0.3269107,4.0000000,1.4376502,1.0550884,18.6143417,-0.7838288,7.9369226
6749,-12,-5.294003851150471,16.971793047536480,-12.9180412,0.0033058,42.1487617,-2.4904721,0.2090852,4.0000000,1.1731269,1.0592408,19.2720642,-0.7549565,6.6272044
6750,-12,-5.286547211150471,16.971793047536480,-12.9190645,0.0042149,46.2809906,-2.1378262,0.1018569,4.0000000,0.9332748,1.0630798,19.8551044,-0.7295610,5.5831451
6751,-12,-5.279090571150471,16.971793047536480,-12.9200811,-0.0048760,15.7024794,-1.8376697,0.0082309,4.0000000,0.7234301,1.0666162,20.3729591,-0.7069683,4.7743282
6752,-12,-5.271633931150471,16.971793047536480,-12.9210835,-0.0038843,19.0082645,-1.5890445,-0.0738549,4.0000000,0.5421268,1.0698953,20.8394623,-0.6898366,4.1712766
6753,-12,-5.264177291150471,16.971793047536480,-12.9220667,-0.0028926,22.3140488,-1.3823248,-0.1434787,4.0000000,0.3870821,1.0729465,21.2615967,-0.6740395,3.7252462
6754,-12,-5.256720651150471,16.971793047536480,-12.9230251,-0.0019008,26.4462814,-1.2123805,-0.2009112,4.0000000,0.2578388,1.0758134,21.6486797,-0.6596612,3.3999469
6755,-12,-5.249264011150471,16.971793047536480,-12.9239550,-0.0009917,29.7520657,-1.0685638,-0.2463378,4.0000000,0.1511930,1.0785439,22.0095768,-0.6438686,3.1473534
6756,-12,-5.241807371150471,16.971793047536480,-12.9248533,-0.0000826,33.0578499,-0.9442602,-0.2836158,4.0000000,0.0576170,1.0811574,22.3486786,-0.6248487,2.9442053
6757,-12,-5.234350731150471,16.971793047536480,-12.9257174,0.0005785,35.5371895,-0.8332053,-0.3143026,4.0000000,-0.0255734,1.0836713,22.6710052,-0.6030318,2.7693772
6758,-12,-5.226894091150471,16.971793047536480,-12.9265451,0.0014050,38.8429756,-0.7314473,-0.3359793,4.0000000,-0.0946121,1.0861009,22.9736786,-0.5773466,2.5959404
6759,-12,-5.219437451150471,16.971793047536480,-12.9273348,0.0022314,41.3223152,-0.6387779,-0.3444949,4.0000000,-0.1404294,1.0884572,23.2627850,-0.5485604,2.3990171
6760,-12,-5.211980811150471,16.971793047536480,-12.9280863,0.0029752,43.8016510,-0.5533082,-0.3410004,4.0000000,-0.1632816,1.0907413,23.5410843,-0.5187192,2.1714106
6761,-12,-5.204524171150471,16.971793047536480,-12.9288015,0.0037190,46.2809906,-0.4740625,-0.3336713,4.0000000,-0.1764375,1.0929527,23.8060570,-0.4909052,1.9413210
6762,-12,-5.197067531150471,16.971793047536480,-12.9294825,0.0042975,47.9338837,-0.3996256,-0.3274348,4.0000000,-0.1898995,1.0950836,24.0569248,-0.4649701,1.7250453
6763,-12,-5.189610891150471,16.971793047536480,-12.9301310,-0.0051240,20.6611576,-0.3304085,-0.3274013,4.0000000,-0.2104742,1.0971096,24.2934570,-0.4443285,1.5434638
6764,-12,-5.182154251150471,16.971793047536480,-12.9307480,-0.0045455,23.1404953,-0.2642557,-0.3301626,4.0000000,-0.2338367,1.0990210,24.5140114,-0.4264884,1.3783165
6765,-12,-5.174697611150471,16.971793047536480,-12.9313335,-0.0039669,25.6198349,-0.2007198,-0.3352627,4.0000000,-0.2579275,1.1008115,24.7159023,-0.4125980,1.2268429
6766,-12,-5.167240971150471,16.971793047536480,-12.9318876,-0.0034711,27.2727280,-0.1403779,-0.3453586,4.0000000,-0.2889704,1.1024446,24.9005280,-0.4017467,1.1039417
6767,-12,-5.159784331150471,16.971793047536480,-12.9324102,-0.0028926,28.9256191,-0.0816995,-0.3626468,4.0000000,-0.3290790,1.1039066,25.0635929,-0.3962145,1.0173346
6768,-12,-5.152327691150471,16.971793047536480,-12.9328985,-0.0023140,30.5785122,-0.0302305,-0.3801604,4.0000000,-0.3665757,1.1052194,25.2078114,-0.3937451,0.9553592
6769,-12,-5.144871051150471,16.971793047536480,-12.9333525,-0.0019008,32.2314034,0.0142380,-0.3999039,4.0000000,-0.4055686,1.1063913,25.3351288,-0.3942392,0.9285427
6770,-12,-5.137414411150471,16.971793047536480,-12.9337702,-0.0015702,33.0578499,0.0520334,-0.4224517,4.0000000,-0.4486523,1.1074479,25.4496288,-0.3962511,0.9422432
6771,-12,-5.129957771150471,16.971793047536480,-12.9341478,-0.0012397,33.8842964,0.0832033,-0.4450361,4.0000000,-0.4907801,1.1084365,25.5546608,-0.3992920,0.9830313
6772,-12,-5.122501131150471,16.971793047536480,-12.9344835,-0.0008264,34.7107430,0.1029973,-0.4598745,4.0000000,-0.5205104,1.1093941,25.6571980,-0.3992386,1.0187528
6773,-12,-5.115044491150471,16.971793047536480,-12.9347754,-0.0004132,35.5371895,0.1119660,-0.4656677,4.0000000,-0.5361420,1.1103534,25.7590485,-0.3951934,1.0348802
6774,-12,-5.107587851150471,16.971793047536480,-12.9350224,-0.0000826,36.3636360,0.1079010,-0.4596249,4.0000000,-0.5317891,1.1113424,25.8628368,-0.3874609,1.0175012
6775,-12,-5.100131211150471,16.971793047536480,-12.9352255,0.0001653,36.3636360,0.0931014,-0.4464880,4.0000000,-0.5181318,1.1123875,25.9728203,-0.3748442,0.9919913
6776,-12,-5.092674571150471,16.971793047536480,-12.9353867,0.0003306,36.3636360,0.0688043,-0.4290783,4.0000000,-0.5013487,1.1135205,26.0909214,-0.3568078,0.9752600
6777,-12,-5.085217931150471,16.971793047536480,-12.9355068,0.0004959,36.3636360,0.0341151,-0.4071369,4.0000000,-0.4797716,1.1147813,26.2231026,-0.3345021,0.9709454
6778,-12,-5.077761291150471,16.971793047536480,-12.9355888,0.0005785,36.3636360,-0.0134336,-0.3755390,4.0000000,-0.4453239,1.1162269,26.3722324,-0.3057541,0.9642785
6779,-12,-5.070304651150471,16.971793047536480,-12.9356346,0.0005785,36.3636360,-0.0690271,-0.3387019,4.0000000,-0.4056801,1.1178828,26.5414791,-0.2717236,0.9730230
6780,-12,-5.062848011150471,16.971793047536480,-12.9356480,0.0005785,36.3636360,-0.1261107,-0.2985056,5.0000000,-0.3623393,1.1197329,26.7308655,-0.2346720,0.9913698
6781,-12,-5.055391371150471,16.971793047536480,-12.9356327,0.0005785,36.3636360,-0.1810241,-0.2539890,4.0000000,-0.3134488,1.1217675,26.9379349,-0.1945292,1.0095590
6782,-12,-5.047934731150471,16.971793047536480,-12.9355936,0.0005785,36.3636360,-0.2285053,-0.2036435,4.0000000,-0.2533347,1.1239624,27.1584415,-0.1539524,1.0129799
6783,-12,-5.040478091150471,16.971793047536480,-12.9355345,0.0004959,36.3636360,-0.2629863,-0.1539163,4.0000000,-0.1905189,1.1262777,27.3892078,-0.1173136,1.0097135
6784,-12,-5.033021451150471,16.971793047536480,-12.9354630,0.0004132,36.3636360,-0.2830945,-0.1079100,4.0000000,-0.1314799,1.1286823,27.6249065,-0.0843402,0.9995912
6785,-12,-5.025564811150471,16.971793047536480,-12.9353819,0.0003306,36.3636360,-0.2892466,-0.0664031,4.0000000,-0.0782448,1.1311311,27.8613186,-0.0545615,0.9775627
6786,-12,-5.018108171150471,16.971793047536480,-12.9352970,0.0002479,36.3636360,-0.2816664,-0.0293987,4.0000000,-0.0272897,1.1335708,28.0962067,-0.0315077,0.9359022
6787,-12,-5.010651531150471,16.971793047536480,-12.9352112,0.0001653,36.3636360,-0.2611253,0.0029760,4.0000000,0.0196055,1.1359630,28.3238430,-0.0136535,0.8699274
6788,-12,-5.003194891150471,16.971793047536480,-12.9351292,0.0000826,36.3636360,-0.2295514,0.0301629,4.0000000,0.0624137,1.1382605,28.5382023,-0.0020879,0.7788489
6789,-12,-4.995738251150471,16.971793047536480,-12.9350548,0.0000000,36.3636360,-0.1892890,0.0503291,4.0000000,0.0982567,1.1403939,28.7366543,0.0024015,0.6624852
6790,-12,-4.988281611150471,16.971793047536480,-12.9349899,0.0000000,36.3636360,-0.1479473,0.0622183,4.0000000,0.1264308,1.1423076,28.9137459,-0.0019941,0.5386580
6791,-12,-4.980824971150471,16.971793047536480,-12.9349365,0.0000000,36.3636360,-0.1103826,0.0659909,4.0000000,0.1454304,1.1439844,29.0648937,-0.0134486,0.4191841
6792,-12,-4.973368331150471,16.971793047536480,-12.9348974,0.0000000,36.3636360,-0.0800857,0.0585966,4.0000000,0.1508342,1.1454061,29.1930103,-0.0336411,0.3111936
6793,-12,-4.965911691150471,16.971793047536480,-12.9348717,0.0000000,36.3636360,-0.0576428,0.0401520,4.0000000,0.1412719,1.1465788,29.2994099,-0.0609679,0.2198014
6794,-12,-4.958455051150471,16.971793047536480,-12.9348593,0.0000000,36.3636360,-0.0405979,0.0119019,4.0000000,0.1175131,1.1475309,29.3831730,-0.0937092,0.1457578
6795,-12,-4.950998411150471,16.971793047536480,-12.9348574,0.0000000,36.3636360,-0.0272051,-0.0214595,3.0000000,0.0877960,1.1482599,29.4473095,-0.1307151,0.0949157
6796,-12,-4.943541771150471,16.971793047536480,-12.9348621,0.0000000,36.3636360,-0.0160715,-0.0574579,4.0000000,0.0552074,1.1487710,29.4931221,-0.1701232,0.0684832
6797,-12,-4.936085131150471,16.971793047536480,-12.9348726,0.0000000,36.3636360,-0.0063075,-0.0943228,4.0000000,0.0231058,1.1490705,29.5191746,-0.2117514,0.0653783
6798,-12,-4.928628491150471,16.971793047536480,-12.9348841,0.0000000,36.3636360,0.0007629,-0.1282517,4.0000000,-0.0032658,1.1491414,29.5270538,-0.2532375,0.0849505
6799,-12,-4.921171851150471,16.971793047536480,-12.9348955,0.0000000,36.3636360,0.0039789,-0.1586130,4.0000000,-0.0241380,1.1489919,29.5150909,-0.2930880,0.1255686
6800,-12,-4.913715211150471,16.971793047536480,-12.9349051,0.0000000,36.3636360,0.0024692,-0.1848246,4.0000000,-0.0407276,1.1486222,29.4803715,-0.3289216,0.1846314
6801,-12,-4.906258571150471,16.971793047536480,-12.9349098,0.0000000,36.3636360,-0.0034573,-0.2086447,4.0000000,-0.0568283,1.1480017,29.4260731,-0.3604610,0.2618719
6802,-12,-4.898801931150471,16.971793047536480,-12.9349098,0.0000000,36.3636360,-0.0174767,-0.2239651,4.0000000,-0.0639724,1.1471320,29.3502159,-0.3839578,0.3490317
6803,-12,-4.891345291150471,16.971793047536480,-12.9349031,0.0000000,36.3636360,-0.0417188,-0.2314163,4.0000000,-0.0633850,1.1460308,29.2526073,-0.3994476,0.4501079
6804,-12,-4.883888651150471,16.971793047536480,-12.9348907,0.0000000,36.3636360,-0.0797156,-0.2291016,4.0000000,-0.0518280,1.1446769,29.1308956,-0.4063753,0.5686726
6805,-12,-4.876432011150471,16.971793047536480,-12.9348726,0.0000000,36.3636360,-0.1323891,-0.2181472,4.0000000,-0.0324699,1.1430345,28.9833698,-0.4038246,0.7124464
6806,-12,-4.868975371150471,16.971793047536480,-12.9348507,0.0000000,36.3636360,-0.1998573,-0.2019195,4.0000000,-0.0107551,1.1410761,28.8045483,-0.3930838,0.8937839
6807,-12,-4.861518731150471,16.971793047536480,-12.9348269,-0.0000826,36.3636360,-0.2745728,-0.1831172,4.0000000,0.0060043,1.1387844,28.5944023,-0.3722386,1.0962440
6808,-12,-4.854062091150471,16.971793047536480,-12.9348040,-0.0001653,36.3636360,-0.3536731,-0.1628072,4.0000000,0.0177876,1.1361890,28.3521366,-0.3434019,1.3118420
6809,-12,-4.846605451150471,16.971793047536480,-12.9347801,-0.0002479,36.3636360,-0.4315081,-0.1416468,4.0000000,0.0246392,1.1333425,28.0825844,-0.3079328,1.5223978
6810,-12,-4.839148811150471,16.971793047536480,-12.9347591,-0.0002479,36.3636360,-0.5052769,-0.1201160,4.0000000,0.0267193,1.1302822,27.7880535,-0.2669512,1.7190030
6811,-12,-4.831692171150471,16.971793047536480,-12.9347382,-0.0002479,36.3636360,-0.5769855,-0.0986603,4.0000000,0.0222324,1.1270378,27.4718285,-0.2195531,1.9087303
6812,-12,-4.824235531150471,16.971793047536480,-12.9347191,-0.0002479,36.3636360,-0.6459343,-0.0787499,4.0000000,0.0118587,1.1236309,27.1355686,-0.1693584,2.0897541
6813,-12,-4.816778891150471,16.971793047536480,-12.9347000,-0.0002479,36.3636360,-0.7137039,-0.0649800,4.0000000,-0.0136385,1.1201042,26.7811413,-0.1163215,2.2696319
6814,-12,-4.809322251150471,16.971793047536480,-12.9346800,-0.0002479,36.3636360,-0.7790327,-0.0581118,4.0000000,-0.0537684,1.1164867,26.4073982,-0.0624552,2.4420621
6815,-12,-4.801865611150471,16.971793047536480,-12.9346552,-0.0002479,36.3636360,-0.8397352,-0.0648442,4.0000000,-0.1192286,1.1127849,26.0191746,-0.0104598,2.6061769
6816,-12,-4.794408971150471,16.971793047536480,-12.9346218,-0.0002479,36.3636360,-0.8928718,-0.0823316,4.0000000,-0.2005253,1.1090415,25.6194439,0.0358621,2.7560995
6817,-12,-4.786952331150471,16.971793047536480,-12.9345713,-0.0003306,36.3636360,-0.9347200,-0.1058322,4.0000000,-0.2871917,1.1053271,25.2129211,0.0755273,2.8828025
6818,-12,-4.779495691150471,16.971793047536480,-12.9344969,-0.0004132,35.5371895,-0.9667326,-0.1319323,4.0000000,-0.3702688,1.1016982,24.8069935,0.1064042,2.9906056
6819,-12,-4.772039051150471,16.971793047536480,-12.9343929,-0.0004959,34.7107430,-0.9888019,-0.1621830,4.0000000,-0.4532848,1.0981908,24.4070873,0.1289189,3.0862513
6820,-12,-4.764582411150471,16.971793047536480,-12.9342508,-0.0006612,33.8842964,-1.0053200,-0.1971044,4.0000000,-0.5350958,1.0948485,24.0169983,0.1408870,3.1884813
6821,-12,-4.757125771150471,16.971793047536480,-12.9340639,-0.0009091,33.0578499,-1.0120038,-0.2340211,4.0000000,-0.6100765,1.0916975,23.6416473,0.1420343,3.2817895
6822,-12,-4.749669131150471,16.971793047536480,-12.9338245,-0.0012397,32.2314034,-1.0043142,-0.2710868,4.0000000,-0.6743503,1.0887659,23.2873707,0.1321769,3.3492141
6823,-12,-4.742212491150471,16.971793047536480,-12.9335279,-0.0016529,30.5785122,-0.9748753,-0.3013623,4.0000000,-0.7173980,1.0861082,22.9580135,0.1146734,3.3433232
6824,-12,-4.734755851150471,16.971793047536480,-12.9331675,-0.0020661,28.9256191,-0.9188999,-0.3193699,4.0000000,-0.7303919,1.0837562,22.6615410,0.0916520,3.2235482
6825,-12,-4.727299211150471,16.971793047536480,-12.9327402,-0.0025620,27.2727280,-0.8368167,-0.3220534,4.0000000,-0.7103189,1.0817175,22.4010906,0.0662121,2.9749396
6826,-12,-4.719842571150471,16.971793047536480,-12.9322472,-0.0030579,25.6198349,-0.7392910,-0.3109435,4.0000000,-0.6653733,1.0799779,22.1766129,0.0434863,2.6363387
6827,-12,-4.712385931150471,16.971793047536480,-12.9316902,-0.0037190,23.1404953,-0.6324814,-0.2865490,4.0000000,-0.5987573,1.0785159,21.9873180,0.0256592,2.2342310
6828,-12,-4.704929291150471,16.971793047536480,-12.9310732,-0.0042975,20.6611576,-0.5204439,-0.2511515,4.0000000,-0.5155599,1.0773100,21.8290977,0.0132569,1.7988697
6829,-12,-4.697472651150471,16.971793047536480,-12.9304028,-0.0048760,19.0082645,-0.4132324,-0.2108188,4.0000000,-0.4285192,1.0763216,21.6977978,0.0068816,1.3864154
6830,-12,-4.690016011150471,16.971793047536480,-12.9296856,0.0044628,47.9338837,-0.3160190,-0.1691674,4.0000000,-0.3448327,1.0755143,21.5899963,0.0064979,1.0235226
6831,-12,-4.682559371150471,16.971793047536480,-12.9289284,0.0038017,46.2809906,-0.2313813,-0.1255358,4.0000000,-0.2624809,1.0748497,21.5020676,0.0114093,0.7159162
