OID_,RegL,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2340,-12,-2.326261131150472,19.835142807536478,-12.9504356,-0.0047107,2.4793389,0.0484250,-0.2470500,4.0000000,-0.2756014,1.0241975,12.4950209,-0.2184987,0.1637515
2341,-12,-2.318804491150472,19.835142807536478,-12.9493599,0.0042149,44.6280975,0.0162965,-0.1367227,4.0000000,-0.1376040,1.0245081,12.5712137,-0.1358414,0.0465531
2342,-12,-2.311347851150472,19.835142807536478,-12.9482727,0.0031405,37.1900826,0.0004685,-0.0322832,4.0000000,-0.0095738,1.0246009,12.5930166,-0.0549927,0.0034091
2343,-12,-2.303891211150472,19.835142807536478,-12.9471855,0.0021488,30.5785122,-0.0013649,0.0638122,4.0000000,0.1076421,1.0244911,12.5655718,0.0199824,0.0215678
2344,-12,-2.296434571150472,19.835142807536478,-12.9461060,0.0011570,24.7933884,0.0077184,0.1484114,4.0000000,0.2107521,1.0242087,12.4921551,0.0860708,0.0819937
2345,-12,-2.288977931150472,19.835142807536478,-12.9450426,0.0001653,19.0082645,0.0222427,0.2129588,4.0000000,0.2898697,1.0237850,12.3814726,0.1360479,0.1539491
2346,-12,-2.281521291150472,19.835142807536478,-12.9440012,-0.0008264,14.0495872,0.0372718,0.2562720,4.0000000,0.3430035,1.0232750,12.2478151,0.1695403,0.2109698
2347,-12,-2.274064651150472,19.835142807536478,-12.9429855,-0.0018182,9.9173555,0.0483607,0.2755435,4.0000000,0.3635624,1.0227276,12.1037502,0.1875246,0.2314093
2348,-12,-2.266608011150472,19.835142807536478,-12.9419966,-0.0028099,6.6115704,0.0545625,0.2760922,4.0000000,0.3546010,1.0222050,11.9630585,0.1975835,0.2180884
2349,-12,-2.259151371150472,19.835142807536478,-12.9410315,-0.0037190,4.1322312,0.0557964,0.2675798,4.0000000,0.3298590,1.0217456,11.8398323,0.2053005,0.1937825
2350,-12,-2.251694731150472,19.835142807536478,-12.9400892,-0.0046281,2.4793389,0.0562717,0.2617413,4.0000000,0.3006077,1.0213329,11.7295685,0.2228750,0.1777194
2351,-12,-2.244238091150473,19.835142807536478,-12.9391699,0.0043802,45.4545441,0.0547351,0.2575485,4.0000000,0.2701262,1.0209804,11.6338139,0.2449708,0.1700569
2352,-12,-2.594700171150472,19.827686167536481,-12.9699087,0.0047934,47.9338837,0.1318489,-0.4286185,4.0000000,-0.2763826,1.0030621,4.4554338,-0.5808544,0.4753045
2353,-12,-2.587243531150472,19.827686167536481,-12.9697142,0.0044628,44.6280975,0.1361329,-0.4511487,4.0000000,-0.3187036,1.0031407,4.5122304,-0.5835937,0.5471511
2354,-12,-2.579786891150472,19.827686167536481,-12.9695072,0.0041322,41.3223152,0.1254706,-0.4641335,4.0000000,-0.3567654,1.0032467,4.5883465,-0.5715016,0.6173440
2355,-12,-2.572330251150472,19.827686167536481,-12.9692888,0.0038017,38.0165291,0.1040983,-0.4729124,4.0000000,-0.3996193,1.0033859,4.6850758,-0.5462056,0.6947088
2356,-12,-2.564873611150472,19.827686167536481,-12.9690599,0.0034711,34.7107430,0.0754977,-0.4803964,4.0000000,-0.4491642,1.0035644,4.8064466,-0.5116287,0.7826676
2357,-12,-2.557416971150472,19.827686167536481,-12.9688196,0.0031405,31.4049587,0.0363860,-0.4860895,4.0000000,-0.5030755,1.0037891,4.9551969,-0.4691035,0.8857890
2358,-12,-2.549960331150472,19.827686167536481,-12.9685688,0.0028099,28.0991745,-0.0085518,-0.4929016,4.0000000,-0.5618278,1.0040640,5.1328268,-0.4239754,1.0060600
2359,-12,-2.542503691150472,19.827686167536481,-12.9683075,0.0024793,24.7933884,-0.0578359,-0.5017936,4.0000000,-0.6245460,1.0043989,5.3383036,-0.3790411,1.1447527
2360,-12,-2.535047051150472,19.827686167536481,-12.9680347,0.0021488,21.4876041,-0.1083405,-0.5124843,4.0000000,-0.6910856,1.0048007,5.5780849,-0.3338829,1.2951010
2361,-12,-2.527590411150472,19.827686167536481,-12.9677486,0.0019008,19.0082645,-0.1553461,-0.5257097,4.0000000,-0.7563912,1.0052725,5.8469858,-0.2950283,1.4512368
2362,-12,-2.520133771150472,19.827686167536481,-12.9674482,0.0015702,15.7024794,-0.1888516,-0.5428893,4.0000000,-0.8232241,1.0058205,6.1440473,-0.2625545,1.6001309
2363,-12,-2.512677131150472,19.827686167536481,-12.9671316,0.0012397,13.2231407,-0.2069813,-0.5611087,4.0000000,-0.8858274,1.0064451,6.4655900,-0.2363899,1.7262033
2364,-12,-2.505220491150472,19.827686167536481,-12.9667959,0.0009091,10.7438021,-0.2131213,-0.5755535,4.0000000,-0.9357007,1.0071386,6.8067350,-0.2154063,1.8137093
2365,-12,-2.497763851150472,19.827686167536481,-12.9664392,0.0004959,8.2644625,-0.2149869,-0.5798014,4.0000000,-0.9598475,1.0078915,7.1589751,-0.1997553,1.8454447
2366,-12,-2.490307211150472,19.827686167536481,-12.9660597,0.0001653,6.6115704,-0.2159603,-0.5713285,4.0000000,-0.9530281,1.0086857,7.5133290,-0.1896289,1.8142782
2367,-12,-2.482850571150472,19.827686167536481,-12.9656582,-0.0002479,4.9586778,-0.2116935,-0.5524414,4.0000000,-0.9179072,1.0094990,7.8584714,-0.1869755,1.7233822
2368,-12,-2.475393931150472,19.827686167536481,-12.9652367,-0.0006612,3.3057852,-0.1936347,-0.5308992,4.0000000,-0.8670503,1.0103127,8.1872635,-0.1947481,1.5934540
2369,-12,-2.467937291150472,19.827686167536481,-12.9647970,-0.0009917,2.4793389,-0.1609868,-0.5088991,4.0000000,-0.8052479,1.0111005,8.4946604,-0.2125503,1.4332302
2370,-12,-2.460480651150472,19.827686167536481,-12.9643402,-0.0014050,1.6528926,-0.1176968,-0.4878631,4.0000000,-0.7388341,1.0118452,8.7763901,-0.2368920,1.2569844
2371,-12,-2.453024011150472,19.827686167536481,-12.9638691,-0.0018182,0.8264463,-0.0702734,-0.4677885,4.0000000,-0.6698247,1.0125366,9.0273857,-0.2657524,1.0778570
2372,-12,-2.445567371150472,19.827686167536481,-12.9633827,-0.0023140,0.0000000,-0.0207509,-0.4519509,4.0000000,-0.6062130,1.0131565,9.2475958,-0.2976889,0.9125165
2373,-12,-2.438110731150472,19.827686167536481,-12.9628849,-0.0027273,0.0000000,0.0251646,-0.4404749,4.0000000,-0.5544049,1.0137095,9.4372702,-0.3265449,0.7723395
2374,-12,-2.430654091150472,19.827686167536481,-12.9623728,-0.0031405,0.0000000,0.0751364,-0.4410917,4.0000000,-0.5277479,1.0142004,9.6015120,-0.3544356,0.6691654
2375,-12,-2.423197451150472,19.827686167536481,-12.9618483,-0.0035537,0.0000000,0.1264115,-0.4529833,4.0000000,-0.5268576,1.0146487,9.7497797,-0.3791091,0.6063027
2376,-12,-2.415740811150472,19.827686167536481,-12.9613056,-0.0039669,0.0000000,0.1844716,-0.4803051,4.0000000,-0.5592434,1.0150864,9.8910027,-0.4013668,0.5930663
2377,-12,-2.408284171150472,19.827686167536481,-12.9607420,-0.0044628,0.0000000,0.2444841,-0.5189994,4.0000000,-0.6161985,1.0155381,10.0339136,-0.4218003,0.6327953
2378,-12,-2.400827531150472,19.827686167536481,-12.9601507,-0.0048760,0.0000000,0.3019605,-0.5650007,4.0000000,-0.6884212,1.0160438,10.1940966,-0.4415802,0.7270316
2379,-12,-2.393370891150472,19.827686167536481,-12.9595242,0.0045455,46.2809906,0.3436841,-0.6051424,4.0000000,-0.7522671,1.0166227,10.3724642,-0.4580176,0.8433726
2380,-12,-2.385914251150472,19.827686167536481,-12.9588556,0.0038017,40.4958687,0.3701196,-0.6380374,4.0000000,-0.8033252,1.0172805,10.5725269,-0.4727495,0.9671045
2381,-12,-2.378457611150472,19.827686167536481,-12.9581404,0.0029752,34.7107430,0.3762066,-0.6577841,4.0000000,-0.8353972,1.0180262,10.7959681,-0.4801710,1.0693125
2382,-12,-2.371000971150472,19.827686167536481,-12.9573727,0.0021488,28.9256191,0.3640934,-0.6630343,4.0000000,-0.8465455,1.0188643,11.0413113,-0.4795230,1.1305350
2383,-12,-2.363544331150472,19.827686167536481,-12.9565506,0.0013223,23.9669418,0.3326224,-0.6484898,4.0000000,-0.8304747,1.0197825,11.3037901,-0.4665050,1.1205573
2384,-12,-2.356087691150472,19.827686167536481,-12.9556732,0.0004132,19.0082645,0.2840483,-0.6108073,4.0000000,-0.7833858,1.0207474,11.5747042,-0.4382289,1.0229656
2385,-12,-2.348631051150472,19.827686167536481,-12.9547434,-0.0004959,14.8760328,0.2231020,-0.5479096,4.0000000,-0.7018721,1.0217068,11.8383846,-0.3939470,0.8388520
2386,-12,-2.341174411150472,19.827686167536481,-12.9537649,-0.0014876,10.7438021,0.1609374,-0.4669932,4.0000000,-0.5962229,1.0226005,12.0786324,-0.3377635,0.6143633
2387,-12,-2.333717771150472,19.827686167536481,-12.9527454,-0.0024793,7.4380164,0.1032652,-0.3713919,4.0000000,-0.4729289,1.0233750,12.2801056,-0.2698548,0.3866951
2388,-12,-2.326261131150472,19.827686167536481,-12.9516926,-0.0033884,4.9586778,0.0546399,-0.2650347,4.0000000,-0.3383510,1.0239686,12.4338293,-0.1917184,0.1930385
2389,-12,-2.318804491150472,19.827686167536481,-12.9506187,-0.0044628,2.4793389,0.0202887,-0.1555098,4.0000000,-0.2018079,1.0243543,12.5328569,-0.1092118,0.0634408
2390,-12,-2.311347851150472,19.827686167536481,-12.9495325,0.0044628,46.2809906,0.0018752,-0.0505940,4.0000000,-0.0715131,1.0245324,12.5763817,-0.0296748,0.0073851
2391,-12,-2.303891211150472,19.827686167536481,-12.9484444,0.0033884,38.8429756,-0.0025292,0.0460955,4.0000000,0.0506137,1.0244986,12.5674152,0.0415772,0.0149887
2392,-12,-2.296434571150472,19.827686167536481,-12.9473639,0.0023967,32.2314034,0.0039711,0.1310003,4.0000000,0.1589605,1.0242816,12.5114603,0.1030400,0.0676486
2393,-12,-2.288977931150472,19.827686167536481,-12.9462986,0.0014050,25.6198349,0.0168077,0.1979239,4.0000000,0.2458359,1.0239174,12.4158087,0.1500120,0.1373765
2394,-12,-2.281521291150472,19.827686167536481,-12.9452543,0.0004132,19.8347111,0.0313174,0.2450101,4.0000000,0.3085769,1.0234516,12.2937832,0.1814433,0.1980669
2395,-12,-2.274064651150472,19.827686167536481,-12.9442348,-0.0005785,14.8760328,0.0424936,0.2671240,4.0000000,0.3387446,1.0229330,12.1569748,0.1955034,0.2234430
2396,-12,-2.266608011150472,19.827686167536481,-12.9432421,-0.0015702,10.7438021,0.0487811,0.2707537,4.0000000,0.3405817,1.0224209,12.0225630,0.2009257,0.2176548
2397,-12,-2.259151371150472,19.827686167536481,-12.9422750,-0.0024793,7.4380164,0.0522376,0.2681989,4.0000000,0.3283364,1.0219597,11.8988228,0.2080613,0.2030943
2398,-12,-2.251694731150472,19.827686167536481,-12.9413309,-0.0033884,4.9586778,0.0539754,0.2667043,4.0000000,0.3097641,1.0215408,11.7838764,0.2236446,0.1945538
2399,-12,-2.587243531150472,19.820229527536480,-12.9702492,-0.0046281,0.0000000,0.0743109,-0.3255770,4.0000000,-0.2273869,1.0027995,4.2610788,-0.4237671,0.2777335
2400,-12,-2.579786891150472,19.820229527536480,-12.9700480,-0.0049587,0.0000000,0.0631294,-0.3374057,4.0000000,-0.2643965,1.0028714,4.3139648,-0.4104148,0.3323063
2401,-12,-2.572330251150472,19.820229527536480,-12.9698381,0.0047107,47.1074371,0.0393470,-0.3440673,4.0000000,-0.3041471,1.0029750,4.3909631,-0.3839876,0.3991825
2402,-12,-2.564873611150472,19.820229527536480,-12.9696207,0.0043802,43.8016510,0.0088035,-0.3528610,4.0000000,-0.3537791,1.0031151,4.4942169,-0.3519430,0.4864041
2403,-12,-2.557416971150472,19.820229527536480,-12.9693975,0.0040496,40.4958687,-0.0324063,-0.3601343,4.0000000,-0.4049960,1.0033017,4.6260128,-0.3152725,0.5916993
2404,-12,-2.549960331150472,19.820229527536480,-12.9691668,0.0037190,37.1900826,-0.0799719,-0.3705024,4.0000000,-0.4615266,1.0035369,4.7864962,-0.2794781,0.7199725
2405,-12,-2.542503691150472,19.820229527536480,-12.9689302,0.0033884,33.8842964,-0.1330395,-0.3820025,4.0000000,-0.5198795,1.0038252,4.9784303,-0.2441255,0.8643545
2406,-12,-2.535047051150472,19.820229527536480,-12.9686861,0.0030579,30.5785122,-0.1810287,-0.4026217,4.0000000,-0.5903807,1.0041784,5.2037315,-0.2148627,1.0298591
2407,-12,-2.527590411150472,19.820229527536480,-12.9684324,0.0028099,28.0991745,-0.2256263,-0.4250568,4.0000000,-0.6598088,1.0046011,5.4611340,-0.1903049,1.1992223
2408,-12,-2.520133771150472,19.820229527536480,-12.9681683,0.0024793,24.7933884,-0.2538544,-0.4538833,4.0000000,-0.7346248,1.0050961,5.7480044,-0.1731419,1.3641460
2409,-12,-2.512677131150472,19.820229527536480,-12.9678907,0.0022314,22.3140488,-0.2672988,-0.4837369,4.0000000,-0.8073810,1.0056664,6.0622182,-0.1600929,1.5111908
2410,-12,-2.505220491150472,19.820229527536480,-12.9675951,0.0019835,19.8347111,-0.2640401,-0.5131626,4.0000000,-0.8739651,1.0063083,6.3987269,-0.1523600,1.6310052
2411,-12,-2.497763851150472,19.820229527536480,-12.9672794,0.0016529,17.3553715,-0.2561737,-0.5306260,4.0000000,-0.9141738,1.0070143,6.7497487,-0.1470781,1.6965593
2412,-12,-2.490307211150472,19.820229527536480,-12.9669409,0.0013223,14.8760328,-0.2438549,-0.5362399,4.0000000,-0.9256400,1.0077691,7.1055923,-0.1468396,1.7026122
2413,-12,-2.482850571150472,19.820229527536480,-12.9665804,0.0009091,12.3966942,-0.2256662,-0.5311010,4.0000000,-0.9085931,1.0085483,7.4544954,-0.1536091,1.6483663
2414,-12,-2.475393931150472,19.820229527536480,-12.9661989,0.0004959,9.9173555,-0.1946557,-0.5215313,4.0000000,-0.8741553,1.0093341,7.7916417,-0.1689072,1.5474336
2415,-12,-2.467937291150472,19.820229527536480,-12.9657955,0.0001653,8.2644625,-0.1511605,-0.5111750,4.0000000,-0.8304194,1.0101080,8.1084471,-0.1919306,1.4165884
2416,-12,-2.460480651150472,19.820229527536480,-12.9653740,-0.0002479,6.6115704,-0.1000707,-0.5000379,4.0000000,-0.7803832,1.0108535,8.4022837,-0.2196926,1.2660365
2417,-12,-2.453024011150472,19.820229527536480,-12.9649324,-0.0006612,4.9586778,-0.0468291,-0.4876567,4.0000000,-0.7245946,1.0115578,8.6706762,-0.2507188,1.1053474
2418,-12,-2.445567371150472,19.820229527536480,-12.9644737,-0.0011570,3.3057852,0.0035912,-0.4759219,4.0000000,-0.6691190,1.0122064,8.9092407,-0.2827249,0.9530797
2419,-12,-2.438110731150472,19.820229527536480,-12.9639978,-0.0015702,2.4793389,0.0486269,-0.4654909,4.0000000,-0.6183468,1.0127935,9.1198330,-0.3126350,0.8174261
2420,-12,-2.430654091150472,19.820229527536480,-12.9635057,-0.0020661,1.6528926,0.0943079,-0.4643470,4.0000000,-0.5885774,1.0133233,9.3035336,-0.3401167,0.7171254
2421,-12,-2.423197451150472,19.820229527536480,-12.9629955,-0.0025620,0.8264463,0.1395969,-0.4723612,4.0000000,-0.5833175,1.0138147,9.4702864,-0.3614050,0.6541792
2422,-12,-2.415740811150472,19.820229527536480,-12.9624662,-0.0030579,0.0000000,0.1940720,-0.4968154,4.0000000,-0.6114728,1.0142921,9.6297998,-0.3821581,0.6412201
2423,-12,-2.408284171150472,19.820229527536480,-12.9619131,-0.0035537,0.0000000,0.2498285,-0.5319608,4.0000000,-0.6631401,1.0147854,9.7907991,-0.4007815,0.6794502
2424,-12,-2.400827531150472,19.820229527536480,-12.9613304,-0.0039669,0.0000000,0.3031706,-0.5739801,4.0000000,-0.7284971,1.0153272,9.9660692,-0.4194631,0.7678984
2425,-12,-2.393370891150472,19.820229527536480,-12.9607115,-0.0044628,0.0000000,0.3413564,-0.6106001,4.0000000,-0.7864105,1.0159376,10.1590586,-0.4347898,0.8762679
2426,-12,-2.385914251150472,19.820229527536480,-12.9600506,-0.0051240,0.0000000,0.3647548,-0.6406401,4.0000000,-0.8341047,1.0166293,10.3741245,-0.4471755,0.9923137
2427,-12,-2.378457611150472,19.820229527536480,-12.9593410,0.0041322,43.8016510,0.3681934,-0.6575046,4.0000000,-0.8634437,1.0174093,10.6116886,-0.4515656,1.0844197
2428,-12,-2.371000971150472,19.820229527536480,-12.9585800,0.0033884,38.0165291,0.3515333,-0.6588797,4.0000000,-0.8728520,1.0182772,10.8698244,-0.4449074,1.1336735
2429,-12,-2.363544331150472,19.820229527536480,-12.9577646,0.0025620,32.2314034,0.3187385,-0.6437328,4.0000000,-0.8588233,1.0192260,11.1447945,-0.4286425,1.1242918
2430,-12,-2.356087691150472,19.820229527536480,-12.9568949,0.0016529,26.4462814,0.2704717,-0.6072936,4.0000000,-0.8154604,1.0202239,11.4294996,-0.3991267,1.0348829
2431,-12,-2.348631051150472,19.820229527536480,-12.9559717,0.0007438,21.4876041,0.2136188,-0.5491241,4.0000000,-0.7414809,1.0212214,11.7057581,-0.3567672,0.8671976
2432,-12,-2.341174411150472,19.820229527536480,-12.9549999,-0.0002479,16.5289249,0.1544493,-0.4724158,4.0000000,-0.6431853,1.0221637,11.9607401,-0.3016464,0.6533842
2433,-12,-2.333717771150472,19.820229527536480,-12.9539871,-0.0012397,12.3966942,0.0986293,-0.3793692,4.0000000,-0.5247324,1.0229974,12.1829042,-0.2340061,0.4259120
2434,-12,-2.326261131150472,19.820229527536480,-12.9529409,-0.0021488,9.0909090,0.0523302,-0.2760979,4.0000000,-0.3938812,1.0236667,12.3555965,-0.1583145,0.2268549
2435,-12,-2.318804491150472,19.820229527536480,-12.9518709,-0.0031405,5.7851238,0.0191597,-0.1699636,4.0000000,-0.2598258,1.0241308,12.4748735,-0.0801014,0.0882823
2436,-12,-2.311347851150472,19.820229527536480,-12.9507885,-0.0042149,3.3057852,0.0000892,-0.0661673,4.0000000,-0.1291915,1.0243883,12.5399323,-0.0031430,0.0200006
2437,-12,-2.303891211150472,19.820229527536480,-12.9497023,0.0047107,47.9338837,-0.0054443,0.0305004,4.0000000,-0.0050573,1.0244347,12.5494757,0.0660581,0.0158678
2438,-12,-2.296434571150472,19.820229527536480,-12.9486227,0.0036364,40.4958687,-0.0003641,0.1148358,4.0000000,0.1062486,1.0242876,12.5115194,0.1234229,0.0586985
2439,-12,-2.288977931150472,19.820229527536480,-12.9475565,0.0025620,33.0578499,0.0116092,0.1829768,4.0000000,0.1999337,1.0239829,12.4332161,0.1660199,0.1224591
2440,-12,-2.281521291150472,19.820229527536480,-12.9465113,0.0015702,26.4462814,0.0259190,0.2331260,4.0000000,0.2720723,1.0235664,12.3249235,0.1941798,0.1837300
2441,-12,-2.274064651150472,19.820229527536480,-12.9454899,0.0005785,20.6611576,0.0378106,0.2585563,4.0000000,0.3117748,1.0230924,12.1978636,0.2053378,0.2130410
2442,-12,-2.266608011150472,19.820229527536480,-12.9444952,-0.0004132,15.7024794,0.0455131,0.2674014,4.0000000,0.3251758,1.0226097,12.0692291,0.2096271,0.2164101
2443,-12,-2.259151371150472,19.820229527536480,-12.9435253,-0.0013223,11.5702477,0.0501562,0.2689238,4.0000000,0.3229316,1.0221453,11.9494019,0.2149159,0.2092112
2444,-12,-2.251694731150472,19.820229527536480,-12.9425812,-0.0022314,8.2644625,0.0527961,0.2714877,4.0000000,0.3164572,1.0217150,11.8325739,0.2265181,0.2086449
2445,-12,-2.579786891150472,19.812772887536479,-12.9705582,-0.0040496,0.0000000,0.0195180,-0.2085361,4.0000000,-0.1614925,1.0026225,4.1253104,-0.2555797,0.1361160
2446,-12,-2.572330251150472,19.812772887536479,-12.9703550,-0.0043802,0.0000000,-0.0025006,-0.2135451,4.0000000,-0.1983368,1.0026915,4.1776209,-0.2287535,0.1893438
2447,-12,-2.564873611150472,19.812772887536479,-12.9701490,-0.0047107,0.0000000,-0.0330708,-0.2226530,4.0000000,-0.2469206,1.0027977,4.2580228,-0.1983855,0.2675014
2448,-12,-2.557416971150472,19.812772887536479,-12.9699411,0.0049587,49.5867767,-0.0746460,-0.2312378,4.0000000,-0.2953996,1.0029472,4.3693519,-0.1670759,0.3677801
2449,-12,-2.549960331150472,19.812772887536479,-12.9697304,0.0046281,46.2809906,-0.1226501,-0.2448893,4.0000000,-0.3494906,1.0031433,4.5132394,-0.1402880,0.4918952
2450,-12,-2.542503691150472,19.812772887536479,-12.9695177,0.0042975,42.9752083,-0.1759349,-0.2623779,4.0000000,-0.4066397,1.0033913,4.6877885,-0.1181160,0.6367344
2451,-12,-2.535047051150472,19.812772887536479,-12.9693012,0.0039669,39.6694221,-0.2255428,-0.2885294,4.0000000,-0.4756482,1.0037022,4.8966656,-0.1014106,0.7972435
2452,-12,-2.527590411150472,19.812772887536479,-12.9690800,0.0037190,37.1900826,-0.2684917,-0.3206493,4.0000000,-0.5487774,1.0040785,5.1392870,-0.0925212,0.9660560
2453,-12,-2.520133771150472,19.812772887536479,-12.9688511,0.0033884,33.8842964,-0.2951005,-0.3611104,4.0000000,-0.6326152,1.0045213,5.4135995,-0.0896056,1.1354498
2454,-12,-2.512677131150472,19.812772887536479,-12.9686108,0.0031405,31.4049587,-0.3033527,-0.4040599,4.0000000,-0.7168968,1.0050355,5.7152791,-0.0912229,1.2902936
2455,-12,-2.505220491150472,19.812772887536479,-12.9683552,0.0028926,28.9256191,-0.2968311,-0.4458374,4.0000000,-0.7965737,1.0056221,6.0406270,-0.0951012,1.4271864
2456,-12,-2.497763851150472,19.812772887536479,-12.9680805,0.0026446,26.4462814,-0.2829396,-0.4768075,4.0000000,-0.8534095,1.0062754,6.3831711,-0.1002056,1.5216349
2457,-12,-2.490307211150472,19.812772887536479,-12.9677839,0.0023967,23.9669418,-0.2594841,-0.4963404,4.0000000,-0.8826579,1.0069801,6.7336354,-0.1100228,1.5576123
2458,-12,-2.482850571150472,19.812772887536479,-12.9674644,0.0020661,21.4876041,-0.2289190,-0.5050208,4.0000000,-0.8846402,1.0077138,7.0822797,-0.1254014,1.5362138
2459,-12,-2.475393931150472,19.812772887536479,-12.9671211,0.0016529,18.1818180,-0.1874161,-0.5082231,4.0000000,-0.8695512,1.0084627,7.4194584,-0.1468951,1.4690422
2460,-12,-2.467937291150472,19.812772887536479,-12.9667559,0.0013223,15.7024794,-0.1373411,-0.5076705,4.0000000,-0.8425235,1.0092111,7.7407980,-0.1728175,1.3673356
2461,-12,-2.460480651150472,19.812772887536479,-12.9663677,0.0009091,13.2231407,-0.0821269,-0.5062644,4.0000000,-0.8097140,1.0099444,8.0433607,-0.2028149,1.2502313
2462,-12,-2.453024011150472,19.812772887536479,-12.9659576,0.0004959,10.7438021,-0.0246268,-0.5018861,4.0000000,-0.7680289,1.0106486,8.3243113,-0.2357434,1.1145065
2463,-12,-2.445567371150472,19.812772887536479,-12.9655266,0.0000000,8.2644625,0.0252072,-0.4938179,4.0000000,-0.7212908,1.0113095,8.5764160,-0.2663450,0.9782951
2464,-12,-2.438110731150472,19.812772887536479,-12.9650745,-0.0004132,6.6115704,0.0667935,-0.4839447,4.0000000,-0.6743443,1.0119177,8.8033333,-0.2935450,0.8515334
2465,-12,-2.430654091150472,19.812772887536479,-12.9646015,-0.0009091,4.9586778,0.1081667,-0.4815000,4.0000000,-0.6439635,1.0124723,9.0036840,-0.3190365,0.7555082
