OID_,DEM_Large_S3_Clip18,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3042,-12,-3.273254411150471,16.710810647536480,-12.9394798,0.0031405,49.5867767,-6.6845527,-2.0534770,4.0000000,-1.5019182,1.0754805,21.5724506,-2.6050358,39.6728287
3043,-12,-3.265797771150471,16.710810647536480,-12.9407644,-0.0055372,9.9173555,-7.5851626,-2.0739465,4.0000000,-1.8423629,1.0713294,20.9946289,-2.3055301,42.3731346
3044,-12,-3.258341131150471,16.710810647536480,-12.9420948,-0.0042149,14.0495872,-8.6068621,-2.0638430,4.0000000,-2.2258496,1.0670110,20.3721695,-1.9018368,44.6661949
3045,-12,-3.250884491150471,16.710810647536480,-12.9434729,-0.0027273,19.0082645,-9.7138262,-2.0200384,4.0000000,-2.6534832,1.0626298,19.7145672,-1.3865936,46.3929863
3046,-12,-3.243427851150471,16.710810647536480,-12.9449024,-0.0011570,25.6198349,-10.8217440,-1.9440053,4.0000000,-3.1204553,1.0582582,19.0314713,-0.7675554,47.4006119
3047,-12,-3.235971211150471,16.710810647536480,-12.9463835,0.0003306,33.0578499,-11.9928188,-1.8250525,4.0000000,-3.6001551,1.0540019,18.3373375,-0.0499499,47.7096863
3048,-12,-3.228514571150471,16.710810647536480,-12.9479189,0.0019008,42.1487617,-13.2571392,-1.6544008,4.0000000,-4.0596361,1.0500367,17.6598969,0.7508345,47.4049835
3049,-12,-3.221057931150471,16.710810647536480,-12.9495153,0.0036364,51.2396698,-14.5799789,-1.4295508,3.0000000,-4.4634385,1.0465698,17.0400314,1.6043370,46.6533051
3050,-12,-3.213601291150471,16.710810647536480,-12.9511814,-0.0043802,8.2644625,-15.7658653,-1.1633860,4.0000000,-4.7617140,1.0438082,16.5272026,2.4349418,45.5334969
3051,-12,-3.206144651150471,16.710810647536480,-12.9529276,-0.0023140,17.3553715,-16.6757164,-0.8663616,4.0000000,-4.8760962,1.0419266,16.1668720,3.1433733,44.1690140
3052,-12,-3.198688011150471,16.710810647536480,-12.9547644,-0.0004132,26.4462814,-17.2308941,-0.5407411,4.0000000,-4.7240825,1.0411212,16.0052242,3.6426003,42.7053566
3053,-12,-3.191231371150471,16.710810647536480,-12.9567051,0.0014050,35.5371895,-17.3186264,-0.1990709,4.0000000,-4.2713890,1.0416608,16.1056767,3.8732474,41.2699203
3054,-12,-3.183774731150470,16.710810647536480,-12.9587669,0.0038017,44.6280975,-16.8375435,0.1327622,4.0000000,-3.5540586,1.0437160,16.4932938,3.8195829,39.8405914
3055,-12,-3.176318091150470,16.710810647536480,-12.9609642,-0.0038017,16.5289249,-15.8557777,0.4355406,4.0000000,-2.6751976,1.0473235,17.1528454,3.5462787,38.4572563
3056,-12,-3.168861451150470,16.710810647536480,-12.9633102,-0.0014050,25.6198349,-14.5225334,0.6974328,4.0000000,-1.7611353,1.0525215,18.0577564,3.1560009,37.1616249
3057,-12,-3.504410251150471,16.703354007536483,-12.9071360,0.0020661,38.8429756,-7.3753247,-0.4009776,4.0000000,2.0469325,1.0699632,20.8298531,-2.8488877,19.6227436
3058,-12,-3.496953611150471,16.703354007536483,-12.9079771,0.0028099,42.1487617,-6.9723983,-0.5168053,4.0000000,1.8734281,1.0780624,21.9424610,-2.9070387,19.4570847
3059,-12,-3.489496971150471,16.703354007536483,-12.9088812,0.0035537,45.4545441,-6.3023129,-0.6573886,4.0000000,1.6328192,1.0863119,23.0091438,-2.9475965,18.7895489
3060,-12,-3.482040331150471,16.703354007536483,-12.9098330,0.0043802,48.7603302,-5.4037890,-0.8172722,4.0000000,1.3389384,1.0944773,24.0068054,-2.9734826,17.7660580
3061,-12,-3.474583691150471,16.703354007536483,-12.9108162,-0.0048760,20.6611576,-4.3382692,-0.9850363,4.0000000,1.0148216,1.1023080,24.9124966,-2.9848943,16.5516396
3062,-12,-3.467127051150471,16.703354007536483,-12.9118118,-0.0039669,24.7933884,-3.1815939,-1.1498910,4.0000000,0.6848826,1.1095673,25.7162418,-2.9846647,15.3042011
3063,-12,-3.459670411150471,16.703354007536483,-12.9128036,-0.0029752,28.9256191,-2.0122042,-1.3037974,4.0000000,0.3684554,1.1160841,26.4095268,-2.9760504,14.1502008
3064,-12,-3.452213771150471,16.703354007536483,-12.9137754,-0.0021488,32.2314034,-0.9343837,-1.4354726,4.0000000,0.0930954,1.1217172,26.9870796,-2.9640408,13.1696339
3065,-12,-3.444757131150471,16.703354007536483,-12.9147120,-0.0012397,35.5371895,-0.0434344,-1.5382018,4.0000000,-0.1205349,1.1263947,27.4514484,-2.9558687,12.4139652
3066,-12,-3.437300491150471,16.703354007536483,-12.9156084,-0.0003306,38.0165291,0.5908714,-1.6078737,4.0000000,-0.2620085,1.1300851,27.8093147,-2.9537389,11.8932009
3067,-12,-3.429843851150471,16.703354007536483,-12.9164600,0.0004132,40.4958687,0.9346887,-1.6446111,4.0000000,-0.3308566,1.1327896,28.0669842,-2.9583657,11.6176119
3068,-12,-3.422387211150471,16.703354007536483,-12.9172688,0.0011570,42.9752083,0.9681200,-1.6473324,4.0000000,-0.3262243,1.1346000,28.2361755,-2.9684405,11.5811729
3069,-12,-3.414930571150470,16.703354007536483,-12.9180431,0.0019835,45.4545441,0.7452131,-1.6242244,4.0000000,-0.2697974,1.1355901,28.3245621,-2.9786515,11.8009844
3070,-12,-3.407473931150470,16.703354007536483,-12.9187946,0.0027273,47.1074371,0.3567944,-1.5862443,4.0000000,-0.1906105,1.1358116,28.3419857,-2.9818780,12.2619181
3071,-12,-3.400017291150471,16.703354007536483,-12.9195356,0.0034711,48.7603302,-0.1248505,-1.5410444,4.0000000,-0.1064451,1.1353329,28.2927818,-2.9756436,12.9134550
3072,-12,-3.392560651150471,16.703354007536483,-12.9202776,-0.0056198,25.6198349,-0.6422368,-1.4925772,4.0000000,-0.0285315,1.1342523,28.1869888,-2.9566228,13.6616106
3073,-12,-3.385104011150471,16.703354007536483,-12.9210329,-0.0048760,27.2727280,-1.1383601,-1.4461293,4.0000000,0.0327151,1.1326911,28.0343971,-2.9249737,14.4190216
3074,-12,-3.377647371150471,16.703354007536483,-12.9218111,-0.0041322,28.9256191,-1.5478810,-1.4097552,4.0000000,0.0665450,1.1307505,27.8451538,-2.8860555,15.0989981
3075,-12,-3.370190731150471,16.703354007536483,-12.9226198,-0.0033058,31.4049587,-1.8344268,-1.3885657,4.0000000,0.0671407,1.1285523,27.6293392,-2.8442719,15.6505728
3076,-12,-3.362734091150471,16.703354007536483,-12.9234648,-0.0023967,33.8842964,-2.0156760,-1.3820277,4.0000000,0.0448913,1.1261953,27.3950729,-2.8089468,16.0951233
3077,-12,-3.355277451150471,16.703354007536483,-12.9243469,-0.0015702,35.5371895,-2.1430357,-1.3868235,4.0000000,0.0112688,1.1237413,27.1514721,-2.7849159,16.5331306
3078,-12,-3.347820811150471,16.703354007536483,-12.9252682,-0.0006612,38.0165291,-2.2283778,-1.4043860,4.0000000,-0.0354514,1.1212630,26.9030056,-2.7733207,17.0317783
3079,-12,-3.340364171150471,16.703354007536483,-12.9262295,0.0004132,40.4958687,-2.2672827,-1.4399315,4.0000000,-0.0990872,1.1187623,26.6484413,-2.7807758,17.6687832
3080,-12,-3.332907531150471,16.703354007536483,-12.9272289,0.0014050,42.9752083,-2.2947073,-1.4912313,4.0000000,-0.1752288,1.1162174,26.3864555,-2.8072338,18.5338421
3081,-12,-3.325450891150471,16.703354007536483,-12.9282665,0.0023967,46.2809906,-2.4047949,-1.5467237,4.0000000,-0.2432117,1.1136161,26.1156502,-2.8502357,19.7211533
3082,-12,-3.317994251150471,16.703354007536483,-12.9293394,0.0034711,48.7603302,-2.6098173,-1.6058233,4.0000000,-0.3096812,1.1109655,25.8353062,-2.9019654,21.2686520
3083,-12,-3.310537611150471,16.703354007536483,-12.9304514,-0.0055372,21.4876041,-2.9163220,-1.6695113,4.0000000,-0.3836996,1.1082575,25.5451145,-2.9553230,23.2259808
3084,-12,-3.303080971150471,16.703354007536483,-12.9316015,-0.0043802,24.7933884,-3.3200588,-1.7359740,4.0000000,-0.4741481,1.1054494,25.2366676,-2.9977999,25.5583572
3085,-12,-3.295624331150471,16.703354007536483,-12.9327936,-0.0033058,28.0991745,-3.9078071,-1.7947577,4.0000000,-0.5775546,1.1024921,24.9072819,-3.0119607,28.3174763
3086,-12,-3.288167691150471,16.703354007536483,-12.9340296,-0.0020661,32.2314034,-4.7108431,-1.8408152,4.0000000,-0.7061594,1.0993546,24.5513859,-2.9754710,31.4846725
3087,-12,-3.280711051150471,16.703354007536483,-12.9353161,-0.0008264,36.3636360,-5.6602097,-1.8780690,4.0000000,-0.8887058,1.0960206,24.1647415,-2.8674324,34.9388962
3088,-12,-3.273254411150471,16.703354007536483,-12.9366579,0.0004959,40.4958687,-6.6586547,-1.9125761,4.0000000,-1.1515439,1.0924029,23.7346611,-2.6736083,38.5163727
3089,-12,-3.265797771150471,16.703354007536483,-12.9380579,0.0019008,45.4545441,-7.7325258,-1.9360244,4.0000000,-1.4877552,1.0884261,23.2459946,-2.3842938,42.0651054
3090,-12,-3.258341131150471,16.703354007536483,-12.9395170,0.0033058,50.4132233,-8.9793520,-1.9324994,4.0000000,-1.8839694,1.0840935,22.6980915,-1.9810294,45.4649544
3091,-12,-3.250884491150471,16.703354007536483,-12.9410372,-0.0051240,13.2231407,-10.3580933,-1.8984842,4.0000000,-2.3439395,1.0794843,22.0959988,-1.4530290,48.4918861
3092,-12,-3.243427851150471,16.703354007536483,-12.9426212,-0.0033884,19.0082645,-11.8035841,-1.8353205,4.0000000,-2.8643816,1.0746814,21.4431229,-0.8062592,50.9741821
3093,-12,-3.235971211150471,16.703354007536483,-12.9442701,-0.0017355,25.6198349,-13.3573608,-1.7327036,4.0000000,-3.4186900,1.0698041,20.7513924,-0.0467171,52.8340912
3094,-12,-3.228514571150471,16.703354007536483,-12.9459867,0.0000000,33.8842964,-15.0458746,-1.5816432,4.0000000,-3.9725826,1.0650598,20.0512047,0.8092960,54.0936356
3095,-12,-3.221057931150471,16.703354007536483,-12.9477749,0.0018182,42.9752083,-16.8003101,-1.3801986,3.0000000,-4.4889460,1.0607144,19.3818130,1.7285488,54.7887039
3096,-12,-3.213601291150471,16.703354007536483,-12.9496431,0.0039669,52.0661163,-18.3971691,-1.1426029,4.0000000,-4.9151411,1.0570633,18.7953548,2.6299353,54.9038467
3097,-12,-3.206144651150471,16.703354007536483,-12.9516010,-0.0037190,15.7024794,-19.6450977,-0.8798652,4.0000000,-5.1641526,1.0543312,18.3401127,3.4044225,54.4108543
3098,-12,-3.198688011150471,16.703354007536483,-12.9536572,-0.0015702,24.7933884,-20.4224892,-0.5946667,4.0000000,-5.1378794,1.0527434,18.0648384,3.9485457,53.3321686
3099,-12,-3.191231371150471,16.703354007536483,-12.9558210,0.0004959,33.8842964,-20.6114998,-0.2949438,4.0000000,-4.7820444,1.0525956,18.0360603,4.1921568,51.7585602
3100,-12,-3.183774731150470,16.703354007536483,-12.9581060,0.0031405,42.9752083,-20.0880108,-0.0033704,4.0000000,-4.1173072,1.0541130,18.2884636,4.1105661,49.6630669
3101,-12,-3.176318091150470,16.703354007536483,-12.9605265,-0.0042975,17.3553715,-18.9342213,0.2650696,4.0000000,-3.2439735,1.0573376,18.8151207,3.7741125,47.1975403
3102,-12,-3.489496971150471,16.695897367536482,-12.9058056,0.0004959,36.3636360,-6.2575264,-0.4085853,4.0000000,1.5709594,1.0888875,23.3225117,-2.3881302,17.9270210
3103,-12,-3.482040331150471,16.695897367536482,-12.9066057,0.0011570,39.6694221,-5.6019258,-0.5381191,4.0000000,1.3396689,1.0974655,24.3501625,-2.4159069,17.0380917
3104,-12,-3.474583691150471,16.695897367536482,-12.9074430,0.0018182,42.1487617,-4.7702508,-0.6801485,4.0000000,1.0748826,1.1058792,25.3071232,-2.4351797,15.8184853
3105,-12,-3.467127051150471,16.695897367536482,-12.9083033,0.0026446,44.6280975,-3.8260810,-0.8228186,4.0000000,0.8005633,1.1139095,26.1760368,-2.4462004,14.4150553
3106,-12,-3.459670411150471,16.695897367536482,-12.9091711,0.0035537,47.1074371,-2.8265858,-0.9608567,4.0000000,0.5325287,1.1213546,26.9466095,-2.4542420,12.9580650
3107,-12,-3.452213771150471,16.695897367536482,-12.9100323,-0.0056198,23.1404953,-1.8649017,-1.0812438,4.0000000,0.2981589,1.1280118,27.6096153,-2.4606464,11.5640287
3108,-12,-3.444757131150471,16.695897367536482,-12.9108753,-0.0047107,26.4462814,-1.0251786,-1.1786966,4.0000000,0.1138291,1.1337425,28.1643429,-2.4712224,10.3480082
3109,-12,-3.437300491150471,16.695897367536482,-12.9116945,-0.0038017,28.9256191,-0.3738111,-1.2506273,4.0000000,-0.0132898,1.1384829,28.6084194,-2.4879649,9.4015789
3110,-12,-3.429843851150471,16.695897367536482,-12.9124880,-0.0030579,31.4049587,0.0406530,-1.2958708,4.0000000,-0.0803525,1.1421951,28.9463463,-2.5113890,8.8004351
3111,-12,-3.422387211150471,16.695897367536482,-12.9132557,-0.0023140,33.8842964,0.1851531,-1.3108218,4.0000000,-0.0825976,1.1448840,29.1879768,-2.5390458,8.5583887
3112,-12,-3.414930571150470,16.695897367536482,-12.9140053,-0.0015702,36.3636360,0.0947938,-1.3025994,4.0000000,-0.0399604,1.1466130,29.3410530,-2.5652385,8.6900616
3113,-12,-3.407473931150470,16.695897367536482,-12.9147472,-0.0009091,38.0165291,-0.1540400,-1.2830237,4.0000000,0.0187708,1.1474503,29.4118481,-2.5848181,9.1719475
3114,-12,-3.400017291150471,16.695897367536482,-12.9154930,-0.0001653,39.6694221,-0.4967717,-1.2582488,4.0000000,0.0762211,1.1474608,29.4088211,-2.5927188,9.9102135
3115,-12,-3.392560651150471,16.695897367536482,-12.9162531,0.0006612,42.1487617,-0.8832050,-1.2324220,4.0000000,0.1241879,1.1467452,29.3403530,-2.5890319,10.8014832
3116,-12,-3.385104011150471,16.695897367536482,-12.9170361,0.0014050,43.8016510,-1.2600209,-1.2087572,4.0000000,0.1548965,1.1454322,29.2179852,-2.5724108,11.7112846
3117,-12,-3.377647371150471,16.695897367536482,-12.9178514,0.0021488,45.4545441,-1.5609008,-1.1950675,4.0000000,0.1586321,1.1436435,29.0521927,-2.5487671,12.5182409
3118,-12,-3.370190731150471,16.695897367536482,-12.9187040,0.0029752,47.1074371,-1.7524199,-1.1958605,4.0000000,0.1334129,1.1415159,28.8555317,-2.5251338,13.1628981
3119,-12,-3.362734091150471,16.695897367536482,-12.9195957,0.0038843,49.5867767,-1.8593251,-1.2077252,4.0000000,0.0937248,1.1391910,28.6385956,-2.5091751,13.6673212
3120,-12,-3.355277451150471,16.695897367536482,-12.9205275,-0.0052893,26.4462814,-1.9314203,-1.2242430,4.0000000,0.0553252,1.1367804,28.4118500,-2.5038114,14.1018848
3121,-12,-3.347820811150471,16.695897367536482,-12.9214993,-0.0043802,28.9256191,-1.9714245,-1.2500657,4.0000000,0.0120320,1.1343756,28.1844196,-2.5121634,14.5553236
3122,-12,-3.340364171150471,16.695897367536482,-12.9225121,-0.0033058,31.4049587,-1.9703912,-1.2913806,4.0000000,-0.0403645,1.1319984,27.9584427,-2.5423968,15.0994244
3123,-12,-3.332907531150471,16.695897367536482,-12.9235640,-0.0023140,33.8842964,-1.9712859,-1.3437866,4.0000000,-0.0956132,1.1296620,27.7345448,-2.5919602,15.8257608
3124,-12,-3.325450891150471,16.695897367536482,-12.9246540,-0.0012397,37.1900826,-2.0585420,-1.3981625,4.0000000,-0.1366161,1.1273819,27.5126133,-2.6597090,16.8598003
3125,-12,-3.317994251150471,16.695897367536482,-12.9257812,-0.0000826,39.6694221,-2.2455349,-1.4541335,4.0000000,-0.1699502,1.1251543,27.2944508,-2.7383168,18.2472343
3126,-12,-3.310537611150471,16.695897367536482,-12.9269485,0.0010744,42.9752083,-2.5384727,-1.5126048,4.0000000,-0.2069343,1.1229540,27.0765820,-2.8182752,20.0372696
3127,-12,-3.303080971150471,16.695897367536482,-12.9281588,0.0023140,46.2809906,-2.9522226,-1.5715824,4.0000000,-0.2554872,1.1207234,26.8543606,-2.8876777,22.2548923
3128,-12,-3.295624331150471,16.695897367536482,-12.9294147,0.0034711,49.5867767,-3.5657611,-1.6204522,4.0000000,-0.3149225,1.1184080,26.6193600,-2.9259818,24.9553261
3129,-12,-3.288167691150471,16.695897367536482,-12.9307232,-0.0052066,23.1404953,-4.4128666,-1.6548682,4.0000000,-0.3987540,1.1159399,26.3655167,-2.9109824,28.1601830
3130,-12,-3.280711051150471,16.695897367536482,-12.9320898,-0.0038843,27.2727280,-5.4351583,-1.6804562,4.0000000,-0.5399659,1.1132587,26.0845394,-2.8209462,31.8074017
3131,-12,-3.273254411150471,16.695897367536482,-12.9335251,-0.0024793,31.4049587,-6.5420280,-1.7039762,4.0000000,-0.7680146,1.1102268,25.7621956,-2.6399379,35.7503471
3132,-12,-3.265797771150471,16.695897367536482,-12.9350319,-0.0009917,36.3636360,-7.7653160,-1.7176194,4.0000000,-1.0847000,1.1067053,25.3791790,-2.3505387,39.8915482
3133,-12,-3.258341131150471,16.695897367536482,-12.9366140,0.0005785,41.3223152,-9.1904688,-1.7094611,4.0000000,-1.4794433,1.1026690,24.9245491,-1.9394790,44.1706772
3134,-12,-3.250884491150471,16.695897367536482,-12.9382744,0.0023140,47.1074371,-10.7952585,-1.6747830,4.0000000,-1.9569088,1.0981528,24.4019527,-1.3926572,48.3696747
3135,-12,-3.243427851150471,16.695897367536482,-12.9400167,-0.0058678,13.2231407,-12.5253620,-1.6159856,4.0000000,-2.5143619,1.0932047,23.8124275,-0.7176093,52.3067055
3136,-12,-3.235971211150471,16.695897367536482,-12.9418411,-0.0040496,19.0082645,-14.4114742,-1.5244367,4.0000000,-3.1260955,1.0879606,23.1630363,0.0772221,55.8528519
3137,-12,-3.228514571150471,16.695897367536482,-12.9437504,-0.0021488,26.4462814,-16.4762688,-1.3906090,4.0000000,-3.7582388,1.0826710,22.4789371,0.9770209,58.9391747
3138,-12,-3.221057931150471,16.695897367536482,-12.9457483,-0.0001653,35.5371895,-18.6093464,-1.2141451,3.0000000,-4.3678451,1.0776275,21.8025742,1.9395549,61.4275665
3139,-12,-3.213601291150471,16.695897367536482,-12.9478397,0.0021488,44.6280975,-20.5679493,-1.0100006,4.0000000,-4.9019513,1.0731854,21.1840229,2.8819499,63.1589851
3140,-12,-3.206144651150471,16.695897367536482,-12.9500332,-0.0053719,13.2231407,-22.1137142,-0.7908732,4.0000000,-5.2701945,1.0696352,20.6712322,3.6884484,63.9275017
3141,-12,-3.198688011150471,16.695897367536482,-12.9523335,-0.0029752,22.3140488,-23.0972023,-0.5595222,4.0000000,-5.3675680,1.0672412,20.3115311,4.2485237,63.6290932
3142,-12,-3.191231371150471,16.695897367536482,-12.9547482,-0.0006612,31.4049587,-23.3851814,-0.3179089,4.0000000,-5.1237512,1.0663282,20.1690407,4.4879332,62.2411537
3143,-12,-3.183774731150470,16.695897367536482,-12.9572859,0.0023140,40.4958687,-22.8391228,-0.0847334,4.0000000,-4.5456839,1.0671343,20.2870579,4.3762174,59.7249641
3144,-12,-3.176318091150470,16.695897367536482,-12.9599543,0.0050413,49.5867767,-21.5543404,0.1315781,4.0000000,-3.7222600,1.0697424,20.6656876,3.9854162,56.3282471
3145,-12,-3.474583691150471,16.688440727536481,-12.9039831,-0.0014876,33.0578499,-5.0251312,-0.3848690,4.0000000,1.0778360,1.1081305,25.5463638,-1.8475741,15.5035200
3146,-12,-3.467127051150471,16.688440727536481,-12.9046993,-0.0008264,35.5371895,-4.2769046,-0.5031089,4.0000000,0.8631555,1.1167587,26.4660473,-1.8693732,14.1026154
3147,-12,-3.459670411150471,16.688440727536481,-12.9054337,-0.0000826,38.0165291,-3.4388237,-0.6186494,4.0000000,0.6526300,1.1249619,27.3029728,-1.8899287,12.4634523
3148,-12,-3.452213771150471,16.688440727536481,-12.9061747,0.0005785,39.6694221,-2.5874197,-0.7233395,4.0000000,0.4660802,1.1325148,28.0409584,-1.9127592,10.7453833
3149,-12,-3.444757131150471,16.688440727536481,-12.9069138,0.0013223,42.1487617,-1.8033228,-0.8101300,4.0000000,0.3197607,1.1392374,28.6751308,-1.9400207,9.1067305
3150,-12,-3.437300491150471,16.688440727536481,-12.9076471,0.0021488,44.6280975,-1.1464839,-0.8793350,4.0000000,0.2152832,1.1449871,29.2016544,-1.9739531,7.7039447
3151,-12,-3.429843851150471,16.688440727536481,-12.9083700,0.0028099,46.2809906,-0.6772012,-0.9283174,4.0000000,0.1583412,1.1496897,29.6204281,-2.0149760,6.6848817
3152,-12,-3.422387211150471,16.688440727536481,-12.9090872,0.0035537,47.9338837,-0.4347628,-0.9515870,4.0000000,0.1555648,1.1533262,29.9355965,-2.0587387,6.1070685
3153,-12,-3.414930571150470,16.688440727536481,-12.9098034,0.0042975,49.5867767,-0.4043970,-0.9553213,4.0000000,0.1896514,1.1559079,30.1558685,-2.1002941,6.0080070
3154,-12,-3.407473931150470,16.688440727536481,-12.9105291,-0.0050413,28.9256191,-0.5279281,-0.9510235,4.0000000,0.2329965,1.1574807,30.2883625,-2.1350436,6.3540831
3155,-12,-3.400017291150471,16.688440727536481,-12.9112740,-0.0042975,30.5785122,-0.7444538,-0.9458835,4.0000000,0.2664753,1.1581084,30.3373966,-2.1582422,7.0355363
3156,-12,-3.392560651150471,16.688440727536481,-12.9120464,-0.0034711,33.0578499,-1.0147973,-0.9408102,4.0000000,0.2867803,1.1578845,30.3141899,-2.1684008,7.9231162
3157,-12,-3.385104011150471,16.688440727536481,-12.9128542,-0.0026446,34.7107430,-1.2848039,-0.9405801,4.0000000,0.2866030,1.1569461,30.2300549,-2.1677632,8.8735447
3158,-12,-3.377647371150471,16.688440727536481,-12.9137039,-0.0018182,36.3636360,-1.4909496,-0.9515108,4.0000000,0.2579683,1.1554451,30.0966549,-2.1609900,9.7293673
3159,-12,-3.370190731150471,16.688440727536481,-12.9145975,-0.0009091,38.0165291,-1.6047015,-0.9752775,4.0000000,0.2045821,1.1535221,29.9262733,-2.1551371,10.4081011
3160,-12,-3.362734091150471,16.688440727536481,-12.9155350,0.0000000,40.4958687,-1.6478758,-1.0067047,4.0000000,0.1440419,1.1513371,29.7324409,-2.1574514,10.9247837
3161,-12,-3.355277451150471,16.688440727536481,-12.9165144,0.0009091,42.9752083,-1.6626098,-1.0403721,4.0000000,0.0926349,1.1490412,29.5271053,-2.1733789,11.3571882
3162,-12,-3.347820811150471,16.688440727536481,-12.9175339,0.0019008,44.6280975,-1.6575344,-1.0784721,4.0000000,0.0476894,1.1467570,29.3224335,-2.2046337,11.7719421
3163,-12,-3.340364171150471,16.688440727536481,-12.9185944,0.0029752,47.1074371,-1.6261497,-1.1260400,4.0000000,0.0037413,1.1445514,29.1248112,-2.2558212,12.2243710
3164,-12,-3.332907531150471,16.688440727536481,-12.9196930,0.0039669,49.5867767,-1.6042712,-1.1822116,4.0000000,-0.0350437,1.1424607,28.9356155,-2.3293793,12.8349476
3165,-12,-3.325450891150471,16.688440727536481,-12.9208279,-0.0049587,28.0991745,-1.6690279,-1.2360836,4.0000000,-0.0521754,1.1405286,28.7581291,-2.4199917,13.7053614
3166,-12,-3.317994251150471,16.688440727536481,-12.9219999,-0.0038017,30.5785122,-1.8427072,-1.2868690,4.0000000,-0.0541107,1.1387570,28.5967941,-2.5196273,14.9018059
3167,-12,-3.310537611150471,16.688440727536481,-12.9232130,-0.0026446,33.8842964,-2.1301267,-1.3356535,4.0000000,-0.0534631,1.1371182,28.4471703,-2.6178441,16.4671516
3168,-12,-3.303080971150471,16.688440727536481,-12.9244699,-0.0013223,37.1900826,-2.5555215,-1.3818630,4.0000000,-0.0575102,1.1355535,28.3028393,-2.7062159,18.4776363
3169,-12,-3.295624331150471,16.688440727536481,-12.9257774,-0.0000826,40.4958687,-3.1912918,-1.4135292,4.0000000,-0.0675948,1.1339902,28.1570110,-2.7594635,20.9863605
3170,-12,-3.288167691150471,16.688440727536481,-12.9271431,0.0013223,43.8016510,-4.0640712,-1.4296373,4.0000000,-0.1006885,1.1323301,28.0019608,-2.7585862,24.0717163
3171,-12,-3.280711051150471,16.688440727536481,-12.9285774,0.0028099,47.9338837,-5.1315145,-1.4348075,4.0000000,-0.1922899,1.1304694,27.8270321,-2.6773252,27.7045212
3172,-12,-3.273254411150471,16.688440727536481,-12.9300928,-0.0057025,22.3140488,-6.3174639,-1.4378828,4.0000000,-0.3767745,1.1282575,27.6134777,-2.4989910,31.7968063
3173,-12,-3.265797771150471,16.688440727536481,-12.9316969,-0.0041322,27.2727280,-7.6489201,-1.4324796,4.0000000,-0.6605538,1.1254859,27.3403168,-2.2044053,36.2937775
3174,-12,-3.258341131150471,16.688440727536481,-12.9333944,-0.0024793,32.2314034,-9.2007217,-1.4094459,4.0000000,-1.0406629,1.1220516,26.9950466,-1.7782288,41.2088966
3175,-12,-3.250884491150471,16.688440727536481,-12.9351912,-0.0005785,38.0165291,-10.9661684,-1.3660321,4.0000000,-1.5217339,1.1179591,26.5724487,-1.2103304,46.3911552
3176,-12,-3.243427851150471,16.688440727536481,-12.9370918,0.0014050,44.6280975,-12.9014311,-1.3042408,4.0000000,-2.1007838,1.1132416,26.0697365,-0.5076976,51.6306038
3177,-12,-3.235971211150471,16.688440727536481,-12.9390974,0.0033884,51.2396698,-15.0375652,-1.2169939,4.0000000,-2.7515984,1.1079953,25.4940853,0.3176106,56.7975655
3178,-12,-3.228514571150471,16.688440727536481,-12.9412088,-0.0044628,20.6611576,-17.3800831,-1.0964307,4.0000000,-3.4398413,1.1024778,24.8673325,1.2469800,61.7411423
3179,-12,-3.221057931150471,16.688440727536481,-12.9434290,-0.0023967,28.9256191,-19.8096771,-0.9442311,4.0000000,-4.1220984,1.0970343,24.2250195,2.2336361,66.2005920
3180,-12,-3.213601291150471,16.688440727536481,-12.9457617,0.0000826,38.0165291,-22.0583649,-0.7751371,4.0000000,-4.7413621,1.0920435,23.6151409,3.1910877,69.7825012
3181,-12,-3.206144651150471,16.688440727536481,-12.9482117,0.0027273,47.1074371,-23.8419170,-0.6043954,4.0000000,-5.2057233,1.0878347,23.0843601,3.9969323,72.0665359
3182,-12,-3.198688011150471,16.688440727536481,-12.9507809,-0.0046281,19.8347111,-24.9860439,-0.4348154,4.0000000,-5.4100809,1.0847030,22.6764717,4.5404501,72.8088608
3183,-12,-3.191231371150471,16.688440727536481,-12.9534712,-0.0020661,28.9256191,-25.3602715,-0.2637614,4.0000000,-5.2788835,1.0830081,22.4472389,4.7513604,71.9011536
3184,-12,-3.183774731150470,16.688440727536481,-12.9562864,0.0011570,38.0165291,-24.8290443,-0.1025525,4.0000000,-4.8072300,1.0830134,22.4451675,4.6021252,69.2829666
3185,-12,-3.459670411150471,16.680984087536480,-12.9016266,-0.0034711,28.9256191,-3.8456194,-0.2962184,4.0000000,0.7256140,1.1268908,27.4851513,-1.3180509,12.6171570
3186,-12,-3.452213771150471,16.680984087536480,-12.9022388,-0.0028926,30.5785122,-3.0946591,-0.3786868,4.0000000,0.5946699,1.1351547,28.2859020,-1.3520436,10.7345333
3187,-12,-3.444757131150471,16.680984087536480,-12.9028635,-0.0022314,33.0578499,-2.3603737,-0.4499024,4.0000000,0.4930677,1.1427238,28.9900475,-1.3928725,8.7964125
3188,-12,-3.437300491150471,16.680984087536480,-12.9034986,-0.0015702,35.5371895,-1.7070680,-0.5110587,4.0000000,0.4196349,1.1494085,29.5904636,-1.4417524,7.0110230
