OID_,RegG,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3568,-13,-4.779495691150472,19.089478807536480,-13.2138443,-0.0020661,0.0000000,-0.4791253,-0.2162278,4.0000000,0.5064416,1.0118295,8.7741871,-0.9388971,1.1853896
3569,-13,-4.772039051150472,19.089478807536480,-13.2149525,-0.0008264,3.3057852,-0.4677818,-0.2490967,4.0000000,0.4590782,1.0108137,8.3918180,-0.9572716,1.2202560
3570,-13,-4.764582411150472,19.089478807536480,-13.2160053,0.0007438,9.9173555,-0.4421447,-0.2756649,4.0000000,0.3956490,1.0097953,7.9903350,-0.9469787,1.2207299
3571,-13,-4.757125771150472,19.089478807536480,-13.2170038,0.0019008,19.0082645,-0.4033954,-0.3001181,4.0000000,0.3190258,1.0088035,7.5787849,-0.9192621,1.1954026
3572,-13,-4.749669131150472,19.089478807536480,-13.2179461,0.0028099,28.0991745,-0.3561333,-0.3307557,4.0000000,0.2304800,1.0078535,7.1622281,-0.8919914,1.1745677
3573,-13,-4.742212491150472,19.089478807536480,-13.2188339,0.0037190,37.1900826,-0.3007469,-0.3686081,4.0000000,0.1329718,1.0069433,6.7379756,-0.8701880,1.1667053
3574,-13,-4.734755851150472,19.089478807536480,-13.2196655,0.0046281,46.2809906,-0.2346191,-0.4154086,4.0000000,0.0266652,1.0060720,6.3048954,-0.8574824,1.1789007
3575,-13,-4.727299211150472,19.089478807536480,-13.2204418,-0.0044628,0.0000000,-0.1565723,-0.4646225,4.0000000,-0.0843141,1.0052491,5.8638592,-0.8449308,1.1940606
3576,-13,-4.719842571150472,19.089478807536480,-13.2211609,-0.0035537,0.0000000,-0.0713811,-0.5092024,4.0000000,-0.1920853,1.0044812,5.4164557,-0.8263194,1.1953653
3577,-13,-4.712385931150472,19.089478807536480,-13.2218246,-0.0026446,0.0000000,0.0153111,-0.5422543,4.0000000,-0.2958985,1.0037819,4.9766431,-0.7886100,1.1588972
3578,-13,-4.704929291150472,19.089478807536480,-13.2224340,-0.0017355,0.0000000,0.0960824,-0.5690855,4.0000000,-0.3916062,1.0031731,4.5587821,-0.7465647,1.1147624
3579,-13,-4.697472651150472,19.089478807536480,-13.2229939,-0.0008264,0.0000000,0.1722088,-0.6016147,4.0000000,-0.4784416,1.0026509,4.1681590,-0.7247878,1.1135180
3580,-13,-4.690016011150472,19.089478807536480,-13.2235060,-0.0002479,0.0000000,0.2536009,-0.6442494,4.0000000,-0.5528079,1.0021883,3.7876835,-0.7356910,1.1621257
3581,-13,-4.682559371150472,19.089478807536480,-13.2239714,0.0000000,0.0000000,0.3459422,-0.6955127,4.0000000,-0.6164138,1.0017726,3.4079599,-0.7746115,1.2511208
3582,-13,-4.675102731150472,19.089478807536480,-13.2243881,0.0000000,0.0000000,0.4383118,-0.7429227,4.0000000,-0.6665155,1.0013938,3.0202343,-0.8193300,1.3379040
3583,-13,-4.667646091150472,19.089478807536480,-13.2247543,0.0000000,0.0000000,0.5191491,-0.7781225,5.0000000,-0.7014165,1.0010592,2.6260858,-0.8548284,1.3889265
3584,-13,-4.660189451150472,19.089478807536480,-13.2250719,0.0000000,0.0000000,0.5812356,-0.8000748,5.0000000,-0.7235384,1.0007734,2.2409232,-0.8766112,1.4019178
3585,-13,-4.652732811150472,19.089478807536480,-13.2253380,0.0000000,0.0000000,0.6278185,-0.8129213,5.0000000,-0.7367518,1.0005354,1.8593109,-0.8890908,1.3903931
3586,-13,-4.645276171150472,19.089478807536480,-13.2255554,0.0000000,0.0000000,0.6481288,-0.8132154,5.0000000,-0.7450362,1.0003456,1.4833597,-0.8813947,1.3506812
3587,-13,-4.637819531150472,19.089478807536480,-13.2257233,0.0000000,0.0000000,0.6397800,-0.8014349,4.0000000,-0.7535538,1.0002002,1.1190594,-0.8493159,1.2905575
3588,-13,-4.630362891150472,19.089478807536480,-13.2258434,0.0000000,0.0000000,0.6040004,-0.7795420,4.0000000,-0.7692078,1.0000978,0.7622432,-0.7898762,1.2231691
3589,-13,-4.622906251150471,19.089478807536480,-13.2259178,0.0000000,0.0000000,0.5309891,-0.7404341,5.0000000,-0.7951789,1.0000355,0.4161787,-0.6856892,1.1311201
3590,-13,-4.615449611150471,19.089478807536480,-13.2259483,0.0000000,0.0000000,0.4235352,-0.6828909,8.0000000,-0.8734198,1.0000095,0.0939377,-0.4923620,1.0182965
3591,-13,-4.607992971150471,19.089478807536480,-13.2259398,0.0000000,0.0000000,0.2894631,-0.6074154,7.0000000,-0.7702839,1.0000136,0.2070140,-0.4445469,0.8969162
3592,-13,-4.600536331150471,19.089478807536480,-13.2258978,0.0000000,0.0000000,0.1444174,-0.5191704,4.0000000,-0.8254420,1.0000387,0.4630346,-0.2128989,0.7894614
3593,-13,-4.593079691150471,19.089478807536480,-13.2258320,0.0000000,0.0000000,0.0084777,-0.4265050,4.0000000,-0.8355545,1.0000762,0.6795027,-0.0174554,0.7109687
3594,-13,-4.585623051150471,19.089478807536480,-13.2257490,0.0000000,0.0000000,-0.1019264,-0.3402135,4.0000000,-0.8027783,1.0001198,0.8652930,0.1223513,0.6672816
3595,-13,-4.578166411150471,19.089478807536480,-13.2256575,0.0000000,0.0000000,-0.1811873,-0.2603088,3.0000000,-0.7081231,1.0001667,1.0279413,0.1875054,0.6339754
3596,-13,-4.570709771150471,19.089478807536480,-13.2255630,0.0000000,0.0000000,-0.2311054,-0.1885176,4.0000000,-0.5498442,1.0002142,1.1697874,0.1728090,0.6049842
3597,-13,-4.563253131150471,19.089478807536480,-13.2254744,0.0000000,0.0000000,-0.2541103,-0.1263169,4.0000000,-0.3342980,1.0002601,1.2938077,0.0816641,0.5726820
3598,-13,-4.555796491150471,19.089478807536480,-13.2253962,0.0000000,0.0000000,-0.2559066,-0.0786020,4.0000000,-0.0948709,1.0003031,1.4022186,-0.0623331,0.5371726
3599,-13,-4.548339851150471,19.089478807536480,-13.2253351,0.0000000,0.0000000,-0.2518248,-0.0421773,4.0000000,0.1371295,1.0003440,1.4969966,-0.2214840,0.5114425
3600,-13,-4.540883211150471,19.089478807536480,-13.2252932,0.0000000,0.0000000,-0.2475994,-0.0172719,4.0000000,0.3327765,1.0003821,1.5788116,-0.3673202,0.4971282
3601,-13,-4.533426571150471,19.089478807536480,-13.2252760,0.0000000,0.0000000,-0.2553755,0.0000488,3.0000000,0.4730012,1.0004157,1.6493238,-0.4729035,0.5115985
3602,-13,-4.525969931150471,19.089478807536480,-13.2252855,0.0000000,0.0000000,-0.2775030,0.0100481,4.0000000,0.5356913,1.0004466,1.7093110,-0.5155952,0.5564187
3603,-13,-4.518513291150471,19.089478807536480,-13.2253256,0.0000000,0.0000000,-0.3237918,0.0203236,4.0000000,0.5240464,1.0004776,1.7655255,-0.4833991,0.6505092
3604,-13,-4.511056651150471,19.089478807536480,-13.2253981,0.0000000,0.0000000,-0.3881825,0.0303935,4.0000000,0.4288369,1.0005157,1.8320537,-0.3680500,0.7817069
3605,-13,-4.503600011150471,19.089478807536480,-13.2255077,0.0000000,0.0000000,-0.4706477,0.0429528,4.0000000,0.2621958,1.0005703,1.9232532,-0.1762902,0.9508584
3606,-13,-4.496143371150471,19.089478807536480,-13.2256565,0.0000000,0.0000000,-0.5657040,0.0604480,4.0000000,0.0543405,1.0006540,2.0556853,0.0665554,1.1489768
3607,-13,-4.488686731150471,19.089478807536480,-13.2258492,0.0000000,0.0000000,-0.6693271,0.0809214,4.0000000,-0.1610824,1.0007855,2.2523160,0.3229251,1.3689517
3608,-13,-4.481230091150471,19.089478807536480,-13.2260923,0.0000000,0.0000000,-0.7674384,0.0975252,4.0000000,-0.3546988,1.0009807,2.5184629,0.5497493,1.5786717
3609,-13,-4.473773451150471,19.089478807536480,-13.2263889,0.0000000,0.0000000,-0.8533415,0.1036602,4.0000000,-0.5102525,1.0012499,2.8465002,0.7175729,1.7576975
3610,-13,-4.466316811150471,19.089478807536480,-13.2267427,0.0000000,0.0000000,-0.9249487,0.0971432,4.0000000,-0.6296480,1.0015988,3.2252846,0.8239344,1.8987563
3611,-13,-4.458860171150471,19.089478807536480,-13.2271566,0.0004132,4.1322312,-0.9648380,0.0682224,4.0000000,-0.7252875,1.0020266,3.6361144,0.8617324,1.9631912
3612,-13,-4.451403531150471,19.089478807536480,-13.2276306,0.0010744,10.7438021,-0.9543445,0.0105771,4.0000000,-0.8061683,1.0025076,4.0517998,0.8273225,1.9281853
3613,-13,-4.443946891150471,19.089478807536480,-13.2281599,0.0019008,19.0082645,-0.8789610,-0.0808901,4.0000000,-0.8824710,1.0029992,4.4382229,0.7206907,1.8072560
3614,-13,-4.436490251150471,19.089478807536480,-13.2287388,0.0028099,28.0991745,-0.7260503,-0.2059208,4.0000000,-0.9609470,1.0034522,4.7672462,0.5491053,1.6487511
3615,-13,-4.429033611150471,19.089478807536480,-13.2293568,0.0037190,37.1900826,-0.4816399,-0.3631069,4.0000000,-1.0447081,1.0038015,5.0067182,0.3184943,1.5213569
3616,-13,-4.421576971150471,19.089478807536480,-13.2299986,0.0046281,46.2809906,-0.1327256,-0.5523288,4.0000000,-1.1371876,1.0039847,5.1309810,0.0325299,1.5203612
3617,-13,-4.414120331150471,19.089478807536480,-13.2306480,-0.0044628,0.0000000,0.3280947,-0.7708793,4.0000000,-1.2419389,1.0039485,5.1109834,-0.2998198,1.7602850
3618,-13,-4.406663691150471,19.089478807536480,-13.2312841,-0.0035537,0.0000000,0.8881077,-1.0088236,4.0000000,-1.3569740,1.0036589,4.9201407,-0.6606733,2.3394108
3619,-13,-4.399207051150471,19.089478807536480,-13.2318830,-0.0026446,0.0000000,1.5066265,-1.2498116,4.0000000,-1.4815831,1.0031315,4.5485883,-1.0180402,3.2834086
3620,-13,-4.391750411150472,19.089478807536480,-13.2324219,-0.0017355,0.0000000,2.1653154,-1.4887846,4.0000000,-1.6156547,1.0024318,4.0016069,-1.3619144,4.5835633
3621,-13,-4.384293771150471,19.089478807536480,-13.2328777,-0.0008264,0.0000000,2.8390257,-1.7205101,4.0000000,-1.7652715,1.0016464,3.2757857,-1.6757488,6.2040582
3622,-13,-4.376837131150472,19.089478807536480,-13.2332268,-0.0003306,0.0000000,3.4788425,-1.9328620,4.0000000,-1.9506103,1.0008979,2.3779278,-1.9151137,8.0139532
3623,-13,-4.369380491150471,19.089478807536480,-13.2334490,-0.0000826,0.0000000,4.0281930,-2.1121514,5.0000000,-2.2763031,1.0003388,1.3480042,-1.9479996,9.7999592
3624,-13,-4.361923851150472,19.089478807536480,-13.2335262,-0.0000826,0.0000000,4.4841032,-2.2609589,7.0000000,-2.8460035,1.0001147,0.4527692,-1.6759142,11.4812965
3625,-13,-4.354467211150472,19.089478807536480,-13.2334442,-0.0004959,0.0000000,4.8314004,-2.3760121,6.0000000,-1.5373299,1.0003588,1.2978914,-3.2146943,12.9281073
3626,-13,-4.347010571150472,19.089478807536480,-13.2331896,-0.0014050,0.0000000,5.0645800,-2.4561353,5.0000000,-1.7117352,1.0011764,2.6413732,-3.2005353,14.0453186
3627,-13,-4.339553931150472,19.089478807536480,-13.2327538,-0.0023140,0.0000000,5.1795564,-2.4997404,5.0000000,-1.7856916,1.0026360,4.0633321,-3.2137892,14.7476530
3628,-13,-4.332097291150472,19.089478807536480,-13.2321320,-0.0032231,0.0000000,5.1909909,-2.5119379,4.0000000,-1.8058863,1.0047706,5.5208206,-3.2179894,15.0696392
3629,-13,-4.324640651150472,19.089478807536480,-13.2313204,-0.0041322,0.0000000,5.1403165,-2.5037670,4.0000000,-1.7980071,1.0075773,6.9801950,-3.2095268,15.1348324
3630,-13,-4.317184011150472,19.089478807536480,-13.2303190,-0.0051240,0.0000000,5.0755601,-2.4891300,4.0000000,-1.7718848,1.0110397,8.4345388,-3.2063754,15.1235571
3631,-13,-4.309727371150472,19.089478807536480,-13.2291279,0.0035537,40.4958687,4.9970493,-2.4677238,4.0000000,-1.7341293,1.0151662,9.8844080,-3.2013183,15.0263872
3632,-13,-4.302270731150472,19.089478807536480,-13.2277451,0.0017355,31.4049587,4.9031959,-2.4399500,4.0000000,-1.6895890,1.0199140,11.3150263,-3.1903110,14.8508968
3633,-13,-4.294814091150472,19.089478807536480,-13.2261734,-0.0000826,22.3140488,4.8285942,-2.4155948,4.0000000,-1.6457485,1.0252619,12.7214746,-3.1854410,14.7224340
3634,-13,-4.287357451150472,19.089478807536480,-13.2244110,-0.0019835,13.2231407,4.7871504,-2.4026477,4.0000000,-1.6035510,1.0312241,14.1121311,-3.2017443,14.7740459
3635,-13,-4.279900811150472,19.089478807536480,-13.2224588,-0.0042149,4.9586778,4.7786093,-2.4008877,4.0000000,-1.5668499,1.0378321,15.4950972,-3.2349253,15.0073986
3636,-13,-4.272444171150472,19.089478807536480,-13.2203131,-0.0065289,0.0000000,4.7799091,-2.4053884,4.0000000,-1.5346653,1.0451404,16.8786945,-3.2761111,15.3795013
3637,-13,-4.264987531150472,19.089478807536480,-13.2179718,0.0015702,40.4958687,4.7988329,-2.4177814,4.0000000,-1.5099652,1.0531770,18.2618580,-3.3255973,15.9203463
3638,-13,-4.257530891150472,19.089478807536480,-13.2154303,-0.0008264,31.4049587,4.8398819,-2.4416976,4.0000000,-1.4899496,1.0620168,19.6518936,-3.3934455,16.7157841
3639,-13,-4.250074251150472,19.089478807536480,-13.2126837,-0.0035537,22.3140488,4.9234142,-2.4855552,4.0000000,-1.4731650,1.0717946,21.0626144,-3.4979453,17.9421234
3640,-13,-4.242617611150472,19.089478807536480,-13.2097244,0.0034711,48.7603302,4.9918590,-2.5338249,4.0000000,-1.4535470,1.0827310,22.5157509,-3.6141031,19.4240837
3641,-13,-4.235160971150472,19.089478807536480,-13.2065401,-0.0000826,39.6694221,4.9795818,-2.5638881,4.0000000,-1.4306779,1.0949255,24.0105953,-3.6970980,20.7935772
3642,-13,-4.227704331150472,19.089478807536480,-13.2031221,-0.0034711,30.5785122,4.8432198,-2.5626469,4.0000000,-1.4024957,1.1082300,25.5134964,-3.7227979,21.7962437
3643,-13,-4.220247691150472,19.089478807536480,-13.1994667,0.0029752,47.9338837,4.5935521,-2.5354090,4.0000000,-1.3677469,1.1225591,27.0087776,-3.7030711,22.5120487
3644,-13,-4.212791051150472,19.089478807536480,-13.1955690,-0.0009091,38.8429756,4.2334218,-2.4814866,4.0000000,-1.3266158,1.1378493,28.4847622,-3.6363575,22.9125843
3645,-13,-4.205334411150472,19.089478807536480,-13.1914282,-0.0052066,29.7520657,3.7605071,-2.3936625,4.0000000,-1.2813361,1.1538746,29.9237843,-3.5059888,22.8321609
3646,-13,-4.197877771150472,19.089478807536480,-13.1870470,0.0004132,42.9752083,3.1926086,-2.2702897,4.0000000,-1.2313265,1.1703321,31.3014469,-3.3092530,22.2062721
3647,-13,-4.190421131150472,19.089478807536480,-13.1824331,-0.0039669,33.8842964,2.5720851,-2.1196184,4.0000000,-1.1775521,1.1868918,32.5962639,-3.0616844,21.1861324
3648,-13,-4.182964491150472,19.089478807536480,-13.1775961,0.0011570,44.6280975,1.9376197,-1.9446193,4.0000000,-1.1221449,1.2032956,33.8026962,-2.7670937,19.8111248
3649,-13,-4.175507851150472,19.089478807536480,-13.1725492,-0.0038017,35.5371895,1.2939688,-1.7321731,4.0000000,-1.0641695,1.2191623,34.9091492,-2.4001768,17.8628578
3650,-13,-4.168051211150472,19.089478807536480,-13.1673107,0.0011570,44.6280975,0.6538187,-1.4692914,4.0000000,-1.0043979,1.2338380,35.8834686,-1.9341849,15.2473822
3651,-13,-4.160594571150471,19.089478807536480,-13.1619072,-0.0042149,35.5371895,0.0769382,-1.1747638,4.0000000,-0.9438193,1.2465564,36.6879921,-1.4057083,12.4678364
3652,-13,-4.153137931150471,19.089478807536480,-13.1563730,0.0006612,43.8016510,-0.3819795,-0.8803874,4.0000000,-0.8842720,1.2568902,37.3160286,-0.8765028,10.0889874
3653,-13,-4.145681291150471,19.089478807536480,-13.1507425,-0.0049587,34.7107430,-0.7126286,-0.5978138,4.0000000,-0.8233783,1.2648119,37.7859879,-0.3722493,8.2292709
3654,-13,-4.138224651150471,19.089478807536480,-13.1450481,-0.0003306,42.1487617,-0.9224429,-0.3318883,4.0000000,-0.7601207,1.2702131,38.0995903,0.0963442,6.8765855
3655,-13,-4.130768011150471,19.089478807536480,-13.1393242,0.0040496,48.7603302,-1.0248653,-0.0855060,4.0000000,-0.6946608,1.2731977,38.2682533,0.5236488,5.9849777
3656,-13,-4.123311371150471,19.089478807536480,-13.1335983,-0.0014876,39.6694221,-1.0347589,0.1377359,4.0000000,-0.6251317,1.2738559,38.3060150,0.9006035,5.4792767
3657,-13,-4.115854731150471,19.089478807536480,-13.1279020,0.0029752,46.2809906,-0.9705343,0.3357974,4.0000000,-0.5498565,1.2722808,38.2143097,1.2214514,5.2706141
3658,-13,-4.108398091150471,19.089478807536480,-13.1222591,-0.0025620,37.1900826,-0.8509572,0.5036216,4.0000000,-0.4693782,1.2688441,38.0129089,1.4766215,5.2530832
3659,-13,-4.100941451150471,19.089478807536480,-13.1166906,0.0019835,44.6280975,-0.7031198,0.6467884,4.0000000,-0.3843275,1.2637024,37.7124863,1.6779044,5.3987570
3660,-13,-4.093484811150471,19.089478807536480,-13.1112175,-0.0033058,35.5371895,-0.5414069,0.7539380,4.0000000,-0.2957372,1.2570511,37.3141136,1.8036133,5.5284104
3661,-13,-4.086028171150471,19.089478807536480,-13.1058550,0.0013223,42.9752083,-0.3805383,0.8108481,4.0000000,-0.2069414,1.2494771,36.8492813,1.8286375,5.3954768
3662,-13,-4.078571531150471,19.089478807536480,-13.1006088,-0.0038843,33.8842964,-0.2409527,0.8220142,4.0000000,-0.1220295,1.2415396,36.3536797,1.7660578,4.9840779
3663,-13,-4.071114891150471,19.089478807536480,-13.0954809,0.0009091,42.1487617,-0.1329689,0.8069816,4.0000000,-0.0409956,1.2335497,35.8435249,1.6549587,4.4756913
3664,-13,-4.063658251150471,19.089478807536480,-13.0904675,-0.0040496,33.0578499,-0.0593418,0.7697714,4.0000000,0.0328276,1.2257065,35.3301773,1.5067152,3.9056928
3665,-13,-4.056201611150471,19.089478807536480,-13.0855646,0.0009917,42.1487617,-0.0162695,0.7192866,4.0000000,0.0995423,1.2182349,34.8298988,1.3390309,3.3522868
3666,-13,-4.048744971150471,19.089478807536480,-13.0807629,-0.0038017,33.0578499,-0.0005533,0.6546648,4.0000000,0.1575821,1.2112362,34.3484840,1.1517473,2.8080444
3667,-13,-4.041288331150471,19.089478807536480,-13.0760555,0.0014876,42.9752083,-0.0056397,0.5744534,4.0000000,0.2069494,1.2047796,33.8938980,0.9419573,2.2636628
3668,-13,-4.033831691150471,19.089478807536480,-13.0714312,-0.0031405,33.8842964,-0.0265016,0.4888706,4.0000000,0.2508246,1.1991111,33.4901390,0.7269166,1.8100842
3669,-13,-4.026375051150471,19.089478807536480,-13.0668755,0.0022314,43.8016510,-0.0591050,0.4112909,4.0000000,0.2906852,1.1941421,33.1280975,0.5318966,1.5173912
3670,-13,-4.018918411150471,19.089478807536480,-13.0623789,-0.0023140,34.7107430,-0.0999340,0.3421388,4.0000000,0.3271046,1.1897258,32.8005219,0.3571730,1.3523666
3671,-13,-4.011461771150471,19.089478807536480,-13.0579319,0.0032231,45.4545441,-0.1452440,0.2818556,4.0000000,0.3619673,1.1858957,32.5141907,0.2017438,1.2849681
3672,-13,-4.004005131150471,19.089478807536480,-13.0535240,-0.0012397,36.3636360,-0.1919704,0.2402018,4.0000000,0.3971771,1.1825134,32.2579460,0.0832265,1.3210386
3673,-13,-3.996548491150472,19.089478807536480,-13.0491505,0.0044628,47.9338837,-0.2412261,0.2166652,4.0000000,0.4357134,1.1794028,32.0198898,-0.0023831,1.4405924
3674,-13,-3.989091851150472,19.089478807536480,-13.0448055,0.0000826,38.8429756,-0.2944310,0.2072416,4.0000000,0.4791351,1.1764615,31.7915955,-0.0646519,1.6241462
3675,-13,-3.981635211150472,19.089478807536480,-13.0404873,-0.0042149,29.7520657,-0.3537185,0.2135799,4.0000000,0.5297884,1.1735886,31.5666695,-0.1026287,1.8841379
3676,-13,-3.974178571150472,19.089478807536480,-13.0361948,0.0015702,42.1487617,-0.4173692,0.2357410,4.0000000,0.5868194,1.1706545,31.3335800,-0.1153373,2.2188692
3677,-13,-3.966721931150472,19.089478807536480,-13.0319281,-0.0026446,33.0578499,-0.4764224,0.2803569,4.0000000,0.6490019,1.1675330,31.0834541,-0.0882881,2.6363959
3678,-13,-3.959265291150472,19.089478807536480,-13.0276918,0.0031405,45.4545441,-0.5201827,0.3539181,4.0000000,0.7170197,1.1640402,30.8016834,-0.0091835,3.1673808
3679,-13,-3.951808651150472,19.089478807536480,-13.0234919,-0.0010744,36.3636360,-0.5433875,0.4474113,4.0000000,0.7872912,1.1599556,30.4607563,0.1075314,3.8019838
3680,-13,-3.944352011150472,19.089478807536480,-13.0193396,0.0047934,48.7603302,-0.5482640,0.5472058,4.0000000,0.8555979,1.1552606,30.0605488,0.2388137,4.5001626
3681,-13,-3.936895371150472,19.089478807536480,-13.0152426,0.0007438,39.6694221,-0.5399644,0.6419179,4.0000000,0.9199578,1.1499921,29.6029282,0.3638780,5.1951480
3682,-13,-3.929438731150471,19.089478807536480,-13.0112123,-0.0032231,30.5785122,-0.5180498,0.7319748,4.0000000,0.9809637,1.1442928,29.0940800,0.4829859,5.8694181
3683,-13,-3.921982091150471,19.089478807536480,-13.0072536,0.0028926,43.8016510,-0.4850246,0.8170939,4.0000000,1.0354029,1.1383042,28.5463543,0.5987849,6.5096021
3684,-13,-3.914525451150471,19.089478807536480,-13.0033741,-0.0010744,34.7107430,-0.4303343,0.9052671,4.0000000,1.0843402,1.1320072,27.9540367,0.7261940,7.1516066
3685,-13,-4.801865611150472,19.082022167536479,-13.2101040,-0.0048760,0.0000000,-0.4730223,-0.0735437,4.0000000,0.5402957,1.0139121,9.5023136,-0.6873830,1.0176973
3686,-13,-4.794408971150472,19.082022167536479,-13.2113285,-0.0039669,0.0000000,-0.4541736,-0.0965590,4.0000000,0.5515793,1.0131794,9.2533112,-0.7446973,0.9899070
3687,-13,-4.786952331150472,19.082022167536479,-13.2125168,-0.0030579,0.0000000,-0.4489046,-0.1309523,4.0000000,0.5444739,1.0123893,8.9760122,-0.8063785,1.0063698
3688,-13,-4.779495691150472,19.082022167536479,-13.2136631,-0.0021488,0.0000000,-0.4482698,-0.1731556,4.0000000,0.5183925,1.0115193,8.6611071,-0.8647037,1.0529656
3689,-13,-4.772039051150472,19.082022167536479,-13.2147617,-0.0009917,2.4793389,-0.4363169,-0.2116393,4.0000000,0.4751346,1.0105984,8.3086100,-0.8984131,1.0845814
3690,-13,-4.764582411150472,19.082022167536479,-13.2158117,0.0004959,8.2644625,-0.4071328,-0.2442998,4.0000000,0.4162258,1.0096661,7.9382353,-0.9048253,1.0816144
3691,-13,-4.757125771150472,19.082022167536479,-13.2168093,0.0017355,17.3553715,-0.3642274,-0.2755687,4.0000000,0.3449073,1.0087508,7.5565748,-0.8960447,1.0566461
3692,-13,-4.749669131150472,19.082022167536479,-13.2177563,0.0026446,26.4462814,-0.3091101,-0.3129930,4.0000000,0.2594021,1.0078634,7.1664653,-0.8853881,1.0307770
3693,-13,-4.742212491150472,19.082022167536479,-13.2186499,0.0035537,35.5371895,-0.2428426,-0.3563929,4.0000000,0.1627012,1.0070069,6.7701015,-0.8754869,1.0113852
