OID_,DEM_Large_S3_Clip15,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1244,-12,-2.937705611150472,20.372020887536479,-12.8915577,-0.0037190,1.6528926,-0.0960540,-0.2430422,4.0000000,-0.6366323,1.0191213,11.1181726,0.1505479,0.4780904
1245,-12,-2.930248971150472,20.372020887536479,-12.8902988,-0.0048760,0.0000000,-0.1219250,-0.2022487,4.0000000,-0.6054071,1.0194588,11.2156048,0.2009096,0.4540568
1246,-12,-2.922792331150472,20.372020887536479,-12.8890390,0.0040496,42.9752083,-0.1403583,-0.1661412,4.0000000,-0.5737998,1.0197213,11.2885008,0.2415174,0.4346858
1247,-12,-2.915335691150472,20.372020887536479,-12.8877821,0.0028099,33.8842964,-0.1501130,-0.1388928,4.0000000,-0.5469390,1.0199331,11.3484144,0.2691534,0.4184099
1248,-12,-2.907879051150472,20.372020887536479,-12.8865299,0.0014876,24.7933884,-0.1555821,-0.1192085,4.0000000,-0.5277296,1.0201359,11.4035339,0.2893125,0.4072861
1249,-12,-2.900422411150472,20.372020887536479,-12.8852816,0.0002479,17.3553715,-0.1615043,-0.1029892,4.0000000,-0.5153957,1.0203539,11.4633598,0.3094174,0.4038500
1250,-12,-3.176318091150472,20.364564247536478,-12.9252243,-0.0000826,5.7851238,0.2266674,-0.5266543,4.0000000,-0.3406522,1.0089184,7.6122117,-0.7126564,0.6726856
1251,-12,-3.168861451150472,20.364564247536478,-12.9245796,-0.0006612,3.3057852,0.3097692,-0.5914927,4.0000000,-0.4054308,1.0090759,7.6789541,-0.7775546,0.8004376
1252,-12,-3.161404811150472,20.364564247536478,-12.9239073,-0.0013223,1.6528926,0.3767709,-0.6432295,4.0000000,-0.4533617,1.0093262,7.7850661,-0.8330973,0.9262198
1253,-12,-3.153948171150472,20.364564247536478,-12.9231987,-0.0019835,0.8264463,0.4197055,-0.6783133,5.0000000,-0.4773257,1.0096476,7.9198627,-0.8793008,1.0294738
1254,-12,-3.146491531150472,20.364564247536478,-12.9224529,-0.0028099,0.0000000,0.4424130,-0.7003628,5.0000000,-0.4830956,1.0100383,8.0780783,-0.9176299,1.1086310
1255,-12,-3.139034891150472,20.364564247536478,-12.9216633,-0.0036364,0.0000000,0.4401105,-0.7060152,4.0000000,-0.4691094,1.0105056,8.2636547,-0.9429210,1.1467743
1256,-12,-3.131578251150472,20.364564247536478,-12.9208279,-0.0045455,0.0000000,0.4091201,-0.6907581,4.0000000,-0.4349101,1.0110118,8.4632120,-0.9466061,1.1232589
1257,-12,-3.124121611150472,20.364564247536478,-12.9199476,0.0045455,45.4545441,0.3526660,-0.6544207,4.0000000,-0.3828907,1.0115441,8.6657438,-0.9259507,1.0382813
1258,-12,-3.116664971150472,20.364564247536478,-12.9190226,0.0037190,37.1900826,0.2781280,-0.5985002,4.0000000,-0.3164636,1.0120766,8.8640852,-0.8805367,0.9029500
1259,-12,-3.109208331150472,20.364564247536478,-12.9180565,0.0028926,29.7520657,0.1934673,-0.5230369,4.0000000,-0.2401875,1.0125566,9.0388098,-0.8058863,0.7282721
1260,-12,-3.101751691150472,20.364564247536478,-12.9170542,0.0019008,22.3140488,0.1116805,-0.4357301,4.0000000,-0.1601335,1.0129484,9.1795092,-0.7113267,0.5515924
1261,-12,-3.094295051150472,20.364564247536478,-12.9160242,0.0009091,15.7024794,0.0425841,-0.3427599,4.0000000,-0.0830845,1.0132364,9.2804642,-0.6024352,0.3958362
1262,-12,-3.086838411150472,20.364564247536478,-12.9149714,-0.0001653,9.9173555,-0.0054179,-0.2548489,4.0000000,-0.0172108,1.0134006,9.3346252,-0.4924869,0.2787275
1263,-12,-3.079381771150472,20.364564247536478,-12.9139051,-0.0012397,5.7851238,-0.0282468,-0.1867914,4.0000000,0.0284223,1.0134585,9.3513298,-0.4020050,0.2023571
1264,-12,-3.071925131150472,20.364564247536478,-12.9128294,-0.0023967,2.4793389,-0.0325002,-0.1406926,4.0000000,0.0521524,1.0134735,9.3526974,-0.3335376,0.1490845
1265,-12,-3.064468491150472,20.364564247536478,-12.9117460,-0.0034711,0.8264463,-0.0286326,-0.1038182,4.0000000,0.0607285,1.0134687,9.3514175,-0.2683648,0.1039956
1266,-12,-3.057011851150472,20.364564247536478,-12.9106579,-0.0044628,0.0000000,-0.0203958,-0.0739954,4.0000000,0.0544292,1.0134406,9.3392563,-0.2024201,0.0650765
1267,-12,-3.049555211150472,20.364564247536478,-12.9095669,0.0046281,46.2809906,-0.0114446,-0.0524521,4.0000000,0.0346589,1.0134023,9.3251858,-0.1395630,0.0352413
1268,-12,-3.042098571150472,20.364564247536478,-12.9084749,0.0036364,37.1900826,-0.0039785,-0.0428018,4.0000000,0.0002422,1.0133668,9.3110580,-0.0858458,0.0159144
1269,-12,-3.034641931150472,20.364564247536478,-12.9073820,0.0025620,28.0991745,0.0015043,-0.0517980,4.0000000,-0.0503456,1.0133411,9.2969913,-0.0532505,0.0081366
1270,-12,-3.027185291150472,20.364564247536478,-12.9062901,0.0014050,19.8347111,0.0057787,-0.0833027,4.0000000,-0.1169197,1.0133771,9.3068571,-0.0496857,0.0174009
1271,-12,-3.019728651150472,20.364564247536478,-12.9051943,0.0002479,13.2231407,0.0099956,-0.1298672,4.0000000,-0.1934280,1.0135096,9.3523788,-0.0663063,0.0510290
1272,-12,-3.012272011150472,20.364564247536478,-12.9040918,-0.0009917,7.4380164,0.0145727,-0.1825423,4.0000000,-0.2764567,1.0137604,9.4361477,-0.0886278,0.1119801
1273,-12,-3.004815371150472,20.364564247536478,-12.9029770,-0.0022314,3.3057852,0.0184012,-0.2295799,4.0000000,-0.3548340,1.0141300,9.5631790,-0.1043259,0.1875066
1274,-12,-2.997358731150472,20.364564247536478,-12.9018469,-0.0033884,0.8264463,0.0145017,-0.2556132,4.0000000,-0.4218701,1.0145830,9.7176418,-0.0893564,0.2514660
1275,-12,-2.989902091150472,20.364564247536478,-12.9006996,-0.0043802,0.0000000,0.0031031,-0.2665005,4.0000000,-0.4781212,1.0150642,9.8750687,-0.0548798,0.3022404
1276,-12,-2.982445451150472,20.364564247536478,-12.8995371,0.0046281,47.1074371,-0.0124267,-0.2697484,4.0000000,-0.5248854,1.0155410,10.0300493,-0.0146114,0.3451432
1277,-12,-2.974988811150472,20.364564247536478,-12.8983603,0.0034711,38.0165291,-0.0257762,-0.2747585,4.0000000,-0.5642551,1.0160155,10.1807852,0.0147380,0.3876247
1278,-12,-2.967532171150472,20.364564247536478,-12.8971710,0.0022314,28.9256191,-0.0379807,-0.2783985,4.0000000,-0.5961443,1.0164973,10.3307133,0.0393472,0.4246146
1279,-12,-2.960075531150472,20.364564247536478,-12.8959684,0.0009091,20.6611576,-0.0475617,-0.2809296,4.0000000,-0.6197484,1.0169837,10.4818373,0.0578891,0.4533576
1280,-12,-2.952618891150472,20.364564247536478,-12.8947554,-0.0004132,13.2231407,-0.0610058,-0.2747186,4.0000000,-0.6328580,1.0174634,10.6273069,0.0834208,0.4691252
1281,-12,-2.945162251150472,20.364564247536478,-12.8935308,-0.0017355,7.4380164,-0.0793937,-0.2585978,4.0000000,-0.6348903,1.0179244,10.7683344,0.1176947,0.4728094
1282,-12,-2.937705611150472,20.364564247536478,-12.8922987,-0.0029752,3.3057852,-0.1052161,-0.2283497,4.0000000,-0.6233476,1.0183393,10.8926287,0.1666483,0.4650222
1283,-12,-2.930248971150472,20.364564247536478,-12.8910608,-0.0041322,0.8264463,-0.1332154,-0.1923211,4.0000000,-0.6048611,1.0186813,10.9920521,0.2202189,0.4592030
1284,-12,-2.922792331150472,20.364564247536478,-12.8898230,0.0047934,48.7603302,-0.1545185,-0.1593401,4.0000000,-0.5828095,1.0189513,11.0691566,0.2641292,0.4538661
1285,-12,-2.915335691150472,20.364564247536478,-12.8885870,0.0036364,39.6694221,-0.1699124,-0.1326103,4.0000000,-0.5638272,1.0191776,11.1334496,0.2986066,0.4522505
1286,-12,-2.907879051150472,20.364564247536478,-12.8873558,0.0023967,30.5785122,-0.1811424,-0.1125328,4.0000000,-0.5504614,1.0193859,11.1924829,0.3253959,0.4544100
1287,-12,-3.176318091150472,20.357107607536481,-12.9259748,0.0006612,9.9173555,0.2003372,-0.4910648,4.0000000,-0.3093718,1.0085226,7.4413209,-0.6727577,0.5771438
1288,-12,-3.168861451150472,20.357107607536481,-12.9253216,0.0000826,6.6115704,0.2746084,-0.5559487,4.0000000,-0.3748299,1.0086925,7.5147038,-0.7370676,0.7041325
1289,-12,-3.161404811150472,20.357107607536481,-12.9246387,-0.0005785,4.1322312,0.3369699,-0.6089164,5.0000000,-0.4250436,1.0089608,7.6307764,-0.7927892,0.8303623
1290,-12,-3.153948171150472,20.357107607536481,-12.9239206,-0.0012397,2.4793389,0.3795291,-0.6456553,5.0000000,-0.4552442,1.0093114,7.7791424,-0.8360665,0.9333737
1291,-12,-3.146491531150472,20.357107607536481,-12.9231634,-0.0020661,0.8264463,0.4015642,-0.6671464,4.0000000,-0.4672296,1.0097388,7.9558997,-0.8670633,1.0052165
1292,-12,-3.139034891150472,20.357107607536481,-12.9223623,-0.0028926,0.0000000,0.4002640,-0.6722206,4.0000000,-0.4591718,1.0102466,8.1628780,-0.8852694,1.0369205
1293,-12,-3.131578251150472,20.357107607536481,-12.9215155,-0.0038017,0.0000000,0.3723754,-0.6561297,4.0000000,-0.4311689,1.0108062,8.3824320,-0.8810904,1.0071653
1294,-12,-3.124121611150472,20.357107607536481,-12.9206228,-0.0047107,0.0000000,0.3221210,-0.6201538,4.0000000,-0.3848274,1.0113937,8.6093054,-0.8554803,0.9219735
1295,-12,-3.116664971150472,20.357107607536481,-12.9196854,0.0043802,43.8016510,0.2535428,-0.5629378,4.0000000,-0.3209096,1.0119828,8.8309593,-0.8049660,0.7842558
1296,-12,-3.109208331150472,20.357107607536481,-12.9187059,0.0035537,35.5371895,0.1764556,-0.4857247,4.0000000,-0.2454985,1.0125262,9.0287189,-0.7259508,0.6089706
1297,-12,-3.101751691150472,20.357107607536481,-12.9176912,0.0025620,27.2727280,0.1032275,-0.3976903,4.0000000,-0.1635029,1.0129818,9.1913748,-0.6318778,0.4387938
1298,-12,-3.094295051150472,20.357107607536481,-12.9166470,0.0015702,19.8347111,0.0414936,-0.3016458,4.0000000,-0.0807860,1.0133268,9.3124390,-0.5225056,0.2889336
1299,-12,-3.086838411150472,20.357107607536481,-12.9155807,0.0004959,13.2231407,-0.0014015,-0.2083246,4.0000000,-0.0045788,1.0135366,9.3847179,-0.4120704,0.1814039
1300,-12,-3.079381771150472,20.357107607536481,-12.9145012,-0.0005785,8.2644625,-0.0225255,-0.1351337,4.0000000,0.0532680,1.0136299,9.4105206,-0.3235355,0.1218006
1301,-12,-3.071925131150472,20.357107607536481,-12.9134121,-0.0017355,4.1322312,-0.0287152,-0.0824855,4.0000000,0.0920089,1.0136577,9.4195719,-0.2569798,0.0877478
1302,-12,-3.064468491150472,20.357107607536481,-12.9123182,-0.0028926,1.6528926,-0.0271344,-0.0402737,4.0000000,0.1161708,1.0136520,9.4161463,-0.1967183,0.0634428
1303,-12,-3.057011851150472,20.357107607536481,-12.9112196,-0.0039669,0.0000000,-0.0206541,-0.0053522,4.0000000,0.1260088,1.0136104,9.3984509,-0.1367133,0.0436568
1304,-12,-3.049555211150472,20.357107607536481,-12.9101210,-0.0048760,0.0000000,-0.0122539,0.0189232,4.0000000,0.1193345,1.0135379,9.3739204,-0.0814881,0.0275968
1305,-12,-3.042098571150472,20.357107607536481,-12.9090223,0.0042149,42.1487617,-0.0048615,0.0329848,4.0000000,0.0995948,1.0134525,9.3420706,-0.0336252,0.0150989
1306,-12,-3.034641931150472,20.357107607536481,-12.9079275,0.0032231,33.0578499,-0.0007648,0.0265111,4.0000000,0.0604498,1.0133700,9.3101263,-0.0074275,0.0046794
1307,-12,-3.027185291150472,20.357107607536481,-12.9068346,0.0020661,23.9669418,-0.0002510,-0.0024570,4.0000000,0.0029052,1.0133433,9.2969084,-0.0078193,0.0005533
1308,-12,-3.019728651150472,20.357107607536481,-12.9057407,0.0009091,16.5289249,-0.0013066,-0.0496023,4.0000000,-0.0693754,1.0134014,9.3150120,-0.0298292,0.0132460
1309,-12,-3.012272011150472,20.357107607536481,-12.9046440,-0.0003306,9.9173555,-0.0013276,-0.1048109,4.0000000,-0.1501550,1.0135727,9.3728809,-0.0594669,0.0497196
1310,-12,-3.004815371150472,20.357107607536481,-12.9035378,-0.0015702,4.9586778,-0.0000948,-0.1558091,4.0000000,-0.2313648,1.0138603,9.4728918,-0.0802535,0.1041788
1311,-12,-2.997358731150472,20.357107607536481,-12.9024191,-0.0028099,1.6528926,-0.0008410,-0.1886777,4.0000000,-0.3045956,1.0142311,9.6007538,-0.0727598,0.1550947
1312,-12,-2.989902091150472,20.357107607536481,-12.9012852,-0.0038843,0.0000000,-0.0067115,-0.2066040,4.0000000,-0.3691055,1.0146358,9.7354078,-0.0441024,0.1993563
1313,-12,-2.982445451150472,20.357107607536481,-12.9001379,-0.0047934,0.0000000,-0.0176597,-0.2168273,4.0000000,-0.4273789,1.0150447,9.8701038,-0.0062756,0.2429726
1314,-12,-2.974988811150472,20.357107607536481,-12.8989782,0.0041322,42.9752083,-0.0277839,-0.2295096,4.0000000,-0.4790884,1.0154569,10.0020742,0.0200692,0.2906655
1315,-12,-2.967532171150472,20.357107607536481,-12.8978071,0.0029752,33.8842964,-0.0376706,-0.2421981,4.0000000,-0.5260397,1.0158857,10.1385746,0.0416436,0.3394890
1316,-12,-2.960075531150472,20.357107607536481,-12.8966246,0.0016529,24.7933884,-0.0474561,-0.2506562,4.0000000,-0.5621079,1.0163254,10.2794523,0.0607955,0.3803385
1317,-12,-2.952618891150472,20.357107607536481,-12.8954315,0.0003306,16.5289249,-0.0610182,-0.2505693,4.0000000,-0.5882824,1.0167693,10.4166241,0.0871437,0.4110597
1318,-12,-2.945162251150472,20.357107607536481,-12.8942280,-0.0009917,9.9173555,-0.0803592,-0.2405235,4.0000000,-0.6041099,1.0172035,10.5508814,0.1230628,0.4328146
1319,-12,-2.937705611150472,20.357107607536481,-12.8930168,-0.0022314,4.9586778,-0.1083268,-0.2169859,4.0000000,-0.6084709,1.0175936,10.6710596,0.1744992,0.4472298
1320,-12,-2.930248971150472,20.357107607536481,-12.8918009,-0.0034711,1.6528926,-0.1410031,-0.1843218,4.0000000,-0.6024452,1.0179204,10.7686901,0.2338015,0.4607325
1321,-12,-2.922792331150472,20.357107607536481,-12.8905849,-0.0045455,0.0000000,-0.1677984,-0.1549339,4.0000000,-0.5925615,1.0181798,10.8455334,0.2826936,0.4746912
1322,-12,-2.915335691150472,20.357107607536481,-12.8893719,0.0043802,45.4545441,-0.1885221,-0.1311170,4.0000000,-0.5832152,1.0184084,10.9110126,0.3209813,0.4891846
1323,-12,-3.176318091150472,20.349650967536480,-12.9266911,0.0013223,14.0495872,0.1618695,-0.4450418,4.0000000,-0.2600288,1.0082322,7.3136358,-0.6300548,0.4785759
1324,-12,-3.168861451150472,20.349650967536480,-12.9260273,0.0007438,9.9173555,0.2257385,-0.5092461,5.0000000,-0.3259681,1.0084057,7.3888707,-0.6925240,0.5993657
1325,-12,-3.161404811150472,20.349650967536480,-12.9253349,0.0000826,6.6115704,0.2813641,-0.5627284,5.0000000,-0.3784994,1.0086796,7.5102320,-0.7469574,0.7213177
1326,-12,-3.153948171150472,20.349650967536480,-12.9246073,-0.0005785,4.1322312,0.3212092,-0.6004264,4.0000000,-0.4140279,1.0090458,7.6677175,-0.7868248,0.8206753
1327,-12,-3.146491531150472,20.349650967536480,-12.9238396,-0.0014050,1.6528926,0.3436230,-0.6230868,4.0000000,-0.4331609,1.0094976,7.8559790,-0.8130127,0.8898646
1328,-12,-3.139034891150472,20.349650967536480,-12.9230289,-0.0022314,0.0000000,0.3459810,-0.6297748,4.0000000,-0.4346410,1.0100318,8.0762739,-0.8249086,0.9208691
1329,-12,-3.131578251150472,20.349650967536480,-12.9221725,-0.0030579,0.0000000,0.3233483,-0.6150268,4.0000000,-0.4158286,1.0106289,8.3141060,-0.8142249,0.8931242
1330,-12,-3.124121611150472,20.349650967536480,-12.9212704,-0.0039669,0.0000000,0.2798303,-0.5803961,4.0000000,-0.3772399,1.0112616,8.5586863,-0.7835523,0.8130183
1331,-12,-3.116664971150472,20.349650967536480,-12.9203234,-0.0048760,0.0000000,0.2211318,-0.5257148,4.0000000,-0.3218598,1.0118959,8.7985182,-0.7295697,0.6849449
1332,-12,-3.109208331150472,20.349650967536480,-12.9193354,0.0042149,42.1487617,0.1524567,-0.4491578,4.0000000,-0.2493902,1.0124893,9.0169497,-0.6489255,0.5184364
1333,-12,-3.101751691150472,20.349650967536480,-12.9183111,0.0032231,33.0578499,0.0888806,-0.3620529,4.0000000,-0.1688907,1.0129997,9.1981306,-0.5552151,0.3574741
1334,-12,-3.094295051150472,20.349650967536480,-12.9172573,0.0022314,24.7933884,0.0358759,-0.2653178,4.0000000,-0.0831252,1.0134000,9.3390102,-0.4475103,0.2159597
1335,-12,-3.086838411150472,20.349650967536480,-12.9161816,0.0011570,17.3553715,0.0006959,-0.1713492,4.0000000,-0.0021181,1.0136601,9.4276667,-0.3405803,0.1192517
1336,-12,-3.079381771150472,20.349650967536480,-12.9150915,0.0000826,11.5702477,-0.0168124,-0.0934817,4.0000000,0.0657518,1.0137893,9.4668064,-0.2527152,0.0707488
1337,-12,-3.071925131150472,20.349650967536480,-12.9139938,-0.0010744,6.6115704,-0.0223072,-0.0378587,4.0000000,0.1151644,1.0138429,9.4837027,-0.1908819,0.0525427
1338,-12,-3.064468491150472,20.349650967536480,-12.9128904,-0.0022314,3.3057852,-0.0210771,0.0080267,4.0000000,0.1522252,1.0138459,9.4834375,-0.1361719,0.0449633
1339,-12,-3.057011851150472,20.349650967536480,-12.9117842,-0.0033884,0.8264463,-0.0149531,0.0470892,4.0000000,0.1767572,1.0138013,9.4669571,-0.0825787,0.0416849
1340,-12,-3.049555211150472,20.349650967536480,-12.9106779,-0.0043802,0.0000000,-0.0064958,0.0764708,4.0000000,0.1860863,1.0137169,9.4351044,-0.0331447,0.0393987
1341,-12,-3.042098571150472,20.349650967536480,-12.9095745,0.0047107,47.1074371,0.0011302,0.0939839,4.0000000,0.1805729,1.0136007,9.3938942,0.0073949,0.0358471
1342,-12,-3.034641931150472,20.349650967536480,-12.9084749,0.0038017,38.0165291,0.0040380,0.0900322,4.0000000,0.1538028,1.0134771,9.3476477,0.0262617,0.0263416
1343,-12,-3.027185291150472,20.349650967536480,-12.9073801,0.0027273,28.9256191,0.0018304,0.0645661,4.0000000,0.1073580,1.0133922,9.3155651,0.0217741,0.0140380
1344,-12,-3.019728651150472,20.349650967536480,-12.9062881,0.0015702,20.6611576,-0.0033648,0.0185521,4.0000000,0.0409360,1.0133840,9.3105421,-0.0038319,0.0085951
1345,-12,-3.012272011150472,20.349650967536480,-12.9051943,0.0003306,13.2231407,-0.0075001,-0.0374688,4.0000000,-0.0362432,1.0134839,9.3418550,-0.0386943,0.0217427
1346,-12,-3.004815371150472,20.349650967536480,-12.9040937,-0.0009091,7.4380164,-0.0081207,-0.0919226,4.0000000,-0.1181595,1.0136977,9.4172554,-0.0656858,0.0531150
1347,-12,-2.997358731150472,20.349650967536480,-12.9029827,-0.0021488,3.3057852,-0.0071454,-0.1292173,4.0000000,-0.1938986,1.0139902,9.5189114,-0.0645359,0.0866998
1348,-12,-2.989902091150472,20.349650967536480,-12.9018593,-0.0033058,0.8264463,-0.0091373,-0.1513075,4.0000000,-0.2629031,1.0143145,9.6294451,-0.0397119,0.1183251
1349,-12,-2.982445451150472,20.349650967536480,-12.9007254,-0.0042975,0.0000000,-0.0158423,-0.1666256,4.0000000,-0.3282354,1.0146505,9.7406111,-0.0050159,0.1546416
1350,-12,-2.974988811150472,20.349650967536480,-12.8995800,0.0047107,47.9338837,-0.0235730,-0.1857826,4.0000000,-0.3914435,1.0149902,9.8507233,0.0198783,0.2014343
1351,-12,-2.967532171150472,20.349650967536480,-12.8984261,0.0036364,38.8429756,-0.0313796,-0.2056613,4.0000000,-0.4497965,1.0153553,9.9694014,0.0384738,0.2530961
1352,-12,-2.960075531150472,20.349650967536480,-12.8972607,0.0023967,29.7520657,-0.0409590,-0.2214813,4.0000000,-0.5006697,1.0157419,10.0940876,0.0577071,0.3043887
1353,-12,-2.952618891150472,20.349650967536480,-12.8960867,0.0010744,20.6611576,-0.0559554,-0.2270472,4.0000000,-0.5408954,1.0161326,10.2189512,0.0868010,0.3490068
1354,-12,-2.945162251150472,20.349650967536480,-12.8949032,-0.0002479,13.2231407,-0.0766518,-0.2235776,4.0000000,-0.5715449,1.0165230,10.3413200,0.1243896,0.3882490
1355,-12,-2.937705611150472,20.349650967536480,-12.8937130,-0.0014876,7.4380164,-0.1077322,-0.2046743,4.0000000,-0.5888822,1.0168760,10.4532194,0.1795336,0.4210364
1356,-12,-2.930248971150472,20.349650967536480,-12.8925190,-0.0027273,3.3057852,-0.1431596,-0.1780504,4.0000000,-0.5960976,1.0171728,10.5439777,0.2399968,0.4533627
1357,-12,-2.922792331150472,20.349650967536480,-12.8913250,-0.0038843,0.8264463,-0.1762567,-0.1525300,4.0000000,-0.5987725,1.0174093,10.6147423,0.2937124,0.4877809
1358,-12,-3.176318091150472,20.342194327536479,-12.9273787,0.0019008,19.0082645,0.1167624,-0.3938995,5.0000000,-0.1979545,1.0080413,7.2287221,-0.5898446,0.3946218
1359,-12,-3.168861451150472,20.342194327536479,-12.9267044,0.0013223,14.0495872,0.1675716,-0.4545266,5.0000000,-0.2608756,1.0082157,7.3053184,-0.6481776,0.5016510
1360,-12,-3.161404811150472,20.342194327536479,-12.9260015,0.0006612,9.9173555,0.2142318,-0.5065934,4.0000000,-0.3149640,1.0084914,7.4272480,-0.6982228,0.6119022
1361,-12,-3.153948171150472,20.342194327536479,-12.9252634,0.0000000,6.6115704,0.2493274,-0.5440592,4.0000000,-0.3552604,1.0088625,7.5891323,-0.7328581,0.7025124
1362,-12,-3.146491531150472,20.342194327536479,-12.9244871,-0.0008264,3.3057852,0.2696512,-0.5667164,4.0000000,-0.3802072,1.0093207,7.7833180,-0.7532257,0.7654844
1363,-12,-3.139034891150472,20.342194327536479,-12.9236679,-0.0016529,0.8264463,0.2720559,-0.5731406,4.0000000,-0.3892933,1.0098653,8.0087185,-0.7569878,0.7921811
1364,-12,-3.131578251150472,20.342194327536479,-12.9228048,-0.0024793,0.0000000,0.2556114,-0.5619605,4.0000000,-0.3809355,1.0104792,8.2550735,-0.7429855,0.7752860
1365,-12,-3.124121611150472,20.342194327536479,-12.9218960,-0.0033884,0.0000000,0.2212697,-0.5313415,4.0000000,-0.3540303,1.0111378,8.5112085,-0.7086526,0.7092961
1366,-12,-3.116664971150472,20.342194327536479,-12.9209433,-0.0042975,0.0000000,0.1718841,-0.4794663,4.0000000,-0.3076044,1.0118046,8.7647696,-0.6513283,0.5955164
1367,-12,-3.109208331150472,20.342194327536479,-12.9199495,0.0047934,47.9338837,0.1160396,-0.4081170,4.0000000,-0.2444374,1.0124385,8.9968472,-0.5717966,0.4493709
1368,-12,-3.101751691150472,20.342194327536479,-12.9189196,0.0038843,38.8429756,0.0637234,-0.3245540,4.0000000,-0.1697106,1.0129937,9.1961584,-0.4793973,0.3041157
1369,-12,-3.094295051150472,20.342194327536479,-12.9178610,0.0028926,29.7520657,0.0217223,-0.2311772,4.0000000,-0.0856991,1.0134466,9.3550463,-0.3766553,0.1759533
1370,-12,-3.086838411150472,20.342194327536479,-12.9167786,0.0018182,21.4876041,-0.0045178,-0.1377389,4.0000000,-0.0019704,1.0137587,9.4607534,-0.2735074,0.0875707
1371,-12,-3.079381771150472,20.342194327536479,-12.9156828,0.0007438,14.8760328,-0.0163355,-0.0580637,4.0000000,0.0735076,1.0139281,9.5169735,-0.1896350,0.0479089
1372,-12,-3.071925131150472,20.342194327536479,-12.9145784,-0.0004132,9.0909090,-0.0192435,0.0002921,4.0000000,0.1332331,1.0140203,9.5427771,-0.1326489,0.0407126
1373,-12,-3.064468491150472,20.342194327536479,-12.9134674,-0.0015702,4.9586778,-0.0164109,0.0477071,4.0000000,0.1802632,1.0140457,9.5517530,-0.0848490,0.0450968
1374,-12,-3.057011851150472,20.342194327536479,-12.9123554,-0.0028099,1.6528926,-0.0089974,0.0885357,4.0000000,0.2157243,1.0140107,9.5390501,-0.0386530,0.0535216
1375,-12,-3.049555211150472,20.342194327536479,-12.9112434,-0.0038843,0.0000000,0.0008051,0.1220636,4.0000000,0.2394612,1.0139279,9.5083094,0.0046659,0.0629865
1376,-12,-3.042098571150472,20.342194327536479,-12.9101343,-0.0047934,0.0000000,0.0092017,0.1418453,4.0000000,0.2456181,1.0138001,9.4635868,0.0380726,0.0673039
1377,-12,-3.034641931150472,20.342194327536479,-12.9090309,0.0042975,42.9752083,0.0117490,0.1420899,4.0000000,0.2324725,1.0136533,9.4080353,0.0517072,0.0619382
1378,-12,-3.027185291150472,20.342194327536479,-12.9079332,0.0033058,33.8842964,0.0073862,0.1201245,4.0000000,0.1979992,1.0135280,9.3628244,0.0422499,0.0463888
1379,-12,-3.019728651150472,20.342194327536479,-12.9068394,0.0021488,24.7933884,-0.0014851,0.0773788,4.0000000,0.1424050,1.0134625,9.3381186,0.0123525,0.0289697
1380,-12,-3.012272011150472,20.342194327536479,-12.9057465,0.0009091,16.5289249,-0.0096473,0.0229447,4.0000000,0.0731520,1.0134902,9.3470182,-0.0272625,0.0227081
1381,-12,-3.004815371150472,20.342194327536479,-12.9046497,-0.0003306,9.9173555,-0.0126747,-0.0311208,4.0000000,-0.0046510,1.0136359,9.3964300,-0.0575906,0.0307532
1382,-12,-2.997358731150472,20.342194327536479,-12.9035435,-0.0015702,4.9586778,-0.0111119,-0.0694588,4.0000000,-0.0800199,1.0138553,9.4724388,-0.0588977,0.0439549
1383,-12,-2.989902091150472,20.342194327536479,-12.9024286,-0.0028099,1.6528926,-0.0095888,-0.0959299,4.0000000,-0.1530917,1.0141041,9.5582008,-0.0387681,0.0598668
1384,-12,-2.982445451150472,20.342194327536479,-12.9013033,-0.0038843,0.0000000,-0.0117274,-0.1156281,4.0000000,-0.2230902,1.0143639,9.6450052,-0.0081660,0.0829620
1385,-12,-2.974988811150472,20.342194327536479,-12.9001703,-0.0047934,0.0000000,-0.0166050,-0.1388919,4.0000000,-0.2936605,1.0146245,9.7317591,0.0158767,0.1196426
1386,-12,-2.967532171150472,20.342194327536479,-12.8990297,0.0042149,42.9752083,-0.0228202,-0.1640657,4.0000000,-0.3614029,1.0149168,9.8260736,0.0332715,0.1667690
1387,-12,-2.960075531150472,20.342194327536479,-12.8978806,0.0030579,33.8842964,-0.0316886,-0.1867943,4.0000000,-0.4260507,1.0152394,9.9320383,0.0524621,0.2214068
1388,-12,-2.952618891150472,20.342194327536479,-12.8967228,0.0018182,24.7933884,-0.0467111,-0.1989997,4.0000000,-0.4807383,1.0155656,10.0389891,0.0827389,0.2753397
1389,-12,-2.945162251150472,20.342194327536479,-12.8955584,0.0004959,16.5289249,-0.0688111,-0.2007171,4.0000000,-0.5247976,1.0158954,10.1446009,0.1233634,0.3270972
1390,-12,-2.937705611150472,20.342194327536479,-12.8943872,-0.0007438,9.9173555,-0.1021189,-0.1881399,4.0000000,-0.5572501,1.0162020,10.2431679,0.1809702,0.3784876
1391,-12,-2.930248971150472,20.342194327536479,-12.8932142,-0.0019835,4.9586778,-0.1425726,-0.1658997,4.0000000,-0.5783245,1.0164543,10.3228779,0.2465250,0.4316572
