OID_,RegI,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2028,-12,-2.408284171150473,18.492947607536479,-12.9709635,-0.0042975,0.8264463,-0.5064969,-0.4445495,4.0000000,0.3430394,1.0208580,11.6008186,-1.2321384,1.8974105
2029,-12,-2.400827531150473,18.492947607536479,-12.9714241,-0.0039669,1.6528926,-0.5408504,-0.4363837,4.0000000,0.3555019,1.0213403,11.7325811,-1.2282691,1.9439287
2030,-12,-2.393370891150473,18.492947607536479,-12.9719086,-0.0035537,3.3057852,-0.5732988,-0.4307883,4.0000000,0.3640117,1.0218441,11.8668413,-1.2255884,1.9965289
2031,-12,-2.385914251150473,18.492947607536479,-12.9724178,-0.0030579,4.9586778,-0.6054016,-0.4284527,4.0000000,0.3676732,1.0223629,12.0059137,-1.2245786,2.0607977
2032,-12,-2.378457611150472,18.492947607536479,-12.9729538,-0.0025620,7.4380164,-0.6269240,-0.4316129,4.0000000,0.3601411,1.0228965,12.1480875,-1.2233670,2.1225712
2033,-12,-2.371000971150472,18.492947607536479,-12.9735174,-0.0020661,9.9173555,-0.6342111,-0.4411204,4.0000000,0.3380799,1.0234364,12.2888908,-1.2203206,2.1775558
2034,-12,-2.363544331150472,18.492947607536479,-12.9741077,-0.0014050,13.2231407,-0.6247540,-0.4552677,4.0000000,0.3015100,1.0239600,12.4237032,-1.2120453,2.2153258
2035,-12,-2.356087691150472,18.492947607536479,-12.9747248,-0.0007438,16.5289249,-0.6100981,-0.4713037,4.0000000,0.2562736,1.0244509,12.5492487,-1.1988809,2.2516894
2036,-12,-2.348631051150472,18.492947607536479,-12.9753675,0.0000000,20.6611576,-0.5883987,-0.4858723,4.0000000,0.2022845,1.0248950,12.6623278,-1.1740291,2.2698114
2037,-12,-2.341174411150472,18.492947607536479,-12.9760351,0.0007438,24.7933884,-0.5670235,-0.4987437,4.0000000,0.1396911,1.0252732,12.7585659,-1.1371787,2.2843478
2038,-12,-2.706549771150472,18.485490967536478,-12.9463129,0.0013223,24.7933884,-0.2030740,-0.0453546,4.0000000,0.4033438,1.0218221,11.8680363,-0.4940530,0.4483623
2039,-12,-2.699093131150472,18.485490967536478,-12.9472694,0.0022314,30.5785122,-0.1605724,-0.1489036,4.0000000,0.2781529,1.0224134,12.0259771,-0.5759600,0.4359755
2040,-12,-2.691636491150472,18.485490967536478,-12.9482250,0.0030579,36.3636360,-0.1024449,-0.2462964,4.0000000,0.1571202,1.0228626,12.1444368,-0.6497129,0.4707447
2041,-12,-2.684179851150472,18.485490967536478,-12.9491730,0.0040496,42.9752083,-0.0342645,-0.3327260,4.0000000,0.0450590,1.0231771,12.2248621,-0.7105109,0.5357850
2042,-12,-2.676723211150472,18.485490967536478,-12.9501047,-0.0051240,1.6528926,0.0379806,-0.4061880,4.0000000,-0.0554629,1.0233771,12.2765322,-0.7569131,0.6123561
2043,-12,-2.669266571150472,18.485490967536478,-12.9510174,-0.0042975,3.3057852,0.1041107,-0.4635633,4.0000000,-0.1372941,1.0234920,12.3043671,-0.7898324,0.6846843
2044,-12,-2.661809931150472,18.485490967536478,-12.9519062,-0.0034711,5.7851238,0.1568956,-0.5030391,4.0000000,-0.1974643,1.0235386,12.3154507,-0.8086140,0.7359542
2045,-12,-2.654353291150472,18.485490967536478,-12.9527693,-0.0026446,8.2644625,0.1922330,-0.5255500,4.0000000,-0.2367087,1.0235522,12.3201771,-0.8143914,0.7604939
2046,-12,-2.646896651150472,18.485490967536478,-12.9536076,-0.0018182,11.5702477,0.2185963,-0.5427679,4.0000000,-0.2673082,1.0235550,12.3221273,-0.8182277,0.7838895
2047,-12,-2.639440011150472,18.485490967536478,-12.9544230,-0.0009917,14.8760328,0.2440850,-0.5606995,4.0000000,-0.2991515,1.0235341,12.3163605,-0.8222475,0.8153822
2048,-12,-2.631983371150472,18.485490967536478,-12.9552155,-0.0001653,19.0082645,0.2762657,-0.5851915,4.0000000,-0.3381668,1.0234805,12.3034000,-0.8322163,0.8683215
2049,-12,-2.624526731150472,18.485490967536478,-12.9559860,0.0006612,23.1404953,0.3094860,-0.6116445,4.0000000,-0.3772720,1.0233825,12.2797394,-0.8460171,0.9344590
2050,-12,-2.617070091150472,18.485490967536478,-12.9567327,0.0014876,28.0991745,0.3391652,-0.6365718,4.0000000,-0.4129489,1.0232376,12.2420349,-0.8601946,1.0057291
2051,-12,-2.609613451150472,18.485490967536478,-12.9574556,0.0023140,33.0578499,0.3604824,-0.6581741,4.0000000,-0.4394567,1.0230608,12.1959991,-0.8768916,1.0808331
2052,-12,-2.602156811150472,18.485490967536478,-12.9581547,0.0029752,37.1900826,0.3821828,-0.6812937,4.0000000,-0.4648450,1.0228529,12.1414738,-0.8977425,1.1676496
2053,-12,-2.594700171150472,18.485490967536478,-12.9588308,0.0037190,42.1487617,0.4082332,-0.7073143,4.0000000,-0.4916863,1.0226082,12.0783110,-0.9229424,1.2670031
2054,-12,-2.587243531150472,18.485490967536478,-12.9594831,0.0042975,46.2809906,0.4438841,-0.7385820,4.0000000,-0.5227463,1.0223285,12.0055904,-0.9544178,1.3843968
2055,-12,-2.579786891150472,18.485490967536478,-12.9601107,-0.0052066,0.0000000,0.4956027,-0.7772073,4.0000000,-0.5608659,1.0220203,11.9228029,-0.9935486,1.5242258
2056,-12,-2.572330251150472,18.485490967536478,-12.9607124,-0.0047107,0.0000000,0.5564575,-0.8188087,4.0000000,-0.5988983,1.0216771,11.8303642,-1.0387192,1.6772982
2057,-12,-2.564873611150472,18.485490967536478,-12.9612856,-0.0042975,0.0000000,0.6013713,-0.8522362,4.0000000,-0.6198552,1.0213078,11.7301331,-1.0846171,1.8175676
2058,-12,-2.557416971150472,18.485490967536478,-12.9618282,-0.0038843,0.8264463,0.6174422,-0.8728004,4.0000000,-0.6154428,1.0209413,11.6291361,-1.1301581,1.9300413
2059,-12,-2.549960331150472,18.485490967536478,-12.9623413,-0.0035537,1.6528926,0.6100440,-0.8831265,4.0000000,-0.5944354,1.0205927,11.5329132,-1.1718177,2.0174465
2060,-12,-2.542503691150472,18.485490967536478,-12.9628258,-0.0031405,2.4793389,0.5948355,-0.8894758,4.0000000,-0.5666755,1.0202646,11.4403381,-1.2122760,2.0916739
2061,-12,-2.535047051150472,18.485490967536478,-12.9632835,-0.0027273,4.1322312,0.5754175,-0.8919914,4.0000000,-0.5356841,1.0199590,11.3546638,-1.2482988,2.1460800
2062,-12,-2.527590411150472,18.485490967536478,-12.9637156,-0.0023140,5.7851238,0.5520368,-0.8913997,4.0000000,-0.5009847,1.0196801,11.2761002,-1.2818147,2.1853764
2063,-12,-2.520133771150472,18.485490967536478,-12.9641237,-0.0019008,7.4380164,0.5192049,-0.8851119,4.0000000,-0.4586689,1.0194457,11.2087393,-1.3115550,2.2017937
2064,-12,-2.512677131150472,18.485490967536478,-12.9645100,-0.0014876,9.9173555,0.4661479,-0.8686427,4.0000000,-0.4040884,1.0192630,11.1538687,-1.3331971,2.1862628
2065,-12,-2.505220491150472,18.485490967536478,-12.9648752,-0.0009917,12.3966942,0.3873156,-0.8408455,4.0000000,-0.3331836,1.0191349,11.1164751,-1.3485075,2.1467805
2066,-12,-2.497763851150472,18.485490967536478,-12.9652233,-0.0004959,14.8760328,0.2837668,-0.8026322,4.0000000,-0.2481868,1.0190783,11.1007710,-1.3570775,2.0959544
2067,-12,-2.490307211150472,18.485490967536478,-12.9655600,-0.0000826,17.3553715,0.1764030,-0.7602666,4.0000000,-0.1626668,1.0190954,11.1040726,-1.3578664,2.0404010
2068,-12,-2.482850571150472,18.485490967536478,-12.9658890,0.0004132,20.6611576,0.0843768,-0.7207335,4.0000000,-0.0894545,1.0191783,11.1284666,-1.3520126,1.9865386
2069,-12,-2.475393931150472,18.485490967536478,-12.9662132,0.0008264,23.1404953,0.0114569,-0.6871583,4.0000000,-0.0302270,1.0193195,11.1690741,-1.3440897,1.9410095
2070,-12,-2.467937291150472,18.485490967536478,-12.9665365,0.0012397,25.6198349,-0.0593946,-0.6528220,4.0000000,0.0272317,1.0195167,11.2244997,-1.3328756,1.8972615
2071,-12,-2.460480651150472,18.485490967536478,-12.9668617,0.0017355,28.9256191,-0.1339258,-0.6156492,4.0000000,0.0866565,1.0197698,11.2951899,-1.3179549,1.8573856
2072,-12,-2.453024011150472,18.485490967536478,-12.9671917,0.0021488,31.4049587,-0.2201047,-0.5733920,4.0000000,0.1546849,1.0200709,11.3810434,-1.3014690,1.8300880
2073,-12,-2.445567371150472,18.485490967536478,-12.9675293,0.0025620,33.8842964,-0.3042586,-0.5318643,4.0000000,0.2205109,1.0204238,11.4799623,-1.2842394,1.8178754
2074,-12,-2.438110731150472,18.485490967536478,-12.9678802,0.0029752,36.3636360,-0.3703374,-0.4965937,4.0000000,0.2723522,1.0208224,11.5891390,-1.2655396,1.8086165
2075,-12,-2.430654091150472,18.485490967536478,-12.9682474,0.0033884,38.8429756,-0.4193945,-0.4692502,4.0000000,0.3103139,1.0212437,11.7049131,-1.2488142,1.8050416
2076,-12,-2.423197451150472,18.485490967536478,-12.9686317,0.0037190,41.3223152,-0.4519302,-0.4509875,4.0000000,0.3333507,1.0216907,11.8263769,-1.2353256,1.8067869
2077,-12,-2.415740811150473,18.485490967536478,-12.9690380,0.0040496,43.8016510,-0.4772485,-0.4378729,4.0000000,0.3491233,1.0221585,11.9511204,-1.2248690,1.8148627
2078,-12,-2.408284171150473,18.485490967536478,-12.9694643,0.0044628,47.1074371,-0.4988612,-0.4275601,4.0000000,0.3605000,1.0226403,12.0779362,-1.2156202,1.8266535
2079,-12,-2.400827531150473,18.485490967536478,-12.9699135,0.0047934,49.5867767,-0.5310610,-0.4169077,4.0000000,0.3769282,1.0231416,12.2083893,-1.2107435,1.8612071
2080,-12,-2.393370891150473,18.485490967536478,-12.9703856,-0.0047934,0.8264463,-0.5604472,-0.4095199,4.0000000,0.3885664,1.0236645,12.3438473,-1.2076063,1.9021968
2081,-12,-2.385914251150473,18.485490967536478,-12.9708843,-0.0042975,1.6528926,-0.5918788,-0.4007095,4.0000000,0.3998468,1.0242131,12.4843922,-1.2012657,1.9438654
2082,-12,-2.378457611150472,18.485490967536478,-12.9714088,-0.0038843,3.3057852,-0.6148446,-0.3959762,4.0000000,0.4011388,1.0247824,12.6293201,-1.1930912,1.9818633
2083,-12,-2.371000971150472,18.485490967536478,-12.9719610,-0.0034711,4.9586778,-0.6224859,-0.3970707,4.0000000,0.3871502,1.0253625,12.7730284,-1.1812916,2.0064871
2084,-12,-2.363544331150472,18.485490967536478,-12.9725418,-0.0028926,7.4380164,-0.6148466,-0.4034949,4.0000000,0.3585404,1.0259291,12.9141464,-1.1655302,2.0162137
2085,-12,-2.356087691150472,18.485490967536478,-12.9731503,-0.0023140,9.9173555,-0.6064178,-0.4085398,4.0000000,0.3244935,1.0264654,13.0460653,-1.1415731,2.0203555
2086,-12,-2.348631051150472,18.485490967536478,-12.9737864,-0.0016529,13.2231407,-0.5947319,-0.4127966,4.0000000,0.2805419,1.0269642,13.1661720,-1.1061351,2.0156181
2087,-12,-2.341174411150472,18.485490967536478,-12.9744501,-0.0009917,16.5289249,-0.5853822,-0.4150952,4.0000000,0.2276618,1.0273917,13.2702274,-1.0578524,2.0101509
2088,-12,-2.333717771150472,18.485490967536478,-12.9751396,-0.0001653,20.6611576,-0.5808598,-0.4142523,4.0000000,0.1659206,1.0277326,13.3526478,-0.9944253,2.0051324
2089,-12,-2.691636491150472,18.478034327536477,-12.9469242,0.0018182,28.0991745,-0.1504387,-0.2596531,4.0000000,0.2064631,1.0229391,12.1617861,-0.7257693,0.6013528
2090,-12,-2.684179851150472,18.478034327536477,-12.9478474,0.0027273,33.8842964,-0.0793414,-0.3389552,4.0000000,0.0979539,1.0233634,12.2712975,-0.7758643,0.6487995
2091,-12,-2.676723211150472,18.478034327536477,-12.9487572,0.0035537,39.6694221,-0.0090348,-0.4031609,4.0000000,0.0035485,1.0236759,12.3518610,-0.8098702,0.7008888
2092,-12,-2.669266571150472,18.478034327536477,-12.9496479,0.0043802,45.4545441,0.0564865,-0.4530538,4.0000000,-0.0768053,1.0239055,12.4107037,-0.8293023,0.7436922
2093,-12,-2.661809931150472,18.478034327536477,-12.9505167,-0.0047934,2.4793389,0.1069159,-0.4845729,4.0000000,-0.1348358,1.0240704,12.4517860,-0.8343101,0.7632567
2094,-12,-2.654353291150472,18.478034327536477,-12.9513617,-0.0039669,4.1322312,0.1400132,-0.5005801,4.0000000,-0.1716885,1.0241994,12.4828949,-0.8294716,0.7610463
2095,-12,-2.646896651150472,18.478034327536477,-12.9521847,-0.0032231,6.6115704,0.1629232,-0.5101231,4.0000000,-0.1987542,1.0243088,12.5117931,-0.8214919,0.7544873
2096,-12,-2.639440011150472,18.478034327536477,-12.9529867,-0.0024793,9.0909090,0.1877730,-0.5236485,4.0000000,-0.2297647,1.0243833,12.5330772,-0.8175323,0.7625469
2097,-12,-2.631983371150472,18.478034327536477,-12.9537678,-0.0017355,12.3966942,0.2174533,-0.5427865,4.0000000,-0.2668584,1.0244247,12.5446844,-0.8187145,0.7880682
2098,-12,-2.624526731150472,18.478034327536477,-12.9545279,-0.0009917,15.7024794,0.2480848,-0.5643355,4.0000000,-0.3046222,1.0244287,12.5443449,-0.8240488,0.8264210
2099,-12,-2.617070091150472,18.478034327536477,-12.9552670,-0.0001653,19.8347111,0.2758000,-0.5852979,4.0000000,-0.3388322,1.0243806,12.5324020,-0.8317637,0.8719736
2100,-12,-2.609613451150472,18.478034327536477,-12.9559832,0.0006612,23.9669418,0.2980557,-0.6050467,4.0000000,-0.3657305,1.0242921,12.5111427,-0.8443630,0.9262372
2101,-12,-2.602156811150472,18.478034327536477,-12.9566784,0.0014050,28.0991745,0.3186510,-0.6253726,4.0000000,-0.3902646,1.0241722,12.4817762,-0.8604806,0.9902940
2102,-12,-2.594700171150472,18.478034327536477,-12.9573517,0.0022314,33.0578499,0.3455518,-0.6501997,4.0000000,-0.4187602,1.0240206,12.4426012,-0.8816391,1.0693711
2103,-12,-2.587243531150472,18.478034327536477,-12.9580030,0.0028926,37.1900826,0.3838459,-0.6826132,4.0000000,-0.4526039,1.0238293,12.3941107,-0.9126225,1.1732872
2104,-12,-2.579786891150472,18.478034327536477,-12.9586306,0.0034711,40.4958687,0.4376911,-0.7227917,4.0000000,-0.4951129,1.0236003,12.3353815,-0.9504704,1.3008523
2105,-12,-2.572330251150472,18.478034327536477,-12.9592333,0.0040496,44.6280975,0.4966372,-0.7643026,4.0000000,-0.5353413,1.0233364,12.2679186,-0.9932638,1.4394096
2106,-12,-2.564873611150472,18.478034327536477,-12.9598074,0.0045455,47.9338837,0.5415514,-0.7978761,4.0000000,-0.5604501,1.0230441,12.1909056,-1.0353022,1.5668069
2107,-12,-2.557416971150472,18.478034327536477,-12.9603519,-0.0050413,0.0000000,0.5612754,-0.8195528,4.0000000,-0.5630155,1.0227472,12.1121264,-1.0760902,1.6716915
2108,-12,-2.549960331150472,18.478034327536477,-12.9608669,-0.0047107,0.0000000,0.5569429,-0.8298993,4.0000000,-0.5473185,1.0224568,12.0359993,-1.1124800,1.7497053
2109,-12,-2.542503691150472,18.478034327536477,-12.9613543,-0.0042975,0.0000000,0.5486962,-0.8381411,4.0000000,-0.5284199,1.0221800,11.9622974,-1.1478623,1.8216112
2110,-12,-2.535047051150472,18.478034327536477,-12.9618149,-0.0039669,0.8264463,0.5385464,-0.8444740,4.0000000,-0.5079254,1.0219172,11.8919191,-1.1810226,1.8842938
2111,-12,-2.527590411150472,18.478034327536477,-12.9622507,-0.0036364,1.6528926,0.5243657,-0.8475162,4.0000000,-0.4830891,1.0216715,11.8251019,-1.2119434,1.9317937
2112,-12,-2.520133771150472,18.478034327536477,-12.9626608,-0.0033058,2.4793389,0.5025690,-0.8461040,4.0000000,-0.4511341,1.0214552,11.7660189,-1.2410740,1.9630742
2113,-12,-2.512677131150472,18.478034327536477,-12.9630480,-0.0029752,4.1322312,0.4637930,-0.8362420,4.0000000,-0.4077435,1.0212787,11.7158575,-1.2647405,1.9699121
2114,-12,-2.505220491150472,18.478034327536477,-12.9634142,-0.0025620,5.7851238,0.3962676,-0.8135229,4.0000000,-0.3445331,1.0211470,11.6797419,-1.2825128,1.9488719
2115,-12,-2.497763851150472,18.478034327536477,-12.9637613,-0.0021488,7.4380164,0.2984931,-0.7771970,4.0000000,-0.2624218,1.0210738,11.6607370,-1.2919722,1.9064809
2116,-12,-2.490307211150472,18.478034327536477,-12.9640951,-0.0018182,9.0909090,0.2012267,-0.7390749,4.0000000,-0.1822641,1.0210729,11.6588993,-1.2958858,1.8644826
2117,-12,-2.482850571150472,18.478034327536477,-12.9644194,-0.0014050,11.5702477,0.1151996,-0.7028610,4.0000000,-0.1114304,1.0211351,11.6744976,-1.2942916,1.8238982
2118,-12,-2.475393931150472,18.478034327536477,-12.9647388,-0.0009917,14.0495872,0.0467106,-0.6713666,4.0000000,-0.0541869,1.0212492,11.7056322,-1.2885463,1.7852366
2119,-12,-2.467937291150472,18.478034327536477,-12.9650555,-0.0005785,16.5289249,-0.0225941,-0.6384279,4.0000000,0.0034221,1.0214128,11.7512636,-1.2802777,1.7497014
2120,-12,-2.460480651150472,18.478034327536477,-12.9653711,-0.0000826,19.8347111,-0.0970834,-0.6026942,4.0000000,0.0646222,1.0216366,11.8101015,-1.2700107,1.7209013
2121,-12,-2.453024011150472,18.478034327536477,-12.9656916,0.0003306,22.3140488,-0.1878667,-0.5595810,4.0000000,0.1382406,1.0219181,11.8843956,-1.2574025,1.7034758
2122,-12,-2.445567371150472,18.478034327536477,-12.9660187,0.0007438,24.7933884,-0.2775266,-0.5162564,4.0000000,0.2109080,1.0222487,11.9734821,-1.2434207,1.6997575
2123,-12,-2.438110731150472,18.478034327536477,-12.9663582,0.0011570,27.2727280,-0.3481190,-0.4800797,4.0000000,0.2682239,1.0226299,12.0747061,-1.2283833,1.7010200
2124,-12,-2.430654091150472,18.478034327536477,-12.9667139,0.0015702,29.7520657,-0.3994150,-0.4522306,4.0000000,0.3098481,1.0230422,12.1818590,-1.2143093,1.7040739
2125,-12,-2.423197451150472,18.478034327536477,-12.9670868,0.0019835,32.2314034,-0.4341863,-0.4317692,4.0000000,0.3375752,1.0234816,12.2966309,-1.2011136,1.7052313
2126,-12,-2.415740811150473,18.478034327536477,-12.9674807,0.0023967,34.7107430,-0.4590450,-0.4168727,4.0000000,0.3561648,1.0239505,12.4164352,-1.1899102,1.7082070
2127,-12,-2.408284171150473,18.478034327536477,-12.9678955,0.0028926,38.0165291,-0.4798383,-0.4054864,4.0000000,0.3703194,1.0244412,12.5395527,-1.1812922,1.7163570
2128,-12,-2.400827531150473,18.478034327536477,-12.9683323,0.0033058,40.4958687,-0.5060914,-0.3941822,4.0000000,0.3866911,1.0249531,12.6683674,-1.1750556,1.7380095
2129,-12,-2.393370891150473,18.478034327536477,-12.9687939,0.0037190,42.9752083,-0.5364177,-0.3815239,4.0000000,0.4049544,1.0254890,12.8024216,-1.1680022,1.7657007
2130,-12,-2.385914251150473,18.478034327536477,-12.9692793,0.0042149,46.2809906,-0.5695277,-0.3677072,4.0000000,0.4231654,1.0260614,12.9417582,-1.1585797,1.7978489
2131,-12,-2.378457611150472,18.478034327536477,-12.9697924,0.0046281,48.7603302,-0.5947961,-0.3572535,4.0000000,0.4318393,1.0266535,13.0857067,-1.1463462,1.8251469
2132,-12,-2.371000971150472,18.478034327536477,-12.9703331,-0.0049587,1.6528926,-0.6028819,-0.3525707,4.0000000,0.4240430,1.0272473,13.2298431,-1.1291844,1.8331405
2133,-12,-2.363544331150472,18.478034327536477,-12.9709034,-0.0043802,3.3057852,-0.6019478,-0.3488048,4.0000000,0.4066751,1.0278391,13.3707170,-1.1042848,1.8246186
2134,-12,-2.356087691150472,18.478034327536477,-12.9715033,-0.0038017,4.9586778,-0.5983066,-0.3443327,4.0000000,0.3819841,1.0284073,13.5052738,-1.0706494,1.8086785
2135,-12,-2.348631051150472,18.478034327536477,-12.9721317,-0.0031405,7.4380164,-0.5949877,-0.3388466,4.0000000,0.3480085,1.0289407,13.6295452,-1.0257018,1.7913624
2136,-12,-2.341174411150472,18.478034327536477,-12.9727907,-0.0025620,9.9173555,-0.5954894,-0.3288195,4.0000000,0.3065493,1.0294137,13.7385674,-0.9641882,1.7707679
2137,-12,-2.333717771150472,18.478034327536477,-12.9734802,-0.0018182,13.2231407,-0.6005278,-0.3155680,4.0000000,0.2538940,1.0297933,13.8282299,-0.8850300,1.7531273
2138,-12,-2.684179851150472,18.470577687536480,-12.9464970,0.0014050,25.6198349,-0.1180605,-0.3474981,4.0000000,0.1368100,1.0235643,12.3210783,-0.8318061,0.7557907
2139,-12,-2.676723211150472,18.470577687536480,-12.9473810,0.0022314,30.5785122,-0.0490247,-0.4019725,4.0000000,0.0480572,1.0239810,12.4272556,-0.8520022,0.7815875
2140,-12,-2.669266571150472,18.470577687536480,-12.9482479,0.0030579,36.3636360,0.0138044,-0.4425725,4.0000000,-0.0277450,1.0243146,12.5109482,-0.8574001,0.7942035
2141,-12,-2.661809931150472,18.470577687536480,-12.9490948,0.0038843,41.3223152,0.0608883,-0.4657368,4.0000000,-0.0817470,1.0245793,12.5783424,-0.8497266,0.7846129
2142,-12,-2.654353291150472,18.470577687536480,-12.9499197,0.0047107,47.1074371,0.0918965,-0.4743085,4.0000000,-0.1163834,1.0248007,12.6347246,-0.8322335,0.7540529
2143,-12,-2.646896651150472,18.470577687536480,-12.9507246,-0.0045455,3.3057852,0.1143225,-0.4787812,4.0000000,-0.1426160,1.0250064,12.6864805,-0.8149464,0.7255830
2144,-12,-2.639440011150472,18.470577687536480,-12.9515114,-0.0038017,4.9586778,0.1380743,-0.4877147,4.0000000,-0.1724887,1.0251766,12.7281609,-0.8029408,0.7130863
2145,-12,-2.631983371150472,18.470577687536480,-12.9522781,-0.0031405,7.4380164,0.1648812,-0.5017997,4.0000000,-0.2069788,1.0253010,12.7605305,-0.7966205,0.7169335
2146,-12,-2.624526731150472,18.470577687536480,-12.9530268,-0.0024793,9.9173555,0.1937164,-0.5196693,4.0000000,-0.2437906,1.0253817,12.7817039,-0.7955479,0.7350691
2147,-12,-2.617070091150472,18.470577687536480,-12.9537554,-0.0017355,13.2231407,0.2199313,-0.5376700,4.0000000,-0.2768527,1.0254148,12.7895918,-0.7984872,0.7620578
2148,-12,-2.609613451150472,18.470577687536480,-12.9544640,-0.0009917,16.5289249,0.2405418,-0.5537364,4.0000000,-0.3025388,1.0254120,12.7890406,-0.8049341,0.7943178
2149,-12,-2.602156811150472,18.470577687536480,-12.9551525,-0.0003306,19.8347111,0.2587255,-0.5704111,4.0000000,-0.3241868,1.0253763,12.7813606,-0.8166354,0.8366891
2150,-12,-2.594700171150472,18.470577687536480,-12.9558201,0.0004959,23.9669418,0.2871269,-0.5952644,4.0000000,-0.3544258,1.0253117,12.7650557,-0.8361030,0.9012771
2151,-12,-2.587243531150472,18.470577687536480,-12.9564676,0.0012397,28.0991745,0.3249935,-0.6267102,4.0000000,-0.3902092,1.0252057,12.7401638,-0.8632112,0.9862143
2152,-12,-2.579786891150472,18.470577687536480,-12.9570923,0.0019008,31.4049587,0.3772613,-0.6661097,4.0000000,-0.4352927,1.0250591,12.7040224,-0.8969266,1.0942949
