OID_,RegJ,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
141,-12,-2.937705611150472,19.946992407536481,-12.9613819,-0.0033058,14.0495872,-0.1681786,-0.0753151,4.0000000,0.0672878,1.0450985,16.9062119,-0.2179179,0.4241556
142,-12,-2.930248971150472,19.946992407536481,-12.9611320,-0.0035537,13.2231407,-0.1409973,-0.1070089,4.0000000,0.0686913,1.0458330,17.0378819,-0.2827091,0.3845784
143,-12,-2.922792331150472,19.946992407536481,-12.9608898,-0.0038843,12.3966942,-0.1195057,-0.1355952,4.0000000,0.0744445,1.0464659,17.1520252,-0.3456349,0.3631066
144,-12,-2.915335691150472,19.946992407536481,-12.9606562,-0.0042149,11.5702477,-0.1104964,-0.1566333,4.0000000,0.0939266,1.0470010,17.2462959,-0.4071932,0.3671054
145,-12,-2.907879051150472,19.946992407536481,-12.9604311,-0.0045455,10.7438021,-0.1119031,-0.1715219,4.0000000,0.1215126,1.0474365,17.3218269,-0.4645564,0.3898446
146,-12,-2.900422411150472,19.946992407536481,-12.9602165,-0.0048760,9.9173555,-0.1195035,-0.1851857,4.0000000,0.1476565,1.0477859,17.3822193,-0.5180278,0.4272235
147,-12,-2.892965771150472,19.946992407536481,-12.9600124,-0.0052066,9.0909090,-0.1246051,-0.2037925,4.0000000,0.1600371,1.0480645,17.4311790,-0.5676221,0.4694150
148,-12,-2.885509131150472,19.946992407536481,-12.9598207,0.0046281,49.5867767,-0.1248515,-0.2258642,4.0000000,0.1621794,1.0482926,17.4716587,-0.6139078,0.5102347
149,-12,-2.878052491150472,19.946992407536481,-12.9596405,0.0043802,48.7603302,-0.1241489,-0.2464143,4.0000000,0.1620393,1.0484782,17.5037937,-0.6548678,0.5500021
150,-12,-2.870595851150472,19.946992407536481,-12.9594717,0.0041322,47.9338837,-0.1262881,-0.2641147,4.0000000,0.1657218,1.0486046,17.5256367,-0.6939512,0.5934155
151,-12,-2.863139211150472,19.946992407536481,-12.9593134,0.0038843,47.1074371,-0.1230625,-0.2837461,4.0000000,0.1612323,1.0486608,17.5356598,-0.7287244,0.6321192
152,-12,-2.855682571150472,19.946992407536481,-12.9591665,0.0036364,46.2809906,-0.1148054,-0.3060087,4.0000000,0.1484944,1.0486451,17.5333595,-0.7605119,0.6699781
153,-12,-2.848225931150472,19.946992407536481,-12.9590282,0.0033884,45.4545441,-0.0980302,-0.3328391,4.0000000,0.1240094,1.0485618,17.5189552,-0.7896878,0.7064387
154,-12,-2.840769291150472,19.946992407536481,-12.9588995,0.0032231,45.4545441,-0.0678372,-0.3672591,4.0000000,0.0824393,1.0484122,17.4925766,-0.8169574,0.7439181
155,-12,-2.833312651150472,19.946992407536481,-12.9587746,0.0030579,45.4545441,-0.0199391,-0.4116753,4.0000000,0.0200209,1.0482001,17.4571972,-0.8433715,0.7895257
156,-12,-2.825856011150472,19.946992407536481,-12.9586515,0.0029752,45.4545441,0.0372437,-0.4615482,4.0000000,-0.0518841,1.0479310,17.4098320,-0.8712122,0.8564085
157,-12,-2.818399371150472,19.946992407536481,-12.9585247,0.0028099,44.6280975,0.1000636,-0.5134171,4.0000000,-0.1282515,1.0475985,17.3510532,-0.8985827,0.9446052
158,-12,-2.810942731150472,19.946992407536481,-12.9583883,0.0026446,43.8016510,0.1621214,-0.5642141,4.0000000,-0.2007687,1.0471910,17.2791462,-0.9276595,1.0550345
159,-12,-2.803486091150472,19.946992407536481,-12.9582376,0.0024793,42.9752083,0.2207707,-0.6108639,4.0000000,-0.2653939,1.0467204,17.1965656,-0.9563340,1.1741787
160,-12,-2.796029451150472,19.946992407536481,-12.9580679,0.0023967,42.1487617,0.2782269,-0.6551508,4.0000000,-0.3237489,1.0462141,17.1058636,-0.9865526,1.3016435
161,-12,-2.788572811150472,19.946992407536481,-12.9578753,0.0022314,41.3223152,0.3323076,-0.6945983,4.0000000,-0.3732122,1.0456856,17.0104084,-1.0159844,1.4231119
162,-12,-2.781116171150472,19.946992407536481,-12.9576569,0.0020661,40.4958687,0.3660812,-0.7219144,4.0000000,-0.3981508,1.0451479,16.9144382,-1.0456780,1.5212172
163,-12,-2.773659531150472,19.946992407536481,-12.9574080,0.0018182,38.8429756,0.3657280,-0.7312449,4.0000000,-0.3868774,1.0446104,16.8169270,-1.0756124,1.5772431
164,-12,-2.766202891150472,19.946992407536481,-12.9571304,0.0015702,37.1900826,0.3280044,-0.7220053,4.0000000,-0.3400328,1.0440593,16.7169094,-1.1039778,1.5911554
165,-12,-2.758746251150472,19.946992407536481,-12.9568272,0.0013223,35.5371895,0.2605945,-0.6983092,4.0000000,-0.2688824,1.0434810,16.6116371,-1.1277361,1.5794742
166,-12,-2.997358731150472,19.939535767536480,-12.9657726,0.0009091,31.4049587,-0.2765006,0.0921010,4.0000000,0.0089732,1.0364597,15.2456427,0.1752288,0.6749252
167,-12,-2.989902091150472,19.939535767536480,-12.9654684,0.0005785,30.5785122,-0.2908465,0.0725907,4.0000000,0.0285353,1.0375304,15.4610128,0.1166461,0.6974778
168,-12,-2.982445451150472,19.939535767536480,-12.9651756,0.0003306,29.7520657,-0.2917414,0.0421648,4.0000000,0.0315591,1.0386198,15.6778793,0.0527704,0.6871635
169,-12,-2.974988811150472,19.939535767536480,-12.9648943,0.0000826,28.9256191,-0.2784121,0.0092732,4.0000000,0.0328661,1.0397000,15.8902359,-0.0143197,0.6512161
170,-12,-2.967532171150472,19.939535767536480,-12.9646225,-0.0002479,27.2727280,-0.2563327,-0.0249158,4.0000000,0.0329978,1.0407407,16.0918007,-0.0828294,0.6039464
171,-12,-2.960075531150472,19.939535767536480,-12.9643602,-0.0005785,25.6198349,-0.2270028,-0.0586460,4.0000000,0.0349756,1.0417143,16.2786846,-0.1522675,0.5489174
172,-12,-2.952618891150472,19.939535767536480,-12.9641075,-0.0007438,24.7933884,-0.1946822,-0.0936320,4.0000000,0.0346995,1.0426208,16.4495411,-0.2219636,0.4971131
173,-12,-2.945162251150472,19.939535767536480,-12.9638615,-0.0009091,23.9669418,-0.1641788,-0.1270202,4.0000000,0.0366661,1.0434467,16.6018028,-0.2907064,0.4578105
174,-12,-2.937705611150472,19.939535767536480,-12.9636230,-0.0010744,23.1404953,-0.1349403,-0.1594346,4.0000000,0.0387042,1.0441686,16.7349758,-0.3575734,0.4293355
175,-12,-2.930248971150472,19.939535767536480,-12.9633913,-0.0012397,22.3140488,-0.1098557,-0.1917461,4.0000000,0.0391077,1.0447911,16.8489857,-0.4225999,0.4194286
176,-12,-2.922792331150472,19.939535767536480,-12.9631653,-0.0014876,21.4876041,-0.0907355,-0.2213708,4.0000000,0.0426667,1.0453188,16.9435978,-0.4854083,0.4271191
177,-12,-2.915335691150472,19.939535767536480,-12.9629450,-0.0017355,20.6611576,-0.0885628,-0.2390433,4.0000000,0.0662786,1.0457436,17.0183010,-0.5443652,0.4553970
178,-12,-2.907879051150472,19.939535767536480,-12.9627295,-0.0019835,19.8347111,-0.0992177,-0.2496887,4.0000000,0.0993676,1.0460625,17.0760689,-0.5987451,0.5004089
179,-12,-2.900422411150472,19.939535767536480,-12.9625235,-0.0022314,19.0082645,-0.1145962,-0.2609320,4.0000000,0.1297121,1.0463018,17.1188030,-0.6515762,0.5590208
180,-12,-2.892965771150472,19.939535767536480,-12.9623260,-0.0024793,18.1818180,-0.1240222,-0.2782332,4.0000000,0.1443551,1.0464883,17.1510353,-0.7008214,0.6201391
181,-12,-2.885509131150472,19.939535767536480,-12.9621401,-0.0026446,18.1818180,-0.1271193,-0.2996846,4.0000000,0.1477491,1.0466276,17.1739578,-0.7471183,0.6803668
182,-12,-2.878052491150472,19.939535767536480,-12.9619646,-0.0028926,17.3553715,-0.1262328,-0.3227232,4.0000000,0.1451651,1.0467206,17.1908112,-0.7906114,0.7401413
183,-12,-2.870595851150472,19.939535767536480,-12.9617977,-0.0031405,16.5289249,-0.1278419,-0.3430942,4.0000000,0.1454575,1.0467596,17.1992207,-0.8316458,0.8022491
184,-12,-2.863139211150472,19.939535767536480,-12.9616413,-0.0033884,15.7024794,-0.1237236,-0.3647866,4.0000000,0.1389149,1.0467436,17.1963463,-0.8684881,0.8592962
185,-12,-2.855682571150472,19.939535767536480,-12.9614935,-0.0036364,14.8760328,-0.1127462,-0.3893771,4.0000000,0.1241554,1.0466712,17.1834164,-0.9029096,0.9150262
186,-12,-2.848225931150472,19.939535767536480,-12.9613533,-0.0038843,14.0495872,-0.0924522,-0.4177032,4.0000000,0.0989135,1.0465362,17.1605968,-0.9343199,0.9691382
187,-12,-2.840769291150472,19.939535767536480,-12.9612198,-0.0040496,13.2231407,-0.0570351,-0.4535004,4.0000000,0.0576378,1.0463413,17.1261673,-0.9646385,1.0266844
188,-12,-2.833312651150472,19.939535767536480,-12.9610901,-0.0042149,12.3966942,0.0000539,-0.4998277,4.0000000,-0.0049751,1.0460902,17.0798893,-0.9946802,1.0945508
189,-12,-2.825856011150472,19.939535767536480,-12.9609594,-0.0042975,11.5702477,0.0715967,-0.5531594,4.0000000,-0.0799915,1.0457755,17.0244579,-1.0263273,1.1856031
190,-12,-2.818399371150472,19.939535767536480,-12.9608231,-0.0045455,9.9173555,0.1486525,-0.6071891,4.0000000,-0.1579709,1.0453918,16.9567966,-1.0564075,1.2958827
191,-12,-2.810942731150472,19.939535767536480,-12.9606752,-0.0047934,8.2644625,0.2206203,-0.6582479,4.0000000,-0.2276291,1.0449467,16.8766117,-1.0888667,1.4271965
192,-12,-2.803486091150472,19.939535767536480,-12.9605103,-0.0050413,6.6115704,0.2854245,-0.7040934,4.0000000,-0.2866553,1.0444508,16.7856827,-1.1215316,1.5648490
193,-12,-2.796029451150472,19.939535767536480,-12.9603262,-0.0052066,5.7851238,0.3504487,-0.7486622,4.0000000,-0.3406984,1.0439219,16.6884975,-1.1566260,1.7118979
194,-12,-2.788572811150472,19.939535767536480,-12.9601173,-0.0054545,4.9586778,0.4090805,-0.7882093,4.0000000,-0.3839133,1.0433705,16.5866165,-1.1925052,1.8539757
195,-12,-2.781116171150472,19.939535767536480,-12.9598808,0.0042975,49.5867767,0.4471138,-0.8173435,4.0000000,-0.4042720,1.0428063,16.4831619,-1.2304150,1.9757086
196,-12,-2.773659531150472,19.939535767536480,-12.9596148,0.0039669,47.9338837,0.4459913,-0.8287500,4.0000000,-0.3900748,1.0422480,16.3788052,-1.2674252,2.0544741
197,-12,-2.766202891150472,19.939535767536480,-12.9593191,0.0036364,46.2809906,0.4041447,-0.8227338,4.0000000,-0.3432602,1.0416801,16.2721157,-1.3022074,2.0917356
198,-12,-2.758746251150472,19.939535767536480,-12.9589968,0.0033058,44.6280975,0.3272848,-0.8033423,4.0000000,-0.2719619,1.0410844,16.1616650,-1.3347229,2.1092281
199,-12,-2.751289611150472,19.939535767536480,-12.9586515,0.0029752,42.9752083,0.2274053,-0.7757207,4.0000000,-0.1869873,1.0404657,16.0445766,-1.3644542,2.1251037
200,-12,-3.004815371150472,19.932079127536479,-12.9680653,0.0029752,41.3223152,-0.2102675,0.0719304,4.0000000,0.0070467,1.0353209,15.0097771,0.1368141,0.5055177
201,-12,-2.997358731150472,19.932079127536479,-12.9677801,0.0027273,40.4958687,-0.2341356,0.0626118,4.0000000,0.0461844,1.0362484,15.1993504,0.0790391,0.5577171
202,-12,-2.989902091150472,19.932079127536479,-12.9675074,0.0023967,39.6694221,-0.2479903,0.0347632,4.0000000,0.0551341,1.0372052,15.3939276,0.0143924,0.5798734
203,-12,-2.982445451150472,19.932079127536479,-12.9672451,0.0021488,38.8429756,-0.2484711,-0.0044078,4.0000000,0.0465472,1.0381724,15.5892086,-0.0553629,0.5773484
204,-12,-2.974988811150472,19.932079127536479,-12.9669933,0.0019008,38.0165291,-0.2353123,-0.0452517,4.0000000,0.0349124,1.0391337,15.7801800,-0.1254157,0.5571042
205,-12,-2.967532171150472,19.932079127536479,-12.9667501,0.0015702,36.3636360,-0.2113847,-0.0860228,4.0000000,0.0239058,1.0400645,15.9610291,-0.1959515,0.5260619
206,-12,-2.960075531150472,19.932079127536479,-12.9665136,0.0012397,34.7107430,-0.1816721,-0.1256676,4.0000000,0.0162407,1.0409307,16.1290646,-0.2675759,0.4943709
207,-12,-2.952618891150472,19.932079127536479,-12.9662838,0.0010744,33.8842964,-0.1495209,-0.1631953,4.0000000,0.0101915,1.0417221,16.2798595,-0.3365821,0.4672271
208,-12,-2.945162251150472,19.932079127536479,-12.9660597,0.0009091,33.0578499,-0.1200543,-0.1973516,4.0000000,0.0088726,1.0424285,16.4124298,-0.4035757,0.4522272
209,-12,-2.937705611150472,19.932079127536479,-12.9658394,0.0007438,32.2314034,-0.0942404,-0.2310607,4.0000000,0.0086729,1.0430346,16.5249767,-0.4707943,0.4547098
210,-12,-2.930248971150472,19.932079127536479,-12.9656229,0.0005785,31.4049587,-0.0711863,-0.2642336,4.0000000,0.0073365,1.0435429,16.6190891,-0.5358037,0.4722758
211,-12,-2.922792331150472,19.932079127536479,-12.9654093,0.0003306,30.5785122,-0.0564411,-0.2911373,4.0000000,0.0128440,1.0439516,16.6938267,-0.5951186,0.5021720
212,-12,-2.915335691150472,19.932079127536479,-12.9651985,0.0000826,29.7520657,-0.0614347,-0.3058967,4.0000000,0.0400792,1.0442617,16.7509327,-0.6518726,0.5495074
213,-12,-2.907879051150472,19.932079127536479,-12.9649906,-0.0000826,28.9256191,-0.0804986,-0.3141122,4.0000000,0.0774419,1.0444827,16.7900658,-0.7056662,0.6126318
214,-12,-2.900422411150472,19.932079127536479,-12.9647894,-0.0002479,28.0991745,-0.1044689,-0.3213284,4.0000000,0.1128595,1.0446314,16.8155785,-0.7555164,0.6852331
215,-12,-2.892965771150472,19.932079127536479,-12.9645967,-0.0004132,27.2727280,-0.1192352,-0.3357580,4.0000000,0.1312641,1.0447223,16.8306770,-0.8027801,0.7588577
216,-12,-2.885509131150472,19.932079127536479,-12.9644136,-0.0004959,27.2727280,-0.1246827,-0.3561256,4.0000000,0.1357626,1.0447572,16.8381748,-0.8480138,0.8317383
217,-12,-2.878052491150472,19.932079127536479,-12.9642401,-0.0006612,26.4462814,-0.1226736,-0.3802967,4.0000000,0.1309690,1.0447546,16.8379211,-0.8915625,0.9040749
218,-12,-2.870595851150472,19.932079127536479,-12.9640741,-0.0008264,25.6198349,-0.1217419,-0.4026529,4.0000000,0.1273023,1.0447177,16.8306999,-0.9326081,0.9776147
219,-12,-2.863139211150472,19.932079127536479,-12.9639168,-0.0009917,24.7933884,-0.1164277,-0.4264443,4.0000000,0.1188083,1.0446315,16.8155785,-0.9716969,1.0511178
220,-12,-2.855682571150472,19.932079127536479,-12.9637671,-0.0011570,23.9669418,-0.1035885,-0.4524925,4.0000000,0.1027763,1.0444990,16.7921066,-1.0077612,1.1218194
221,-12,-2.848225931150472,19.932079127536479,-12.9636230,-0.0013223,23.1404953,-0.0790434,-0.4846152,4.0000000,0.0750766,1.0443110,16.7570477,-1.0443070,1.1982864
222,-12,-2.840769291150472,19.932079127536479,-12.9634848,-0.0014050,22.3140488,-0.0385559,-0.5234053,4.0000000,0.0328102,1.0440557,16.7115021,-1.0796207,1.2794883
223,-12,-2.833312651150472,19.932079127536479,-12.9633474,-0.0014876,21.4876041,0.0246173,-0.5717259,4.0000000,-0.0289736,1.0437415,16.6546078,-1.1144782,1.3725170
224,-12,-2.825856011150472,19.932079127536479,-12.9632082,-0.0015702,20.6611576,0.1083128,-0.6281425,4.0000000,-0.1065741,1.0433762,16.5872993,-1.1497109,1.4874784
225,-12,-2.818399371150472,19.932079127536479,-12.9630604,-0.0018182,19.0082645,0.1982363,-0.6857983,4.0000000,-0.1861075,1.0429558,16.5092430,-1.1854891,1.6264297
226,-12,-2.810942731150472,19.932079127536479,-12.9628992,-0.0020661,17.3553715,0.2792022,-0.7384889,4.0000000,-0.2540753,1.0424778,16.4207344,-1.2229024,1.7826924
227,-12,-2.803486091150472,19.932079127536479,-12.9627199,-0.0023140,15.7024794,0.3483536,-0.7851501,4.0000000,-0.3077022,1.0419532,16.3220215,-1.2625980,1.9467095
228,-12,-2.796029451150472,19.932079127536479,-12.9625187,-0.0024793,14.8760328,0.4170967,-0.8300499,4.0000000,-0.3564822,1.0413904,16.2158203,-1.3036176,2.1173165
229,-12,-2.788572811150472,19.932079127536479,-12.9622927,-0.0028099,13.2231407,0.4771235,-0.8702022,4.0000000,-0.3926893,1.0408051,16.1035824,-1.3477150,2.2861097
230,-12,-2.781116171150472,19.932079127536479,-12.9620371,-0.0031405,11.5702477,0.5173780,-0.9014016,4.0000000,-0.4084089,1.0402093,15.9893389,-1.3943945,2.4373555
231,-12,-2.773659531150472,19.932079127536479,-12.9617519,-0.0035537,9.9173555,0.5162048,-0.9160444,4.0000000,-0.3918749,1.0396115,15.8748341,-1.4402140,2.5484576
232,-12,-2.766202891150472,19.932079127536479,-12.9614363,-0.0039669,8.2644625,0.4692423,-0.9135605,4.0000000,-0.3434019,1.0390117,15.7593679,-1.4837191,2.6190252
233,-12,-2.758746251150472,19.932079127536479,-12.9610929,-0.0043802,6.6115704,0.3814121,-0.8985711,4.0000000,-0.2699135,1.0383962,15.6381063,-1.5272287,2.6781931
234,-12,-2.751289611150472,19.932079127536479,-12.9607277,-0.0047934,4.9586778,0.2658959,-0.8750310,4.0000000,-0.1831926,1.0377533,15.5106010,-1.5668695,2.7351453
235,-12,-3.012272011150472,19.924622487536482,-12.9703121,-0.0047107,4.9586778,-0.1441595,0.0462123,4.0000000,-0.0208912,1.0343760,14.8132935,0.1133158,0.3389118
236,-12,-3.004815371150472,19.924622487536482,-12.9700432,-0.0049587,4.1322312,-0.1710136,0.0552792,4.0000000,0.0494190,1.0351520,14.9733620,0.0611395,0.4066561
237,-12,-2.997358731150472,19.924622487536482,-12.9697847,0.0047934,49.5867767,-0.1934493,0.0391851,4.0000000,0.0796784,1.0359526,15.1392012,-0.0013083,0.4532227
238,-12,-2.989902091150472,19.924622487536482,-12.9695387,0.0044628,48.7603302,-0.2048885,0.0048278,4.0000000,0.0793153,1.0367737,15.3080702,-0.0696598,0.4737421
239,-12,-2.982445451150472,19.924622487536482,-12.9693031,0.0041322,47.9338837,-0.2027141,-0.0419072,4.0000000,0.0583074,1.0376120,15.4769354,-0.1421217,0.4767568
240,-12,-2.974988811150472,19.924622487536482,-12.9690781,0.0038017,47.1074371,-0.1872563,-0.0911822,4.0000000,0.0327657,1.0384434,15.6434851,-0.2151302,0.4704099
241,-12,-2.967532171150472,19.924622487536482,-12.9688597,0.0033884,45.4545441,-0.1622780,-0.1376874,4.0000000,0.0117637,1.0392473,15.8031921,-0.2871384,0.4599834
242,-12,-2.960075531150472,19.924622487536482,-12.9686460,0.0030579,43.8016510,-0.1326684,-0.1810561,4.0000000,-0.0028997,1.0399994,15.9477234,-0.3592126,0.4524579
243,-12,-2.952618891150472,19.924622487536482,-12.9684372,0.0028926,42.9752083,-0.1019290,-0.2214346,4.0000000,-0.0142335,1.0406671,16.0761623,-0.4286356,0.4526826
244,-12,-2.945162251150472,19.924622487536482,-12.9682302,0.0027273,42.1487617,-0.0733637,-0.2584316,4.0000000,-0.0209855,1.0412393,16.1874886,-0.4958776,0.4641432
245,-12,-2.937705611150472,19.924622487536482,-12.9680243,0.0025620,41.3223152,-0.0499146,-0.2916412,4.0000000,-0.0223299,1.0417231,16.2795639,-0.5609525,0.4892311
246,-12,-2.930248971150472,19.924622487536482,-12.9678202,0.0023967,40.4958687,-0.0298819,-0.3229893,4.0000000,-0.0232451,1.0421180,16.3525124,-0.6227334,0.5265234
247,-12,-2.922792331150472,19.924622487536482,-12.9676161,0.0021488,39.6694221,-0.0202645,-0.3476703,4.0000000,-0.0155257,1.0424182,16.4076366,-0.6798150,0.5753198
248,-12,-2.915335691150472,19.924622487536482,-12.9674120,0.0019008,38.8429756,-0.0318620,-0.3599336,4.0000000,0.0141416,1.0426279,16.4473438,-0.7340088,0.6367591
249,-12,-2.907879051150472,19.924622487536482,-12.9672089,0.0017355,38.0165291,-0.0594122,-0.3647946,4.0000000,0.0564270,1.0427568,16.4709282,-0.7860162,0.7115383
250,-12,-2.900422411150472,19.924622487536482,-12.9670115,0.0015702,37.1900826,-0.0914621,-0.3686743,4.0000000,0.0971094,1.0428134,16.4808178,-0.8344579,0.7940639
251,-12,-2.892965771150472,19.924622487536482,-12.9668207,0.0014050,36.3636360,-0.1118006,-0.3813915,4.0000000,0.1192274,1.0428118,16.4798393,-0.8820104,0.8800161
252,-12,-2.885509131150472,19.924622487536482,-12.9666376,0.0013223,36.3636360,-0.1193168,-0.4025285,4.0000000,0.1240942,1.0427636,16.4707203,-0.9291511,0.9680830
253,-12,-2.878052491150472,19.924622487536482,-12.9664631,0.0011570,35.5371895,-0.1178277,-0.4281668,4.0000000,0.1187880,1.0426770,16.4553909,-0.9751216,1.0566685
254,-12,-2.870595851150472,19.924622487536482,-12.9662962,0.0009917,34.7107430,-0.1157206,-0.4530928,4.0000000,0.1129303,1.0425577,16.4331284,-1.0191158,1.1468188
255,-12,-2.863139211150472,19.924622487536482,-12.9661360,0.0008264,33.8842964,-0.1087717,-0.4804178,4.0000000,0.1022975,1.0423957,16.4036350,-1.0631331,1.2416681
256,-12,-2.855682571150472,19.924622487536482,-12.9659824,0.0006612,33.0578499,-0.0921087,-0.5113925,4.0000000,0.0829061,1.0421880,16.3651142,-1.1056910,1.3378252
257,-12,-2.848225931150472,19.924622487536482,-12.9658337,0.0004959,32.2314034,-0.0639325,-0.5464585,4.0000000,0.0537272,1.0419326,16.3173733,-1.1466444,1.4366530
258,-12,-2.840769291150472,19.924622487536482,-12.9656868,0.0004132,31.4049587,-0.0183877,-0.5880501,4.0000000,0.0104959,1.0416166,16.2578392,-1.1865962,1.5418637
259,-12,-2.833312651150472,19.924622487536482,-12.9655409,0.0003306,30.5785122,0.0530618,-0.6397157,4.0000000,-0.0526212,1.0412440,16.1883678,-1.2268101,1.6624634
260,-12,-2.825856011150472,19.924622487536482,-12.9653902,0.0002479,29.7520657,0.1490629,-0.6990411,4.0000000,-0.1327193,1.0408242,16.1083889,-1.2653630,1.8013911
261,-12,-2.818399371150472,19.924622487536482,-12.9652309,0.0000000,28.0991745,0.2514152,-0.7603932,4.0000000,-0.2132879,1.0403591,16.0197449,-1.3074985,1.9725223
262,-12,-2.810942731150472,19.924622487536482,-12.9650545,-0.0002479,26.4462814,0.3390101,-0.8145599,4.0000000,-0.2782952,1.0398458,15.9204769,-1.3508246,2.1574667
263,-12,-2.803486091150472,19.924622487536482,-12.9648590,-0.0004959,24.7933884,0.4125680,-0.8629313,4.0000000,-0.3277444,1.0392866,15.8114567,-1.3981180,2.3534293
264,-12,-2.796029451150472,19.924622487536482,-12.9646397,-0.0006612,23.9669418,0.4840194,-0.9084082,4.0000000,-0.3710947,1.0386860,15.6930990,-1.4457219,2.5502486
265,-12,-2.788572811150472,19.924622487536482,-12.9643936,-0.0009091,22.3140488,0.5444776,-0.9491206,4.0000000,-0.4008438,1.0380619,15.5698147,-1.4973973,2.7468338
266,-12,-2.781116171150472,19.924622487536482,-12.9641171,-0.0011570,20.6611576,0.5815167,-0.9798341,4.0000000,-0.4105330,1.0374305,15.4438181,-1.5491351,2.9193008
267,-12,-2.773659531150472,19.924622487536482,-12.9638100,-0.0015702,18.1818180,0.5776243,-0.9963400,4.0000000,-0.3908357,1.0367950,15.3164797,-1.6018443,3.0600853
268,-12,-2.766202891150472,19.924622487536482,-12.9634724,-0.0019835,15.7024794,0.5251759,-0.9976481,4.0000000,-0.3408289,1.0361555,15.1865978,-1.6544672,3.1719859
269,-12,-2.758746251150472,19.924622487536482,-12.9631071,-0.0023967,13.2231407,0.4228761,-0.9845125,4.0000000,-0.2637219,1.0354970,15.0515203,-1.7053031,3.2658544
270,-12,-2.751289611150472,19.924622487536482,-12.9627190,-0.0028099,10.7438021,0.2911917,-0.9643520,4.0000000,-0.1750872,1.0348080,14.9090900,-1.7536169,3.3671553
271,-12,-2.743832971150472,19.924622487536482,-12.9623127,-0.0032231,8.2644625,0.1289875,-0.9356798,4.0000000,-0.0756555,1.0340834,14.7571163,-1.7957040,3.4709961
272,-12,-3.027185291150472,19.917165847536481,-12.9727764,-0.0021488,15.7024794,-0.0711291,-0.0229483,4.0000000,-0.1569942,1.0330604,14.5352345,0.1110976,0.1654280
273,-12,-3.019728651150472,19.917165847536481,-12.9725199,-0.0023967,14.8760328,-0.0891561,0.0108113,4.0000000,-0.0596588,1.0336320,14.6562061,0.0812814,0.2038672
274,-12,-3.012272011150472,19.917165847536481,-12.9722652,-0.0025620,14.0495872,-0.1128799,0.0318357,4.0000000,0.0246372,1.0342526,14.7868271,0.0390342,0.2628903
275,-12,-3.004815371150472,19.917165847536481,-12.9720182,-0.0027273,13.2231407,-0.1376099,0.0357587,4.0000000,0.0864415,1.0349035,14.9241858,-0.0149241,0.3221706
