OID_,RegH,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2697,-12,-3.146491531150471,18.806126487536478,-12.9991884,0.0040496,41.3223152,-0.0070679,-0.3164808,4.0000000,-0.2406071,1.0153918,9.9949532,-0.3923545,0.4379232
2698,-12,-3.139034891150471,18.806126487536478,-12.9983788,0.0032231,33.8842964,-0.0154044,-0.3186851,4.0000000,-0.1927249,1.0153638,9.9868879,-0.4446454,0.4594775
2699,-12,-3.131578251150471,18.806126487536478,-12.9975691,0.0023967,27.2727280,-0.0292412,-0.3180441,4.0000000,-0.1432400,1.0152736,9.9592762,-0.4928482,0.4850401
2700,-12,-3.124121611150471,18.806126487536478,-12.9967623,0.0015702,21.4876041,-0.0533457,-0.3109723,4.0000000,-0.0892526,1.0151259,9.9107857,-0.5326920,0.5154289
2701,-12,-3.116664971150471,18.806126487536478,-12.9959564,0.0008264,16.5289249,-0.0938964,-0.2912820,4.0000000,-0.0235710,1.0149150,9.8430071,-0.5589930,0.5497187
2702,-12,-3.109208331150471,18.806126487536478,-12.9951553,0.0000826,12.3966942,-0.1509464,-0.2584757,4.0000000,0.0544859,1.0146123,9.7454605,-0.5714373,0.5933797
2703,-12,-3.101751691150471,18.806126487536478,-12.9943628,-0.0007438,8.2644625,-0.2134592,-0.2191805,4.0000000,0.1389857,1.0142180,9.6131363,-0.5773467,0.6458573
2704,-12,-3.094295051150471,18.806126487536478,-12.9935827,-0.0015702,4.9586778,-0.2729139,-0.1797258,4.0000000,0.2195389,1.0137355,9.4501276,-0.5789906,0.7048204
2705,-12,-3.086838411150471,18.806126487536478,-12.9928188,-0.0023140,2.4793389,-0.3238251,-0.1422234,4.0000000,0.2931010,1.0131742,9.2563820,-0.5775479,0.7610861
2706,-12,-3.079381771150471,18.806126487536478,-12.9920750,-0.0030579,0.8264463,-0.3590169,-0.1106973,4.0000000,0.3529315,1.0125601,9.0389462,-0.5743261,0.8011188
2707,-12,-3.071925131150472,18.806126487536478,-12.9913540,-0.0038017,0.0000000,-0.3858175,-0.0794423,4.0000000,0.4051161,1.0119239,8.8083467,-0.5640007,0.8319185
2708,-12,-3.064468491150472,18.806126487536478,-12.9906559,-0.0044628,0.0000000,-0.4069788,-0.0453655,4.0000000,0.4539439,1.0112612,8.5613832,-0.5446751,0.8578888
2709,-12,-3.057011851150472,18.806126487536478,-12.9899855,0.0047934,47.9338837,-0.4194769,-0.0120799,4.0000000,0.4972249,1.0105808,8.2999716,-0.5213847,0.8752314
2710,-12,-3.049555211150472,18.806126487536478,-12.9893446,0.0040496,40.4958687,-0.4153847,0.0127170,4.0000000,0.5261323,1.0099053,8.0312481,-0.5006983,0.8654922
2711,-12,-3.042098571150472,18.806126487536478,-12.9887352,0.0033884,33.8842964,-0.3992154,0.0258310,4.0000000,0.5386027,1.0092498,7.7612371,-0.4869408,0.8322430
2712,-12,-3.034641931150472,18.806126487536478,-12.9881563,0.0027273,27.2727280,-0.3702569,0.0247981,4.0000000,0.5307201,1.0086306,7.4979696,-0.4811239,0.7699077
2713,-12,-3.027185291150472,18.806126487536478,-12.9876080,0.0021488,21.4876041,-0.3347083,0.0141273,4.0000000,0.5072260,1.0080638,7.2486377,-0.4789714,0.6926019
2714,-12,-3.019728651150472,18.806126487536478,-12.9870872,0.0016529,16.5289249,-0.2952683,-0.0040464,4.0000000,0.4700955,1.0075569,7.0160575,-0.4781883,0.6085615
2715,-12,-3.012272011150471,18.806126487536478,-12.9865904,0.0012397,12.3966942,-0.2556295,-0.0283072,4.0000000,0.4221608,1.0071019,6.8026934,-0.4787753,0.5285106
2716,-12,-3.004815371150471,18.806126487536478,-12.9861155,0.0008264,8.2644625,-0.2177918,-0.0533607,4.0000000,0.3705846,1.0067047,6.6132379,-0.4773060,0.4578623
2717,-12,-2.997358731150471,18.806126487536478,-12.9856577,0.0004132,4.9586778,-0.1820937,-0.0806563,4.0000000,0.3156167,1.0063647,6.4421830,-0.4769292,0.3985881
2718,-12,-2.989902091150471,18.806126487536478,-12.9852142,0.0000826,2.4793389,-0.1475695,-0.1128643,4.0000000,0.2568070,1.0060724,6.2919145,-0.4825355,0.3525147
2719,-12,-2.982445451150471,18.806126487536478,-12.9847822,-0.0002479,0.8264463,-0.1133700,-0.1492534,4.0000000,0.1950738,1.0058246,6.1641088,-0.4935805,0.3208369
2720,-12,-2.974988811150471,18.806126487536478,-12.9843569,-0.0004959,0.0000000,-0.0855989,-0.1798959,4.0000000,0.1431108,1.0056187,6.0556021,-0.5029026,0.3048105
2721,-13,-3.355277451150472,18.798669847536477,-13.0145493,-0.0001653,0.0000000,1.8772892,-1.4071165,4.0000000,-1.2807577,1.0028933,4.3203344,-1.5334754,4.2089825
2722,-13,-3.347820811150472,18.798669847536477,-13.0146790,-0.0001653,0.0000000,1.8340893,-1.3978641,4.0000000,-1.3716705,1.0028770,4.3074231,-1.4240577,4.1943402
2723,-13,-3.340364171150472,18.798669847536477,-13.0147247,-0.0001653,0.0000000,1.7759255,-1.3852034,5.0000000,-1.4823000,1.0030061,4.4052067,-1.2881066,4.1756783
2724,-13,-3.332907531150472,18.798669847536477,-13.0146866,-0.0003306,0.0000000,1.6828841,-1.3603929,4.0000000,-1.5775046,1.0032880,4.6095815,-1.1432813,4.0973988
2725,-13,-3.325450891150472,18.798669847536477,-13.0145645,-0.0004959,0.0000000,1.5483844,-1.3191028,4.0000000,-1.6353275,1.0037199,4.9087214,-1.0028781,3.9331062
2726,-13,-3.317994251150472,18.798669847536477,-13.0143604,-0.0007438,0.0000000,1.3957634,-1.2675329,4.0000000,-1.6575292,1.0042899,5.2766013,-0.8775367,3.7145178
2727,-13,-3.310537611150472,18.798669847536477,-13.0140772,-0.0010744,0.0000000,1.2329444,-1.2079819,4.0000000,-1.6482174,1.0049833,5.6928620,-0.7677466,3.4599452
2728,-13,-3.303080971150472,18.798669847536477,-13.0137177,-0.0014050,0.0000000,1.0601908,-1.1379415,4.0000000,-1.6066351,1.0057815,6.1361666,-0.6692477,3.1556783
2729,-13,-3.295624331150472,18.798669847536477,-13.0132856,-0.0018182,0.0000000,0.8849488,-1.0597456,4.0000000,-1.5415933,1.0066603,6.5887127,-0.5778977,2.8235106
2730,-13,-3.288167691150472,18.798669847536477,-13.0127859,-0.0023140,0.0000000,0.7221573,-0.9783707,4.0000000,-1.4613966,1.0075943,7.0377297,-0.4953448,2.4875119
2731,-13,-3.280711051150472,18.798669847536477,-13.0122242,-0.0028926,0.0000000,0.5653629,-0.8891190,4.0000000,-1.3631418,1.0085609,7.4730515,-0.4150963,2.1319799
2732,-13,-3.273254411150472,18.798669847536477,-13.0116053,-0.0035537,0.0000000,0.4161886,-0.7907076,4.0000000,-1.2473700,1.0095215,7.8802238,-0.3340452,1.7618185
2733,-13,-3.265797771150472,18.798669847536477,-13.0109367,-0.0042149,0.0000000,0.2818820,-0.6856695,4.0000000,-1.1174601,1.0104305,8.2483025,-0.2538789,1.3987039
2734,-13,-3.258341131150472,18.798669847536477,-13.0102272,-0.0049587,0.0000000,0.1729591,-0.5848113,4.0000000,-0.9894422,1.0112579,8.5680885,-0.1801805,1.0915198
2735,-13,-3.250884491150472,18.798669847536477,-13.0094852,0.0043802,43.8016510,0.0955977,-0.4966997,4.0000000,-0.8716774,1.0119922,8.8385239,-0.1217220,0.8534926
2736,-13,-3.243427851150471,18.798669847536477,-13.0087185,0.0035537,36.3636360,0.0450897,-0.4266390,4.0000000,-0.7739645,1.0126419,9.0707874,-0.0793135,0.6867288
2737,-13,-3.235971211150471,18.798669847536477,-13.0079317,0.0027273,29.7520657,0.0113411,-0.3702178,4.0000000,-0.6914068,1.0132115,9.2702084,-0.0490288,0.5672970
2738,-13,-3.228514571150471,18.798669847536477,-13.0071306,0.0019008,23.9669418,-0.0142291,-0.3225826,4.0000000,-0.6189467,1.0137123,9.4416361,-0.0262185,0.4808006
2739,-13,-3.221057931150471,18.798669847536477,-13.0063181,0.0010744,18.1818180,-0.0332666,-0.2834557,4.0000000,-0.5551134,1.0141468,9.5880766,-0.0117979,0.4196744
2740,-13,-3.213601291150471,18.798669847536477,-13.0054989,0.0002479,13.2231407,-0.0498185,-0.2501796,4.0000000,-0.4970046,1.0145162,9.7109938,-0.0033545,0.3784597
2741,-13,-3.206144651150471,18.798669847536477,-13.0046759,-0.0005785,9.0909090,-0.0646383,-0.2220258,4.0000000,-0.4426466,1.0148290,9.8128099,-0.0014049,0.3525001
2742,-13,-3.198688011150471,18.798669847536477,-13.0038519,-0.0014050,5.7851238,-0.0726685,-0.2044656,4.0000000,-0.3959669,1.0150769,9.8928843,-0.0129643,0.3369224
2743,-13,-3.191231371150471,18.798669847536477,-13.0030308,-0.0022314,3.3057852,-0.0675833,-0.2057254,4.0000000,-0.3688809,1.0152828,9.9579945,-0.0425700,0.3279171
2744,-13,-3.183774731150471,18.798669847536477,-13.0022125,-0.0029752,1.6528926,-0.0527289,-0.2186497,4.0000000,-0.3529463,1.0154768,10.0200529,-0.0843531,0.3194087
2745,-13,-3.176318091150471,18.798669847536477,-13.0013962,-0.0037190,0.8264463,-0.0371864,-0.2349086,4.0000000,-0.3401859,1.0156604,10.0784311,-0.1296313,0.3173835
2746,-13,-3.168861451150471,18.798669847536477,-13.0005798,-0.0045455,0.0000000,-0.0248492,-0.2479147,4.0000000,-0.3200106,1.0158259,10.1327944,-0.1758188,0.3171906
2747,-12,-3.161404811150471,18.798669847536477,-12.9997644,0.0047107,47.1074371,-0.0207571,-0.2527309,4.0000000,-0.2854855,1.0159611,10.1773357,-0.2199764,0.3176467
2748,-12,-3.153948171150471,18.798669847536477,-12.9989491,0.0038843,39.6694221,-0.0264386,-0.2498810,4.0000000,-0.2353522,1.0160424,10.2031460,-0.2644098,0.3221388
2749,-12,-3.146491531150471,18.798669847536477,-12.9981356,0.0030579,33.0578499,-0.0326412,-0.2499905,4.0000000,-0.1837761,1.0160478,10.2048731,-0.3162049,0.3338487
2750,-12,-3.139034891150471,18.798669847536477,-12.9973269,0.0022314,26.4462814,-0.0414106,-0.2510986,4.0000000,-0.1315182,1.0159929,10.1883450,-0.3706789,0.3530284
2751,-12,-3.131578251150471,18.798669847536477,-12.9965210,0.0014050,20.6611576,-0.0546027,-0.2510533,4.0000000,-0.0770176,1.0158728,10.1505423,-0.4250891,0.3790760
2752,-12,-3.124121611150471,18.798669847536477,-12.9957199,0.0005785,15.7024794,-0.0772663,-0.2462440,4.0000000,-0.0189883,1.0156851,10.0911064,-0.4734997,0.4153142
2753,-12,-3.116664971150471,18.798669847536477,-12.9949236,-0.0001653,11.5702477,-0.1135747,-0.2307072,4.0000000,0.0481549,1.0154282,10.0099220,-0.5095693,0.4596339
2754,-12,-3.109208331150471,18.798669847536477,-12.9941349,-0.0009091,8.2644625,-0.1677781,-0.2006488,4.0000000,0.1308779,1.0150783,9.8982458,-0.5321755,0.5189660
2755,-12,-3.101751691150471,18.798669847536477,-12.9933567,-0.0017355,4.9586778,-0.2264331,-0.1659512,4.0000000,0.2159140,1.0146328,9.7510357,-0.5478164,0.5891061
2756,-12,-3.094295051150471,18.798669847536477,-12.9925938,-0.0025620,2.4793389,-0.2838660,-0.1308482,4.0000000,0.2981958,1.0140996,9.5740824,-0.5598922,0.6664365
2757,-12,-3.086838411150471,18.798669847536477,-12.9918489,-0.0033058,0.8264463,-0.3311740,-0.1002683,4.0000000,0.3685881,1.0134952,9.3667154,-0.5691248,0.7361630
2758,-12,-3.079381771150471,18.798669847536477,-12.9911261,-0.0040496,0.0000000,-0.3647718,-0.0756505,4.0000000,0.4245861,1.0128456,9.1392984,-0.5758871,0.7879927
2759,-12,-3.071925131150472,18.798669847536477,-12.9904261,-0.0047107,0.0000000,-0.3888156,-0.0524843,4.0000000,0.4702188,1.0121747,8.8982067,-0.5751874,0.8251668
2760,-12,-3.064468491150472,18.798669847536477,-12.9897509,0.0046281,46.2809906,-0.4069513,-0.0245893,4.0000000,0.5138180,1.0114815,8.6433840,-0.5629966,0.8533751
2761,-12,-3.057011851150472,18.798669847536477,-12.9891033,0.0038843,38.8429756,-0.4179968,0.0034620,4.0000000,0.5525693,1.0107808,8.3776970,-0.5456454,0.8730146
2762,-12,-3.049555211150472,18.798669847536477,-12.9884844,0.0032231,32.2314034,-0.4141301,0.0235136,4.0000000,0.5758804,1.0100898,8.1043797,-0.5288532,0.8657069
2763,-12,-3.042098571150472,18.798669847536477,-12.9878969,0.0026446,26.4462814,-0.3969999,0.0323747,4.0000000,0.5808963,1.0094203,7.8304472,-0.5161469,0.8301620
2764,-12,-3.034641931150472,18.798669847536477,-12.9873400,0.0020661,20.6611576,-0.3660987,0.0285405,4.0000000,0.5643411,1.0087925,7.5666132,-0.5072602,0.7628384
2765,-12,-3.027185291150472,18.798669847536477,-12.9868126,0.0015702,15.7024794,-0.3302972,0.0150532,4.0000000,0.5324298,1.0082220,7.3171372,-0.5023234,0.6840951
2766,-12,-3.019728651150472,18.798669847536477,-12.9863110,0.0011570,11.5702477,-0.2905234,-0.0071591,4.0000000,0.4859651,1.0077095,7.0862026,-0.5002833,0.5991910
2767,-12,-3.012272011150471,18.798669847536477,-12.9858341,0.0007438,8.2644625,-0.2494608,-0.0337831,4.0000000,0.4306874,1.0072557,6.8762841,-0.4982537,0.5173512
2768,-12,-3.004815371150471,18.798669847536477,-12.9853764,0.0003306,4.9586778,-0.2099340,-0.0604795,4.0000000,0.3721595,1.0068685,6.6896520,-0.4931185,0.4451031
2769,-12,-2.997358731150471,18.798669847536477,-12.9849348,-0.0000826,2.4793389,-0.1735562,-0.0884658,4.0000000,0.3125785,1.0065329,6.5244589,-0.4895102,0.3865178
2770,-12,-2.989902091150471,18.798669847536477,-12.9845066,-0.0004132,0.8264463,-0.1383434,-0.1196697,4.0000000,0.2506973,1.0062423,6.3799348,-0.4900368,0.3401389
2771,-12,-2.982445451150471,18.798669847536477,-12.9840889,-0.0007438,0.0000000,-0.1040230,-0.1543289,4.0000000,0.1870841,1.0060015,6.2562265,-0.4957420,0.3080918
2772,-12,-2.974988811150471,18.798669847536477,-12.9836769,-0.0009917,0.0000000,-0.0758712,-0.1851877,4.0000000,0.1324861,1.0058030,6.1514649,-0.5028614,0.2929087
2773,-13,-3.347820811150472,18.791213207536480,-13.0140858,-0.0010744,0.0000000,1.9818190,-1.4420718,4.0000000,-1.4291161,1.0036708,4.8753548,-1.4550273,4.4178028
2774,-13,-3.340364171150472,18.791213207536480,-13.0141134,-0.0010744,0.0000000,1.9302928,-1.4290490,5.0000000,-1.5226719,1.0038316,4.9817371,-1.3354261,4.3780875
2775,-13,-3.332907531150472,18.791213207536480,-13.0140543,-0.0012397,0.0000000,1.8369939,-1.4017085,4.0000000,-1.5966859,1.0041417,5.1824856,-1.2067311,4.2635403
2776,-13,-3.325450891150472,18.791213207536480,-13.0139103,-0.0014050,0.0000000,1.6922944,-1.3545554,4.0000000,-1.6297686,1.0046000,5.4655795,-1.0793420,4.0414367
2777,-13,-3.317994251150472,18.791213207536480,-13.0136833,-0.0016529,0.0000000,1.5242178,-1.2957109,4.0000000,-1.6310120,1.0051930,5.8121762,-0.9604098,3.7618973
2778,-13,-3.310537611150472,18.791213207536480,-13.0133762,-0.0019835,0.0000000,1.3421564,-1.2267909,4.0000000,-1.6017419,1.0059026,6.2002382,-0.8518399,3.4372890
2779,-13,-3.303080971150472,18.791213207536480,-13.0129919,-0.0023140,0.0000000,1.1567086,-1.1506097,4.0000000,-1.5478554,1.0067093,6.6121502,-0.7533641,3.0882130
2780,-13,-3.295624331150472,18.791213207536480,-13.0125351,-0.0027273,0.0000000,0.9661108,-1.0653728,4.0000000,-1.4726313,1.0075855,7.0325561,-0.6581144,2.7151556
2781,-13,-3.288167691150472,18.791213207536480,-13.0120106,-0.0032231,0.0000000,0.7846635,-0.9755633,4.0000000,-1.3836228,1.0085082,7.4490314,-0.5675039,2.3429799
2782,-13,-3.280711051150472,18.791213207536480,-13.0114231,-0.0038017,0.0000000,0.6125275,-0.8793743,4.0000000,-1.2802924,1.0094541,7.8521500,-0.4784562,1.9678148
2783,-13,-3.273254411150472,18.791213207536480,-13.0107794,-0.0044628,0.0000000,0.4520967,-0.7759729,4.0000000,-1.1632375,1.0103853,8.2299128,-0.3887083,1.5942165
2784,-13,-3.265797771150472,18.791213207536480,-13.0100870,-0.0051240,0.0000000,0.3046714,-0.6642686,4.0000000,-1.0326769,1.0112637,8.5700340,-0.2958602,1.2320552
2785,-13,-3.258341131150472,18.791213207536480,-13.0093546,0.0041322,41.3223152,0.1860636,-0.5581518,4.0000000,-0.9072854,1.0120564,8.8629999,-0.2090183,0.9369400
2786,-13,-3.250884491150472,18.791213207536480,-13.0085907,0.0033884,34.7107430,0.1023408,-0.4673434,4.0000000,-0.7962444,1.0127522,9.1110258,-0.1384426,0.7204602
2787,-13,-3.243427851150471,18.791213207536480,-13.0078030,0.0025620,28.0991745,0.0465515,-0.3942857,4.0000000,-0.7050742,1.0133618,9.3244019,-0.0834972,0.5715773
2788,-13,-3.235971211150471,18.791213207536480,-13.0069971,0.0017355,22.3140488,0.0089242,-0.3355359,4.0000000,-0.6299460,1.0139014,9.5069227,-0.0411258,0.4688009
2789,-13,-3.228514571150471,18.791213207536480,-13.0061769,0.0009091,17.3553715,-0.0184504,-0.2871927,4.0000000,-0.5668308,1.0143803,9.6661444,-0.0075547,0.3982794
2790,-13,-3.221057931150471,18.791213207536480,-13.0053473,0.0000826,12.3966942,-0.0404175,-0.2456595,4.0000000,-0.5104068,1.0147990,9.8042545,0.0190877,0.3500016
2791,-13,-3.213601291150471,18.791213207536480,-13.0045109,-0.0007438,8.2644625,-0.0581753,-0.2085658,4.0000000,-0.4558147,1.0151581,9.9210320,0.0386832,0.3150896
2792,-13,-3.206144651150471,18.791213207536480,-13.0036716,-0.0015702,4.9586778,-0.0728619,-0.1784955,4.0000000,-0.4059057,1.0154635,10.0185318,0.0489147,0.2958738
2793,-13,-3.198688011150471,18.791213207536480,-13.0028324,-0.0023967,2.4793389,-0.0812743,-0.1575846,4.0000000,-0.3616168,1.0157071,10.0950804,0.0464477,0.2830867
2794,-13,-3.191231371150471,18.791213207536480,-13.0019979,-0.0032231,0.8264463,-0.0783152,-0.1547727,4.0000000,-0.3348942,1.0159091,10.1580582,0.0253487,0.2727317
2795,-13,-3.183774731150471,18.791213207536480,-13.0011663,-0.0039669,0.0000000,-0.0658931,-0.1650398,4.0000000,-0.3204303,1.0161035,10.2184677,-0.0096494,0.2601918
2796,-13,-3.176318091150471,18.791213207536480,-13.0003386,-0.0047107,0.0000000,-0.0523292,-0.1782067,4.0000000,-0.3057587,1.0162890,10.2776432,-0.0506546,0.2503672
2797,-12,-3.168861451150471,18.791213207536480,-12.9995127,0.0044628,45.4545441,-0.0428737,-0.1857901,4.0000000,-0.2795664,1.0164561,10.3302727,-0.0920139,0.2414206
2798,-12,-3.161404811150471,18.791213207536480,-12.9986887,0.0036364,38.0165291,-0.0397944,-0.1866538,4.0000000,-0.2385594,1.0165857,10.3723383,-0.1347481,0.2352713
2799,-12,-3.153948171150471,18.791213207536480,-12.9978676,0.0028099,31.4049587,-0.0450271,-0.1800999,4.0000000,-0.1823296,1.0166497,10.3925476,-0.1778703,0.2349276
2800,-12,-3.146491531150471,18.791213207536480,-12.9970512,0.0019835,25.6198349,-0.0509411,-0.1767430,4.0000000,-0.1242494,1.0166324,10.3880043,-0.2292366,0.2410654
2801,-12,-3.139034891150471,18.791213207536480,-12.9962416,0.0011570,19.8347111,-0.0590079,-0.1760246,4.0000000,-0.0677903,1.0165507,10.3627605,-0.2842588,0.2557780
2802,-12,-3.131578251150471,18.791213207536480,-12.9954386,0.0003306,14.8760328,-0.0708217,-0.1770031,4.0000000,-0.0109656,1.0163997,10.3153496,-0.3430406,0.2809208
2803,-12,-3.124121611150471,18.791213207536480,-12.9946442,-0.0004959,10.7438021,-0.0919096,-0.1739490,4.0000000,0.0504358,1.0161716,10.2447815,-0.3983338,0.3198299
2804,-12,-3.116664971150471,18.791213207536480,-12.9938574,-0.0012397,7.4380164,-0.1256706,-0.1618355,4.0000000,0.1201003,1.0158714,10.1526051,-0.4437713,0.3732841
2805,-12,-3.109208331150471,18.791213207536480,-12.9930801,-0.0019835,4.9586778,-0.1759351,-0.1368524,4.0000000,0.2034551,1.0154810,10.0271397,-0.4771599,0.4479231
2806,-12,-3.101751691150471,18.791213207536480,-12.9923172,-0.0028099,2.4793389,-0.2316948,-0.1069676,4.0000000,0.2888733,1.0149916,9.8693018,-0.5028084,0.5352435
2807,-12,-3.094295051150471,18.791213207536480,-12.9915714,-0.0036364,0.8264463,-0.2856606,-0.0783127,4.0000000,0.3689755,1.0144185,9.6800537,-0.5256009,0.6269540
2808,-12,-3.086838411150471,18.791213207536480,-12.9908466,-0.0042975,0.0000000,-0.3301800,-0.0539237,4.0000000,0.4368153,1.0137782,9.4635382,-0.5446627,0.7069811
2809,-12,-3.079381771150471,18.791213207536480,-12.9901447,-0.0049587,0.0000000,-0.3628861,-0.0371554,4.0000000,0.4881349,1.0130955,9.2259874,-0.5624456,0.7684478
2810,-12,-3.071925131150472,18.791213207536480,-12.9894676,0.0043802,43.8016510,-0.3852456,-0.0208765,4.0000000,0.5286425,1.0123920,8.9774446,-0.5703955,0.8102669
2811,-12,-3.064468491150472,18.791213207536480,-12.9888163,0.0037190,37.1900826,-0.4016511,-0.0013135,4.0000000,0.5651144,1.0116768,8.7165384,-0.5677413,0.8416272
2812,-12,-3.057011851150472,18.791213207536480,-12.9881926,0.0030579,30.5785122,-0.4109330,0.0208000,4.0000000,0.5975842,1.0109642,8.4459696,-0.5559843,0.8615739
2813,-12,-3.049555211150472,18.791213207536480,-12.9875975,0.0024793,24.7933884,-0.4083905,0.0348974,4.0000000,0.6146054,1.0102583,8.1703510,-0.5448106,0.8577420
2814,-12,-3.042098571150472,18.791213207536480,-12.9870329,0.0019835,19.8347111,-0.3908105,0.0385296,4.0000000,0.6118673,1.0095772,7.8964491,-0.5348080,0.8200253
2815,-12,-3.034641931150472,18.791213207536480,-12.9864988,0.0014876,14.8760328,-0.3601046,0.0297035,4.0000000,0.5866130,1.0089494,7.6330934,-0.5272060,0.7512919
2816,-12,-3.027185291150472,18.791213207536480,-12.9859924,0.0009917,10.7438021,-0.3241018,0.0121787,4.0000000,0.5460091,1.0083815,7.3863406,-0.5216516,0.6713165
2817,-12,-3.019728651150472,18.791213207536480,-12.9855118,0.0005785,7.4380164,-0.2833324,-0.0121497,4.0000000,0.4922169,1.0078708,7.1599975,-0.5165162,0.5849679
2818,-12,-3.012272011150471,18.791213207536480,-12.9850540,0.0001653,4.9586778,-0.2401928,-0.0416199,4.0000000,0.4287886,1.0074257,6.9550176,-0.5120285,0.5007845
2819,-12,-3.004815371150471,18.791213207536480,-12.9846144,-0.0002479,2.4793389,-0.1997186,-0.0721509,4.0000000,0.3631958,1.0070449,6.7738438,-0.5074977,0.4304315
2820,-12,-2.997358731150471,18.791213207536480,-12.9841890,-0.0006612,0.8264463,-0.1636781,-0.1006016,4.0000000,0.3012695,1.0067129,6.6151099,-0.5024727,0.3756123
2821,-12,-2.989902091150471,18.791213207536480,-12.9837770,-0.0009917,0.0000000,-0.1284499,-0.1308107,4.0000000,0.2377226,1.0064305,6.4741101,-0.4993441,0.3312730
2822,-12,-2.982445451150471,18.791213207536480,-12.9833727,-0.0013223,0.0000000,-0.0935778,-0.1656824,4.0000000,0.1711189,1.0061978,6.3557615,-0.5024837,0.3015735
2823,-12,-2.974988811150471,18.791213207536480,-12.9829741,-0.0016529,0.0000000,-0.0640750,-0.1974815,4.0000000,0.1128802,1.0060060,6.2584915,-0.5078432,0.2880395
2824,-13,-3.340364171150472,18.783756567536479,-13.0134249,-0.0019835,0.0000000,1.9893667,-1.4407340,5.0000000,-1.5420148,1.0047919,5.5777173,-1.3394533,4.4128366
2825,-13,-3.332907531150472,18.783756567536479,-13.0133486,-0.0021488,0.0000000,1.8983238,-1.4114367,4.0000000,-1.5947121,1.0051174,5.7683101,-1.2281612,4.2684808
2826,-13,-3.325450891150472,18.783756567536479,-13.0131865,-0.0023140,0.0000000,1.7579409,-1.3631611,4.0000000,-1.6064794,1.0055858,6.0290036,-1.1198428,4.0201120
2827,-13,-3.317994251150472,18.783756567536479,-13.0129395,-0.0025620,0.0000000,1.5849199,-1.3001293,4.0000000,-1.5860324,1.0061823,6.3445582,-1.0142261,3.6998537
2828,-13,-3.310537611150472,18.783756567536479,-13.0126123,-0.0028926,0.0000000,1.3978316,-1.2273320,4.0000000,-1.5397952,1.0068851,6.6979814,-0.9148688,3.3413162
2829,-13,-3.303080971150472,18.783756567536479,-13.0122080,-0.0032231,0.0000000,1.2064812,-1.1473236,4.0000000,-1.4735806,1.0076747,7.0741453,-0.8210666,2.9649143
2830,-13,-3.295624331150472,18.783756567536479,-13.0117302,-0.0036364,0.0000000,1.0143638,-1.0602493,4.0000000,-1.3908340,1.0085268,7.4570379,-0.7296647,2.5780766
2831,-13,-3.288167691150472,18.783756567536479,-13.0111856,-0.0041322,0.0000000,0.8274185,-0.9674100,4.0000000,-1.2967132,1.0094213,7.8375669,-0.6381068,2.1938114
2832,-13,-3.280711051150472,18.783756567536479,-13.0105782,-0.0047107,0.0000000,0.6490934,-0.8684331,4.0000000,-1.1921231,1.0103306,8.2061510,-0.5447432,1.8152394
2833,-13,-3.273254411150472,18.783756567536479,-13.0099144,0.0046281,46.2809906,0.4790209,-0.7600735,4.0000000,-1.0739771,1.0112193,8.5529432,-0.4461700,1.4373738
2834,-13,-3.265797771150472,18.783756567536479,-13.0092020,0.0039669,39.6694221,0.3250858,-0.6448362,4.0000000,-0.9458719,1.0120559,8.8637524,-0.3438005,1.0828429
2835,-13,-3.258341131150472,18.783756567536479,-13.0084496,0.0032231,33.0578499,0.2016028,-0.5358468,4.0000000,-0.8255322,1.0128013,9.1294565,-0.2461614,0.8012297
2836,-13,-3.250884491150472,18.783756567536479,-13.0076675,0.0024793,27.2727280,0.1131546,-0.4420835,4.0000000,-0.7207999,1.0134517,9.3555202,-0.1633671,0.6001382
2837,-13,-3.243427851150471,18.783756567536479,-13.0068617,0.0016529,21.4876041,0.0535141,-0.3664896,4.0000000,-0.6367783,1.0140224,9.5483208,-0.0962009,0.4667833
2838,-13,-3.235971211150471,18.783756567536479,-13.0060387,0.0008264,16.5289249,0.0131275,-0.3068072,4.0000000,-0.5711474,1.0145272,9.7144108,-0.0424672,0.3811733
2839,-13,-3.228514571150471,18.783756567536479,-13.0052013,0.0000000,12.3966942,-0.0160935,-0.2567881,4.0000000,-0.5155978,1.0149798,9.8632574,0.0020216,0.3226403
2840,-13,-3.221057931150471,18.783756567536479,-13.0043545,-0.0008264,8.2644625,-0.0406897,-0.2118840,4.0000000,-0.4655336,1.0153824,9.9927454,0.0417657,0.2845098
2841,-13,-3.213601291150471,18.783756567536479,-13.0035019,-0.0016529,4.9586778,-0.0595369,-0.1721363,4.0000000,-0.4166377,1.0157326,10.1031265,0.0723650,0.2586194
2842,-13,-3.206144651150471,18.783756567536479,-13.0026474,-0.0024793,2.4793389,-0.0744097,-0.1379950,4.0000000,-0.3693631,1.0160284,10.1975012,0.0933731,0.2441995
2843,-13,-3.198688011150471,18.783756567536479,-13.0017929,-0.0033058,0.8264463,-0.0831955,-0.1132525,4.0000000,-0.3269774,1.0162693,10.2717686,0.1004725,0.2356323
2844,-13,-3.191231371150471,18.783756567536479,-13.0009432,-0.0041322,0.0000000,-0.0819714,-0.1051962,4.0000000,-0.2987446,1.0164695,10.3329830,0.0883522,0.2251799
