OID_,DEM_Large_S3_Clip20,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3363,-13,-4.205334411150472,20.148321687536480,-13.2636614,-0.0028926,32.2314034,0.7439987,-2.0800564,4.0000000,-2.5220597,1.1069013,25.3657188,-1.6380531,25.1348991
3364,-13,-4.197877771150472,20.148321687536480,-13.2629128,-0.0035537,31.4049587,-0.0648472,-1.9112129,4.0000000,-2.4142866,1.1163250,26.3734360,-1.4081392,24.4961758
3365,-13,-4.190421131150472,20.148321687536480,-13.2620354,-0.0042975,29.7520657,-0.8571143,-1.7180541,4.0000000,-2.2564232,1.1263047,27.3845444,-1.1796850,23.4750519
3366,-13,-4.182964491150472,20.148321687536480,-13.2610455,-0.0051240,28.0991745,-1.5831975,-1.5121313,4.0000000,-2.0610824,1.1366724,28.3825798,-0.9631805,22.2706699
3367,-13,-4.175507851150472,20.148321687536480,-13.2599602,0.0038017,49.5867767,-2.1911895,-1.3036110,4.0000000,-1.8407530,1.1472669,29.3534832,-0.7664691,20.9831581
3368,-13,-4.168051211150472,20.148321687536480,-13.2588005,0.0028099,47.1074371,-2.6472669,-1.1045762,4.0000000,-1.6095423,1.1579695,30.2873173,-0.5996103,19.7255993
3369,-13,-4.160594571150471,20.148321687536480,-13.2575836,0.0018182,44.6280975,-2.9147034,-0.9286065,4.0000000,-1.3862964,1.1686492,31.1766090,-0.4709167,18.5182724
3370,-13,-4.153137931150471,20.148321687536480,-13.2563295,0.0005785,42.1487617,-2.9733787,-0.7911646,4.0000000,-1.1920966,1.1791993,32.0182228,-0.3902325,17.3434525
3371,-13,-4.145681291150471,20.148321687536480,-13.2550497,-0.0006612,39.6694221,-2.8088651,-0.7080348,4.0000000,-1.0560453,1.1895496,32.8117180,-0.3600243,16.1308250
3372,-13,-4.138224651150471,20.148321687536480,-13.2537546,-0.0019008,37.1900826,-2.4193923,-0.6929884,4.0000000,-1.0031860,1.1996857,33.5595398,-0.3827909,14.8439913
3373,-13,-4.130768011150471,20.148321687536480,-13.2524414,-0.0032231,35.5371895,-1.8338383,-0.7463808,4.0000000,-1.0408999,1.2096378,34.2675476,-0.4518618,13.5798922
3374,-13,-4.123311371150471,20.148321687536480,-13.2510977,-0.0047107,33.0578499,-1.0875866,-0.8597466,4.0000000,-1.1523209,1.2193785,34.9377518,-0.5671724,12.5642977
3375,-13,-4.115854731150471,20.148321687536480,-13.2497025,0.0038017,49.5867767,-0.2023955,-1.0254377,4.0000000,-1.3228335,1.2288561,35.5690041,-0.7280418,12.1670179
3376,-13,-4.108398091150471,20.148321687536480,-13.2482290,0.0021488,46.2809906,0.7896881,-1.2324952,4.0000000,-1.5249321,1.2380362,36.1615562,-0.9400581,12.7831726
3377,-13,-4.100941451150471,20.148321687536480,-13.2466402,0.0003306,42.9752083,1.8547410,-1.4716090,4.0000000,-1.7332486,1.2468586,36.7144089,-1.2099695,14.7736921
3378,-13,-4.093484811150471,20.148321687536480,-13.2449017,-0.0014876,39.6694221,2.9422600,-1.7329922,4.0000000,-1.9216771,1.2553554,37.2313538,-1.5443071,18.3838863
3379,-13,-4.086028171150472,20.148321687536480,-13.2429714,-0.0037190,35.5371895,3.9935346,-2.0075104,4.0000000,-2.0659347,1.2636611,37.7227974,-1.9490864,23.6690502
3380,-13,-4.078571531150471,20.148321687536480,-13.2408094,-0.0062810,30.5785122,4.9378796,-2.2838209,4.0000000,-2.1450660,1.2719102,38.1963501,-2.4225755,30.3879986
3381,-13,-4.071114891150472,20.148321687536480,-13.2383804,0.0013223,42.9752083,5.6945806,-2.5474696,4.0000000,-2.1430712,1.2803764,38.6711578,-2.9518678,37.9713860
3382,-13,-4.063658251150472,20.148321687536480,-13.2356482,-0.0014876,37.1900826,6.1523972,-2.7731783,4.0000000,-2.0398543,1.2892838,39.1599693,-3.5065024,45.1324120
3383,-13,-4.056201611150472,20.148321687536480,-13.2325878,-0.0047107,31.4049587,6.2073679,-2.9331846,4.0000000,-1.8330826,1.2985706,39.6597366,-4.0332870,50.3417854
3384,-13,-4.048744971150472,20.148321687536480,-13.2291889,0.0019008,43.8016510,5.8922448,-3.0236328,4.0000000,-1.5643920,1.3079622,40.1517143,-4.4828734,53.2394218
3385,-13,-4.041288331150472,20.148321687536480,-13.2254543,-0.0018182,37.1900826,5.2911663,-3.0478318,4.0000000,-1.2763596,1.3172119,40.6251297,-4.8193040,54.0234184
3386,-13,-4.033831691150472,20.148321687536480,-13.2213955,-0.0058678,31.4049587,4.4973416,-3.0097179,4.0000000,-0.9985321,1.3260444,41.0674362,-5.0209036,52.9741669
3387,-13,-4.026375051150472,20.148321687536480,-13.2170315,-0.0002479,40.4958687,3.5962019,-2.9145448,5.0000000,-0.7500067,1.3340325,41.4600601,-5.0790830,50.4596062
3388,-13,-4.018918411150472,20.148321687536480,-13.2123909,-0.0047934,33.8842964,2.6746585,-2.7738726,5.0000000,-0.5411591,1.3409567,41.7941818,-5.0065861,47.0258904
3389,-13,-4.376837131150471,20.140865047536479,-13.2534409,-0.0003306,8.2644625,-3.1568453,2.0131636,4.0000000,1.5269862,1.0094599,7.7203193,2.4993410,23.2880802
3390,-13,-4.369380491150471,20.140865047536479,-13.2534113,-0.0003306,10.7438021,-2.9821625,2.0617070,3.0000000,2.2661273,1.0124046,8.8700199,1.8572869,24.1443710
3391,-13,-4.361923851150471,20.140865047536479,-13.2535086,-0.0002479,13.2231407,-2.7928441,2.0406587,4.0000000,2.7713206,1.0160276,10.1059971,1.3099968,23.8819790
3392,-13,-4.354467211150471,20.140865047536479,-13.2537355,-0.0000826,16.5289249,-2.6490180,1.9484701,4.0000000,3.0309010,1.0202603,11.3789940,0.8660392,22.5483475
3393,-13,-4.347010571150471,20.140865047536479,-13.2540894,0.0000826,19.8347111,-2.5891473,1.7825568,4.0000000,3.0561714,1.0249712,12.6395779,0.5089420,20.2371922
3394,-13,-4.339553931150471,20.140865047536479,-13.2545643,0.0003306,23.9669418,-2.5988030,1.5537010,4.0000000,2.8934422,1.0299755,13.8448410,0.2139600,17.2819538
3395,-13,-4.332097291150471,20.140865047536479,-13.2551470,0.0006612,27.2727280,-2.6484761,1.2713701,4.0000000,2.5877261,1.0350584,14.9607468,-0.0449861,14.0509329
3396,-13,-4.324640651150471,20.140865047536479,-13.2558193,0.0010744,30.5785122,-2.6845047,0.9466486,4.0000000,2.1807406,1.0400022,15.9616919,-0.2874434,10.9264641
3397,-13,-4.317184011150472,20.140865047536479,-13.2565594,0.0016529,34.7107430,-2.6545165,0.5932396,4.0000000,1.7137297,1.0446206,16.8344612,-0.5272505,8.2954969
3398,-13,-4.309727371150472,20.140865047536479,-13.2573423,0.0022314,38.0165291,-2.5074506,0.2251945,4.0000000,1.2192389,1.0488003,17.5781860,-0.7688499,6.4329963
3399,-13,-4.302270731150472,20.140865047536479,-13.2581425,0.0028099,41.3223152,-2.2172315,-0.1476208,4.0000000,0.7197277,1.0524932,18.2042122,-1.0149693,5.4978995
3400,-13,-4.294814091150472,20.140865047536479,-13.2589312,0.0033058,43.8016510,-1.7717810,-0.5120605,4.0000000,0.2368124,1.0557418,18.7296028,-1.2609335,5.5131788
3401,-13,-4.287357451150472,20.140865047536479,-13.2596827,0.0038843,46.2809906,-1.1919099,-0.8595764,4.0000000,-0.2166293,1.0586636,19.1841602,-1.5025235,6.4109974
3402,-13,-4.279900811150472,20.140865047536479,-13.2603722,-0.0056198,13.2231407,-0.5196716,-1.1812040,4.0000000,-0.6367072,1.0614094,19.5987396,-1.7257007,8.0451803
3403,-13,-4.272444171150472,20.140865047536479,-13.2609758,-0.0052066,15.7024794,0.2027474,-1.4729971,4.0000000,-1.0261745,1.0641856,20.0059338,-1.9198196,10.2379122
3404,-13,-4.264987531150472,20.140865047536479,-13.2614727,-0.0047934,18.1818180,0.8993378,-1.7247812,4.0000000,-1.3759508,1.0671995,20.4369850,-2.0736115,12.7616348
3405,-13,-4.257530891150472,20.140865047536479,-13.2618456,-0.0044628,20.6611576,1.5293182,-1.9364079,4.0000000,-1.6968222,1.0706425,20.9184036,-2.1759937,15.4435291
3406,-13,-4.250074251150472,20.140865047536479,-13.2620802,-0.0042975,22.3140488,2.0262876,-2.1028905,4.0000000,-1.9865528,1.0746940,21.4699631,-2.2192280,18.1152382
3407,-13,-4.242617611150472,20.140865047536479,-13.2621632,-0.0041322,23.9669418,2.3559291,-2.2233467,5.0000000,-2.2430367,1.0795134,22.1069374,-2.2036567,20.6346149
3408,-13,-4.235160971150472,20.140865047536479,-13.2620859,-0.0043802,23.9669418,2.4700520,-2.2897804,4.0000000,-2.4489610,1.0852315,22.8345833,-2.1305995,22.7476368
3409,-13,-4.227704331150472,20.140865047536479,-13.2618418,-0.0046281,23.9669418,2.3496997,-2.2994051,4.0000000,-2.5916412,1.0918999,23.6505394,-2.0071692,24.2733803
3410,-13,-4.220247691150472,20.140865047536479,-13.2614298,-0.0049587,23.9669418,2.0086811,-2.2519088,4.0000000,-2.6597593,1.0994991,24.5412979,-1.8440584,25.0539379
3411,-13,-4.212791051150472,20.140865047536479,-13.2608519,-0.0054545,23.9669418,1.4850391,-2.1514854,4.0000000,-2.6493325,1.1079590,25.4863644,-1.6536384,25.0523434
3412,-13,-4.205334411150472,20.140865047536479,-13.2601156,-0.0060331,23.1404953,0.8342065,-2.0055552,4.0000000,-2.5680239,1.1171365,26.4612103,-1.4430866,24.3506889
3413,-13,-4.197877771150472,20.140865047536479,-13.2592325,0.0032231,47.1074371,0.1263068,-1.8254232,4.0000000,-2.4293616,1.1268636,27.4435863,-1.2214850,23.1350918
3414,-13,-4.190421131150472,20.140865047536479,-13.2582169,0.0023140,45.4545441,-0.5775694,-1.6220150,4.0000000,-2.2495551,1.1369817,28.4138908,-0.9944750,21.6169758
3415,-13,-4.182964491150472,20.140865047536479,-13.2570858,0.0013223,42.9752083,-1.2398685,-1.4032515,4.0000000,-2.0383990,1.1473191,29.3588848,-0.7681041,19.9801178
3416,-13,-4.175507851150472,20.140865047536479,-13.2558584,0.0000826,40.4958687,-1.8105723,-1.1793451,4.0000000,-1.8084154,1.1577420,30.2677193,-0.5502747,18.3697300
3417,-13,-4.168051211150472,20.140865047536479,-13.2545538,-0.0010744,38.0165291,-2.2591925,-0.9612217,4.0000000,-1.5713482,1.1681445,31.1346970,-0.3510952,16.9195461
3418,-13,-4.160594571150471,20.140865047536479,-13.2531919,-0.0022314,35.5371895,-2.5482266,-0.7622801,4.0000000,-1.3433955,1.1784251,31.9565926,-0.1811647,15.6575155
3419,-13,-4.153137931150471,20.140865047536479,-13.2517929,-0.0036364,33.0578499,-2.6649013,-0.5973175,4.0000000,-1.1443434,1.1885428,32.7333336,-0.0502915,14.5738306
3420,-13,-4.145681291150471,20.140865047536479,-13.2503719,-0.0050413,30.5785122,-2.6001606,-0.4842403,4.0000000,-1.0017492,1.1984864,33.4680557,0.0332687,13.5808783
3421,-13,-4.138224651150471,20.140865047536479,-13.2489395,0.0035537,48.7603302,-2.3606834,-0.4374078,4.0000000,-0.9385703,1.2082992,34.1674805,0.0637547,12.5703249
3422,-13,-4.130768011150471,20.140865047536479,-13.2474947,0.0021488,46.2809906,-1.9766039,-0.4575946,4.0000000,-0.9602308,1.2180408,34.8397102,0.0450417,11.5403099
3423,-13,-4.123311371150471,20.140865047536479,-13.2460279,0.0004959,42.9752083,-1.4696772,-0.5377957,4.0000000,-1.0498637,1.2277158,35.4876556,-0.0257277,10.5932875
3424,-13,-4.115854731150471,20.140865047536479,-13.2445211,-0.0011570,40.4958687,-0.8528623,-0.6723135,4.0000000,-1.1949146,1.2372874,36.1079292,-0.1497124,10.0123663
3425,-13,-4.108398091150471,20.140865047536479,-13.2429495,-0.0028926,37.1900826,-0.1392097,-0.8508269,4.0000000,-1.3705229,1.2467045,36.7009773,-0.3311309,10.1119404
3426,-13,-4.100941451150471,20.140865047536479,-13.2412806,-0.0047107,33.8842964,0.6552519,-1.0650887,4.0000000,-1.5548947,1.2558796,37.2623596,-0.5752828,11.2287340
3427,-13,-4.093484811150471,20.140865047536479,-13.2394819,0.0033884,47.9338837,1.5025587,-1.3076475,4.0000000,-1.7253736,1.2647885,37.7907066,-0.8899213,13.6594324
3428,-13,-4.086028171150472,20.140865047536479,-13.2375135,0.0010744,43.8016510,2.3609085,-1.5704507,4.0000000,-1.8626636,1.2734467,38.2896957,-1.2782377,17.5973434
3429,-13,-4.078571531150471,20.140865047536479,-13.2353392,-0.0014876,38.8429756,3.1773555,-1.8437076,4.0000000,-1.9472040,1.2818981,38.7643394,-1.7402112,22.9956436
3430,-13,-4.071114891150472,20.140865047536479,-13.2329216,-0.0038843,33.8842964,3.8798833,-2.1127260,4.0000000,-1.9607188,1.2903550,39.2271614,-2.2647333,29.4526920
3431,-13,-4.063658251150472,20.140865047536479,-13.2302275,-0.0066116,28.9256191,4.3695474,-2.3531353,4.0000000,-1.8799808,1.2989624,39.6883469,-2.8262899,35.8918724
3432,-13,-4.056201611150472,20.140865047536479,-13.2272291,0.0002479,41.3223152,4.5500731,-2.5392632,4.0000000,-1.6990364,1.3076220,40.1421394,-3.3794899,40.9885597
3433,-13,-4.048744971150472,20.140865047536479,-13.2239161,-0.0031405,35.5371895,4.4231162,-2.6663072,4.0000000,-1.4538622,1.3160825,40.5757980,-3.8787522,44.3938904
3434,-13,-4.041288331150472,20.140865047536479,-13.2202883,-0.0067769,29.7520657,4.0355597,-2.7349045,4.0000000,-1.1810602,1.3241702,40.9806175,-4.2887487,46.1491547
3435,-13,-4.033831691150472,20.140865047536479,-13.2163525,-0.0007438,39.6694221,3.4508398,-2.7451711,4.0000000,-0.9090576,1.3316478,41.3494606,-4.5812845,46.3561325
3436,-13,-4.026375051150472,20.140865047536479,-13.2121277,-0.0049587,33.0578499,2.7395229,-2.7003429,4.0000000,-0.6583667,1.3382182,41.6670761,-4.7423191,45.2529716
3437,-13,-4.018918411150472,20.140865047536479,-13.2076359,0.0005785,41.3223152,1.9798261,-2.6097090,5.0000000,-0.4419994,1.3437458,41.9293633,-4.7774186,43.2485695
3438,-13,-4.369380491150471,20.133408407536479,-13.2523060,-0.0015702,4.9586778,-3.3360450,1.9954981,4.0000000,1.4837739,1.0103153,8.0730295,2.5072222,23.4357433
3439,-13,-4.361923851150471,20.133408407536479,-13.2522459,-0.0016529,6.6115704,-3.2173483,2.0300765,3.0000000,2.2123666,1.0133311,9.1996689,1.8477865,24.1809998
3440,-13,-4.354467211150471,20.133408407536479,-13.2523165,-0.0016529,9.0909090,-3.1433368,1.9880717,4.0000000,2.6950734,1.0170476,10.4231071,1.2810699,23.8223705
3441,-13,-4.347010571150471,20.133408407536479,-13.2525196,-0.0016529,11.5702477,-3.1575017,1.8661493,4.0000000,2.9101632,1.0213885,11.6900349,0.8221354,22.3796940
3442,-13,-4.339553931150471,20.133408407536479,-13.2528496,-0.0014876,14.8760328,-3.2593658,1.6701916,4.0000000,2.8906248,1.0262221,12.9468079,0.4497585,20.0729523
3443,-13,-4.332097291150471,20.133408407536479,-13.2532940,-0.0012397,18.1818180,-3.3985233,1.4123647,4.0000000,2.6868844,1.0313612,14.1519098,0.1378450,17.2326546
3444,-13,-4.324640651150471,20.133408407536479,-13.2538376,-0.0009091,21.4876041,-3.5276618,1.1009747,4.0000000,2.3417699,1.0365882,15.2714415,-0.1398204,14.2153301
3445,-13,-4.317184011150472,20.133408407536479,-13.2544575,-0.0004132,25.6198349,-3.5876400,0.7530374,4.0000000,1.9041328,1.0416994,16.2818985,-0.3980580,11.4731741
3446,-13,-4.309727371150472,20.133408407536479,-13.2551289,0.0000826,28.9256191,-3.5268009,0.3809713,4.0000000,1.4095572,1.0465565,17.1757545,-0.6476147,9.3464203
3447,-13,-4.302270731150472,20.133408407536479,-13.2558250,0.0005785,32.2314034,-3.3089864,0.0005787,4.0000000,0.8897856,1.0510736,17.9587021,-0.8886281,8.0914221
3448,-13,-4.294814091150472,20.133408407536479,-13.2565155,0.0009917,34.7107430,-2.9159956,-0.3757797,4.0000000,0.3693867,1.0552391,18.6441498,-1.1209460,7.7960505
3449,-13,-4.287357451150472,20.133408407536479,-13.2571716,0.0014876,37.1900826,-2.3641660,-0.7342412,4.0000000,-0.1319502,1.0591499,19.2583408,-1.3365324,8.4261560
3450,-13,-4.279900811150472,20.133408407536479,-13.2577686,0.0019008,39.6694221,-1.6905109,-1.0680344,4.0000000,-0.6079742,1.0629395,19.8282547,-1.5280946,9.8620615
3451,-13,-4.272444171150472,20.133408407536479,-13.2582788,0.0022314,41.3223152,-0.9424116,-1.3676273,4.0000000,-1.0495210,1.0667776,20.3862419,-1.6857336,11.8825588
3452,-13,-4.264987531150472,20.133408407536479,-13.2586813,0.0025620,42.9752083,-0.1922018,-1.6238395,4.0000000,-1.4446945,1.0708573,20.9601460,-1.8029845,14.2312098
3453,-13,-4.257530891150472,20.133408407536479,-13.2589569,0.0027273,43.8016510,0.5113218,-1.8382442,4.0000000,-1.8008100,1.0753646,21.5727901,-1.8756785,16.7473316
3454,-13,-4.250074251150472,20.133408407536479,-13.2590904,0.0028099,44.6280975,1.1135372,-2.0081017,5.0000000,-2.1155975,1.0804681,22.2404671,-1.9006062,19.2555885
3455,-13,-4.242617611150472,20.133408407536479,-13.2590685,0.0028926,45.4545441,1.5540196,-2.1267374,4.0000000,-2.3779116,1.0862926,22.9767361,-1.8755633,21.5244560
3456,-13,-4.235160971150472,20.133408407536479,-13.2588797,0.0025620,44.6280975,1.7948108,-2.1896148,4.0000000,-2.5729172,1.0929366,23.7841797,-1.8063124,23.3086662
3457,-13,-4.227704331150472,20.133408407536479,-13.2585201,0.0022314,43.8016510,1.8161802,-2.1945927,4.0000000,-2.6906502,1.1004443,24.6566010,-1.6985350,24.4145699
3458,-13,-4.220247691150472,20.133408407536479,-13.2579870,0.0018182,42.9752083,1.6217202,-2.1412499,4.0000000,-2.7245288,1.1087734,25.5808105,-1.5579709,24.6945000
3459,-13,-4.212791051150472,20.133408407536479,-13.2572851,0.0011570,41.3223152,1.2417611,-2.0336590,4.0000000,-2.6742036,1.1178087,26.5359669,-1.3931142,24.1247215
3460,-13,-4.205334411150472,20.133408407536479,-13.2564211,0.0004132,39.6694221,0.7451129,-1.8844432,4.0000000,-2.5585847,1.1273733,27.4980297,-1.2103018,22.8980103
3461,-13,-4.197877771150472,20.133408407536479,-13.2554092,-0.0004959,38.0165291,0.1819212,-1.7022988,4.0000000,-2.3926251,1.1372836,28.4463120,-1.0119724,21.2069111
3462,-13,-4.190421131150472,20.133408407536479,-13.2542629,-0.0015702,36.3636360,-0.3913724,-1.4984378,4.0000000,-2.1940882,1.1473728,29.3677921,-0.8027872,19.3010406
3463,-13,-4.182964491150472,20.133408407536479,-13.2530003,-0.0027273,33.8842964,-0.9452795,-1.2785783,4.0000000,-1.9720005,1.1574993,30.2504139,-0.5851561,17.3580170
3464,-13,-4.175507851150472,20.133408407536479,-13.2516403,-0.0041322,31.4049587,-1.4342319,-1.0516768,4.0000000,-1.7370986,1.1675632,31.0895462,-0.3662550,15.5332956
3465,-13,-4.168051211150472,20.133408407536479,-13.2502022,-0.0054545,28.9256191,-1.8342807,-0.8266270,4.0000000,-1.5005739,1.1774591,31.8811283,-0.1526801,13.9763002
3466,-13,-4.160594571150471,20.133408407536479,-13.2487078,0.0032231,48.7603302,-2.1120319,-0.6161045,4.0000000,-1.2753673,1.1871371,32.6268806,0.0431581,12.7378435
3467,-13,-4.153137931150471,20.133408407536479,-13.2471752,0.0017355,45.4545441,-2.2557349,-0.4344847,4.0000000,-1.0811106,1.1965981,33.3286018,0.2121412,11.8153877
3468,-13,-4.145681291150471,20.133408407536479,-13.2456217,0.0002479,42.1487617,-2.2644053,-0.3000231,4.0000000,-0.9417988,1.2058880,33.9944305,0.3417526,11.1230097
3469,-13,-4.138224651150471,20.133408407536479,-13.2440577,-0.0013223,39.6694221,-2.1449795,-0.2264614,4.0000000,-0.8769407,1.2151164,34.6348419,0.4240179,10.4819221
3470,-13,-4.130768011150471,20.133408407536479,-13.2424860,-0.0028099,37.1900826,-1.9269357,-0.2175448,4.0000000,-0.8907079,1.2243949,35.2607498,0.4556183,9.8320017
3471,-13,-4.123311371150471,20.133408407536479,-13.2408981,-0.0045455,33.8842964,-1.6252061,-0.2663300,4.0000000,-0.9669000,1.2337856,35.8751297,0.4342400,9.1820965
3472,-13,-4.115854731150471,20.133408407536479,-13.2392778,0.0037190,48.7603302,-1.2403660,-0.3686289,4.0000000,-1.0921129,1.2432491,36.4774437,0.3548551,8.6875324
3473,-13,-4.108398091150471,20.133408407536479,-13.2376041,0.0019008,45.4545441,-0.7755070,-0.5144413,4.0000000,-1.2445567,1.2527388,37.0652847,0.2156741,8.5749893
3474,-13,-4.100941451150471,20.133408407536479,-13.2358475,0.0000000,42.1487617,-0.2273841,-0.6991776,4.0000000,-1.4069906,1.2621653,37.6315651,0.0086354,9.1183195
3475,-13,-4.093484811150471,20.133408407536479,-13.2339773,-0.0019008,38.8429756,0.3896096,-0.9153470,4.0000000,-1.5587491,1.2714157,38.1712036,-0.2719450,10.5902510
3476,-13,-4.086028171150472,20.133408407536479,-13.2319593,-0.0041322,34.7107430,1.0468709,-1.1573122,4.0000000,-1.6859099,1.2804282,38.6836014,-0.6287145,13.2813911
3477,-13,-4.078571531150471,20.133408407536479,-13.2297583,0.0033058,47.9338837,1.7026237,-1.4154638,4.0000000,-1.7688359,1.2891965,39.1688004,-1.0620917,17.2589474
3478,-13,-4.071114891150472,20.133408407536479,-13.2273397,0.0009091,43.8016510,2.3037779,-1.6781822,4.0000000,-1.7907585,1.2978350,39.6332207,-1.5656061,22.3432255
3479,-13,-4.063658251150472,20.133408407536479,-13.2246685,-0.0018182,38.8429756,2.7619054,-1.9202622,4.0000000,-1.7247254,1.3063742,40.0837746,-2.1157990,27.6549911
3480,-13,-4.056201611150472,20.133408407536479,-13.2217207,-0.0048760,33.0578499,2.9963462,-2.1194663,4.0000000,-1.5639702,1.3146734,40.5118828,-2.6749623,32.1525154
3481,-13,-4.048744971150472,20.133408407536479,-13.2184811,0.0018182,44.6280975,2.9849715,-2.2700922,4.0000000,-1.3379726,1.3224952,40.9059067,-3.2022119,35.5221291
3482,-13,-4.041288331150472,20.133408407536479,-13.2149506,-0.0017355,38.0165291,2.7532864,-2.3724148,4.0000000,-1.0792429,1.3296887,41.2606506,-3.6655865,37.7668419
3483,-13,-4.033831691150472,20.133408407536479,-13.2111320,-0.0056198,32.2314034,2.3311009,-2.4221134,4.0000000,-0.8123860,1.3360660,41.5708885,-4.0318408,38.8359909
3484,-13,-4.026375051150472,20.133408407536479,-13.2070408,0.0003306,40.4958687,1.7811706,-2.4226739,4.0000000,-0.5592985,1.3414124,41.8256187,-4.2860494,38.9047203
3485,-13,-4.347010571150471,20.125951767536481,-13.2510509,-0.0031405,5.7851238,-3.6135137,1.9137137,4.0000000,2.5359807,1.0183089,10.8043308,1.2914467,23.6873169
3486,-13,-4.339553931150471,20.125951767536481,-13.2512264,-0.0030579,8.2644625,-3.8275259,1.7581002,4.0000000,2.6848927,1.0227906,12.0632706,0.8313076,22.2160740
3487,-13,-4.332097291150471,20.125951767536481,-13.2515221,-0.0028926,10.7438021,-4.0950484,1.5315356,4.0000000,2.6109765,1.0277778,13.3179188,0.4520948,20.0110130
3488,-13,-4.324640651150471,20.125951767536481,-13.2519217,-0.0026446,13.2231407,-4.3588448,1.2437507,4.0000000,2.3569553,1.0330821,14.5244150,0.1305461,17.3967171
3489,-13,-4.317184011150472,20.125951767536481,-13.2524052,-0.0023140,16.5289249,-4.5596418,0.9087070,4.0000000,1.9700860,1.0384997,15.6497307,-0.1526720,14.8008652
3490,-13,-4.309727371150472,20.125951767536481,-13.2529469,-0.0019008,19.8347111,-4.6325321,0.5426764,4.0000000,1.4950298,1.0438710,16.6807117,-0.4096768,12.6245041
3491,-13,-4.302270731150472,20.125951767536481,-13.2535181,-0.0014876,23.1404953,-4.5307789,0.1620676,4.0000000,0.9689141,1.0490927,17.6121311,-0.6447789,11.1757765
3492,-13,-4.294814091150472,20.125951767536481,-13.2540903,-0.0011570,25.6198349,-4.2329812,-0.2160914,4.0000000,0.4245693,1.0541136,18.4548130,-0.8567521,10.6212873
3493,-13,-4.287357451150472,20.125951767536481,-13.2546320,-0.0008264,28.0991745,-3.7463918,-0.5785968,4.0000000,-0.1145777,1.0589879,19.2289543,-1.0426160,10.9653177
3494,-13,-4.279900811150472,20.125951767536481,-13.2551165,-0.0005785,30.5785122,-3.1065547,-0.9158819,4.0000000,-0.6329548,1.0638303,19.9601402,-1.1988090,12.1122723
3495,-13,-4.272444171150472,20.125951767536481,-13.2555151,-0.0004132,32.2314034,-2.3605595,-1.2153696,4.0000000,-1.1122527,1.0687810,20.6747360,-1.3184863,13.8196764
3496,-13,-4.264987531150472,20.125951767536481,-13.2558060,-0.0002479,33.8842964,-1.5764732,-1.4700387,4.0000000,-1.5375264,1.0740086,21.3973427,-1.4025508,15.8323135
3497,-13,-4.257530891150472,20.125951767536481,-13.2559690,-0.0002479,34.7107430,-0.8135553,-1.6818328,4.0000000,-1.9134619,1.0796609,22.1473637,-1.4502037,18.0024757
3498,-13,-4.250074251150472,20.125951767536481,-13.2559872,-0.0003306,35.5371895,-0.1231254,-1.8482385,5.0000000,-2.2361164,1.0858814,22.9379425,-1.4603608,20.1335373
3499,-13,-4.242617611150472,20.125951767536481,-13.2558479,-0.0004132,36.3636360,0.4311362,-1.9633292,4.0000000,-2.4911411,1.0927880,23.7765350,-1.4355173,21.9953041
3500,-13,-4.235160971150472,20.125951767536481,-13.2555408,-0.0008264,35.5371895,0.8034605,-2.0211272,4.0000000,-2.6642029,1.1004275,24.6640244,-1.3780513,23.3103542
3501,-13,-4.227704331150472,20.125951767536481,-13.2550592,-0.0013223,34.7107430,0.9718572,-2.0198312,4.0000000,-2.7468185,1.1088006,25.5938950,-1.2928436,23.8730526
3502,-13,-4.220247691150472,20.125951767536481,-13.2544031,-0.0019008,33.8842964,0.9413180,-1.9617589,4.0000000,-2.7395742,1.1178384,26.5482941,-1.1839436,23.5876312
3503,-13,-4.212791051150472,20.125951767536481,-13.2535763,-0.0027273,32.2314034,0.7450182,-1.8534594,4.0000000,-2.6504924,1.1273830,27.5077534,-1.0564260,22.4898987
3504,-13,-4.205334411150472,20.125951767536481,-13.2525883,-0.0035537,30.5785122,0.4311085,-1.7061834,4.0000000,-2.5012016,1.1372313,28.4506702,-0.9111651,20.8006573
3505,-13,-4.197877771150472,20.125951767536481,-13.2514524,-0.0045455,28.9256191,0.0479855,-1.5294893,4.0000000,-2.3099794,1.1472049,29.3618755,-0.7489992,18.7453480
3506,-13,-4.190421131150472,20.125951767536481,-13.2501841,-0.0057025,27.2727280,-0.3628364,-1.3330008,4.0000000,-2.0958421,1.1571522,30.2290535,-0.5701596,16.5837669
3507,-13,-4.182964491150472,20.125951767536481,-13.2488003,0.0030579,47.9338837,-0.7706654,-1.1224318,4.0000000,-1.8680336,1.1669465,31.0465164,-0.3768299,14.4909048
3508,-13,-4.175507851150472,20.125951767536481,-13.2473192,0.0015702,44.6280975,-1.1449714,-0.9032622,4.0000000,-1.6339124,1.1765050,31.8133945,-0.1726119,12.6046543
3509,-13,-4.168051211150472,20.125951767536481,-13.2457609,0.0001653,42.1487617,-1.4618355,-0.6817561,4.0000000,-1.4016634,1.1857550,32.5290184,0.0381513,11.0458889
3510,-13,-4.160594571150471,20.125951767536481,-13.2441454,-0.0012397,39.6694221,-1.6926582,-0.4708698,4.0000000,-1.1846683,1.1946956,33.1948166,0.2429288,9.9013653
