OID_,ClipsFinal_DEM_Large_S3_RegC,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3792,-13,-4.555796491150471,18.060462487536480,-13.2142229,-0.0012397,24.7933884,-0.2839198,-0.7338411,4.0000000,-0.0724814,1.0599725,19.3699760,-1.3952010,3.1668558
3793,-13,-4.548339851150471,18.060462487536480,-13.2119627,-0.0033884,18.1818180,-0.2952474,-0.6620245,4.0000000,-0.0693697,1.0598145,19.3453140,-1.2546793,2.7397423
3794,-13,-4.540883211150471,18.060462487536480,-13.2096786,0.0045455,46.2809906,-0.2993015,-0.5887831,4.0000000,-0.0631201,1.0596126,19.3147335,-1.1144462,2.3322687
3795,-13,-4.533426571150471,18.060462487536480,-13.2073746,0.0023140,37.1900826,-0.2997168,-0.5135066,4.0000000,-0.0522392,1.0593576,19.2771740,-0.9747739,1.9536071
3796,-13,-4.525969931150472,18.060462487536480,-13.2050562,-0.0000826,28.0991745,-0.2979928,-0.4341051,4.0000000,-0.0367418,1.0590343,19.2292194,-0.8314684,1.6040621
3797,-13,-5.129957771150472,18.053005847536483,-13.2162609,0.0009091,38.0165291,-1.0229470,-0.4319027,4.0000000,0.6547621,1.1170655,26.4719276,-1.5185676,3.8003840
3798,-13,-5.122501131150472,18.053005847536483,-13.2179613,0.0026446,42.9752083,-0.8944783,-0.4764256,4.0000000,0.5686824,1.1207675,26.8497772,-1.5215336,3.6417186
3799,-13,-5.115044491150472,18.053005847536483,-13.2196674,0.0042975,47.9338837,-0.7634868,-0.5210601,4.0000000,0.4817524,1.1242477,27.1998329,-1.5238726,3.4981790
3800,-13,-5.107587851150472,18.053005847536483,-13.2213755,-0.0040496,26.4462814,-0.6274246,-0.5667206,4.0000000,0.3922147,1.1275057,27.5207157,-1.5256559,3.3695998
3801,-13,-5.100131211150472,18.053005847536483,-13.2230816,-0.0023140,31.4049587,-0.4914802,-0.6103212,4.0000000,0.3039512,1.1305059,27.8117428,-1.5245937,3.2558808
3802,-13,-5.092674571150472,18.053005847536483,-13.2247801,-0.0006612,35.5371895,-0.3526688,-0.6546080,4.0000000,0.2140050,1.1332337,28.0728016,-1.5232210,3.1653130
3803,-13,-5.085217931150472,18.053005847536483,-13.2264662,0.0010744,40.4958687,-0.2219516,-0.6965981,4.0000000,0.1293894,1.1356912,28.3038425,-1.5225855,3.1095655
3804,-13,-5.077761291150472,18.053005847536483,-13.2281361,0.0025620,44.6280975,-0.0930969,-0.7375828,4.0000000,0.0460253,1.1378824,28.5074863,-1.5211910,3.0786450
3805,-13,-5.070304651150472,18.053005847536483,-13.2297840,0.0042149,48.7603302,0.0292421,-0.7762286,4.0000000,-0.0328574,1.1397947,28.6854916,-1.5195998,3.0727308
3806,-13,-5.062848011150472,18.053005847536483,-13.2314062,-0.0042149,27.2727280,0.1507230,-0.8146784,4.0000000,-0.1111717,1.1414407,28.8368797,-1.5181853,3.0922966
3807,-13,-5.055391371150472,18.053005847536483,-13.2329998,-0.0026446,32.2314034,0.2631426,-0.8495519,4.0000000,-0.1836791,1.1428454,28.9629421,-1.5154247,3.1271024
3808,-13,-5.047934731150472,18.053005847536483,-13.2345591,-0.0010744,36.3636360,0.3714105,-0.8836825,4.0000000,-0.2536373,1.1439888,29.0655746,-1.5137278,3.1864157
3809,-13,-5.040478091150472,18.053005847536483,-13.2360811,0.0004132,39.6694221,0.4680202,-0.9136601,4.0000000,-0.3160350,1.1448869,29.1460476,-1.5112852,3.2522585
3810,-13,-5.033021451150472,18.053005847536483,-13.2375622,0.0019008,43.8016510,0.5574400,-0.9411688,4.0000000,-0.3742741,1.1455667,29.2070618,-1.5080636,3.3258495
3811,-13,-5.025564811150472,18.053005847536483,-13.2390003,0.0033058,47.1074371,0.6388873,-0.9661805,4.0000000,-0.4276395,1.1460354,29.2491417,-1.5047216,3.4046257
3812,-13,-5.018108171150472,18.053005847536483,-13.2403917,-0.0052893,26.4462814,0.7137325,-0.9894357,4.0000000,-0.4770382,1.1463310,29.2748775,-1.5018332,3.4902701
3813,-13,-5.010651531150472,18.053005847536483,-13.2417355,-0.0040496,29.7520657,0.7773457,-1.0088233,4.0000000,-0.5197415,1.1464660,29.2859135,-1.4979051,3.5671933
3814,-13,-5.003194891150472,18.053005847536483,-13.2430277,-0.0027273,33.0578499,0.8317829,-1.0251991,4.0000000,-0.5572353,1.1464429,29.2833252,-1.4931629,3.6368477
3815,-13,-4.995738251150472,18.053005847536483,-13.2442684,-0.0014876,35.5371895,0.8759072,-1.0385356,4.0000000,-0.5883879,1.1462783,29.2681427,-1.4886832,3.6979399
3816,-13,-4.988281611150472,18.053005847536483,-13.2454557,-0.0003306,38.8429756,0.9140609,-1.0497458,4.0000000,-0.6168914,1.1459776,29.2414532,-1.4826001,3.7511055
3817,-13,-4.980824971150472,18.053005847536483,-13.2465897,0.0008264,41.3223152,0.9463662,-1.0593182,4.0000000,-0.6423399,1.1455531,29.2040119,-1.4762964,3.7998097
3818,-13,-4.973368331150472,18.053005847536483,-13.2476673,0.0019835,43.8016510,0.9672204,-1.0649633,4.0000000,-0.6616976,1.1450191,29.1551476,-1.4682291,3.8283715
3819,-13,-4.965911691150472,18.053005847536483,-13.2486897,0.0030579,46.2809906,0.9810597,-1.0691570,4.0000000,-0.6765574,1.1443775,29.0974331,-1.4617566,3.8540382
3820,-13,-4.958455051150472,18.053005847536483,-13.2496567,0.0039669,47.9338837,0.9887822,-1.0714417,4.0000000,-0.6885576,1.1436330,29.0299854,-1.4543258,3.8706865
3821,-13,-4.950998411150472,18.053005847536483,-13.2505684,-0.0051240,28.0991745,0.9942079,-1.0736328,4.0000000,-0.6996695,1.1427915,28.9536858,-1.4475961,3.8912141
3822,-13,-4.943541771150472,18.053005847536483,-13.2514238,-0.0042975,29.7520657,0.9936701,-1.0740660,4.0000000,-0.7082587,1.1418372,28.8675690,-1.4398732,3.9042864
3823,-13,-4.936085131150472,18.053005847536483,-13.2522240,-0.0034711,31.4049587,0.9900507,-1.0745707,4.0000000,-0.7149544,1.1407831,28.7714081,-1.4341869,3.9237170
3824,-13,-4.928628491150472,18.053005847536483,-13.2529688,-0.0027273,33.0578499,0.9814143,-1.0739267,4.0000000,-0.7192469,1.1396403,28.6651096,-1.4286064,3.9400506
3825,-13,-4.921171851150472,18.053005847536483,-13.2536592,-0.0020661,34.7107430,0.9732481,-1.0741256,4.0000000,-0.7247575,1.1383908,28.5505772,-1.4234937,3.9660668
3826,-13,-4.913715211150472,18.053005847536483,-13.2542953,-0.0013223,36.3636360,0.9643181,-1.0753069,4.0000000,-0.7309962,1.1370273,28.4247913,-1.4196177,4.0061965
3827,-13,-4.906258571150472,18.053005847536483,-13.2548761,-0.0006612,38.0165291,0.9525306,-1.0770011,4.0000000,-0.7355171,1.1355556,28.2860279,-1.4184850,4.0569453
3828,-13,-4.898801931150472,18.053005847536483,-13.2554026,-0.0001653,39.6694221,0.9434378,-1.0807813,4.0000000,-0.7421017,1.1339643,28.1360435,-1.4194609,4.1258564
3829,-13,-4.891345291150472,18.053005847536483,-13.2558746,0.0002479,40.4958687,0.9345075,-1.0856347,4.0000000,-0.7488846,1.1322559,27.9746628,-1.4223849,4.2055902
3830,-13,-4.883888651150472,18.053005847536483,-13.2562914,0.0005785,41.3223152,0.9263337,-1.0923573,4.0000000,-0.7564673,1.1304481,27.8014145,-1.4282473,4.3048720
3831,-13,-4.876432011150472,18.053005847536483,-13.2566528,0.0009091,42.1487617,0.9177369,-1.1004354,4.0000000,-0.7625009,1.1285301,27.6152172,-1.4383698,4.4171791
3832,-13,-4.868975371150472,18.053005847536483,-13.2569580,0.0012397,42.9752083,0.9147249,-1.1119150,4.0000000,-0.7724831,1.1265053,27.4177685,-1.4513469,4.5578642
3833,-13,-4.861518731150472,18.053005847536483,-13.2572069,0.0015702,43.8016510,0.9124490,-1.1249174,4.0000000,-0.7813620,1.1243840,27.2079754,-1.4684727,4.7113581
3834,-13,-4.854062091150472,18.053005847536483,-13.2573977,0.0018182,44.6280975,0.9096616,-1.1388742,4.0000000,-0.7882723,1.1221638,26.9869728,-1.4894761,4.8736277
3835,-13,-4.846605451150472,18.053005847536483,-13.2575293,0.0019835,45.4545441,0.9124883,-1.1558502,4.0000000,-0.7975079,1.1198673,26.7548275,-1.5141925,5.0585198
3836,-13,-4.839148811150472,18.053005847536483,-13.2576017,0.0020661,45.4545441,0.9173022,-1.1741310,4.0000000,-0.8051484,1.1175141,26.5138073,-1.5431137,5.2508216
3837,-13,-4.831692171150472,18.053005847536483,-13.2576113,0.0019835,45.4545441,0.9168342,-1.1914946,5.0000000,-0.8076948,1.1151050,26.2640572,-1.5752944,5.4396348
3838,-13,-4.824235531150472,18.053005847536483,-13.2575588,0.0018182,44.6280975,0.9166270,-1.2091696,4.0000000,-0.8071879,1.1126479,26.0063000,-1.6111515,5.6266813
3839,-13,-4.816778891150472,18.053005847536483,-13.2574425,0.0016529,43.8016510,0.9254451,-1.2304078,4.0000000,-0.8091703,1.1101712,25.7429390,-1.6516453,5.8368139
3840,-13,-4.809322251150472,18.053005847536483,-13.2572613,0.0014876,42.9752083,0.9303994,-1.2507101,4.0000000,-0.8047675,1.1076909,25.4749680,-1.6966528,6.0382762
3841,-13,-4.801865611150472,18.053005847536483,-13.2570133,0.0012397,42.1487617,0.9317724,-1.2696012,4.0000000,-0.7956657,1.1052066,25.2023964,-1.7435367,6.2261896
3842,-13,-4.794408971150472,18.053005847536483,-13.2566977,0.0009917,41.3223152,0.9359100,-1.2898247,4.0000000,-0.7842210,1.1027321,24.9282932,-1.7954285,6.4220171
3843,-13,-4.786952331150472,18.053005847536483,-13.2563143,0.0005785,39.6694221,0.9355397,-1.3075047,4.0000000,-0.7667676,1.1002947,24.6536961,-1.8482417,6.5906734
3844,-13,-4.779495691150472,18.053005847536483,-13.2558613,0.0000000,38.0165291,0.9293696,-1.3233558,4.0000000,-0.7441111,1.0979037,24.3801193,-1.9026006,6.7465167
3845,-13,-4.772039051150472,18.053005847536483,-13.2553396,-0.0005785,36.3636360,0.9232294,-1.3388479,4.0000000,-0.7190386,1.0955591,24.1069489,-1.9586571,6.8960633
3846,-13,-4.764582411150472,18.053005847536483,-13.2547474,-0.0011570,33.8842964,0.9139147,-1.3522545,4.0000000,-0.6900104,1.0932707,23.8379726,-2.0144987,7.0237308
3847,-13,-4.757125771150472,18.053005847536483,-13.2540855,-0.0018182,31.4049587,0.8933123,-1.3622259,4.0000000,-0.6544719,1.0910465,23.5723839,-2.0699799,7.1306891
3848,-13,-4.749669131150472,18.053005847536483,-13.2533531,-0.0025620,28.0991745,0.8722128,-1.3713340,4.0000000,-0.6178269,1.0888909,23.3111687,-2.1248410,7.2282410
3849,-13,-4.742212491150472,18.053005847536483,-13.2525520,-0.0033058,24.7933884,0.8428438,-1.3776281,4.0000000,-0.5766987,1.0868080,23.0544109,-2.1785574,7.3076034
3850,-13,-4.734755851150472,18.053005847536483,-13.2516813,-0.0041322,21.4876041,0.8060904,-1.3815384,4.0000000,-0.5333161,1.0847948,22.8031502,-2.2297606,7.3750629
3851,-13,-4.727299211150472,18.053005847536483,-13.2507429,-0.0050413,18.1818180,0.7634295,-1.3831110,4.0000000,-0.4869718,1.0828543,22.5575485,-2.2792501,7.4264593
3852,-13,-4.719842571150472,18.053005847536483,-13.2497358,0.0039669,47.9338837,0.7191914,-1.3831602,4.0000000,-0.4414099,1.0809746,22.3167534,-2.3249104,7.4652290
3853,-13,-4.712385931150472,18.053005847536483,-13.2486629,0.0028099,43.8016510,0.6648299,-1.3797332,4.0000000,-0.3926283,1.0791721,22.0825672,-2.3668382,7.4848261
3854,-13,-4.704929291150472,18.053005847536483,-13.2475243,0.0016529,38.8429756,0.6129019,-1.3754278,4.0000000,-0.3474726,1.0774541,21.8563461,-2.4033833,7.4934177
3855,-13,-4.697472651150472,18.053005847536483,-13.2463207,0.0004132,33.8842964,0.5519521,-1.3689307,4.0000000,-0.3003142,1.0758095,21.6357231,-2.4375472,7.4986424
3856,-13,-4.690016011150472,18.053005847536483,-13.2450533,-0.0008264,28.9256191,0.4892257,-1.3606129,4.0000000,-0.2550395,1.0742252,21.4214325,-2.4661863,7.4903340
3857,-13,-4.682559371150472,18.053005847536483,-13.2437248,-0.0021488,23.9669418,0.4207075,-1.3485540,4.0000000,-0.2098835,1.0727019,21.2149277,-2.4872246,7.4538536
3858,-13,-4.675102731150472,18.053005847536483,-13.2423344,-0.0034711,19.8347111,0.3524169,-1.3354976,4.0000000,-0.1680601,1.0712686,21.0158672,-2.5029349,7.4117165
3859,-13,-4.667646091150472,18.053005847536483,-13.2408838,-0.0047934,15.7024794,0.2858844,-1.3214481,4.0000000,-0.1299348,1.0699091,20.8240376,-2.5129614,7.3603215
3860,-13,-4.660189451150472,18.053005847536483,-13.2393751,0.0036364,43.8016510,0.2194012,-1.3052909,4.0000000,-0.0950613,1.0686225,20.6424656,-2.5155206,7.2907896
3861,-13,-4.652732811150472,18.053005847536483,-13.2378082,0.0020661,37.1900826,0.1468438,-1.2851793,4.0000000,-0.0607761,1.0674182,20.4701385,-2.5095825,7.1958127
3862,-13,-4.645276171150472,18.053005847536483,-13.2361851,0.0004132,31.4049587,0.0779942,-1.2629057,4.0000000,-0.0312918,1.0662855,20.3062077,-2.4945197,7.0762682
3863,-13,-4.637819531150472,18.053005847536483,-13.2345076,-0.0012397,25.6198349,0.0190450,-1.2403834,4.0000000,-0.0090046,1.0652342,20.1533241,-2.4717622,6.9409118
3864,-13,-4.630362891150472,18.053005847536483,-13.2327757,-0.0029752,20.6611576,-0.0378487,-1.2143819,4.0000000,0.0093382,1.0643009,20.0156689,-2.4381020,6.7719808
3865,-13,-4.622906251150471,18.053005847536483,-13.2309904,-0.0047934,15.7024794,-0.0942723,-1.1840765,4.0000000,0.0243985,1.0634559,19.8888931,-2.3925517,6.5661888
3866,-13,-4.615449611150471,18.053005847536483,-13.2291546,0.0035537,42.1487617,-0.1498632,-1.1499568,5.0000000,0.0365191,1.0626795,19.7737980,-2.3364329,6.3309717
3867,-13,-4.607992971150471,18.053005847536483,-13.2272692,0.0017355,34.7107430,-0.1918234,-1.1149685,5.0000000,0.0412574,1.0619962,19.6724072,-2.2711945,6.0696731
3868,-13,-4.600536331150471,18.053005847536483,-13.2253361,-0.0001653,28.0991745,-0.2336874,-1.0757717,4.0000000,0.0437783,1.0614157,19.5848408,-2.1953218,5.7814703
3869,-13,-4.593079691150471,18.053005847536483,-13.2233562,-0.0023140,21.4876041,-0.2712882,-1.0321229,4.0000000,0.0435850,1.0609220,19.5097332,-2.1078308,5.4579921
3870,-13,-4.585623051150471,18.053005847536483,-13.2213326,-0.0043802,15.7024794,-0.3022264,-0.9851900,4.0000000,0.0404530,1.0604999,19.4441242,-2.0108330,5.1084228
3871,-13,-4.578166411150471,18.053005847536483,-13.2192659,0.0037190,42.1487617,-0.3276479,-0.9341031,4.0000000,0.0353358,1.0601379,19.3904228,-1.9035419,4.7319136
3872,-13,-4.570709771150471,18.053005847536483,-13.2171602,0.0016529,33.8842964,-0.3483651,-0.8778065,4.0000000,0.0293373,1.0598202,19.3441067,-1.7849505,4.3268347
3873,-13,-4.563253131150471,18.053005847536483,-13.2150183,-0.0004959,26.4462814,-0.3639250,-0.8180638,4.0000000,0.0244508,1.0595489,19.3012886,-1.6605784,3.9115889
3874,-13,-4.555796491150471,18.053005847536483,-13.2128420,-0.0026446,19.8347111,-0.3747629,-0.7546611,4.0000000,0.0212578,1.0593112,19.2659969,-1.5305800,3.4914274
3875,-13,-4.548339851150471,18.053005847536483,-13.2106352,-0.0047107,14.0495872,-0.3819417,-0.6867788,4.0000000,0.0208384,1.0590754,19.2295208,-1.3943959,3.0694859
3876,-13,-4.540883211150471,18.053005847536483,-13.2084017,0.0032231,40.4958687,-0.3854564,-0.6154028,4.0000000,0.0242111,1.0588078,19.1904259,-1.2550167,2.6593082
3877,-13,-4.533426571150471,18.053005847536483,-13.2061462,0.0009091,31.4049587,-0.3826518,-0.5412114,4.0000000,0.0311848,1.0585171,19.1471558,-1.1136076,2.2647166
3878,-13,-4.525969931150472,18.053005847536483,-13.2038708,-0.0014050,23.1404953,-0.3763630,-0.4626541,4.0000000,0.0429401,1.0581869,19.0952988,-0.9682482,1.8921334
3879,-13,-4.518513291150471,18.053005847536483,-13.2015820,-0.0036364,15.7024794,-0.3620017,-0.3853605,4.0000000,0.0570649,1.0577809,19.0314426,-0.8277860,1.5595733
3880,-13,-5.122501131150472,18.045549207536482,-13.2145643,-0.0006612,33.8842964,-0.9711918,-0.4292473,4.0000000,0.6181511,1.1220292,26.9764519,-1.4766457,3.6932988
3881,-13,-5.115044491150472,18.045549207536482,-13.2162085,0.0009091,38.8429756,-0.8449808,-0.4717999,4.0000000,0.5333803,1.1257535,27.3481483,-1.4769801,3.5280828
3882,-13,-5.107587851150472,18.045549207536482,-13.2178564,0.0024793,42.9752083,-0.7149522,-0.5139589,4.0000000,0.4472182,1.1292614,27.6916981,-1.4751360,3.3701119
3883,-13,-5.100131211150472,18.045549207536482,-13.2195053,0.0041322,47.1074371,-0.5841071,-0.5557761,4.0000000,0.3610775,1.1325420,28.0056705,-1.4726297,3.2296710
3884,-13,-5.092674571150472,18.045549207536482,-13.2211494,-0.0042975,26.4462814,-0.4495614,-0.5990831,4.0000000,0.2720160,1.1355494,28.2910252,-1.4701822,3.1115088
3885,-13,-5.085217931150472,18.045549207536482,-13.2227850,-0.0025620,31.4049587,-0.3206857,-0.6404647,4.0000000,0.1870130,1.1382797,28.5453072,-1.4679424,3.0236685
3886,-13,-5.077761291150472,18.045549207536482,-13.2244062,-0.0010744,35.5371895,-0.1947577,-0.6802352,4.0000000,0.1042684,1.1407486,28.7731686,-1.4647388,2.9588251
3887,-13,-5.070304651150472,18.045549207536482,-13.2260103,0.0005785,39.6694221,-0.0743882,-0.7187389,4.0000000,0.0250661,1.1429522,28.9732437,-1.4625438,2.9250412
3888,-13,-5.062848011150472,18.045549207536482,-13.2275925,0.0021488,43.8016510,0.0438796,-0.7564011,4.0000000,-0.0529005,1.1448771,29.1467495,-1.4599018,2.9150653
3889,-13,-5.055391371150472,18.045549207536482,-13.2291470,0.0036364,47.1074371,0.1559184,-0.7916511,4.0000000,-0.1266934,1.1465440,29.2960186,-1.4566089,2.9251037
3890,-13,-5.047934731150472,18.045549207536482,-13.2306719,-0.0048760,27.2727280,0.2619850,-0.8252069,4.0000000,-0.1966827,1.1479496,29.4211330,-1.4537309,2.9572277
3891,-13,-5.040478091150472,18.045549207536482,-13.2321625,-0.0034711,30.5785122,0.3603265,-0.8556883,4.0000000,-0.2615544,1.1491053,29.5228863,-1.4498221,2.9995387
3892,-13,-5.033021451150472,18.045549207536482,-13.2336159,-0.0020661,34.7107430,0.4500847,-0.8838655,4.0000000,-0.3210072,1.1500391,29.6041489,-1.4467238,3.0573363
3893,-13,-5.025564811150472,18.045549207536482,-13.2350292,-0.0007438,38.0165291,0.5325715,-0.9100966,4.0000000,-0.3759981,1.1507475,29.6656284,-1.4441953,3.1274672
3894,-13,-5.018108171150472,18.045549207536482,-13.2363987,0.0006612,41.3223152,0.6061343,-0.9328465,4.0000000,-0.4258089,1.1512476,29.7093067,-1.4398841,3.1951716
3895,-13,-5.010651531150472,18.045549207536482,-13.2377224,0.0019835,43.8016510,0.6699215,-0.9522773,4.0000000,-0.4697248,1.1515621,29.7365208,-1.4348298,3.2595632
3896,-13,-5.003194891150472,18.045549207536482,-13.2389984,0.0033058,47.1074371,0.7260577,-0.9692346,4.0000000,-0.5093248,1.1516979,29.7480278,-1.4291445,3.3216798
3897,-13,-4.995738251150472,18.045549207536482,-13.2402248,-0.0054545,26.4462814,0.7723441,-0.9834146,4.0000000,-0.5425965,1.1516756,29.7456970,-1.4242327,3.3796465
3898,-13,-4.988281611150472,18.045549207536482,-13.2414007,-0.0042975,29.7520657,0.8100065,-0.9945124,4.0000000,-0.5713730,1.1515162,29.7312317,-1.4176518,3.4266987
3899,-13,-4.980824971150472,18.045549207536482,-13.2425251,-0.0032231,32.2314034,0.8411861,-1.0039039,4.0000000,-0.5964456,1.1512166,29.7046337,-1.4113621,3.4708302
3900,-13,-4.973368331150472,18.045549207536482,-13.2435961,-0.0021488,34.7107430,0.8666833,-1.0122273,4.0000000,-0.6178973,1.1507746,29.6657391,-1.4065572,3.5158007
3901,-13,-4.965911691150472,18.045549207536482,-13.2446146,-0.0010744,37.1900826,0.8821317,-1.0172299,4.0000000,-0.6336982,1.1502085,29.6160870,-1.4007616,3.5457304
3902,-13,-4.958455051150472,18.045549207536482,-13.2455797,-0.0001653,38.8429756,0.8901716,-1.0198690,4.0000000,-0.6456016,1.1495347,29.5571842,-1.3941363,3.5653019
3903,-13,-4.950998411150472,18.045549207536482,-13.2464914,0.0007438,41.3223152,0.8949960,-1.0223203,4.0000000,-0.6560320,1.1487606,29.4882736,-1.3886085,3.5899146
3904,-13,-4.943541771150472,18.045549207536482,-13.2473507,0.0015702,43.8016510,0.8982118,-1.0248204,4.0000000,-0.6663504,1.1478643,29.4079227,-1.3832904,3.6191015
3905,-13,-4.936085131150472,18.045549207536482,-13.2481565,0.0023967,45.4545441,0.8944049,-1.0253412,4.0000000,-0.6730546,1.1468331,29.3170872,-1.3776276,3.6408396
3906,-13,-4.928628491150472,18.045549207536482,-13.2489090,0.0031405,47.1074371,0.8862487,-1.0251617,4.0000000,-0.6772854,1.1456969,29.2167320,-1.3730382,3.6632855
3907,-13,-4.921171851150472,18.045549207536482,-13.2496099,0.0038017,48.7603302,0.8780823,-1.0259418,4.0000000,-0.6821768,1.1444715,29.1058941,-1.3697067,3.6968541
3908,-13,-4.913715211150472,18.045549207536482,-13.2502584,-0.0054545,27.2727280,0.8690548,-1.0274431,4.0000000,-0.6880419,1.1431272,28.9835529,-1.3668442,3.7419486
3909,-13,-4.906258571150472,18.045549207536482,-13.2508545,-0.0047934,28.9256191,0.8582532,-1.0297629,4.0000000,-0.6928493,1.1416454,28.8497982,-1.3666764,3.7990050
3910,-13,-4.898801931150472,18.045549207536482,-13.2513990,-0.0042149,30.5785122,0.8487586,-1.0333495,4.0000000,-0.6993880,1.1400428,28.7040043,-1.3673110,3.8676810
3911,-13,-4.891345291150472,18.045549207536482,-13.2518921,-0.0037190,31.4049587,0.8422044,-1.0393258,4.0000000,-0.7075999,1.1383288,28.5449162,-1.3710519,3.9554451
3912,-13,-4.883888651150472,18.045549207536482,-13.2523317,-0.0033058,32.2314034,0.8333890,-1.0459232,4.0000000,-0.7146820,1.1365011,28.3746700,-1.3771644,4.0541816
3913,-13,-4.876432011150472,18.045549207536482,-13.2527189,-0.0028926,33.0578499,0.8273591,-1.0545576,4.0000000,-0.7229761,1.1345499,28.1916256,-1.3861392,4.1677375
3914,-13,-4.868975371150472,18.045549207536482,-13.2530527,-0.0024793,33.8842964,0.8233442,-1.0653603,4.0000000,-0.7330037,1.1324878,27.9972591,-1.3977169,4.3015833
3915,-13,-4.861518731150472,18.045549207536482,-13.2533321,-0.0020661,34.7107430,0.8223933,-1.0785706,4.0000000,-0.7434219,1.1303365,27.7900829,-1.4137193,4.4530873
3916,-13,-4.854062091150472,18.045549207536482,-13.2535563,-0.0018182,35.5371895,0.8219916,-1.0930967,4.0000000,-0.7524880,1.1280859,27.5722313,-1.4337056,4.6151915
3917,-13,-4.846605451150472,18.045549207536482,-13.2537241,-0.0016529,36.3636360,0.8257408,-1.1100845,4.0000000,-0.7646840,1.1257484,27.3432178,-1.4554850,4.7980585
3918,-13,-4.839148811150472,18.045549207536482,-13.2538338,-0.0015702,36.3636360,0.8285164,-1.1274005,4.0000000,-0.7730552,1.1233381,27.1046638,-1.4817457,4.9813476
3919,-13,-4.831692171150472,18.045549207536482,-13.2538834,-0.0016529,36.3636360,0.8313712,-1.1456184,5.0000000,-0.7798732,1.1208627,26.8552570,-1.5113637,5.1725011
3920,-13,-4.824235531150472,18.045549207536482,-13.2538738,-0.0018182,35.5371895,0.8328345,-1.1633601,4.0000000,-0.7832095,1.1183381,26.5987854,-1.5435108,5.3565531
3921,-13,-4.816778891150472,18.045549207536482,-13.2538013,-0.0019835,34.7107430,0.8404152,-1.1830577,4.0000000,-0.7878650,1.1157852,26.3360004,-1.5782502,5.5487142
3922,-13,-4.809322251150472,18.045549207536482,-13.2536659,-0.0021488,33.8842964,0.8458577,-1.2027061,4.0000000,-0.7868438,1.1132265,26.0670643,-1.6185684,5.7388926
3923,-13,-4.801865611150472,18.045549207536482,-13.2534657,-0.0023140,33.0578499,0.8508986,-1.2225106,4.0000000,-0.7831885,1.1106550,25.7942581,-1.6618326,5.9296036
3924,-13,-4.794408971150472,18.045549207536482,-13.2532005,-0.0024793,32.2314034,0.8513325,-1.2403021,4.0000000,-0.7741698,1.1080861,25.5187130,-1.7064342,6.1015205
3925,-13,-4.786952331150472,18.045549207536482,-13.2528677,-0.0028099,30.5785122,0.8490331,-1.2575206,4.0000000,-0.7600392,1.1055475,25.2414150,-1.7550018,6.2680182
3926,-13,-4.779495691150472,18.045549207536482,-13.2524672,-0.0033058,28.9256191,0.8409796,-1.2727958,4.0000000,-0.7406079,1.1030406,24.9627609,-1.8049836,6.4198861
3927,-13,-4.772039051150472,18.045549207536482,-13.2519989,-0.0038017,27.2727280,0.8342884,-1.2876065,4.0000000,-0.7197979,1.1005722,24.6856022,-1.8554151,6.5614543
3928,-13,-4.764582411150472,18.045549207536482,-13.2514620,-0.0042975,24.7933884,0.8205359,-1.2999368,4.0000000,-0.6933660,1.0981554,24.4093018,-1.9065076,6.6848140
3929,-13,-4.757125771150472,18.045549207536482,-13.2508564,-0.0048760,22.3140488,0.7974416,-1.3089619,4.0000000,-0.6596786,1.0957963,24.1359310,-1.9582450,6.7836742
3930,-13,-4.749669131150472,18.045549207536482,-13.2501822,-0.0055372,19.0082645,0.7707180,-1.3166130,4.0000000,-0.6236212,1.0934883,23.8645058,-2.0096047,6.8735027
3931,-13,-4.742212491150472,18.045549207536482,-13.2494392,0.0038017,47.1074371,0.7393187,-1.3224632,4.0000000,-0.5844041,1.0912414,23.5972481,-2.0605221,6.9510522
3932,-13,-4.734755851150472,18.045549207536482,-13.2486286,0.0030579,44.6280975,0.7002214,-1.3261397,4.0000000,-0.5411319,1.0890676,23.3331223,-2.1111474,7.0189023
3933,-13,-4.727299211150472,18.045549207536482,-13.2477503,0.0022314,42.1487617,0.6552207,-1.3275601,4.0000000,-0.4943604,1.0869502,23.0721989,-2.1607597,7.0719104
3934,-13,-4.719842571150472,18.045549207536482,-13.2468061,0.0012397,38.8429756,0.6067914,-1.3275032,4.0000000,-0.4474196,1.0848855,22.8166828,-2.2075868,7.1177998
3935,-13,-4.712385931150472,18.045549207536482,-13.2457962,0.0000826,34.7107430,0.5500811,-1.3242556,4.0000000,-0.3970037,1.0828981,22.5643864,-2.2515075,7.1442237
3936,-13,-4.704929291150472,18.045549207536482,-13.2447205,-0.0010744,29.7520657,0.4936472,-1.3202910,4.0000000,-0.3482592,1.0809724,22.3162613,-2.2923229,7.1655231
3937,-13,-4.697472651150472,18.045549207536482,-13.2435827,-0.0022314,25.6198349,0.4306617,-1.3145188,4.0000000,-0.2979766,1.0790994,22.0735836,-2.3310611,7.1833906
3938,-13,-4.690016011150472,18.045549207536482,-13.2423811,-0.0033884,21.4876041,0.3636466,-1.3061044,4.0000000,-0.2479838,1.0772880,21.8367043,-2.3642251,7.1829877
3939,-13,-4.682559371150472,18.045549207536482,-13.2411194,-0.0046281,17.3553715,0.2907421,-1.2951818,4.0000000,-0.1969998,1.0755546,21.6031303,-2.3933637,7.1702614
